occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v38_gloss_de	v39_gloss_de	v38_scope_state	v39_scope_state	v39_working_translation_de	exact_surface_dispatch	substring_dispatch
G662-T0029	f104r	f104r.26	1	1	4	shar	P	BOS	S	B	3	MOIST	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	sheey	angefeuchtete Drogenfraktion I	angefeuchtete Drogenfraktion I	SH_MOIST+AR_FRACTION_I	Feuchtfraktion ohne Zubereitungswert	1	1	1	1	shar sheey kar sheody	shar sheey kar sheody	shar sheey kar sheody	[shar:?]	angefeuchtete Drogenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	angefeuchtete Drogenfraktion I; feucht am Ende des Grades; heiße Drogenfraktion I; angefeuchteter Ansatz, abgeschlossen	1	0
G662-T0030	f104r	f104r.4	6	6	8	qodaiin	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QODAIIN_GRADE_PREVIOUS	chedal	qodaiin	Qualitätsgrad III	Vorstehendes: Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	Ansatzdosis III	1	1	1	0	o l sheedy qokeedy chedal qodaiin qodaiin chry	ol sheedy qokeedy chedal qodaiin qodaiiin chry	ol eedy qokee y chedal qodaiin qodeiiiin chry	[qodaiin:?]	Qualitätsgrad III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[o:?]; [l:?]; feucht am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; trockene abgemessene Rohstoffmenge I in der Gradmitte; Vorstehendes: Qualitätsgrad III; Folgendes: Qualitätsgrad III; [chry:?]	1	0
G662-T0031	f104r	f104r.4	7	7	8	qodaiin	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QODAIIN_GRADE_NEXT	qodaiin	chry	Qualitätsgrad III	Folgendes: Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	Ansatzdosis III	0	0	1	0	o l sheedy qokeedy chedal qodaiin qodaiin chry	ol sheedy qokeedy chedal qodaiin qodaiiin chry	ol eedy qokee y chedal qodaiin qodeiiiin chry	[qodaiin:?]	Qualitätsgrad III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[o:?]; [l:?]; feucht am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; trockene abgemessene Rohstoffmenge I in der Gradmitte; Vorstehendes: Qualitätsgrad III; Folgendes: Qualitätsgrad III; [chry:?]	1	0
G662-T0032	f104r	f104r.5	5	5	12	chl	P	MEDIAL	S	B	3	LEARNED_WHOLE	LEARNED_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	CHL_DRY_NEXT	ol	ol	trocknen	trockne Folgendes:	LEARNED_DRY_COMMAND	trockenes Drogenholz/Kurzform	1	1	1	0	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod	kchdal qotaiin qoshedy ol chl ol chedacphy al lod pchdair opchdy qod	chdal qotaiin qoshe y ol chl ol chedacphy al lod pchdair opch y qod	[chl:?]	trocknen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[kchdal:?]; kalt, Grad III; [qoshedy:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockne Folgendes: Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [cheday:?]; Rohstoffklasse I; [lod:?]; [pchdair:?]; fertiges Trockenpulverpräparat; [qod:?]	1	0
G662-T0033	f104r	f104r.5	11	11	12	opchdy	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	pchdair	qod	fertiges Trockenpulverpräparat	fertiges Trockenpulverpräparat	O_PREP+P_POWDER+CHDY_DRY_FINISHED	Trockenansatz mit P-Kopf	0	0	1	0	kchdal qotaiin qoshedy ol chl ol cheday al lod pchdair opchdy qod	kchdal qotaiin qoshedy ol chl ol chedacphy al lod pchdair opchdy qod	chdal qotaiin qoshe y ol chl ol chedacphy al lod pchdair opch y qod	[opchdy:?]	fertiges Trockenpulverpräparat	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[kchdal:?]; kalt, Grad III; [qoshedy:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockne Folgendes: Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [cheday:?]; Rohstoffklasse I; [lod:?]; [pchdair:?]; fertiges Trockenpulverpräparat; [qod:?]	1	0
G662-T0034	f104r	f104r.9	3	3	5	qokol	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	qokecho	cheeo	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	0	ycheeoy qokecho qokol cheeo dam	ycheeoy qokecho qokol cheeo dam	ycheeoy qokecho qokol cheeodam	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ycheeoy:?]; [qokecho:?]; erhitze Folgendes: [cheeo:?]; Dosis I	1	0
G662-T0035	f104v	f104v.11	7	7	9	qokol	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_DOUBLE_START	qotol	qokol	erhitzen	erhitze	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	0	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin	ycheedy qocthey ykchedor cheeky qokchd qotol qokol qokol daiin	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ycheedy:?]; [qoy:?]; [ykchedor:?]; trocken am Gradende, dann heiß am Gradanfang; [qokchd:?]; kaltes Material; erhitze zweimal bis Grad III	1	0
G662-T0036	f104v	f104v.11	8	8	9	qokol	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_TO_GRADE	qokol	daiin	erhitzen	erhitze	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	0	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin	ycheedy qocthey ykchedor cheeky qokchd qotol qokol qokol daiin	ycheedy qoy ykchedor cheeky qokchd qotol qokol qokol daiin	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ycheedy:?]; [qoy:?]; [ykchedor:?]; trocken am Gradende, dann heiß am Gradanfang; [qokchd:?]; kaltes Material; erhitze zweimal bis Grad III	1	0
G662-T0037	f104v	f104v.2	5	5	10	ydaiin	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	otaiin	qokamdy	davon drei Maße	davon drei Maße	Y_REFERENCE+DAIIN_DOSE_III	Bezugsdosis III	1	1	1	0	ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram	ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram	yche aiin qotee chockhy otaiin ydaiin qokam y otar ar al ched otair oram	[ydaiin:?]	davon drei Maße	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ychedaiin:?]; [qoteed:?]; Arzneikompositum im Trockenansatz am Gradanfang; kalt im Zubereitungsrahmen, Grad III; davon drei Maße; [qokamdy:?]; [otarar:?]; [alched:?]; [otair:?]; [oram:?]	1	0
G662-T0038	f104v	f104v.20	8	8	12	qokol	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	qotchedy	chor	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	1	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Drogenportion; [sheeo:?]; [lcheedy:?]; heiß am Ende des Grades; [qochey:?]; kalt und trocken am Ende des Grades, abgeschlossen; kalt und trocken in der Mitte des Grades, abgeschlossen; erhitze Folgendes: Pflanzen-/Reproduktionsteil; [chorol:?]; [chdar:?]; ein Maß kalten Ansatzes	1	0
G662-T0039	f104v	f104v.23	5	5	11	qodaiin	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	qodeey	chodaiin	Qualitätsgrad III	Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	Ansatzdosis III	1	1	1	0	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotair ol	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l	[qodaiin:?]	Qualitätsgrad III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt und trocken in der Mitte des Grades; heiß und trocken in der Mitte des Grades; [qochey:?]; [qodeey:?]; Qualitätsgrad III; [chodaiin:?]; Arzneikompositum: trocken, Gradanfang, abgeschlossen; [dairar:?]; kalte Drogenfraktion I im Ansatz; [qotai:?]; [l:?]	1	0
G662-T0040	f104v	f104v.25	1	1	12	dsheey	P	BOS	S	B	3	MOIST	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	qoykeey	abgemessene, vollständig angefeuchtete Droge	abgemessene, vollständig angefeuchtete Droge	D_MEASURED+SHEEY_MOIST_END	Feuchtmaß am Gradende	1	1	1	0	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy	dsheey qoykeey lchedy qokedaiin orchcthy daiin cheey sair ol aiin chedy	dsheey qoykeey lchedy qokedaiin rchcthy daiin cheey s air ol aiin chedy	[dsheey:?]	abgemessene, vollständig angefeuchtete Droge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene, vollständig angefeuchtete Droge; [qoykeey:?]; getrocknetes Drogenholz; [qokedaiin:?]; Drogenfraktion I; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; Menge/Portion III; trocken am Ende des Grades; Samenfraktion II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Menge III; trocken in der Mitte des Grades, abgeschlossen	1	0
G662-T0041	f104v	f104v.26	3	3	5	qodaiin	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	sheey	chodar	Qualitätsgrad III	Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	Ansatzdosis III	1	1	1	0	ysheor sheey qodaiin chodar chochs	ysheor cheey qodaiin chodar chochs	ysheor sheey qodaiin chodar chochs	[qodaiin:?]	Qualitätsgrad III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ysheor:?]; feucht am Ende des Grades; Qualitätsgrad III; [chodar:?]; [chochs:?]	1	0
G662-T0042	f104v	f104v.28	8	8	9	qodaiin	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chody	cheody	Qualitätsgrad III	Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	Ansatzdosis III	1	1	1	0	olsho lsair olcheey qokeechy qokchy daiin chody qodaiin cheody	olsho lsair olcheey qokeechy qokchy daiin chody qodaiin cheody	olsho ls air olcheey qokeechy qokchy daiin chody qodaiin cheody	[qodaiin:?]	Qualitätsgrad III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[olsho:?]; [lsair:?]; [olcheey:?]; [qokeechy:?]; heiß und trocken am Anfang des Grades; Grad-/Maßwert III; [chody:?]; Qualitätsgrad III; getrockneter Ansatz	1	0
G662-T0043	f104v	f104v.39	3	3	16	a	P	MEDIAL	S	B	3	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	A_EQUAL_PARTS	ar	kain	je, zu gleichen Teilen	je zu gleichen Teilen	LEARNED_EQUAL_PARTS_SIGN	davon/mit als Mengenanschluss	0	0	1	0	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	ysheey rar akain char lkeey roiir shey cheey kas ar lkchs ar y rais alod	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ary air alod	[a:?]	je, zu gleichen Teilen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[yshey:?]; Drogenfraktion I; je zu gleichen Teilen; heiß, Grad II; [char:?]; Drogenholz, heiß am Gradende; [roiir:?]; feucht in der Mitte des Grades; trocken am Ende des Grades; heiße Drogenfraktion I; Drogenfraktion I; [lkchs:?]; Drogenfraktion I; [ais:?]; [alod:?]	1	0
G662-T0044	f104v	f104v.4	8	8	11	qol	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	chey	chedy	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokeedy	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokeedy	qoteedy chedaiin chokar qotol qotched chol chey qol chedy qoeeey qokee y	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt am Ende des Grades, abgeschlossen; [chedaiin:?]; [chokar:?]; kaltes Material; [qotched:?]; trocken; nominal trockenes Gut/Material; trocken in der Mitte des Grades; gib Folgendes hinzu: trocken in der Mitte des Grades, abgeschlossen; [qoeeey:?]; heiß am Ende des Grades, abgeschlossen	1	0
G662-T0045	f104v	f104v.40	1	1	7	qokeeey	P	BOS	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	PRACTICAL_ACTION	<BOS>	okchedy	stark erhitzt, Endstufe III	erhitze bis Endstufe III	QO_FRAME+K_HOT+EEE_END_III+Y	Bindungsstufe III	1	1	1	0	qokeeey okchedy qokeey aiin odain orchedy qoky	qokeeey okchedy qokeey aiin odain orchedy qoky	qokeeey okchedy qokeey aiin odain orche y qoky	[qokeeey:?]	stark erhitzt, Endstufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	erhitze bis Endstufe III; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades; Menge III; [odain:?]; [orchedy:?]; heiß am Anfang des Grades	1	0
G662-T0046	f104v	f104v.44	6	6	8	qokeeey	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	PRACTICAL_ACTION	okeeey	okeey	stark erhitzt, Endstufe III	erhitze bis Endstufe III	QO_FRAME+K_HOT+EEE_END_III+Y	Bindungsstufe III	0	0	1	0	daiin y cheeo chey okeeey qokeeey okeey okeey	daiin ycheeo chey okeeey qokeeey okeey okeey	daiin y cheeo chey okeeey qokeee okee okeey	[qokeeey:?]	stark erhitzt, Endstufe III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Grad-/Maßwert III; hierzu: [cheeo:?]; trocken in der Mitte des Grades; [okeeey:?]; erhitze bis Endstufe III; heißer Ansatz am Ende des Grades; heißer Ansatz am Ende des Grades	1	0
G662-T0047	f105r	f105r.15	12	12	12	aral	P	EOS	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	daiin	<EOS>	Rohdrogenfraktion I	Rohdrogenfraktion I	AR_FRACTION_I+AL_RAW_I	Fraktion neben separater Rohstoffklasse	1	1	1	0	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	lkee ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	[aral:?]	Rohdrogenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[lksheey:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Wurzel; Menge III; heißer Ansatz am Ende des Grades, abgeschlossen; [olkeeody:?]; [lkaiin:?]; [okeeol:?]; [oteeol:?]; [shod:?]; Grad-/Maßwert III; Rohdrogenfraktion I	1	0
G662-T0048	f105r	f105r.4	8	8	11	qokeeey	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	PRACTICAL_ACTION	ochedy	oy	stark erhitzt, Endstufe III	erhitze bis Endstufe III	QO_FRAME+K_HOT+EEE_END_III+Y	Bindungsstufe III	0	0	1	0	ykaiin olkeedy odaiin okar eeeodaiin yteey ochedy qokeeey oy teedy qotam	ykaiin olkeedy odaiin okar eeeodaiin yteey ochedy qokeeey oy teedy qotam	ykaiin olkeedy odaiin ok ar eeeodaiin ytee oched qokeee oy tee qotam	[qokeeey:?]	stark erhitzt, Endstufe III	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ykaiin:?]; [olkeedy:?]; Zubereitungsdosis III; heiße Drogenfraktion I im Ansatz; [eeeodaiin:?]; [yteey:?]; [ochedy:?]; erhitze bis Endstufe III; [oy:?]; kalt am Ende des Grades, abgeschlossen; [qotam:?]	1	0
G662-T0049	f105v	f105v.10	9	9	16	kair	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	l	chedy	heiße Drogenfraktion II	heiße Drogenfraktion II	K_HOT+AIR_FRACTION_II	Hitze-/Sortierklasse II	0	0	1	0	ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam	ykeey ky che oiiin dal kaiin okairo lkair chedy sodar air al oral odam	ykeey ky che oiiin dal kaiin otairo l kair chedy s odar air al oral odaj	[kair:?]	heiße Drogenfraktion II	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ykeey:?]; heiß am Anfang des Grades; [che:?]; [oiiin:?]; abgemessene Rohstoffmenge I; heiß, Grad III; [okairo:?]; [l:?]; heiße Drogenfraktion II; trocken in der Mitte des Grades, abgeschlossen; Samen-/Saatgutposten; [odar:?]; [air:?]; Rohstoffklasse I; Rohstoffportion, Klasse I; [odam:?]	1	0
G662-T0050	f105v	f105v.13	6	6	8	kair	P	MEDIAL	S	B	3	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	al	okees	heiße Drogenfraktion II	heiße Drogenfraktion II	K_HOT+AIR_FRACTION_II	Hitze-/Sortierklasse II	1	1	1	0	saiin opchedy qokchdy otar al kair okees lkchdal	saiin opchedy qokchdy otar al kair okees lkeedal	saiin opched qokch y otar al kair okees lkeedal	[kair:?]	heiße Drogenfraktion II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samen/Saatgut, Typ/Charge III; [opchedy:?]; heiß und trocken am Anfang des Grades, abgeschlossen; kalte Drogenfraktion I im Ansatz; Rohstoffklasse I; heiße Drogenfraktion II; [okees:?]; [lkchdal:?]	1	0
G662-T0051	f105v	f105v.15	10	10	13	opchdy	P	MEDIAL	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	kalchedy	daiin	fertiges Trockenpulverpräparat	fertiges Trockenpulverpräparat	O_PREP+P_POWDER+CHDY_DRY_FINISHED	Trockenansatz mit P-Kopf	1	1	1	0	ycheey kar ykeey otaiin ot al dar chdor kalchedy opchdy daiin oraiin r	ycheey kar ykeey otaiin otal dar chdos kalchedy opchdy daiin oraiin r	ycheey kar ykeey otaiin otal dar chdos kalchedy opchdy daiin oraiin r	[opchdy:?]	fertiges Trockenpulverpräparat	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ycheey:?]; heiße Drogenfraktion I; [ykeey:?]; kalt im Zubereitungsrahmen, Grad III; [ot:?]; Rohstoffklasse I; abgemessene Fraktion I; [chdor:?]; [kalchedy:?]; fertiges Trockenpulverpräparat; Grad-/Maßwert III; Portion III; Wurzel	1	0
G662-T0052	f105v	f105v.16	4	4	12	chl	P	MEDIAL	S	B	3	LEARNED_WHOLE	LEARNED_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	CHL_DRY_NEXT	dal	okair	trocknen	trockne Folgendes:	LEARNED_DRY_COMMAND	trockenes Drogenholz/Kurzform	1	1	1	1	daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim	daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim	daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim	[chl:?]	trocknen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Grad-/Maßwert III; trocken am Ende des Grades; abgemessene Rohstoffmenge I; trockne Folgendes: [okair:?]; Menge III; [cpheor:?]; Menge III; Rohstoffklasse I im Ansatz, heiß am Gradanfang; [chodaiin:?]; kalt im Zubereitungsrahmen, Grad III; [opaiim:?]	1	0
G662-T0053	f105v	f105v.2	4	4	12	qodaiin	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	keshed	oteodair	Qualitätsgrad III	Qualitätsgrad III	QO_FRAME+DAIIN_GRADE_III	Ansatzdosis III	1	1	1	0	ysheod ykeeedy keshed qodaiin oteodair or chkar otaiin chpor or otchy otor	ysheod ykeeedy keshed qodaiin oteodair or chkas otaiin chpor or otchy otor	ysheod ykeeedy keshed qodaiin oteodair or chkar otaiin chpor or otchy otor	[qodaiin:?]	Qualitätsgrad III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ysheod:?]; [ykeeedy:?]; [keshed:?]; Qualitätsgrad III; [oteodair:?]; Drogenportion; [chkar:?]; kalt im Zubereitungsrahmen, Grad III; [chpor:?]; Drogenportion; kalt-trockener Ansatz am Anfang des Grades; kalte Drogenportion im Ansatz	1	0
G662-T0054	f105v	f105v.30	1	1	12	dchedy	P	BOS	S	B	3	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	cheey	abgemessene Trockendroge, fertig	abgemessene Trockendroge, fertig	D_MEASURED+CHEDY_DRY_FINISHED	Dosisfeld trocken und geschlossen	1	1	1	0	dchedy cheey qokor otaiin otair otair okeedy kaiin aiin s aiin sy	dchedy cheey qokor otaiin otair otair okeedy taiin aiin s aiin sy	dchedy cheey qokor otaiin otair otair okee y taiin aiin s aiin sy	[dchedy:?]	abgemessene Trockendroge, fertig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Trockendroge, fertig; trocken am Ende des Grades; heiße Drogenportion; kalt im Zubereitungsrahmen, Grad III; [otair:?]; [otair:?]; heißer Ansatz am Ende des Grades, abgeschlossen; heiß, Grad III; Menge III; Samen-/Saatgutposten; Menge III; Saatgut in Grundform	1	0
G662-T0055	f105v	f105v.33	4	4	13	oteeo	P	MEDIAL	S	B	3	COLD_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	oteey	o	zweiter Kaltansatz	zweiter Kaltansatz	O_PREP+T_COLD+EE_STAGE_II+O_MEDIUM	kalte Zubereitung am Gradende	1	1	1	0	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	lsheody tair oteey oteeo ol otaiin okeey qokaiin ar aiir al dal	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	[oteeo:?]	zweiter Kaltansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[lsheody:?]; [tair:?]; kalter Ansatz am Ende des Grades; zweiter Kaltansatz; [o:?]; [l:?]; kalt im Zubereitungsrahmen, Grad III; heißer Ansatz am Ende des Grades; heiß, Grad III; Drogenportion; [aiir:?]; Rohstoffklasse I; abgemessene Fraktion I	1	0
G662-T0056	f105v	f105v.34	4	4	10	qokeeey	P	MEDIAL	S	B	3	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	PRACTICAL_ACTION	chsd	dair	stark erhitzt, Endstufe III	erhitze bis Endstufe III	QO_FRAME+K_HOT+EEE_END_III+Y	Bindungsstufe III	1	1	1	0	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkldain	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkl dain	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkl dain	[qokeeey:?]	stark erhitzt, Endstufe III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[sheeo:?]; Grad-/Maßwert III; [chsd:?]; erhitze bis Endstufe III; abgemessene Fraktion II; heiß, Grad III, im Ansatzrahmen; kalt im Zubereitungsrahmen, Grad III; [chedaiin:?]; [olkal:?]; [lkldain:?]	1	0
