surface	occurrence_count	physical_pages	truth_recipe	candidate_count_capped	gdt518_rank	gdt518_top1	gdt519_rank	gdt519_top1	gdt519_top5	truth_base_score	truth_anchor_cost	truth_selected_score	truth_alignment_trace	top1_base_score	top1_anchor_cost	top1_selected_score	top1_alignment_trace	decision_change_class	working_policy
sholfordaiin	1	f66r	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	100	1	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	1	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN | SH+OL+LOCAL_CHAR_F+OR+AIIN | SH+OL+LOCAL_CHAR_F+OR+DA+AIIN | SH+OL+LOCAL_CHAR_F+OR+D_ADDR+IIN | SH+OL+LOCAL_CHAR_F+OR+DA+IIN	3.500911686	0.000000000	3.500911686	sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | or=>or~OR@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	3.500911686	0.000000000	3.500911686	sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | or=>or~OR@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shso	1	f31r	SH+S+O	13	1	SH+S+O	1	SH+S+O	SH+S+O | S+S+O | S+SH+S+O | SH+S+OT | SH+S+O+LOCAL_CHAR_I	1.050254414	0.000000000	1.050254414	sh=>sh~SH@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | o=>o~O@edit0+alias0.000	1.050254414	0.000000000	1.050254414	sh=>sh~SH@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shtchy	1	f4r	SH+T+CH+Y	27	1	SH+T+CH+Y	1	SH+T+CH+Y	SH+T+CH+Y | SH+T+LOCAL_C+Y | SH+T+Y | S+T+CH+Y | S+T+LOCAL_C+Y	2.700877415	0.000000000	2.700877415	sh=>sh~SH@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	2.700877415	0.000000000	2.700877415	sh=>sh~SH@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shyshol	1	f4r	SH+Y+SH+OL	74	2	Y+SH+OL	1	SH+Y+SH+OL	SH+Y+SH+OL | Y+SH+OL | SH+Y+OL | S+Y+SH+OL | SH+Y+SH+O+L	2.554460736	0.000000000	2.554460736	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	2.554460736	0.000000000	2.554460736	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	GDT518_ERROR_CORRECTED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shytchy	1	f4r	SH+Y+T+CH+Y	60	2	SH+Y+T+Y	1	SH+Y+T+CH+Y	SH+Y+T+CH+Y | SH+Y+T+Y | SH+Y+T+LOCAL_C+Y | Y+T+CH+Y | Y+T+Y	2.573746649	0.000000000	2.573746649	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	2.573746649	0.000000000	2.573746649	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_ERROR_CORRECTED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
soaiin	1	f20v	S+O+AIIN	100	1	S+O+AIIN	1	S+O+AIIN	S+O+AIIN | SH+O+AIIN | S+O+A_ADDR+AIIN | S+O+IIN | S+OT+AIIN	1.269392753	0.000000000	1.269392753	s=>s~S@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	1.269392753	0.000000000	1.269392753	s=>s~S@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
tcheo	1	f66r	T+CH+E+O	7	1	T+CH+E+O	1	T+CH+E+O	T+CH+E+O | T+LOCAL_C+E+O | T+E+O | T+CH+SH+E+O | T+LOCAL_C+SH+E+O	0.887791391	0.000000000	0.887791391	t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000	0.887791391	0.000000000	0.887791391	t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
tocpheey	1	f66r	T+O+CH+P+EE+Y	34	1	T+O+CH+P+EE+Y	1	T+O+CH+P+EE+Y	T+O+CH+P+EE+Y | T+CH+P+EE+Y | T+O+CH+P+SH+EE+Y | T+O+LOCAL_C+P+EE+Y | T+O+CH+P+E+E+Y	2.271281918	0.504939276	2.776221194	t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cph=>cph~CH+P@edit0+alias0.505 | ee=>ee~EE@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	2.271281918	0.504939276	2.776221194	t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cph=>cph~CH+P@edit0+alias0.505 | ee=>ee~EE@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
todeeey	1	f66r	T+O+D_ADDR+EEE+Y	45	1	T+O+D_ADDR+EEE+Y	1	T+O+D_ADDR+EEE+Y	T+O+D_ADDR+EEE+Y | T+O+EEE+Y | T+O+D_ADDR+EE+E+Y | T+O+D_ADDR+E+EE+Y | T+O+E+EE+Y	3.859599864	0.000000000	3.859599864	t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | eee=>eee~EEE@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	3.859599864	0.000000000	3.859599864	t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | eee=>eee~EEE@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
tolchedy	1	f66r	T+OL+CHD+DY	100	1	T+OL+CHD+DY	1	T+OL+CHD+DY	T+OL+CHD+DY | T+OL+CHD+Y | T+OL+CH+E+DY | T+OL+LOCAL_C+E+DY | T+OL+LOCAL_C+SH+E+DY	2.624413019	1.500000000	4.124413019	t=>t~T@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | che=>chd~CHD@edit1+alias0.500 | dy=>dy~DY@edit0+alias0.000	2.624413019	1.500000000	4.124413019	t=>t~T@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | che=>chd~CHD@edit1+alias0.500 | dy=>dy~DY@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
tolshy	1	f20v	T+OL+SH+Y	26	1	T+OL+SH+Y	1	T+OL+SH+Y	T+OL+SH+Y | T+OL+Y | T+O+L+SH+Y | T+OL+S+Y | T+OL+S+SH+Y	1.917058404	0.000000000	1.917058404	t=>t~T@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	1.917058404	0.000000000	1.917058404	t=>t~T@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
tosheo	1	f66r	T+O+SH+E+O	16	1	T+O+SH+E+O	1	T+O+SH+E+O	T+O+SH+E+O | T+O+S+SH+E+O | T+O+S+E+O | T+OS+SH+E+O | T+O+S_ADDR+SH+E+O	1.456369535	0.000000000	1.456369535	t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000	1.456369535	0.000000000	1.456369535	t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
tshokeody	1	f31r	T+SH+OK+E+O+D_ADDR+Y	100	1	T+SH+OK+E+O+D_ADDR+Y	1	T+SH+OK+E+O+D_ADDR+Y	T+SH+OK+E+O+D_ADDR+Y | T+SH+OK+E+O+DY | SH+OK+E+O+D_ADDR+Y | T+OK+E+O+D_ADDR+Y | T+SH+OK+E+O+Y	3.418467853	0.000000000	3.418467853	t=>t~T@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	3.418467853	0.000000000	3.418467853	t=>t~T@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ok=>ok~OK@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
tydy	1	f4r	T+Y+DY	9	1	T+Y+DY	1	T+Y+DY	T+Y+DY | T+Y+Y | Y+T+DY | T+Y+D_ADDR+Y | Y+T+Y	1.307691849	0.000000000	1.307691849	t=>t~T@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	1.307691849	0.000000000	1.307691849	t=>t~T@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
x	3	f66r	LOCAL_X	1	1	LOCAL_X	1	LOCAL_X	LOCAL_X	0.052938389	0.000000000	0.052938389	x=>x~LOCAL_X@edit0+alias0.000	0.052938389	0.000000000	0.052938389	x=>x~LOCAL_X@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
yches	1	f31r	Y+CH+E+S	24	1	Y+CH+E+S	1	Y+CH+E+S	Y+CH+E+S | Y+LOCAL_C+E+S | Y+E+S | Y+CH+S | Y+LOCAL_C+CH+E+S	1.266837724	0.000000000	1.266837724	y=>y~Y@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | s=>s~S@edit0+alias0.000	1.266837724	0.000000000	1.266837724	y=>y~Y@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | s=>s~S@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
ykeedar	1	f31r	Y+K+EE+D_ADDR+AR	81	1	Y+K+EE+D_ADDR+AR	1	Y+K+EE+D_ADDR+AR	Y+K+EE+D_ADDR+AR | Y+K+D_ADDR+AR | Y+K+EE+DA+R | Y+K+EE+DA+AR | K+EE+D_ADDR+Y+AR	1.673707230	0.000000000	1.673707230	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000	1.673707230	0.000000000	1.673707230	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
ykeol	1	f66r	Y+K+E+OL	10	1	Y+K+E+OL	1	Y+K+E+OL	Y+K+E+OL | Y+K+E+O+L | Y+K+E+O+AL | Y+OL+K+E | Y+OK+E+L	0.623410568	0.000000000	0.623410568	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	0.623410568	0.000000000	0.623410568	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
ykesho	1	f66r	Y+K+E+SH+O	9	1	Y+K+E+SH+O	1	Y+K+E+SH+O	Y+K+E+SH+O | Y+K+E+O | Y+K+E+S_ADDR+O | Y+K+E+S_ADDR+SH+O | Y+K+E+S+O	1.553296242	0.000000000	1.553296242	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000	1.553296242	0.000000000	1.553296242	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
ykoiin	1	f20v	Y+K+O+IIN	72	1	Y+K+O+IIN	1	Y+K+O+IIN	Y+K+O+IIN | Y+K+O+AIIN | Y+K+O+IIN+T | Y+K+O+AIN | Y+K+O+LOCAL_CHAR_I+IIN	0.929607868	0.000000000	0.929607868	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | iin=>iin~IIN@edit0+alias0.000	0.929607868	0.000000000	0.929607868	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | iin=>iin~IIN@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
ykshedy	1	f66r	Y+K+SH+E+DY	47	1	Y+K+SH+E+DY	1	Y+K+SH+E+DY	Y+K+SH+E+DY | Y+K+SH+E+Y | Y+K+S+SH+E+DY | SH+E+DY | Y+K+SH+E+D_ADDR+Y	1.647909670	0.000000000	1.647909670	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	1.647909670	0.000000000	1.647909670	y=>y~Y@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
ypches	1	f66r	Y+P+CH+E+S	85	1	Y+P+CH+E+S	1	Y+P+CH+E+S	Y+P+CH+E+S | Y+P+E+S | Y+P+LOCAL_C+E+S | Y+P+CH+LOCAL_C+E+S | Y+P+LOCAL_C+CH+E+S	1.496062081	0.000000000	1.496062081	y=>y~Y@edit0+alias0.000 | p=>p~P@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | s=>s~S@edit0+alias0.000	1.496062081	0.000000000	1.496062081	y=>y~Y@edit0+alias0.000 | p=>p~P@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | s=>s~S@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
yshedair	1	f31r	Y+SH+E+D_ADDR+AIR	100	1	Y+SH+E+D_ADDR+AIR	1	Y+SH+E+D_ADDR+AIR	Y+SH+E+D_ADDR+AIR | Y+SH+E+AIR | SH+E+Y+AIR | SH+E+DY+AIR | SH+E+Y+D_ADDR+AIR	3.472847951	0.000000000	3.472847951	y=>y~Y@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | air=>air~AIR@edit0+alias0.000	3.472847951	0.000000000	3.472847951	y=>y~Y@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | air=>air~AIR@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
ysheeod	1	f66r	Y+SH+EE+O+D_ADDR	62	1	Y+SH+EE+O+D_ADDR	1	Y+SH+EE+O+D_ADDR	Y+SH+EE+O+D_ADDR | Y+EE+O+D_ADDR | Y+SH+E+E+O+D_ADDR | Y+SH+SH+EE+O+D_ADDR | SH+EE+Y+O+D_ADDR	1.593985417	0.000000000	1.593985417	y=>y~Y@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	1.593985417	0.000000000	1.593985417	y=>y~Y@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
ytarody	1	f66r	Y+T+AR+O+DY	77	1	Y+T+AR+O+DY	1	Y+T+AR+O+DY	Y+T+AR+O+DY | Y+T+AR+O+D_ADDR+Y | Y+T+AR+O+Y | Y+T+A_ADDR+R+O+DY | Y+T+A_ADDR+AR+O+DY	2.449032724	0.000000000	2.449032724	y=>y~Y@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	2.449032724	0.000000000	2.449032724	y=>y~Y@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
ytoy	1	f4r	Y+T+O+Y	4	1	Y+T+O+Y	1	Y+T+O+Y	Y+T+O+Y | T+Y+O+Y | Y+OT+Y | T+O+DY+Y	0.952601055	0.000000000	0.952601055	y=>y~Y@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	0.952601055	0.000000000	0.952601055	y=>y~Y@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
