event_id	prior_local_code	surface	register	physical_page	source_page	locus	token_index	namespace	role_family	role_detail	concrete_owner_or_name_de	component_recipe	component_label_functions_de	combined_creative_reading_de	owner_source	source_class	interpretation_rule
P912-E2221	Z-L079	otalaiin	ZODIAC	f70v	f70v1	f70v1.14	1	ARIES_INNER_BAND	ZODIAC_INNER_FIGURE	ARIES_INNER_FIGURE_02	aries inner figure 02	OT+AL+AIIN	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · ZIEL- ODER ZUGEWIESENER PLATZ · SOLLZAHL ODER MASSINDEX	aries inner figure 02: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; ZIEL- ODER ZUGEWIESENER PLATZ; SOLLZAHL ODER MASSINDEX	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2222	Z-L093	oteo	ZODIAC	f70v	f70v1	f70v1.15	1	ARIES_INNER_BAND	ZODIAC_INNER_FIGURE	ARIES_INNER_FIGURE_03	aries inner figure 03	OT+E+O	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · KURZER / ERSTER GRAD · LOKALEN GANG / KREISLESUNG AUFRUFEN	aries inner figure 03: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; KURZER / ERSTER GRAD; LOKALEN GANG / KREISLESUNG AUFRUFEN	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2223	Z-L003	alals	ZODIAC	f70v	f70v1	f70v1.15	2	ARIES_INNER_BAND	ZODIAC_INNER_FIGURE	ARIES_INNER_FIGURE_03	aries inner figure 03	AL+AL+S_ADDR	ZIEL- ODER ZUGEWIESENER PLATZ · ZIEL- ODER ZUGEWIESENER PLATZ · S-ADRESSE / STERNBEZUG	aries inner figure 03: ZIEL- ODER ZUGEWIESENER PLATZ; ZIEL- ODER ZUGEWIESENER PLATZ; S-ADRESSE / STERNBEZUG	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2224	Z-L006	araly	ZODIAC	f70v	f70v1	f70v1.15	3	ARIES_INNER_BAND	ZODIAC_INNER_FIGURE	ARIES_INNER_FIGURE_03	aries inner figure 03	AR+AL+Y	QUELL- ODER BEZUGSPLATZ · ZIEL- ODER ZUGEWIESENER PLATZ · AKTUELL GEMEINTER BESITZER	aries inner figure 03: QUELL- ODER BEZUGSPLATZ; ZIEL- ODER ZUGEWIESENER PLATZ; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2225	Z-L094	oteoeey	ZODIAC	f70v	f70v1	f70v1.16	1	ARIES_INNER_BAND	ZODIAC_INNER_FIGURE	ARIES_INNER_FIGURE_04	aries inner figure 04	OT+E+O+EE+Y	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · KURZER / ERSTER GRAD · LOKALEN GANG / KREISLESUNG AUFRUFEN · LÄNGERER / ZWEITER GRAD · AKTUELL GEMEINTER BESITZER	aries inner figure 04: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; KURZER / ERSTER GRAD; LOKALEN GANG / KREISLESUNG AUFRUFEN; LÄNGERER / ZWEITER GRAD; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2226	Z-L078	otal	ZODIAC	f70v	f70v1	f70v1.16	2	ARIES_INNER_BAND	ZODIAC_INNER_FIGURE	ARIES_INNER_FIGURE_04	aries inner figure 04	OT+AL	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · ZIEL- ODER ZUGEWIESENER PLATZ	aries inner figure 04: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; ZIEL- ODER ZUGEWIESENER PLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2227	Z-L054	okealar	ZODIAC	f70v	f70v1	f70v1.16	3	ARIES_INNER_BAND	ZODIAC_INNER_FIGURE	ARIES_INNER_FIGURE_04	aries inner figure 04	OK+E+AL+AR	PLATZ AKTIVIEREN · KURZER / ERSTER GRAD · ZIEL- ODER ZUGEWIESENER PLATZ · QUELL- ODER BEZUGSPLATZ	aries inner figure 04: PLATZ AKTIVIEREN; KURZER / ERSTER GRAD; ZIEL- ODER ZUGEWIESENER PLATZ; QUELL- ODER BEZUGSPLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2228	Z-L092	otear	ZODIAC	f70v	f70v1	f70v1.17	1	ARIES_INNER_BAND	ZODIAC_INNER_FIGURE	ARIES_INNER_FIGURE_05	aries inner figure 05	OT+E+AR	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · KURZER / ERSTER GRAD · QUELL- ODER BEZUGSPLATZ	aries inner figure 05: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; KURZER / ERSTER GRAD; QUELL- ODER BEZUGSPLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2229	Z-L009	araydy	ZODIAC	f70v	f70v1	f70v1.17	2	ARIES_INNER_BAND	ZODIAC_INNER_FIGURE	ARIES_INNER_FIGURE_05	aries inner figure 05	AR+A_ADDR+Y+DY	QUELL- ODER BEZUGSPLATZ · LOKALE ADRESSE · AKTUELL GEMEINTER BESITZER · GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	aries inner figure 05: QUELL- ODER BEZUGSPLATZ; LOKALE ADRESSE; AKTUELL GEMEINTER BESITZER; GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2272	Z-L080	otalalg	ZODIAC	f70v	f70v2	f70v2.2	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_01	pisces outer figure 01	OT+AL+AL+G_LABEL	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · ZIEL- ODER ZUGEWIESENER PLATZ · ZIEL- ODER ZUGEWIESENER PLATZ · LOKALES G-KLASSENZEICHEN	pisces outer figure 01: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; ZIEL- ODER ZUGEWIESENER PLATZ; ZIEL- ODER ZUGEWIESENER PLATZ; LOKALES G-KLASSENZEICHEN	PASS909_F70_VISIBLE_OWNER	@Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2273	Z-L123	ykary	ZODIAC	f70v	f70v2	f70v2.3	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_02	pisces outer figure 02	Y+K+AR+Y	AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · QUELL- ODER BEZUGSPLATZ · AKTUELL GEMEINTER BESITZER	pisces outer figure 02: AKTUELL GEMEINTER BESITZER; WERT ZUORDNEN; QUELL- ODER BEZUGSPLATZ; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2274	Z-L088	otar	ZODIAC	f70v	f70v2	f70v2.4	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_03	pisces outer figure 03	OT+AR	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · QUELL- ODER BEZUGSPLATZ	pisces outer figure 03: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; QUELL- ODER BEZUGSPLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2275	Z-L104	oty	ZODIAC	f70v	f70v2	f70v2.5	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_04	pisces outer figure 04	OT+Y	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · AKTUELL GEMEINTER BESITZER	pisces outer figure 04: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2276	Z-L067	oky	ZODIAC	f70v	f70v2	f70v2.6	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_05	pisces outer figure 05	OK+Y	PLATZ AKTIVIEREN · AKTUELL GEMEINTER BESITZER	pisces outer figure 05: PLATZ AKTIVIEREN; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2277	Z-L039	ody	ZODIAC	f70v	f70v2	f70v2.6	2	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_05	pisces outer figure 05	O+DY	LOKALEN GANG / KREISLESUNG AUFRUFEN · GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	pisces outer figure 05: LOKALEN GANG / KREISLESUNG AUFRUFEN; GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2278	Z-L104	oty	ZODIAC	f70v	f70v2	f70v2.7	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_06	pisces outer figure 06	OT+Y	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · AKTUELL GEMEINTER BESITZER	pisces outer figure 06: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2279	Z-L005	ar	ZODIAC	f70v	f70v2	f70v2.7	2	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_06	pisces outer figure 06	AR	QUELL- ODER BEZUGSPLATZ	pisces outer figure 06: QUELL- ODER BEZUGSPLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2280	Z-L048	okala	ZODIAC	f70v	f70v2	f70v2.8	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_07	pisces outer figure 07	OK+AL+A_ADDR	PLATZ AKTIVIEREN · ZIEL- ODER ZUGEWIESENER PLATZ · LOKALE ADRESSE	pisces outer figure 07: PLATZ AKTIVIEREN; ZIEL- ODER ZUGEWIESENER PLATZ; LOKALE ADRESSE	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2281	Z-L097	otody	ZODIAC	f70v	f70v2	f70v2.9	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_08	pisces outer figure 08	OT+O+DY	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · LOKALEN GANG / KREISLESUNG AUFRUFEN · GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	pisces outer figure 08: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; LOKALEN GANG / KREISLESUNG AUFRUFEN; GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2282	Z-L084	otald	ZODIAC	f70v	f70v2	f70v2.10	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_09	pisces outer figure 09	OT+AL+D_LABEL	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · ZIEL- ODER ZUGEWIESENER PLATZ · D_LABEL	pisces outer figure 09: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; ZIEL- ODER ZUGEWIESENER PLATZ; D_LABEL	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2283	Z-L085	otaldar	ZODIAC	f70v	f70v2	f70v2.11	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_10	pisces outer figure 10	OT+AL+D_ADDR+AR	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · ZIEL- ODER ZUGEWIESENER PLATZ · UNTER- ODER TEILADRESSE · QUELL- ODER BEZUGSPLATZ	pisces outer figure 10: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; ZIEL- ODER ZUGEWIESENER PLATZ; UNTER- ODER TEILADRESSE; QUELL- ODER BEZUGSPLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2284	Z-L062	okody	ZODIAC	f70v	f70v2	f70v2.12	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_11	pisces outer figure 11	OK+O+Y	PLATZ AKTIVIEREN · LOKALEN GANG / KREISLESUNG AUFRUFEN · AKTUELL GEMEINTER BESITZER	pisces outer figure 11: PLATZ AKTIVIEREN; LOKALEN GANG / KREISLESUNG AUFRUFEN; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2285	Z-L073	opysam	ZODIAC	f70v	f70v2	f70v2.13	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_12	pisces outer figure 12	O+P+Y+S_ADDR+AM_ADDR	LOKALEN GANG / KREISLESUNG AUFRUFEN · P · AKTUELL GEMEINTER BESITZER · S-ADRESSE / STERNBEZUG · GEGEN- ODER INNENFELD	pisces outer figure 12: LOKALEN GANG / KREISLESUNG AUFRUFEN; P; AKTUELL GEMEINTER BESITZER; S-ADRESSE / STERNBEZUG; GEGEN- ODER INNENFELD	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2286	Z-L015	chy	ZODIAC	f70v	f70v2	f70v2.14	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_13	pisces outer figure 13	Y	AKTUELL GEMEINTER BESITZER	pisces outer figure 13: AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2287	Z-L087	otaly	ZODIAC	f70v	f70v2	f70v2.15	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_14	pisces outer figure 14	OT+AL+Y	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · ZIEL- ODER ZUGEWIESENER PLATZ · AKTUELL GEMEINTER BESITZER	pisces outer figure 14: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; ZIEL- ODER ZUGEWIESENER PLATZ; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2288	Z-L078	otal	ZODIAC	f70v	f70v2	f70v2.16	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_15	pisces outer figure 15	OT+AL	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · ZIEL- ODER ZUGEWIESENER PLATZ	pisces outer figure 15: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; ZIEL- ODER ZUGEWIESENER PLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2289	Z-L008	arar	ZODIAC	f70v	f70v2	f70v2.16	2	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_15	pisces outer figure 15	AR+AR	QUELL- ODER BEZUGSPLATZ · QUELL- ODER BEZUGSPLATZ	pisces outer figure 15: QUELL- ODER BEZUGSPLATZ; QUELL- ODER BEZUGSPLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2290	Z-L086	otaldy	ZODIAC	f70v	f70v2	f70v2.17	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_16	pisces outer figure 16	OT+AL+DY	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · ZIEL- ODER ZUGEWIESENER PLATZ · GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	pisces outer figure 16: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; ZIEL- ODER ZUGEWIESENER PLATZ; GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2291	Z-L058	okeoly	ZODIAC	f70v	f70v2	f70v2.18	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_17	pisces outer figure 17	OK+E+OL+Y	PLATZ AKTIVIEREN · KURZER / ERSTER GRAD · GLEICHE REIHE FORTSETZEN · AKTUELL GEMEINTER BESITZER	pisces outer figure 17: PLATZ AKTIVIEREN; KURZER / ERSTER GRAD; GLEICHE REIHE FORTSETZEN; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2292	Z-L068	okydy	ZODIAC	f70v	f70v2	f70v2.19	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_18	pisces outer figure 18	OK+Y+DY	PLATZ AKTIVIEREN · AKTUELL GEMEINTER BESITZER · GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	pisces outer figure 18: PLATZ AKTIVIEREN; AKTUELL GEMEINTER BESITZER; GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2293	Z-L057	okees	ZODIAC	f70v	f70v2	f70v2.20	1	PISCES_OUTER_BAND	ZODIAC_OUTER_FIGURE	PISCES_OUTER_FIGURE_19	pisces outer figure 19	OK+EE+S_LABEL	PLATZ AKTIVIEREN · LÄNGERER / ZWEITER GRAD · S_LABEL	pisces outer figure 19: PLATZ AKTIVIEREN; LÄNGERER / ZWEITER GRAD; S_LABEL	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2327	Z-L088	otar	ZODIAC	f70v	f70v2	f70v2.22	1	PISCES_INNER_FIGURES	ZODIAC_INNER_FIGURE	PISCES_INNER_FIGURE_01	pisces inner figure 01	OT+AR	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · QUELL- ODER BEZUGSPLATZ	pisces inner figure 01: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; QUELL- ODER BEZUGSPLATZ	PASS909_F70_VISIBLE_OWNER	@Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2328	Z-L004	am	ZODIAC	f70v	f70v2	f70v2.22	2	PISCES_INNER_FIGURES	ZODIAC_INNER_FIGURE	PISCES_INNER_FIGURE_01	pisces inner figure 01	AM_ADDR	GEGEN- ODER INNENFELD	pisces inner figure 01: GEGEN- ODER INNENFELD	PASS909_F70_VISIBLE_OWNER	@Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2329	Z-L088	otar	ZODIAC	f70v	f70v2	f70v2.23	1	PISCES_INNER_FIGURES	ZODIAC_INNER_FIGURE	PISCES_INNER_FIGURE_02	pisces inner figure 02	OT+AR	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · QUELL- ODER BEZUGSPLATZ	pisces inner figure 02: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; QUELL- ODER BEZUGSPLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2330	Z-L002	al	ZODIAC	f70v	f70v2	f70v2.23	2	PISCES_INNER_FIGURES	ZODIAC_INNER_FIGURE	PISCES_INNER_FIGURE_02	pisces inner figure 02	AL	ZIEL- ODER ZUGEWIESENER PLATZ	pisces inner figure 02: ZIEL- ODER ZUGEWIESENER PLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2331	Z-L082	otalar	ZODIAC	f70v	f70v2	f70v2.24	1	PISCES_INNER_FIGURES	ZODIAC_INNER_FIGURE	PISCES_INNER_FIGURE_03	pisces inner figure 03	OT+AL+AR	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · ZIEL- ODER ZUGEWIESENER PLATZ · QUELL- ODER BEZUGSPLATZ	pisces inner figure 03: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; ZIEL- ODER ZUGEWIESENER PLATZ; QUELL- ODER BEZUGSPLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2332	Z-L081	otalam	ZODIAC	f70v	f70v2	f70v2.25	1	PISCES_INNER_FIGURES	ZODIAC_INNER_FIGURE	PISCES_INNER_FIGURE_04	pisces inner figure 04	OT+AL+AM_ADDR	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · ZIEL- ODER ZUGEWIESENER PLATZ · GEGEN- ODER INNENFELD	pisces inner figure 04: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; ZIEL- ODER ZUGEWIESENER PLATZ; GEGEN- ODER INNENFELD	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2333	Z-L023	dolaram	ZODIAC	f70v	f70v2	f70v2.26	1	PISCES_INNER_FIGURES	ZODIAC_INNER_FIGURE	PISCES_INNER_FIGURE_05	pisces inner figure 05	D_ADDR+OL+AR+AM_ADDR	UNTER- ODER TEILADRESSE · GLEICHE REIHE FORTSETZEN · QUELL- ODER BEZUGSPLATZ · GEGEN- ODER INNENFELD	pisces inner figure 05: UNTER- ODER TEILADRESSE; GLEICHE REIHE FORTSETZEN; QUELL- ODER BEZUGSPLATZ; GEGEN- ODER INNENFELD	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2334	Z-L052	okaram	ZODIAC	f70v	f70v2	f70v2.27	1	PISCES_INNER_FIGURES	ZODIAC_INNER_FIGURE	PISCES_INNER_FIGURE_06	pisces inner figure 06	OK+AR+AM_ADDR	PLATZ AKTIVIEREN · QUELL- ODER BEZUGSPLATZ · GEGEN- ODER INNENFELD	pisces inner figure 06: PLATZ AKTIVIEREN; QUELL- ODER BEZUGSPLATZ; GEGEN- ODER INNENFELD	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2335	Z-L095	oteosal	ZODIAC	f70v	f70v2	f70v2.28	1	PISCES_INNER_FIGURES	ZODIAC_INNER_FIGURE	PISCES_INNER_FIGURE_07	pisces inner figure 07	OT+E+O+S_ADDR+AL	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · KURZER / ERSTER GRAD · LOKALEN GANG / KREISLESUNG AUFRUFEN · S-ADRESSE / STERNBEZUG · ZIEL- ODER ZUGEWIESENER PLATZ	pisces inner figure 07: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; KURZER / ERSTER GRAD; LOKALEN GANG / KREISLESUNG AUFRUFEN; S-ADRESSE / STERNBEZUG; ZIEL- ODER ZUGEWIESENER PLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2336	Z-L112	salols	ZODIAC	f70v	f70v2	f70v2.29	1	PISCES_INNER_FIGURES	ZODIAC_INNER_FIGURE	PISCES_INNER_FIGURE_08	pisces inner figure 08	S_LABEL+AL+OL+S_LABEL	S_LABEL · ZIEL- ODER ZUGEWIESENER PLATZ · GLEICHE REIHE FORTSETZEN · S_LABEL	pisces inner figure 08: S_LABEL; ZIEL- ODER ZUGEWIESENER PLATZ; GLEICHE REIHE FORTSETZEN; S_LABEL	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2337	Z-L050	okaldal	ZODIAC	f70v	f70v2	f70v2.30	1	PISCES_INNER_FIGURES	ZODIAC_INNER_FIGURE	PISCES_INNER_FIGURE_09	pisces inner figure 09	OK+AL+AL	PLATZ AKTIVIEREN · ZIEL- ODER ZUGEWIESENER PLATZ · ZIEL- ODER ZUGEWIESENER PLATZ	pisces inner figure 09: PLATZ AKTIVIEREN; ZIEL- ODER ZUGEWIESENER PLATZ; ZIEL- ODER ZUGEWIESENER PLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2338	Z-L131	ykolaiin	ZODIAC	f70v	f70v2	f70v2.31	1	PISCES_INNER_FIGURES	ZODIAC_INNER_FIGURE	PISCES_INNER_FIGURE_10	pisces inner figure 10	Y+K+OL+AIIN	AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · GLEICHE REIHE FORTSETZEN · SOLLZAHL ODER MASSINDEX	pisces inner figure 10: AKTUELL GEMEINTER BESITZER; WERT ZUORDNEN; GLEICHE REIHE FORTSETZEN; SOLLZAHL ODER MASSINDEX	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
