record_id	plaintext	units	unit_names
2364	animadvertisset	2,5,56,96,2,11,23,71,9,56,89,89,42,9	C s N z C k l q ok N I I r ok
2365	caesar	20,2,42,89,2,49	e C r I C a
2366	longarum	94,27,5,90,2,49,46	c p s x C a T
2367	navium	5,2,23,56,46	s C l N T
2368	item	56,9,42,96	N ok r z
2369	speculatoria	89,85,42,86,93,94,2,9,27,49,56,2	I P r n u c C ok p a N C
2370	navigia	5,2,23,56,90,56,2	s C l N x N C
2371	militibus	96,56,94,56,9,56,7,93,87	z N c N ok N d u g
2372	compleri	20,27,96,85,94,71,56	e p z P c q N
2373	iussit	56,93,89,89,56,9	N u I I N ok
2374	et	22	E
2375	quos	92,27,87	j p g
2376	laborantes	94,2,7,27,49,2,5,9,42,87	c C d p a C s ok r g
2377	subsidia	89,93,7,89,56,11,56,2	I u d I N k N C
2378	submittebat	89,93,7,96,56,9,9,42,7,2,9	I u d z N ok ok r d C ok
2379	nostri	5,27,89,9,49,56	s p I ok a N
2380	simul	89,56,96,93,94	I N z u c
2381	in	1	y
2382	arido	2,49,56,11,27	C a N k p
2383	constiterunt	13,89,9,56,9,71,93,5,9	S I ok N ok q u s ok
2384	suis	89,93,56,87	I u N g
2385	omnibus	27,96,5,56,7,93,87	p z s N d u g
2386	consecutis	13,89,42,86,93,9,56,87	S I r n u ok N g
2387	in	1	y
2388	impetum	56,96,85,42,9,46	N z P r ok T
2389	atque	2,9,91	C ok b
2390	eos	42,27,87	r p g
2391	in	1	y
2392	dederunt	11,42,11,71,93,5,9	k r k q u s ok
2393	neque	5,42,91	s r b
2394	longius	94,27,5,90,56,93,87	c p s x N u g
2395	prosequi	85,49,27,89,42,0,56	P a p I r ol N
2396	potuerunt	85,27,9,93,71,93,5,9	P p ok u q u s ok
2397	quod	92,27,11	j p k
2398	equites	42,0,56,9,42,87	r ol N ok r g
2399	cursum	20,93,49,89,46	e u a I T
2400	tenere	9,42,5,8	ok r s o
2401	atque	2,9,91	C ok b
2402	insulam	56,5,89,93,94,2,96	N s I u c C z
2403	capere	20,2,85,8	e C P o
2404	non	5,27,5	s p s
2405	potuerant	85,27,9,93,71,2,5,9	P p ok u q C s ok
2406	unum	93,5,46	u s T
2407	ad	2,11	C k
2408	pristinam	85,49,56,89,9,56,5,2,96	P a N I ok N s C z
2409	caesari	20,2,42,89,2,49,56	e C r I C a N
2410	proelio	85,49,27,42,94,56,27	P a p r c N p
2411	superati	89,93,85,71,2,9,56	I u P q C ok N
2412	simul	89,56,96,93,94	I N z u c
2413	atque	2,9,91	C ok b
2414	se	15	Ce
2415	ex	10	ot
2416	receperunt	49,42,86,42,85,71,93,5,9	a r n r P q u s ok
2417	statim	89,9,2,9,56,96	I ok C ok N z
2418	ad	2,11	C k
2419	caesarem	20,2,42,89,2,49,42,96	e C r I C a r z
2420	legatos	94,42,90,2,9,27,87	c r x C ok p g
2421	de	11,42	k r
2422	pace	85,2,86,42	P C n r
2423	miserunt	96,56,89,71,93,5,9	z N I q u s ok
2424	obsides	27,7,89,56,11,42,87,97	p d I N k r g v
2425	sese	89,42,89,42	I r I r
2426	daturos	11,2,9,93,49,27,87	k C ok u a p g
2427	quaeque	92,2,42,91	j C r b
2428	imperasset	56,96,85,71,2,89,89,42,9	N z P q C I I r ok
2429	polliciti	85,27,94,94,56,86,56,9,56	P p c c N n N ok N
2430	sunt	89,93,5,9	I u s ok
2431	una	93,5,2	u s C
2432	cum	20,95	e h
2433	legatis	94,42,90,2,9,56,87	c r x C ok N g
2434	commius	20,27,96,96,56,93,87	e p z z N u g
2435	atrebas	2,9,49,42,7,2,87	C ok a r d C g
2436	venit	23,42,5,56,9	l r s N ok
2437	quem	14,96	t z
2438	supra	89,93,85,49,2	I u P a C
2439	demonstraveram	11,42,96,27,5,89,9,49,2,23,71,2,96	k r z p s I ok a C l q C z
2440	a	2	C
2441	caesare	20,2,42,89,2,49,42	e C r I C a r
2442	in	1	y
2443	britanniam	7,49,56,9,2,5,5,56,2,96	d a N ok C s s N C z
2444	praemissum	85,49,2,42,96,56,89,89,46	P a C r z N I I T
2445	illi	56,94,94,56	N c c N
2446	e	42	r
2447	navi	5,2,23,56	s C l N
2448	egressum	42,90,49,42,89,89,46	r x a r I I T
2449	cum	20,95	e h
2450	ad	2,11	C k
2451	eos	42,27,87	r p g
2452	oratoris	27,49,2,9,27,49,56,87	p a C ok p a N g
2453	modo	96,27,11,27	z p k p
2454	caesaris	20,2,42,89,2,49,56,87	e C r I C a N g
2455	mandata	96,2,5,11,2,9,2	z C s k C ok C
2456	atque	2,9,91	C ok b
2457	in	1	y
2458	vincula	23,56,5,86,93,94,2	l N s n u c C
2459	coniecerant	13,56,42,86,71,2,5,9	S N r n q C s ok
2460	tum	9,46	ok T
2461	proelio	85,49,27,42,94,56,27	P a p r c N p
2462	remiserunt	49,42,96,56,89,71,93,5,9	a r z N I q u s ok
2463	et	22	E
2464	in	1	y
2465	petenda	85,42,9,42,5,11,2	P r ok r s k C
2466	pace	85,2,86,42	P C n r
2467	eius	42,56,93,87	r N u g
2468	rei	49,42,56	a r N
2469	culpam	20,93,94,85,2,96	e u c P C z
2470	in	1	y
2471	multitudinem	96,93,94,9,56,9,93,11,56,5,42,96	z u c ok N ok u k N s r z
2472	contulerunt	13,9,93,94,71,93,5,9	S ok u c q u s ok
2473	et	22	E
2474	propter	85,49,27,85,9,71	P a p P ok q
2475	imprudentiam	56,96,85,49,93,11,6,56,2,96	N z P a u k aN N C z
2476	ut	12	al
2477	ignosceretur	56,90,5,27,89,86,8,9,93,49	N x s p I n o ok u a
2478	petiverunt	85,42,9,56,23,71,93,5,9	P r ok N l q u s ok
2479	caesar	20,2,42,89,2,49	e C r I C a
2480	questus	14,89,9,93,87	t I ok u g
2481	quod	92,27,11	j p k
2482	cum	20,95	e h
2483	ultro	93,94,9,49,27	u c ok a p
2484	in	1	y
2485	continentem	13,9,56,5,6,42,96	S ok N s aN r z
2486	legatis	94,42,90,2,9,56,87	c r x C ok N g
2487	missis	96,56,89,89,56,87	z N I I N g
2488	pacem	85,2,86,42,96	P C n r z
2489	ab	2,7	C d
2490	se	15	Ce
2491	petissent	85,42,9,56,89,89,6	P r ok N I I aN
2492	bellum	7,42,94,94,46	d r c c T
2493	sine	89,56,5,42	I N s r
2494	causa	20,2,93,89,2	e C u I C
2495	intulissent	56,5,9,93,94,56,89,89,6	N s ok u c N I I aN
2496	ignoscere	56,90,5,27,89,86,8	N x s p I n o
2497	se	15	Ce
2498	imprudentiae	56,96,85,49,93,11,6,56,2,42	N z P a u k aN N C r
2499	obsidesque	27,7,89,56,11,42,89,91	p d I N k r I b
2500	imperavit	56,96,85,71,2,23,56,9	N z P q C l N ok
2501	quorum	92,27,49,46	j p a T
2502	illi	56,94,94,56	N c c N
2503	partem	85,2,49,9,42,96	P C a ok r z
2504	statim	89,9,2,9,56,96	I ok C ok N z
2505	dederunt	11,42,11,71,93,5,9	k r k q u s ok
2506	partem	85,2,49,9,42,96	P C a ok r z
2507	ex	10	ot
2508	longinquioribus	94,27,5,90,56,5,0,56,27,49,56,7,93,87	c p s x N s ol N p a N d u g
2509	locis	94,27,86,56,87	c p n N g
2510	arcessitam	2,49,86,42,89,89,56,9,2,96	C a n r I I N ok C z
2511	paucis	85,2,93,86,56,87	P C u n N g
2512	diebus	11,56,42,7,93,87	k N r d u g
2513	sese	89,42,89,42	I r I r
2514	daturos	97,11,2,9,93,49,27,87	v k C ok u a p g
2515	interea	56,5,9,8,2	N s ok o C
2516	suos	89,93,27,87	I u p g
2517	in	1	y
2518	agros	2,90,49,27,87	C x a p g
2519	remigrare	49,42,96,56,90,49,2,49,42	a r z N x a C a r
2520	iusserunt	56,93,89,89,71,93,5,9	N u I I q u s ok
2521	principesque	85,49,56,5,86,56,85,42,89,91	P a N s n N P r I b
2522	undique	93,5,11,56,91	u s k N b
2523	convenire	13,23,42,5,56,49,42	S l r s N a r
2524	et	22	E
2525	se	15	Ce
2526	civitatesque	20,56,23,56,9,2,9,42,89,91	e N l N ok C ok r I b
2527	suas	89,93,2,87	I u C g
2528	caesari	20,2,42,89,2,49,56	e C r I C a N
2529	commendare	20,27,96,96,42,5,11,2,49,42	e p z z r s k C a r
2530	coeperunt	20,27,42,85,71,93,5,9	e p r P q u s ok
2531	rebus	49,42,7,93,87	a r d u g
2532	pace	85,2,86,42	P C n r
2533	post	85,27,89,9	P p I ok
2534	diem	11,56,42,96	k N r z
2535	quartum	92,2,49,9,46	j C a ok T
2536	quam	92,2,96	j C z
2537	est	42,89,9	r I ok
2538	in	1	y
2539	britanniam	7,49,56,9,2,5,5,56,2,96	d a N ok C s s N C z
2540	ventum	23,6,46	l aN T
2541	naves	5,2,23,42,87	s C l r g
2542	de	11,42	k r
2543	quibus	92,56,7,93,87	j N d u g
2544	supra	89,93,85,49,2	I u P a C
2545	demonstratum	11,42,96,27,5,89,9,49,2,9,46	k r z p s I ok a C ok T
2546	est	42,89,9	r I ok
2547	quae	92,2,42	j C r
2548	equites	42,0,56,9,42,87	r ol N ok r g
2549	sustulerant	89,93,89,9,93,94,71,2,5,9	I u I ok u c q C s ok
2550	ex	10	ot
2551	superiore	89,93,85,71,56,27,49,42	I u P q N p a r
2552	portu	85,27,49,9,93	P p a ok u
2553	leni	94,42,5,56	c r s N
2554	vento	23,6,27	l aN p
2555	solverunt	89,27,94,23,71,93,5,9	I p c l q u s ok
2556	quae	92,2,42	j C r
2557	cum	20,95	e h
2558	adpropinquarent	2,11,85,49,27,85,56,5,0,2,49,6	C k P a p P N s ol C a aN
2559	britanniae	7,49,56,9,2,5,5,56,2,42	d a N ok C s s N C r
2560	et	22	E
2561	ex	10	ot
2562	castris	20,2,89,9,49,56,87	e C I ok a N g
2563	viderentur	23,56,11,71,6,93,49	l N k q aN u a
2564	tanta	9,2,5,9,2	ok C s ok C
2565	tempestas	9,42,96,85,42,89,9,2,87	ok r z P r I ok C g
2566	subito	89,93,7,56,9,27	I u d N ok p
2567	coorta	20,27,27,49,9,2	e p p a ok C
2568	est	42,89,9	r I ok
2569	ut	12	al
2570	nulla	5,93,94,94,2	s u c c C
2571	earum	42,2,49,46	r C a T
2572	cursum	20,93,49,89,46	e u a I T
2573	tenere	9,42,5,8	ok r s o
2574	posset	85,27,89,89,42,9	P p I I r ok
2575	sed	89,42,11	I r k
2576	aliae	2,94,56,2,42	C c N C r
2577	eodem	42,27,11,42,96	r p k r z
2578	unde	93,5,11,42	u s k r
2579	erant	71,2,5,9	q C s ok
2580	aliae	2,94,56,2,42	C c N C r
2581	ad	2,11	C k
2582	partem	85,2,49,9,42,96	P C a ok r z
2583	insulae	56,5,89,93,94,2,42	N s I u c C r
2584	quae	92,2,42	j C r
2585	est	42,89,9	r I ok
2586	propius	85,49,27,85,56,93,87	P a p P N u g
2587	solis	89,27,94,56,87	I p c N g
2588	occasum	27,86,86,2,89,46	p n n C I T
2589	magno	96,2,90,5,27	z C x s p
2590	suo	89,93,27	I u p
2591	cum	20,95	e h
2592	periculo	85,71,56,86,93,94,27	P q N n u c p
2593	deicerentur	11,42,56,86,71,6,93,49	k r N n q aN u a
2594	quae	92,2,42	j C r
2595	tamen	9,2,96,42,5	ok C z r s
2596	ancoris	2,5,86,27,49,56,87	C s n p a N g
2597	iactis	56,2,86,9,56,87	N C n ok N g
2598	cum	20,95	e h
2599	complerentur	20,27,96,85,94,71,6,93,49	e p z P c q aN u a
2600	necessario	5,42,86,42,89,89,2,49,56,27	s r n r I I C a N p
2601	adversa	2,11,23,71,89,2	C k l q I C
2602	nocte	5,27,86,9,42	s p n ok r
2603	in	1,97	y v
2604	altum	2,94,9,46	C c ok T
2605	provectae	85,49,27,23,42,86,9,2,42	P a p l r n ok C r
2606	continentem	13,9,56,5,6,42,96	S ok N s aN r z
2607	petierunt	85,42,9,56,71,93,5,9	P r ok N q u s ok
2608	eadem	42,2,11,42,96	r C k r z
2609	nocte	5,27,86,9,42	s p n ok r
2610	accidit	2,86,86,56,11,56,9	C n n N k N ok
2611	ut	12	al
2612	esset	42,89,89,42,9	r I I r ok
2613	luna	94,93,5,2	c u s C
2614	plena	85,94,42,5,2	P c r s C
2615	qui	3	ar
2616	dies	11,56,42,87	k N r g
2617	a	2	C
2618	maritimos	96,2,49,56,9,56,96,27,87	z C a N ok N z p g
2619	aestus	2,42,89,9,93,87	C r I ok u g
2620	in	1	y
2621	oceano	27,86,42,2,5,27	p n r C s p
2622	consuevit	13,89,93,42,23,56,9	S I u r l N ok
2623	nostrisque	5,27,89,9,49,56,89,91	s p I ok a N I b
2624	id	56,11	N k
2625	erat	71,2,9	q C ok
2626	incognitum	56,5,86,27,90,5,56,9,46	N s n p x s N ok T
2627	ita	56,9,2	N ok C
2628	uno	93,5,27	u s p
2629	tempore	9,42,96,85,27,49,42	ok r z P p a r
2630	et	22	E
2631	longas	94,27,5,90,2,87	c p s x C g
2632	naves	5,2,23,42,87	s C l r g
2633	quibus	92,56,7,93,87	j N d u g
2634	caesar	20,2,42,89,2,49	e C r I C a
2635	transportandum	9,49,2,5,89,85,27,49,9,2,5,11,46	ok a C s I P p a ok C s k T
2636	curaverat	20,93,49,2,23,71,2,9	e u a C l q C ok
2637	quas	92,2,87	j C g
2638	caesar	20,2,42,89,2,49	e C r I C a
2639	in	1	y
2640	aridum	2,49,56,11,46	C a N k T
2641	aestus	2,42,89,9,93,87	C r I ok u g
2642	complebat	20,27,96,85,94,42,7,2,9	e p z P c r d C ok
2643	et	22	E
2644	onerarias	27,5,71,2,49,56,2,87	p s q C a N C g
2645	quae	92,2,42	j C r
2646	ad	2,11	C k
2647	ancoras	2,5,86,27,49,2,87	C s n p a C g
2648	erant	71,2,5,9	q C s ok
2649	deligatae	11,42,94,56,90,2,9,2,42	k r c N x C ok C r
2650	tempestas	9,42,96,85,42,89,9,2,87	ok r z P r I ok C g
2651	neque	5,42,91	s r b
2652	ulla	93,94,94,2	u c c C
2653	nostris	5,27,89,9,49,56,87	s p I ok a N g
2654	aut	2,93,9	C u ok
2655	administrandi	2,11,96,56,5,56,89,9,49,2,5,11,56	C k z N s N I ok a C s k N
2656	aut	2,93,9	C u ok
2657	dabatur	11,2,7,2,9,93,49	k C d C ok u a
2658	compluribus	20,27,96,85,94,93,49,56,7,93,87	e p z P c u a N d u g
2659	navibus	5,2,23,56,7,93,87	s C l N d u g
2660	reliquae	49,42,94,56,0,2,42	a r c N ol C r
2661	cum	20,95	e h
2662	essent	42,89,89,6	r I I aN
2663	ancoris	2,5,86,27,49,56,87	C s n p a N g
2664	reliquisque	49,42,94,56,0,56,89,91	a r c N ol N I b
2665	armamentis	2,49,96,2,96,6,56,87	C a z C z aN N g
2666	amissis	2,96,56,89,89,56,87	C z N I I N g
2667	ad	2,11	C k
2668	navigandum	5,2,23,56,90,2,5,11,46	s C l N x C s k T
2669	inutiles	56,5,93,9,56,94,42,87	N s u ok N c r g
2670	magna	96,2,90,5,2	z C x s C
2671	id	56,11	N k
2672	quod	92,27,11	j p k
2673	necesse	5,42,86,42,89,89,42	s r n r I I r
2674	erat	71,2,9	q C ok
2675	accidere	2,86,86,56,11,8	C n n N k o
2676	totius	9,27,9,56,93,87	ok p ok N u g
2677	perturbatio	85,71,9,93,49,7,2,9,56,27	P q ok u a d C ok N p
2678	est	42,89,9	r I ok
2679	neque	5,42,91	s r b
2680	enim	42,5,56,96	r s N z
2681	naves	5,2,23,42,87	s C l r g
2682	erant	71,2,5,9	q C s ok
2683	aliae	2,94,56,2,42	C c N C r
2684	quibus	92,56,7,93,87	j N d u g
2685	reportari	49,42,85,27,49,9,2,49,56	a r P p a ok C a N
2686	possent	85,27,89,89,6	P p I I aN
2687	et	22	E
2688	omnia	27,96,5,56,2	p z s N C
2689	deerant	11,42,71,2,5,9,97	k r q C s ok v
2690	quae	92,2,42	j C r
2691	ad	2,11	C k
2692	naves	5,2,23,42,87	s C l r g
2693	erant	71,2,5,9	q C s ok
2694	usui	93,89,93,56	u I u N
2695	et	22	E
2696	quod	92,27,11	j p k
2697	omnibus	27,96,5,56,7,93,87	p z s N d u g
2698	constabat	13,89,9,2,7,2,9	S I ok C d C ok
2699	in	1	y
2700	gallia	90,2,94,94,56,2	x C c c N C
2701	oportere	27,85,27,49,9,8	p P p a ok o
2702	in	1	y
2703	locis	94,27,86,56,87	c p n N g
2704	in	1	y
2705	provisum	85,49,27,23,56,89,46	P a p l N I T
2706	non	5,27,5	s p s
2707	erat	71,2,9	q C ok
2708	quibus	92,56,7,93,87	j N d u g
2709	rebus	49,42,7,93,87	a r d u g
2710	cognitis	20,27,90,5,56,9,56,87	e p x s N ok N g
2711	principes	85,49,56,5,86,56,85,42,87	P a N s n N P r g
2712	britanniae	7,49,56,9,2,5,5,56,2,42	d a N ok C s s N C r
2713	qui	3	ar
2714	post	85,27,89,9	P p I ok
2715	proelium	85,49,27,42,94,56,46	P a p r c N T
2716	ad	2,11	C k
2717	caesarem	20,2,42,89,2,49,42,96	e C r I C a r z
2718	convenerant	13,23,42,5,71,2,5,9	S l r s q C s ok
2719	inter	56,5,9,71	N s ok q
2720	se	15	Ce
2721	conlocuti	13,94,27,86,93,9,56	S c p n u ok N
2722	cum	20,95	e h
2723	et	22	E
2724	equites	42,0,56,9,42,87	r ol N ok r g
2725	et	22	E
2726	naves	5,2,23,42,87	s C l r g
2727	et	22	E
2728	romanis	49,27,96,2,5,56,87	a p z C s N g
2729	deesse	11,42,42,89,89,42	k r r I I r
2730	intellegerent	56,5,9,42,94,94,42,90,71,6	N s ok r c c r x q aN
2731	et	22	E
2732	paucitatem	85,2,93,86,56,9,2,9,42,96	P C u n N ok C ok r z
2733	militum	96,56,94,56,9,46	z N c N ok T
2734	ex	10	ot
2735	castrorum	20,2,89,9,49,27,49,46	e C I ok a p a T
2736	cognoscerent	20,27,90,5,27,89,86,71,6	e p x s p I n q aN
2737	quae	92,2,42	j C r
2738	erant	71,2,5,9	q C s ok
2739	etiam	42,9,56,2,96	r ok N C z
2740	angustior	2,5,90,93,89,9,56,27,49	C s x u I ok N p a
2741	quod	92,27,11	j p k
2742	sine	89,56,5,42	I N s r
2743	impedimentis	56,96,85,42,11,56,96,6,56,87	N z P r k N z aN N g
2744	caesar	20,2,42,89,2,49	e C r I C a
2745	legiones	94,42,90,56,27,5,42,87	c r x N p s r g
2746	transportaverat	9,49,2,5,89,85,27,49,9,2,23,71,2,9	ok a C s I P p a ok C l q C ok
2747	optimum	27,85,9,56,96,46	p P ok N z T
2748	esse	42,89,89,42	r I I r
2749	rebellione	49,42,7,42,94,94,56,27,5,42	a r d r c c N p s r
2750	commeatuque	20,27,96,96,42,2,9,93,91	e p z z r C ok u b
2751	nostros	5,27,89,9,49,27,87	s p I ok a p g
2752	et	22	E
2753	rem	49,42,96	a r z
2754	in	1	y
2755	producere	85,49,27,11,93,86,8	P a p k u n o
2756	quod	92,27,11	j p k
2757	superatis	89,93,85,71,2,9,56,87	I u P q C ok N g
2758	aut	2,93,9	C u ok
2759	reditu	49,42,11,56,9,93	a r k N ok u
2760	interclusis	56,5,9,71,86,94,93,89,56,87	N s ok q n c u I N g
2761	neminem	5,42,96,56,5,42,96	s r z N s r z
2762	postea	85,27,89,9,42,2	P p I ok r C
2763	belli	7,42,94,94,56	d r c c N
2764	causa	20,2,93,89,2	e C u I C
2765	in	1	y
2766	britanniam	7,49,56,9,2,5,5,56,2,96	d a N ok C s s N C z
2767	transiturum	9,49,2,5,89,56,9,93,49,46	ok a C s I N ok u a T
2768	itaque	56,9,2,91	N ok C b
2769	rursus	97,49,93,49,89,93,87	v a u a I u g
2770	coniuratione	13,56,93,49,2,9,56,27,5,42	S N u a C ok N p s r
2771	paulatim	85,2,93,94,2,9,56,96	P C u c C ok N z
2772	ex	10	ot
2773	castris	20,2,89,9,49,56,87	e C I ok a N g
2774	discedere	11,56,89,86,42,11,8	k N I n r k o
2775	et	22	E
2776	suos	89,93,27,87	I u p g
2777	clam	20,94,2,96	e c C z
2778	ex	10	ot
2779	agris	2,90,49,56,87	C x a N g
2780	deducere	11,42,11,93,86,8	k r k u n o
2781	coeperunt	20,27,42,85,71,93,5,9	e p r P q u s ok
2782	at	2,9	C ok
2783	caesar	20,2,42,89,2,49	e C r I C a
2784	etsi	42,9,89,56	r ok I N
2785	nondum	5,27,5,11,46	s p s k T
2786	eorum	42,27,49,46	r p a T
2787	consilia	13,89,56,94,56,2	S I N c N C
2788	cognoverat	20,27,90,5,27,23,71,2,9	e p x s p l q C ok
2789	tamen	9,2,96,42,5	ok C z r s
2790	et	22	E
2791	ex	10	ot
2792	eventu	42,23,6,93	r l aN u
2793	navium	5,2,23,56,46	s C l N T
2794	suarum	89,93,2,49,46	I u C a T
2795	et	22	E
2796	ex	10	ot
2797	eo	42,27	r p
2798	quod	92,27,11	j p k
2799	obsides	27,7,89,56,11,42,87	p d I N k r g
2800	dare	11,2,49,42	k C a r
2801	intermiserant	56,5,9,71,96,56,89,71,2,5,9	N s ok q z N I q C s ok
2802	id	56,11	N k
2803	quod	92,27,11	j p k
2804	accidit	2,86,86,56,11,56,9	C n n N k N ok
2805	suspicabatur	89,93,89,85,56,86,2,7,2,9,93,49	I u I P N n C d C ok u a
2806	itaque	56,9,2,91	N ok C b
2807	ad	2,11	C k
2808	omnes	27,96,5,42,87	p z s r g
2809	casus	20,2,89,93,87	e C I u g
2810	subsidia	89,93,7,89,56,11,56,2	I u d I N k N C
2811	comparabat	20,27,96,85,2,49,2,7,2,9	e p z P C a C d C ok
2812	nam	5,2,96	s C z
2813	et	22	E
2814	ex	10	ot
2815	agris	2,90,49,56,87	C x a N g
2816	cotidie	20,27,9,56,11,56,42	e p ok N k N r
2817	in	1	y
2818	castra	20,2,89,9,49,2	e C I ok a C
2819	et	22	E
2820	quae	92,2,42	j C r
2821	gravissime	90,49,2,23,56,89,89,56,96,42	x a C l N I I N z r
2822	erant	71,2,5,9	q C s ok
2823	naves	5,2,23,42,87	s C l r g
2824	earum	42,2,49,46	r C a T
2825	materia	96,2,9,71,56,2	z C ok q N C
2826	atque	2,9,91	C ok b
2827	aere	2,8	C o
2828	ad	2,11	C k
2829	reliquas	49,42,94,56,0,2,87	a r c N ol C g
2830	utebatur	93,9,42,7,2,9,93,49	u ok r d C ok u a
2831	et	22	E
2832	quae	92,2,42	j C r
2833	ad	2,11	C k
2834	eas	42,2,87	r C g
2835	res	49,42,87	a r g
2836	erant	71,2,5,9	q C s ok
2837	usui	93,89,93,56	u I u N
2838	ex	10	ot
2839	continenti	13,9,56,5,6,56	S ok N s aN N
2840	comportari	20,27,96,85,27,49,9,2,49,56	e p z P p a ok C a N
2841	iubebat	56,93,7,42,7,2,9	N u d r d C ok
2842	itaque	56,9,2,91	N ok C b
2843	cum	20,95	e h
2844	summo	89,95,96,27	I h z p
2845	studio	89,9,93,11,56,27	I ok u k N p
2846	a	2	C
2847	militibus	96,56,94,56,9,56,7,93,87	z N c N ok N d u g
2848	administraretur	2,11,96,56,5,56,89,9,49,2,49,42,9,93,49	C k z N s N I ok a C a r ok u a
2849	navibus	5,2,23,56,7,93,87	s C l N d u g
2850	amissis	2,96,56,89,89,56,87	C z N I I N g
2851	reliquis	49,42,94,56,0,56,87	a r c N ol N g
2852	ut	12	al
2853	navigari	5,2,23,56,90,2,49,56	s C l N x C a N
2854	satis	89,2,9,56,87	I C ok N g
2855	commode	20,27,96,96,27,11,42	e p z z p k r
2856	posset	85,27,89,89,42,9	P p I I r ok
2857	dum	11,46	k T
2858	ea	97,42,2	v r C
2859	geruntur	90,71,93,5,9,93,49	x q u s ok u a
2860	legione	94,42,90,56,27,5,42	c r x N p s r
2861	ex	10	ot
2862	consuetudine	13,89,93,42,9,93,11,56,5,42	S I u r ok u k N s r
2863	una	93,5,2	u s C
2864	missa	96,56,89,89,2	z N I I C
2865	quae	92,2,42	j C r
2866	appellabatur	2,85,85,42,94,94,2,7,2,9,93,49	C P P r c c C d C ok u a
2867	vii	23,56,56	l N N
2868	neque	5,42,91	s r b
2869	ulla	93,94,94,2	u c c C
2870	ad	2,11	C k
2871	id	56,11	N k
2872	tempus	9,42,96,85,93,87	ok r z P u g
2873	belli	7,42,94,94,56	d r c c N
2874	suspicione	89,93,89,85,56,86,56,27,5,42	I u I P N n N p s r
2875	interposita	56,5,9,71,85,27,89,56,9,2	N s ok q P p I N ok C
2876	cum	20,95	e h
2877	pars	85,2,49,87	P C a g
2878	in	1	y
2879	agris	2,90,49,56,87	C x a N g
2880	remaneret	49,42,96,2,5,8,9	a r z C s o ok
2881	pars	85,2,49,87	P C a g
2882	etiam	42,9,56,2,96	r ok N C z
2883	in	1	y
2884	castra	20,2,89,9,49,2	e C I ok a C
2885	ventitaret	23,6,56,9,2,49,42,9	l aN N ok C a r ok
2886	ii	56,56	N N
2887	qui	3	ar
2888	pro	85,49,27	P a p
2889	portis	85,27,49,9,56,87	P p a ok N g
2890	castrorum	20,2,89,9,49,27,49,46	e C I ok a p a T
2891	in	1	y
2892	statione	89,9,2,9,56,27,5,42	I ok C ok N p s r
2893	erant	71,2,5,9	q C s ok
2894	caesari	20,2,42,89,2,49,56	e C r I C a N
2895	nuntiaverunt	5,93,5,9,56,2,23,71,93,5,9	s u s ok N C l q u s ok
2896	pulverem	85,93,94,23,8,96	P u c l o z
2897	maiorem	96,2,56,27,49,42,96	z C N p a r z
2898	quam	92,2,96	j C z
2899	consuetudo	13,89,93,42,9,93,11,27	S I u r ok u k p
2900	in	1	y
2901	ea	42,2	r C
2902	parte	85,2,49,9,42	P C a ok r
2903	videri	23,56,11,71,56	l N k q N
2904	quam	92,2,96	j C z
2905	in	1	y
2906	partem	85,2,49,9,42,96	P C a ok r z
2907	legio	94,42,90,56,27	c r x N p
2908	iter	56,9,71	N ok q
2909	caesar	20,2,42,89,2,49	e C r I C a
2910	id	56,11	N k
2911	quod	92,27,11	j p k
2912	erat	71,2,9	q C ok
2913	suspicatus	89,93,89,85,56,86,2,9,93,87	I u I P N n C ok u g
2914	aliquid	2,94,56,0,56,11	C c N ol N k
2915	novi	5,27,23,56	s p l N
2916	a	2	C
2917	barbaris	7,2,49,7,2,49,56,87	d C a d C a N g
2918	initum	56,5,56,9,46	N s N ok T
2919	consilii	13,89,56,94,56,56	S I N c N N
2920	quae	92,2,42	j C r
2921	in	1	y
2922	statione	89,9,2,9,56,27,5,42	I ok C ok N p s r
2923	erant	71,2,5,9	q C s ok
2924	secum	89,42,86,46	I r n T
2925	in	1	y
2926	eam	42,2,96	r C z
2927	partem	85,2,49,9,42,96	P C a ok r z
2928	ex	10	ot
2929	reliquis	49,42,94,56,0,56,87	a r c N ol N g
2930	duas	11,93,2,87	k u C g
2931	in	1	y
2932	stationem	89,9,2,9,56,27,5,42,96	I ok C ok N p s r z
2933	succedere	89,93,86,86,42,11,8	I u n n r k o
2934	reliquas	49,42,94,56,0,2,87	a r c N ol C g
2935	armari	2,49,96,2,49,56	C a z C a N
2936	et	22	E
2937	sese	89,42,89,42	I r I r
2938	subsequi	89,93,7,89,42,0,56	I u d I r ol N
2939	iussit	56,93,89,89,56,9	N u I I N ok
2940	cum	20,95	e h
2941	paulo	85,2,93,94,27	P C u c p
2942	longius	94,27,5,90,56,93,87	c p s x N u g
2943	a	2	C
2944	castris	20,2,89,9,49,56,87	e C I ok a N g
2945	processisset	85,49,27,86,42,89,89,56,89,89,42,9	P a p n r I I N I I r ok
2946	suos	89,93,27,87	I u p g
2947	ab	2,7	C d
2948	premi	85,49,42,96,56	P a r z N
2949	atque	2,9,91	C ok b
2950	aegre	2,42,90,49,42	C r x a r
2951	sustinere	89,93,89,9,56,5,8	I u I ok N s o
2952	et	22	E
2953	legione	94,42,90,56,27,5,42	c r x N p s r
2954	ex	10	ot
