candidate_library,selector_cost_bits,discovery_folios,held_folios,total_folios,arrays_per_folio,cells_per_array,discovery_cells,held_cells,total_cells,effect,direction_mode,required_positive_held_folios,trials,selected_true_rate,any_pass_rate,successful_detection_rate,wrong_predicate_pass_rate,held_transfer_rate,median_raw_gain_bits,median_paid_gain_bits,paid_gain_q10,paid_gain_q90
81,6.339850002884624,12,8,20,1,6,72,48,120,MEDIUM,REVERSING,6,256,0.01953125,0.0,0.0,0.0,0.01953125,-5.070446308872318,-11.410296311756943,-16.76387434027981,-6.34312557793424
81,6.339850002884624,12,8,20,1,12,144,96,240,NULL,STABLE,6,256,0.01953125,0.0,0.0,0.0,0.01171875,-4.286602862066229,-10.626452864950853,-16.53388719703629,-5.792989874078506
81,6.339850002884624,12,8,20,1,12,144,96,240,MEDIUM,STABLE,6,256,0.7109375,0.25390625,0.25390625,0.0,0.375,2.6589759599688545,-3.68087404291577,-13.278356386743699,4.140242004014902
81,6.339850002884624,12,8,20,1,12,144,96,240,MEDIUM,REVERSING,6,256,0.03515625,0.00390625,0.0,0.00390625,0.01171875,-5.0621343762395945,-11.401984379124219,-17.41678378039643,-6.07036163893738
81,6.339850002884624,12,8,20,2,6,144,96,240,NULL,STABLE,6,256,0.0078125,0.0,0.0,0.0,0.01953125,-4.803767016819753,-11.143617019704378,-16.908021665188144,-6.492614304862609
81,6.339850002884624,12,8,20,2,6,144,96,240,MEDIUM,STABLE,6,256,0.703125,0.265625,0.265625,0.0,0.36328125,3.034895974784896,-3.3049540280997283,-13.120578859165537,3.938718844444982
81,6.339850002884624,12,8,20,2,6,144,96,240,MEDIUM,REVERSING,6,256,0.01953125,0.0,0.0,0.0,0.01953125,-4.324299026446818,-10.664149029331442,-16.810581357873083,-6.01609548807717
81,6.339850002884624,12,8,20,2,12,288,192,480,NULL,STABLE,6,256,0.015625,0.0,0.0,0.0,0.03125,-4.3781897063918205,-10.718039709276445,-16.314078718156164,-6.245977279717939
81,6.339850002884624,12,8,20,2,12,288,192,480,MEDIUM,STABLE,6,256,0.9453125,0.62890625,0.62890625,0.0,0.6484375,11.480869327738727,5.141019324854103,-6.086078845893725,13.8655833514955
81,6.339850002884624,12,8,20,2,12,288,192,480,MEDIUM,REVERSING,6,256,0.0703125,0.0,0.0,0.0,0.01171875,-4.613963623298321,-10.953813626182946,-16.6807481558928,-6.809418400341708
