carrier_a	carrier_b	component_id	train_shared_frames	train_weight	train_internal_weight	train_left_weight	train_right_weight	train_both_weight	held_reused_exact_frames	held_reused_weight	held_channels	held_examples
or+aI	ot+aI	X001	4	4.852030264	2.772588722	0.693147181	1.386294361	0.000000000	1	2.197224577	internal:1	internal:0/2:*+aI
or+aI	qokaN	X001	7	4.852030264	0.000000000	2.079441542	2.772588722	0.000000000	0	0.000000000		<NA>
or+aN	qokaN	X001	16	11.090354889	0.000000000	5.545177444	5.545177444	0.000000000	0	0.000000000		<NA>
ot+Cdy	ot+Cy	X001	5	5.411646052	2.639057330	1.386294361	1.386294361	0.000000000	1	2.079441542	internal:1	internal:1/2:ot+*
ot+Cdy	ot+Ey	X001	5	5.411646052	2.639057330	0.000000000	2.772588722	0.000000000	1	2.484906650	internal:1	internal:1/2:ot+*
ot+Cdy	ot+aI	X001	5	5.411646052	2.639057330	0.000000000	2.772588722	0.000000000	1	2.484906650	internal:1	internal:1/2:ot+*
ot+Cdy	ot+aN	X001	6	6.104793232	2.639057330	1.386294361	2.079441542	0.000000000	1	2.484906650	internal:1	internal:1/2:ot+*
ot+Cdy	qot+Cdy	X001	2	3.258096538	2.564949357	0.000000000	0.693147181	0.000000000	1	2.197224577	internal:1	internal:0/2:*+Cdy
ot+Cedy	ot+edy	X001	6	6.579251212	2.708050201	1.386294361	2.484906650	0.000000000	2	3.637586160	internal:1;right:1	internal:1/2:ot+*;right:qokEdy
ot+Cey	ot+Ey	X001	6	6.173786104	2.708050201	2.079441542	1.386294361	0.000000000	1	2.484906650	internal:1	internal:1/2:ot+*
ot+Cey	ot+ey	X001	5	5.480638923	2.708050201	0.693147181	1.386294361	0.693147181	1	2.484906650	internal:1	internal:1/2:ot+*
ot+Col	ot+aN	X001	6	6.356107661	2.890371758	0.693147181	2.079441542	0.693147181	1	2.197224577	internal:1	internal:1/2:ot+*
ot+Col	ot+ol	X001	4	6.068425588	2.890371758	0.000000000	3.178053830	0.000000000	1	2.197224577	internal:1	internal:1/2:ot+*
ot+Cy	qok+Cy	X001	9	9.447150114	3.496507561	2.772588722	3.178053830	0.000000000	1	2.079441542	internal:1	internal:0/2:*+Cy
ot+Cy	qot+Cy	X001	9	9.447150114	3.496507561	1.386294361	4.564348191	0.000000000	1	2.079441542	internal:1	internal:0/2:*+Cy
ot+Edy	qokEdy	X001	21	16.060168189	0.000000000	5.950642553	10.109525636	0.000000000	4	3.465735903	left:2;right:2	right:ot+Ey;left:qokedy;left:qokEdy
ot+Edy	qokaI	X001	21	16.060168189	0.000000000	7.742402022	8.317766167	0.000000000	4	2.772588722	left:3;right:1	right:Cey;left:qokedy;left:qokEdy
ot+Edy	qokaN	X001	22	15.942385153	0.000000000	6.238324625	9.704060528	0.000000000	4	2.772588722	left:3;right:1	right:Cey;left:okaN;left:qokedy
ot+Edy	yk+Edy	X001	7	6.931471806	2.772588722	1.386294361	2.772588722	0.000000000	1	2.197224577	internal:1	internal:0/2:*+Edy
ot+Edy	yt+Edy	X001	7	7.203405521	3.044522438	1.386294361	2.772588722	0.000000000	2	2.772588722	internal:1;right:1	internal:0/2:*+Edy;right:qokEdy
ot+Ey	qot+Ey	X001	12	10.920455852	3.295836866	2.079441542	4.852030264	0.693147181	1	2.708050201	internal:1	internal:0/2:*+Ey
ot+aI	ot+am	X001	7	7.526178913	3.367295830	3.465735903	0.693147181	0.000000000	1	2.772588722	internal:1	internal:1/2:ot+*
ot+aI	ot+eol	X001	4	4.912654886	2.833213344	0.693147181	1.386294361	0.000000000	2	3.178053830	internal:1;left:1	left:daN;internal:1/2:ot+*
ot+aN	ot+am	X001	9	9.723403491	3.367295830	4.276666119	2.079441542	0.000000000	1	2.772588722	internal:1	internal:1/2:ot+*
ot+aN	ot+eol	X001	5	5.605802066	2.833213344	1.386294361	1.386294361	0.000000000	1	2.484906650	internal:1	internal:1/2:ot+*
ot+aN	ot+ol	X001	18	15.497074136	3.713572067	6.238324625	4.852030264	0.693147181	1	2.833213344	internal:1	internal:1/2:ot+*
ot+aN	qo+aN	X001	4	4.644390899	2.564949357	1.386294361	0.693147181	0.000000000	1	2.302585093	internal:1	internal:0/2:*+aN
ot+aN	qokaI	X001	39	29.517646692	0.000000000	12.476649250	16.347850261	0.693147181	3	2.079441542	left:1;right:2	right:Sedy;left:Sedy;right:ot+ar
ot+aN	qokaN	X001	43	32.002553341	0.000000000	13.862943611	18.139609730	0.000000000	6	4.158883083	left:2;right:4	left:okaN;right:ot+aN;right:otal
ot+aN	r+aN	X001	14	12.594432286	3.583518938	4.158883083	4.852030264	0.000000000	1	3.258096538	internal:1	internal:0/2:*+aN
ot+aN	t+aN	X001	8	8.070906089	3.218875825	1.386294361	3.465735903	0.000000000	1	2.397895273	internal:1	internal:0/2:*+aN
ot+aN	yk+aN	X001	13	13.060522016	3.526360525	4.969813300	4.564348191	0.000000000	2	2.995732274	internal:1;right:1	internal:0/2:*+aN;right:dar
ot+am	ot+ar	X001	7	7.526178913	3.367295830	2.772588722	1.386294361	0.000000000	1	2.772588722	internal:1	internal:1/2:ot+*
ot+am	otal	X001	10	8.030084094	0.000000000	7.336936914	0.693147181	0.000000000	0	0.000000000		<NA>
ot+ar	qokaI	X001	25	19.931369199	0.000000000	8.435549202	10.802672817	0.693147181	3	2.079441542	left:1;right:2	right:ar;right:Sedy;left:qokaI
ot+ar	t+ar	X001	8	8.201934351	2.944438979	1.386294361	3.871201011	0.000000000	1	2.302585093	internal:1	internal:0/2:*+ar
ot+edy	ot+eol	X001	4	4.912654886	2.833213344	1.386294361	0.693147181	0.000000000	1	2.484906650	internal:1	internal:1/2:ot+*
ot+edy	ot+ey	X001	11	10.472431130	3.135494216	4.158883083	3.178053830	0.000000000	1	2.833213344	internal:1	internal:1/2:ot+*
ot+edy	ot+or	X001	6	7.049254841	3.178053830	1.386294361	2.484906650	0.000000000	1	2.302585093	internal:1	internal:1/2:ot+*
ot+edy	qokEdy	X001	38	31.241541803	0.000000000	15.233489615	16.008052187	0.000000000	6	5.662960480	left:3;right:3	right:qokaI;right:qokedy;left:qokEdy
ot+edy	qokaI	X001	31	24.836643978	0.000000000	12.412110729	11.731386068	0.693147181	3	2.079441542	left:2;right:1	right:qokaI;left:qokEdy;left:ok+Edy
ot+edy	qokedy	X001	36	28.638852117	0.000000000	13.729412219	14.216292718	0.693147181	6	6.068425588	left:2;right:4	right:qokaI;right:qokedy;left:qokEdy
ot+eol	ot+ol	X001	4	4.912654886	2.833213344	1.386294361	0.693147181	0.000000000	1	2.484906650	internal:1	internal:1/2:ot+*
ot+ey	qok+ey	X001	8	8.798454696	3.135494216	2.484906650	3.178053830	0.000000000	3	4.219507705	internal:1;left:1;right:1	internal:0/2:*+ey;right:qokEy;left:Cedy
ot+ey	qokEdy	X001	13	9.416378455	0.000000000	4.852030264	4.564348191	0.000000000	2	1.386294361	left:1;right:1	right:qokEy;left:Cedy
ot+ey	qokedy	X001	13	9.821843563	0.000000000	6.643789733	3.178053830	0.000000000	1	0.693147181	left:1	left:Cedy
ot+or	qokaN	X001	11	8.030084094	0.000000000	2.079441542	5.950642553	0.000000000	0	0.000000000		<NA>
oty	qokaN	X001	27	19.120438983	0.000000000	7.624618986	10.802672817	0.693147181	0	0.000000000		<NA>
p+Cedy	qokEdy	X001	10	6.931471806	0.000000000	3.465735903	3.465735903	0.000000000	1	1.098612289	right:1	right:qokEy
p+Cedy	qokal	X001	9	6.238324625	0.000000000	3.465735903	2.772588722	0.000000000	0	0.000000000		<NA>
qo	qok+ar	X001	12	8.317766167	0.000000000	4.852030264	3.465735903	0.000000000	0	0.000000000		<NA>
qo	qokEy	X001	12	8.317766167	0.000000000	4.852030264	3.465735903	0.000000000	0	0.000000000		<NA>
qo	qokedy	X001	11	7.624618986	0.000000000	2.772588722	4.158883083	0.693147181	0	0.000000000		<NA>
qo+aN	qokaI	X001	6	4.564348191	0.000000000	2.079441542	2.484906650	0.000000000	0	0.000000000		<NA>
qo+aN	s+aN	X001	5	5.743003188	2.564949357	1.386294361	1.791759469	0.000000000	1	2.302585093	internal:1	internal:0/2:*+aN
qo+daN	qokaI	X001	16	11.090354889	0.000000000	7.624618986	3.465735903	0.000000000	0	0.000000000		<NA>
qo+p+Cedy	qokEdy	X001	7	5.662960480	0.000000000	3.583518938	1.386294361	0.693147181	0	0.000000000		<NA>
qo+p+Cedy	qokaN	X001	6	4.969813300	0.000000000	2.890371758	2.079441542	0.000000000	0	0.000000000		<NA>
qo+p+Cedy	qokedy	X001	6	4.969813300	0.000000000	3.583518938	1.386294361	0.000000000	1	0.693147181	left:1	left:ok+edy
qok+Cdy	qok+ar	X001	18	15.421088229	3.637586160	4.852030264	6.931471806	0.000000000	1	2.564949357	internal:1	internal:1/2:qok+*
qok+Cdy	qokaN	X001	17	12.188967178	0.000000000	6.643789733	5.545177444	0.000000000	0	0.000000000		<NA>
qok+Cdy	qokal	X001	19	14.268408719	0.000000000	6.643789733	7.624618986	0.000000000	0	0.000000000		<NA>
qok+Cdy	qokedy	X001	17	12.476649250	0.000000000	4.852030264	7.624618986	0.000000000	0	0.000000000		<NA>
qok+Cdy	qot+Cdy	X001	2	3.258096538	2.564949357	0.000000000	0.693147181	0.000000000	1	2.197224577	internal:1	internal:0/2:*+Cdy
qok+Cedy	qok+ar	X001	11	9.875910785	2.944438979	4.852030264	2.079441542	0.000000000	1	3.044522438	internal:1	internal:1/2:qok+*
qok+Cedy	qok+y	X001	10	9.182763604	2.944438979	3.465735903	2.772588722	0.000000000	1	3.044522438	internal:1	internal:1/2:qok+*
qok+Cedy	qokedy	X001	13	9.010913347	0.000000000	4.852030264	4.158883083	0.000000000	0	0.000000000		<NA>
qok+Cey	qok+ey	X001	7	6.992096427	2.833213344	2.772588722	1.386294361	0.000000000	2	2.995732274	internal:1;left:1	internal:1/2:qok+*;left:Sedy
qok+Cey	qok+ol	X001	7	6.992096427	2.833213344	2.079441542	2.079441542	0.000000000	1	2.302585093	internal:1	internal:1/2:qok+*
qok+Cey	qok+y	X001	7	6.992096427	2.833213344	2.772588722	1.386294361	0.000000000	2	2.995732274	internal:1;left:1	internal:1/2:qok+*;left:Sedy
qok+Cy	qok+y	X001	12	12.594432286	3.871201011	3.465735903	4.564348191	0.693147181	1	2.708050201	internal:1	internal:1/2:qok+*
qok+Cy	qokaN	X001	16	11.090354889	0.000000000	4.852030264	6.238324625	0.000000000	0	0.000000000		<NA>
qok+E+ey	qokEdy	X001	11	7.624618986	0.000000000	3.465735903	4.158883083	0.000000000	1	0.693147181	left:1	left:Cey
qok+E+ey	qokEy	X001	13	9.010913347	0.000000000	4.158883083	4.852030264	0.000000000	1	0.693147181	left:1	left:Cey
qok+E+ey	qokaN	X001	11	7.624618986	0.000000000	4.158883083	3.465735903	0.000000000	0	0.000000000		<NA>
qok+am	qok+ar	X001	8	7.796469243	2.944438979	4.158883083	0.693147181	0.000000000	3	3.465735903	internal:1;left:2	internal:1/2:qok+*;left:Sey;left:Cedy
qok+am	qok+ey	X001	8	7.796469243	2.944438979	4.852030264	0.000000000	0.000000000	3	3.465735903	internal:1;left:2	internal:1/2:qok+*;left:Sey;left:Cedy
qok+am	qok+ol	X001	8	7.796469243	2.944438979	3.465735903	1.386294361	0.000000000	1	2.079441542	internal:1	internal:1/2:qok+*
qok+am	qok+y	X001	8	7.796469243	2.944438979	4.158883083	0.693147181	0.000000000	1	2.079441542	internal:1	internal:1/2:qok+*
qok+ar	qok+eol	X001	8	8.147867130	3.295836866	2.079441542	2.772588722	0.000000000	1	2.484906650	internal:1	internal:1/2:qok+*
qok+ar	qok+y	X001	34	30.360768013	4.543294782	15.707947595	10.109525636	0.000000000	5	6.704414355	internal:1;left:2;right:2	internal:1/2:qok+*;left:Cey;right:Sedy
qok+ar	qokaI	X001	55	48.335783759	0.000000000	18.480536317	26.389511539	3.465735903	14	10.920455852	left:7;right:7	right:Cey;left:Cey;right:okaN
qok+ar	qokaN	X001	45	38.529688552	0.000000000	14.203870198	22.939523993	1.386294361	10	7.742402022	left:5;right:5	right:Cey;right:ar;left:Sey
qok+ar	qokal	X001	43	37.569478586	0.000000000	16.604035620	19.579148606	1.386294361	5	4.276666119	left:3;right:2	left:Sey;left:qokedy;right:Sedy
qok+ar	qot+aI	X001	18	14.673873827	0.000000000	8.030084094	6.643789733	0.000000000	3	2.484906650	left:2;right:1	left:Sedy;right:Cedy;left:Cedy
qok+ar	qot+ar	X001	17	16.023028642	3.610917913	3.465735903	8.253227646	0.693147181	2	3.871201011	internal:1;left:1	internal:0/2:*+ar;left:Sedy
qok+ar	r+aN	X001	18	12.476649250	0.000000000	6.931471806	5.545177444	0.000000000	3	2.079441542	left:2;right:1	right:Cey;left:ok+Ey;left:qokEy
qok+ar	s+ar	X001	13	12.078966282	3.761200116	2.772588722	5.545177444	0.000000000	2	3.178053830	internal:1;right:1	internal:0/2:*+ar;right:Sedy
qok+ar	y+CEy	X001	6	4.158883083	0.000000000	1.386294361	2.772588722	0.000000000	0	0.000000000		<NA>
qok+ar	yk+ar	X001	13	12.386792921	3.258096538	3.178053830	5.257495372	0.693147181	1	1.945910149	internal:1	internal:0/2:*+ar
qok+e+ody	qokaI	X001	7	4.852030264	0.000000000	4.158883083	0.693147181	0.000000000	0	0.000000000		<NA>
qok+e+ody	qokaN	X001	9	6.238324625	0.000000000	3.465735903	2.772588722	0.000000000	0	0.000000000		<NA>
qok+eol	qok+ey	X001	9	9.651944527	3.295836866	3.871201011	2.484906650	0.000000000	1	2.484906650	internal:1	internal:1/2:qok+*
qok+ey	qokEdy	X001	34	25.999794788	0.000000000	12.019068141	13.287579466	0.693147181	7	6.068425588	left:5;right:2	right:qokEy;left:Sey;right:qokaI
qok+ey	qokaI	X001	31	23.802570210	0.000000000	13.693044574	10.109525636	0.000000000	9	6.643789733	left:7;right:2	left:S+Ey;left:Sey;right:qokaI
qok+ey	qokedy	X001	30	23.632671174	0.000000000	10.632773780	12.999897394	0.000000000	7	6.579251212	left:4;right:3	right:qokaI;left:qokEdy;left:Sedy
qok+ol	qokaN	X001	31	24.313395834	0.000000000	11.901285105	11.718963548	0.693147181	5	3.465735903	left:2;right:3	left:S+Ey;right:Col;left:qok+ol
qok+ol	qokal	X001	26	20.442194823	0.000000000	10.514990744	9.234056899	0.693147181	2	1.386294361	right:2	right:Sedy;right:Cedy
qok+or	qok+y	X001	8	8.253227646	2.995732274	2.484906650	2.772588722	0.000000000	1	2.302585093	internal:1	internal:1/2:qok+*
qok+y	qokaI	X001	39	31.362650675	0.000000000	17.381924029	13.287579466	0.693147181	6	4.158883083	left:3;right:3	left:Cey;left:C+Ty;right:Sey
qok+y	qokaN	X001	35	28.995527061	0.000000000	14.321653234	14.673873827	0.000000000	3	2.484906650	left:1;right:2	right:Sedy;left:Sedy;right:Cedy
qok+y	qot+y	X001	18	16.725144492	4.025351691	6.931471806	5.768320996	0.000000000	1	3.091042453	internal:1	internal:0/2:*+y
qok+y	t+edy	X001	13	9.010913347	0.000000000	6.238324625	2.772588722	0.000000000	0	0.000000000		<NA>
qokEdy	qokEy	X001	55	47.881528487	0.000000000	21.881733699	24.613500427	1.386294361	16	17.094241956	left:7;right:9	right:qok+ey;left:Cey;right:qokEy
qokEdy	qokaI	X001	59	51.008938584	0.000000000	31.365251457	19.643687127	0.000000000	14	11.901285105	left:10;right:4	left:Cey;left:Se+ol;left:Sey
qokEdy	qokedy	X001	71	65.395130339	0.000000000	30.448960725	31.480433711	3.465735903	13	14.139331677	left:5;right:8	right:qokaN;right:qokaI;left:qokedy
qokEdy	qot+Edy	X001	35	27.909337293	0.000000000	13.810827610	13.405362502	0.693147181	5	4.158883083	left:3;right:2	right:qokaI;left:qokedy;right:qokedy
qokEdy	qot+al	X001	22	18.257392766	0.000000000	10.632773780	7.624618986	0.000000000	3	3.401197382	left:1;right:2	right:Sedy;right:Cedy;left:Cedy
qokEdy	qot+edy	X001	27	22.927101473	0.000000000	12.999897394	9.234056899	0.693147181	4	2.772588722	left:2;right:2	left:qokEdy;right:qokEdy;left:Sedy
qokEdy	qot+ol	X001	16	11.901285105	0.000000000	5.257495372	5.950642553	0.693147181	0	0.000000000		<NA>
qokEdy	qot+y	X001	25	18.545074838	0.000000000	9.704060528	8.841014310	0.000000000	1	0.693147181	left:1	left:Sey
qokEdy	r+ol	X001	10	7.336936914	0.000000000	3.871201011	3.465735903	0.000000000	0	0.000000000		<NA>
qokEdy	t+Cedy	X001	8	5.950642553	0.000000000	1.098612289	4.852030264	0.000000000	1	0.693147181	right:1	right:qokEdy
qokEy	qokedy	X001	56	46.770493678	0.000000000	19.907652673	25.476546644	1.386294361	11	11.954529620	left:5;right:6	right:qokaN;right:ol;right:qokaI
qokEy	qot+Edy	X001	30	23.632671174	0.000000000	11.325920960	11.613603033	0.693147181	6	4.852030264	left:4;right:2	left:S+Ey;right:qokaI;right:qokedy
qokEy	qot+Ey	X001	16	11.495819997	0.000000000	4.158883083	7.336936914	0.000000000	2	1.386294361	left:1;right:1	right:daN;left:Cedy
qokEy	t+edy	X001	13	9.010913347	0.000000000	4.852030264	4.158883083	0.000000000	0	0.000000000		<NA>
qokaI	qokaN	X001	69	63.677234672	0.000000000	27.222116731	34.375676399	2.079441542	16	12.712215321	left:7;right:9	left:S+Ey;right:Cey;right:C+al
qokaI	qokal	X001	64	56.037592384	0.000000000	25.383837246	28.574313596	2.079441542	6	4.969813300	left:4;right:2	left:Sey;left:qokedy;right:Sedy
qokaI	qokedy	X001	54	48.410703249	0.000000000	23.574059271	23.450349617	1.386294361	12	10.632773780	left:7;right:5	right:ol;right:qokaI;left:qokedy
qokaI	qol	X001	33	32.327731571	0.000000000	14.673873827	16.267563383	1.386294361	8	7.272398393	left:4;right:4	left:S+Ey;left:Cey;left:qok+ey
qokaI	qot+aI	X001	23	19.392372699	0.000000000	8.723231275	10.669141424	0.000000000	5	4.158883083	left:3;right:2	left:S+Ey;right:qokaI;left:Sedy
qokaI	qot+ar	X001	19	14.897017379	0.000000000	4.852030264	9.351839934	0.693147181	3	2.079441542	left:2;right:1	right:ol;left:Sedy;left:ot+edy
qokaI	qot+edy	X001	27	20.442194823	0.000000000	12.124428656	7.624618986	0.693147181	3	2.079441542	left:3	left:qokEdy;left:Sedy;left:qokEy
qokaI	qot+ol	X001	14	10.514990744	0.000000000	4.564348191	5.257495372	0.693147181	0	0.000000000		<NA>
qokaI	s+aI	X001	18	13.980726647	0.000000000	3.465735903	10.514990744	0.000000000	2	1.791759469	right:2	right:Sey;right:ol
qokaI	s+aN	X001	27	21.840911704	0.000000000	5.257495372	16.583416332	0.000000000	5	3.871201011	left:1;right:4	right:Cey;right:Sey;right:okaN
qokaI	s+ol	X001	18	13.693044574	0.000000000	5.257495372	8.435549202	0.000000000	2	1.386294361	right:2	right:Cey;right:Cedy
qokaI	s+or	X001	12	8.723231275	0.000000000	0.000000000	8.723231275	0.000000000	1	0.693147181	right:1	right:Cey
qokaN	qokal	X001	54	46.803535485	0.000000000	20.531806982	24.192286961	2.079441542	7	5.662960480	left:4;right:3	left:Sey;left:qokedy;right:Sedy
qokaN	qol	X001	28	26.883460292	0.000000000	12.882114358	13.308198753	0.693147181	5	4.276666119	left:2;right:3	left:S+Ey;right:ol;right:Sedy
qokaN	qot+aI	X001	18	15.521171688	0.000000000	6.643789733	7.491087594	1.386294361	4	2.772588722	left:3;right:1	left:S+Ey;left:Sedy;right:Cedy
qokaN	qot+aN	X001	30	22.298492814	0.000000000	12.594432286	9.010913347	0.693147181	3	2.079441542	left:2;right:1	left:Sedy;left:Cedy;right:Cdy
qokaN	qot+al	X001	21	16.465633297	0.000000000	7.742402022	8.723231275	0.000000000	3	2.484906650	left:1;right:2	right:Sedy;right:Cedy;left:Cedy
qokaN	qot+y	X001	23	16.347850261	0.000000000	7.624618986	8.723231275	0.000000000	1	0.693147181	left:1	left:Sey
qokaN	s+aN	X001	26	20.336834308	0.000000000	5.950642553	14.386191755	0.000000000	3	2.079441542	left:1;right:2	right:Cey;right:Cedy;left:qokEy
qokaN	s+al	X001	17	12.188967178	0.000000000	5.545177444	6.643789733	0.000000000	0	0.000000000		<NA>
qokaN	s+or	X001	12	8.723231275	0.000000000	0.000000000	8.723231275	0.000000000	1	0.693147181	right:1	right:Cey
qokaN	t+aN	X001	10	6.931471806	0.000000000	3.465735903	3.465735903	0.000000000	0	0.000000000		<NA>
qokaN	t+edy	X001	13	9.010913347	0.000000000	4.852030264	4.158883083	0.000000000	0	0.000000000		<NA>
qokaN	yk+aN	X001	20	14.268408719	0.000000000	3.465735903	10.802672817	0.000000000	0	0.000000000		<NA>
qokal	qokedy	X001	51	45.874822233	0.000000000	23.640867941	21.540807112	0.693147181	6	5.662960480	left:3;right:3	right:dal;left:qokedy;right:Sedy
qokal	qol	X001	32	28.610681240	0.000000000	14.475803914	12.748582966	1.386294361	2	1.791759469	right:2	right:Sedy;right:Cedy
qokal	qot+aI	X001	19	16.214318868	0.000000000	8.030084094	7.491087594	0.693147181	2	1.386294361	left:1;right:1	left:Sedy;right:Cedy
qokal	qot+aN	X001	23	17.851927658	0.000000000	11.613603033	6.238324625	0.000000000	2	1.386294361	left:1;right:1	left:Sedy;right:Cdy
qokal	r+aN	X001	18	12.476649250	0.000000000	6.238324625	6.238324625	0.000000000	0	0.000000000		<NA>
qokal	r+ol	X001	10	7.336936914	0.000000000	5.257495372	2.079441542	0.000000000	0	0.000000000		<NA>
qokedy	qot+Edy	X001	33	26.117577823	0.000000000	12.712215321	12.712215321	0.693147181	8	6.238324625	left:5;right:3	right:qokaI;left:qokedy;right:qokedy
qokedy	qot+al	X001	21	16.871098405	0.000000000	9.534161491	7.336936914	0.000000000	3	2.484906650	left:1;right:2	right:Sedy;right:Cedy;left:Cedy
qokedy	qot+edy	X001	31	25.306647607	0.000000000	13.117680429	12.188967178	0.000000000	4	2.772588722	left:3;right:1	left:qokEdy;right:qokEdy;left:Sedy
qokedy	r+ol	X001	13	9.416378455	0.000000000	4.564348191	4.852030264	0.000000000	1	0.693147181	left:1	left:qokEy
qokedy	t+Cedy	X001	8	5.950642553	0.000000000	1.098612289	4.852030264	0.000000000	1	0.693147181	right:1	right:qokEdy
qokedy	yk+Ey	X001	16	11.495819997	0.000000000	6.643789733	4.852030264	0.000000000	0	0.000000000		<NA>
qot+Cdy	qot+Edy	X001	4	4.644390899	2.564949357	0.693147181	1.386294361	0.000000000	1	2.197224577	internal:1	internal:1/2:qot+*
qot+Cdy	qot+y	X001	5	5.337538080	2.564949357	1.386294361	1.386294361	0.000000000	1	2.197224577	internal:1	internal:1/2:qot+*
qot+Edy	yk+Edy	X001	7	7.336936914	2.772588722	1.386294361	3.178053830	0.000000000	1	2.197224577	internal:1	internal:0/2:*+Edy
s+aN	t+aN	X001	8	8.070906089	3.218875825	1.386294361	3.465735903	0.000000000	1	2.397895273	internal:1	internal:0/2:*+aN
