overlay_id	page	locus	token_ordinal	surface	reading_id	current_layer	dispatch_scope	active_position_id	old_v99r4_meaning_de	new_v99r5_spoken_render_de	formal_stage_sequence	workflow_closure	modality_class	renderer_mode	inherited_v48_gloss_de	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	historical_confirmation	component_relation_credit	token_retained	ordinal_retained
G732-P0039	f103r	f103r.1	7	qotal	qotal#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Rohstoffklasse I, kalt am Gradanfang	Rohstoffklasse I, leicht abgekühlt	BEGIN	OPEN	KALT	SINGLE_DIRECT	Rohstoffklasse I, kalt am Gradanfang	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 57 exakte ZL3b-Vorkommen auf 36 Seiten und 56 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0040	f103r	f103r.11	2	oteey	oteey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalter Ansatz am Ende des Grades	vollständig abgekühlter Ansatz	END	OPEN	KALT	SINGLE_DIRECT	kalter Ansatz am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 100 exakte ZL3b-Vorkommen auf 42 Seiten und 93 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0041	f103r	f103r.11	11	key	key#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß in der Mitte des Grades	bis zur Mittelstufe erhitzt	MIDDLE	OPEN	HEISS	SINGLE_DIRECT	heiß in der Mitte des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 13 exakte ZL3b-Vorkommen auf 12 Seiten und 13 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0042	f103r	f103r.12	4	oteey	oteey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalter Ansatz am Ende des Grades	vollständig abgekühlter Ansatz	END	OPEN	KALT	SINGLE_DIRECT	kalter Ansatz am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 100 exakte ZL3b-Vorkommen auf 42 Seiten und 93 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0043	f103r	f103r.12	6	keedy	keedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades, abgeschlossen	vollständig erhitzt, abgeschlossen	END	CLOSED	HEISS	SINGLE_DIRECT	heiß am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 59 exakte ZL3b-Vorkommen auf 31 Seiten und 59 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0044	f103r	f103r.13	3	qotedy	qotedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	CLOSED	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 78 exakte ZL3b-Vorkommen auf 40 Seiten und 73 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0045	f103r	f103r.13	10	tshdy	tshdy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt und feucht am Anfang des Grades, abgeschlossen	kalt und feucht, Anfangsstufe erreicht; abgeschlossen	BEGIN	CLOSED	KALT>FEUCHT	MIXED_NEUTRAL_STAGE	kalt und feucht am Anfang des Grades, abgeschlossen	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 5 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0046	f103r	f103r.14	5	qoky	qoky#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Anfang des Grades	leicht erhitzt	BEGIN	OPEN	HEISS	SINGLE_DIRECT	heiß am Anfang des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 138 exakte ZL3b-Vorkommen auf 65 Seiten und 135 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0047	f103r	f103r.14	13	qoky	qoky#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Anfang des Grades	leicht erhitzt	BEGIN	OPEN	HEISS	SINGLE_DIRECT	heiß am Anfang des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 138 exakte ZL3b-Vorkommen auf 65 Seiten und 135 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0048	f103r	f103r.15	1	qotedy	qotedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	CLOSED	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 78 exakte ZL3b-Vorkommen auf 40 Seiten und 73 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0049	f103r	f103r.15	2	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0050	f103r	f103r.15	4	qotey	qotey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt in der Mitte des Grades	bis zur Mittelstufe abgekühlt	MIDDLE	OPEN	KALT	SINGLE_DIRECT	kalt in der Mitte des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 24 exakte ZL3b-Vorkommen auf 20 Seiten und 24 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0051	f103r	f103r.16	10	tchey	tchey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt und trocken in der Mitte des Grades	kalt und trocken, Mittelstufe	MIDDLE	OPEN	KALT>TROCKEN	MIXED_NEUTRAL_STAGE	kalt und trocken in der Mitte des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 18 exakte ZL3b-Vorkommen auf 16 Seiten und 18 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0052	f103r	f103r.17	3	qokey	qokey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß in der Mitte des Grades	bis zur Mittelstufe erhitzt	MIDDLE	OPEN	HEISS	SINGLE_DIRECT	heiß in der Mitte des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 96 exakte ZL3b-Vorkommen auf 44 Seiten und 95 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0053	f103r	f103r.17	4	keedy	keedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades, abgeschlossen	vollständig erhitzt, abgeschlossen	END	CLOSED	HEISS	SINGLE_DIRECT	heiß am Ende des Grades, abgeschlossen	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 59 exakte ZL3b-Vorkommen auf 31 Seiten und 59 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0054	f103r	f103r.17	5	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0055	f103r	f103r.2	11	lkeey	lkeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Drogenholz, heiß am Gradende	Drogenholz, vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	Drogenholz, heiß am Gradende	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 38 exakte ZL3b-Vorkommen auf 19 Seiten und 37 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0056	f103r	f103r.21	8	qoky	qoky#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Anfang des Grades	leicht erhitzt	BEGIN	OPEN	HEISS	SINGLE_DIRECT	heiß am Anfang des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 138 exakte ZL3b-Vorkommen auf 65 Seiten und 135 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0057	f103r	f103r.24	2	okeal	okeal#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Rohstoffklasse I im Ansatz, heiß in der Gradmitte	Rohstoffklasse I im Ansatz, bis zur Mittelstufe erhitzt	MIDDLE	OPEN	HEISS	SINGLE_DIRECT	Rohstoffklasse I im Ansatz, heiß in der Gradmitte	63	W3_SOLID_WORKING_THEORY	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 10 exakte ZL3b-Vorkommen auf 8 Seiten und 10 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0058	f103r	f103r.24	9	otey	otey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalter Ansatz in der Mitte des Grades	bis zur Mittelstufe abgekühlter Ansatz	MIDDLE	OPEN	KALT	SINGLE_DIRECT	kalter Ansatz in der Mitte des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 42 exakte ZL3b-Vorkommen auf 28 Seiten und 42 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0059	f103r	f103r.24	11	oteey	oteey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalter Ansatz am Ende des Grades	vollständig abgekühlter Ansatz	END	OPEN	KALT	SINGLE_DIRECT	kalter Ansatz am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 100 exakte ZL3b-Vorkommen auf 42 Seiten und 93 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0060	f103r	f103r.25	4	chckhey	chckhey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Arzneikompositum: trocken, Gradmitte	Arzneikompositum: bis zur Mittelstufe getrocknet	MIDDLE	OPEN	TROCKEN	SINGLE_DIRECT	Arzneikompositum: trocken, Gradmitte	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT651:REVISED_FOUR_SHELL_CKH_GRID mit Staerke EXACT_WHOLE_FAMILY_REVISION und Scope KNOWN_EXACT_WHOLE; 29 exakte ZL3b-Vorkommen auf 26 Seiten und 29 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0061	f103r	f103r.25	7	chedal	chedal#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	trockener abgewogener Rohstoffposten I in der Gradmitte	bis zur Mittelstufe getrockneter abgewogener Rohstoffposten I	MIDDLE	OPEN	TROCKEN	SINGLE_DIRECT	trockene abgemessene Rohstoffmenge I in der Gradmitte	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT655:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 22 exakte ZL3b-Vorkommen auf 15 Seiten und 22 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0062	f103r	f103r.25	11	oteey	oteey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalter Ansatz am Ende des Grades	vollständig abgekühlter Ansatz	END	OPEN	KALT	SINGLE_DIRECT	kalter Ansatz am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 100 exakte ZL3b-Vorkommen auf 42 Seiten und 93 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0063	f103r	f103r.26	3	qotchy	qotchy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	BEGIN	OPEN	KALT>TROCKEN	MIXED_NEUTRAL_STAGE	kalt und trocken am Anfang des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 61 exakte ZL3b-Vorkommen auf 47 Seiten und 61 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0064	f103r	f103r.27	3	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0065	f103r	f103r.27	6	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0066	f103r	f103r.27	8	tchey	tchey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	kalt und trocken in der Mitte des Grades	kalt und trocken, Mittelstufe	MIDDLE	OPEN	KALT>TROCKEN	MIXED_NEUTRAL_STAGE	kalt und trocken in der Mitte des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 18 exakte ZL3b-Vorkommen auf 16 Seiten und 18 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0067	f103r	f103r.27	9	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0068	f103r	f103r.28	6	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0069	f103r	f103r.28	11	lkeedy	lkeedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Drogenholz, heiß am Gradende, abgeschlossen	Drogenholz, vollständig erhitzt, abgeschlossen	END	CLOSED	HEISS	SINGLE_DIRECT	Drogenholz, heiß am Gradende, abgeschlossen	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 37 exakte ZL3b-Vorkommen auf 21 Seiten und 35 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0070	f103r	f103r.29	2	shokeey	shokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß-feuchter Ansatz am Gradende	heiß-feuchter Ansatz, Endstufe	END	OPEN	HEISS>FEUCHT	MIXED_NEUTRAL_STAGE	heiß-feuchter Ansatz am Gradende	53	W2_PROVISIONAL_WORKING	V48-Quelle GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0071	f103r	f103r.29	4	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0072	f103r	f103r.3	3	cheoty	cheoty#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	trocken angesetzte kalte Zubereitung am Gradanfang	trocken angesetzte kalte Zubereitung, Anfangsstufe	BEGIN	OPEN	TROCKEN>KALT	MIXED_NEUTRAL_STAGE	trocken angesetzte kalte Zubereitung am Gradanfang	56	W2_PROVISIONAL_WORKING	V48-Quelle GDT660:EXACT_WHOLE mit Staerke PROVISIONAL_CONCRETE_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0073	f103r	f103r.30	3	qokey	qokey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß in der Mitte des Grades	bis zur Mittelstufe erhitzt	MIDDLE	OPEN	HEISS	SINGLE_DIRECT	heiß in der Mitte des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 96 exakte ZL3b-Vorkommen auf 44 Seiten und 95 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0074	f103r	f103r.30	9	chdaly	chdaly#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	trockener abgewogener Rohstoffposten I am Gradanfang, Grundform	leicht getrockneter abgewogener Rohstoffposten I, Grundform	BEGIN	OPEN	TROCKEN	SINGLE_DIRECT	trockene abgemessene Rohstoffmenge I am Gradanfang, Grundform	56	W2_PROVISIONAL_WORKING	V48-Quelle GDT655:REVISE_DAL_MODEL mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0075	f103r	f103r.33	1	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß am Ende des Grades	vollständig erhitzt	END	OPEN	HEISS	SINGLE_DIRECT	heiß am Ende des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0076	f103r	f103r.33	3	qokey	qokey#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	heiß in der Mitte des Grades	bis zur Mittelstufe erhitzt	MIDDLE	OPEN	HEISS	SINGLE_DIRECT	heiß in der Mitte des Grades	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 96 exakte ZL3b-Vorkommen auf 44 Seiten und 95 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
G732-P0077	f103r	f103r.35	9	ykeedy	ykeedy#GLOBAL	GLOBAL_V48_DEFAULT	GLOBAL_SURFACE	NONE	Eintrag: heiß am Gradende, abgeschlossen	Eintrag: vollständig erhitzt, abgeschlossen	END	CLOSED	HEISS	SINGLE_DIRECT	Eintrag/Bezug: heiß am Gradende, abgeschlossen	54	W2_PROVISIONAL_WORKING	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 26 exakte ZL3b-Vorkommen auf 24 Seiten und 26 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	H0_NONE	0	1	1
