audit_id	surface	reading_id	current_layer	dispatch_scope	occurrence_count	old_working_meaning_de	new_spoken_render_de	formal_stage_sequence	source_grade_phrases	workflow_closure	modality_class	modality_count	renderer_mode	policy_rule_ids	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	global_export_scope	historical_confirmation	component_relation_credit	source_gdts	source_row_sha256
G732-R121	qotedy	qotedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	78	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	MIDDLE	in der Mitte des Grades	CLOSED	KALT	1	SINGLE_DIRECT	P02	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 78 exakte ZL3b-Vorkommen auf 40 Seiten und 73 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	3ca3ae074c7a845d9a5f6b23b6974ceca0196f73c09cd9ef66e561cf1bb374f8
G732-R122	qoteedy	qoteedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	74	kalt am Ende des Grades, abgeschlossen	vollständig abgekühlt, abgeschlossen	END	am Ende des Grades	CLOSED	KALT	1	SINGLE_DIRECT	P02	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 74 exakte ZL3b-Vorkommen auf 37 Seiten und 70 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	5bc6c3778150471a89de09fbcc37911378d9926d981bc00e383149cbaf4fa367
G732-R123	qoteey	qoteey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	40	kalt am Ende des Grades	vollständig abgekühlt	END	am Ende des Grades	OPEN	KALT	1	SINGLE_DIRECT	P02	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 40 exakte ZL3b-Vorkommen auf 28 Seiten und 38 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	1532c62a87f163220976f0e9383ae3e1dc5539033c183c6e3211ab6a03c172d5
G732-R124	qotey	qotey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	24	kalt in der Mitte des Grades	bis zur Mittelstufe abgekühlt	MIDDLE	in der Mitte des Grades	OPEN	KALT	1	SINGLE_DIRECT	P02	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 24 exakte ZL3b-Vorkommen auf 20 Seiten und 24 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	afd80e838245dba80c514bc1b1ce50a33a92d299d3d45015f0f479bd04822315
G732-R125	qotshdy	qotshdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	3	kalt und feucht am Anfang des Grades, abgeschlossen	kalt und feucht, Anfangsstufe erreicht; abgeschlossen	BEGIN	am Anfang des Grades	CLOSED	KALT>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	3dfc5305c0104d1e49a4ab246a92f6c18f82477977b835b848156ee4a41d3b72
G732-R126	qotshedy	qotshedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	3	kalt und feucht in der Mitte des Grades, abgeschlossen	kalt und feucht, Mittelstufe erreicht; abgeschlossen	MIDDLE	in der Mitte des Grades	CLOSED	KALT>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	1c6e84663fe1f2e375a0a4968614b6703fceaf031df1bb65289aacb9bb8b375f
G732-R127	qotshey	qotshey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	kalt und feucht in der Mitte des Grades	kalt und feucht, Mittelstufe	MIDDLE	in der Mitte des Grades	OPEN	KALT>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	53	W2_PROVISIONAL_WORKING	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	05f0d7a78b57db94e594d98636c1ffee1d7e91e74dc204606bf2d0d474ba7e57
G732-R128	qotshy	qotshy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	5	kalt und feucht am Anfang des Grades	kalt und feucht, Anfangsstufe	BEGIN	am Anfang des Grades	OPEN	KALT>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 5 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	c4bef20399b3edba169e805da05098e8402d1c3e3b37078bbc8ef9fb71e68f6b
G732-R129	qoty	qoty#1	ACTIVE_V99_LEXICAL_CORE	EXACT_ACTIVE_POSITION_ONLY_30	2	kalt am Anfang des Grades	leicht abgekühlt	BEGIN	am Anfang des Grades	OPEN	KALT	1	SINGLE_DIRECT	P02	43	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	H0_NONE	0	GDT647	157100d4b4208b39a22382840b3999d019d5d4bad8507affbaff9c4ea894c8f3
G732-R130	schokey	schokey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	heiß-trockener Samenansatz in der Gradmitte	heiß-trockener Samenansatz, Mittelstufe	MIDDLE	in der Gradmitte	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	36	W1_WEAK_WORKING	V48-Quelle GDT660:EXACT_WHOLE mit Staerke PROVISIONAL_CONCRETE_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT660:EXACT_WHOLE	66535bd21302ce28990f9372bba2b41b065a51e57797a37d40d2d36317f61b7c
G732-R131	shckhdy	shckhdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	Arzneikompositum: feucht, Gradanfang, abgeschlossen	Arzneikompositum: leicht angefeuchtet, abgeschlossen	BEGIN	Gradanfang	CLOSED	FEUCHT	1	SINGLE_DIRECT	P04	41	W2_PROVISIONAL_WORKING	V48-Quelle GDT651:PROVISIONAL_LOW_N_CKH_FAMILY mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT651:PROVISIONAL_LOW_N_CKH_FAMILY	8cacfe914ee1eb04a7241f01ebdbdca155b74363bc9630b95998d1689bb82c59
G732-R132	shckhedy	shckhedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	5	Arzneikompositum: feucht, Gradmitte, abgeschlossen	Arzneikompositum: bis zur Mittelstufe angefeuchtet, abgeschlossen	MIDDLE	Gradmitte	CLOSED	FEUCHT	1	SINGLE_DIRECT	P04	63	W3_SOLID_WORKING_THEORY	V48-Quelle GDT651:PROVISIONAL_LOW_N_CKH_FAMILY mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 5 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT651:PROVISIONAL_LOW_N_CKH_FAMILY	f884e1eee72be05cfdddb84d1924cecbf7bb77ad0af4254ab9cefcd8e72ed266
G732-R133	shckhey	shckhey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	10	Arzneikompositum: feucht, Gradmitte	Arzneikompositum: bis zur Mittelstufe angefeuchtet	MIDDLE	Gradmitte	OPEN	FEUCHT	1	SINGLE_DIRECT	P04	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT651:STRONG_LEARNED_CKH_FAMILY mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 10 exakte ZL3b-Vorkommen auf 9 Seiten und 10 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT651:STRONG_LEARNED_CKH_FAMILY	f7778e7975c9e9de6bb1ae41b049739cc95e930bed65751df589401192e0deee
G732-R134	sheal	sheal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	14	Rohstoffklasse I, feucht in der Gradmitte	Rohstoffklasse I, bis zur Mittelstufe angefeuchtet	MIDDLE	in der Gradmitte	OPEN	FEUCHT	1	SINGLE_DIRECT	P04	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 14 exakte ZL3b-Vorkommen auf 12 Seiten und 14 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT656:NEW_EXACT_WHOLE	5e4b2c80a53707a1f8e8e7237c99350043e8512a425a05e1419c8b34ea06ea8e
G732-R135	sheckhedy	sheckhedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	feuchtes Arzneikompositum in der Gradmitte, abgeschlossen	bis zur Mittelstufe angefeuchtetes Arzneikompositum, abgeschlossen	MIDDLE	in der Gradmitte	CLOSED	FEUCHT	1	SINGLE_DIRECT	P04	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT651:REVISED_FOUR_SHELL_CKH_GRID mit Staerke EXACT_WHOLE_FAMILY_REVISION und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT651:REVISED_FOUR_SHELL_CKH_GRID	c7d63066e69a0eacf754f4a19835ccc7bcf7e843e579162be67bcbae4f36827a
G732-R136	sheckhey	sheckhey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	feuchtes Arzneikompositum in der Gradmitte	bis zur Mittelstufe angefeuchtetes Arzneikompositum	MIDDLE	in der Gradmitte	OPEN	FEUCHT	1	SINGLE_DIRECT	P04	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT651:REVISED_FOUR_SHELL_CKH_GRID mit Staerke EXACT_WHOLE_FAMILY_REVISION und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT651:REVISED_FOUR_SHELL_CKH_GRID	31b6d7efdfa7ea86ae8345fdef212589d9cb826981198150b9d71fe5834f030d
G732-R137	sheeal	sheeal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	Rohstoffklasse I, feucht am Gradende	Rohstoffklasse I, vollständig angefeuchtet	END	am Gradende	OPEN	FEUCHT	1	SINGLE_DIRECT	P04	48	W2_PROVISIONAL_WORKING	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT656:NEW_EXACT_WHOLE	d1a233c04cd076d6762723cbda9f8b168e3694f3da3a991b3cd73d93a4064051
G732-R138	sheedy	sheedy#1	ACTIVE_V99_LEXICAL_CORE	EXACT_ACTIVE_POSITION_ONLY_30	1	feucht am Ende des Grades	vollständig angefeuchtet	END	am Ende des Grades	OPEN	FEUCHT	1	SINGLE_DIRECT	P04	54	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: feucht am Ende des Grades, abgeschlossen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	H0_NONE	0	GDT689	02dceec83309a9849e75eef03b103eb76cf151755309a03da2ef1534a64acf5e
G732-R139	shekal	shekal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	3	Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang	Rohstoffklasse I: bis zur Mittelstufe angefeuchtet; leicht erhitzt	MIDDLE>BEGIN	in der Gradmitte | am Gradanfang	OPEN	FEUCHT>HEISS	2	CLAUSE_LOCAL_MULTI_STAGE	P09	56	W2_PROVISIONAL_WORKING	V48-Quelle GDT657:EXACT_ORDERED_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT657:EXACT_ORDERED_WHOLE	ec135fdc5c8bcad3af8c4f999696bf3f5bc35f43b08da446b806d1a0cec6e693
G732-R140	sheockhey	sheockhey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	feucht angesetztes Arzneikompositum in der Gradmitte	feucht angesetztes Arzneikompositum, Mittelstufe	MIDDLE	in der Gradmitte	OPEN	FEUCHT	1	SINGLE_COMPOSITE_NEUTRAL_STAGE	P04|P05	53	W2_PROVISIONAL_WORKING	V48-Quelle GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID	781d5dca2c02658eb7ab92e7147c55078d542cd32bf664b59e2c0f5b5a8c2713
G732-R141	sheockhy	sheockhy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	feucht angesetztes Arzneikompositum am Gradanfang	feucht angesetztes Arzneikompositum, Anfangsstufe	BEGIN	am Gradanfang	OPEN	FEUCHT	1	SINGLE_COMPOSITE_NEUTRAL_STAGE	P04|P05	53	W2_PROVISIONAL_WORKING	V48-Quelle GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID	7bd73e39a23c2c67ee16b5dcb60c142b2f00ba9609683f0b976dc755324306e2
G732-R142	sheokeedy	sheokeedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	feucht angesetzte heiße Zubereitung am Gradende, abgeschlossen	feucht angesetzte heiße Zubereitung, Endstufe erreicht; abgeschlossen	END	am Gradende	CLOSED	FEUCHT>HEISS	2	MIXED_NEUTRAL_STAGE	P05	41	W2_PROVISIONAL_WORKING	V48-Quelle GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID	700ba2bf1110cd3f8d2c0c8970f4101ab17695683e11862aea949bd0d2992a9b
G732-R143	sheokey	sheokey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	feucht angesetzte heiße Zubereitung in der Gradmitte	feucht angesetzte heiße Zubereitung, Mittelstufe	MIDDLE	in der Gradmitte	OPEN	FEUCHT>HEISS	2	MIXED_NEUTRAL_STAGE	P05	53	W2_PROVISIONAL_WORKING	V48-Quelle GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:PROVISIONAL_LOW_N_COMPONENT_GRID	f23ffac5de0b5b9a6ce1b001a3518141bc965d99507ddc1d04bb0f7e709331ec
G732-R144	sheoky	sheoky#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	7	feucht angesetzte heiße Zubereitung am Gradanfang	feucht angesetzte heiße Zubereitung, Anfangsstufe	BEGIN	am Gradanfang	OPEN	FEUCHT>HEISS	2	MIXED_NEUTRAL_STAGE	P05	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT652:STRONG_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 7 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:STRONG_COMPONENT_GRID	036375c84b78eefb1799cf88f7a18d2b2a278de223b9ca0807e33bbeca70f60a
G732-R145	sheotal	sheotal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	feucht angesetzte Zubereitung aus kaltem Rohstoff Klasse I am Gradanfang	feucht angesetzte Zubereitung aus kaltem Rohstoff Klasse I, Anfangsstufe	BEGIN	am Gradanfang	OPEN	FEUCHT>KALT	2	MIXED_NEUTRAL_STAGE	P05	36	W1_WEAK_WORKING	V48-Quelle GDT657:EXACT_PREPARATION_HEAD_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT657:EXACT_PREPARATION_HEAD_WHOLE	b2572042cc039f35d6695fb18d3fa5378e2635341df5a689cbe95bfa194507b5
G732-R146	sheoy	sheoy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	3	feucht angesetzte Zubereitung am Gradanfang	feucht angesetzte Zubereitung, Anfangsstufe	BEGIN	am Gradanfang	OPEN	FEUCHT	1	SINGLE_COMPOSITE_NEUTRAL_STAGE	P04|P05	56	W2_PROVISIONAL_WORKING	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT661:EXACT_WHOLE	ac78c5177ac2e985987bd85cb056d1f93dd3c4a939e1fc44e4c79e0d37d60b24
G732-R147	shey	shey#1	ACTIVE_V99_LEXICAL_CORE	EXACT_ACTIVE_POSITION_ONLY_30	2	feucht in der Mitte des Grades	bis zur Mittelstufe angefeuchtet	MIDDLE	in der Mitte des Grades	OPEN	FEUCHT	1	SINGLE_DIRECT	P04	40	W2_PROVISIONAL_WORKING	2 aktive exakte Positionen auf 1 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	H0_NONE	0	GDT647	ee13ab526e492bada3f2a56743a4ca96e8087e455baa0edd6b0956b466ba7080
G732-R148	shockhey	shockhey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	3	Arzneikompositum im Feuchtansatz in der Gradmitte	Arzneikompositum im Feuchtansatz, Mittelstufe	MIDDLE	in der Gradmitte	OPEN	FEUCHT	1	SINGLE_COMPOSITE_NEUTRAL_STAGE	P04|P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT652:STRONG_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:STRONG_COMPONENT_GRID	1a3d39061f26bb07fa5fbe400d893f8942252d78fe39315667cbd786cd0accf7
G732-R149	shockhy	shockhy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	Arzneikompositum im Feuchtansatz am Gradanfang	Arzneikompositum im Feuchtansatz, Anfangsstufe	BEGIN	am Gradanfang	OPEN	FEUCHT	1	SINGLE_COMPOSITE_NEUTRAL_STAGE	P04|P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT652:STRONG_COMPONENT_GRID mit Staerke EXACT_WHOLE_FAMILY_EXTENSION und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT652:STRONG_COMPONENT_GRID	2e056c60f3bef0a29df5da3a6d5cfc432d0170e84367b0df6e2f96187b4725ac
G732-R150	shokal	shokal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	3	Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang	Feuchtansatz aus heißem Rohstoff Klasse I, Anfangsstufe	BEGIN	am Gradanfang	OPEN	FEUCHT>HEISS	2	MIXED_NEUTRAL_STAGE	P05	56	W2_PROVISIONAL_WORKING	V48-Quelle GDT657:EXACT_ORDERED_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT657:EXACT_ORDERED_WHOLE	394f40345089c303ac64afae71b50d68143ea1a97672f26c78bc88649688209c
