page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	global_target_count	active_target_count	target_ordinals	target_surfaces	target_reading_ids	formal_grade_tags	zl3b_line	v99r4_projected_token_glosses_de	v99r5_spoken_token_glosses_de	v99r4_target_glosses_de	v99r5_spoken_target_glosses_de	v99r4_render_de	v99r5_spoken_render_de	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f102v2	f102v2.33	P	A	1	12	3	0	1	1	0	11	ky	ky#GLOBAL	BEGIN|OPEN	qokeor sho keeeos cheor o s al chos aiiin o ky okaraiin	[qokeor:?] | feuchter Ansatz | [keeeos:?] | trockener Drogenteil | Ansatz mit s | Samen-/Saatgutposten | Rohstoffklasse I | eine Charge Trockenansatz | Menge-/Klassenwert IV | leicht erhitzter Ansatz | heiß am Anfang des Grades | [okaraiin:?]	[qokeor:?] | feuchter Ansatz | [keeeos:?] | trockener Drogenteil | Ansatz mit s | Samen-/Saatgutposten | Rohstoffklasse I | eine Charge Trockenansatz | Menge-/Klassenwert IV | leicht erhitzter Ansatz | leicht erhitzt | [okaraiin:?]	heiß am Anfang des Grades	leicht erhitzt	[qokeor:?]; feuchter Ansatz; [keeeos:?]; trockener Drogenteil; Ansatz mit s; Samen-/Saatgutposten; Rohstoffklasse I; eine Charge Trockenansatz; Menge-/Klassenwert IV; leicht erhitzter Ansatz; heiß am Anfang des Grades; [okaraiin:?]	[qokeor:?]; feuchter Ansatz; [keeeos:?]; trockener Drogenteil; Ansatz mit s; Samen-/Saatgutposten; Rohstoffklasse I; eine Charge Trockenansatz; Menge-/Klassenwert IV; leicht erhitzter Ansatz; leicht erhitzt; [okaraiin:?]	11	1
f102v2	f102v2.34	P	A	1	8	3	0	2	2	0	3|7	sheockhey|okey	sheockhey#GLOBAL|okey#GLOBAL	MIDDLE|OPEN | MIDDLE|OPEN	sorshey okeeor sheockhey qokeos okchol ctheor okey sal	[sorshey:?] | [okeeor:?] | feucht angesetztes Arzneikompositum in der Gradmitte | [qokeos:?] | heißer Ansatz aus Trockengut | eine Portion Krautdroge | heißer Ansatz in der Mitte des Grades | Saat-Rohstoff I	[sorshey:?] | [okeeor:?] | feucht angesetztes Arzneikompositum, Mittelstufe | [qokeos:?] | heißer Ansatz aus Trockengut | eine Portion Krautdroge | bis zur Mittelstufe erhitzter Ansatz | Saat-Rohstoff I	feucht angesetztes Arzneikompositum in der Gradmitte | heißer Ansatz in der Mitte des Grades	feucht angesetztes Arzneikompositum, Mittelstufe | bis zur Mittelstufe erhitzter Ansatz	[sorshey:?]; [okeeor:?]; feucht angesetztes Arzneikompositum in der Gradmitte; [qokeos:?]; heißer Ansatz aus Trockengut; eine Portion Krautdroge; heißer Ansatz in der Mitte des Grades; Saat-Rohstoff I	[sorshey:?]; [okeeor:?]; feucht angesetztes Arzneikompositum, Mittelstufe; [qokeos:?]; heißer Ansatz aus Trockengut; eine Portion Krautdroge; bis zur Mittelstufe erhitzter Ansatz; Saat-Rohstoff I	6	1
f102v2	f102v2.35	P	A	1	10	2	0	1	1	0	6	qoky	qoky#GLOBAL	BEGIN|OPEN	ychor sheol por sheeor shekeey qoky cheo teody qokeol daiin	nimm hiervon den Pflanzenteil | feuchtes Material | Pulverportion | [sheeor:?] | [shekeey:?] | heiß am Anfang des Grades | trocken angesetzte Zubereitung | kühle den Ansatz ab und schließe | erhitze den Drogenstoff bis zur Mittelstufe | Qualitätsgrad III	nimm hiervon den Pflanzenteil | feuchtes Material | Pulverportion | [sheeor:?] | [shekeey:?] | leicht erhitzt | trocken angesetzte Zubereitung | kühle den Ansatz ab und schließe | erhitze den Drogenstoff bis zur Mittelstufe | Qualitätsgrad III	heiß am Anfang des Grades	leicht erhitzt	nimm hiervon den Pflanzenteil; feuchtes Material; Pulverportion; [sheeor:?]; [shekeey:?]; heiß am Anfang des Grades; trocken angesetzte Zubereitung; kühle den Ansatz ab und schließe; erhitze den Drogenstoff bis zur Mittelstufe; Qualitätsgrad III	nimm hiervon den Pflanzenteil; feuchtes Material; Pulverportion; [sheeor:?]; [shekeey:?]; leicht erhitzt; trocken angesetzte Zubereitung; kühle den Ansatz ab und schließe; erhitze den Drogenstoff bis zur Mittelstufe; Qualitätsgrad III	9	1
f102v2	f102v2.36	P	A	1	9	3	0	2	2	0	6|7	okey|okey	okey#GLOBAL|okey#GLOBAL	MIDDLE|OPEN | MIDDLE|OPEN	okeeor cheey okeey sor eeey okey okey okeey qokeor	[okeeor:?] | trocken am Ende des Grades | heißer Ansatz am Ende des Grades | Samenportion | [eeey:?] | heißer Ansatz in der Mitte des Grades | heißer Ansatz in der Mitte des Grades | heißer Ansatz am Ende des Grades | [qokeor:?]	[okeeor:?] | trocken am Ende des Grades | heißer Ansatz am Ende des Grades | Samenportion | [eeey:?] | bis zur Mittelstufe erhitzter Ansatz | bis zur Mittelstufe erhitzter Ansatz | heißer Ansatz am Ende des Grades | [qokeor:?]	heißer Ansatz in der Mitte des Grades | heißer Ansatz in der Mitte des Grades	bis zur Mittelstufe erhitzter Ansatz | bis zur Mittelstufe erhitzter Ansatz	[okeeor:?]; trocken am Ende des Grades; heißer Ansatz am Ende des Grades; Samenportion; [eeey:?]; heißer Ansatz in der Mitte des Grades; heißer Ansatz in der Mitte des Grades; heißer Ansatz am Ende des Grades; [qokeor:?]	[okeeor:?]; trocken am Ende des Grades; heißer Ansatz am Ende des Grades; Samenportion; [eeey:?]; bis zur Mittelstufe erhitzter Ansatz; bis zur Mittelstufe erhitzter Ansatz; heißer Ansatz am Ende des Grades; [qokeor:?]	7	1
f102v2	f102v2.37	P	A	1	10	2	0	1	1	0	8	qokeey	qokeey#GLOBAL	END|OPEN	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar	kalt-trockene Drogenportion | Drogenfraktion I | trocken in der Mitte des Grades | heiße Drogenportion | Drogenportion | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qoeeey:?] | heiß am Ende des Grades | [okeoroly:?] | Samenfraktion I	kalt-trockene Drogenportion | Drogenfraktion I | trocken in der Mitte des Grades | heiße Drogenportion | Drogenportion | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qoeeey:?] | vollständig erhitzt | [okeoroly:?] | Samenfraktion I	heiß am Ende des Grades	vollständig erhitzt	kalt-trockene Drogenportion; Drogenfraktion I; trocken in der Mitte des Grades; heiße Drogenportion; Drogenportion; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; [qoeeey:?]; heiß am Ende des Grades; [okeoroly:?]; Samenfraktion I	kalt-trockene Drogenportion; Drogenfraktion I; trocken in der Mitte des Grades; heiße Drogenportion; Drogenportion; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; [qoeeey:?]; vollständig erhitzt; [okeoroly:?]; Samenfraktion I	9	1
f102v2	f102v2.38	P	A	1	10	2	0	2	2	0	3|5	ckheey|okey	ckheey#GLOBAL|okey#GLOBAL	END|OPEN | MIDDLE|OPEN	dar cheey ckheey qokeor okey chos sho ykeey okeeo rain	abgemessene Fraktion I | trocken am Ende des Grades | Arzneikompositum am Gradende | [qokeor:?] | heißer Ansatz in der Mitte des Grades | eine Charge Trockenansatz | feuchter Ansatz | erhitze hiervon bis zur Endstufe und schließe ab | [okeeo:?] | Wurzeldroge in Charge II	abgemessene Fraktion I | trocken am Ende des Grades | Arzneikompositum, Endstufe | [qokeor:?] | bis zur Mittelstufe erhitzter Ansatz | eine Charge Trockenansatz | feuchter Ansatz | erhitze hiervon bis zur Endstufe und schließe ab | [okeeo:?] | Wurzeldroge in Charge II	Arzneikompositum am Gradende | heißer Ansatz in der Mitte des Grades	Arzneikompositum, Endstufe | bis zur Mittelstufe erhitzter Ansatz	abgemessene Fraktion I; trocken am Ende des Grades; Arzneikompositum am Gradende; [qokeor:?]; heißer Ansatz in der Mitte des Grades; eine Charge Trockenansatz; feuchter Ansatz; erhitze hiervon bis zur Endstufe und schließe ab; [okeeo:?]; Wurzeldroge in Charge II	abgemessene Fraktion I; trocken am Ende des Grades; Arzneikompositum, Endstufe; [qokeor:?]; bis zur Mittelstufe erhitzter Ansatz; eine Charge Trockenansatz; feuchter Ansatz; erhitze hiervon bis zur Endstufe und schließe ab; [okeeo:?]; Wurzeldroge in Charge II	8	1
f103r	f103r.1	S	B	3	12	3	0	3	3	0	4|6|7	otey|qoteey|qotal	otey#GLOBAL|qoteey#GLOBAL|qotal#GLOBAL	MIDDLE|OPEN | END|OPEN | BEGIN|OPEN	pchedal shdy ytechypchy otey lshey qoteey qotal shedy yshdal dain okal daldy	[pchedal:?] | feucht am Anfang des Grades, abgeschlossen | [ytechypchy:?] | kalter Ansatz in der Mitte des Grades | eingeweichtes Drogenholz, Form I | kalt am Ende des Grades | Rohstoffklasse I, kalt am Gradanfang | feucht in der Mitte des Grades, abgeschlossen | [yshdal:?] | Grad-/Maßwert II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Rohstoffmenge I, abgeschlossen	[pchedal:?] | feucht am Anfang des Grades, abgeschlossen | [ytechypchy:?] | bis zur Mittelstufe abgekühlter Ansatz | eingeweichtes Drogenholz, Form I | vollständig abgekühlt | Rohstoffklasse I, leicht abgekühlt | feucht in der Mitte des Grades, abgeschlossen | [yshdal:?] | Grad-/Maßwert II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | abgemessene Rohstoffmenge I, abgeschlossen	kalter Ansatz in der Mitte des Grades | kalt am Ende des Grades | Rohstoffklasse I, kalt am Gradanfang	bis zur Mittelstufe abgekühlter Ansatz | vollständig abgekühlt | Rohstoffklasse I, leicht abgekühlt	[pchedal:?]; feucht am Anfang des Grades, abgeschlossen; [ytechypchy:?]; kalter Ansatz in der Mitte des Grades; eingeweichtes Drogenholz, Form I; kalt am Ende des Grades; Rohstoffklasse I, kalt am Gradanfang; feucht in der Mitte des Grades, abgeschlossen; [yshdal:?]; Grad-/Maßwert II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; abgemessene Rohstoffmenge I, abgeschlossen	[pchedal:?]; feucht am Anfang des Grades, abgeschlossen; [ytechypchy:?]; bis zur Mittelstufe abgekühlter Ansatz; eingeweichtes Drogenholz, Form I; vollständig abgekühlt; Rohstoffklasse I, leicht abgekühlt; feucht in der Mitte des Grades, abgeschlossen; [yshdal:?]; Grad-/Maßwert II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; abgemessene Rohstoffmenge I, abgeschlossen	9	1
f103r	f103r.11	S	B	3	12	4	0	2	2	0	2|11	oteey|key	oteey#GLOBAL|key#GLOBAL	END|OPEN | MIDDLE|OPEN	dar oteey otain lolshedy okain chey qorain shey otoy qokeol key dayky	abgemessene Fraktion I | kalter Ansatz am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | [lolshedy:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | [qorain:?] | feucht in der Mitte des Grades | [otoy:?] | erhitze den Drogenstoff bis zur Mittelstufe | heiß in der Mitte des Grades | [dayky:?]	abgemessene Fraktion I | vollständig abgekühlter Ansatz | kalt im Zubereitungsrahmen, Grad II | [lolshedy:?] | heiß im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | [qorain:?] | feucht in der Mitte des Grades | [otoy:?] | erhitze den Drogenstoff bis zur Mittelstufe | bis zur Mittelstufe erhitzt | [dayky:?]	kalter Ansatz am Ende des Grades | heiß in der Mitte des Grades	vollständig abgekühlter Ansatz | bis zur Mittelstufe erhitzt	abgemessene Fraktion I; kalter Ansatz am Ende des Grades; kalt im Zubereitungsrahmen, Grad II; [lolshedy:?]; heiß im Zubereitungsrahmen, Grad II; trocken in der Mitte des Grades; [qorain:?]; feucht in der Mitte des Grades; [otoy:?]; erhitze den Drogenstoff bis zur Mittelstufe; heiß in der Mitte des Grades; [dayky:?]	abgemessene Fraktion I; vollständig abgekühlter Ansatz; kalt im Zubereitungsrahmen, Grad II; [lolshedy:?]; heiß im Zubereitungsrahmen, Grad II; trocken in der Mitte des Grades; [qorain:?]; feucht in der Mitte des Grades; [otoy:?]; erhitze den Drogenstoff bis zur Mittelstufe; bis zur Mittelstufe erhitzt; [dayky:?]	10	1
f103r	f103r.12	S	B	3	9	0	1	2	2	0	4|6	oteey|keedy	oteey#GLOBAL|keedy#GLOBAL	END|OPEN | END|CLOSED	oain shey shckhy oteey qokeol keedy shar aiin otedy	zwei Teile Ansatz | feucht in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | kalter Ansatz am Ende des Grades | erhitze den Drogenstoff bis zur Mittelstufe | heiß am Ende des Grades, abgeschlossen | angefeuchtete Drogenfraktion I | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen	zwei Teile Ansatz | feucht in der Mitte des Grades | Arzneikompositum: feucht, Gradanfang | vollständig abgekühlter Ansatz | erhitze den Drogenstoff bis zur Mittelstufe | vollständig erhitzt, abgeschlossen | angefeuchtete Drogenfraktion I | Menge III | kalter Ansatz in der Mitte des Grades, abgeschlossen	kalter Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen	vollständig abgekühlter Ansatz | vollständig erhitzt, abgeschlossen	zwei Teile Ansatz; feucht in der Mitte des Grades; Arzneikompositum: feucht, Gradanfang; kalter Ansatz am Ende des Grades; erhitze den Drogenstoff bis zur Mittelstufe; heiß am Ende des Grades, abgeschlossen; angefeuchtete Drogenfraktion I; Menge III; kalter Ansatz in der Mitte des Grades, abgeschlossen	zwei Teile Ansatz; feucht in der Mitte des Grades; Arzneikompositum: feucht, Gradanfang; vollständig abgekühlter Ansatz; erhitze den Drogenstoff bis zur Mittelstufe; vollständig erhitzt, abgeschlossen; angefeuchtete Drogenfraktion I; Menge III; kalter Ansatz in der Mitte des Grades, abgeschlossen	7	1
f103r	f103r.13	S	B	3	12	2	0	2	2	0	3|10	qotedy|tshdy	qotedy#GLOBAL|tshdy#GLOBAL	MIDDLE|CLOSED | BEGIN|CLOSED	podar sheor qotedy okeey qokar checkhy qokain chedy pchdy tshdy dal kasol	[podar:?] | feuchter Drogenteil | kalt in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | heiße Drogenfraktion I | trockenes Arzneikompositum am Gradanfang | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | kalt und feucht am Anfang des Grades, abgeschlossen | abgemessene Rohstoffmenge I | [kasol:?]	[podar:?] | feuchter Drogenteil | bis zur Mittelstufe abgekühlt, abgeschlossen | heißer Ansatz am Ende des Grades | heiße Drogenfraktion I | trockenes Arzneikompositum am Gradanfang | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | Pulver, getrocknete Kurz-/Kompaktform | kalt und feucht, Anfangsstufe erreicht; abgeschlossen | abgemessene Rohstoffmenge I | [kasol:?]	kalt in der Mitte des Grades, abgeschlossen | kalt und feucht am Anfang des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen | kalt und feucht, Anfangsstufe erreicht; abgeschlossen	[podar:?]; feuchter Drogenteil; kalt in der Mitte des Grades, abgeschlossen; heißer Ansatz am Ende des Grades; heiße Drogenfraktion I; trockenes Arzneikompositum am Gradanfang; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; Pulver, getrocknete Kurz-/Kompaktform; kalt und feucht am Anfang des Grades, abgeschlossen; abgemessene Rohstoffmenge I; [kasol:?]	[podar:?]; feuchter Drogenteil; bis zur Mittelstufe abgekühlt, abgeschlossen; heißer Ansatz am Ende des Grades; heiße Drogenfraktion I; trockenes Arzneikompositum am Gradanfang; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; Pulver, getrocknete Kurz-/Kompaktform; kalt und feucht, Anfangsstufe erreicht; abgeschlossen; abgemessene Rohstoffmenge I; [kasol:?]	10	1
f103r	f103r.14	S	B	3	13	2	0	2	2	0	5|13	qoky|qoky	qoky#GLOBAL|qoky#GLOBAL	BEGIN|OPEN | BEGIN|OPEN	okain shekain chedy qokeechy qoky shey lol s aiin chey eekain chcthy qoky	heiß im Zubereitungsrahmen, Grad II | bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge | trocken in der Mitte des Grades, abgeschlossen | [qokeechy:?] | heiß am Anfang des Grades | feucht in der Mitte des Grades | Holzstoff | Samen-/Saatgutposten | Menge III | trocken in der Mitte des Grades | [eekain:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß am Anfang des Grades	heiß im Zubereitungsrahmen, Grad II | bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge | trocken in der Mitte des Grades, abgeschlossen | [qokeechy:?] | leicht erhitzt | feucht in der Mitte des Grades | Holzstoff | Samen-/Saatgutposten | Menge III | trocken in der Mitte des Grades | [eekain:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | leicht erhitzt	heiß am Anfang des Grades | heiß am Anfang des Grades	leicht erhitzt | leicht erhitzt	heiß im Zubereitungsrahmen, Grad II; bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge; trocken in der Mitte des Grades, abgeschlossen; [qokeechy:?]; heiß am Anfang des Grades; feucht in der Mitte des Grades; Holzstoff; Samen-/Saatgutposten; Menge III; trocken in der Mitte des Grades; [eekain:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; heiß am Anfang des Grades	heiß im Zubereitungsrahmen, Grad II; bis zur Mittelstufe eingeweichte und auf Stufe II erhitzte Droge; trocken in der Mitte des Grades, abgeschlossen; [qokeechy:?]; leicht erhitzt; feucht in der Mitte des Grades; Holzstoff; Samen-/Saatgutposten; Menge III; trocken in der Mitte des Grades; [eekain:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; leicht erhitzt	11	1
f103r	f103r.15	S	B	3	5	0	1	3	3	0	1|2|4	qotedy|qokeey|qotey	qotedy#GLOBAL|qokeey#GLOBAL|qotey#GLOBAL	MIDDLE|CLOSED | END|OPEN | MIDDLE|OPEN	qotedy qokeey shol qotey shkaiin	kalt in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | feucht; nominal feuchtes Gut/Material | kalt in der Mitte des Grades | eingeweichte und erhitzte Droge auf Stufe III	bis zur Mittelstufe abgekühlt, abgeschlossen | vollständig erhitzt | feucht; nominal feuchtes Gut/Material | bis zur Mittelstufe abgekühlt | eingeweichte und erhitzte Droge auf Stufe III	kalt in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | kalt in der Mitte des Grades	bis zur Mittelstufe abgekühlt, abgeschlossen | vollständig erhitzt | bis zur Mittelstufe abgekühlt	kalt in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades; feucht; nominal feuchtes Gut/Material; kalt in der Mitte des Grades; eingeweichte und erhitzte Droge auf Stufe III	bis zur Mittelstufe abgekühlt, abgeschlossen; vollständig erhitzt; feucht; nominal feuchtes Gut/Material; bis zur Mittelstufe abgekühlt; eingeweichte und erhitzte Droge auf Stufe III	2	1
f103r	f103r.16	S	B	3	11	5	0	1	1	0	10	tchey	tchey#GLOBAL	MIDDLE|OPEN	dshol sholkar shdaiin cheey rar okeey shcfhedy opcheol oteedy tchey shky	[dshol:?] | [sholkar:?] | drei Dosen eingeweichte Droge | trocken am Ende des Grades | Wurzelfraktion I | heißer Ansatz am Ende des Grades | [shcfhedy:?] | [opcheol:?] | kalter Ansatz am Ende des Grades, abgeschlossen | kalt und trocken in der Mitte des Grades | [shky:?]	[dshol:?] | [sholkar:?] | drei Dosen eingeweichte Droge | trocken am Ende des Grades | Wurzelfraktion I | heißer Ansatz am Ende des Grades | [shcfhedy:?] | [opcheol:?] | kalter Ansatz am Ende des Grades, abgeschlossen | kalt und trocken, Mittelstufe | [shky:?]	kalt und trocken in der Mitte des Grades	kalt und trocken, Mittelstufe	[dshol:?]; [sholkar:?]; drei Dosen eingeweichte Droge; trocken am Ende des Grades; Wurzelfraktion I; heißer Ansatz am Ende des Grades; [shcfhedy:?]; [opcheol:?]; kalter Ansatz am Ende des Grades, abgeschlossen; kalt und trocken in der Mitte des Grades; [shky:?]	[dshol:?]; [sholkar:?]; drei Dosen eingeweichte Droge; trocken am Ende des Grades; Wurzelfraktion I; heißer Ansatz am Ende des Grades; [shcfhedy:?]; [opcheol:?]; kalter Ansatz am Ende des Grades, abgeschlossen; kalt und trocken, Mittelstufe; [shky:?]	10	1
f103r	f103r.17	S	B	3	10	0	1	3	3	0	3|4|5	qokey|keedy|qokeey	qokey#GLOBAL|keedy#GLOBAL|qokeey#GLOBAL	MIDDLE|OPEN | END|CLOSED | END|OPEN	sar shey qokey keedy qokeey chckhy qokal oty or aiin	Samenfraktion I | feucht in der Mitte des Grades | heiß in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | Arzneikompositum: trocken, Gradanfang | Rohstoffklasse I, heiß am Gradanfang | kalter Ansatz am Anfang des Grades | Drogenportion | Menge III	Samenfraktion I | feucht in der Mitte des Grades | bis zur Mittelstufe erhitzt | vollständig erhitzt, abgeschlossen | vollständig erhitzt | Arzneikompositum: trocken, Gradanfang | Rohstoffklasse I, heiß am Gradanfang | kalter Ansatz am Anfang des Grades | Drogenportion | Menge III	heiß in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades	bis zur Mittelstufe erhitzt | vollständig erhitzt, abgeschlossen | vollständig erhitzt	Samenfraktion I; feucht in der Mitte des Grades; heiß in der Mitte des Grades; heiß am Ende des Grades, abgeschlossen; heiß am Ende des Grades; Arzneikompositum: trocken, Gradanfang; Rohstoffklasse I, heiß am Gradanfang; kalter Ansatz am Anfang des Grades; Drogenportion; Menge III	Samenfraktion I; feucht in der Mitte des Grades; bis zur Mittelstufe erhitzt; vollständig erhitzt, abgeschlossen; vollständig erhitzt; Arzneikompositum: trocken, Gradanfang; Rohstoffklasse I, heiß am Gradanfang; kalter Ansatz am Anfang des Grades; Drogenportion; Menge III	7	1
f103r	f103r.2	S	B	3	15	3	0	1	1	0	11	lkeey	lkeey#GLOBAL	END|OPEN	dain shek chdy daloky opchedy peshol chep ar otchy sal lkeey sar ain ok chedy	Grad-/Maßwert II | bis zur Mittelstufe einweichen und erhitzen | trocken am Anfang des Grades, abgeschlossen | [daloky:?] | vollständig getrocknetes Pulverpräparat | [peshol:?] | trockenes Pulver | Drogenfraktion I | kalt-trockener Ansatz am Anfang des Grades | Saat-Rohstoff I | Drogenholz, heiß am Gradende | Samenfraktion I | Menge-/Klassenwert II | [ok:?] | trocken in der Mitte des Grades, abgeschlossen	Grad-/Maßwert II | bis zur Mittelstufe einweichen und erhitzen | trocken am Anfang des Grades, abgeschlossen | [daloky:?] | vollständig getrocknetes Pulverpräparat | [peshol:?] | trockenes Pulver | Drogenfraktion I | kalt-trockener Ansatz am Anfang des Grades | Saat-Rohstoff I | Drogenholz, vollständig erhitzt | Samenfraktion I | Menge-/Klassenwert II | [ok:?] | trocken in der Mitte des Grades, abgeschlossen	Drogenholz, heiß am Gradende	Drogenholz, vollständig erhitzt	Grad-/Maßwert II; bis zur Mittelstufe einweichen und erhitzen; trocken am Anfang des Grades, abgeschlossen; [daloky:?]; vollständig getrocknetes Pulverpräparat; [peshol:?]; trockenes Pulver; Drogenfraktion I; kalt-trockener Ansatz am Anfang des Grades; Saat-Rohstoff I; Drogenholz, heiß am Gradende; Samenfraktion I; Menge-/Klassenwert II; [ok:?]; trocken in der Mitte des Grades, abgeschlossen	Grad-/Maßwert II; bis zur Mittelstufe einweichen und erhitzen; trocken am Anfang des Grades, abgeschlossen; [daloky:?]; vollständig getrocknetes Pulverpräparat; [peshol:?]; trockenes Pulver; Drogenfraktion I; kalt-trockener Ansatz am Anfang des Grades; Saat-Rohstoff I; Drogenholz, vollständig erhitzt; Samenfraktion I; Menge-/Klassenwert II; [ok:?]; trocken in der Mitte des Grades, abgeschlossen	14	1
