audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	other_token_positions	context_fraction	local_before_de	local_after_de	flags	verdict	review_reason
G639-A03-007	3	chotaiin	f5v	f5v.5	H	A	1	8	LAST	chol	<EOS>	shokeeol chor cheotol otchol daiin dal chol chotaiin	shokeeol chor cheotol otchol daiin dal chol chotaiin	shokeeol chor cheotol otchol daiin dal chol chotaiin	1	1	UNKNOWN_SURFACE	[chotaiin:?]	trockene Zubereitung: kalt, Grad III	4	7	0.571429	[shokeeol:?] | Pflanzen-/Reproduktionsteil | [cheotol:?] | kalt-trockener Zubereitungsstoff | Qualitätsgrad III | [dal:?] | trocken; nominal trockenes Gut/Material | [chotaiin:?]	[shokeeol:?] | Pflanzen-/Reproduktionsteil | [cheotol:?] | kalt-trockener Zubereitungsstoff | Qualitätsgrad III | [dal:?] | trocken; nominal trockenes Gut/Material | trockene Zubereitung: kalt, Grad III	NONE	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A03-008	3	chotaiin	f85r1	f85r1.10	T	B	2	2	MIDDLE	dair	cheod	dair chotaiin cheod cheolkeedy	dair chokaiin cheod cheolkeedy	dair chokaiin cheo che lkeedy	0	0	UNKNOWN_SURFACE	[chotaiin:?]	trockene Zubereitung: kalt, Grad III	0	3	0.000000	[dair:?] | [chotaiin:?] | [cheod:?] | [cheolkeedy:?]	[dair:?] | trockene Zubereitung: kalt, Grad III | [cheod:?] | [cheolkeedy:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A04-001	4	cthar	f116r	f116r.35	S	B	3	8	MIDDLE	raiin	shckhy	shedy qokeey qokain qokeey lchey olkey raiin cthar shckhy qorar	shedy qokeey qokain qokeey lchey olkey raiin cthar shckhy qoear	shedy qokeey qokain qokeey lchey olkey r iin cthar shckhy qorar	1	1	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	3	9	0.333333	[shedy:?] | [qokeey:?] | heiß, Grad II | [qokeey:?] | Drogenholz, trocken gebunden, Form I | [olkey:?] | Wurzel, Typ/Charge III | [cthar:?] | [shckhy:?] | [qorar:?]	[shedy:?] | [qokeey:?] | heiß, Grad II | [qokeey:?] | Drogenholz, trocken gebunden, Form I | [olkey:?] | Wurzel, Typ/Charge III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [shckhy:?] | [qorar:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A04-002	4	cthar	f17r	f17r.11	H	A	1	2	MIDDLE	otchol	okaiin	otchol cthar okaiin chol daiiin	otchol cthar okaiin chol daiiin	otchol cthar okaiin chol daiiin	1	1	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	4	4	1.000000	kalt-trockener Zubereitungsstoff | [cthar:?] | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | Qualitätsgrad IV	kalt-trockener Zubereitungsstoff | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | Qualitätsgrad IV	AR_COMPONENT_EXACT_ONLY	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A04-003	4	cthar	f18r	f18r.13	H	A	1	3	MIDDLE	shaiin	cthal	or shaiin cthar cthal okal dar	or shaiin cthar cthal okal dar	or shaiin cthar cthal okal dar	1	1	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	2	5	0.400000	Teil-/Nominalträger; genaue Basisbedeutung offen | feucht, Grad III | [cthar:?] | [cthal:?] | [okal:?] | [dar:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | feucht, Grad III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [cthal:?] | [okal:?] | [dar:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A04-004	4	cthar	f19r	f19r.7	H	A	1	4	MIDDLE	ky	dor	qok cho ky cthar dor chan dar	qokcho ky cthar dor chan dar	qok cho ky cthar dor chan dar	1	1	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	1	6	0.166667	[qok:?] | [cho:?] | [ky:?] | [cthar:?] | [dor:?] | trocken, Grad I | [dar:?]	[qok:?] | [cho:?] | [ky:?] | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [dor:?] | trocken, Grad I | [dar:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A04-005	4	cthar	f24r	f24r.4	H	A	1	3	MIDDLE	chckhaly	eeor	or chckhaly cthar eeor chees da	or chckhaly cthar eeor chees da	or chckhaly cthar eeor chees da	1	1	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	1	5	0.200000	Teil-/Nominalträger; genaue Basisbedeutung offen | [chckhaly:?] | [cthar:?] | [eeor:?] | [chees:?] | [da:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | [chckhaly:?] | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [eeor:?] | [chees:?] | [da:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A04-006	4	cthar	f38r	f38r.2	H	A	1	6	LAST	otaiin	<EOS>	okshey chodys ytoiin otaiin otaiin cthar	okseey chodys ytoiin otaiin otaiin cthar	okshey chodys ytoiin ot iin otaiin cthar	1	1	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	2	5	0.400000	[okshey:?] | [chodys:?] | [ytoiin:?] | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad III | [cthar:?]	[okshey:?] | [chodys:?] | [ytoiin:?] | kalt im Zubereitungsrahmen, Grad III | kalt im Zubereitungsrahmen, Grad III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A04-007	4	cthar	f42v	f42v.6	H	A	1	5	MIDDLE	saiin	d	okeokear cheotchar sy saiin cthar d am	okeokear cheotchar sy saiin cthar dam	okeokear cheotchar sy saiin cthar dam	1	1	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	2	6	0.333333	[okeokear:?] | [cheotchar:?] | Saatgut in Grundform | Samen/Saatgut, Typ/Charge III | [cthar:?] | [d:?] | [am:?]	[okeokear:?] | [cheotchar:?] | Saatgut in Grundform | Samen/Saatgut, Typ/Charge III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [d:?] | [am:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A04-008	4	cthar	f48r	f48r.5	H	B	5	10	MIDDLE	aiin	od	yteey teol okeody cheockhy olsheey qoekaiin octhey cholkar aiin cthar od	ytchy teol okeody cheockhy olsheey qoekaiin octhey chol kar aiin cthar od	yteey teol okeody cheockhy olsheey qoekaiin octhey cholkar aiin cthar od	1	1	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	2	10	0.200000	[yteey:?] | [teol:?] | [okeody:?] | [cheockhy:?] | [olsheey:?] | [qoekaiin:?] | CTH-Zubereitung/Ansatz, Form I | [cholkar:?] | Menge III | [cthar:?] | [od:?]	[yteey:?] | [teol:?] | [okeody:?] | [cheockhy:?] | [olsheey:?] | [qoekaiin:?] | CTH-Zubereitung/Ansatz, Form I | [cholkar:?] | Menge III | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [od:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A04-009	4	cthar	f56v	f56v.2	H	A	1	6	LAST	qoteey	<EOS>	shodshey qoteeey qoteey daiin qoteey cthar	shodshey qoteeey qoteey daiin qoteey cthar	shodshey qoteeey qoteey daiin qoteey cthar	1	1	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	3	5	0.600000	[shodshey:?] | [qoteeey:?] | kalt, Bindungsstufe II | Grad-/Maßwert III | kalt, Bindungsstufe II | [cthar:?]	[shodshey:?] | [qoteeey:?] | kalt, Bindungsstufe II | Grad-/Maßwert III | kalt, Bindungsstufe II | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	AR_COMPONENT_EXACT_ONLY	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A04-010	4	cthar	f6v	f6v.16	H	A	1	2	MIDDLE	ochy	cthar	ochy cthar cthar cthy	ochy cthar cthar cthy	ochy cthar cthor cthy	1	1	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	1	2	0.500000	[ochy:?] | [cthar:?] | [cthar:?] | CTH-Drogenmaterial	[ochy:?] | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | CTH-Drogenmaterial	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A04-011	4	cthar	f6v	f6v.16	H	A	1	3	MIDDLE	cthar	cthy	ochy cthar cthar cthy	ochy cthar cthar cthy	ochy cthar cthor cthy	0	0	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	1	2	0.500000	[ochy:?] | [cthar:?] | [cthar:?] | CTH-Drogenmaterial	[ochy:?] | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | CTH-Drogenmaterial	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A04-012	4	cthar	f76r	f76r.2	T	B	2	3	MIDDLE	qotddyar	chep	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheals qokeey	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheols qokeey	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheals qokeey	1	1	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	4	11	0.363636	[dshedy:?] | [qotddyar:?] | [cthar:?] | trockenes Pulver | Grad-/Maßwert II | heiß im Zubereitungsrahmen, Grad II | [qokeor:?] | [shedy:?] | [qol:?] | Menge-/Klassenwert II | [sheals:?] | [qokeey:?]	[dshedy:?] | [qotddyar:?] | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | trockenes Pulver | Grad-/Maßwert II | heiß im Zubereitungsrahmen, Grad II | [qokeor:?] | [shedy:?] | [qol:?] | Menge-/Klassenwert II | [sheals:?] | [qokeey:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A04-013	4	cthar	f8v	f8v.4	H	A	1	5	MIDDLE	chean	shealy	dshol shol dol chean cthar shealy daiin chary	dshol shol dol chean cthar shealy daiin chary	dshol shol dal chean cthar shealy daiin chary	1	1	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	3	7	0.428571	[dshol:?] | feucht; nominal feuchtes Gut/Material | Materialmaß | [chean:?] | [cthar:?] | [shealy:?] | Grad-/Maßwert III | [chary:?]	[dshol:?] | feucht; nominal feuchtes Gut/Material | Materialmaß | [chean:?] | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [shealy:?] | Grad-/Maßwert III | [chary:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A04-014	4	cthar	f8v	f8v.7	H	A	1	5	MIDDLE	shey	chotain	sho kchol dar shey cthar chotain ry	sho kchol dar shey cthar chotain ry	sho kchol dar shey cthar chotain ry	1	1	UNKNOWN_SURFACE	[cthar:?]	CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I	3	6	0.500000	feuchter Ansatz | [kchol:?] | [dar:?] | feucht, attributiv gebunden | [cthar:?] | [chotain:?] | rohe Wurzel	feuchter Ansatz | [kchol:?] | [dar:?] | feucht, attributiv gebunden | CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I | [chotain:?] | rohe Wurzel	AR_COMPONENT_EXACT_ONLY	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A05-001	5	chear	f104r	f104r.21	S	B	3	3	MIDDLE	qokaiin	olkchedy	dsheedy qokaiin chear olkchedy charaiin	dsheedy qokaiin chear olkchedy charaiin	dsheedy qokaiin chear olkchedy charaiin	1	1	UNKNOWN_SURFACE	[chear:?]	trockene Fraktion I	1	4	0.250000	[dsheedy:?] | heiß, Grad III | [chear:?] | [olkchedy:?] | [charaiin:?]	[dsheedy:?] | heiß, Grad III | trockene Fraktion I | [olkchedy:?] | [charaiin:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A05-002	5	chear	f106r	f106r.28	S	B	3	9	MIDDLE	chokaiin	ar	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol rarolchl	okaiin ol lcho rche raiin qokaiin chey chokaiin chear ar l raralchl	1	1	UNKNOWN_SURFACE	[chear:?]	trockene Fraktion I	6	11	0.545455	heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lcho:?] | trockene Wurzel/Wurzeldrogezubereitung/Trockenansatz | Wurzel, Typ/Charge III | heiß, Grad III | [chey:?] | [chokaiin:?] | [chear:?] | [ar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [raralchl:?]	heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lcho:?] | trockene Wurzel/Wurzeldrogezubereitung/Trockenansatz | Wurzel, Typ/Charge III | heiß, Grad III | [chey:?] | [chokaiin:?] | trockene Fraktion I | [ar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [raralchl:?]	ACTIVE_RIVAL_CONTEXT|AR_COMPONENT_EXACT_ONLY	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A05-003	5	chear	f108v	f108v.39	S	B	3	8	MIDDLE	al	olor	sain chey lkedain chey rar ain al chear olor chedaiin oteey chedy rl	sain chey lkedain chey rar ain al chear olor ched aiin oteey chedy rl	sain chey lke ain chey rar ain al chear olor chedaiin oteey chedy rl	1	1	UNKNOWN_SURFACE	[chear:?]	trockene Fraktion I	4	12	0.333333	[sain:?] | [chey:?] | [lkedain:?] | [chey:?] | Wurzelfraktion I | Menge-/Klassenwert II | [al:?] | [chear:?] | Zutat | [chedaiin:?] | [oteey:?] | getrockneter Zustand | [rl:?]	[sain:?] | [chey:?] | [lkedain:?] | [chey:?] | Wurzelfraktion I | Menge-/Klassenwert II | [al:?] | trockene Fraktion I | Zutat | [chedaiin:?] | [oteey:?] | getrockneter Zustand | [rl:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A05-004	5	chear	f111v	f111v.10	S	B	3	10	MIDDLE	qokain	qoteol	soiin shed qoksheo lor cheo lol aiin shey qokain chear qoteol shcthy ldy	soiin shed qoksheo lor cheo lol aiin shey qokain chear qoteol shcthy ldy	s iin she qokeo lor cheo l ol aiin shey qokain chear qoteol shcthy ldy	1	1	UNKNOWN_SURFACE	[chear:?]	trockene Fraktion I	8	12	0.666667	Samen/Saatgutzubereitung, Form III | [shed:?] | [qoksheo:?] | Holzportion | trocken angesetzte Zubereitung | Holzstoff | Menge III | feucht, attributiv gebunden | heiß, Grad II | [chear:?] | [qoteol:?] | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [ldy:?]	Samen/Saatgutzubereitung, Form III | [shed:?] | [qoksheo:?] | Holzportion | trocken angesetzte Zubereitung | Holzstoff | Menge III | feucht, attributiv gebunden | heiß, Grad II | trockene Fraktion I | [qoteol:?] | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [ldy:?]	AR_COMPONENT_EXACT_ONLY	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A05-005	5	chear	f111v	f111v.14	S	B	3	3	MIDDLE	qokain	ol	qocheol qokain chear ol oin shedy qotaiin qokeechy olkeey lkain lal gm	qocheol qokain chear ol ain shedy qotaiin qokeechy olkeey lkain lal gm	qo cheol qokain chear ol ain shedy qotaiin qokeechy olkee lkeiin lal m	1	1	UNKNOWN_SURFACE	[chear:?]	trockene Fraktion I	4	11	0.363636	[qocheol:?] | heiß, Grad II | [chear:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oin:?] | [shedy:?] | kalt, Grad III | [qokeechy:?] | [olkeey:?] | [lkain:?] | Holzrohstoff I | [gm:?]	[qocheol:?] | heiß, Grad II | trockene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oin:?] | [shedy:?] | kalt, Grad III | [qokeechy:?] | [olkeey:?] | [lkain:?] | Holzrohstoff I | [gm:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A05-006	5	chear	f111v	f111v.21	S	B	3	14	MIDDLE	qokain	alam	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	sair air ain qol rar ain cheey lkeey lkain cheokain sheo qo qokain chear alam	1	1	UNKNOWN_SURFACE	[chear:?]	trockene Fraktion I	5	14	0.357143	Samenfraktion II | [air:?] | Menge-/Klassenwert II | [qol:?] | Wurzelfraktion I | Menge-/Klassenwert II | [cheey:?] | [lkeey:?] | [lkain:?] | [cheokain:?] | [sheo:?] | [qo:?] | heiß, Grad II | [chear:?] | [alam:?]	Samenfraktion II | [air:?] | Menge-/Klassenwert II | [qol:?] | Wurzelfraktion I | Menge-/Klassenwert II | [cheey:?] | [lkeey:?] | [lkain:?] | [cheokain:?] | [sheo:?] | [qo:?] | heiß, Grad II | trockene Fraktion I | [alam:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A05-007	5	chear	f111v	f111v.28	S	B	3	3	MIDDLE	okain	lkain	qorchain okain chear lkain	qorchain okain chear lkain	qo r cheiin okain chear lkeiin	1	1	UNKNOWN_SURFACE	[chear:?]	trockene Fraktion I	1	3	0.333333	[qorchain:?] | heiß im Zubereitungsrahmen, Grad II | [chear:?] | [lkain:?]	[qorchain:?] | heiß im Zubereitungsrahmen, Grad II | trockene Fraktion I | [lkain:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A05-008	5	chear	f111v	f111v.38	S	B	3	7	MIDDLE	qotl	chedy	ycheey o aiin checkhey otain qotl chear chedy qokeey okeedy lkeey	ycheey oaiin checkhey otain qotl chear chedy qokeey okeedy lkeey	ycheey o aiin checkhey otain qotl chear che y qokeey okeedy lkeey	1	1	UNKNOWN_SURFACE	[chear:?]	trockene Fraktion I	3	10	0.300000	[ycheey:?] | [o:?] | Menge III | [checkhey:?] | kalt im Zubereitungsrahmen, Grad II | [qotl:?] | [chear:?] | getrockneter Zustand | [qokeey:?] | [okeedy:?] | [lkeey:?]	[ycheey:?] | [o:?] | Menge III | [checkhey:?] | kalt im Zubereitungsrahmen, Grad II | [qotl:?] | trockene Fraktion I | getrockneter Zustand | [qokeey:?] | [okeedy:?] | [lkeey:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A05-009	5	chear	f111v	f111v.42	S	B	3	4	MIDDLE	keey	qokeain	cheeo l keey chear qokeain okeeor cheedy okain chedy chedy teedy lcheam	cheeo lkeeo chear qokeain okeeor cheedy okain chedy chedy teedy lcheam	cheeo lkeeo chear qokeain okeeor chee y okeiin che y che y teedy lcheam	1	1	UNKNOWN_SURFACE	[chear:?]	trockene Fraktion I	3	11	0.272727	[cheeo:?] | [l:?] | [keey:?] | [chear:?] | [qokeain:?] | [okeeor:?] | [cheedy:?] | heiß im Zubereitungsrahmen, Grad II | getrockneter Zustand | getrockneter Zustand | [teedy:?] | [lcheam:?]	[cheeo:?] | [l:?] | [keey:?] | trockene Fraktion I | [qokeain:?] | [okeeor:?] | [cheedy:?] | heiß im Zubereitungsrahmen, Grad II | getrockneter Zustand | getrockneter Zustand | [teedy:?] | [lcheam:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A05-010	5	chear	f111v	f111v.43	S	B	3	8	MIDDLE	otain	alo	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotag	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo laiin chotam	ycheo daiin sheeky chokeal sheekar okaiin otain chear alo l aiin chotag	1	1	UNKNOWN_SURFACE	[chear:?]	trockene Fraktion I	4	10	0.400000	[ycheo:?] | Grad-/Maßwert III | [sheeky:?] | [chokeal:?] | [sheekar:?] | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad II | [chear:?] | [alo:?] | Drogenholz, Typ/Charge III | [chotag:?]	[ycheo:?] | Grad-/Maßwert III | [sheeky:?] | [chokeal:?] | [sheekar:?] | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad II | trockene Fraktion I | [alo:?] | Drogenholz, Typ/Charge III | [chotag:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A05-011	5	chear	f112v	f112v.17	S	B	3	2	MIDDLE	daiin	chedy	daiin chear chedy chy keedy chdaiin cheedy qokain otaldal	daiin cheeir cheedy chykeedy chdaiin cheedy qokain otaldal	daiin chear che y chykeedy chdaiin cheedy qokain otaldal	0	0	UNKNOWN_SURFACE	[chear:?]	trockene Fraktion I	4	8	0.500000	Grad-/Maßwert III | [chear:?] | getrockneter Zustand | trocken, Grundform | [keedy:?] | [chdaiin:?] | [cheedy:?] | heiß, Grad II | [otaldal:?]	Grad-/Maßwert III | trockene Fraktion I | getrockneter Zustand | trocken, Grundform | [keedy:?] | [chdaiin:?] | [cheedy:?] | heiß, Grad II | [otaldal:?]	READER_SPLIT_OR_FUSION|AR_COMPONENT_EXACT_ONLY	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A05-012	5	chear	f112v	f112v.5	S	B	3	6	MIDDLE	otal	okedy	sain aiiin okey daiin otal chear okedy okaiin cheeoldy	sain aiiin okey daiin otal chear okedy okaiin cheeoldy	sain aiiin okey daiin otal chear okedy okaiin cheeol y	1	1	UNKNOWN_SURFACE	[chear:?]	trockene Fraktion I	3	8	0.375000	[sain:?] | Menge-/Klassenwert IV | [okey:?] | Grad-/Maßwert III | [otal:?] | [chear:?] | [okedy:?] | heiß, Grad III, im Ansatzrahmen | [cheeoldy:?]	[sain:?] | Menge-/Klassenwert IV | [okey:?] | Grad-/Maßwert III | [otal:?] | trockene Fraktion I | [okedy:?] | heiß, Grad III, im Ansatzrahmen | [cheeoldy:?]	OPAQUE_OTHER_TOKENS|AR_COMPONENT_EXACT_ONLY	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
