event_id	physical_page	source_page	locus	token_index	register	surface	component_recipe	source_slot_sequence	component_spoken_sequence_de	licensed_close	source_reading_de
P912-E0130	f11r	f11r	f11r.5	6	HERBAL	daiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E0131	f11r	f11r	f11r.5	7	HERBAL	cthy	CTH+Y	ACTION>OWNER_CONTENT	den Status prüfen; diesen Posten	NO	den Zubereitungsstatus prüfen; diesen Posten
P912-E0132	f11r	f11r	f11r.5	8	HERBAL	d	D_ADDR	SOURCE_REFERENCE	aus dem Teilfeld	NO	an der Teiladresse
P912-E0133	f11r	f11r	f11r.5	9	HERBAL	y	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0134	f11r	f11r	f11r.5	10	HERBAL	chodl	CH+O+D_ADDR+L	ACTION>ACTION>SOURCE_REFERENCE>TARGET_PATH	entnehmen/ablesen; den Gang ausführen; aus dem Teilfeld; weiterleiten	NO	den Pflanzenteil entnehmen; den Verarbeitungsgang ausführen; an der Teiladresse; weiterleiten
P912-E0135	f11r	f11r	f11r.5	11	HERBAL	daiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E0136	f11r	f11r	f11r.6	1	HERBAL	odl	O+D_ADDR+L	ACTION>SOURCE_REFERENCE>TARGET_PATH	den Gang ausführen; aus dem Teilfeld; weiterleiten	NO	den Verarbeitungsgang ausführen; an der Teiladresse; weiterleiten
P912-E0137	f11r	f11r	f11r.6	2	HERBAL	d	D_ADDR	SOURCE_REFERENCE	aus dem Teilfeld	NO	an der Teiladresse
P912-E0138	f11r	f11r	f11r.6	3	HERBAL	s	S	ACTION	dann/prüfen	NO	prüfen oder weitergehen
P912-E0139	f11r	f11r	f11r.6	4	HERBAL	y	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0140	f11r	f11r	f11r.6	5	HERBAL	otol	OT+OL	ORDER_CALL>ORDER_CALL	danach; weiter	NO	danach; fortsetzen
P912-E0141	f11r	f11r	f11r.6	6	HERBAL	chaiin	CH+AIIN	ACTION>QUANTITY_INDEX	entnehmen/ablesen; nach Sollmaß	NO	den Pflanzenteil entnehmen; nach Sollmaß
P912-E0142	f11r	f11r	f11r.6	7	HERBAL	ykchor	Y+K+CH+OR	OWNER_CONTENT>ACTION>ACTION>OWNER_CONTENT	diesen Posten; zugeben/zuordnen; entnehmen/ablesen; den Ansatz/Inhalt	NO	diesen Posten; Material zugeben; den Pflanzenteil entnehmen; mit dem Pflanzenansatz
P912-E0143	f11r	f11r	f11r.6	8	HERBAL	dair	D_ADDR+AIR	SOURCE_REFERENCE>TARGET_PATH	aus dem Teilfeld; entlang des Laufs	NO	an der Teiladresse; entlang des Laufs
P912-E0144	f11r	f11r	f11r.6	9	HERBAL	chody	CH+O+D_ADDR+Y	ACTION>ACTION>SOURCE_REFERENCE>OWNER_CONTENT	entnehmen/ablesen; den Gang ausführen; aus dem Teilfeld; diesen Posten	NO	den Pflanzenteil entnehmen; den Verarbeitungsgang ausführen; an der Teiladresse; diesen Posten
P912-E0145	f11r	f11r	f11r.6	10	HERBAL	cthy	CTH+Y	ACTION>OWNER_CONTENT	den Status prüfen; diesen Posten	NO	den Zubereitungsstatus prüfen; diesen Posten
P912-E0146	f11r	f11r	f11r.6	11	HERBAL	s	S	ACTION	dann/prüfen	NO	prüfen oder weitergehen
P912-E0147	f11r	f11r	f11r.6	12	HERBAL	daiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E0148	f11r	f11r	f11r.7	1	HERBAL	qotchy	OT+Y	ORDER_CALL>OWNER_CONTENT	danach; diesen Posten	NO	danach; diesen Posten
P912-E0149	f11r	f11r	f11r.7	2	HERBAL	okchol	OK+OL	ACTION>ORDER_CALL	ansetzen; weiter	NO	die Zubereitung ansetzen; fortsetzen
P912-E0150	f11r	f11r	f11r.7	3	HERBAL	cthy	CTH+Y	ACTION>OWNER_CONTENT	den Status prüfen; diesen Posten	NO	den Zubereitungsstatus prüfen; diesen Posten
P912-E0151	f11r	f11r	f11r.7	4	HERBAL	dy	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0152	f13r	f13r	f13r.1	1	HERBAL	torshor	T+OR+SH+OR	ACTION>OWNER_CONTENT>ACTION>OWNER_CONTENT	bearbeiten/markieren; den Ansatz/Inhalt; halten; den Ansatz/Inhalt	NO	den Teil bearbeiten; mit dem Pflanzenansatz; den Ansatz halten; mit dem Pflanzenansatz
P912-E0153	f13r	f13r	f13r.1	2	HERBAL	opchy	O+P+Y	ACTION>ACTION>OWNER_CONTENT	den Gang ausführen; einsetzen/beginnen; diesen Posten	NO	den Verarbeitungsgang ausführen; den Teil einsetzen; diesen Posten
P912-E0154	f13r	f13r	f13r.1	3	HERBAL	shol	SH+OL	ACTION>ORDER_CALL	halten; weiter	NO	den Ansatz halten; fortsetzen
P912-E0155	f13r	f13r	f13r.1	4	HERBAL	dy	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0156	f13r	f13r	f13r.1	5	HERBAL	qopchy	O+P+Y	ACTION>ACTION>OWNER_CONTENT	den Gang ausführen; einsetzen/beginnen; diesen Posten	NO	den Verarbeitungsgang ausführen; den Teil einsetzen; diesen Posten
P912-E0157	f13r	f13r	f13r.1	6	HERBAL	shol	SH+OL	ACTION>ORDER_CALL	halten; weiter	NO	den Ansatz halten; fortsetzen
P912-E0158	f13r	f13r	f13r.1	7	HERBAL	opchor	O+P+CH+OR	ACTION>ACTION>ACTION>OWNER_CONTENT	den Gang ausführen; einsetzen/beginnen; entnehmen/ablesen; den Ansatz/Inhalt	NO	den Verarbeitungsgang ausführen; den Teil einsetzen; den Pflanzenteil entnehmen; mit dem Pflanzenansatz
P912-E0159	f13r	f13r	f13r.1	8	HERBAL	dypchy	D_ADDR+Y+P+Y	SOURCE_REFERENCE>OWNER_CONTENT>ACTION>OWNER_CONTENT	aus dem Teilfeld; diesen Posten; einsetzen/beginnen; diesen Posten	NO	an der Teiladresse; diesen Posten; den Teil einsetzen; diesen Posten
P912-E0160	f13r	f13r	f13r.1	9	HERBAL	dchg	D_ADDR+CH+LOCAL_CHAR_G	SOURCE_REFERENCE>ACTION>LOCAL_DETAIL	aus dem Teilfeld; entnehmen/ablesen; mit lokalem G-Zeichen	NO	an der Teiladresse; den Pflanzenteil entnehmen; mit lokalem G-Kennzeichen
P912-E0161	f13r	f13r	f13r.2	1	HERBAL	dchol	D_ADDR+OL	SOURCE_REFERENCE>ORDER_CALL	aus dem Teilfeld; weiter	NO	an der Teiladresse; fortsetzen
P912-E0162	f13r	f13r	f13r.2	2	HERBAL	chol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E0163	f13r	f13r	f13r.2	3	HERBAL	dol	D_ADDR+OL	SOURCE_REFERENCE>ORDER_CALL	aus dem Teilfeld; weiter	NO	an der Teiladresse; fortsetzen
P912-E0164	f13r	f13r	f13r.2	4	HERBAL	shkchy	SH+K+Y	ACTION>ACTION>OWNER_CONTENT	halten; zugeben/zuordnen; diesen Posten	NO	den Ansatz halten; Material zugeben; diesen Posten
P912-E0165	f13r	f13r	f13r.2	5	HERBAL	ydal	Y+AL	OWNER_CONTENT>TARGET_PATH	diesen Posten; zur Zielstelle	NO	diesen Posten; zur Zielstelle
P912-E0166	f13r	f13r	f13r.2	6	HERBAL	shy	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0167	f13r	f13r	f13r.2	7	HERBAL	ykchy	Y+K+Y	OWNER_CONTENT>ACTION>OWNER_CONTENT	diesen Posten; zugeben/zuordnen; diesen Posten	NO	diesen Posten; Material zugeben; diesen Posten
P912-E0168	f13r	f13r	f13r.2	8	HERBAL	qoty	OT+Y	ORDER_CALL>OWNER_CONTENT	danach; diesen Posten	NO	danach; diesen Posten
P912-E0169	f13r	f13r	f13r.2	9	HERBAL	daiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E0170	f13r	f13r	f13r.2	10	HERBAL	s	S	ACTION	dann/prüfen	NO	prüfen oder weitergehen
P912-E0171	f13r	f13r	f13r.2	11	HERBAL	y	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0172	f13r	f13r	f13r.3	1	HERBAL	s	S	ACTION	dann/prüfen	NO	prüfen oder weitergehen
P912-E0173	f13r	f13r	f13r.3	2	HERBAL	y	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0174	f13r	f13r	f13r.3	3	HERBAL	dchor	D_ADDR+CH+OR	SOURCE_REFERENCE>ACTION>OWNER_CONTENT	aus dem Teilfeld; entnehmen/ablesen; den Ansatz/Inhalt	NO	an der Teiladresse; den Pflanzenteil entnehmen; mit dem Pflanzenansatz
P912-E0175	f13r	f13r	f13r.3	4	HERBAL	shaiin	SH+AIIN	ACTION>QUANTITY_INDEX	halten; nach Sollmaß	NO	den Ansatz halten; nach Sollmaß
P912-E0176	f13r	f13r	f13r.3	5	HERBAL	oeees	O+EEE+S	ACTION>GRADE_STATE>ACTION	den Gang ausführen; vollständig; dann/prüfen	NO	den Verarbeitungsgang ausführen; vollständig; prüfen oder weitergehen
P912-E0177	f13r	f13r	f13r.3	6	HERBAL	ykor	Y+K+OR	OWNER_CONTENT>ACTION>OWNER_CONTENT	diesen Posten; zugeben/zuordnen; den Ansatz/Inhalt	NO	diesen Posten; Material zugeben; mit dem Pflanzenansatz
P912-E0178	f13r	f13r	f13r.3	7	HERBAL	chor	CH+OR	ACTION>OWNER_CONTENT	entnehmen/ablesen; den Ansatz/Inhalt	NO	den Pflanzenteil entnehmen; mit dem Pflanzenansatz
P912-E0179	f13r	f13r	f13r.3	8	HERBAL	ytshy	Y+T+Y	OWNER_CONTENT>ACTION>OWNER_CONTENT	diesen Posten; bearbeiten/markieren; diesen Posten	NO	diesen Posten; den Teil bearbeiten; diesen Posten
P912-E0180	f13r	f13r	f13r.3	9	HERBAL	ykchy	Y+K+Y	OWNER_CONTENT>ACTION>OWNER_CONTENT	diesen Posten; zugeben/zuordnen; diesen Posten	NO	diesen Posten; Material zugeben; diesen Posten
P912-E0181	f13r	f13r	f13r.3	10	HERBAL	kchy	K+Y	ACTION>OWNER_CONTENT	zugeben/zuordnen; diesen Posten	NO	Material zugeben; diesen Posten
P912-E0182	f13r	f13r	f13r.3	11	HERBAL	dar	D_ADDR+AR	SOURCE_REFERENCE>SOURCE_REFERENCE	aus dem Teilfeld; von der Quellstelle	NO	an der Teiladresse; von der Quellstelle
P912-E0183	f13r	f13r	f13r.4	1	HERBAL	qodchy	O+D_ADDR+Y	ACTION>SOURCE_REFERENCE>OWNER_CONTENT	den Gang ausführen; aus dem Teilfeld; diesen Posten	NO	den Verarbeitungsgang ausführen; an der Teiladresse; diesen Posten
P912-E0184	f13r	f13r	f13r.4	2	HERBAL	ytchy	Y+T+Y	OWNER_CONTENT>ACTION>OWNER_CONTENT	diesen Posten; bearbeiten/markieren; diesen Posten	NO	diesen Posten; den Teil bearbeiten; diesen Posten
P912-E0185	f13r	f13r	f13r.4	3	HERBAL	otchor	OT+CH+OR	ORDER_CALL>ACTION>OWNER_CONTENT	danach; entnehmen/ablesen; den Ansatz/Inhalt	NO	danach; den Pflanzenteil entnehmen; mit dem Pflanzenansatz
P912-E0186	f13r	f13r	f13r.5	1	HERBAL	shorodo	SH+OR+O+D_ADDR+O	ACTION>OWNER_CONTENT>ACTION>SOURCE_REFERENCE>ACTION	halten; den Ansatz/Inhalt; den Gang ausführen; aus dem Teilfeld; den Gang ausführen	NO	den Ansatz halten; mit dem Pflanzenansatz; den Verarbeitungsgang ausführen; an der Teiladresse; den Verarbeitungsgang ausführen
P912-E0187	f13r	f13r	f13r.5	2	HERBAL	shy	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0188	f13r	f13r	f13r.5	3	HERBAL	tshy	T+Y	ACTION>OWNER_CONTENT	bearbeiten/markieren; diesen Posten	NO	den Teil bearbeiten; diesen Posten
P912-E0189	f13r	f13r	f13r.5	4	HERBAL	kchol	K+OL	ACTION>ORDER_CALL	zugeben/zuordnen; weiter	NO	Material zugeben; fortsetzen
P912-E0190	f13r	f13r	f13r.5	5	HERBAL	dpchy	D_ADDR+P+Y	SOURCE_REFERENCE>ACTION>OWNER_CONTENT	aus dem Teilfeld; einsetzen/beginnen; diesen Posten	NO	an der Teiladresse; den Teil einsetzen; diesen Posten
P912-E0191	f13r	f13r	f13r.5	6	HERBAL	qopchy	O+P+Y	ACTION>ACTION>OWNER_CONTENT	den Gang ausführen; einsetzen/beginnen; diesen Posten	NO	den Verarbeitungsgang ausführen; den Teil einsetzen; diesen Posten
P912-E0192	f13r	f13r	f13r.5	7	HERBAL	otchol	OT+CH+OL	ORDER_CALL>ACTION>ORDER_CALL	danach; entnehmen/ablesen; weiter	NO	danach; den Pflanzenteil entnehmen; fortsetzen
P912-E0193	f13r	f13r	f13r.5	8	HERBAL	cfholdy	CFH+OL+DY	ACTION>ORDER_CALL>CLOSE	pressen/trennen; weiter; Schritt schließen	YES	auspressen oder trennen; fortsetzen; den Schritt schließen
P912-E0194	f13r	f13r	f13r.6	1	HERBAL	tchor	T+CH+OR	ACTION>ACTION>OWNER_CONTENT	bearbeiten/markieren; entnehmen/ablesen; den Ansatz/Inhalt	NO	den Teil bearbeiten; den Pflanzenteil entnehmen; mit dem Pflanzenansatz
P912-E0195	f13r	f13r	f13r.6	2	HERBAL	dor	D_ADDR+OR	SOURCE_REFERENCE>OWNER_CONTENT	aus dem Teilfeld; den Ansatz/Inhalt	NO	an der Teiladresse; mit dem Pflanzenansatz
P912-E0196	f13r	f13r	f13r.6	3	HERBAL	daiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E0197	f13r	f13r	f13r.6	4	HERBAL	qotchol	OT+CH+OL	ORDER_CALL>ACTION>ORDER_CALL	danach; entnehmen/ablesen; weiter	NO	danach; den Pflanzenteil entnehmen; fortsetzen
P912-E0198	f13r	f13r	f13r.6	5	HERBAL	okchy	OK+Y	ACTION>OWNER_CONTENT	ansetzen; diesen Posten	NO	die Zubereitung ansetzen; diesen Posten
P912-E0199	f13r	f13r	f13r.6	6	HERBAL	okchor	OK+CH+OR	ACTION>ACTION>OWNER_CONTENT	ansetzen; entnehmen/ablesen; den Ansatz/Inhalt	NO	die Zubereitung ansetzen; den Pflanzenteil entnehmen; mit dem Pflanzenansatz
P912-E0200	f13r	f13r	f13r.6	7	HERBAL	oiin	O+IIN	ACTION>QUANTITY_INDEX	den Gang ausführen; auf der Stufe	NO	den Verarbeitungsgang ausführen; auf der Stufe
P912-E0201	f13r	f13r	f13r.6	8	HERBAL	chckhy	CKH+Y	TARGET_PATH>OWNER_CONTENT	durch den Durchlass; diesen Posten	NO	durch den Durchlass; diesen Posten
P912-E0202	f13r	f13r	f13r.6	9	HERBAL	d	D_ADDR	SOURCE_REFERENCE	aus dem Teilfeld	NO	an der Teiladresse
P912-E0203	f13r	f13r	f13r.7	1	HERBAL	dchy	D_ADDR+Y	SOURCE_REFERENCE>OWNER_CONTENT	aus dem Teilfeld; diesen Posten	NO	an der Teiladresse; diesen Posten
P912-E0204	f13r	f13r	f13r.7	2	HERBAL	qoky	OK+Y	ACTION>OWNER_CONTENT	ansetzen; diesen Posten	NO	die Zubereitung ansetzen; diesen Posten
P912-E0205	f13r	f13r	f13r.7	3	HERBAL	chol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E0206	f13r	f13r	f13r.7	4	HERBAL	dy	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E0207	f13r	f13r	f13r.7	5	HERBAL	qoy	O+Y	ACTION>OWNER_CONTENT	den Gang ausführen; diesen Posten	NO	den Verarbeitungsgang ausführen; diesen Posten
P912-E0208	f13r	f13r	f13r.7	6	HERBAL	d	D_ADDR	SOURCE_REFERENCE	aus dem Teilfeld	NO	an der Teiladresse
P912-E0209	f13r	f13r	f13r.7	7	HERBAL	oldy	OL+DY	ORDER_CALL>CLOSE	weiter; Schritt schließen	YES	fortsetzen; den Schritt schließen
P912-E0210	f13r	f13r	f13r.7	8	HERBAL	okchor	OK+CH+OR	ACTION>ACTION>OWNER_CONTENT	ansetzen; entnehmen/ablesen; den Ansatz/Inhalt	NO	die Zubereitung ansetzen; den Pflanzenteil entnehmen; mit dem Pflanzenansatz
P912-E0211	f13r	f13r	f13r.7	9	HERBAL	doaiin	D_ADDR+O+AIIN	SOURCE_REFERENCE>ACTION>QUANTITY_INDEX	aus dem Teilfeld; den Gang ausführen; nach Sollmaß	NO	an der Teiladresse; den Verarbeitungsgang ausführen; nach Sollmaß
P912-E0212	f13r	f13r	f13r.8	1	HERBAL	shochy	HO+Y	OWNER_CONTENT>OWNER_CONTENT	den bezeichneten Teil; diesen Posten	NO	den Objektteil nehmen; diesen Posten
P912-E0213	f13r	f13r	f13r.8	2	HERBAL	qokchy	OK+Y	ACTION>OWNER_CONTENT	ansetzen; diesen Posten	NO	die Zubereitung ansetzen; diesen Posten
P912-E0214	f13r	f13r	f13r.8	3	HERBAL	torchy	T+OR+Y	ACTION>OWNER_CONTENT>OWNER_CONTENT	bearbeiten/markieren; den Ansatz/Inhalt; diesen Posten	NO	den Teil bearbeiten; mit dem Pflanzenansatz; diesen Posten
P912-E0215	f13r	f13r	f13r.8	4	HERBAL	k	K	ACTION	zugeben/zuordnen	NO	Material zugeben
P912-E0216	f13r	f13r	f13r.8	5	HERBAL	s	S	ACTION	dann/prüfen	NO	prüfen oder weitergehen
P912-E0217	f13r	f13r	f13r.8	6	HERBAL	okchey	OK+Y	ACTION>OWNER_CONTENT	ansetzen; diesen Posten	NO	die Zubereitung ansetzen; diesen Posten
P912-E0218	f13r	f13r	f13r.8	7	HERBAL	daiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E0219	f13r	f13r	f13r.9	1	HERBAL	oldy	OL+DY	ORDER_CALL>CLOSE	weiter; Schritt schließen	YES	fortsetzen; den Schritt schließen
P912-E0220	f13r	f13r	f13r.9	2	HERBAL	shey	SH+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	halten; kurz; diesen Posten	NO	den Ansatz halten; kurz; diesen Posten
P912-E0221	f13r	f13r	f13r.9	3	HERBAL	chol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E0222	f13r	f13r	f13r.9	4	HERBAL	doiin	D_ADDR+O+IIN	SOURCE_REFERENCE>ACTION>QUANTITY_INDEX	aus dem Teilfeld; den Gang ausführen; auf der Stufe	NO	an der Teiladresse; den Verarbeitungsgang ausführen; auf der Stufe
P912-E0223	f13r	f13r	f13r.9	5	HERBAL	ykoly	Y+K+OL+Y	OWNER_CONTENT>ACTION>ORDER_CALL>OWNER_CONTENT	diesen Posten; zugeben/zuordnen; weiter; diesen Posten	NO	diesen Posten; Material zugeben; fortsetzen; diesen Posten
P912-E0224	f13r	f13r	f13r.9	6	HERBAL	okchal	OK+CH+AL	ACTION>ACTION>TARGET_PATH	ansetzen; entnehmen/ablesen; zur Zielstelle	NO	die Zubereitung ansetzen; den Pflanzenteil entnehmen; zur Zielstelle
P912-E0225	f13r	f13r	f13r.9	7	HERBAL	daldy	AL+DY	TARGET_PATH>CLOSE	zur Zielstelle; Schritt schließen	YES	zur Zielstelle; den Schritt schließen
P912-E0226	f13r	f13r	f13r.10	1	HERBAL	sotchy	S+OT+Y	ACTION>ORDER_CALL>OWNER_CONTENT	dann/prüfen; danach; diesen Posten	NO	prüfen oder weitergehen; danach; diesen Posten
P912-E0227	f13r	f13r	f13r.10	2	HERBAL	kchy	K+Y	ACTION>OWNER_CONTENT	zugeben/zuordnen; diesen Posten	NO	Material zugeben; diesen Posten
P912-E0228	f13r	f13r	f13r.10	3	HERBAL	okorory	OK+OR+OR+Y	ACTION>OWNER_CONTENT>OWNER_CONTENT>OWNER_CONTENT	ansetzen; den Ansatz/Inhalt; den Ansatz/Inhalt; diesen Posten	NO	die Zubereitung ansetzen; mit dem Pflanzenansatz; mit dem Pflanzenansatz; diesen Posten
P912-E0229	f55v	f55v	f55v.1	1	HERBAL	kcheedchdy	K+CH+EE+D_ADDR+CHD+Y	ACTION>ACTION>GRADE_STATE>SOURCE_REFERENCE>ACTION>OWNER_CONTENT	zugeben/zuordnen; entnehmen/ablesen; länger; aus dem Teilfeld; umsetzen; diesen Posten	NO	Material zugeben; den Pflanzenteil entnehmen; länger; an der Teiladresse; das Material umsetzen; diesen Posten
P912-E0230	f55v	f55v	f55v.1	2	HERBAL	oedain	O+E+D_ADDR+AIN	ACTION>GRADE_STATE>SOURCE_REFERENCE>QUANTITY_INDEX	den Gang ausführen; kurz; aus dem Teilfeld; eine Portion	NO	den Verarbeitungsgang ausführen; kurz; an der Teiladresse; eine Portion
P912-E0231	f55v	f55v	f55v.1	3	HERBAL	chckhy	CKH+Y	TARGET_PATH>OWNER_CONTENT	durch den Durchlass; diesen Posten	NO	durch den Durchlass; diesen Posten
P912-E0232	f55v	f55v	f55v.1	4	HERBAL	otoldaiin	OT+OL+D_ADDR+AIIN	ORDER_CALL>ORDER_CALL>SOURCE_REFERENCE>QUANTITY_INDEX	danach; weiter; aus dem Teilfeld; nach Sollmaß	NO	danach; fortsetzen; an der Teiladresse; nach Sollmaß
P912-E0233	f55v	f55v	f55v.1	5	HERBAL	dodyd	D_ADDR+O+DY+D_LABEL	SOURCE_REFERENCE>ACTION>CLOSE>LOCAL_DETAIL	aus dem Teilfeld; den Gang ausführen; Schritt schließen; mit D-Kennzeichen	NO	an der Teiladresse; den Verarbeitungsgang ausführen; den Schritt schließen; mit D-Kennzeichen
P912-E0234	f55v	f55v	f55v.2	1	HERBAL	oeeed	O+EEE+D_ADDR	ACTION>GRADE_STATE>SOURCE_REFERENCE	den Gang ausführen; vollständig; aus dem Teilfeld	NO	den Verarbeitungsgang ausführen; vollständig; an der Teiladresse
P912-E0235	f55v	f55v	f55v.2	2	HERBAL	yteey	Y+T+EE+Y	OWNER_CONTENT>ACTION>GRADE_STATE>OWNER_CONTENT	diesen Posten; bearbeiten/markieren; länger; diesen Posten	NO	diesen Posten; den Teil bearbeiten; länger; diesen Posten
P912-E0236	f55v	f55v	f55v.2	3	HERBAL	okeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Zubereitung ansetzen; länger; den Schritt schließen
P912-E0237	f55v	f55v	f55v.2	4	HERBAL	qoaiin	CARRIER_Q+O+AIIN	ACTION>QUANTITY_INDEX	den Gang ausführen; nach Sollmaß	NO	den Verarbeitungsgang ausführen; nach Sollmaß
P912-E0238	f55v	f55v	f55v.2	5	HERBAL	okeody	OK+E+O+D_ADDR+Y	ACTION>GRADE_STATE>ACTION>SOURCE_REFERENCE>OWNER_CONTENT	ansetzen; kurz; den Gang ausführen; aus dem Teilfeld; diesen Posten	NO	die Zubereitung ansetzen; kurz; den Verarbeitungsgang ausführen; an der Teiladresse; diesen Posten
P912-E0239	f55v	f55v	f55v.2	6	HERBAL	ykeesan	Y+K+EE+S+AN	OWNER_CONTENT>ACTION>GRADE_STATE>ACTION>LOCAL_DETAIL	diesen Posten; zugeben/zuordnen; länger; dann/prüfen; mit Zusatz	NO	diesen Posten; Material zugeben; länger; prüfen oder weitergehen; mit einem Zusatz
P912-E0240	f55v	f55v	f55v.3	1	HERBAL	qokeeey	OK+EEE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; vollständig; diesen Posten	NO	die Zubereitung ansetzen; vollständig; diesen Posten
P912-E0241	f55v	f55v	f55v.3	2	HERBAL	os	OS	ORDER_CALL	auch	NO	ebenfalls
P912-E0242	f55v	f55v	f55v.3	3	HERBAL	ain	AIN	QUANTITY_INDEX	eine Portion	NO	eine Portion
P912-E0243	f55v	f55v	f55v.3	4	HERBAL	qool	CARRIER_Q+O+OL	ACTION>ORDER_CALL	den Gang ausführen; weiter	NO	den Verarbeitungsgang ausführen; fortsetzen
P912-E0244	f55v	f55v	f55v.3	5	HERBAL	al	AL	TARGET_PATH	zur Zielstelle	NO	zur Zielstelle
P912-E0245	f55v	f55v	f55v.3	6	HERBAL	chedy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	das Material umsetzen; diesen Posten
P912-E0246	f55v	f55v	f55v.3	7	HERBAL	sar	S+AR	ACTION>SOURCE_REFERENCE	dann/prüfen; von der Quellstelle	NO	prüfen oder weitergehen; von der Quellstelle
P912-E0247	f55v	f55v	f55v.3	8	HERBAL	aiin	AIIN	QUANTITY_INDEX	nach Sollmaß	NO	nach Sollmaß
P912-E0248	f55v	f55v	f55v.3	9	HERBAL	ol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E0249	f55v	f55v	f55v.3	10	HERBAL	kar	K+AR	ACTION>SOURCE_REFERENCE	zugeben/zuordnen; von der Quellstelle	NO	Material zugeben; von der Quellstelle
P912-E0250	f55v	f55v	f55v.3	11	HERBAL	am	AM_ADDR	TARGET_PATH	zum Gegen-/Innenfeld	NO	am Gegen-/Innenfeld
P912-E0251	f55v	f55v	f55v.4	1	HERBAL	okar	OK+AR	ACTION>SOURCE_REFERENCE	ansetzen; von der Quellstelle	NO	die Zubereitung ansetzen; von der Quellstelle
P912-E0252	f55v	f55v	f55v.4	2	HERBAL	chckhdy	CH+CKH+D_ADDR+Y	ACTION>TARGET_PATH>SOURCE_REFERENCE>OWNER_CONTENT	entnehmen/ablesen; durch den Durchlass; aus dem Teilfeld; diesen Posten	NO	den Pflanzenteil entnehmen; durch den Durchlass; an der Teiladresse; diesen Posten
P912-E0253	f55v	f55v	f55v.4	3	HERBAL	cheody	CHEO+Y	OWNER_CONTENT>OWNER_CONTENT	den Auszug/Eintrag; diesen Posten	NO	den Auszug verwenden; diesen Posten
P912-E0254	f55v	f55v	f55v.4	4	HERBAL	keeyfar	K+EE+Y+LOCAL_CHAR_F+AR	ACTION>GRADE_STATE>OWNER_CONTENT>LOCAL_DETAIL>SOURCE_REFERENCE	zugeben/zuordnen; länger; diesen Posten; mit lokalem F-Zeichen; von der Quellstelle	NO	Material zugeben; länger; diesen Posten; mit lokalem F-Kennzeichen; von der Quellstelle
P912-E0255	f55v	f55v	f55v.4	5	HERBAL	al	AL	TARGET_PATH	zur Zielstelle	NO	zur Zielstelle
P912-E0256	f55v	f55v	f55v.4	6	HERBAL	ochedy	O+CHD+Y	ACTION>ACTION>OWNER_CONTENT	den Gang ausführen; umsetzen; diesen Posten	NO	den Verarbeitungsgang ausführen; das Material umsetzen; diesen Posten
P912-E0257	f55v	f55v	f55v.4	7	HERBAL	qokain	OK+AIN	ACTION>QUANTITY_INDEX	ansetzen; eine Portion	NO	die Zubereitung ansetzen; eine Portion
P912-E0258	f55v	f55v	f55v.4	8	HERBAL	ody	O+DY	ACTION>CLOSE	den Gang ausführen; Schritt schließen	YES	den Verarbeitungsgang ausführen; den Schritt schließen
P912-E0259	f55v	f55v	f55v.5	1	HERBAL	qokaiin	OK+AIIN	ACTION>QUANTITY_INDEX	ansetzen; nach Sollmaß	NO	die Zubereitung ansetzen; nach Sollmaß
P912-E0260	f55v	f55v	f55v.5	2	HERBAL	chaiin	CH+AIIN	ACTION>QUANTITY_INDEX	entnehmen/ablesen; nach Sollmaß	NO	den Pflanzenteil entnehmen; nach Sollmaß
P912-E0261	f55v	f55v	f55v.5	3	HERBAL	ykain	Y+K+AIN	OWNER_CONTENT>ACTION>QUANTITY_INDEX	diesen Posten; zugeben/zuordnen; eine Portion	NO	diesen Posten; Material zugeben; eine Portion
