case	bundle	edition	page	leaf	paragraphs	writer	groups	characters	status	codes	independent_meaning_capacity
179	89	ZL3b	f103v	103	f103v|f103v.27-f103v.29	DELTA	29	150	UNKNOWN_SOURCE	0	0
180	90	ZL3b	f103v	103	f103v|f103v.30-f103v.32	FULL	29	146	UNKNOWN_SOURCE	0	0
181	90	ZL3b	f103v	103	f103v|f103v.30-f103v.32	DELTA	29	146	UNKNOWN_SOURCE	0	0
182	91	ZL3b	f103v	103	f103v|f103v.33-f103v.36	FULL	36	179	UNKNOWN_SOURCE	0	0
183	91	ZL3b	f103v	103	f103v|f103v.33-f103v.36	DELTA	36	179	UNKNOWN_SOURCE	0	0
184	92	ZL3b	f103v	103	f103v|f103v.37-f103v.38	FULL	17	84	UNKNOWN_SOURCE	0	0
185	92	ZL3b	f103v	103	f103v|f103v.37-f103v.38	DELTA	17	84	UNKNOWN_SOURCE	0	0
186	93	ZL3b	f103v	103	f103v|f103v.39-f103v.42	FULL	39	188	UNKNOWN_SOURCE	0	0
187	93	ZL3b	f103v	103	f103v|f103v.39-f103v.42	DELTA	39	188	UNKNOWN_SOURCE	0	0
188	94	ZL3b	f103v	103	f103v|f103v.43-f103v.46	FULL	40	188	UNKNOWN_SOURCE	0	0
189	94	ZL3b	f103v	103	f103v|f103v.43-f103v.46	DELTA	40	188	UNKNOWN_SOURCE	0	0
190	95	ZL3b	f103v	103	f103v|f103v.1-f103v.4;f103v|f103v.5-f103v.8	FULL	82	429	UNKNOWN_SOURCE	0	0
191	95	ZL3b	f103v	103	f103v|f103v.1-f103v.4;f103v|f103v.5-f103v.8	DELTA	82	429	UNKNOWN_SOURCE	0	0
192	96	ZL3b	f103v	103	f103v|f103v.5-f103v.8;f103v|f103v.9-f103v.11	FULL	67	359	UNKNOWN_SOURCE	0	0
193	96	ZL3b	f103v	103	f103v|f103v.5-f103v.8;f103v|f103v.9-f103v.11	DELTA	67	359	UNKNOWN_SOURCE	0	0
194	97	ZL3b	f103v	103	f103v|f103v.9-f103v.11;f103v|f103v.12-f103v.13	FULL	52	264	UNKNOWN_SOURCE	0	0
195	97	ZL3b	f103v	103	f103v|f103v.9-f103v.11;f103v|f103v.12-f103v.13	DELTA	52	264	UNKNOWN_SOURCE	0	0
196	98	ZL3b	f103v	103	f103v|f103v.12-f103v.13;f103v|f103v.14-f103v.16	FULL	56	275	UNKNOWN_SOURCE	0	0
197	98	ZL3b	f103v	103	f103v|f103v.12-f103v.13;f103v|f103v.14-f103v.16	DELTA	56	275	UNKNOWN_SOURCE	0	0
198	99	ZL3b	f103v	103	f103v|f103v.14-f103v.16;f103v|f103v.17-f103v.19	FULL	60	314	UNKNOWN_SOURCE	0	0
199	99	ZL3b	f103v	103	f103v|f103v.14-f103v.16;f103v|f103v.17-f103v.19	DELTA	60	314	UNKNOWN_SOURCE	0	0
200	100	ZL3b	f103v	103	f103v|f103v.17-f103v.19;f103v|f103v.20-f103v.26	FULL	98	502	UNKNOWN_SOURCE	0	0
201	100	ZL3b	f103v	103	f103v|f103v.17-f103v.19;f103v|f103v.20-f103v.26	DELTA	98	502	UNKNOWN_SOURCE	0	0
202	101	ZL3b	f103v	103	f103v|f103v.20-f103v.26;f103v|f103v.27-f103v.29	FULL	99	499	UNKNOWN_SOURCE	0	0
203	101	ZL3b	f103v	103	f103v|f103v.20-f103v.26;f103v|f103v.27-f103v.29	DELTA	99	499	UNKNOWN_SOURCE	0	0
204	102	ZL3b	f103v	103	f103v|f103v.27-f103v.29;f103v|f103v.30-f103v.32	FULL	58	296	UNKNOWN_SOURCE	0	0
205	102	ZL3b	f103v	103	f103v|f103v.27-f103v.29;f103v|f103v.30-f103v.32	DELTA	58	296	UNKNOWN_SOURCE	0	0
206	103	ZL3b	f103v	103	f103v|f103v.30-f103v.32;f103v|f103v.33-f103v.36	FULL	65	325	UNKNOWN_SOURCE	0	0
207	103	ZL3b	f103v	103	f103v|f103v.30-f103v.32;f103v|f103v.33-f103v.36	DELTA	65	325	UNKNOWN_SOURCE	0	0
208	104	ZL3b	f103v	103	f103v|f103v.33-f103v.36;f103v|f103v.37-f103v.38	FULL	53	263	UNKNOWN_SOURCE	0	0
209	104	ZL3b	f103v	103	f103v|f103v.33-f103v.36;f103v|f103v.37-f103v.38	DELTA	53	263	UNKNOWN_SOURCE	0	0
210	105	ZL3b	f103v	103	f103v|f103v.37-f103v.38;f103v|f103v.39-f103v.42	FULL	56	272	UNKNOWN_SOURCE	0	0
211	105	ZL3b	f103v	103	f103v|f103v.37-f103v.38;f103v|f103v.39-f103v.42	DELTA	56	272	UNKNOWN_SOURCE	0	0
212	106	ZL3b	f103v	103	f103v|f103v.39-f103v.42;f103v|f103v.43-f103v.46	FULL	79	376	UNKNOWN_SOURCE	0	0
213	106	ZL3b	f103v	103	f103v|f103v.39-f103v.42;f103v|f103v.43-f103v.46	DELTA	79	376	UNKNOWN_SOURCE	0	0
214	107	ZL3b	f103v	103	f103v|f103v.1-f103v.4;f103v|f103v.5-f103v.8;f103v|f103v.9-f103v.11	FULL	110	579	UNKNOWN_SOURCE	0	0
215	107	ZL3b	f103v	103	f103v|f103v.1-f103v.4;f103v|f103v.5-f103v.8;f103v|f103v.9-f103v.11	DELTA	110	579	UNKNOWN_SOURCE	0	0
216	108	ZL3b	f103v	103	f103v|f103v.5-f103v.8;f103v|f103v.9-f103v.11;f103v|f103v.12-f103v.13	FULL	91	473	UNKNOWN_SOURCE	0	0
217	108	ZL3b	f103v	103	f103v|f103v.5-f103v.8;f103v|f103v.9-f103v.11;f103v|f103v.12-f103v.13	DELTA	91	473	UNKNOWN_SOURCE	0	0
218	109	ZL3b	f103v	103	f103v|f103v.9-f103v.11;f103v|f103v.12-f103v.13;f103v|f103v.14-f103v.16	FULL	84	425	UNKNOWN_SOURCE	0	0
219	109	ZL3b	f103v	103	f103v|f103v.9-f103v.11;f103v|f103v.12-f103v.13;f103v|f103v.14-f103v.16	DELTA	84	425	UNKNOWN_SOURCE	0	0
220	110	ZL3b	f103v	103	f103v|f103v.12-f103v.13;f103v|f103v.14-f103v.16;f103v|f103v.17-f103v.19	FULL	84	428	UNKNOWN_SOURCE	0	0
221	110	ZL3b	f103v	103	f103v|f103v.12-f103v.13;f103v|f103v.14-f103v.16;f103v|f103v.17-f103v.19	DELTA	84	428	UNKNOWN_SOURCE	0	0
222	111	ZL3b	f103v	103	f103v|f103v.14-f103v.16;f103v|f103v.17-f103v.19;f103v|f103v.20-f103v.26	FULL	130	663	UNKNOWN_SOURCE	0	0
223	111	ZL3b	f103v	103	f103v|f103v.14-f103v.16;f103v|f103v.17-f103v.19;f103v|f103v.20-f103v.26	DELTA	130	663	UNKNOWN_SOURCE	0	0
224	112	ZL3b	f103v	103	f103v|f103v.17-f103v.19;f103v|f103v.20-f103v.26;f103v|f103v.27-f103v.29	FULL	127	652	UNKNOWN_SOURCE	0	0
225	112	ZL3b	f103v	103	f103v|f103v.17-f103v.19;f103v|f103v.20-f103v.26;f103v|f103v.27-f103v.29	DELTA	127	652	UNKNOWN_SOURCE	0	0
226	113	ZL3b	f103v	103	f103v|f103v.20-f103v.26;f103v|f103v.27-f103v.29;f103v|f103v.30-f103v.32	FULL	128	645	UNKNOWN_SOURCE	0	0
227	113	ZL3b	f103v	103	f103v|f103v.20-f103v.26;f103v|f103v.27-f103v.29;f103v|f103v.30-f103v.32	DELTA	128	645	UNKNOWN_SOURCE	0	0
228	114	ZL3b	f103v	103	f103v|f103v.27-f103v.29;f103v|f103v.30-f103v.32;f103v|f103v.33-f103v.36	FULL	94	475	UNKNOWN_SOURCE	0	0
229	114	ZL3b	f103v	103	f103v|f103v.27-f103v.29;f103v|f103v.30-f103v.32;f103v|f103v.33-f103v.36	DELTA	94	475	UNKNOWN_SOURCE	0	0
230	115	ZL3b	f103v	103	f103v|f103v.30-f103v.32;f103v|f103v.33-f103v.36;f103v|f103v.37-f103v.38	FULL	82	409	UNKNOWN_SOURCE	0	0
231	115	ZL3b	f103v	103	f103v|f103v.30-f103v.32;f103v|f103v.33-f103v.36;f103v|f103v.37-f103v.38	DELTA	82	409	UNKNOWN_SOURCE	0	0
232	116	ZL3b	f103v	103	f103v|f103v.33-f103v.36;f103v|f103v.37-f103v.38;f103v|f103v.39-f103v.42	FULL	92	451	UNKNOWN_SOURCE	0	0
233	116	ZL3b	f103v	103	f103v|f103v.33-f103v.36;f103v|f103v.37-f103v.38;f103v|f103v.39-f103v.42	DELTA	92	451	UNKNOWN_SOURCE	0	0
234	117	ZL3b	f103v	103	f103v|f103v.37-f103v.38;f103v|f103v.39-f103v.42;f103v|f103v.43-f103v.46	FULL	96	460	UNKNOWN_SOURCE	0	0
235	117	ZL3b	f103v	103	f103v|f103v.37-f103v.38;f103v|f103v.39-f103v.42;f103v|f103v.43-f103v.46	DELTA	96	460	UNKNOWN_SOURCE	0	0
236	118	ZL3b	f103v	103	f103v|f103v.1-f103v.4;f103v|f103v.5-f103v.8;f103v|f103v.9-f103v.11;f103v|f103v.12-f103v.13	FULL	134	693	UNKNOWN_SOURCE	0	0
237	118	ZL3b	f103v	103	f103v|f103v.1-f103v.4;f103v|f103v.5-f103v.8;f103v|f103v.9-f103v.11;f103v|f103v.12-f103v.13	DELTA	134	693	UNKNOWN_SOURCE	0	0
238	119	ZL3b	f103v	103	f103v|f103v.5-f103v.8;f103v|f103v.9-f103v.11;f103v|f103v.12-f103v.13;f103v|f103v.14-f103v.16	FULL	123	634	UNKNOWN_SOURCE	0	0
239	119	ZL3b	f103v	103	f103v|f103v.5-f103v.8;f103v|f103v.9-f103v.11;f103v|f103v.12-f103v.13;f103v|f103v.14-f103v.16	DELTA	123	634	UNKNOWN_SOURCE	0	0
240	120	ZL3b	f103v	103	f103v|f103v.9-f103v.11;f103v|f103v.12-f103v.13;f103v|f103v.14-f103v.16;f103v|f103v.17-f103v.19	FULL	112	578	UNKNOWN_SOURCE	0	0
241	120	ZL3b	f103v	103	f103v|f103v.9-f103v.11;f103v|f103v.12-f103v.13;f103v|f103v.14-f103v.16;f103v|f103v.17-f103v.19	DELTA	112	578	UNKNOWN_SOURCE	0	0
242	121	ZL3b	f103v	103	f103v|f103v.12-f103v.13;f103v|f103v.14-f103v.16;f103v|f103v.17-f103v.19;f103v|f103v.20-f103v.26	FULL	154	777	UNKNOWN_SOURCE	0	0
243	121	ZL3b	f103v	103	f103v|f103v.12-f103v.13;f103v|f103v.14-f103v.16;f103v|f103v.17-f103v.19;f103v|f103v.20-f103v.26	DELTA	154	777	UNKNOWN_SOURCE	0	0
244	122	ZL3b	f103v	103	f103v|f103v.14-f103v.16;f103v|f103v.17-f103v.19;f103v|f103v.20-f103v.26;f103v|f103v.27-f103v.29	FULL	159	813	UNKNOWN_SOURCE	0	0
245	122	ZL3b	f103v	103	f103v|f103v.14-f103v.16;f103v|f103v.17-f103v.19;f103v|f103v.20-f103v.26;f103v|f103v.27-f103v.29	DELTA	159	813	UNKNOWN_SOURCE	0	0
246	123	ZL3b	f103v	103	f103v|f103v.17-f103v.19;f103v|f103v.20-f103v.26;f103v|f103v.27-f103v.29;f103v|f103v.30-f103v.32	FULL	156	798	UNKNOWN_SOURCE	0	0
247	123	ZL3b	f103v	103	f103v|f103v.17-f103v.19;f103v|f103v.20-f103v.26;f103v|f103v.27-f103v.29;f103v|f103v.30-f103v.32	DELTA	156	798	UNKNOWN_SOURCE	0	0
248	124	ZL3b	f103v	103	f103v|f103v.20-f103v.26;f103v|f103v.27-f103v.29;f103v|f103v.30-f103v.32;f103v|f103v.33-f103v.36	FULL	164	824	UNKNOWN_SOURCE	0	0
249	124	ZL3b	f103v	103	f103v|f103v.20-f103v.26;f103v|f103v.27-f103v.29;f103v|f103v.30-f103v.32;f103v|f103v.33-f103v.36	DELTA	164	824	UNKNOWN_SOURCE	0	0
250	125	ZL3b	f103v	103	f103v|f103v.27-f103v.29;f103v|f103v.30-f103v.32;f103v|f103v.33-f103v.36;f103v|f103v.37-f103v.38	FULL	111	559	UNKNOWN_SOURCE	0	0
251	125	ZL3b	f103v	103	f103v|f103v.27-f103v.29;f103v|f103v.30-f103v.32;f103v|f103v.33-f103v.36;f103v|f103v.37-f103v.38	DELTA	111	559	UNKNOWN_SOURCE	0	0
252	126	ZL3b	f103v	103	f103v|f103v.30-f103v.32;f103v|f103v.33-f103v.36;f103v|f103v.37-f103v.38;f103v|f103v.39-f103v.42	FULL	121	597	UNKNOWN_SOURCE	0	0
253	126	ZL3b	f103v	103	f103v|f103v.30-f103v.32;f103v|f103v.33-f103v.36;f103v|f103v.37-f103v.38;f103v|f103v.39-f103v.42	DELTA	121	597	UNKNOWN_SOURCE	0	0
254	127	ZL3b	f103v	103	f103v|f103v.33-f103v.36;f103v|f103v.37-f103v.38;f103v|f103v.39-f103v.42;f103v|f103v.43-f103v.46	FULL	132	639	UNKNOWN_SOURCE	0	0
255	127	ZL3b	f103v	103	f103v|f103v.33-f103v.36;f103v|f103v.37-f103v.38;f103v|f103v.39-f103v.42;f103v|f103v.43-f103v.46	DELTA	132	639	UNKNOWN_SOURCE	0	0
256	128	ZL3b	f104r	104	f104r|f104r.1-f104r.4	FULL	45	234	UNKNOWN_SOURCE	0	0
257	128	ZL3b	f104r	104	f104r|f104r.1-f104r.4	DELTA	45	234	UNKNOWN_SOURCE	0	0
258	129	ZL3b	f104r	104	f104r|f104r.5-f104r.9	FULL	52	265	UNKNOWN_SOURCE	0	0
259	129	ZL3b	f104r	104	f104r|f104r.5-f104r.9	DELTA	52	265	UNKNOWN_SOURCE	0	0
260	130	ZL3b	f104r	104	f104r|f104r.10-f104r.11	FULL	20	105	UNKNOWN_SOURCE	0	0
261	130	ZL3b	f104r	104	f104r|f104r.10-f104r.11	DELTA	20	105	UNKNOWN_SOURCE	0	0
262	131	ZL3b	f104r	104	f104r|f104r.12-f104r.15	FULL	39	216	UNKNOWN_SOURCE	0	0
263	131	ZL3b	f104r	104	f104r|f104r.12-f104r.15	DELTA	39	216	UNKNOWN_SOURCE	0	0
264	132	ZL3b	f104r	104	f104r|f104r.16-f104r.18	FULL	26	164	UNKNOWN_SOURCE	0	0
265	132	ZL3b	f104r	104	f104r|f104r.16-f104r.18	DELTA	26	164	UNKNOWN_SOURCE	0	0
266	133	ZL3b	f104r	104	f104r|f104r.19-f104r.21	FULL	29	155	UNKNOWN_SOURCE	0	0
267	133	ZL3b	f104r	104	f104r|f104r.19-f104r.21	DELTA	29	155	UNKNOWN_SOURCE	0	0
268	134	ZL3b	f104r	104	f104r|f104r.22-f104r.26	FULL	50	255	UNKNOWN_SOURCE	0	0
269	134	ZL3b	f104r	104	f104r|f104r.22-f104r.26	DELTA	50	255	UNKNOWN_SOURCE	0	0
270	135	ZL3b	f104r	104	f104r|f104r.27-f104r.29	FULL	34	167	UNKNOWN_SOURCE	0	0
271	135	ZL3b	f104r	104	f104r|f104r.27-f104r.29	DELTA	34	167	UNKNOWN_SOURCE	0	0
272	136	ZL3b	f104r	104	f104r|f104r.30-f104r.33	FULL	42	264	UNKNOWN_SOURCE	0	0
273	136	ZL3b	f104r	104	f104r|f104r.30-f104r.33	DELTA	42	264	UNKNOWN_SOURCE	0	0
274	137	ZL3b	f104r	104	f104r|f104r.34-f104r.35	FULL	19	111	UNKNOWN_SOURCE	0	0
275	137	ZL3b	f104r	104	f104r|f104r.34-f104r.35	DELTA	19	111	UNKNOWN_SOURCE	0	0
276	138	ZL3b	f104r	104	f104r|f104r.36-f104r.38	FULL	25	152	UNKNOWN_SOURCE	0	0
277	138	ZL3b	f104r	104	f104r|f104r.36-f104r.38	DELTA	25	152	UNKNOWN_SOURCE	0	0
278	139	ZL3b	f104r	104	f104r|f104r.39-f104r.42	FULL	35	184	UNKNOWN_SOURCE	0	0
279	139	ZL3b	f104r	104	f104r|f104r.39-f104r.42	DELTA	35	184	UNKNOWN_SOURCE	0	0
280	140	ZL3b	f104r	104	f104r|f104r.43-f104r.45	FULL	32	168	UNKNOWN_SOURCE	0	0
281	140	ZL3b	f104r	104	f104r|f104r.43-f104r.45	DELTA	32	168	UNKNOWN_SOURCE	0	0
282	141	ZL3b	f104r	104	f104r|f104r.1-f104r.4;f104r|f104r.5-f104r.9	FULL	97	499	UNKNOWN_SOURCE	0	0
283	141	ZL3b	f104r	104	f104r|f104r.1-f104r.4;f104r|f104r.5-f104r.9	DELTA	97	499	UNKNOWN_SOURCE	0	0
284	142	ZL3b	f104r	104	f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11	FULL	72	370	UNKNOWN_SOURCE	0	0
285	142	ZL3b	f104r	104	f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11	DELTA	72	370	UNKNOWN_SOURCE	0	0
286	143	ZL3b	f104r	104	f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15	FULL	59	321	UNKNOWN_SOURCE	0	0
287	143	ZL3b	f104r	104	f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15	DELTA	59	321	UNKNOWN_SOURCE	0	0
288	144	ZL3b	f104r	104	f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18	FULL	65	380	UNKNOWN_SOURCE	0	0
289	144	ZL3b	f104r	104	f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18	DELTA	65	380	UNKNOWN_SOURCE	0	0
290	145	ZL3b	f104r	104	f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21	FULL	55	319	UNKNOWN_SOURCE	0	0
291	145	ZL3b	f104r	104	f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21	DELTA	55	319	UNKNOWN_SOURCE	0	0
292	146	ZL3b	f104r	104	f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26	FULL	79	410	UNKNOWN_SOURCE	0	0
293	146	ZL3b	f104r	104	f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26	DELTA	79	410	UNKNOWN_SOURCE	0	0
294	147	ZL3b	f104r	104	f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29	FULL	84	422	UNKNOWN_SOURCE	0	0
295	147	ZL3b	f104r	104	f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29	DELTA	84	422	UNKNOWN_SOURCE	0	0
296	148	ZL3b	f104r	104	f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33	FULL	76	431	UNKNOWN_SOURCE	0	0
297	148	ZL3b	f104r	104	f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33	DELTA	76	431	UNKNOWN_SOURCE	0	0
298	149	ZL3b	f104r	104	f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35	FULL	61	375	UNKNOWN_SOURCE	0	0
299	149	ZL3b	f104r	104	f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35	DELTA	61	375	UNKNOWN_SOURCE	0	0
300	150	ZL3b	f104r	104	f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38	FULL	44	263	UNKNOWN_SOURCE	0	0
301	150	ZL3b	f104r	104	f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38	DELTA	44	263	UNKNOWN_SOURCE	0	0
302	151	ZL3b	f104r	104	f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42	FULL	60	336	UNKNOWN_SOURCE	0	0
303	151	ZL3b	f104r	104	f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42	DELTA	60	336	UNKNOWN_SOURCE	0	0
304	152	ZL3b	f104r	104	f104r|f104r.39-f104r.42;f104r|f104r.43-f104r.45	FULL	67	352	UNKNOWN_SOURCE	0	0
305	152	ZL3b	f104r	104	f104r|f104r.39-f104r.42;f104r|f104r.43-f104r.45	DELTA	67	352	UNKNOWN_SOURCE	0	0
306	153	ZL3b	f104r	104	f104r|f104r.1-f104r.4;f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11	FULL	117	604	UNKNOWN_SOURCE	0	0
307	153	ZL3b	f104r	104	f104r|f104r.1-f104r.4;f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11	DELTA	117	604	UNKNOWN_SOURCE	0	0
308	154	ZL3b	f104r	104	f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15	FULL	111	586	UNKNOWN_SOURCE	0	0
309	154	ZL3b	f104r	104	f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15	DELTA	111	586	UNKNOWN_SOURCE	0	0
310	155	ZL3b	f104r	104	f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18	FULL	85	485	UNKNOWN_SOURCE	0	0
311	155	ZL3b	f104r	104	f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18	DELTA	85	485	UNKNOWN_SOURCE	0	0
312	156	ZL3b	f104r	104	f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21	FULL	94	535	UNKNOWN_SOURCE	0	0
313	156	ZL3b	f104r	104	f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21	DELTA	94	535	UNKNOWN_SOURCE	0	0
314	157	ZL3b	f104r	104	f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26	FULL	105	574	UNKNOWN_SOURCE	0	0
315	157	ZL3b	f104r	104	f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26	DELTA	105	574	UNKNOWN_SOURCE	0	0
316	158	ZL3b	f104r	104	f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29	FULL	113	577	UNKNOWN_SOURCE	0	0
317	158	ZL3b	f104r	104	f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29	DELTA	113	577	UNKNOWN_SOURCE	0	0
318	159	ZL3b	f104r	104	f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33	FULL	126	686	UNKNOWN_SOURCE	0	0
319	159	ZL3b	f104r	104	f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33	DELTA	126	686	UNKNOWN_SOURCE	0	0
320	160	ZL3b	f104r	104	f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35	FULL	95	542	UNKNOWN_SOURCE	0	0
321	160	ZL3b	f104r	104	f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35	DELTA	95	542	UNKNOWN_SOURCE	0	0
322	161	ZL3b	f104r	104	f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38	FULL	86	527	UNKNOWN_SOURCE	0	0
323	161	ZL3b	f104r	104	f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38	DELTA	86	527	UNKNOWN_SOURCE	0	0
324	162	ZL3b	f104r	104	f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42	FULL	79	447	UNKNOWN_SOURCE	0	0
325	162	ZL3b	f104r	104	f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42	DELTA	79	447	UNKNOWN_SOURCE	0	0
326	163	ZL3b	f104r	104	f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42;f104r|f104r.43-f104r.45	FULL	92	504	UNKNOWN_SOURCE	0	0
327	163	ZL3b	f104r	104	f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42;f104r|f104r.43-f104r.45	DELTA	92	504	UNKNOWN_SOURCE	0	0
328	164	ZL3b	f104r	104	f104r|f104r.1-f104r.4;f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15	FULL	156	820	UNKNOWN_SOURCE	0	0
329	164	ZL3b	f104r	104	f104r|f104r.1-f104r.4;f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15	DELTA	156	820	UNKNOWN_SOURCE	0	0
330	165	ZL3b	f104r	104	f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18	FULL	137	750	UNKNOWN_SOURCE	0	0
331	165	ZL3b	f104r	104	f104r|f104r.5-f104r.9;f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18	DELTA	137	750	UNKNOWN_SOURCE	0	0
332	166	ZL3b	f104r	104	f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21	FULL	114	640	UNKNOWN_SOURCE	0	0
333	166	ZL3b	f104r	104	f104r|f104r.10-f104r.11;f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21	DELTA	114	640	UNKNOWN_SOURCE	0	0
334	167	ZL3b	f104r	104	f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26	FULL	144	790	UNKNOWN_SOURCE	0	0
335	167	ZL3b	f104r	104	f104r|f104r.12-f104r.15;f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26	DELTA	144	790	UNKNOWN_SOURCE	0	0
336	168	ZL3b	f104r	104	f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29	FULL	139	741	UNKNOWN_SOURCE	0	0
337	168	ZL3b	f104r	104	f104r|f104r.16-f104r.18;f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29	DELTA	139	741	UNKNOWN_SOURCE	0	0
338	169	ZL3b	f104r	104	f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33	FULL	155	841	UNKNOWN_SOURCE	0	0
339	169	ZL3b	f104r	104	f104r|f104r.19-f104r.21;f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33	DELTA	155	841	UNKNOWN_SOURCE	0	0
340	170	ZL3b	f104r	104	f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35	FULL	145	797	UNKNOWN_SOURCE	0	0
341	170	ZL3b	f104r	104	f104r|f104r.22-f104r.26;f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35	DELTA	145	797	UNKNOWN_SOURCE	0	0
342	171	ZL3b	f104r	104	f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38	FULL	120	694	UNKNOWN_SOURCE	0	0
343	171	ZL3b	f104r	104	f104r|f104r.27-f104r.29;f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38	DELTA	120	694	UNKNOWN_SOURCE	0	0
344	172	ZL3b	f104r	104	f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42	FULL	121	711	UNKNOWN_SOURCE	0	0
345	172	ZL3b	f104r	104	f104r|f104r.30-f104r.33;f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42	DELTA	121	711	UNKNOWN_SOURCE	0	0
346	173	ZL3b	f104r	104	f104r|f104r.34-f104r.35;f104r|f104r.36-f104r.38;f104r|f104r.39-f104r.42;f104r|f104r.43-f104r.45	FULL	111	615	UNKNOWN_SOURCE	0	0
