lexicon	shol	paragraph	grammar	chol	timing	mix	relation	events	final_edges	potential_transfers	row_status
C	A	f93r|f93r.1-f93r.32	B	D	O	U	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	B	D	O	D	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	B	D	O	D	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	B	D	I	U	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	B	D	I	U	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	B	D	I	D	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	B	D	I	D	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	B	H	O	U	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	B	H	O	U	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	B	H	O	D	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	B	H	O	D	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	B	H	I	U	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	B	H	I	U	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	B	H	I	D	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	B	H	I	D	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	J	D	O	U	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	J	D	O	U	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	J	D	O	D	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	J	D	O	D	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	J	D	I	U	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	J	D	I	U	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	J	D	I	D	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	J	D	I	D	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	J	H	O	U	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	J	H	O	U	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	J	H	O	D	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	J	H	O	D	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	J	H	I	U	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	J	H	I	U	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	J	H	I	D	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	J	H	I	D	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	M	D	O	U	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	M	D	O	U	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	M	D	O	D	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	M	D	O	D	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	M	D	I	U	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	M	D	I	U	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	M	D	I	D	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	M	D	I	D	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	M	H	O	U	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	M	H	O	U	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	M	H	O	D	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	M	H	O	D	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	M	H	I	U	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	M	H	I	U	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f93r|f93r.1-f93r.32	M	H	I	D	T	65	[]	0	recorded
C	A	f93r|f93r.1-f93r.32	M	H	I	D	V	65	"[[""f93r.13:1"", ""f93r.13:3""]]"	1	recorded
C	A	f99r|f99r.47-f99r.52	B	D	O	U	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	D	O	U	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	D	O	D	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	D	O	D	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	D	I	U	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	D	I	U	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	D	I	D	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	D	I	D	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	H	O	U	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	H	O	U	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	H	O	D	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	H	O	D	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	H	I	U	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	H	I	U	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	H	I	D	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	B	H	I	D	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	D	O	U	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	D	O	U	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	D	O	D	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	D	O	D	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	D	I	U	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	D	I	U	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	D	I	D	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	D	I	D	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	H	O	U	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	H	O	U	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	H	O	D	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	H	O	D	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	H	I	U	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	H	I	U	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	H	I	D	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	J	H	I	D	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	D	O	U	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	D	O	U	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	D	O	D	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	D	O	D	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	D	I	U	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	D	I	U	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	D	I	D	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	D	I	D	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	H	O	U	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	H	O	U	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	H	O	D	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	H	O	D	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	H	I	U	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	H	I	U	V	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	H	I	D	T	15	[]	0	recorded
C	A	f99r|f99r.47-f99r.52	M	H	I	D	V	15	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	D	O	U	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	D	O	U	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	D	O	D	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	D	O	D	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	D	I	U	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	D	I	U	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	D	I	D	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	D	I	D	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	H	O	U	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	H	O	U	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	H	O	D	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	H	O	D	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	H	I	U	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	H	I	U	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	H	I	D	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	B	H	I	D	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	D	O	U	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	D	O	U	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	D	O	D	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	D	O	D	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	D	I	U	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	D	I	U	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	D	I	D	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	D	I	D	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	H	O	U	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	H	O	U	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	H	O	D	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	H	O	D	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	H	I	U	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	H	I	U	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	H	I	D	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	J	H	I	D	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	D	O	U	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	D	O	U	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	D	O	D	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	D	O	D	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	D	I	U	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	D	I	U	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	D	I	D	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	D	I	D	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	H	O	U	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	H	O	U	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	H	O	D	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	H	O	D	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	H	I	U	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	H	I	U	V	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	H	I	D	T	37	[]	0	recorded
C	A	f102v2|f102v2.30-f102v2.39	M	H	I	D	V	37	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	D	O	U	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	D	O	U	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	D	O	D	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	D	O	D	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	D	I	U	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	D	I	U	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	D	I	D	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	D	I	D	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	H	O	U	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	H	O	U	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	H	O	D	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	H	O	D	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	H	I	U	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	H	I	U	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	H	I	D	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	B	H	I	D	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	D	O	U	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	D	O	U	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	D	O	D	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	D	O	D	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	D	I	U	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	D	I	U	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	D	I	D	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	D	I	D	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	H	O	U	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	H	O	U	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	H	O	D	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	H	O	D	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	H	I	U	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	H	I	U	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	H	I	D	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	J	H	I	D	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	D	O	U	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	D	O	U	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	D	O	D	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	D	O	D	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	D	I	U	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	D	I	U	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	D	I	D	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	D	I	D	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	H	O	U	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	H	O	U	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	H	O	D	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	H	O	D	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	H	I	U	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	H	I	U	V	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	H	I	D	T	8	[]	0	recorded
C	A	f106r|f106r.8-f106r.9	M	H	I	D	V	8	[]	0	recorded
C	A	f17r.4-f17r.6	B	D	O	U	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	D	O	U	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	D	O	D	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	D	O	D	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	D	I	U	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	D	I	U	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	D	I	D	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	D	I	D	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	H	O	U	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	H	O	U	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	H	O	D	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	H	O	D	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	H	I	U	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	H	I	U	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	H	I	D	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	B	H	I	D	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	D	O	U	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	D	O	U	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	D	O	D	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	D	O	D	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	D	I	U	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	D	I	U	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	D	I	D	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	D	I	D	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	H	O	U	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	H	O	U	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	H	O	D	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	H	O	D	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	H	I	U	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	H	I	U	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	H	I	D	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	J	H	I	D	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	D	O	U	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	D	O	U	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	D	O	D	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	D	O	D	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	D	I	U	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	D	I	U	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	D	I	D	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	D	I	D	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	H	O	U	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	H	O	U	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	H	O	D	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	H	O	D	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	H	I	U	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	H	I	U	V	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	H	I	D	T	6	[]	0	recorded
C	A	f17r.4-f17r.6	M	H	I	D	V	6	[]	0	recorded
C	A	f21r.8-f21r.12	B	D	O	U	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	D	O	U	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	D	O	D	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	D	O	D	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	D	I	U	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	D	I	U	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	D	I	D	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	D	I	D	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	H	O	U	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	H	O	U	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	H	O	D	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	H	O	D	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	H	I	U	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	H	I	U	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	H	I	D	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	B	H	I	D	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	D	O	U	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	D	O	U	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	D	O	D	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	D	O	D	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	D	I	U	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	D	I	U	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	D	I	D	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	D	I	D	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	H	O	U	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	H	O	U	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	H	O	D	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	H	O	D	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	H	I	U	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	H	I	U	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	H	I	D	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	J	H	I	D	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	D	O	U	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	D	O	U	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	D	O	D	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	D	O	D	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	D	I	U	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	D	I	U	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	D	I	D	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	D	I	D	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	H	O	U	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	H	O	U	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	H	O	D	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	H	O	D	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	H	I	U	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	H	I	U	V	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	H	I	D	T	24	[]	0	recorded
C	A	f21r.8-f21r.12	M	H	I	D	V	24	[]	0	recorded
C	A	f32v.7-f32v.11	B	D	O	U	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	D	O	U	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	D	O	D	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	D	O	D	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	D	I	U	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	D	I	U	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	D	I	D	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	D	I	D	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	H	O	U	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	H	O	U	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	H	O	D	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	H	O	D	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	H	I	U	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	H	I	U	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	H	I	D	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	B	H	I	D	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	D	O	U	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	D	O	U	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	D	O	D	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	D	O	D	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	D	I	U	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	D	I	U	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	D	I	D	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	D	I	D	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	H	O	U	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	H	O	U	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	H	O	D	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	H	O	D	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	H	I	U	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	H	I	U	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	H	I	D	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	J	H	I	D	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	D	O	U	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	D	O	U	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	D	O	D	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	D	O	D	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	D	I	U	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	D	I	U	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	D	I	D	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	D	I	D	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	H	O	U	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	H	O	U	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	H	O	D	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	H	O	D	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	H	I	U	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	H	I	U	V	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	H	I	D	T	9	[]	0	recorded
C	A	f32v.7-f32v.11	M	H	I	D	V	9	[]	0	recorded
C	A	f29v.1-f29v.4	B	D	O	U	T	16	[]	0	recorded
C	A	f29v.1-f29v.4	B	D	O	U	V	16	[]	0	recorded
