event_id	page	record	statement_id	locus	silent_owner_de	containing_clause_de	component_parse	atomic_card_value_de	local_action_expansion_de	allograph_source	predicted_card_no	observed_card_no	card_roundtrip	renderer_source	renderer_rule	predicted_surface	observed_surface	surface_roundtrip	free_choice
E303	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	eine Portion abmessen und umsetzen	CHD+AIN	den laufenden Posten nach Portion umsetzen	abmessen und umsetzen	DIRECT_UNIQUE_PARSE	PROC151	PROC151	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedain	chedain	YES	NO
E304	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen	CHD+Y	den aktuellen Posten umsetzen	abmessen und umsetzen	NEIGHBOR_RULE	PROC042	PROC042	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	chedy	YES	NO
E305	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen	OT+E+AIIN	danach · kurz · vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC152	PROC152	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qotedaiin	qotedaiin	YES	NO
E306	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen	OT+AIIN	danach · vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC112	PROC112	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otaiin	otaiin	YES	NO
E307	f83r	B3	B3-S032	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen	OT+E+DY	danach · kurz; Schritt schließen	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC135	PROC135	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otedy	otedy	YES	NO
E308	f83r	B3	B3-S033	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten abführen und den Schritt schließen	L+DY	den laufenden Posten führen; Schritt schließen	abführen	DIRECT_UNIQUE_PARSE	PROC108	PROC108	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ldy	ldy	YES	NO
E309	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten im Arbeitsgang bis bereit bis zur Sollstufe eintragen	O+IIN	Arbeitsgang · Sollstufe	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC097	PROC097	YES	FORMULA_CADENCE_RULE	FC11	soiiin	soiiin	YES	NO
E310	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten im Arbeitsgang bis bereit bis zur Sollstufe eintragen	CTH+Y	bereit · dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC014	PROC014	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	checthy	checthy	YES	NO
E311	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten im Arbeitsgang bis bereit bis zur Sollstufe eintragen	T+Y	den aktuellen Posten eintragen	eintragen	DIRECT_UNIQUE_PARSE	PROC004	PROC004	YES	FORMULA_CADENCE_RULE	FC11	chety	chety	YES	NO
E312	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle ablagern und den Schritt schließen	OT+AIIN	danach · vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC112	PROC112	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otaiin	otaiin	YES	NO
E313	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle ablagern und den Schritt schließen	OL+AL+Y	fortsetzen · bezeichnete Stelle · dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC153	PROC153	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	olsaly	olsaly	YES	NO
E314	f83r	B3	B3-S034	f83r.24	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle ablagern und den Schritt schließen	SHED+DY	absetzen und den Schritt schließen	ablagern	DIRECT_UNIQUE_PARSE	PROC078	PROC078	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	shedy	YES	NO
E315	f83r	B4	B4-S001	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten länger einwirken lassen und den Schritt schließen	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC100	PROC100	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	qokeedy	YES	NO
E316	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten weiter länger wirken lassen	OL+Y	fortsetzen · dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC154	PROC154	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qolchey	qolchey	YES	NO
E317	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten weiter länger wirken lassen	OK+EE+Y	den aktuellen Posten länger in Einsatz halten	wirken lassen	DIRECT_UNIQUE_PARSE	PROC092	PROC092	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	qokeey	YES	NO
E318	f83r	B4	B4-S002	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten kurz einwirken lassen und den Schritt schließen	OK+E+DY	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC067	PROC067	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	qokedy	YES	NO
E319	f83r	B4	B4-S003	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten umsetzen	CHD+Y	den aktuellen Posten umsetzen	umsetzen	NEIGHBOR_RULE	PROC042	PROC042	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	chedy	YES	NO
E320	f83r	B4	B4-S003	f83r.25	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	OT+AL	danach · bezeichnete Stelle	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC131	PROC131	YES	RECORD_WRAPPER_MELODY	RM08:1	otal	otal	YES	NO
E321	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	OT+Y	danach · dieser Posten	NON_ACTION_CONTRIBUTION	RECORD_RULE	PROC065	PROC065	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otchey	otchey	YES	NO
E322	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	OK+EE+Y	den aktuellen Posten länger in Einsatz halten	anlegen	DIRECT_UNIQUE_PARSE	PROC092	PROC092	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	qokeey	YES	NO
E323	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten einsetzen	OK+Y	den aktuellen Posten in Einsatz bringen	einsetzen	LOCAL_LOCUS_MEMORY	PROC008	PROC008	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	qoky	YES	NO
E324	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten weiter absetzen lassen und den Schritt schließen	OL	fortsetzen	NON_ACTION_CONTRIBUTION	RECORD_RULE	PROC013	PROC013	YES	RECORD_WRAPPER_MELODY	RM08:2	tol	tol	YES	NO
E325	f83r	B4	B4-S003	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten weiter absetzen lassen und den Schritt schließen	SHED+DY	absetzen und den Schritt schließen	absetzen lassen	DIRECT_UNIQUE_PARSE	PROC078	PROC078	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	shedy	YES	NO
E326	f83r	B4	B4-S004	f83r.26	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten einsetzen und festbinden und den Schritt schließen	OK+Y+LD+DY	diesen Posten ansetzen und befestigen; Schritt schließen	einsetzen + festbinden	DIRECT_UNIQUE_PARSE	PROC155	PROC155	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokylddy	qokylddy	YES	NO
E327	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten als Portion abmessen und umsetzen	AIN	Portion	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC156	PROC156	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dain	dain	YES	NO
E328	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten als Portion abmessen und umsetzen	CHD+Y	den aktuellen Posten umsetzen	abmessen und umsetzen	NEIGHBOR_RULE	PROC042	PROC042	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	chedy	YES	NO
E329	f83r	B4	B4-S005	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten länger einwirken lassen und den Schritt schließen	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC100	PROC100	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	qokeedy	YES	NO
E330	f83r	B4	B4-S006	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten durch den Durchlass kurz zurückhalten und den Schritt schließen	SH+CKH+E+DY	den laufenden Posten durch Durchlass kurz halten; Schritt schließen	zurückhalten	DIRECT_UNIQUE_PARSE	PROC099	PROC099	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shckhedy	shckhedy	YES	NO
E331	f83r	B4	B4-S007	f83r.27	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten durch den Durchlass kurz zurückhalten und den Schritt schließen	SH+CKH+E+DY	den laufenden Posten durch Durchlass kurz halten; Schritt schließen	zurückhalten	DIRECT_UNIQUE_PARSE	PROC099	PROC099	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shckhedy	shckhedy	YES	NO
E332	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten nach vorgeschriebenem Maß länger warm halten	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC009	PROC009	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	saiin	saiin	YES	NO
E333	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten nach vorgeschriebenem Maß länger warm halten	CHK+EE+Y	den aktuellen Posten länger wärmen	warm halten	RECORD_RULE	PROC046	PROC046	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheeky	cheeky	YES	NO
E334	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten länger halten	SH+EE+Y	diesen Posten länger halten	halten	NEIGHBOR_RULE	PROC157	PROC157	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sheey	sheey	YES	NO
E335	f83r	B4	B4-S008	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten kurz einwirken lassen und den Schritt schließen	OK+E+DY	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC067	PROC067	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	qokedy	YES	NO
E336	f83r	B4	B4-S009	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	den laufenden Posten absetzen lassen und den Schritt schließen	SHED+DY	absetzen und den Schritt schließen	absetzen lassen	DIRECT_UNIQUE_PARSE	PROC078	PROC078	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	shedy	YES	NO
E337	f83r	B4	B4-S010	f83r.28	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	weiterarbeiten und den Schritt schließen	OL+DY	fortsetzen; Schritt schließen	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC047	PROC047	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oldy	oldy	YES	NO
E338	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten nach vorgeschriebenem Maß kurz warm halten	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC009	PROC009	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	saiin	saiin	YES	NO
E339	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten nach vorgeschriebenem Maß kurz warm halten	CHK+E+Y	diesen Posten kurz wärmen	warm halten	DIRECT_UNIQUE_PARSE	PROC083	PROC083	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheky	cheky	YES	NO
E340	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten weiter länger wirken lassen	OK+EE+OL	fortsetzen den laufenden Posten länger ansetzen	wirken lassen	DIRECT_UNIQUE_PARSE	PROC158	PROC158	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	okeeol	okeeol	YES	NO
E341	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	eine Portion einsetzen	OK+AIN	den laufenden Posten nach Portion ansetzen	einsetzen	DIRECT_UNIQUE_PARSE	PROC080	PROC080	YES	AUTOMATIC_CONTEXT_RULE	WR01	okain	okain	YES	NO
E342	f83r	B4	B4-S011	f83r.35	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten umsetzen	CHD+Y	den aktuellen Posten umsetzen	umsetzen	NEIGHBOR_RULE	PROC042	PROC042	YES	RECORD_WRAPPER_MELODY	RM08:3	chdy	chdy	YES	NO
E343	f83r	B4	B4-S011	f83r.37	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten weiter kurz abführen und zugeben und den Schritt schließen	OL	fortsetzen	NON_ACTION_CONTRIBUTION	RECORD_RULE	PROC013	PROC013	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sol	sol	YES	NO
E344	f83r	B4	B4-S011	f83r.37	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten weiter kurz abführen und zugeben und den Schritt schließen	L+K+E+DY	den laufenden Posten kurz führen und zuführen; Schritt schließen	abführen + zugeben	DIRECT_UNIQUE_PARSE	PROC159	PROC159	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lkedy	lkedy	YES	NO
E345	f83r	B4	B4-S012	f83r.37	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten abführen und überführen und den Schritt schließen	L+CHD+DY	weiterleiten, überführen und den Schritt schließen	abführen + überführen	DIRECT_UNIQUE_PARSE	PROC120	PROC120	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	lchedy	YES	NO
E346	f83r	B4	B4-S013	f83r.37	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten weiter einsetzen	OK+OL	fortsetzen den laufenden Posten ansetzen	einsetzen	RECORD_RULE	PROC160	PROC160	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokol	qokol	YES	NO
E347	f83r	B4	B4-S013	f83r.37	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten absetzen lassen und den Schritt schließen	SHED+DY	absetzen und den Schritt schließen	absetzen lassen	DIRECT_UNIQUE_PARSE	PROC078	PROC078	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	shedy	YES	NO
E348	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen	OR	Ansatz	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC016	PROC016	YES	AUTOMATIC_CONTEXT_RULE	WR02	or	or	YES	NO
E349	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen	Y	dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC019	PROC019	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	chey	YES	NO
E350	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen	O+CKH+E+Y	Arbeitsgang · Durchlass · kurz · dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC161	PROC161	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qockhey	qockhey	YES	NO
E351	f83r	B4	B4-S014	f83r.38	linke Hauptstation mit offenem Fransenlauf	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen	AIR+Y+DY	laufender Bestand · dieser Posten; Schritt schließen	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC162	PROC162	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dairydy	dairydy	YES	NO
E352	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	eine Portion einsetzen	OK+AIN	den laufenden Posten nach Portion ansetzen	einsetzen	DIRECT_UNIQUE_PARSE	PROC080	PROC080	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokain	qokain	YES	NO
E353	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten länger halten	SH+EE+Y	diesen Posten länger halten	halten	NEIGHBOR_RULE	PROC031	PROC031	YES	AUTOMATIC_CONTEXT_RULE	WR03	shey	shey	YES	NO
E354	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	eine Portion dosiert zugeben	K+AIN	den laufenden Posten nach Portion zuführen	dosiert zugeben	DIRECT_UNIQUE_PARSE	PROC069	PROC069	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	kain	kain	YES	NO
E355	f83r	B4	B4-S015	f83r.39	linke Hauptstation mit offenem Fransenlauf	den laufenden Posten an der bezeichneten Stelle durch den Durchlass ablaufen lassen	CH+CKH+AL	den laufenden Posten an bezeichnete Stelle durch Durchlass abziehen	ablaufen lassen	DIRECT_UNIQUE_PARSE	PROC163	PROC163	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chckhal	chckhal	YES	NO
E356	f83r	B4	B4-S015	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten kurz auffangen	SOLK+E+Y	diesen Posten kurz auffangen	auffangen	DIRECT_UNIQUE_PARSE	PROC164	PROC164	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	solkey	solkey	YES	NO
E357	f83r	B4	B4-S015	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten abführen und überführen und den Schritt schließen	L+CHD+DY	weiterleiten, überführen und den Schritt schließen	abführen + überführen	DIRECT_UNIQUE_PARSE	PROC120	PROC120	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	lchedy	YES	NO
E358	f83r	B4	B4-S016	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	eine Portion weiter dosiert zugeben	OL+K+AIN	fortsetzen den laufenden Posten nach Portion zuführen	dosiert zugeben	DIRECT_UNIQUE_PARSE	PROC070	PROC070	YES	RECORD_WRAPPER_MELODY	RM08:4	qolkain	qolkain	YES	NO
E359	f83r	B4	B4-S016	f83r.41	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten von dort an der bezeichneten Stelle zuführen	AL	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC055	PROC055	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dal	dal	YES	NO
E360	f83r	B4	B4-S016	f83r.44	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten von dort an der bezeichneten Stelle zuführen	K+AR	den laufenden Posten von dort zuführen	zuführen	DIRECT_UNIQUE_PARSE	PROC165	PROC165	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	skar	skar	YES	NO
E361	f83r	B4	B4-S016	f83r.44	rechte Hauptstation mit S-Lauf und Mehrarmknoten	den laufenden Posten absetzen lassen und den Schritt schließen	SHED+DY	absetzen und den Schritt schließen	absetzen lassen	DIRECT_UNIQUE_PARSE	PROC078	PROC078	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	shedy	YES	NO
E362	f83r	B5	B5-S001	f83r.47	linke Fransenstation im B5-Nachtrag	danach den laufenden Posten überführen und den Schritt schließen	OT+CHD+DY	danach den laufenden Posten umsetzen; Schritt schließen	überführen	RECORD_RULE	PROC166	PROC166	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otchdy	otchdy	YES	NO
E363	f83r	B5	B5-S002	f83r.47	linke Fransenstation im B5-Nachtrag	den laufenden Posten einsetzen und überführen und den Schritt schließen	OK+CHD+DY	den laufenden Posten ansetzen und umsetzen; Schritt schließen	einsetzen + überführen	NEIGHBOR_RULE	PROC082	PROC082	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokchdy	qokchdy	YES	NO
E364	f83r	B5	B5-S003	f83r.47	linke Fransenstation im B5-Nachtrag	den laufenden Posten an der bezeichneten Stelle ablagern	SHED+AL	den laufenden Posten an bezeichnete Stelle absetzen	ablagern	DIRECT_UNIQUE_PARSE	PROC142	PROC142	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedal	shedal	YES	NO
E365	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter an der bezeichneten Stelle hinleiten	AL	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC055	PROC055	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dal	dal	YES	NO
E366	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter an der bezeichneten Stelle hinleiten	OL	fortsetzen	NON_ACTION_CONTRIBUTION	RECORD_RULE	PROC013	PROC013	YES	FORMULA_CADENCE_RULE	FC07	cheol	cheol	YES	NO
E367	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter an der bezeichneten Stelle hinleiten	L+OL	fortsetzen den laufenden Posten führen	hinleiten	DIRECT_UNIQUE_PARSE	PROC167	PROC167	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lol	lol	YES	NO
E368	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	den laufenden Posten an der bezeichneten Stelle umfüllen	CHD+AL	den laufenden Posten an bezeichnete Stelle umsetzen	umfüllen	DIRECT_UNIQUE_PARSE	PROC168	PROC168	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chdal	chdal	YES	NO
E369	f83r	B5	B5-S003	f83r.48	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC009	PROC009	YES	FORMULA_CADENCE_RULE	FC07	aiin	aiin	YES	NO
E370	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen	OL	fortsetzen	NON_ACTION_CONTRIBUTION	RECORD_RULE	PROC013	PROC013	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sol	sol	YES	NO
E371	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen	DA+IIN	zweite · Sollstufe	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC169	PROC169	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiiin	daiiin	YES	NO
E372	f83r	B5	B5-S003	f83r.49	linke Fransenstation im B5-Nachtrag	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen	CHD+Y	den aktuellen Posten umsetzen	abmessen und umsetzen	NEIGHBOR_RULE	PROC042	PROC042	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	chedy	YES	NO
E373	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	den laufenden Posten länger auffangen	SOLK+EE+Y	diesen Posten länger auffangen	auffangen	DIRECT_UNIQUE_PARSE	PROC170	PROC170	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	solkeey	solkeey	YES	NO
E374	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	den laufenden Posten kurz zugeben	E+K+E+Y	diesen Posten kurz kurz zuführen	zugeben	DIRECT_UNIQUE_PARSE	PROC171	PROC171	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qekey	qekey	YES	NO
E375	f83r	B6	B6-S001	f83r.52	rechter S-Lauf im B6-Nachtrag	den laufenden Posten an der bezeichneten Stelle abkühlen lassen	R+AL+Y	diesen Posten an bezeichnete Stelle abkühlen	abkühlen lassen	DIRECT_UNIQUE_PARSE	PROC172	PROC172	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	raly	raly	YES	NO
