gdt753_occurrence_id	gdt753_pair_id	comparison_group	pair_side	surface	paired_surface	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	current_inherited_semantic_value_de_not_used_as_field_anchor	current_inherited_confidence_not_used_for_field_anchor	current_inherited_authority_not_used_for_field_anchor	current_inherited_dispatch_not_used_for_field_anchor	written_line_eva	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	anchor_count	anchor_surfaces	anchor_tags	anchor_evidence	field_channel	slot_class	slot_label_de	process_or_material_middle_support	preparation_support	quality_stage_support	process_support	material_support	middle_stage_support	unknown_cells_inside	literal_identity	confirmed_lexeme	component_export_credit
G753-O0036	G753-P10	MATCHED_NONQ_PAIR	BASE	tchor	otchor	f16r	f16	f16r.5	1	9	0.000000	kalt-trockene Drogenportion	W3_SOLID_WORKING_THEORY	tchor#GLOBAL	UNCHANGED_GDT733	tchor chor chs y kch shocthy opchy ty ky	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0037	G753-P10	MATCHED_NONQ_PAIR	PREFIX	otchor	tchor	f16v	f16	f16v.1	2	6	0.200000	kalt-trockene Drogenportion im Ansatz	W3_SOLID_WORKING_THEORY	otchor#GLOBAL	UNCHANGED_GDT733	pchroiin otchor chpchol chpchey s pchoy	0	3	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0038	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f16v	f16	f16v.10	6	8	0.714286	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	qokchy chy dy ykchy chckhy otain cthor cthy	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	3	ykchy|cthor|cthy	HOT|DRY|AMOUNT|MATERIAL|BEGIN_STAGE	L2 ykchy=Eintrag: heiß-trocken am Gradanfang [HOT|DRY|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R1 cthor=eine Portion Pflanzendroge [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || R2 cthy=CTH-Drogenmaterial [MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0039	G753-P11	MATCHED_NONQ_PAIR	PREFIX	otchol	tchol	f17r	f17	f17r.2	7	9	0.750000	kalt-trockener Zubereitungsstoff	W3_SOLID_WORKING_THEORY	otchol#GLOBAL	UNCHANGED_GDT733	ydair choky okshy qodar ckhody dor otchol qodcthy ods	1	2	PRIOR_CLOSE_BEFORE_R2	LINE_EDGE_AFTER_R2	1	1	dor	AMOUNT|MATERIAL	L1 dor=miss eine Portion Droge ab [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	0	0	0	0	1	0	2	OPEN	0	0
G753-O0040	G753-P11	MATCHED_NONQ_PAIR	PREFIX	otchol	tchol	f17r	f17	f17r.11	1	5	0.000000	kalt-trockener Zubereitungsstoff	W3_SOLID_WORKING_THEORY	otchol#GLOBAL	UNCHANGED_GDT733	otchol cthar okaiin chol daiiin	0	4	LINE_EDGE_AFTER_R0	LINE_EDGE_AFTER_R4	1	1	cthar	PART	R1 cthar=Pflanzenanteil I [PART;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0041	G753-P11	MATCHED_NONQ_PAIR	BASE	tchol	otchol	f17v	f17	f17v.5	4	6	0.600000	kalt-trockenes Drogenmaterial	W3_SOLID_WORKING_THEORY	tchol#GLOBAL	UNCHANGED_GDT733	ychol chol dolcheey tchol dar ckhy	3	2	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R2	1	1	ychol	DRY|MATERIAL	L3 ychol=trockne hiervon den Drogenstoff [DRY|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	1	0	0	OPEN	0	0
G753-O0042	G753-P01	TARGET_Q_PAIR	BASE	okeol	qokeol	f17v	f17	f17v.14	5	6	0.800000	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	okeol#GLOBAL	UNCHANGED_GDT733	olo r okeeol chodaiin okeol tchory	4	1	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R1	1	1	okeeol	HOT|MATERIAL|PREPARATION|END_STAGE	L2 okeeol=vollständig erhitzter Ansatzstoff [HOT|MATERIAL|PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	1	1	0	1	0	2	OPEN	0	0
G753-O0043	G753-P01	TARGET_Q_PAIR	BASE	okeol	qokeol	f17v	f17	f17v.16	3	5	0.500000	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	okeol#GLOBAL	UNCHANGED_GDT733	okcheol chol okeol cthol otcheolom	2	2	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R2	1	1	cthol	MATERIAL	R1 cthol=Pflanzendrogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	Lemma-/Zutatinhalt offen	0	0	0	0	1	0	2	OPEN	0	0
G753-O0044	G753-P05	MATCHED_Q_PAIR	PREFIX	qoaiin	oaiin	f17v	f17	f17v.19	3	5	0.500000	nimm drei Teile	W3_SOLID_WORKING_THEORY	qoaiin#GLOBAL	UNCHANGED_GDT733	dain chey qoaiin cthor cholchom	2	2	LINE_EDGE_AFTER_R2	LINE_EDGE_AFTER_R2	1	1	cthor	AMOUNT|MATERIAL	R1 cthor=eine Portion Pflanzendroge [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	0	0	0	0	1	0	0	OPEN	0	0
G753-O0045	G753-P10	MATCHED_NONQ_PAIR	BASE	tchor	otchor	f18r	f18	f18r.5	1	6	0.000000	kalt-trockene Drogenportion	W3_SOLID_WORKING_THEORY	tchor#GLOBAL	UNCHANGED_GDT733	tchor shor cthaiin cthol chlol chom	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	1	cthol	MATERIAL	R3 cthol=Pflanzendrogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	Lemma-/Zutatinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0046	G753-P05	MATCHED_Q_PAIR	BASE	oaiin	qoaiin	f18v	f18	f18v.2	3	9	0.250000	drei Ansatzportionen	W3_SOLID_WORKING_THEORY	oaiin#GLOBAL	UNCHANGED_GDT733	qoeees or oaiin shy okshy qokchy qokchy s g	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	2	qoeees|okshy	HOT|MOIST|AMOUNT|PREPARATION|BEGIN_STAGE	L2 qoeees=nimm eine Charge der letzten Stufe [AMOUNT;W2_PROVISIONAL_WORKING] || R2 okshy=heiß-feuchter Ansatz am Anfang des Grades [HOT|MOIST|PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0047	G753-P02	MATCHED_Q_PAIR	PREFIX	qoteey	oteey	f20r	f20	f20r.3	1	8	0.000000	kalt am Ende des Grades	W3_SOLID_WORKING_THEORY	qoteey#GLOBAL	UNCHANGED_GDT733	qoteey cho chodaiin sho qochy chey tcheodal daral	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	3	cho|sho|qochy	DRY|MOIST|MATERIAL|PREPARATION	R1 cho=Trockenansatz [DRY|PREPARATION;W2_PROVISIONAL_WORKING] || R3 sho=feuchter Ansatz [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || R4 qochy=nimm leicht getrocknete Droge [DRY|MATERIAL;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0048	G753-P02	MATCHED_Q_PAIR	PREFIX	qoteey	oteey	f20r	f20	f20r.12	6	8	0.714286	kalt am Ende des Grades	W3_SOLID_WORKING_THEORY	qoteey#GLOBAL	UNCHANGED_GDT733	shoiin cheody otchey otchy tchy qoteey daiin dar	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	2	tchy|shoiin	COLD|DRY|MOIST|PREPARATION|BEGIN_STAGE	L5 shoiin=Feuchtansatz, Form III [MOIST|PREPARATION;W3_SOLID_WORKING_THEORY] || L1 tchy=kalt und trocken am Anfang des Grades [COLD|DRY|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0049	G753-P01	TARGET_Q_PAIR	PREFIX	qokeol	okeol	f21r	f21	f21r.6	8	12	0.636364	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	qokeol#GLOBAL	UNCHANGED_GDT733	dchor y kol y ky chol kol qokeol chol ol qoteeol dady	5	4	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0050	G753-P11	MATCHED_NONQ_PAIR	BASE	tchol	otchol	f21r	f21	f21r.11	4	9	0.375000	kalt-trockenes Drogenmaterial	W3_SOLID_WORKING_THEORY	tchol#GLOBAL	UNCHANGED_GDT733	shol chol shol tchol chcthy otyky shey yteol shody	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	1	shody	PREPARATION|END_STAGE	R5 shody=vollständig eingeweichter Ansatz [PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	Lemma-/Zutatinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0051	G753-P11	MATCHED_NONQ_PAIR	BASE	tchol	otchol	f21v	f21	f21v.2	7	8	0.857143	kalt-trockenes Drogenmaterial	W3_SOLID_WORKING_THEORY	tchol#GLOBAL	UNCHANGED_GDT733	oeeesoy qokchy chody qotchy qokchy choty tchol daiin	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	2	choty|qotchy	COLD|DRY|PREPARATION|BEGIN_STAGE	L3 qotchy=kalt und trocken am Anfang des Grades [COLD|DRY|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || L1 choty=kalter Trockenansatz [COLD|DRY|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0052	G753-P05	MATCHED_Q_PAIR	PREFIX	qoaiin	oaiin	f23r	f23	f23r.8	6	10	0.555556	nimm drei Teile	W3_SOLID_WORKING_THEORY	qoaiin#GLOBAL	UNCHANGED_GDT733	qokshy char daiir qokaiin olol qoaiin ykchy s dal okchy	5	4	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	4	daiir|qokshy|ykchy|okchy	HOT|DRY|MOIST|PART|PREPARATION|BEGIN_STAGE	L5 qokshy=heiß und feucht am Anfang des Grades [HOT|MOIST|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || L3 daiir=abgemessene Fraktion III [PART;W3_SOLID_WORKING_THEORY] || R1 ykchy=Eintrag: heiß-trocken am Gradanfang [HOT|DRY|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R4 okchy=heiß-trockener Ansatz am Anfang des Grades [HOT|DRY|PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0053	G753-P11	MATCHED_NONQ_PAIR	PREFIX	otchol	tchol	f23v	f23	f23v.2	6	8	0.714286	kalt-trockener Zubereitungsstoff	W3_SOLID_WORKING_THEORY	otchol#GLOBAL	UNCHANGED_GDT733	qottor chy okchaldy qokchey dol otchol chal otchg	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	1	qokchey	HOT|DRY|MIDDLE_STAGE	L2 qokchey=heiß und trocken in der Mitte des Grades [HOT|DRY|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	3	OPEN	0	0
G753-O0054	G753-P01	TARGET_Q_PAIR	BASE	okeol	qokeol	f23v	f23	f23v.3	3	10	0.222222	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	okeol#GLOBAL	UNCHANGED_GDT733	ycho okaiin okeol eees o l daiin okeeor daiin qotcholg	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	1	ycho	DRY|PREPARATION	L2 ycho=Eintrag: Trockenansatz [DRY|PREPARATION;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0055	G753-P10	MATCHED_NONQ_PAIR	PREFIX	otchor	tchor	f23v	f23	f23v.4	6	7	0.833333	kalt-trockene Drogenportion im Ansatz	W3_SOLID_WORKING_THEORY	otchor#GLOBAL	UNCHANGED_GDT733	okchey dair sholol ol dal otchor dar	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	okchey	HOT|DRY|PREPARATION|MIDDLE_STAGE	L5 okchey=heiß-trockener Ansatz in der Mitte des Grades [HOT|DRY|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0056	G753-P01	TARGET_Q_PAIR	PREFIX	qokeol	okeol	f24r	f24	f24r.8	6	6	1.000000	erhitze den Drogenstoff bis zur Mittelstufe	W3_SOLID_WORKING_THEORY	qokeol#GLOBAL	UNCHANGED_GDT733	ychor s om qoear daiin qokeol	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	ychor	PART	L5 ychor=nimm hiervon den Pflanzenteil [PART;W3_SOLID_WORKING_THEORY]	QUANTITY_OR_PART	QUANTITY_REFERENT_OR_PART_NAME	Mengenbezug-/Teilname offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0057	G753-P11	MATCHED_NONQ_PAIR	PREFIX	otchol	tchol	f24v	f24	f24v.16	1	2	0.000000	kalt-trockener Zubereitungsstoff	W3_SOLID_WORKING_THEORY	otchol#GLOBAL	UNCHANGED_GDT733	otchol odaiim	0	1	LINE_EDGE_AFTER_R0	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0058	G753-P05	MATCHED_Q_PAIR	BASE	oaiin	qoaiin	f26r	f26	f26r.3	1	12	0.000000	drei Ansatzportionen	W3_SOLID_WORKING_THEORY	oaiin#GLOBAL	UNCHANGED_GDT733	oaiin shcthy cthedy oloy ykeedy olchedy dal y sheey s aiin s	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0059	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f26r	f26	f26r.9	9	10	0.888889	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	tcheoshy dchdy okedy chckhy s dy dy ykeechy okeedy cheky	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0060	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f26v	f26	f26v.2	4	12	0.272727	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X1939	UNCHANGED_GDT733	saraiir chekedy qokedy otedy sar y etedy qokedy or ae alys chedy	2	0	STRICT_INITIAL_BEFORE_R3	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0061	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f26v	f26	f26v.5	5	10	0.444444	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	deeol cheody qoteedy qokody qotedy qotedy opchedy ofchy chs ar	0	0	PRIOR_CLOSE_BEFORE_R1	PAIR_SURFACE_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0062	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f26v	f26	f26v.5	6	10	0.555556	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	deeol cheody qoteedy qokody qotedy qotedy opchedy ofchy chs ar	0	4	PAIR_SURFACE_BEFORE_R1	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0063	G753-P11	MATCHED_NONQ_PAIR	PREFIX	otchol	tchol	f28r	f28	f28r.1	6	9	0.625000	kalt-trockener Zubereitungsstoff	W3_SOLID_WORKING_THEORY	otchol#GLOBAL	UNCHANGED_GDT733	pchodar shod chocphy opchol daiin otchol chy qo ldy	4	2	STRICT_INITIAL_BEFORE_R5	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0064	G753-P10	MATCHED_NONQ_PAIR	PREFIX	otchor	tchor	f28r	f28	f28r.2	1	9	0.000000	kalt-trockene Drogenportion im Ansatz	W3_SOLID_WORKING_THEORY	otchor#GLOBAL	UNCHANGED_GDT733	otchor otchor cthol y ctheol dy dchar chakod dly	0	0	LINE_EDGE_AFTER_R0	PAIR_SURFACE_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0065	G753-P10	MATCHED_NONQ_PAIR	PREFIX	otchor	tchor	f28r	f28	f28r.2	2	9	0.125000	kalt-trockene Drogenportion im Ansatz	W3_SOLID_WORKING_THEORY	otchor#GLOBAL	UNCHANGED_GDT733	otchor otchor cthol y ctheol dy dchar chakod dly	0	5	PAIR_SURFACE_BEFORE_R1	RADIUS5_CENSORED	0	2	cthol|ctheol	MATERIAL|MIDDLE_STAGE	R1 cthol=Pflanzendrogenstoff [MATERIAL;W3_SOLID_WORKING_THEORY] || R3 ctheol=Krautdrogenstoff der Mittelstufe [MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	Lemma-/Zutatinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0066	G753-P07	MATCHED_NONQ_PAIR	BASE	kaiin	ykaiin	f29r	f29	f29r.7	7	7	1.000000	heiß, Grad III	W3_SOLID_WORKING_THEORY	kaiin#GLOBAL	UNCHANGED_GDT733	qokchy chol shokchy qokaiin choety choty kaiin	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	1	choty	COLD|DRY|PREPARATION	L1 choty=kalter Trockenansatz [COLD|DRY|PREPARATION;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0067	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f31r	f31	f31r.6	3	8	0.285714	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	tshokeody qokedy qotedy chepos cheda s aiin dal	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	3	OPEN	0	0
G753-O0068	G753-P09	MATCHED_NONQ_PAIR	PREFIX	ykeedy	keedy	f31r	f31	f31r.7	6	8	0.714286	Eintrag: heiß am Gradende, abgeschlossen	W2_PROVISIONAL_WORKING	ykeedy#GLOBAL	UNCHANGED_GDT733	ykeedar saiin checkhey sheol qokedy ykeedy chedy ldy	3	1	STRICT_INITIAL_BEFORE_R4	STRICT_INITIAL_BEFORE_R2	1	2	sheol|checkhey	DRY|MOIST|MATERIAL|PREPARATION|MIDDLE_STAGE	L3 checkhey=trockenes Arzneikompositum in der Gradmitte [DRY|PREPARATION|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || L2 sheol=feuchtes Material [MOIST|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	1	1	1	0	1	1	0	OPEN	0	0
G753-O0069	G753-P01	TARGET_Q_PAIR	BASE	okeol	qokeol	f31r	f31	f31r.9	4	4	1.000000	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	okeol#GLOBAL	UNCHANGED_GDT733	daiir sheeo shcthey okeol	3	0	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R0	1	3	shcthey|sheeo|daiir	MOIST|PART|MATERIAL|PREPARATION|END_STAGE	L3 daiir=abgemessene Fraktion III [PART;W3_SOLID_WORKING_THEORY] || L2 sheeo=vollständig eingeweichter Ansatz [PREPARATION|END_STAGE;W2_PROVISIONAL_WORKING] || L1 shcthey=angefeuchtete Krautdroge, Form I [MOIST|MATERIAL;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	1	1	0	1	0	0	OPEN	0	0
G753-O0070	G753-P05	MATCHED_Q_PAIR	PREFIX	qoaiin	oaiin	f31r	f31	f31r.12	1	6	0.000000	nimm drei Teile	W3_SOLID_WORKING_THEORY	qoaiin#GLOBAL	UNCHANGED_GDT733	qoaiin yches okedy sheey chedaiin dar	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0071	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f31r	f31	f31r.14	5	5	1.000000	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	saiis or chedy daiin okeedy	3	0	STRICT_INITIAL_BEFORE_R4	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0072	G753-P11	MATCHED_NONQ_PAIR	PREFIX	otchol	tchol	f32r	f32	f32r.16	1	3	0.000000	kalt-trockener Zubereitungsstoff	W3_SOLID_WORKING_THEORY	otchol#GLOBAL	UNCHANGED_GDT733	otchol chey soty	0	1	LINE_EDGE_AFTER_R0	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0073	G753-P07	MATCHED_NONQ_PAIR	BASE	kaiin	ykaiin	f32v	f32	f32v.5	6	9	0.625000	heiß, Grad III	W3_SOLID_WORKING_THEORY	kaiin#GLOBAL	UNCHANGED_GDT733	chokchy daiin shy chor qo kaiin dain dchol dosg	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	3	qo|chokchy|dchol	HOT|DRY|AMOUNT|MATERIAL|PREPARATION|PROCESS|BEGIN_STAGE	L5 chokchy=Trockenansatz: heiß-trockene Grundform [HOT|DRY|PREPARATION|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || L1 qo=nehmen [PROCESS;W3_SOLID_WORKING_THEORY] || R2 dchol=Maß trockenen Materials [DRY|AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0074	G753-P11	MATCHED_NONQ_PAIR	PREFIX	otchol	tchol	f32v	f32	f32v.8	1	9	0.000000	kalt-trockener Zubereitungsstoff	W3_SOLID_WORKING_THEORY	otchol#GLOBAL	UNCHANGED_GDT733	otchol daiin daiin ctho daiin qotaiin otchy d shan	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0075	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f34r	f34	f34r.3	6	11	0.500000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X2102	UNCHANGED_GDT733	qotedy chyty chdaly dar chd otedy qotol okedy dody ody kam	4	4	PAIR_SURFACE_BEFORE_R5	CURRENT_CLOSE_INCLUDED_R4	1	4	chdaly|chyty|qotol|ody	COLD|DRY|AMOUNT|MATERIAL|PREPARATION|PROCESS|CLOSE|BEGIN_STAGE|END_STAGE	L4 chyty=nach dem Trocknen leicht kühlen [DRY|PROCESS;W2_PROVISIONAL_WORKING] || L3 chdaly=trockener abgewogener Rohstoffposten I am Gradanfang, Grundform [DRY|AMOUNT|MATERIAL|BEGIN_STAGE;W2_PROVISIONAL_WORKING] || R1 qotol=kaltes Material [COLD|MATERIAL;W3_SOLID_WORKING_THEORY] || R4 ody=fertiggestellter Ansatz [PREPARATION|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	1	1	1	1	0	1	OPEN	0	0
