event_id	source_position_id	semantic_execution	page	record	statement_id	locus	surface	card_no	component_parse	clause_id	card_clause_type	portable_card_reading_de	occurrence_action_senses_de	occurrence_frame_codes	containing_clause_de	silent_owner_de	complete_default_available
E326	SRC_E326	EXECUTE_ONCE	f83r	B4	B4-S004	f83r.26	qokylddy	PROC155	OK+Y+LD+DY	I081-C01	ACTION_CLAUSE	diesen Posten ansetzen und befestigen; Schritt schließen	einsetzen + festbinden	OK:ACTIVATE|LD:FASTEN	den laufenden Posten einsetzen und festbinden und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E327	SRC_E327	EXECUTE_ONCE	f83r	B4	B4-S005	f83r.27	dain	PROC156	AIN	I082-C01	ARGUMENT_OR_ADDRESS	Portion	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten als Portion abmessen und umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E328	SRC_E328	EXECUTE_ONCE	f83r	B4	B4-S005	f83r.27	chedy	PROC042	CHD+Y	I082-C01	ACTION_CLAUSE	diesen Posten umsetzen	abmessen und umsetzen	CHD:MEASURED_TRANSFER	den laufenden Posten als Portion abmessen und umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E329	SRC_E329	EXECUTE_ONCE	f83r	B4	B4-S005	f83r.27	qokeedy	PROC100	OK+EE+DY	I082-C02	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten länger einwirken lassen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E330	SRC_E330	EXECUTE_ONCE	f83r	B4	B4-S006	f83r.27	shckhedy	PROC099	SH+CKH+E+DY	I083-C01	ACTION_CLAUSE	den laufenden Posten durch Durchlass kurz halten; Schritt schließen	zurückhalten	SH:PATH_HOLD	den laufenden Posten durch den Durchlass kurz zurückhalten und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E331	SRC_E331	EXECUTE_ONCE	f83r	B4	B4-S007	f83r.27	shckhedy	PROC099	SH+CKH+E+DY	I084-C01	ACTION_CLAUSE	den laufenden Posten durch Durchlass kurz halten; Schritt schließen	zurückhalten	SH:PATH_HOLD	den laufenden Posten durch den Durchlass kurz zurückhalten und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E332	SRC_E332	EXECUTE_ONCE	f83r	B4	B4-S008	f83r.28	saiin	PROC009	AIIN	I085-C01	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß länger warm halten	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E333	SRC_E333	EXECUTE_ONCE	f83r	B4	B4-S008	f83r.28	cheeky	PROC046	CHK+EE+Y	I085-C01	ACTION_CLAUSE	diesen Posten länger wärmen	warm halten	CHK:HOLD_WARM	den laufenden Posten nach vorgeschriebenem Maß länger warm halten	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E334	SRC_E334	EXECUTE_ONCE	f83r	B4	B4-S008	f83r.28	sheey	PROC157	SH+EE+Y	I085-C02	ACTION_CLAUSE	diesen Posten länger halten	halten	SH:TIMED_HOLD	den laufenden Posten länger halten	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E335	SRC_E335	EXECUTE_ONCE	f83r	B4	B4-S008	f83r.28	qokedy	PROC067	OK+E+DY	I085-C03	ACTION_CLAUSE	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten kurz einwirken lassen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E336	SRC_E336	EXECUTE_ONCE	f83r	B4	B4-S009	f83r.28	shedy	PROC078	SHED+DY	I086-C01	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	absetzen lassen	SHED:COMMIT_SETTLE	den laufenden Posten absetzen lassen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E337	SRC_E337	EXECUTE_ONCE	f83r	B4	B4-S010	f83r.28	oldy	PROC047	OL+DY	I087-C01	CLOSE_WITHOUT_ACTION	fortsetzen; Schritt schließen	NON_ACTION_CONTRIBUTION	NONE	weiterarbeiten und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E338	SRC_E338	EXECUTE_ONCE	f83r	B4	B4-S011	f83r.35	saiin	PROC009	AIIN	I088-C01	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß kurz warm halten	linke Hauptstation mit offenem Fransenlauf	YES
E339	SRC_E339	EXECUTE_ONCE	f83r	B4	B4-S011	f83r.35	cheky	PROC083	CHK+E+Y	I088-C01	ACTION_CLAUSE	diesen Posten kurz wärmen	warm halten	CHK:HOLD_WARM	den laufenden Posten nach vorgeschriebenem Maß kurz warm halten	linke Hauptstation mit offenem Fransenlauf	YES
E340	SRC_E340	EXECUTE_ONCE	f83r	B4	B4-S011	f83r.35	okeeol	PROC158	OK+EE+OL	I088-C02	ACTION_CLAUSE	fortsetzen den laufenden Posten länger ansetzen	wirken lassen	OK:HOLD_ACTIVE	den laufenden Posten weiter länger wirken lassen	linke Hauptstation mit offenem Fransenlauf	YES
E341	SRC_E341	EXECUTE_ONCE	f83r	B4	B4-S011	f83r.35	okain	PROC080	OK+AIN	I088-C03	ACTION_CLAUSE	den laufenden Posten nach Portion ansetzen	einsetzen	OK:MEASURED_CHARGE	eine Portion einsetzen	linke Hauptstation mit offenem Fransenlauf	YES
E342	SRC_E342	EXECUTE_ONCE	f83r	B4	B4-S011	f83r.35	chdy	PROC042	CHD+Y	I088-C04	ACTION_CLAUSE	diesen Posten umsetzen	umsetzen	CHD:TRANSFER	den laufenden Posten umsetzen	linke Hauptstation mit offenem Fransenlauf	YES
E343	SRC_E343	EXECUTE_ONCE	f83r	B4	B4-S011	f83r.37	sol	PROC013	OL	I088-C05	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter kurz abführen und zugeben und den Schritt schließen	linke Hauptstation mit offenem Fransenlauf	YES
E344	SRC_E344	EXECUTE_ONCE	f83r	B4	B4-S011	f83r.37	lkedy	PROC159	L+K+E+DY	I088-C05	ACTION_CLAUSE	den laufenden Posten kurz führen und zuführen; Schritt schließen	abführen + zugeben	L:CLOSED_DRAIN|K:COMMIT_ADD	den laufenden Posten weiter kurz abführen und zugeben und den Schritt schließen	linke Hauptstation mit offenem Fransenlauf	YES
E345	SRC_E345	EXECUTE_ONCE	f83r	B4	B4-S012	f83r.37	lchedy	PROC120	L+CHD+DY	I089-C01	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	abführen + überführen	L:CLOSED_DRAIN|CHD:COMMIT_TRANSFER	den laufenden Posten abführen und überführen und den Schritt schließen	linke Hauptstation mit offenem Fransenlauf	YES
E346	SRC_E346	EXECUTE_ONCE	f83r	B4	B4-S013	f83r.37	qokol	PROC160	OK+OL	I090-C01	ACTION_CLAUSE	fortsetzen den laufenden Posten ansetzen	einsetzen	OK:ACTIVATE	den laufenden Posten weiter einsetzen	linke Hauptstation mit offenem Fransenlauf	YES
E347	SRC_E347	EXECUTE_ONCE	f83r	B4	B4-S013	f83r.37	shedy	PROC078	SHED+DY	I090-C02	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	absetzen lassen	SHED:COMMIT_SETTLE	den laufenden Posten absetzen lassen und den Schritt schließen	linke Hauptstation mit offenem Fransenlauf	YES
E348	SRC_E348	EXECUTE_ONCE	f83r	B4	B4-S014	f83r.38	or	PROC016	OR	I091-C01	ARGUMENT_OR_ADDRESS	Ansatz	NON_ACTION_CONTRIBUTION	NONE	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen	linke Hauptstation mit offenem Fransenlauf	YES
E349	SRC_E349	EXECUTE_ONCE	f83r	B4	B4-S014	f83r.38	chey	PROC019	Y	I091-C01	ARGUMENT_OR_ADDRESS	dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen	linke Hauptstation mit offenem Fransenlauf	YES
E350	SRC_E350	EXECUTE_ONCE	f83r	B4	B4-S014	f83r.38	qockhey	PROC161	O+CKH+E+Y	I091-C01	STATE_OR_GRADE_PHRASE	Arbeitsgang · Durchlass · kurz · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen	linke Hauptstation mit offenem Fransenlauf	YES
E351	SRC_E351	EXECUTE_ONCE	f83r	B4	B4-S014	f83r.38	dairydy	PROC162	AIR+Y+DY	I091-C01	CLOSE_WITHOUT_ACTION	laufender Bestand · dieser Posten; Schritt schließen	NON_ACTION_CONTRIBUTION	NONE	den Ansatz mit dem laufenden Bestand kurz durch den Durchlass führen und den Schritt schließen	linke Hauptstation mit offenem Fransenlauf	YES
E352	SRC_E352	EXECUTE_ONCE	f83r	B4	B4-S015	f83r.39	qokain	PROC080	OK+AIN	I092-C01	ACTION_CLAUSE	den laufenden Posten nach Portion ansetzen	einsetzen	OK:MEASURED_CHARGE	eine Portion einsetzen	linke Hauptstation mit offenem Fransenlauf	YES
E353	SRC_E353	EXECUTE_ONCE	f83r	B4	B4-S015	f83r.39	shey	PROC031	SH+EE+Y	I092-C02	ACTION_CLAUSE	diesen Posten länger halten	halten	SH:TIMED_HOLD	den laufenden Posten länger halten	linke Hauptstation mit offenem Fransenlauf	YES
E354	SRC_E354	EXECUTE_ONCE	f83r	B4	B4-S015	f83r.39	kain	PROC069	K+AIN	I092-C03	ACTION_CLAUSE	den laufenden Posten nach Portion zuführen	dosiert zugeben	K:MEASURED_ADD	eine Portion dosiert zugeben	linke Hauptstation mit offenem Fransenlauf	YES
E355	SRC_E355	EXECUTE_ONCE	f83r	B4	B4-S015	f83r.39	chckhal	PROC163	CH+CKH+AL	I092-C04	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle durch Durchlass abziehen	ablaufen lassen	CH:PATH_DRAW	den laufenden Posten an der bezeichneten Stelle durch den Durchlass ablaufen lassen	linke Hauptstation mit offenem Fransenlauf	YES
E356	SRC_E356	EXECUTE_ONCE	f83r	B4	B4-S015	f83r.41	solkey	PROC164	SOLK+E+Y	I092-C05	ACTION_CLAUSE	diesen Posten kurz auffangen	auffangen	SOLK:COLLECT	den laufenden Posten kurz auffangen	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES
E357	SRC_E357	EXECUTE_ONCE	f83r	B4	B4-S015	f83r.41	lchedy	PROC120	L+CHD+DY	I092-C06	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	abführen + überführen	L:CLOSED_DRAIN|CHD:COMMIT_TRANSFER	den laufenden Posten abführen und überführen und den Schritt schließen	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES
E358	SRC_E358	EXECUTE_ONCE	f83r	B4	B4-S016	f83r.41	qolkain	PROC070	OL+K+AIN	I093-C01	ACTION_CLAUSE	fortsetzen den laufenden Posten nach Portion zuführen	dosiert zugeben	K:MEASURED_ADD	eine Portion weiter dosiert zugeben	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES
E359	SRC_E359	EXECUTE_ONCE	f83r	B4	B4-S016	f83r.41	dal	PROC055	AL	I093-C02	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten von dort an der bezeichneten Stelle zuführen	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES
E360	SRC_E360	EXECUTE_ONCE	f83r	B4	B4-S016	f83r.44	skar	PROC165	K+AR	I093-C02	ACTION_CLAUSE	den laufenden Posten von dort zuführen	zuführen	K:TARGET_FEED	den laufenden Posten von dort an der bezeichneten Stelle zuführen	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES
E361	SRC_E361	EXECUTE_ONCE	f83r	B4	B4-S016	f83r.44	shedy	PROC078	SHED+DY	I093-C03	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	absetzen lassen	SHED:COMMIT_SETTLE	den laufenden Posten absetzen lassen und den Schritt schließen	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES
E362	SRC_E362	EXECUTE_ONCE	f83r	B5	B5-S001	f83r.47	otchdy	PROC166	OT+CHD+DY	I094-C01	ACTION_CLAUSE	danach den laufenden Posten umsetzen; Schritt schließen	überführen	CHD:COMMIT_TRANSFER	danach den laufenden Posten überführen und den Schritt schließen	linke Fransenstation im B5-Nachtrag	YES
E363	SRC_E363	EXECUTE_ONCE	f83r	B5	B5-S002	f83r.47	qokchdy	PROC082	OK+CHD+DY	I095-C01	ACTION_CLAUSE	den laufenden Posten ansetzen und umsetzen; Schritt schließen	einsetzen + überführen	OK:ACTIVATE|CHD:COMMIT_TRANSFER	den laufenden Posten einsetzen und überführen und den Schritt schließen	linke Fransenstation im B5-Nachtrag	YES
E364	SRC_E364	EXECUTE_ONCE	f83r	B5	B5-S003	f83r.47	shedal	PROC142	SHED+AL	I096-C01	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle absetzen	ablagern	SHED:TARGET_DEPOSIT	den laufenden Posten an der bezeichneten Stelle ablagern	linke Fransenstation im B5-Nachtrag	YES
E365	SRC_E365	EXECUTE_ONCE	f83r	B5	B5-S003	f83r.48	dal	PROC055	AL	I096-C02	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter an der bezeichneten Stelle hinleiten	linke Fransenstation im B5-Nachtrag	YES
E366	SRC_E366	EXECUTE_ONCE	f83r	B5	B5-S003	f83r.48	cheol	PROC013	OL	I096-C02	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter an der bezeichneten Stelle hinleiten	linke Fransenstation im B5-Nachtrag	YES
E367	SRC_E367	EXECUTE_ONCE	f83r	B5	B5-S003	f83r.48	lol	PROC167	L+OL	I096-C02	ACTION_CLAUSE	fortsetzen den laufenden Posten führen	hinleiten	L:TARGET_GUIDE	den laufenden Posten weiter an der bezeichneten Stelle hinleiten	linke Fransenstation im B5-Nachtrag	YES
E368	SRC_E368	EXECUTE_ONCE	f83r	B5	B5-S003	f83r.48	chdal	PROC168	CHD+AL	I096-C03	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle umsetzen	umfüllen	CHD:TARGET_TRANSFER	den laufenden Posten an der bezeichneten Stelle umfüllen	linke Fransenstation im B5-Nachtrag	YES
E369	SRC_E369	EXECUTE_ONCE	f83r	B5	B5-S003	f83r.48	aiin	PROC009	AIIN	I096-C04	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen	linke Fransenstation im B5-Nachtrag	YES
E370	SRC_E370	EXECUTE_ONCE	f83r	B5	B5-S003	f83r.49	sol	PROC013	OL	I096-C04	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen	linke Fransenstation im B5-Nachtrag	YES
E371	SRC_E371	EXECUTE_ONCE	f83r	B5	B5-S003	f83r.49	daiiin	PROC169	DA+IIN	I096-C04	STATE_OR_GRADE_PHRASE	zweite · Sollstufe	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen	linke Fransenstation im B5-Nachtrag	YES
E372	SRC_E372	EXECUTE_ONCE	f83r	B5	B5-S003	f83r.49	chedy	PROC042	CHD+Y	I096-C04	ACTION_CLAUSE	diesen Posten umsetzen	abmessen und umsetzen	CHD:MEASURED_TRANSFER	den laufenden Posten weiter nach vorgeschriebenem Maß bis zur zweiten Sollstufe abmessen und umsetzen	linke Fransenstation im B5-Nachtrag	YES
E373	SRC_E373	EXECUTE_ONCE	f83r	B6	B6-S001	f83r.52	solkeey	PROC170	SOLK+EE+Y	I097-C01	ACTION_CLAUSE	diesen Posten länger auffangen	auffangen	SOLK:COLLECT	den laufenden Posten länger auffangen	rechter S-Lauf im B6-Nachtrag	YES
E374	SRC_E374	EXECUTE_ONCE	f83r	B6	B6-S001	f83r.52	qekey	PROC171	E+K+E+Y	I097-C02	ACTION_CLAUSE	diesen Posten kurz kurz zuführen	zugeben	K:ADD	den laufenden Posten kurz zugeben	rechter S-Lauf im B6-Nachtrag	YES
E375	SRC_E375	EXECUTE_ONCE	f83r	B6	B6-S001	f83r.52	raly	PROC172	R+AL+Y	I097-C03	ACTION_CLAUSE	diesen Posten an bezeichnete Stelle abkühlen	abkühlen lassen	R:TARGET_COOL	den laufenden Posten an der bezeichneten Stelle abkühlen lassen	rechter S-Lauf im B6-Nachtrag	YES
E376	SRC_E376	EXECUTE_ONCE	f83r	B6	B6-S001	f83r.52	ol	PROC013	OL	I097-C04	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten	rechter S-Lauf im B6-Nachtrag	YES
E377	SRC_E377	EXECUTE_ONCE	f83r	B6	B6-S001	f83r.54	daiin	PROC009	AIIN	I097-C04	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten	rechter S-Lauf im B6-Nachtrag	YES
E378	SRC_E378	EXECUTE_ONCE	f83r	B6	B6-S001	f83r.54	ol	PROC013	OL	I097-C04	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten	rechter S-Lauf im B6-Nachtrag	YES
E379	SRC_E379	EXECUTE_ONCE	f83r	B6	B6-S001	f83r.54	dain	PROC156	AIN	I097-C04	ARGUMENT_OR_ADDRESS	Portion	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten	rechter S-Lauf im B6-Nachtrag	YES
E380	SRC_E380	EXECUTE_ONCE	f83r	B6	B6-S001	f83r.54	chey	PROC019	Y	I097-C04	ARGUMENT_OR_ADDRESS	dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten	rechter S-Lauf im B6-Nachtrag	YES
E381	SRC_E381	EXECUTE_ONCE	f83r	B6	B6-S001	f83r.54	ldalor	PROC173	L+AL+OR	I097-C04	ACTION_CLAUSE	den Ansatz an bezeichnete Stelle führen	hinleiten	L:TARGET_GUIDE	den laufenden Posten weiter nach vorgeschriebenem Maß als Portion an der bezeichneten Stelle hinleiten	rechter S-Lauf im B6-Nachtrag	YES
