rank	page	locus	surface	working_default_de	practical_render_de	card_type	composition	strongest_rival_de	strength	reader_merge_surface	zl3b_line	v41_translation_de	v42_translation_de	status
121	f80r	f80r.35	qokady	erhitze einen gleichen Teil und schließe ab	erhitze einen gleichen Teil und schließe ab	LEARNED_ACTION_WHOLE	QO_COMMAND+K_HOT+A_PART_OR_LINK+DY_FINISHED	heißer Ansatzanteil, fertig	MEDIUM_EXACT_WHOLE	NONE	olkeey l sheol qokeey shedy qol shedy qokain shey qoty qokain qokady	Holzdrogenansatz vollständig erhitzt; Holzdroge in der gebundenen Anschlussform; bis zur Heizendstufe; bis zur mittleren Einweichstufe gebracht; gib Folgendes hinzu: bis zur mittleren Einweichstufe gebracht; heiß, Grad II; bis zur mittleren Einweichstufe; leicht gekühlt; heiß, Grad II; [qokady:?]	Holzdrogenansatz vollständig erhitzt; Holzdroge in der gebundenen Anschlussform; bis zur Heizendstufe; bis zur mittleren Einweichstufe gebracht; gib Folgendes hinzu: bis zur mittleren Einweichstufe gebracht; heiß, Grad II; bis zur mittleren Einweichstufe; leicht gekühlt; heiß, Grad II; erhitze einen gleichen Teil und schließe ab	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
122	f80r	f80r.50	okainy	Ansatz auf Heizstufe II abschließen	Ansatz auf Heizstufe II abschließen	LEARNED_ACTION_WHOLE	O_PREP+K_HOT+AIN_II+Y_START_OR_CLOSE	heißer Ansatz in Form II	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	lol chey saiin shety okaiiin sheor tchey lkaiin okainy	Holzstoff; bis zur mittleren Trockenstufe; Samen/Saatgut, Typ/Charge III; setze feucht-kalt an; heiß im Zubereitungsrahmen, Grad IV; feuchter Drogenteil; kalt und bis zur mittleren Trockenstufe; Holzdroge, heiß auf Stufe III; [okainy:?]	Holzstoff; bis zur mittleren Trockenstufe; Samen/Saatgut, Typ/Charge III; setze feucht-kalt an; heiß im Zubereitungsrahmen, Grad IV; feuchter Drogenteil; kalt und bis zur mittleren Trockenstufe; Holzdroge, heiß auf Stufe III; Ansatz auf Heizstufe II abschließen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
123	f80v	f80v.36	soin	Saatgutzubereitung in Form II	Saatgutzubereitung in Form II	PRODUCTIVE_COMPOUND	S_SEED+O_PREP+IN_FORM_II	zweite Charge Saatgutansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	soin okain sheor ol shey daly olshedy olal shedy lchy	[soin:?]; heiß im Zubereitungsrahmen, Grad II; feuchter Drogenteil; Grundansatz; bis zur mittleren Einweichstufe; abgemessene Rohstoffmenge I, Grundform; Holzdroge im Ansatz vollständig eingeweicht; Ansatz aus Holzrohstoff I; bis zur mittleren Einweichstufe gebracht; Drogenholz, trockene Grundform	Saatgutzubereitung in Form II; heiß im Zubereitungsrahmen, Grad II; feuchter Drogenteil; Grundansatz; bis zur mittleren Einweichstufe; abgemessene Rohstoffmenge I, Grundform; Holzdroge im Ansatz vollständig eingeweicht; Ansatz aus Holzrohstoff I; bis zur mittleren Einweichstufe gebracht; Drogenholz, trockene Grundform	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
124	f80v	f80v.5	oy	Ansatz in Grundform	Ansatz in Grundform	PRODUCTIVE_COMPOUND	O_PREP+Y_START_OR_CLOSE	Ansatz abschließen	MEDIUM_EXACT_WHOLE	NONE	okeedy chedy olkeedy oy qokaiin shckhy qotain ol	Ansatz auf Heizendstufe abgeschlossen; bis zur mittleren Trockenstufe gebracht; Holzdrogenansatz vollständig erhitzt und abgeschlossen; [oy:?]; heiß, Grad III; Arzneikompositum: feucht, Gradanfang; kalt im qo-Rahmen, Grad II; Grundansatz	Ansatz auf Heizendstufe abgeschlossen; bis zur mittleren Trockenstufe gebracht; Holzdrogenansatz vollständig erhitzt und abgeschlossen; Ansatz in Grundform; heiß, Grad III; Arzneikompositum: feucht, Gradanfang; kalt im qo-Rahmen, Grad II; Grundansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
125	f81r	f81r.21	dshedy	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab	LEARNED_ACTION_WHOLE	D_MEASURE+SH_MOIST+E_MIDDLE+DY_FINISHED	eine Dosis fertig eingeweichte Droge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dshedy qokal olkeey oteey olshey otey lol	[dshedy:?]; Rohstoff I, heiß am Gradanfang; Holzdrogenansatz vollständig erhitzt; Ansatz auf Kühlendstufe; Holzdrogenansatz bis zur mittleren Einweichstufe; Ansatz bis zur mittleren Kühlstufe; Holzstoff	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; Rohstoff I, heiß am Gradanfang; Holzdrogenansatz vollständig erhitzt; Ansatz auf Kühlendstufe; Holzdrogenansatz bis zur mittleren Einweichstufe; Ansatz bis zur mittleren Kühlstufe; Holzstoff	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
126	f81r	f81r.3	olkal	Holzdrogenansatz aus Rohstoff I leicht erhitzt	Holzdrogenansatz aus Rohstoff I leicht erhitzt	PRODUCTIVE_COMPOUND	O_PREP+L_WOOD+K_HOT+AL_RAW_I	heißer Holzrohstoff-I-Ansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qotey l chees olkal ol chedy okar shedy	bis zur mittleren Kühlstufe; Holzdroge in der gebundenen Anschlussform; [olkal:?]; Grundansatz; bis zur mittleren Trockenstufe gebracht; heiße Drogenfraktion I im Ansatz; bis zur mittleren Einweichstufe gebracht	bis zur mittleren Kühlstufe; Holzdroge in der gebundenen Anschlussform; Holzdrogenansatz aus Rohstoff I leicht erhitzt; Grundansatz; bis zur mittleren Trockenstufe gebracht; heiße Drogenfraktion I im Ansatz; bis zur mittleren Einweichstufe gebracht	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
127	f81v	f81v.27	oiiin	Zubereitung in Form IV	Zubereitung in Form IV	PRODUCTIVE_COMPOUND	O_PREP+IIIN_FORM_IV	vier Teile Ansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dsheol oiiin olkeedy tedy cheky shckhedy chal	eine Dosis eingeweichte Droge; [oiiin:?]; Holzdrogenansatz vollständig erhitzt und abgeschlossen; bis zur mittleren Kühlstufe gebracht; bis zur mittleren Trockenstufe, dann leicht erhitzen; Arzneikompositum: feucht, Gradmitte, abgeschlossen; Rohstoff I, trocken am Gradanfang	eine Dosis eingeweichte Droge; Zubereitung in Form IV; Holzdrogenansatz vollständig erhitzt und abgeschlossen; bis zur mittleren Kühlstufe gebracht; bis zur mittleren Trockenstufe, dann leicht erhitzen; Arzneikompositum: feucht, Gradmitte, abgeschlossen; Rohstoff I, trocken am Gradanfang	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
128	f82r	f82r.13	solarol	erste Fraktion des Saatgutansatzes als Grundauszug	erste Fraktion des Saatgutansatzes als Grundauszug	PRODUCTIVE_COMPOUND	SOL_SEED_PREP+AR_FRACTION_I+OL_MATERIAL	Saatgutansatz aus erster Rohfraktion	MEDIUM_EXACT_WHOLE	NONE	tcheol olchedy qokeedy qotedy chedar cheey lchey solarol	kalt-trockener Drogenstoff; Holzdroge im Ansatz fertig getrocknet; bis zur Heizendstufe gebracht; bis zur mittleren Kühlstufe gebracht; abgemessene Trockenfraktion I, Mittelstufe; vollständig getrocknet; Drogenholz, trocken gebunden, Form I; [solarol:?]	kalt-trockener Drogenstoff; Holzdroge im Ansatz fertig getrocknet; bis zur Heizendstufe gebracht; bis zur mittleren Kühlstufe gebracht; abgemessene Trockenfraktion I, Mittelstufe; vollständig getrocknet; Drogenholz, trocken gebunden, Form I; erste Fraktion des Saatgutansatzes als Grundauszug	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
129	f82r	f82r.14	deeedy	messe die Enddosis ab und schließe nach langer Stufe ab	messe die Enddosis ab und schließe nach langer Stufe ab	LEARNED_ACTION_WHOLE	D_MEASURE+EEE_LONG_OR_FINAL+DY_FINISHED	lange bis zur letzten Stufe stehen lassen und abschließen	LOW_EXPLORATORY	NONE	r olchy qokal chey qokain deeedy qokeey qokaiin olchedy	Wurzel; Holzdroge im Ansatz leicht getrocknet; Rohstoff I, heiß am Gradanfang; bis zur mittleren Trockenstufe; heiß, Grad II; [deeedy:?]; bis zur Heizendstufe; heiß, Grad III; Holzdroge im Ansatz fertig getrocknet	Wurzel; Holzdroge im Ansatz leicht getrocknet; Rohstoff I, heiß am Gradanfang; bis zur mittleren Trockenstufe; heiß, Grad II; messe die Enddosis ab und schließe nach langer Stufe ab; bis zur Heizendstufe; heiß, Grad III; Holzdroge im Ansatz fertig getrocknet	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
130	f82v	f82v.29	qokechedy	erhitze bis zur Mittelstufe, trockne bis zur Mittelstufe und schließe ab	erhitze bis zur Mittelstufe, trockne bis zur Mittelstufe und schließe ab	LEARNED_ACTION_WHOLE	QO_COMMAND+K_HOT+E_MIDDLE+CH_DRY+E_MIDDLE+DY_FINISHED	heiß getrocknete Droge, Mittelstufe fertig	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	daiin chey qoky shedy qokaiin olkeedy qokechedy qotar	drei Maße; bis zur mittleren Trockenstufe; leicht erhitzt; bis zur mittleren Einweichstufe gebracht; heiß, Grad III; Holzdrogenansatz vollständig erhitzt und abgeschlossen; [qokechedy:?]; kalte Drogenfraktion I	drei Maße; bis zur mittleren Trockenstufe; leicht erhitzt; bis zur mittleren Einweichstufe gebracht; heiß, Grad III; Holzdrogenansatz vollständig erhitzt und abgeschlossen; erhitze bis zur Mittelstufe, trockne bis zur Mittelstufe und schließe ab; kalte Drogenfraktion I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
131	f82v	f82v.34	qolkeey	gib vollständig erhitztes Drogenmaterial hinzu	gib vollständig erhitztes Drogenmaterial hinzu	LEARNED_ACTION_WHOLE	QOL_ADD+K_HOT+EE_END+Y_START_OR_CLOSE	gib den vollständig erhitzten Holzdrogenansatz hinzu	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	yckhey qokain cheky otaiin olor okain qolkeey qotar olkain	Eintrag: Arzneikompositum in der Gradmitte; heiß, Grad II; bis zur mittleren Trockenstufe, dann leicht erhitzen; kalt im Zubereitungsrahmen, Grad III; eine Holzdrogenportion im Ansatz; heiß im Zubereitungsrahmen, Grad II; [qolkeey:?]; kalte Drogenfraktion I; Holzdrogenansatz auf Heizstufe II	Eintrag: Arzneikompositum in der Gradmitte; heiß, Grad II; bis zur mittleren Trockenstufe, dann leicht erhitzen; kalt im Zubereitungsrahmen, Grad III; eine Holzdrogenportion im Ansatz; heiß im Zubereitungsrahmen, Grad II; gib vollständig erhitztes Drogenmaterial hinzu; kalte Drogenfraktion I; Holzdrogenansatz auf Heizstufe II	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
132	f82v	f82v.7	chsdy	Saatgut trocknen und fertigstellen	Saatgut trocknen und fertigstellen	LEARNED_ACTION_WHOLE	CH_DRY+S_SEED+DY_FINISHED	Trockengutposten abschließen	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dair o l chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo	abgemessene Fraktion II; Grundansatz; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Kühlstufe gebracht; bis zur mittleren Kühlstufe gebracht; [chsdy:?]; Rohstoff I, kalt am Gradanfang; leicht gekühlt; Rohstoff I, heiß am Gradanfang; bis zur mittleren Heizstufe gebracht; Holzabsud	abgemessene Fraktion II; Grundansatz; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Kühlstufe gebracht; bis zur mittleren Kühlstufe gebracht; Saatgut trocknen und fertigstellen; Rohstoff I, kalt am Gradanfang; leicht gekühlt; Rohstoff I, heiß am Gradanfang; bis zur mittleren Heizstufe gebracht; Holzabsud	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
133	f83r	f83r.20	cheeety	bis zur letzten Trockenstufe bringen und dann leicht abkühlen	bis zur letzten Trockenstufe bringen und dann leicht abkühlen	LEARNED_ACTION_WHOLE	CH_DRY+EEE_LONG_OR_FINAL+T_COLD+Y_START_OR_CLOSE	lange getrocknete und leicht gekühlte Droge	MEDIUM_EXACT_WHOLE	NONE	solkeedy qoteedy qokeey qokedy sol cheeety qokedy qoky saiin	Saatgutansatz vollständig erhitzt; bis zur Kühlendstufe gebracht; bis zur Heizendstufe; bis zur mittleren Heizstufe gebracht; Samenmaterial/Saatgut; [cheeety:?]; bis zur mittleren Heizstufe gebracht; leicht erhitzt; Samen/Saatgut, Typ/Charge III	Saatgutansatz vollständig erhitzt; bis zur Kühlendstufe gebracht; bis zur Heizendstufe; bis zur mittleren Heizstufe gebracht; Samenmaterial/Saatgut; bis zur letzten Trockenstufe bringen und dann leicht abkühlen; bis zur mittleren Heizstufe gebracht; leicht erhitzt; Samen/Saatgut, Typ/Charge III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
134	f83r	f83r.3	chkeedy	trocknen, dann vollständig erhitzen und abschließen	trocknen, dann vollständig erhitzen und abschließen	LEARNED_ACTION_WHOLE	CH_DRY+K_HOT+EE_END+DY_FINISHED	vollständig heiß getrocknete Droge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar	Holzdrogenansatz vollständig erhitzt und abgeschlossen; Rohstoff I, kalt am Gradanfang; [chkeedy:?]; bis zur mittleren Trockenstufe; drei Maße; bis zur mittleren Trockenstufe; getrocknetes Drogenholz; heiß, Grad III; Rohstoff I, kalt am Gradanfang; abgemessene Fraktion I	Holzdrogenansatz vollständig erhitzt und abgeschlossen; Rohstoff I, kalt am Gradanfang; trocknen, dann vollständig erhitzen und abschließen; bis zur mittleren Trockenstufe; drei Maße; bis zur mittleren Trockenstufe; getrocknetes Drogenholz; heiß, Grad III; Rohstoff I, kalt am Gradanfang; abgemessene Fraktion I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
135	f83r	f83r.35	okeeol	vollständig erhitzter Ansatzstoff	vollständig erhitzter Ansatzstoff	PRODUCTIVE_COMPOUND	O_PREP+K_HOT+EE_END+OL_MATERIAL	vollständig erhitzter Grundansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	saiin cheky okeeol okain chdy	Samen/Saatgut, Typ/Charge III; bis zur mittleren Trockenstufe, dann leicht erhitzen; [okeeol:?]; heiß im Zubereitungsrahmen, Grad II; angetrocknet	Samen/Saatgut, Typ/Charge III; bis zur mittleren Trockenstufe, dann leicht erhitzen; vollständig erhitzter Ansatzstoff; heiß im Zubereitungsrahmen, Grad II; angetrocknet	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
136	f83r	f83r.6	chedchy	zweistufig trocknen: bis zur Mitte, dann leicht nachtrocknen	zweistufig trocknen: bis zur Mitte, dann leicht nachtrocknen	LEARNED_ACTION_WHOLE	LEARNED_CHEDCHY_WHOLE	zweistufig getrocknete Droge	MEDIUM_EXACT_WHOLE	NONE	schedy chedchy qokal olchedy qokaiin chedy qokeedy lchedy qoky	getrocknete Samen/Saat; [chedchy:?]; Rohstoff I, heiß am Gradanfang; Holzdroge im Ansatz fertig getrocknet; heiß, Grad III; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe gebracht; getrocknetes Drogenholz; leicht erhitzt	getrocknete Samen/Saat; zweistufig trocknen: bis zur Mitte, dann leicht nachtrocknen; Rohstoff I, heiß am Gradanfang; Holzdroge im Ansatz fertig getrocknet; heiß, Grad III; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe gebracht; getrocknetes Drogenholz; leicht erhitzt	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
137	f83v	f83v.18	qolkeedy	gib vollständig erhitztes und abgeschlossenes Drogenmaterial hinzu	gib vollständig erhitztes und abgeschlossenes Drogenmaterial hinzu	LEARNED_ACTION_WHOLE	QOL_ADD+K_HOT+EE_END+DY_FINISHED	gib den vollständig erhitzten Holzdrogenansatz hinzu	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	s olkeedy qokeedy qokeedy saiin okaiin chedy qokeedy qolkeedy	Samen-/Saatgutposten: Holzdrogenansatz vollständig erhitzt und abgeschlossen; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; Samen/Saatgut, Typ/Charge III; Ansatz auf Heizstufe III; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe gebracht; [qolkeedy:?]	Samen-/Saatgutposten: Holzdrogenansatz vollständig erhitzt und abgeschlossen; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; Samen/Saatgut, Typ/Charge III; Ansatz auf Heizstufe III; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe gebracht; gib vollständig erhitztes und abgeschlossenes Drogenmaterial hinzu	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
138	f83v	f83v.21	sheolkain	erhitze den eingeweichten Drogenstoff auf Stufe II	erhitze den eingeweichten Drogenstoff auf Stufe II	LEARNED_ACTION_WHOLE	SH_MOIST+E_MIDDLE+OL_MATERIAL+K_HOT+AIN_II	eingeweichter Drogenstoff, wiedererwärmt auf Stufe II	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qokeed qokaiin sheolkain sheol olkeedy l shedy	erhitze bis zur Endstufe und schließe ab; heiß, Grad III; [sheolkain:?]; feuchtes Material; Holzdrogenansatz vollständig erhitzt und abgeschlossen; eingeweichtes Drogenholz	erhitze bis zur Endstufe und schließe ab; heiß, Grad III; erhitze den eingeweichten Drogenstoff auf Stufe II; feuchtes Material; Holzdrogenansatz vollständig erhitzt und abgeschlossen; eingeweichtes Drogenholz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
139	f83v	f83v.27	lols	eine Charge Holzstoff	eine Charge Holzstoff	PRODUCTIVE_COMPOUND	L_WOOD+OL_MATERIAL+S_TERM_SPECIES	fertiger Holzabsud	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dsheol cheol shedy qokaiin cheeky lols	eine Dosis eingeweichte Droge; trockener Drogenstoff; bis zur mittleren Einweichstufe gebracht; heiß, Grad III; trocken am Gradende, dann heiß am Gradanfang; [lols:?]	eine Dosis eingeweichte Droge; trockener Drogenstoff; bis zur mittleren Einweichstufe gebracht; heiß, Grad III; trocken am Gradende, dann heiß am Gradanfang; eine Charge Holzstoff	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
140	f85r1	f85r1.18	checphey	getrocknete Arzneikompositum-Fraktion auf Mittelstufe	getrocknete Arzneikompositum-Fraktion auf Mittelstufe	LEARNED_WHOLE	LEARNED_CHECPHEY_WHOLE	trockene Blütenkompositum-Fraktion	LOW_EXPLORATORY	NONE	olkeey otchey qokedy qodaiin chy checphey otshey qokshey schdy dam	Holzdrogenansatz vollständig erhitzt; kalt-trockener Ansatz in der Mitte des Grades; bis zur mittleren Heizstufe gebracht; Stufe III; angetrocknet; [checphey:?]; kalt-feuchter Ansatz in der Mitte des Grades; heiß und bis zur mittleren Einweichstufe; Samen/Saatgut, getrocknete Kurz-/Kompaktform; Dosis I	Holzdrogenansatz vollständig erhitzt; kalt-trockener Ansatz in der Mitte des Grades; bis zur mittleren Heizstufe gebracht; Stufe III; angetrocknet; getrocknete Arzneikompositum-Fraktion auf Mittelstufe; kalt-feuchter Ansatz in der Mitte des Grades; heiß und bis zur mittleren Einweichstufe; Samen/Saatgut, getrocknete Kurz-/Kompaktform; Dosis I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
141	f85r1	f85r1.29	oees	Ansatzcharge auf Endstufe	Ansatzcharge auf Endstufe	PRODUCTIVE_COMPOUND	O_PREP+EE_END+S_TERM_SPECIES	vollständig ausgezogene Ansatzcharge	MEDIUM_EXACT_WHOLE	NONE	oees aiin ol keeody or s cheey qokchdy qotol okar otar otchy okam	[oees:?]; drei Teile; Grundansatz; vollständig ausgekochter Ansatz; Drogenportion; Samen-/Saatgutposten; vollständig getrocknet; heiß und angetrocknet; kaltes Material; heiße Drogenfraktion I im Ansatz; kalte Drogenfraktion I im Ansatz; kalt-trockener Ansatz am Anfang des Grades; ein Maß heißen Ansatzes	Ansatzcharge auf Endstufe; drei Teile; Grundansatz; vollständig ausgekochter Ansatz; Drogenportion; Samen-/Saatgutposten; vollständig getrocknet; heiß und angetrocknet; kaltes Material; heiße Drogenfraktion I im Ansatz; kalte Drogenfraktion I im Ansatz; kalt-trockener Ansatz am Anfang des Grades; ein Maß heißen Ansatzes	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
142	f85r1	f85r1.5	tdam	ein Maß kalte Droge	ein Maß kalte Droge	PRODUCTIVE_COMPOUND	T_COLD+D_MEASURE+AM_UNIT_I	eine Dosis kalter Ansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	tchedy kchedy qodaiin olkeedy oraiin olshedy okchy kedy tedy tdam	kalt und bis zur mittleren Trockenstufe gebracht; heiß und bis zur mittleren Trockenstufe gebracht; Stufe III; Holzdrogenansatz vollständig erhitzt und abgeschlossen; Portion III; Holzdroge im Ansatz vollständig eingeweicht; heiß-trockener Ansatz am Anfang des Grades; bis zur mittleren Heizstufe gebracht; bis zur mittleren Kühlstufe gebracht; [tdam:?]	kalt und bis zur mittleren Trockenstufe gebracht; heiß und bis zur mittleren Trockenstufe gebracht; Stufe III; Holzdrogenansatz vollständig erhitzt und abgeschlossen; Portion III; Holzdroge im Ansatz vollständig eingeweicht; heiß-trockener Ansatz am Anfang des Grades; bis zur mittleren Heizstufe gebracht; bis zur mittleren Kühlstufe gebracht; ein Maß kalte Droge	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
143	f86v5	f86v5.17	ykaiin	erhitze hiervon auf Stufe III	erhitze hiervon auf Stufe III	LEARNED_ACTION_WHOLE	Y_REFERENCE+K_HOT+AIIN_III	drei Teile hiervon erhitzen	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	ockhedy ched y taiin ykaiin qotal yshey otaiin olkam	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen; Trockenstufe Mitte, abgeschlossen; hierzu: kalt, Grad III; [ykaiin:?]; Rohstoff I, kalt am Gradanfang; weiche hiervon bis zur mittleren Stufe ein; kalt im Zubereitungsrahmen, Grad III; ein Maß heißer Holzdrogenansatz	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen; Trockenstufe Mitte, abgeschlossen; hierzu: kalt, Grad III; erhitze hiervon auf Stufe III; Rohstoff I, kalt am Gradanfang; weiche hiervon bis zur mittleren Stufe ein; kalt im Zubereitungsrahmen, Grad III; ein Maß heißer Holzdrogenansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
144	f86v5	f86v5.32	dshey	eine Dosis bis zur Mittelstufe angefeuchtete Droge	eine Dosis bis zur Mittelstufe angefeuchtete Droge	PRODUCTIVE_COMPOUND	D_MEASURE+SH_MOIST+E_MIDDLE+Y_START_OR_CLOSE	weiche eine Dosis Droge bis zur Mittelstufe ein	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	[dshey:?]; hierzu: kalt-trockene Grundform; Rohstoff I, kalt am Gradanfang; leicht angefeuchtet, abgeschlossen; Drogenportion; drei Teile; Trockenansatz, abgeschlossen; bis zur mittleren Trockenstufe; Grundansatz; kühle den Ansatz ab und schließe; drei Teile	eine Dosis bis zur Mittelstufe angefeuchtete Droge; hierzu: kalt-trockene Grundform; Rohstoff I, kalt am Gradanfang; leicht angefeuchtet, abgeschlossen; Drogenportion; drei Teile; Trockenansatz, abgeschlossen; bis zur mittleren Trockenstufe; Grundansatz; kühle den Ansatz ab und schließe; drei Teile	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
145	f86v5	f86v5.33	qopcheey	nimm vollständig getrocknetes Pulverpräparat	nimm vollständig getrocknetes Pulverpräparat	LEARNED_ACTION_WHOLE	QO_COMMAND+O_PREP+P_POWDER+CH_DRY+EE_END+Y_START_OR_CLOSE	gib vollständig getrocknetes Pulver hinzu	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	bis zur Heizendstufe; Grundansatz; heiß, Grad III; Grundansatz; heiß, Grad II; Holzdrogenansatz vollständig erhitzt und abgeschlossen; [qopcheey:?]; kalter Ansatz am Anfang des Grades; drei Maße; ein Maß kalten Ansatzes	bis zur Heizendstufe; Grundansatz; heiß, Grad III; Grundansatz; heiß, Grad II; Holzdrogenansatz vollständig erhitzt und abgeschlossen; nimm vollständig getrocknetes Pulverpräparat; kalter Ansatz am Anfang des Grades; drei Maße; ein Maß kalten Ansatzes	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
146	f86v5	f86v5.37	oreeeg	lange ausgezogener und stark eingedickter Wurzelauszug	lange ausgezogener und stark eingedickter Wurzelauszug	LEARNED_WHOLE	LEARNED_OREEEG_WHOLE	ein Gran lang ausgezogener Wurzelansatz	LOW_EXPLORATORY	NONE	dchol chedy qotain otaiin ol cheody olkeeody oreeeg	Maß trockenen Materials; bis zur mittleren Trockenstufe gebracht; kalt im qo-Rahmen, Grad II; kalt im Zubereitungsrahmen, Grad III; Grundansatz; getrockneter Ansatz; vollständig ausgekochter Holzdrogenauszug; [oreeeg:?]	Maß trockenen Materials; bis zur mittleren Trockenstufe gebracht; kalt im qo-Rahmen, Grad II; kalt im Zubereitungsrahmen, Grad III; Grundansatz; getrockneter Ansatz; vollständig ausgekochter Holzdrogenauszug; lange ausgezogener und stark eingedickter Wurzelauszug	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
147	f86v6	f86v6.16	ykeey	erhitze hiervon bis zur Endstufe und schließe ab	erhitze hiervon bis zur Endstufe und schließe ab	LEARNED_ACTION_WHOLE	Y_REFERENCE+K_HOT+EE_END+Y_START_OR_CLOSE	vollständig erhitzter Bezugsposten	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	taiin okaiin qokaiin ykeey otain chey okam qokar qokain okaiin	kalt, Grad III; Ansatz auf Heizstufe III; heiß, Grad III; [ykeey:?]; kalt im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; ein Maß heißen Ansatzes; heiße Drogenfraktion I; heiß, Grad II; Ansatz auf Heizstufe III	kalt, Grad III; Ansatz auf Heizstufe III; heiß, Grad III; erhitze hiervon bis zur Endstufe und schließe ab; kalt im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; ein Maß heißen Ansatzes; heiße Drogenfraktion I; heiß, Grad II; Ansatz auf Heizstufe III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
