edition_event_ordinal	navigation_event_id	event_id	cohort	statement_id	card_ordinal_in_statement	physical_page	register	owner_class_or_role	owner_id	owner_de	locus	surface	gdt515_navigation_recipe	final_context_recipe	recipe_relation_to_gdt515	portable_or_controlled_trace_de	state_status	selected_reading_layer	state_replay_status	outer_template_id	structural_template_id	selected_working_clause_de	owner_bound_control_clause_de	selected_equals_owner_bound	state_atom_alignment	source_context_layer	source_recipe_roundtrip	guard
36	G407-E0036	G407-E0036	OLD26_GDT416	G407-S001	36	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	F1R_TEXT_BLOCK_A	f1r.4	daiin	AIIN	AIIN	SAME	WERT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang lege den Kennwert fest.	Im laufenden Gang lege den Kennwert fest.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
37	G407-E0037	G407-E0037	OLD26_GDT416	G407-S001	37	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	F1R_TEXT_BLOCK_A	f1r.4	okaiin	OK+AIIN	OK+AIIN	SAME	SETZEN · WERT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Trage den Kennwert ein.	Trage den Kennwert ein.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
38	G407-E0038	G407-E0038	OLD26_GDT416	G407-S001	38	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	F1R_TEXT_BLOCK_A	f1r.4	or	OR	OR	SAME	EINHEIT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang trage die Eintragseinheit ein.	Im laufenden Gang trage die Eintragseinheit ein.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
39	G407-E0039	G407-E0039	OLD26_GDT416	G407-S001	39	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	F1R_TEXT_BLOCK_A	f1r.4	okan	OK+AN	OK+AN	SAME	SETZEN · KLASSE	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Trage die Eintragseinheit [wie zuvor] ein; in der bezeichneten Klasse.	Trage die Eintragseinheit [wie zuvor] ein; in der bezeichneten Klasse.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
40	G407-E0040	G407-E0040	OLD26_GDT416	G407-S001	40	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	F1R_TEXT_BLOCK_A	f1r.5	sair	S+AIR	S+AIR	SAME	WÄHLEN · BAHN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Wähle die Eintragseinheit [wie zuvor]; entlang der Lesebahn.	Wähle die Eintragseinheit [wie zuvor]; entlang der Lesebahn.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
41	G407-E0041	G407-E0041	OLD26_GDT416	G407-S001	41	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	F1R_TEXT_BLOCK_A	f1r.5	y	Y	Y	SAME	POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang wähle den laufenden Eintrag.	Im laufenden Gang wähle den laufenden Eintrag.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
42	G407-E0042	G407-E0042	OLD26_GDT416	G407-S001	42	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	F1R_TEXT_BLOCK_A	f1r.5	chear	CH+E+AR	CH+E+AR	SAME	NEHMEN · GRAD I · AUSGANG	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; auf Grad I.	Entnimm den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; auf Grad I.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
43	G407-E0043	G407-E0043	OLD26_GDT416	G407-S001	43	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	F1R_TEXT_BLOCK_A	f1r.5	cthaiin	CH+T+AIIN	CH+T+AIIN	SAME	NEHMEN · EINSTELLEN · WERT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den Kennwert und lege den Kennwert fest.	Entnimm den Kennwert und lege den Kennwert fest.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
44	G407-E0044	G407-E0044	OLD26_GDT416	G407-S001	44	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	F1R_TEXT_BLOCK_A	f1r.5	cphar	CH+P+AR	CH+P+AR	SAME	NEHMEN · EINSETZEN · AUSGANG	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den Kennwert [wie zuvor] und setze den Kennwert [wie zuvor] ein; von der Ausgangszeile.	Entnimm den Kennwert [wie zuvor] und setze den Kennwert [wie zuvor] ein; von der Ausgangszeile.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
45	G407-E0045	G407-E0045	OLD26_GDT416	G407-S001	45	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	F1R_TEXT_BLOCK_A	f1r.5	cfhaiin	CH+LOCAL_CHAR_F+AIIN	CH+LOCAL_CHAR_F+AIIN	SAME	NEHMEN · HIER · WERT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den Kennwert; an der bezeichneten Stelle.	Entnimm den Kennwert; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
46	G407-E0046	G407-E0046	OLD26_GDT416	G407-S001	46	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_A	F1R_TEXT_BLOCK_A	f1r.6	ydaraishy	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	SAME	POSTEN · HIER · AUSGANG · HIER · VARIANTE · HALTEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Halte den laufenden Eintrag [außen] und den laufenden Eintrag [innen] fest; von der Ausgangszeile; an der bezeichneten Stelle, an der bezeichneten Stelle und mit der lokalen Variante.	Halte den laufenden Eintrag [außen] und den laufenden Eintrag [innen] fest; von der Ausgangszeile; an der bezeichneten Stelle, an der bezeichneten Stelle und mit der lokalen Variante.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
47	G407-E0047	G407-E0047	OLD26_GDT416	G407-S002	1	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.7	odar	O+D_ADDR+AR	O+D_ADDR+AR	SAME	AUSFÜHRUNG · HIER · AUSGANG	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Von der Ausgangszeile; als Ausführung; an der bezeichneten Stelle.	Von der Ausgangszeile; als Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
48	G407-E0048	G407-E0048	OLD26_GDT416	G407-S002	2	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.7	shol	SH+OL	SH+OL	SAME	HALTEN · FORTSETZEN	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O05	GDT565-T054	Weiter: halte.	Weiter halte fest.	NO	1:SH=halten | 2:OL=weiter	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
49	G407-E0049	G407-E0049	OLD26_GDT416	G407-S002	3	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.7	cphoy	CH+P+O+Y	CH+P+O+Y	SAME	NEHMEN · EINSETZEN · AUSFÜHRUNG · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den laufenden Eintrag und setze den laufenden Eintrag ein; als Ausführung.	Entnimm den laufenden Eintrag und setze den laufenden Eintrag ein; als Ausführung.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
50	G407-E0050	G407-E0050	OLD26_GDT416	G407-S002	4	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.7	oydar	O+Y+D_ADDR+AR	O+Y+D_ADDR+AR	SAME	AUSFÜHRUNG · POSTEN · HIER · AUSGANG	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang setze den laufenden Eintrag ein; von der Ausgangszeile; als Ausführung; an der bezeichneten Stelle.	Im laufenden Gang setze den laufenden Eintrag ein; von der Ausgangszeile; als Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
51	G407-E0051	G407-E0051	OLD26_GDT416	G407-S002	5	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.7	sh	SH	SH	SAME	HALTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Halte den laufenden Eintrag [wie zuvor] fest.	Halte den laufenden Eintrag [wie zuvor] fest.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
52	G407-E0052	G407-E0052	OLD26_GDT416	G407-S002	6	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.7	s	S	S	SAME	WÄHLEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Wähle den laufenden Eintrag [wie zuvor].	Wähle den laufenden Eintrag [wie zuvor].	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
53	G407-E0053	G407-E0053	OLD26_GDT416	G407-S002	7	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.7	cfhoaiin	CH+LOCAL_CHAR_F+O+AIIN	CH+LOCAL_CHAR_F+O+AIIN	SAME	NEHMEN · HIER · AUSFÜHRUNG · WERT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den Kennwert; als Ausführung; an der bezeichneten Stelle.	Entnimm den Kennwert; als Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
54	G407-E0054	G407-E0054	OLD26_GDT416	G407-S002	8	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.7	shodary	SH+O+D_ADDR+AR+Y	SH+O+D_ADDR+AR+Y	SAME	HALTEN · AUSFÜHRUNG · HIER · AUSGANG · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Halte den laufenden Eintrag fest; von der Ausgangszeile; als Ausführung; an der bezeichneten Stelle.	Halte den laufenden Eintrag fest; von der Ausgangszeile; als Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
55	G407-E0055	G407-E0055	OLD26_GDT416	G407-S002	9	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.8	yshey	Y+SH+E+Y	Y+SH+E+Y	SAME	POSTEN · HALTEN · GRAD I · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Halte den laufenden Eintrag [außen] und den laufenden Eintrag [innen] fest; auf Grad I.	Halte den laufenden Eintrag [außen] und den laufenden Eintrag [innen] fest; auf Grad I.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
56	G407-E0056	G407-E0056	OLD26_GDT416	G407-S002	10	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.8	shody	SH+O+DY	SH+O+DY	SAME	HALTEN · AUSFÜHRUNG · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T006	Halte den Posten; zur Ausführung; abschließen.	Halte den laufenden Eintrag [wie zuvor] fest; als Ausführung; schließe den Schritt.	NO	1:SH=halten | 2:O=zur Ausführung | 3:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
57	G407-E0057	G407-E0057	OLD26_GDT416	G407-S003	1	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.8	okchoy	OK+CH+O+Y	OK+CH+O+Y	SAME	SETZEN · NEHMEN · AUSFÜHRUNG · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Trage den laufenden Eintrag ein und entnimm den laufenden Eintrag; als Ausführung.	Trage den laufenden Eintrag ein und entnimm den laufenden Eintrag; als Ausführung.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
58	G407-E0058	G407-E0058	OLD26_GDT416	G407-S003	2	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.8	otchol	OT+CH+OL	OT+CH+OL	SAME	DANACH · NEHMEN · FORTSETZEN	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O06	GDT565-T167	Danach: nimm den Posten; weiterführen.	Danach und weiter entnimm den laufenden Eintrag [wie zuvor].	NO	1:OT=danach | 2:CH=nehmen | 3:OL=weiter	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
59	G407-E0059	G407-E0059	OLD26_GDT416	G407-S003	3	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.8	chocthy	CH+O+CH+T+Y	CH+O+CH+T+Y	SAME	NEHMEN · AUSFÜHRUNG · NEHMEN · EINSTELLEN · POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den laufenden Eintrag, entnimm den laufenden Eintrag und lege den laufenden Eintrag fest; als Ausführung.	Entnimm den laufenden Eintrag, entnimm den laufenden Eintrag und lege den laufenden Eintrag fest; als Ausführung.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
60	G407-E0060	G407-E0060	OLD26_GDT416	G407-S003	4	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.8	os	OS	OS	SAME	VORBEZUG	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang lege den laufenden Eintrag [wie zuvor] fest; wie zuvor.	Im laufenden Gang lege den laufenden Eintrag [wie zuvor] fest; wie zuvor.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
61	G407-E0061	G407-E0061	OLD26_GDT416	G407-S003	5	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.8	chy	Y	Y	SAME	POSTEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang lege den laufenden Eintrag fest.	Im laufenden Gang lege den laufenden Eintrag fest.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
62	G407-E0062	G407-E0062	OLD26_GDT416	G407-S003	6	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.8	dain	AIN	AIN	SAME	ANTEIL	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang lege den Teilwert fest.	Im laufenden Gang lege den Teilwert fest.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
63	G407-E0063	G407-E0063	OLD26_GDT416	G407-S003	7	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.8	chor	CH+OR	CH+OR	SAME	NEHMEN · EINHEIT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm die Eintragseinheit.	Entnimm die Eintragseinheit.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
64	G407-E0064	G407-E0064	OLD26_GDT416	G407-S003	8	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.8	kos	K+O+S	K+O+S	SAME	GEBEN · AUSFÜHRUNG · WÄHLEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Ordne die Eintragseinheit [wie zuvor] zu und wähle die Eintragseinheit [wie zuvor]; als Ausführung.	Ordne die Eintragseinheit [wie zuvor] zu und wähle die Eintragseinheit [wie zuvor]; als Ausführung.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
65	G407-E0065	G407-E0065	OLD26_GDT416	G407-S003	9	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.9	daiin	AIIN	AIIN	SAME	WERT	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang wähle den Kennwert.	Im laufenden Gang wähle den Kennwert.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
66	G407-E0066	G407-E0066	OLD26_GDT416	G407-S003	10	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.9	shos	SH+O+S	SH+O+S	SAME	HALTEN · AUSFÜHRUNG · WÄHLEN	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Halte den Kennwert [wie zuvor] fest und wähle den Kennwert [wie zuvor]; als Ausführung.	Halte den Kennwert [wie zuvor] fest und wähle den Kennwert [wie zuvor]; als Ausführung.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
67	G407-E0067	G407-E0067	OLD26_GDT416	G407-S003	11	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.9	cfhol	CH+LOCAL_CHAR_F+OL	CH+LOCAL_CHAR_F+OL	SAME	NEHMEN · HIER · FORTSETZEN	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O03	GDT565-T068	Weiter: nimm den Wert; hier.	Weiter entnimm den Kennwert [wie zuvor]; an der bezeichneten Stelle.	NO	1:CH=nehmen | 2:LOCAL_CHAR_F=hier | 3:OL=weiter	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
68	G407-E0068	G407-E0068	OLD26_GDT416	G407-S003	12	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.9	shody	SH+O+DY	SH+O+DY	SAME	HALTEN · AUSFÜHRUNG · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T006	Halte den Wert; zur Ausführung; abschließen.	Halte den Kennwert [wie zuvor] fest; als Ausführung; schließe den Schritt.	NO	1:SH=halten | 2:O=zur Ausführung | 3:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
69	G407-E0069	G407-E0069	OLD26_GDT416	G407-S004	1	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.10	dain	AIN	AIN	SAME	ANTEIL	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang halte den Teilwert fest.	Im laufenden Gang halte den Teilwert fest.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
70	G407-E0070	G407-E0070	OLD26_GDT416	G407-S004	2	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.10	os	OS	OS	SAME	VORBEZUG	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Gang halte den Teilwert [wie zuvor] fest; wie zuvor.	Im laufenden Gang halte den Teilwert [wie zuvor] fest; wie zuvor.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
71	G407-E0071	G407-E0071	OLD26_GDT416	G407-S004	3	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_B	F1R_TEXT_BLOCK_B	f1r.10	teody	T+E+O+DY	T+E+O+DY	SAME	EINSTELLEN · GRAD I · AUSFÜHRUNG · SCHLUSS	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T013	Stelle den Anteil ein; auf Grad I; zur Ausführung; abschließen.	Lege den Teilwert [wie zuvor] fest; auf Grad I und als Ausführung; schließe den Schritt.	NO	1:T=einstellen | 2:E=auf Grad I | 3:O=zur Ausführung | 4:DY=abschließen	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
72	G407-E0072	G407-E0072	OLD26_GDT416	G407-S005	1	f1r	SOURCE_SECTION_T	TEXTBLOCK	F1R_TEXT_BLOCK_C	F1R_TEXT_BLOCK_C	f1r.11	ydain	Y+AIN	Y+AIN	SAME	POSTEN · ANTEIL	NONSTATE_CARD	GDT416_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Bezug: den laufenden Eintrag und den Teilwert.	Bezug: den laufenden Eintrag und den Teilwert.	YES	NOT_APPLICABLE	GDT416_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
