source_layer	source_event_id	physical_page	source_panel	register	locus	source_order	owner_de	surface	component_recipe	literal_core_reading_de	local_contextual_expansion_de	source_local_role	surface_status	admission_color
ORIGINAL22_LOCAL_ADDRESS	P912-E1901	f67r2	f67r2	CELESTIAL	f67r2.70	756	zwei lokale Himmelsraeder	osar	O+S+AR	LOKALE ADRESSE KOPIEREN	zwei lokale Himmelsraeder: Reihe aufrufen, Klasse wählen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1902	f67r2	f67r2	CELESTIAL	f67r2.71	757	zwei lokale Himmelsraeder	oran	OR+AN	LOKALE ADRESSE KOPIEREN	zwei lokale Himmelsraeder: Eintragsklasse, Zusatzklasse.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1970	f68r1	f68r1	CELESTIAL	f68r1.8	825	mehrteiliger Sternatlas mit lokalen Zentren	okodaly	OK+O+DA+L+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, Reihe aufrufen, zweite Stufe, Verbindung, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1971	f68r1	f68r1	CELESTIAL	f68r1.9	826	mehrteiliger Sternatlas mit lokalen Zentren	odchecthy	O+D_ADDR+CH+E+CTH+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Unterplatz, Klassenkennung, erster Grad, Bereitschaftsklasse, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1972	f68r1	f68r1	CELESTIAL	f68r1.10	827	mehrteiliger Sternatlas mit lokalen Zentren	otcheody	OT+CHEO+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, lokaler Eintrag, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1973	f68r1	f68r1	CELESTIAL	f68r1.11	828	mehrteiliger Sternatlas mit lokalen Zentren	okoaly	OK+O+AL+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, Reihe aufrufen, Zielplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1974	f68r1	f68r1	CELESTIAL	f68r1.12	829	mehrteiliger Sternatlas mit lokalen Zentren	chocfhy	CH+O+CFH+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Klassenkennung, Reihe aufrufen, Trennklasse, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1975	f68r1	f68r1	CELESTIAL	f68r1.13	830	mehrteiliger Sternatlas mit lokalen Zentren	octhey	O+CTH+E+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Bereitschaftsklasse, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1976	f68r1	f68r1	CELESTIAL	f68r1.14	831	mehrteiliger Sternatlas mit lokalen Zentren	otshey	OT+SH+E+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, Bezug halten, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1977	f68r1	f68r1	CELESTIAL	f68r1.15	832	mehrteiliger Sternatlas mit lokalen Zentren	otydy	OT+Y+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, dieser Platz, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1978	f68r1	f68r1	CELESTIAL	f68r1.16	833	mehrteiliger Sternatlas mit lokalen Zentren	okear	OK+E+AR	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, erster Grad, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1979	f68r1	f68r1	CELESTIAL	f68r1.17	834	mehrteiliger Sternatlas mit lokalen Zentren	cphocthy	CPH+O+CTH+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Gegenplatz, Reihe aufrufen, Bereitschaftsklasse, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1980	f68r1	f68r1	CELESTIAL	f68r1.18	835	mehrteiliger Sternatlas mit lokalen Zentren	ytchody	Y+T+CH+O+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: dieser Platz, Platz einstellen, Klassenkennung, Reihe aufrufen, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1981	f68r1	f68r1	CELESTIAL	f68r1.19	836	mehrteiliger Sternatlas mit lokalen Zentren	otys	OT+Y+S	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, dieser Platz, Klasse wählen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1982	f68r1	f68r1	CELESTIAL	f68r1.20	837	mehrteiliger Sternatlas mit lokalen Zentren	olor	OL+OR	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: gleiche Reihe weiter, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1983	f68r1	f68r1	CELESTIAL	f68r1.21	838	mehrteiliger Sternatlas mit lokalen Zentren	ockhy	O+CKH+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Verbindungsweg, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1984	f68r1	f68r1	CELESTIAL	f68r1.22	839	mehrteiliger Sternatlas mit lokalen Zentren	ofcheor	O+LOCAL_CHAR_F+CHEO+R	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, f-Zeichen, lokaler Eintrag, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1985	f68r1	f68r1	CELESTIAL	f68r1.23	840	mehrteiliger Sternatlas mit lokalen Zentren	otchdy	OT+CHD+DY	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, zum nächsten Platz wechseln, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1986	f68r1	f68r1	CELESTIAL	f68r1.24	841	mehrteiliger Sternatlas mit lokalen Zentren	otykchs	OT+Y+K+CH+S	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, dieser Platz, Wert zuordnen, Klassenkennung, Klasse wählen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1987	f68r1	f68r1	CELESTIAL	f68r1.25	842	mehrteiliger Sternatlas mit lokalen Zentren	otol	OT+OL	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1988	f68r1	f68r1	CELESTIAL	f68r1.26	843	mehrteiliger Sternatlas mit lokalen Zentren	otor	OT+OR	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1989	f68r1	f68r1	CELESTIAL	f68r1.27	844	mehrteiliger Sternatlas mit lokalen Zentren	oiinar	O+IIN+AR	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Indexstufe, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1990	f68r1	f68r1	CELESTIAL	f68r1.28	845	mehrteiliger Sternatlas mit lokalen Zentren	okoldy	OK+OL+DY	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, gleiche Reihe weiter, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1991	f68r1	f68r1	CELESTIAL	f68r1.29	846	mehrteiliger Sternatlas mit lokalen Zentren	ykchdy	Y+K+CHD+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: dieser Platz, Wert zuordnen, zum nächsten Platz wechseln, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1992	f68r1	f68r1	CELESTIAL	f68r1.30	847	mehrteiliger Sternatlas mit lokalen Zentren	oeeody	O+EE+O+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, zweiter Grad, Reihe aufrufen, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1993	f68r1	f68r1	CELESTIAL	f68r1.31	848	mehrteiliger Sternatlas mit lokalen Zentren	ocphy	O+CPH+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Gegenplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1994	f68r1	f68r1	CELESTIAL	f68r1.32	849	mehrteiliger Sternatlas mit lokalen Zentren	okeeodal	OK+EE+O+DA+L	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, zweiter Grad, Reihe aufrufen, zweite Stufe, Verbindung.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1995	f68r1	f68r1	CELESTIAL	f68r1.33	850	mehrteiliger Sternatlas mit lokalen Zentren	okshor	OK+SH+OR	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, Bezug halten, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1996	f68r1	f68r1	CELESTIAL	f68r1.34	851	mehrteiliger Sternatlas mit lokalen Zentren	osdaiin	O+S+D_ADDR+AIIN	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, Klasse wählen, Unterplatz, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1997	f68r1	f68r1	CELESTIAL	f68r1.35	852	mehrteiliger Sternatlas mit lokalen Zentren	otochedy	OT+O+CHD+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: nächster Platz, Reihe aufrufen, zum nächsten Platz wechseln, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1998	f68r1	f68r1	CELESTIAL	f68r1.36	853	mehrteiliger Sternatlas mit lokalen Zentren	dolchedy	D_ADDR+OL+CHD+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Unterplatz, gleiche Reihe weiter, zum nächsten Platz wechseln, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1999	f68r1	f68r1	CELESTIAL	f68r1.37	854	mehrteiliger Sternatlas mit lokalen Zentren	oky	OK+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2000	f68r1	f68r1	CELESTIAL	f68r1.37	855	mehrteiliger Sternatlas mit lokalen Zentren	okchdy	OK+CHD+DY	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, zum nächsten Platz wechseln, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2001	f68r1	f68r1	CELESTIAL	f68r1.37	856	mehrteiliger Sternatlas mit lokalen Zentren	okardy	OK+AR+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Platz aktivieren, Quell- oder Bezugsstelle, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2002	f68r1	f68r1	CELESTIAL	f68r1.37	857	mehrteiliger Sternatlas mit lokalen Zentren	qear	CARRIER_Q+E+AR	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: q-Träger, erster Grad, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2003	f68r1	f68r1	CELESTIAL	f68r1.37	858	mehrteiliger Sternatlas mit lokalen Zentren	oygy	O+Y+G_LABEL+Y	LOKALE ADRESSE KOPIEREN	mehrteiliger Sternatlas mit lokalen Zentren: Reihe aufrufen, dieser Platz, g-Zeichen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2004	f69v	f69v	CELESTIAL	f69v.1	859	drei getrennte heterogene Himmelsraeder	dair	D_ADDR+AIR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2005	f69v	f69v	CELESTIAL	f69v.1	860	drei getrennte heterogene Himmelsraeder	cheyky	CH+E+Y+K+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung, erster Grad, dieser Platz, Wert zuordnen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2006	f69v	f69v	CELESTIAL	f69v.1	861	drei getrennte heterogene Himmelsraeder	otaza	OT+A_ADDR+LOCAL_CHAR_Z+A_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, lokale Adresse, z-Zeichen, lokale Adresse.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2007	f69v	f69v	CELESTIAL	f69v.1	862	drei getrennte heterogene Himmelsraeder	sar	S+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2008	f69v	f69v	CELESTIAL	f69v.1	863	drei getrennte heterogene Himmelsraeder	ar	AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2009	f69v	f69v	CELESTIAL	f69v.1	864	drei getrennte heterogene Himmelsraeder	chykar	CH+Y+K+AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung, dieser Platz, Wert zuordnen, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2010	f69v	f69v	CELESTIAL	f69v.1	865	drei getrennte heterogene Himmelsraeder	okoirsh	OK+O+LOCAL_CHAR_I+R+SH	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, i-Zeichen, Zustandsmarke, Bezug halten.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2011	f69v	f69v	CELESTIAL	f69v.1	866	drei getrennte heterogene Himmelsraeder	ar	AR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2012	f69v	f69v	CELESTIAL	f69v.1	867	drei getrennte heterogene Himmelsraeder	chetody	CH+E+T+O+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung, erster Grad, Platz einstellen, Reihe aufrufen, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2013	f69v	f69v	CELESTIAL	f69v.1	868	drei getrennte heterogene Himmelsraeder	okeeos	OK+EE+O+S	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, Reihe aufrufen, Klasse wählen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2014	f69v	f69v	CELESTIAL	f69v.1	869	drei getrennte heterogene Himmelsraeder	o	O	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2015	f69v	f69v	CELESTIAL	f69v.1	870	drei getrennte heterogene Himmelsraeder	tey	T+E+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz einstellen, erster Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2016	f69v	f69v	CELESTIAL	f69v.1	871	drei getrennte heterogene Himmelsraeder	otokeeey	OT+OK+EEE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz, Platz aktivieren, voller Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2017	f69v	f69v	CELESTIAL	f69v.1	872	drei getrennte heterogene Himmelsraeder	okeeody	OK+EE+O+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, Reihe aufrufen, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2018	f69v	f69v	CELESTIAL	f69v.1	873	drei getrennte heterogene Himmelsraeder	okeey	OK+EE+Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2019	f69v	f69v	CELESTIAL	f69v.1	874	drei getrennte heterogene Himmelsraeder	doiir	D_ADDR+O+IIN+R	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Unterplatz, Reihe aufrufen, Indexstufe, Zustandsmarke.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2020	f69v	f69v	CELESTIAL	f69v.1	875	drei getrennte heterogene Himmelsraeder	teeo	T+EE+O	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz einstellen, zweiter Grad, Reihe aufrufen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2021	f69v	f69v	CELESTIAL	f69v.1	876	drei getrennte heterogene Himmelsraeder	y	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2022	f69v	f69v	CELESTIAL	f69v.1	877	drei getrennte heterogene Himmelsraeder	chey	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2023	f69v	f69v	CELESTIAL	f69v.1	878	drei getrennte heterogene Himmelsraeder	ot	OT	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: nächster Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2024	f69v	f69v	CELESTIAL	f69v.1	879	drei getrennte heterogene Himmelsraeder	y	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2025	f69v	f69v	CELESTIAL	f69v.1	880	drei getrennte heterogene Himmelsraeder	okedy	OK+E+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2026	f69v	f69v	CELESTIAL	f69v.1	881	drei getrennte heterogene Himmelsraeder	chsdy	CH+S+DY	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung, Klasse wählen, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2027	f69v	f69v	CELESTIAL	f69v.1	882	drei getrennte heterogene Himmelsraeder	okeod	OK+E+O+D_ADDR	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2028	f69v	f69v	CELESTIAL	f69v.1	883	drei getrennte heterogene Himmelsraeder	y	Y	LOKALE ADRESSE KOPIEREN	drei getrennte heterogene Himmelsraeder: dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
