gdt515_surface_id	surface	event_count	physical_pages	source_kinds	content_roles	visible_recipe	literal_core_reading_de	default_working_readings_de	surface_status	admission_colors	old_running_event_count	old_local_surface_contact	genuinely_new_to_old_26_pages	new_portable_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard
G515-W0185	okoy	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	OK+O+Y	SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0186	oky	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+Y	SETZEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: SETZEN · POSTEN	EXACT_GDT405_LOCK	GREEN	13	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0187	okyd	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+Y+D_ADDR	SETZEN · POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER]	OLD_LOCAL_SURFACE_NEW_RUNNING_CONTEXT_VISIBLE_RESEGMENTATION	GREEN	0	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0188	ol	9	f20v|f4r|f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OL	FORTSETZEN	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f4r: FORTSETZEN || ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f20v: FORTSETZEN || ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: FORTSETZEN || ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: FORTSETZEN || ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: FORTSETZEN	EXACT_GDT405_LOCK	GREEN	78	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0189	olkeol	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OL+K+E+OL	FORTSETZEN · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: FORTSETZEN · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0190	olsheol	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	OL+K+E+OL	FORTSETZEN · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: FORTSETZEN · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	EXACT_GDT405_LOCK	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0191	olsheor	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	OL+SH+E+OR	FORTSETZEN · HALTEN · [E:STEUERUNG=GRAD I] · EINHEIT	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: FORTSETZEN · HALTEN · [E:STEUERUNG=GRAD I] · EINHEIT	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0192	oly	1	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OL+Y	FORTSETZEN · POSTEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: FORTSETZEN · POSTEN	EXACT_GDT405_LOCK	GREEN	14	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0193	opchedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	O+P+CHD+DY	[O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	EXACT_GDT405_LOCK	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0194	opchy	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	O+P+Y	[O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0195	opydy	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	O+P+Y+DY	[O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · POSTEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: [O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · POSTEN · [DY:STEUERUNG=SCHLUSS]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0196	or	2	f20v|f31r	P/0	COORDINATE_OR_CATALOGUE_CARD	OR	EINHEIT	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f20v: EINHEIT || KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f31r: EINHEIT	EXACT_GDT405_LOCK	GREEN	43	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0197	otalor	1	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+AL+OR	DANACH · ZIELORT · EINHEIT	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: DANACH · ZIELORT · EINHEIT	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0198	otam	1	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+AM_ADDR	DANACH · [AM_ADDR:LOKALSTRUKTUR=HIER]	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · [AM_ADDR:LOKALSTRUKTUR=HIER]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	5	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0199	otchdy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OT+CHD+DY	DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	EXACT_GDT405_LOCK	GREEN	2	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0200	otchedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OT+CHD+DY	DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0201	otcheo	1	f66r	L/x	LATE_ADDITION_CARD	OT+CH+E+O	DANACH · NEHMEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	KARTE IM GETRENNTEN SPAETEN NACHTRAG BEI separater spaeter unterer Nachtrag mit kleiner Zeichnung: [OT:FORMSPUR=DANACH] · [CH:FORMSPUR=NEHMEN] · [E:FORMSPUR=GRAD I] · [O:FORMSPUR=AUSFÜHRUNG]	NEW_VISIBLE_COMPOSITION	LOCAL	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0202	otchol	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	OT+CH+OL	DANACH · NEHMEN · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: DANACH · NEHMEN · FORTSETZEN	EXACT_GDT405_LOCK	GREEN	7	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0203	otchy	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	OT+CH+Y	DANACH · NEHMEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: DANACH · NEHMEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	4	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0204	otedy	1	f31r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+E+DY	DANACH · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f31r: DANACH · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	EXACT_GDT405_LOCK	GREEN	17	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0205	oteedy	2	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+EE+DY	DANACH · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: DANACH · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS] || ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	7	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0206	oteey	1	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+EE+Y	DANACH · [EE:STEUERUNG=GRAD II] · POSTEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · [EE:STEUERUNG=GRAD II] · POSTEN	EXACT_GDT405_LOCK	GREEN	16	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0207	oteochey	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OT+E+O+CH+E+Y	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0208	oteody	1	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+E+O+Y	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	4	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0209	oteor	1	f31r	P/c	ITINERARY_OR_ADDRESS_CARD	OT+E+OR	DANACH · [E:STEUERUNG=GRAD I] · EINHEIT	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f31r: DANACH · [E:STEUERUNG=GRAD I] · EINHEIT	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0210	otey	1	f66r	P/0	ITINERARY_OR_ADDRESS_CARD	OT+E+Y	DANACH · [E:STEUERUNG=GRAD I] · POSTEN	ADRESSE/FORTSETZUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: DANACH · [E:STEUERUNG=GRAD I] · POSTEN	EXACT_GDT405_LOCK	GREEN	11	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0211	otol	1	f20v	P/0	ITINERARY_OR_ADDRESS_CARD	OT+OL	DANACH · FORTSETZEN	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f20v: DANACH · FORTSETZEN	EXACT_GDT405_LOCK	GREEN	7	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0212	otor	1	f20v	P/0	ITINERARY_OR_ADDRESS_CARD	OT+OR	DANACH · EINHEIT	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f20v: DANACH · EINHEIT	EXACT_CURRENT_RUNNING_RECIPE	GREEN	5	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0213	oty	1	f20v	P/0	ITINERARY_OR_ADDRESS_CARD	OT+Y	DANACH · POSTEN	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f20v: DANACH · POSTEN	EXACT_GDT405_LOCK	GREEN	10	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0214	p	1	f66r	L/0	MARGINAL_SIGN_CARD	P	EINSETZEN	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [P:FORMSPUR=EINSETZEN]	NEW_VISIBLE_COMPOSITION	LOCAL	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0215	pchedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	P+CHD+DY	EINSETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: EINSETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	EXACT_GDT405_LOCK	GREEN	10	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0216	pchof	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	P+CH+O+LOCAL_CHAR_F	EINSETZEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: EINSETZEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0217	pdaiin	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	P+AIIN	EINSETZEN · WERT	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: EINSETZEN · WERT	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0218	pofochey	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	P+O+LOCAL_CHAR_F+O+CH+E+Y	EINSETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: EINSETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0219	psheody	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	P+SH+E+O+D_ADDR+Y	EINSETZEN · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: EINSETZEN · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0220	pydaiin	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	P+Y+D_ADDR+AIIN	EINSETZEN · POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: EINSETZEN · POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0221	qef	1	f31r	P/0	LOCAL_CLASS_OR_NAME_CARD	E+LOCAL_CHAR_F	[E:STEUERUNG=GRAD I] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER]	LOKALE KENNUNG BEI abgebildete Ganzpflanze auf f31r: [E:STEUERUNG=GRAD I] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0222	qo	1	f66r	P/0	LOCAL_CLASS_OR_NAME_CARD	O	[O:STEUERUNG=AUSFÜHRUNG]	LOKALE KENNUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: [O:STEUERUNG=AUSFÜHRUNG]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	9	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0223	qoaiin	1	f31r	P/0	COORDINATE_OR_CATALOGUE_CARD	CARRIER_Q+O+AIIN	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · WERT	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f31r: [CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · WERT	EXACT_CURRENT_RUNNING_RECIPE	GREEN	4	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0224	qocthedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	CARRIER_Q+O+CH+T+E+Y	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: [CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	NEW_VISIBLE_COMPOSITION	AMBER	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0225	qoekedy	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	CARRIER_Q+O+E+K+E+DY	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · [E:STEUERUNG=GRAD I] · GEBEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: [CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · [E:STEUERUNG=GRAD I] · GEBEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0226	qofchedy	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y	[CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · BEARBEITEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: [CARRIER_Q:STEUERUNG=BEGINNMARKER] · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · BEARBEITEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0227	qokaiir	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+IIN+R	SETZEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · [IIN:STEUERUNG=STUFE] · MARKIEREN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0228	qokal	3	f66r	L/0|P/0	MARGINAL_LABEL_CARD|ORDERED_INSTRUCTION_CARD	OK+AL	SETZEN · ZIELORT	RANDKENNUNG BEI sichtbare Randkennungszone von f66r: [OK:FORMSPUR=SETZEN] · [AL:FORMSPUR=ZIELORT] || ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · ZIELORT || ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · ZIELORT	EXACT_GDT405_LOCK	GREEN|LOCAL	27	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0229	qokaldy	2	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+AL+Y	SETZEN · ZIELORT · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: SETZEN · ZIELORT · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0230	qokaly	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+AL+Y	SETZEN · ZIELORT · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · ZIELORT · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0231	qokar	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+AR	SETZEN · AUSGANG	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · AUSGANG	EXACT_GDT405_LOCK	GREEN	19	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0232	qokchedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+CHD+Y	SETZEN · BEARBEITEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · BEARBEITEN · POSTEN	EXACT_GDT405_LOCK	GREEN	4	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0233	qokchey	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+CH+E+Y	SETZEN · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
