factorized_id	statement_id	event_id	physical_page	register	prose_block_id	owner_id	card_ordinal_in_statement	surface	visible_recipe	focus_atom_ordinal	focus_occurrence_ordinal	focus_core	focus_value_de	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_card_ordinal	selected_action_atom_ordinal	target_card_offset	action_core	action_value_de	head_kind	r_topology	duplicate_mode	duplicate_role	paired_focus_atom_ordinal	lookahead_cards	owner_boundary_crossed	statement_boundary_crossed	selector_supported_outside_page	selector_supported_outside_register	head_supported_outside_page	head_supported_outside_register	event_admission_color	factorized_result
G515-A00239	G515-S023	G515-E0239	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	5	qoekedy	CARRIER_Q+O+E+K+E+DY	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0239	5	4	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00240	G515-S023	G515-E0239	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	5	qoekedy	CARRIER_Q+O+E+K+E+DY	5	2	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0239	5	4	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00241	G515-S024	G515-E0240	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	1	otedy	OT+E+DY	2	1	E	GRAD I	GRADE	OWNER_CONTEXT	OWNER_ONLY	OWNER	0	0	0	OWNER	BESITZER	OWNER_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00242	G515-S025	G515-E0241	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	1	ykedy	Y+K+E+DY	1	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0241	1	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00243	G515-S025	G515-E0241	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	1	ykedy	Y+K+E+DY	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0241	1	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00244	G515-S026	G515-E0242	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	1	dals	AL+S	1	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_RIGHT_ACTION	G515-E0242	1	2	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00245	G515-S026	G515-E0244	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	3	or	OR	1	1	OR	EINHEIT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0243	2	3	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00246	G515-S026	G515-E0245	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	4	chedy	CHD+Y	2	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0245	4	1	0	CHD	BEARBEITEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00247	G515-S026	G515-E0246	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	5	daiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0245	4	1	-1	CHD	BEARBEITEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00248	G515-S026	G515-E0247	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	6	okeedy	OK+EE+DY	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0247	6	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00249	G515-S027	G515-E0248	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	1	yshedair	Y+SH+E+D_ADDR+AIR	1	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0248	1	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00250	G515-S027	G515-E0248	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	1	yshedair	Y+SH+E+D_ADDR+AIR	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0248	1	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00251	G515-S027	G515-E0248	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	1	yshedair	Y+SH+E+D_ADDR+AIR	5	1	AIR	BAHN	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0248	1	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00252	G515-S027	G515-E0249	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	2	sheol	SH+E+OL	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0249	2	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00253	G515-S027	G515-E0250	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	3	cheky	CH+K+E+Y	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0250	3	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00254	G515-S027	G515-E0250	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	3	cheky	CH+K+E+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0250	3	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00255	G515-S027	G515-E0251	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	4	okedam	OK+E+D_ADDR+AM_ADDR	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0251	4	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G515-A00256	G515-S027	G515-E0252	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	5	oteor	OT+E+OR	2	1	E	GRAD I	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0251	4	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00257	G515-S027	G515-E0252	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	5	oteor	OT+E+OR	3	1	OR	EINHEIT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0251	4	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00258	G515-S027	G515-E0253	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	6	aiicthy	A_ADDR+LOCAL_CHAR_I+LOCAL_CHAR_I+CH+T+Y	6	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0253	6	5	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00259	G515-S028	G515-E0300	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	pdaiin	P+AIIN	2	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0300	1	1	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00260	G515-S028	G515-E0301	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	oteedy	OT+EE+DY	2	1	EE	GRAD II	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0300	1	1	-1	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00261	G515-S030	G515-E0304	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	chefchy	CH+E+LOCAL_CHAR_F+CH+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0304	2	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00262	G515-S030	G515-E0304	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	chefchy	CH+E+LOCAL_CHAR_F+CH+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0304	2	4	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00263	G515-S031	G515-E0306	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	ypches	Y+P+CH+E+S	1	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0306	1	2	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00264	G515-S031	G515-E0306	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	ypches	Y+P+CH+E+S	4	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0306	1	3	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00265	G515-S031	G515-E0308	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	3	okedals	OK+AL+S	2	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0308	3	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00266	G515-S031	G515-E0309	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	4	sair	S+AIR	2	1	AIR	BAHN	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0309	4	1	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00267	G515-S031	G515-E0310	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	5	shekey	SH+E+K+E+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0310	5	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00268	G515-S031	G515-E0310	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	5	shekey	SH+E+K+E+Y	4	2	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0310	5	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00269	G515-S031	G515-E0310	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	5	shekey	SH+E+K+E+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0310	5	3	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00270	G515-S031	G515-E0311	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	6	qokeedar	OK+EE+D_ADDR+AR	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0311	6	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00271	G515-S031	G515-E0311	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	6	qokeedar	OK+EE+D_ADDR+AR	4	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0311	6	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00272	G515-S031	G515-E0312	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	7	okal	OK+AL	2	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0312	7	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00273	G515-S031	G515-E0313	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	8	okedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0313	8	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00274	G515-S032	G515-E0314	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	qokeedy	OK+EE+DY	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0314	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00275	G515-S033	G515-E0315	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	qokal	OK+AL	2	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0315	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00276	G515-S033	G515-E0316	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	okedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0316	2	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00277	G515-S034	G515-E0318	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	ykshedy	Y+K+SH+E+DY	1	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0318	2	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00278	G515-S034	G515-E0318	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	ykshedy	Y+K+SH+E+DY	4	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0318	2	3	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00279	G515-S036	G515-E0320	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	cthdy	CH+T+D_ADDR+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0320	1	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G515-A00280	G515-S036	G515-E0321	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	qokees	OK+EE+S	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0321	2	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00281	G515-S036	G515-E0322	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	3	cheeo	CH+EE+O	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0322	3	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00282	G515-S036	G515-E0324	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	5	dy	Y	1	1	Y	POSTEN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0323	4	2	-1	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00283	G515-S036	G515-E0325	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	6	chekeey	CH+K+EE+Y	3	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0325	6	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00284	G515-S036	G515-E0325	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	6	chekeey	CH+K+EE+Y	4	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0325	6	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00285	G515-S036	G515-E0326	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	7	chedy	CHD+Y	2	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0326	7	1	0	CHD	BEARBEITEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00286	G515-S036	G515-E0327	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	8	chckhy	CH+K+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0327	8	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00287	G515-S036	G515-E0328	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	9	shdy	SH+D_ADDR+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0328	9	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00288	G515-S036	G515-E0329	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	10	qotedy	OT+E+DY	2	1	E	GRAD I	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0328	9	1	-1	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00289	G515-S037	G515-E0330	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	chdy	CHD+Y	2	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0330	1	1	0	CHD	BEARBEITEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00290	G515-S037	G515-E0331	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	2	chedy	CHD+Y	2	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0331	2	1	0	CHD	BEARBEITEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00291	G515-S037	G515-E0332	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	3	qotedal	OT+E+AL	2	1	E	GRAD I	GRADE	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0331	2	1	-1	CHD	BEARBEITEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00292	G515-S037	G515-E0332	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	3	qotedal	OT+E+AL	3	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G515-E0331	2	1	-1	CHD	BEARBEITEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00293	G515-S037	G515-E0333	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	4	chcpheor	CH+CH+P+E+OR	4	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0333	4	3	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00294	G515-S037	G515-E0333	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	4	chcpheor	CH+CH+P+E+OR	5	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0333	4	3	0	P	EINSETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00295	G515-S037	G515-E0334	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	5	ykady	Y+K+A_ADDR+DY	1	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0334	5	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	AMBER	PASS_FIXED_FACTORS
G515-A00296	G515-S038	G515-E0335	f66r	SOURCE_SECTION_T	F66R_PROSE_01	F66R_TEXT_BLOCK_01	1	dar	D_ADDR+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	OWNER_ONLY	OWNER	0	0	0	OWNER	BESITZER	OWNER_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
