statement_id	page	record	owner_id	visible_owner_de	transition	event_count	event_ids	surface_sequence	primary_product_id	primary_product_de	interchangeable_product_ids	action_roles	operations_de	source_bound_instruction_de	therapeutic_reading_de	bathhouse_reading_de	selected_program_reading	selected_concrete_step_de	cross_station_transfer_claim
B4-S011	f83r	B4	B4:OWNER_02	linke Hauptstation mit offenem Fransenlauf	OWNER_RESET	7	E338|E339|E340|E341|E342|E343|E344	saiin cheky okeeol okain chdy sol lkedy	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H5|H2	WARM|FEED|TRANSFER|LOAD_OR_APPLY	waermen -> ansetzen -> ansetzen -> umsetzen -> fuehren + zufuehren	Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: warm halten → wirken lassen → gib einen Teil hinein → umschöpfen → abführen + zugeben. Angaben: Maß | fort.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: warm halten → wirken lassen → gib einen Teil hinein → umschöpfen → abführen + zugeben. Angaben: Maß | fort.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf als Arbeitscharge. Betriebslesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: warm halten → wirken lassen → gib einen Teil hinein → umschöpfen → abführen + zugeben. Angaben: Maß | fort.	THERAPEUTIC_LEAD	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: warm halten → wirken lassen → gib einen Teil hinein → umschöpfen → abführen + zugeben. Angaben: Maß | fort.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S012	f83r	B4	B4:OWNER_02	linke Hauptstation mit offenem Fransenlauf	SAME_OWNER_UNSPECIFIED_STEP	1	E345	lchedy	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H5|H2	TRANSFER	fuehren + umsetzen	Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: abführen + überführen.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: abführen + überführen.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf als Arbeitscharge. Betriebslesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: abführen + überführen.	THERAPEUTIC_LEAD	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: abführen + überführen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S013	f83r	B4	B4:OWNER_02	linke Hauptstation mit offenem Fransenlauf	EXPLICIT_LOCAL_CONTINUATION	2	E346|E347	qokol shedy	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H5|H2	SETTLE|LOAD_OR_APPLY	ansetzen -> absetzen	Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: weiter beschicken → absetzen lassen.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: weiter beschicken → absetzen lassen.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf als Arbeitscharge. Betriebslesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: weiter beschicken → absetzen lassen.	THERAPEUTIC_LEAD	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: weiter beschicken → absetzen lassen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S014	f83r	B4	B4:OWNER_02	linke Hauptstation mit offenem Fransenlauf	CURRENT_ITEM_CONTINUATION	4	E348|E349|E350|E351	or chey qockhey dairydy	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H5|H2	SPECIFY_LOCAL_STEP	nur Objekt, Mass, Ziel oder Zustand setzen	Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: setze nur die Angaben. Angaben: Ansatz | dies | Gang · Durchlass · kurz · dies | Lauf · dies; Schritt schließen.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: setze nur die Angaben. Angaben: Ansatz | dies | Gang · Durchlass · kurz · dies | Lauf · dies; Schritt schließen.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf als Arbeitscharge. Betriebslesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: setze nur die Angaben. Angaben: Ansatz | dies | Gang · Durchlass · kurz · dies | Lauf · dies; Schritt schließen.	THERAPEUTIC_LEAD	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: setze nur die Angaben. Angaben: Ansatz | dies | Gang · Durchlass · kurz · dies | Lauf · dies; Schritt schließen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S015	f83r	B4	B4:OWNER_02	linke Hauptstation mit offenem Fransenlauf	CURRENT_ITEM_CONTINUATION	6	E352|E353|E354|E355|E356|E357	qokain shey kain chckhal solkey lchedy	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H5|H2	COLLECT|DRAW_OFF|HOLD|FEED|TRANSFER|LOAD_OR_APPLY	ansetzen -> halten -> zufuehren -> abziehen -> auffangen -> fuehren + umsetzen	Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf als Arbeitscharge. Betriebslesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	THERAPEUTIC_LEAD	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B4-S016	f83r	B4	B4:OWNER_03	rechte Hauptstation mit S-Lauf und Mehrarmknoten	OWNER_RESET	4	E358|E359|E360|E361	qolkain dal skar shedy	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H2|H5	SETTLE|FEED|TRANSFER	zufuehren -> zufuehren -> absetzen	Bildort: rechte Hauptstation mit S-Lauf und Mehrarmknoten. Arbeitsfolge: dosiert zugeben → zuführen → absetzen lassen. Angaben: Ziel.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an rechte Hauptstation mit S-Lauf und Mehrarmknoten ein. Therapeutische Lesung: Bildort: rechte Hauptstation mit S-Lauf und Mehrarmknoten. Arbeitsfolge: dosiert zugeben → zuführen → absetzen lassen. Angaben: Ziel.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an rechte Hauptstation mit S-Lauf und Mehrarmknoten als Arbeitscharge. Betriebslesung: Bildort: rechte Hauptstation mit S-Lauf und Mehrarmknoten. Arbeitsfolge: dosiert zugeben → zuführen → absetzen lassen. Angaben: Ziel.	THERAPEUTIC_LEAD	Setze mehrfach beschickter konzentrierter Pflanzenauszug an rechte Hauptstation mit S-Lauf und Mehrarmknoten ein. Therapeutische Lesung: Bildort: rechte Hauptstation mit S-Lauf und Mehrarmknoten. Arbeitsfolge: dosiert zugeben → zuführen → absetzen lassen. Angaben: Ziel.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B5-S001	f83r	B5	B5:OWNER_01	linke Fransenstation im B5-Nachtrag	RECORD_INITIALIZE	1	E362	otchdy	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H3|H4|H5	TRANSFER	umsetzen	Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: führe zur nächsten Station.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag ein. Therapeutische Lesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: führe zur nächsten Station.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: führe zur nächsten Station.	TECHNICAL_LEAD	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: führe zur nächsten Station.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B5-S002	f83r	B5	B5:OWNER_01	linke Fransenstation im B5-Nachtrag	SAME_OWNER_UNSPECIFIED_STEP	1	E363	qokchdy	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H3|H4|H5	TRANSFER|LOAD_OR_APPLY	ansetzen + umsetzen	Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: einsetzen + überführen.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag ein. Therapeutische Lesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: einsetzen + überführen.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: einsetzen + überführen.	TECHNICAL_LEAD	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: einsetzen + überführen.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B5-S003	f83r	B5	B5:OWNER_01	linke Fransenstation im B5-Nachtrag	EXPLICIT_LOCAL_CONTINUATION	9	E364|E365|E366|E367|E368|E369|E370|E371|E372	shedal dal cheol lol chdal aiin sol daiiin chedy	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H3|H4|H5	SETTLE|TRANSFER	absetzen -> fuehren -> umsetzen -> umsetzen	Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag ein. Therapeutische Lesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	TECHNICAL_LEAD	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
B6-S001	f83r	B6	B6:OWNER_01	rechter S-Lauf im B6-Nachtrag	RECORD_INITIALIZE	9	E373|E374|E375|E376|E377|E378|E379|E380|E381	solkeey qekey raly ol daiin ol dain chey ldalor	H5	mehrfach beschickter konzentrierter Pflanzenauszug	H5|H2	COOL|COLLECT|FEED|TRANSFER	auffangen -> zufuehren -> abkuehlen -> fuehren	Bildort: rechter S-Lauf im B6-Nachtrag. Arbeitsfolge: auffangen → zugeben → abkühlen lassen → hinleiten. Angaben: fort | Maß | fort | Portion | dies.	Setze mehrfach beschickter konzentrierter Pflanzenauszug an rechter S-Lauf im B6-Nachtrag ein. Therapeutische Lesung: Bildort: rechter S-Lauf im B6-Nachtrag. Arbeitsfolge: auffangen → zugeben → abkühlen lassen → hinleiten. Angaben: fort | Maß | fort | Portion | dies.	Führe mehrfach beschickter konzentrierter Pflanzenauszug an rechter S-Lauf im B6-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: rechter S-Lauf im B6-Nachtrag. Arbeitsfolge: auffangen → zugeben → abkühlen lassen → hinleiten. Angaben: fort | Maß | fort | Portion | dies.	TECHNICAL_LEAD	Führe mehrfach beschickter konzentrierter Pflanzenauszug an rechter S-Lauf im B6-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: rechter S-Lauf im B6-Nachtrag. Arbeitsfolge: auffangen → zugeben → abkühlen lassen → hinleiten. Angaben: fort | Maß | fort | Portion | dies.	NONE__LOCAL_OWNER_SEQUENCE_ONLY
