unified_serial	domain	page	unit_id	local_address	visible_identity	compiler_mode	primitive_sequence	local_status	source_word_ids	source_words_de	short_reading
67	HERBAL_RECIPE	f55v	H4	H4-S003	oldy	COMBINATORIAL_PROSE	PART_SELECT>TARGET>USE_APPLY>PART_SELECT>MATERIAL_ADD>CUT_CRUSH>TARGET>USE_APPLY	STATEMENT=H4-S003	H_R02;H_R04;H_R09;H_R10;H_R11	Auszugsflüssigkeit;Bindestoff;Waschung;gebundene Anwendung;Tuch	Danach oder in demselben Gang: Fortsetzung abschließen.
68	HERBAL_RECIPE	f55v	H4	H4-S004	aiin	COMBINATORIAL_PROSE	PART_SELECT>TARGET>USE_APPLY>MEASURE>TARGET>USE_APPLY>READY>CLOSE>TARGET>USE_APPLY>MEASURE>USE_APPLY>TARGET>USE_APPLY	STATEMENT=H4-S004	H_R02;H_R04;H_R09;H_R10;H_R11	Auszugsflüssigkeit;Bindestoff;Waschung;gebundene Anwendung;Tuch	Setze Maß, Portion oder Stufe: Sollmaß.
69	HERBAL_RECIPE	f55v	H4	H4-S004	okal	COMBINATORIAL_PROSE	PART_SELECT>TARGET>USE_APPLY>MEASURE>TARGET>USE_APPLY>READY>CLOSE>TARGET>USE_APPLY>MEASURE>USE_APPLY>TARGET>USE_APPLY	STATEMENT=H4-S004	H_R02;H_R04;H_R09;H_R10;H_R11	Auszugsflüssigkeit;Bindestoff;Waschung;gebundene Anwendung;Tuch	Führe es an der bezeichneten Stelle aus: dort ansetzen.
70	HERBAL_RECIPE	f55v	H4	H4-S004	oltchy	COMBINATORIAL_PROSE	PART_SELECT>TARGET>USE_APPLY>MEASURE>TARGET>USE_APPLY>READY>CLOSE>TARGET>USE_APPLY>MEASURE>USE_APPLY>TARGET>USE_APPLY	STATEMENT=H4-S004	H_R02;H_R04;H_R09;H_R10;H_R11	Auszugsflüssigkeit;Bindestoff;Waschung;gebundene Anwendung;Tuch	Danach oder in demselben Gang: bereiten Posten weiterführen.
71	HERBAL_RECIPE	f55v	H4	H4-S004	or	COMBINATORIAL_PROSE	PART_SELECT>TARGET>USE_APPLY>MEASURE>TARGET>USE_APPLY>READY>CLOSE>TARGET>USE_APPLY>MEASURE>USE_APPLY>TARGET>USE_APPLY	STATEMENT=H4-S004	H_R02;H_R04;H_R09;H_R10;H_R11	Auszugsflüssigkeit;Bindestoff;Waschung;gebundene Anwendung;Tuch	Nenne Quelle, Lauf, Auszug oder Ansatz: Ansatz.
72	HERBAL_RECIPE	f55v	H4	H4-S004	y	COMBINATORIAL_PROSE	PART_SELECT>TARGET>USE_APPLY>MEASURE>TARGET>USE_APPLY>READY>CLOSE>TARGET>USE_APPLY>MEASURE>USE_APPLY>TARGET>USE_APPLY	STATEMENT=H4-S004	H_R02;H_R04;H_R09;H_R10;H_R11	Auszugsflüssigkeit;Bindestoff;Waschung;gebundene Anwendung;Tuch	Nimm diesen Posten wieder auf: dieser Posten.
73	HERBAL_RECIPE	f55v	H4	H4-S004	orain	COMBINATORIAL_PROSE	PART_SELECT>TARGET>USE_APPLY>MEASURE>TARGET>USE_APPLY>READY>CLOSE>TARGET>USE_APPLY>MEASURE>USE_APPLY>TARGET>USE_APPLY	STATEMENT=H4-S004	H_R02;H_R04;H_R09;H_R10;H_R11	Auszugsflüssigkeit;Bindestoff;Waschung;gebundene Anwendung;Tuch	Nenne Quelle, Lauf, Auszug oder Ansatz: Ansatzportion.
74	HERBAL_RECIPE	f56r	H5	H5-S001	chochor	COMBINATORIAL_PROSE	OWNER_SELECT>PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>PART_SELECT>SET>MATERIAL_ADD>READY>CLOSE	STATEMENT=H5-S001	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Setze die gelernte Fachkarte: Zutatenansatz.
75	HERBAL_RECIPE	f56r	H5	H5-S001	cho	COMBINATORIAL_PROSE	OWNER_SELECT>PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>PART_SELECT>SET>MATERIAL_ADD>READY>CLOSE	STATEMENT=H5-S001	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Setze die gelernte Fachkarte: Eingangsposten oder Zutat.
76	HERBAL_RECIPE	f56r	H5	H5-S001	chodaly	COMBINATORIAL_PROSE	OWNER_SELECT>PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>PART_SELECT>SET>MATERIAL_ADD>READY>CLOSE	STATEMENT=H5-S001	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Setze die gelernte Fachkarte: diese Zutat zur Stelle bringen.
77	HERBAL_RECIPE	f56r	H5	H5-S001	daiin	COMBINATORIAL_PROSE	OWNER_SELECT>PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>PART_SELECT>SET>MATERIAL_ADD>READY>CLOSE	STATEMENT=H5-S001	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Setze Maß, Portion oder Stufe: Sollmaß.
78	HERBAL_RECIPE	f56r	H5	H5-S001	sho	COMBINATORIAL_PROSE	OWNER_SELECT>PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>PART_SELECT>SET>MATERIAL_ADD>READY>CLOSE	STATEMENT=H5-S001	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Setze die gelernte Fachkarte: Zutat.
79	HERBAL_RECIPE	f56r	H5	H5-S001	kchol	COMBINATORIAL_PROSE	OWNER_SELECT>PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>PART_SELECT>SET>MATERIAL_ADD>READY>CLOSE	STATEMENT=H5-S001	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Danach oder in demselben Gang: weiter bearbeiten.
80	HERBAL_RECIPE	f56r	H5	H5-S001	otchor	COMBINATORIAL_PROSE	OWNER_SELECT>PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>PART_SELECT>SET>MATERIAL_ADD>READY>CLOSE	STATEMENT=H5-S001	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Danach oder in demselben Gang: Folgeansatz.
81	HERBAL_RECIPE	f56r	H5	H5-S001	choky	COMBINATORIAL_PROSE	OWNER_SELECT>PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>PART_SELECT>SET>MATERIAL_ADD>READY>CLOSE	STATEMENT=H5-S001	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.
82	HERBAL_RECIPE	f56r	H5	H5-S001	dal	COMBINATORIAL_PROSE	OWNER_SELECT>PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>PART_SELECT>SET>MATERIAL_ADD>READY>CLOSE	STATEMENT=H5-S001	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Setze die bezeichnete Zielstelle: dorthin.
83	HERBAL_RECIPE	f56r	H5	H5-S002	schol	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>PART_SELECT>CONTINUE>MEASURE>USE_APPLY>TARGET>USE_APPLY	STATEMENT=H5-S002	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Danach oder in demselben Gang: vorigen Posten fortsetzen.
84	HERBAL_RECIPE	f56r	H5	H5-S002	choy	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>PART_SELECT>CONTINUE>MEASURE>USE_APPLY>TARGET>USE_APPLY	STATEMENT=H5-S002	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Setze die gelernte Fachkarte: diese Zutat.
85	HERBAL_RECIPE	f56r	H5	H5-S002	choky	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>PART_SELECT>CONTINUE>MEASURE>USE_APPLY>TARGET>USE_APPLY	STATEMENT=H5-S002	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Führe es mit diesem laufenden Posten aus: aktuellen Posten ansetzen.
86	HERBAL_RECIPE	f56r	H5	H5-S002	cheeckhody	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>PART_SELECT>CONTINUE>MEASURE>USE_APPLY>TARGET>USE_APPLY	STATEMENT=H5-S002	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Setze die gelernte Fachkarte: länger auftragen; Schluss.
87	HERBAL_RECIPE	f56r	H5	H5-S003	sh	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>CONTINUE>PART_SELECT>SETTLE>COLLECT_STORE>CLOSE>CONTINUE>SET>READY>CLOSE	STATEMENT=H5-S003	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Führe die Handlung aus; schließe nur bei Endkarte: halten.
88	HERBAL_RECIPE	f56r	H5	H5-S003	cho	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>CONTINUE>PART_SELECT>SETTLE>COLLECT_STORE>CLOSE>CONTINUE>SET>READY>CLOSE	STATEMENT=H5-S003	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Setze die gelernte Fachkarte: Eingangsposten oder Zutat.
89	HERBAL_RECIPE	f56r	H5	H5-S003	kchey	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>CONTINUE>PART_SELECT>SETTLE>COLLECT_STORE>CLOSE>CONTINUE>SET>READY>CLOSE	STATEMENT=H5-S003	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Führe aus und beachte Dauer oder Endpunkt: diesen Posten kurz bearbeiten.
90	HERBAL_RECIPE	f56r	H5	H5-S003	qokokchy	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>CONTINUE>PART_SELECT>SETTLE>COLLECT_STORE>CLOSE>CONTINUE>SET>READY>CLOSE	STATEMENT=H5-S003	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Führe es mit diesem laufenden Posten aus: erneut ansetzen.
91	HERBAL_RECIPE	f56r	H5	H5-S004	okchy	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>MATERIAL_ADD>SET>PASS_STRAIN	STATEMENT=H5-S004	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Führe es mit diesem laufenden Posten aus: Posten zur Weiterbearbeitung ansetzen.
92	HERBAL_RECIPE	f56r	H5	H5-S004	chokcheo	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>MATERIAL_ADD>SET>PASS_STRAIN	STATEMENT=H5-S004	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Führe es aus dem Vorrat oder am Ansatz aus: Auszug zugeben.
93	HERBAL_RECIPE	f56r	H5	H5-S004	kchal	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>MATERIAL_ADD>SET>PASS_STRAIN	STATEMENT=H5-S004	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Führe es an der bezeichneten Stelle aus: an der Zielstelle bearbeiten.
94	HERBAL_RECIPE	f56r	H5	H5-S005	sho	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>MATERIAL_ADD>PASS_STRAIN>PART_SELECT>TARGET>USE_APPLY>HEAT>GRADE>CONTINUE	STATEMENT=H5-S005	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Setze die gelernte Fachkarte: Zutat.
95	HERBAL_RECIPE	f56r	H5	H5-S005	chokchy	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>MATERIAL_ADD>PASS_STRAIN>PART_SELECT>TARGET>USE_APPLY>HEAT>GRADE>CONTINUE	STATEMENT=H5-S005	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Führe es mit diesem laufenden Posten aus: Posten zur Weiterbearbeitung ansetzen.
96	HERBAL_RECIPE	f56r	H5	H5-S005	kchoar	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>MATERIAL_ADD>PASS_STRAIN>PART_SELECT>TARGET>USE_APPLY>HEAT>GRADE>CONTINUE	STATEMENT=H5-S005	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Nenne Quelle, Lauf, Auszug oder Ansatz: Auszug daraus.
97	HERBAL_RECIPE	f56r	H5	H5-S005	sotodan	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>MATERIAL_ADD>PASS_STRAIN>PART_SELECT>TARGET>USE_APPLY>HEAT>GRADE>CONTINUE	STATEMENT=H5-S005	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Danach oder in demselben Gang: danach anwenden.
98	HERBAL_RECIPE	f56r	H5	H5-S006	otchey	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>MEASURE>CONTINUE>MEASURE>USE_APPLY	STATEMENT=H5-S006	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Danach oder in demselben Gang: nächster Teilposten.
99	HERBAL_RECIPE	f56r	H5	H5-S006	keol	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>MEASURE>CONTINUE>MEASURE>USE_APPLY	STATEMENT=H5-S006	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Danach oder in demselben Gang: kurz weiterbearbeiten.
100	HERBAL_RECIPE	f56r	H5	H5-S006	daiin	COMBINATORIAL_PROSE	PART_SELECT>PASS_STRAIN>SET>READY>CLOSE>MEASURE>CONTINUE>MEASURE>USE_APPLY	STATEMENT=H5-S006	H_R01;H_R02;H_R04;H_R06;H_R09;H_R10;H_R11	Wasser;Auszugsflüssigkeit;Bindestoff;dosiertes Mittel;Waschung;gebundene Anwendung;Tuch	Setze Maß, Portion oder Stufe: Sollmaß.
101	BATH_AND_SERVICE	f81v	B1	B1-S001	qokedy	COMBINATORIAL_PROSE	OWNER_SELECT>SET>GRADE>CLOSE	STATEMENT=B1-S001	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Führe aus und beachte Dauer oder Endpunkt: kurz ansetzen; Schluss.
102	BATH_AND_SERVICE	f81v	B1	B1-S002	okaiin	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Führe es in der angegebenen Portion oder Stufe aus: auf Sollmaß einstellen.
103	BATH_AND_SERVICE	f81v	B1	B1-S002	kair	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Nenne Quelle, Lauf, Auszug oder Ansatz: Beckenwasser.
104	BATH_AND_SERVICE	f81v	B1	B1-S002	okal	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Führe es an der bezeichneten Stelle aus: dort ansetzen.
105	BATH_AND_SERVICE	f81v	B1	B1-S002	sar	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Nenne Quelle, Lauf, Auszug oder Ansatz: aus dem Ansatz.
106	BATH_AND_SERVICE	f81v	B1	B1-S002	ol	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Danach oder in demselben Gang: fortsetzen.
107	BATH_AND_SERVICE	f81v	B1	B1-S002	kain	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Setze Maß, Portion oder Stufe: eine Portion.
108	BATH_AND_SERVICE	f81v	B1	B1-S002	olkain	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Danach oder in demselben Gang: weitere Portion.
109	BATH_AND_SERVICE	f81v	B1	B1-S002	al	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Setze die bezeichnete Zielstelle: dorthin.
110	BATH_AND_SERVICE	f81v	B1	B1-S002	ol	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Danach oder in demselben Gang: fortsetzen.
111	BATH_AND_SERVICE	f81v	B1	B1-S002	rol	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Danach oder in demselben Gang: vom vorigen Gang weiterführen.
112	BATH_AND_SERVICE	f81v	B1	B1-S002	dl	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Setze die gelernte Fachkarte: Zusatz.
113	BATH_AND_SERVICE	f81v	B1	B1-S002	olor	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Danach oder in demselben Gang: Fortsetzungsansatz.
114	BATH_AND_SERVICE	f81v	B1	B1-S002	ol	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Danach oder in demselben Gang: fortsetzen.
115	BATH_AND_SERVICE	f81v	B1	B1-S002	sheckhal	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Führe aus und beachte Dauer oder Endpunkt: kurz zur Zielstelle durchleiten.
116	BATH_AND_SERVICE	f81v	B1	B1-S002	daiin	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Setze Maß, Portion oder Stufe: Sollmaß.
117	BATH_AND_SERVICE	f81v	B1	B1-S002	qokeedal	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Führe aus und beachte Dauer oder Endpunkt: dort länger halten.
118	BATH_AND_SERVICE	f81v	B1	B1-S002	daiin	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Setze Maß, Portion oder Stufe: Sollmaß.
119	BATH_AND_SERVICE	f81v	B1	B1-S002	chckhy	COMBINATORIAL_PROSE	MEASURE>SET>TARGET>MATERIAL_ADD>CONTINUE>SET>PASS_STRAIN>GRADE>TARGET>MEASURE>TARGET>GRADE>PASS_STRAIN>TRANSFER>CLOSE	STATEMENT=B1-S002	B_B01;B_B02;B_B03;B_B04;B_B05;B_B06;B_B07;B_B08;B_B11;B_B13	Badende;Becken;Badwasser;Kräuterzusatz;Badwärme;Badezeit;Körperstelle;Teilbad;Seihgang;Ablauf	Führe es mit diesem laufenden Posten aus: durchleiten.
