rank	page	locus	surface	working_default_de	practical_render_de	card_type	composition	strongest_rival_de	strength	reader_merge_surface	zl3b_line	v42_translation_de	v43_translation_de	status
124	f7r	f7r.7	dshoy	eine leicht eingeweichte Ansatzdosis abmessen	eine leicht eingeweichte Ansatzdosis abmessen	PRODUCTIVE_COMPOUND	D_MEASURE+SH_MOIST+O_PREP+Y_START_OR_CLOSE	weiche eine Ansatzdosis leicht ein	LOW_EXPLORATORY	NONE	dshoy cthol chol otchol dain shody shol chotchy	[dshoy:?]; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Trockengut; kalt-trockener Zubereitungsstoff; Stufe II; vollständig eingeweichter Ansatz; Feuchtgut; Trockenansatz aus kalt getrockneter Droge in Grundform	eine leicht eingeweichte Ansatzdosis abmessen; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Trockengut; kalt-trockener Zubereitungsstoff; Stufe II; vollständig eingeweichter Ansatz; Feuchtgut; Trockenansatz aus kalt getrockneter Droge in Grundform	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
125	f7v	f7v.2	cthd	Krautdrogenposten abschließen	Krautdrogenposten abschließen	PRODUCTIVE_COMPOUND	CTH_HERB+D_TERM_CLOSE	Krautansatz abgießen	LOW_EXPLORATORY	NONE	chochy cthy daiin qoky chy daiin cthol cthy cthd	Trockenansatz nochmals leicht trocknen; Krautdroge; Menge/Portion III; leicht erhitzt; angetrocknet; drei Maße; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Krautdroge; [cthd:?]	Trockenansatz nochmals leicht trocknen; Krautdroge; Menge/Portion III; leicht erhitzt; angetrocknet; drei Maße; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Krautdroge; Krautdrogenposten abschließen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
126	f80r	f80r.30	dainol	zwei Teile Drogenstoff abmessen	zwei Teile Drogenstoff abmessen	PRODUCTIVE_COMPOUND	D_MEASURE+AIN_II+OL_MATERIAL	Drogenstoff in Dosis II	LOW_EXPLORATORY	NONE	dshedy qokal chcthy qokain shedy okaiin shey dainol	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; Rohstoff I, heiß am Gradanfang; getrocknete Krautdroge; heiß, Grad II; bis zur mittleren Einweichstufe gebracht; Ansatz auf Heizstufe III; bis zur mittleren Einweichstufe; [dainol:?]	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; Rohstoff I, heiß am Gradanfang; getrocknete Krautdroge; heiß, Grad II; bis zur mittleren Einweichstufe gebracht; Ansatz auf Heizstufe III; bis zur mittleren Einweichstufe; zwei Teile Drogenstoff abmessen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
127	f80r	f80r.31	okalol	erhitzter Drogenstoff aus Rohstoff-I-Ansatz	erhitzter Drogenstoff aus Rohstoff-I-Ansatz	PRODUCTIVE_COMPOUND	O_PREP+K_HOT+AL_RAW_I+OL_MATERIAL	erhitzter Rohstoff-I-Grundansatz	LOW_EXPLORATORY	NONE	qokal checthy sol chey okalol okaly qokeedy oly	Rohstoff I, heiß am Gradanfang; trockenes Krautdroge; trockenes Blatt-/Krautgut; Samenmaterial/Saatgut; bis zur mittleren Trockenstufe; [okalol:?]; Rohstoff-I-Ansatz leicht erhitzen und abschließen; bis zur Heizendstufe gebracht; seihe Vorstehendes ab.	Rohstoff I, heiß am Gradanfang; trockenes Krautdroge; trockenes Blatt-/Krautgut; Samenmaterial/Saatgut; bis zur mittleren Trockenstufe; erhitzter Drogenstoff aus Rohstoff-I-Ansatz; Rohstoff-I-Ansatz leicht erhitzen und abschließen; bis zur Heizendstufe gebracht; seihe Vorstehendes ab.	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
128	f80r	f80r.32	cheykain	bis zur Mittelstufe getrocknete Droge auf Heizstufe II bringen	bis zur Mittelstufe getrocknete Droge auf Heizstufe II bringen	LEARNED_ACTION_WHOLE	LEARNED_CHEYKAIN_WHOLE	mitteltrockene Droge der Heizklasse II	LOW_EXPLORATORY	NONE	solchey qoky r cheykain sheckhy qokain okain ol	Saatgutansatz bis zur mittleren Stufe trocknen; leicht erhitzt; Wurzel; [cheykain:?]; feuchtes Arzneikompositum am Gradanfang; heiß, Grad II; heiß im Zubereitungsrahmen, Grad II; Grundansatz	Saatgutansatz bis zur mittleren Stufe trocknen; leicht erhitzt; Wurzel; bis zur Mittelstufe getrocknete Droge auf Heizstufe II bringen; feuchtes Arzneikompositum am Gradanfang; heiß, Grad II; heiß im Zubereitungsrahmen, Grad II; Grundansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
129	f80v	f80v.25	okalchy	Rohstoff-I-Ansatz erhitzen und leicht trocknen	Rohstoff-I-Ansatz erhitzen und leicht trocknen	PRODUCTIVE_COMPOUND	O_PREP+K_HOT+AL_RAW_I+CH_DRY+Y_START_OR_CLOSE	leicht heiß getrockneter Rohstoff-I-Ansatz	MEDIUM_EXACT_WHOLE	NONE	lshedy qoty olol cheey qokain okalchy tal or checthy sar	eingeweichtes Drogenholz; leicht gekühlt; Holzdrogen-Grundansatz; vollständig getrocknet; heiß, Grad II; [okalchy:?]; Rohstoff I, kalt am Gradanfang; Drogenportion; trockenes Krautdroge; trockenes Blatt-/Krautgut; Samenfraktion I	eingeweichtes Drogenholz; leicht gekühlt; Holzdrogen-Grundansatz; vollständig getrocknet; heiß, Grad II; Rohstoff-I-Ansatz erhitzen und leicht trocknen; Rohstoff I, kalt am Gradanfang; Drogenportion; trockenes Krautdroge; trockenes Blatt-/Krautgut; Samenfraktion I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
130	f80v	f80v.30	qolky	leicht erhitzten Drogenstoff hinzugeben	leicht erhitzten Drogenstoff hinzugeben	PRODUCTIVE_COMPOUND	QOL_ADD+K_HOT+Y_START_OR_CLOSE	Drogenstoff hinzugeben und leicht erhitzen	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	pol or olkain oy qokaiin okain okar shey qolky	Pulverstoff; Drogenportion; Holzdrogenansatz auf Heizstufe II; Ansatz in Grundform; heiß, Grad III; heiß im Zubereitungsrahmen, Grad II; heiße Drogenfraktion I im Ansatz; bis zur mittleren Einweichstufe; [qolky:?]	Pulverstoff; Drogenportion; Holzdrogenansatz auf Heizstufe II; Ansatz in Grundform; heiß, Grad III; heiß im Zubereitungsrahmen, Grad II; heiße Drogenfraktion I im Ansatz; bis zur mittleren Einweichstufe; leicht erhitzten Drogenstoff hinzugeben	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
131	f80v	f80v.42	ldol	Holzdrogenstoff abmessen	Holzdrogenstoff abmessen	PRODUCTIVE_COMPOUND	L_WOOD+D_MEASURE+OL_MATERIAL	Holzdrogenposten abschließen	MEDIUM_EXACT_WHOLE	NONE	pol ol aiin olkal shar shedy qokol chdy ldol dar al	Pulverstoff; Grundansatz; drei Teile; Holzdrogenansatz aus Rohstoff I leicht erhitzt; angefeuchtete Drogenfraktion I; bis zur mittleren Einweichstufe gebracht; erhitze Folgendes: angetrocknet; [ldol:?]; abgemessene Fraktion I; Rohstoff I	Pulverstoff; Grundansatz; drei Teile; Holzdrogenansatz aus Rohstoff I leicht erhitzt; angefeuchtete Drogenfraktion I; bis zur mittleren Einweichstufe gebracht; erhitze Folgendes: angetrocknet; Holzdrogenstoff abmessen; abgemessene Fraktion I; Rohstoff I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
132	f81r	f81r.20	qopchedy	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	PRODUCTIVE_COMPOUND	QO_COMMAND+O_PREP+P_POWDER+CH_DRY+E_MIDDLE+DY_FINISHED	nimm vollständig getrocknetes Pulver	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qopchedy qol chedy qokeey odaiin rain daly	[qopchedy:?]; gib Folgendes hinzu: bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; Zubereitungsdosis III; Wurzeldroge in Charge II; abgemessene Rohstoffmenge I, Grundform	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat; gib Folgendes hinzu: bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; Zubereitungsdosis III; Wurzeldroge in Charge II; abgemessene Rohstoffmenge I, Grundform	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
133	f81v	f81v.11	dsholyd	eingeweichten Drogenstoff abmessen und den Posten abschließen	eingeweichten Drogenstoff abmessen und den Posten abschließen	LEARNED_ACTION_WHOLE	LEARNED_DSHOLYD_WHOLE	abgemessener eingeweichter Drogenstoff	LOW_EXPLORATORY	NONE	yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd	weiche hiervon bis zur mittleren Stufe ein; bis zur Heizendstufe; Ansatz auf Heizendstufe; leicht erhitzter Ansatz; erhitze hiervon bis zur Endstufe und schließe ab; leicht erhitzt; leicht erhitzter Ansatz; Holzdroge, leicht erhitzt; Holzdroge im Ansatz leicht getrocknet; leicht erhitzt; [dsholyd:?]	weiche hiervon bis zur mittleren Stufe ein; bis zur Heizendstufe; Ansatz auf Heizendstufe; leicht erhitzter Ansatz; erhitze hiervon bis zur Endstufe und schließe ab; leicht erhitzt; leicht erhitzter Ansatz; Holzdroge, leicht erhitzt; Holzdroge im Ansatz leicht getrocknet; leicht erhitzt; eingeweichten Drogenstoff abmessen und den Posten abschließen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
134	f82r	f82r.24	qokeoy	Ansatz bis zur Mittelstufe erhitzen und abschließen	Ansatz bis zur Mittelstufe erhitzen und abschließen	PRODUCTIVE_COMPOUND	QO_COMMAND+K_HOT+E_MIDDLE+O_PREP+Y_START_OR_CLOSE	Ansatz auf mittlerer Heizstufe	MEDIUM_EXACT_WHOLE	NONE	qokeedy lcheedy qokeoy sal raiin qokeey lkeey qokeey raiin ydy	bis zur Heizendstufe gebracht; Holzdroge vollständig trocknen und abschließen; [qokeoy:?]; Saat-Rohstoff I; Wurzel, Typ/Charge III; bis zur Heizendstufe; Drogenholz, heiß am Gradende; bis zur Heizendstufe; Wurzel, Typ/Charge III.	bis zur Heizendstufe gebracht; Holzdroge vollständig trocknen und abschließen; Ansatz bis zur Mittelstufe erhitzen und abschließen; Saat-Rohstoff I; Wurzel, Typ/Charge III; bis zur Heizendstufe; Drogenholz, heiß am Gradende; bis zur Heizendstufe; Wurzel, Typ/Charge III.	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
135	f82v	f82v.24	dytar	danach die erste Fraktion abkühlen	danach die erste Fraktion abkühlen	PRODUCTIVE_COMPOUND	DY_FINISHED+T_COLD+AR_FRACTION_I	danach die kalte Fraktion I bereitstellen	LOW_EXPLORATORY	NONE	dshedy qokaiin olchedy qokal shedy qotal dytar y l l	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; heiß, Grad III; Holzdroge im Ansatz fertig getrocknet; Rohstoff I, heiß am Gradanfang; bis zur mittleren Einweichstufe gebracht; Rohstoff I, kalt am Gradanfang; [dytar:?]; hierzu: ein Pfund; ein Pfund	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; heiß, Grad III; Holzdroge im Ansatz fertig getrocknet; Rohstoff I, heiß am Gradanfang; bis zur mittleren Einweichstufe gebracht; Rohstoff I, kalt am Gradanfang; danach die erste Fraktion abkühlen; hierzu: ein Pfund; ein Pfund	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
136	f82v	f82v.27	qolchedy	gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab	gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab	PRODUCTIVE_COMPOUND	QOL_ADD+CH_DRY+E_MIDDLE+DY_FINISHED	gib fertig getrocknetes Drogenmaterial hinzu	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qokain sheal qolchedy qokaiir olkaiin shedy	heiß, Grad II; Rohstoff I bis zur mittleren Einweichstufe; [qolchedy:?]; nimm die dritte erhitzte Drogenfraktion; Holzdrogenansatz auf Heizstufe III; bis zur mittleren Einweichstufe gebracht	heiß, Grad II; Rohstoff I bis zur mittleren Einweichstufe; gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; nimm die dritte erhitzte Drogenfraktion; Holzdrogenansatz auf Heizstufe III; bis zur mittleren Einweichstufe gebracht	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
137	f86v3	f86v3.24	qotee	vollständig abkühlen	vollständig abkühlen	PRODUCTIVE_COMPOUND	QO_COMMAND+T_COLD+EE_END	vollständig gekühlte Droge nehmen	LOW_EXPLORATORY	NONE	dshedy qokeey qotee shedy qokaiin chdy otar otaiin ykaiin	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; bis zur Heizendstufe; [qotee:?]; bis zur mittleren Einweichstufe gebracht; heiß, Grad III; angetrocknet; kalte Drogenfraktion I im Ansatz; kalt im Zubereitungsrahmen, Grad III; erhitze hiervon auf Stufe III	weiche eine Dosis Droge bis zur Mittelstufe ein und schließe ab; bis zur Heizendstufe; vollständig abkühlen; bis zur mittleren Einweichstufe gebracht; heiß, Grad III; angetrocknet; kalte Drogenfraktion I im Ansatz; kalt im Zubereitungsrahmen, Grad III; erhitze hiervon auf Stufe III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
138	f86v3	f86v3.32	yteeedy	kühle hiervon bis zur letzten Stufe und schließe ab	kühle hiervon bis zur letzten Stufe und schließe ab	PRODUCTIVE_COMPOUND	Y_REFERENCE+T_COLD+EEE_LONG_OR_FINAL+DY_FINISHED	diese Droge lange und vollständig gekühlt	LOW_EXPLORATORY	NONE	oees aiiin yteeedy chedy qotaiin cheody	Ansatzcharge auf Endstufe; vier Teile; [yteeedy:?]; bis zur mittleren Trockenstufe gebracht; kalt, Grad III; getrockneter Ansatz	Ansatzcharge auf Endstufe; vier Teile; kühle hiervon bis zur letzten Stufe und schließe ab; bis zur mittleren Trockenstufe gebracht; kalt, Grad III; getrockneter Ansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
139	f86v3	f86v3.34	yteeo	kühle hiervon den Ansatz vollständig	kühle hiervon den Ansatz vollständig	PRODUCTIVE_COMPOUND	Y_REFERENCE+T_COLD+EE_END+O_PREP	vollständig gekühlter Ansatz dieser Droge	MEDIUM_EXACT_WHOLE	NONE	yteeo dy chedy qokal yteey qokar am	[yteeo:?]; bis zur mittleren Trockenstufe gebracht; Rohstoff I, heiß am Gradanfang; kühle hiervon bis zur Endstufe ab; heiße Drogenfraktion I; Maßeinheit I	kühle hiervon den Ansatz vollständig; bis zur mittleren Trockenstufe gebracht; Rohstoff I, heiß am Gradanfang; kühle hiervon bis zur Endstufe ab; heiße Drogenfraktion I; Maßeinheit I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
140	f86v3	f86v3.6	daiinls	drei Dosen einer Holzdrogencharge abmessen	drei Dosen einer Holzdrogencharge abmessen	PRODUCTIVE_COMPOUND	D_MEASURE+AIIN_III+L_WOOD+S_TERM_SPECIES	Holzdrogencharge auf Stufe III	LOW_EXPLORATORY	NONE	daiinls aiin chcthy ykaiin ykaiin chdar ar aiin	[daiinls:?]; drei Teile; getrocknete Krautdroge; erhitze hiervon auf Stufe III; erhitze hiervon auf Stufe III; abgemessene Trockenfraktion I, Anfangsstufe; Drogenfraktion I; drei Teile	drei Dosen einer Holzdrogencharge abmessen; drei Teile; getrocknete Krautdroge; erhitze hiervon auf Stufe III; erhitze hiervon auf Stufe III; abgemessene Trockenfraktion I, Anfangsstufe; Drogenfraktion I; drei Teile	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
141	f86v5	f86v5.14	acthy	ein Teil Krautdroge in Grundform	ein Teil Krautdroge in Grundform	PRODUCTIVE_COMPOUND	A_PART_OR_LINK+CTH_HERB+Y_START_OR_CLOSE	gleicher Anteil Krautdroge	LOW_EXPLORATORY	NONE	qoar aiiin al ody ar aiin qokeeey cheey qotaiin ykar acthy	Drogenfraktion I; vier Teile; Rohstoff I; fertiggestellter Ansatz; Drogenfraktion I; drei Teile; erhitze bis Endstufe III; vollständig getrocknet; kalt, Grad III; nimm hiervon die erste erhitzte Drogenfraktion; [acthy:?]	Drogenfraktion I; vier Teile; Rohstoff I; fertiggestellter Ansatz; Drogenfraktion I; drei Teile; erhitze bis Endstufe III; vollständig getrocknet; kalt, Grad III; nimm hiervon die erste erhitzte Drogenfraktion; ein Teil Krautdroge in Grundform	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
142	f86v5	f86v5.23	chokar	erste heiß getrocknete Ansatzfraktion	erste heiß getrocknete Ansatzfraktion	PRODUCTIVE_COMPOUND	CH_DRY+O_PREP+K_HOT+AR_FRACTION_I	die erste Trockenansatzfraktion erhitzen	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	ykaiin or aiin okol chokar sheol qokar cheey or aiin ody	erhitze hiervon auf Stufe III; Drogenportion; drei Teile; heißer Ansatzstoff; [chokar:?]; feuchtes Material; heiße Drogenfraktion I; vollständig getrocknet; Drogenportion; drei Teile; fertiggestellter Ansatz	erhitze hiervon auf Stufe III; Drogenportion; drei Teile; heißer Ansatzstoff; erste heiß getrocknete Ansatzfraktion; feuchtes Material; heiße Drogenfraktion I; vollständig getrocknet; Drogenportion; drei Teile; fertiggestellter Ansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
143	f86v6	f86v6.14	chcfhy	leicht getrocknete Blütenfraktion	leicht getrocknete Blütenfraktion	PRODUCTIVE_COMPOUND	CH_DRY+F_FLOWER+Y_START_OR_CLOSE	Blütenfraktion leicht trocknen	MEDIUM_EXACT_WHOLE	NONE	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	Eintrag/Bezug: heiß-trocken am Gradanfang; Trockengut, heiß im dritten Grad; bis zur mittleren Trockenstufe; Eintrag/Bezug: heiß am Gradende, abgeschlossen; Rohstoff I, leicht erhitzt im Ansatz; Drogenportion; [chcfhy:?]; Holzdroge bis zur mittleren Heizstufe; heiße Drogenfraktion I im Ansatz; abgemessene Fraktion I; Grundansatz; zwei Teile	Eintrag/Bezug: heiß-trocken am Gradanfang; Trockengut, heiß im dritten Grad; bis zur mittleren Trockenstufe; Eintrag/Bezug: heiß am Gradende, abgeschlossen; Rohstoff I, leicht erhitzt im Ansatz; Drogenportion; leicht getrocknete Blütenfraktion; Holzdroge bis zur mittleren Heizstufe; heiße Drogenfraktion I im Ansatz; abgemessene Fraktion I; Grundansatz; zwei Teile	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
144	f86v6	f86v6.29	shdaiin	drei Dosen eingeweichte Droge	drei Dosen eingeweichte Droge	PRODUCTIVE_COMPOUND	SH_MOIST+D_MEASURE+AIIN_III	eingeweichte Droge auf Stufe III	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin	abgemessene Trockendroge, fertig; trockne die Krautdroge vollständig; Feuchtgut; leicht erhitzter Ansatz; hierzu: kalt, Stufe III; erhitze hiervon auf Stufe III; bis zur mittleren Trockenstufe gebracht; abgemessene Rohstoffmenge I; [shdaiin:?]	abgemessene Trockendroge, fertig; trockne die Krautdroge vollständig; Feuchtgut; leicht erhitzter Ansatz; hierzu: kalt, Stufe III; erhitze hiervon auf Stufe III; bis zur mittleren Trockenstufe gebracht; abgemessene Rohstoffmenge I; drei Dosen eingeweichte Droge	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
145	f86v6	f86v6.32	qoeear	nimm die erste Fraktion der Endstufe	nimm die erste Fraktion der Endstufe	PRODUCTIVE_COMPOUND	QO_COMMAND+EE_END+AR_FRACTION_I	die erste Fraktion vollständig behandeln	MEDIUM_EXACT_WHOLE	NONE	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	bis zur Heizendstufe; [qoeear:?]; Saatgut bis zur mittleren Stufe trocknen; leicht erhitzter Ansatz; heiße Drogenfraktion I; Drogenportion; bis zur mittleren Trockenstufe; kalte Drogenfraktion I; Grundansatz; heiß und bis zur mittleren Trockenstufe gebracht; heiß, Grad III; Maßeinheit I	bis zur Heizendstufe; nimm die erste Fraktion der Endstufe; Saatgut bis zur mittleren Stufe trocknen; leicht erhitzter Ansatz; heiße Drogenfraktion I; Drogenportion; bis zur mittleren Trockenstufe; kalte Drogenfraktion I; Grundansatz; heiß und bis zur mittleren Trockenstufe gebracht; heiß, Grad III; Maßeinheit I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
146	f86v6	f86v6.9	qoteeos	nimm eine vollständig gekühlte Ansatzcharge	nimm eine vollständig gekühlte Ansatzcharge	PRODUCTIVE_COMPOUND	QO_COMMAND+T_COLD+EE_END+O_PREP+S_TERM_SPECIES	kühle die Ansatzcharge vollständig	LOW_EXPLORATORY	NONE	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	abgemessene Blüten-/Fruchtdroge; erhitze hiervon auf Stufe III; abgemessene Fraktion I; vollständig eingeweicht; erhitze Folgendes: trockener Drogenstoff; kalte Drogenfraktion I im Ansatz; Drogenfraktion I; vier Teile; [qoteeos:?]; drei Teile	abgemessene Blüten-/Fruchtdroge; erhitze hiervon auf Stufe III; abgemessene Fraktion I; vollständig eingeweicht; erhitze Folgendes: trockener Drogenstoff; kalte Drogenfraktion I im Ansatz; Drogenfraktion I; vier Teile; nimm eine vollständig gekühlte Ansatzcharge; drei Teile	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
147	f89v1	f89v1.6	cthody	fertiger Krautansatz	fertiger Krautansatz	PRODUCTIVE_COMPOUND	CTH_HERB+O_PREP+DY_FINISHED	Krautansatz fertigstellen	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dor sheey qokol cheol cthody qockhy dain yteey otar cthol	miss eine Portion Droge ab; vollständig eingeweicht; erhitze Folgendes: trockener Drogenstoff; [cthody:?]; bereite einen Arzneikompositum-Ansatz in Grundstufe; zwei Maße; kühle hiervon bis zur Endstufe ab; kalte Drogenfraktion I im Ansatz; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	miss eine Portion Droge ab; vollständig eingeweicht; erhitze Folgendes: trockener Drogenstoff; fertiger Krautansatz; bereite einen Arzneikompositum-Ansatz in Grundstufe; zwei Maße; kühle hiervon bis zur Endstufe ab; kalte Drogenfraktion I im Ansatz; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
148	f8v	f8v.7	chotain	Trockenansatz auf Kühlstufe II	Trockenansatz auf Kühlstufe II	PRODUCTIVE_COMPOUND	CH_DRY+O_PREP+T_COLD+AIN_II	zwei Teile gekühlter Trockenansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	sho kchol dar shey cthar chotain ry	feuchter Ansatz; erhitztes Trockengut; abgemessene Fraktion I; bis zur mittleren Einweichstufe; CTH-Drogenfraktion I; Blatt-/Krautfraktion I; [chotain:?]; rohe Wurzel	feuchter Ansatz; erhitztes Trockengut; abgemessene Fraktion I; bis zur mittleren Einweichstufe; CTH-Drogenfraktion I; Blatt-/Krautfraktion I; Trockenansatz auf Kühlstufe II; rohe Wurzel	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
149	f90r1	f90r1.2	darala	einen gleichen Teil der ersten Rohstoff-I-Fraktion abmessen	einen gleichen Teil der ersten Rohstoff-I-Fraktion abmessen	PRODUCTIVE_COMPOUND	D_MEASURE+AR_FRACTION_I+AL_RAW_I+A_PART_OR_LINK	erste Rohstoff-I-Fraktion in gleicher Teilung	LOW_EXPLORATORY	NONE	yshol tor sheor qotchor qoky darala	weiche hiervon den Drogenstoff ein; kalte Drogenportion; feuchter Drogenteil; kalt-trockene Drogenportion; leicht erhitzt; [darala:?]	weiche hiervon den Drogenstoff ein; kalte Drogenportion; feuchter Drogenteil; kalt-trockene Drogenportion; leicht erhitzt; einen gleichen Teil der ersten Rohstoff-I-Fraktion abmessen	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
150	f93r	f93r.13	shodaiin	drei Dosen Feuchtansatz	drei Dosen Feuchtansatz	PRODUCTIVE_COMPOUND	SH_MOIST+O_PREP+D_MEASURE+AIIN_III	drei Dosen eingeweichter Ansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	shodaiin qotchy kchol r	[shodaiin:?]; kalt und angetrocknet; erhitztes Trockengut; Wurzel	drei Dosen Feuchtansatz; kalt und angetrocknet; erhitztes Trockengut; Wurzel	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
151	f94r	f94r.2	odor	eine Portion Ansatz abmessen	eine Portion Ansatz abmessen	PRODUCTIVE_COMPOUND	O_PREP+D_MEASURE+OR_PORTION	abgemessene Ansatzportion	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dor cheody okaiin odor okal okair oky daiir qotar okar olaiin	miss eine Portion Droge ab; getrockneter Ansatz; Ansatz auf Heizstufe III; [odor:?]; Rohstoff I, leicht erhitzt im Ansatz; heiße Drogenfraktion II im Ansatz; leicht erhitzter Ansatz; abgemessene Fraktion III; kalte Drogenfraktion I; heiße Drogenfraktion I im Ansatz; drei Teile Holzdrogenansatz	miss eine Portion Droge ab; getrockneter Ansatz; Ansatz auf Heizstufe III; eine Portion Ansatz abmessen; Rohstoff I, leicht erhitzt im Ansatz; heiße Drogenfraktion II im Ansatz; leicht erhitzter Ansatz; abgemessene Fraktion III; kalte Drogenfraktion I; heiße Drogenfraktion I im Ansatz; drei Teile Holzdrogenansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
152	f95r1	f95r1.4	cholky	getrockneten Drogenstoff leicht erhitzen	getrockneten Drogenstoff leicht erhitzen	PRODUCTIVE_COMPOUND	CH_DRY+OL_MATERIAL+K_HOT+Y_START_OR_CLOSE	leicht erhitzter Trockenstoff	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	ycheey ky olkain chey kain cholky chedy qokaiin chy kaiin ly	trockne hiervon bis zur Endstufe; leicht erhitzt; Holzdrogenansatz auf Heizstufe II; bis zur mittleren Trockenstufe; heiß, Grad II; [cholky:?]; bis zur mittleren Trockenstufe gebracht; heiß, Grad III; angetrocknet; heiß, Grad III; rohes Drogenholz	trockne hiervon bis zur Endstufe; leicht erhitzt; Holzdrogenansatz auf Heizstufe II; bis zur mittleren Trockenstufe; heiß, Grad II; getrockneten Drogenstoff leicht erhitzen; bis zur mittleren Trockenstufe gebracht; heiß, Grad III; angetrocknet; heiß, Grad III; rohes Drogenholz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
