ambiguity_id	attachment_id	ambiguity_class	physical_page	statement_id	event_id	locus	surface_card	component_recipe	focus_core	focus_value_de	chosen_attachment	alternative_attachment	why_open_de	apprentice_rule_choice_de
SAA0254	SA03170	R_HEAD_OR_TAIL	f82r	P1009-S480	P912-E1322	f82r.25	ry	R+Y	Y	AKTIVER POSTEN	R=MARKIEREN[Y=AKTIVER POSTEN]	SH=HALTEN@VORAUSGEHENDER_RAHMEN	R kann selbst MARKIEREN eröffnen oder den vorausgehenden Kopf abschließen.	Steht der Fokus rechts von R, R als Kopf lesen; die Schwanzlesung bleibt als echte Alternative notiert.
SAA0255	SA03174	OWNER_OR_NEXT_CARD_ACTION	f82r	P1009-S481	P912-E1325	f82r.26	cheal	AL	AL	ZIELORT	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AL=ZIELORT]	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0256	SA03177	EQUAL_DISTANCE_TWO_HEADS	f82r	P1009-S481	P912-E1327	f82r.26	ches	CH+E+S	E	GRAD I	CH=NEHMEN[E=GRAD I]	S=WÄHLEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: CH=NEHMEN@ATOM1.
SAA0257	SA03194	OWNER_OR_NEXT_CARD_ACTION	f82r	P1009-S490	P912-E1343	f82r.28	qotaiin	OT+AIIN	AIIN	WERT	BESITZER=mehrere getrennte Bad- und Leitungsstationen[AIIN=WERT]	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0258	SA03211	OWNER_OR_NEXT_CARD_ACTION	f82r	P1009-S494	P912-E1359	f82r.30	qoteey	OT+EE+Y	EE	GRAD II	BESITZER=mehrere getrennte Bad- und Leitungsstationen[EE=GRAD II]	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0259	SA03212	OWNER_OR_NEXT_CARD_ACTION	f82r	P1009-S494	P912-E1359	f82r.30	qoteey	OT+EE+Y	Y	AKTIVER POSTEN	BESITZER=mehrere getrennte Bad- und Leitungsstationen[Y=AKTIVER POSTEN]	R=MARKIEREN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0260	SA03229	OWNER_OR_NEXT_CARD_ACTION	f82r	P1009-S498	P912-E1372	f82r.31	qoty	OT+Y	Y	AKTIVER POSTEN	BESITZER=mehrere getrennte Bad- und Leitungsstationen[Y=AKTIVER POSTEN]	CH=NEHMEN@NÄCHSTE_KARTE_ATOM2	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0261	SA03248	R_HEAD_OR_TAIL	f82r	P1009-S498	P912-E1383	f82r.32	lr	L+R	L	VERBINDUNG	[L=VERBINDUNG]→R=MARKIEREN	SH=HALTEN@VORAUSGEHENDER_RAHMEN	R kann selbst MARKIEREN eröffnen oder den vorausgehenden Kopf abschließen.	Steht der Fokus rechts von R, R als Kopf lesen; die Schwanzlesung bleibt als echte Alternative notiert.
SAA0262	SA03249	R_HEAD_OR_TAIL	f82r	P1009-S498	P912-E1384	f82r.32	chey	Y	Y	AKTIVER POSTEN	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	SH=HALTEN@VORAUSGEHENDER_RAHMEN	R kann selbst MARKIEREN eröffnen oder den vorausgehenden Kopf abschließen.	Steht der Fokus rechts von R, R als Kopf lesen; die Schwanzlesung bleibt als echte Alternative notiert.
SAA0263	SA03250	R_HEAD_OR_TAIL	f82r	P1009-S498	P912-E1385	f82r.32	rain	R+AIN	AIN	ANTEIL	R=MARKIEREN[AIN=ANTEIL]	SH=HALTEN@VORAUSGEHENDER_RAHMEN	R kann selbst MARKIEREN eröffnen oder den vorausgehenden Kopf abschließen.	Steht der Fokus rechts von R, R als Kopf lesen; die Schwanzlesung bleibt als echte Alternative notiert.
SAA0264	SA03257	R_HEAD_OR_TAIL	f82r	P1009-S498	P912-E1391	f82r.33	chey	Y	Y	AKTIVER POSTEN	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R kann selbst MARKIEREN eröffnen oder den vorausgehenden Kopf abschließen.	Steht der Fokus rechts von R, R als Kopf lesen; die Schwanzlesung bleibt als echte Alternative notiert.
SAA0265	SA03262	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S500	P912-E1407	f83r.1	chepol	CH+E+P+OL	E	GRAD I	CH=NEHMEN[E=GRAD I]	P=EINSETZEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: CH=NEHMEN@ATOM1.
SAA0266	SA03273	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S502	P912-E1418	f83r.2	rches	R+CH+E+S	E	GRAD I	CH=NEHMEN[E=GRAD I]	S=WÄHLEN@ATOM4	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: CH=NEHMEN@ATOM2.
SAA0267	SA03278	OWNER_OR_NEXT_CARD_ACTION	f83r	P1009-S503	P912-E1423	f83r.3	qotal	OT+AL	AL	ZIELORT	BESITZER=Variantenatlas lokaler Becken und Anwendungen[AL=ZIELORT]	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0268	SA03282	OWNER_OR_NEXT_CARD_ACTION	f83r	P1009-S504	P912-E1427	f83r.3	chey	Y	Y	AKTIVER POSTEN	BESITZER=Variantenatlas lokaler Becken und Anwendungen[Y=AKTIVER POSTEN]	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0269	SA03293	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S507	P912-E1437	f83r.4	shetar	SH+E+T+AR	E	GRAD I	SH=HALTEN[E=GRAD I]	T=EINSTELLEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0270	SA03302	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S508	P912-E1443	f83r.5	checkhy	CH+E+CH+K+Y	E	GRAD I	CH=NEHMEN[E=GRAD I]	CH=NEHMEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: CH=NEHMEN@ATOM1.
SAA0271	SA03311	OWNER_OR_NEXT_CARD_ACTION	f83r	P1009-S510	P912-E1450	f83r.5	lo	L+O	L	VERBINDUNG	BESITZER=Variantenatlas lokaler Becken und Anwendungen[L=VERBINDUNG]	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0272	SA03333	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S518	P912-E1472	f83r.8	shecthedchy	SH+E+CH+T+CHD+Y	E	GRAD I	SH=HALTEN[E=GRAD I]	CH=NEHMEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0273	SA03340	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S518	P912-E1477	f83r.9	checphedy	CH+E+CH+P+E+DY	E	GRAD I	CH=NEHMEN[E=GRAD I]	CH=NEHMEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: CH=NEHMEN@ATOM1.
SAA0274	SA03346	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S521	P912-E1482	f83r.9	shedkedy	SH+E+K+E+D_ADDR+Y	E	GRAD I	SH=HALTEN[E=GRAD I]	K=GEBEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0275	SA03372	OWNER_OR_NEXT_CARD_ACTION	f83r	P1009-S525	P912-E1507	f83r.11	lo	L+O	L	VERBINDUNG	BESITZER=Variantenatlas lokaler Becken und Anwendungen[L=VERBINDUNG]	CH=NEHMEN@NÄCHSTE_KARTE_ATOM3	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0276	SA03373	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S525	P912-E1509	f83r.12	sheckhy	SH+E+CH+K+Y	E	GRAD I	SH=HALTEN[E=GRAD I]	CH=NEHMEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0277	SA03378	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S525	P912-E1512	f83r.12	sheckhdy	SH+E+CH+K+D_ADDR+Y	E	GRAD I	SH=HALTEN[E=GRAD I]	CH=NEHMEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0278	SA03384	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S527	P912-E1517	f83r.13	salcheol	S+AL+CH+E+O+L	AL	ZIELORT	S=WÄHLEN[AL=ZIELORT]	CH=NEHMEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	AL folgt als Nachsatz dem Kopf links: S=WÄHLEN@ATOM1.
SAA0279	SA03402	OWNER_OR_NEXT_CARD_ACTION	f83r	P1009-S534	P912-E1531	f83r.14	dal	AL	AL	ZIELORT	BESITZER=Variantenatlas lokaler Becken und Anwendungen[AL=ZIELORT]	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0280	SA03411	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S535	P912-E1539	f83r.15	shecthy	SH+E+CH+T+Y	E	GRAD I	SH=HALTEN[E=GRAD I]	CH=NEHMEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0281	SA03421	OWNER_OR_NEXT_CARD_ACTION	f83r	P1009-S539	P912-E1549	f83r.16	chldaiin	L+AIIN	L	VERBINDUNG	BESITZER=Variantenatlas lokaler Becken und Anwendungen[L=VERBINDUNG]	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0282	SA03422	OWNER_OR_NEXT_CARD_ACTION	f83r	P1009-S539	P912-E1549	f83r.16	chldaiin	L+AIIN	AIIN	WERT	BESITZER=Variantenatlas lokaler Becken und Anwendungen[AIIN=WERT]	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0283	SA03426	R_HEAD_OR_TAIL	f83r	P1009-S539	P912-E1553	f83r.16	chealror	AL+R+OR	AL	ZIELORT	[AL=ZIELORT]→R=MARKIEREN	T=EINSTELLEN@VORAUSGEHENDER_RAHMEN	R kann selbst MARKIEREN eröffnen oder den vorausgehenden Kopf abschließen.	Steht der Fokus rechts von R, R als Kopf lesen; die Schwanzlesung bleibt als echte Alternative notiert.
SAA0284	SA03427	R_HEAD_OR_TAIL	f83r	P1009-S539	P912-E1553	f83r.16	chealror	AL+R+OR	OR	EINHEIT	R=MARKIEREN[OR=EINHEIT]	T=EINSTELLEN@VORAUSGEHENDER_RAHMEN	R kann selbst MARKIEREN eröffnen oder den vorausgehenden Kopf abschließen.	Steht der Fokus rechts von R, R als Kopf lesen; die Schwanzlesung bleibt als echte Alternative notiert.
SAA0285	SA03437	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S539	P912-E1558	f83r.17	shechy	SH+E+CH+Y	E	GRAD I	SH=HALTEN[E=GRAD I]	CH=NEHMEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0286	SA03439	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S539	P912-E1559	f83r.17	schety	S+CH+E+T+Y	E	GRAD I	CH=NEHMEN[E=GRAD I]	T=EINSTELLEN@ATOM4	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: CH=NEHMEN@ATOM2.
SAA0287	SA03444	OWNER_OR_NEXT_CARD_ACTION	f83r	P1009-S540	P912-E1562	f83r.18	otor	OT+OR	OR	EINHEIT	BESITZER=Variantenatlas lokaler Becken und Anwendungen[OR=EINHEIT]	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0288	SA03502	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S558	P912-E1613	f83r.23	shecthedy	SH+E+CH+T+E+D_ADDR+Y	E	GRAD I	SH=HALTEN[E=GRAD I]	CH=NEHMEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0289	SA03505	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S558	P912-E1614	f83r.23	shecthy	SH+E+CH+T+Y	E	GRAD I	SH=HALTEN[E=GRAD I]	CH=NEHMEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0290	SA03516	OWNER_OR_NEXT_CARD_ACTION	f83r	P1009-S560	P912-E1624	f83r.25	qolchey	OL+Y	Y	AKTIVER POSTEN	BESITZER=Variantenatlas lokaler Becken und Anwendungen[Y=AKTIVER POSTEN]	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0291	SA03529	OWNER_OR_NEXT_CARD_ACTION	f83r	P1009-S563	P912-E1635	f83r.27	dain	AIN	AIN	ANTEIL	BESITZER=Variantenatlas lokaler Becken und Anwendungen[AIN=ANTEIL]	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0292	SA03541	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S569	P912-E1646	f83r.29	salchedy	S+AL+CHD+Y	AL	ZIELORT	S=WÄHLEN[AL=ZIELORT]	CHD=UMSETZEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	AL folgt als Nachsatz dem Kopf links: S=WÄHLEN@ATOM1.
SAA0293	SA03550	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S573	P912-E1656	f83r.31	techedy	T+E+CHD+Y	E	GRAD I	T=EINSTELLEN[E=GRAD I]	CHD=UMSETZEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: T=EINSTELLEN@ATOM1.
SAA0294	SA03562	EQUAL_DISTANCE_TWO_HEADS	f83r	P1009-S577	P912-E1667	f83r.33	sheekchy	SH+EE+K+CH+Y	EE	GRAD II	SH=HALTEN[EE=GRAD II]	K=GEBEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	EE folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0295	SA03590	OWNER_OR_NEXT_CARD_ACTION	f83r	P1009-S582	P912-E1691	f83r.38	chey	Y	Y	AKTIVER POSTEN	BESITZER=Variantenatlas lokaler Becken und Anwendungen[Y=AKTIVER POSTEN]	CH=NEHMEN@NÄCHSTE_KARTE_ATOM2	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0296	SA03633	R_HEAD_OR_TAIL	f83r	P1009-S589	P912-E1735	f83r.52	raly	R+AL+Y	AL	ZIELORT	R=MARKIEREN[AL=ZIELORT]	K=GEBEN@VORAUSGEHENDER_RAHMEN	R kann selbst MARKIEREN eröffnen oder den vorausgehenden Kopf abschließen.	Steht der Fokus rechts von R, R als Kopf lesen; die Schwanzlesung bleibt als echte Alternative notiert.
SAA0297	SA03634	R_HEAD_OR_TAIL	f83r	P1009-S589	P912-E1735	f83r.52	raly	R+AL+Y	Y	AKTIVER POSTEN	R=MARKIEREN[Y=AKTIVER POSTEN]	K=GEBEN@VORAUSGEHENDER_RAHMEN	R kann selbst MARKIEREN eröffnen oder den vorausgehenden Kopf abschließen.	Steht der Fokus rechts von R, R als Kopf lesen; die Schwanzlesung bleibt als echte Alternative notiert.
SAA0298	SA03659	R_HEAD_OR_TAIL	f88r	P1009-S590	P912-E2376	f88r.8	ral	R+AL	AL	ZIELORT	R=MARKIEREN[AL=ZIELORT]	T=EINSTELLEN@VORAUSGEHENDER_RAHMEN	R kann selbst MARKIEREN eröffnen oder den vorausgehenden Kopf abschließen.	Steht der Fokus rechts von R, R als Kopf lesen; die Schwanzlesung bleibt als echte Alternative notiert.
SAA0299	SA03664	EQUAL_DISTANCE_TWO_HEADS	f88r	P1009-S590	P912-E2380	f88r.8	shekor	SH+E+K+OR	E	GRAD I	SH=HALTEN[E=GRAD I]	K=GEBEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0300	SA03710	EQUAL_DISTANCE_TWO_HEADS	f88r	P1009-S592	P912-E2427	f88r.18	salsaly	S+AL+S+AL+Y	AL	ZIELORT	S=WÄHLEN[AL=ZIELORT]	S=WÄHLEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	AL folgt als Nachsatz dem Kopf links: S=WÄHLEN@ATOM1.
SAA0301	SA03729	EQUAL_DISTANCE_TWO_HEADS	f88r	P1009-S592	P912-E2445	f88r.20	chosals	CH+O+S+AL+S	AL	ZIELORT	S=WÄHLEN[AL=ZIELORT]	S=WÄHLEN@ATOM5	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	AL folgt als Nachsatz dem Kopf links: S=WÄHLEN@ATOM3.
SAA0302	SA03747	EQUAL_DISTANCE_TWO_HEADS	f88r	P1009-S593	P912-E2465	f88r.26	sheoky	SH+E+OK+Y	E	GRAD I	SH=HALTEN[E=GRAD I]	OK=SETZEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0303	SA03788	EQUAL_DISTANCE_TWO_HEADS	f88r	P1009-S594	P912-E2504	f88r.30	chetchy	CH+E+T+CH+Y	E	GRAD I	CH=NEHMEN[E=GRAD I]	T=EINSTELLEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: CH=NEHMEN@ATOM1.
SAA0304	SA03804	EQUAL_DISTANCE_TWO_HEADS	f88v	P1009-S595	P1003-E0423	f88v.6	sorshy	S+OR+SH+Y	OR	EINHEIT	S=WÄHLEN[OR=EINHEIT]	SH=HALTEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	OR folgt als Nachsatz dem Kopf links: S=WÄHLEN@ATOM1.
SAA0305	SA03856	EQUAL_DISTANCE_TWO_HEADS	f88v	P1009-S599	P1003-E0464	f88v.15	opykey	O+P+Y+K+E+Y	Y	AKTIVER POSTEN	P=EINSETZEN[Y=AKTIVER POSTEN]	K=GEBEN@ATOM4	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	Y folgt als Nachsatz dem Kopf links: P=EINSETZEN@ATOM2.
SAA0306	SA03863	OWNER_OR_NEXT_CARD_ACTION	f88v	P1009-S600	P1003-E0468	f88v.15	oraiin	OR+AIIN	OR	EINHEIT	BESITZER=zweite Gefaess-/Zutatengruppe[OR=EINHEIT]	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0307	SA03864	OWNER_OR_NEXT_CARD_ACTION	f88v	P1009-S600	P1003-E0468	f88v.15	oraiin	OR+AIIN	AIIN	WERT	BESITZER=zweite Gefaess-/Zutatengruppe[AIIN=WERT]	SH=HALTEN@NÄCHSTE_KARTE_ATOM2	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0308	SA03935	OWNER_OR_NEXT_CARD_ACTION	f88v	P1009-S605	P1003-E0520	f88v.22	qoteo	OT+E+O	E	GRAD I	BESITZER=zweite Gefaess-/Zutatengruppe[E=GRAD I]	CHD=UMSETZEN@NÄCHSTE_KARTE_ATOM2	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0309	SA03939	R_HEAD_OR_TAIL	f88v	P1009-S605	P1003-E0524	f88v.22	ain	AIN	AIN	ANTEIL	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	OK=SETZEN@VORAUSGEHENDER_RAHMEN	R kann selbst MARKIEREN eröffnen oder den vorausgehenden Kopf abschließen.	Steht der Fokus rechts von R, R als Kopf lesen; die Schwanzlesung bleibt als echte Alternative notiert.
SAA0310	SA03952	OWNER_OR_NEXT_CARD_ACTION	f88v	P1009-S606	P1003-E0537	f88v.24	daiin	AIIN	AIIN	WERT	BESITZER=zweite Gefaess-/Zutatengruppe[AIIN=WERT]	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0311	SA03963	EQUAL_DISTANCE_TWO_HEADS	f88v	P1009-S606	P1003-E0545	f88v.25	checkhy	CH+E+CH+K+Y	E	GRAD I	CH=NEHMEN[E=GRAD I]	CH=NEHMEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	E folgt als Nachsatz dem Kopf links: CH=NEHMEN@ATOM1.
SAA0312	SA03973	R_HEAD_OR_TAIL	f88v	P1009-S607	P1003-E0553	f88v.26	shy	Y	Y	AKTIVER POSTEN	R=MARKIEREN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	CH=NEHMEN@VORAUSGEHENDER_RAHMEN	R kann selbst MARKIEREN eröffnen oder den vorausgehenden Kopf abschließen.	Steht der Fokus rechts von R, R als Kopf lesen; die Schwanzlesung bleibt als echte Alternative notiert.
SAA0313	SA03974	OWNER_OR_NEXT_CARD_ACTION	f89r	P1009-S608	P1008-E1043	f89r1.6	qoar	O+D_ADDR+AR	AR	AUSGANG	BESITZER=Gefäß-/Pflanzenteilgruppe A[AR=AUSGANG]	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0314	SA03979	OWNER_OR_NEXT_CARD_ACTION	f89r	P1009-S609	P1008-E1048	f89r1.6	dar	D_ADDR+AR	AR	AUSGANG	BESITZER=Gefäß-/Pflanzenteilgruppe A[AR=AUSGANG]	SH=HALTEN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0315	SA03983	EQUAL_DISTANCE_TWO_HEADS	f89r	P1009-S609	P1008-E1051	f89r1.6	sheeos	SH+EE+S	EE	GRAD II	SH=HALTEN[EE=GRAD II]	S=WÄHLEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	EE folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0316	SA04081	EQUAL_DISTANCE_TWO_HEADS	f89r	P1009-S614	P1008-E1151	f89r1.21	shoety	SH+EE+T+Y	EE	GRAD II	SH=HALTEN[EE=GRAD II]	T=EINSTELLEN@ATOM3	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	EE folgt als Nachsatz dem Kopf links: SH=HALTEN@ATOM1.
SAA0317	SA04114	OWNER_OR_NEXT_CARD_ACTION	f89r	P1009-S617	P1008-E1189	f89r2.6	cheal	AL	AL	ZIELORT	BESITZER=Gefäß-/Pflanzenteilgruppe D[AL=ZIELORT]	CH=NEHMEN@NÄCHSTE_KARTE_ATOM1	Vor Ort und rückwärts ist kein Handlungskopf offen; die nächste Karte beginnt jedoch einen.	Nicht vorwärts über die Kartengrenze greifen; vorläufig an den sichtbaren Besitzer binden.
SAA0318	SA04135	EQUAL_DISTANCE_TWO_HEADS	f89r	P1009-S617	P1008-E1205	f89r2.7	dolchsyckheol	D_ADDR+OL+CH+S+Y+CH+K+E+OL	Y	AKTIVER POSTEN	S=WÄHLEN[Y=AKTIVER POSTEN]	CH=NEHMEN@ATOM6	Zwei Handlungsköpfe stehen gleich nah auf beiden Seiten.	Y folgt als Nachsatz dem Kopf links: S=WÄHLEN@ATOM4.
