hand_id	statement_id	record_unit_id	page	event_count	surface_sequence	atomic_sequence	slot_sequence	microcycle_sequence	owner_sequence	meaning_identity_boundary_preserved
HAND_D_EXPANDED	H2-S002	H2	f10r	8	qotchor chor otol cheol cholor cheol chaiin char	Folgeansatz → Ansatz → Folgefortsetzung → Fortsetzung → Fortsetzungsansatz → Fortsetzung → Sollmaß → Quelle	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE	1 → 1 → 1 → 1 → 1 → 1 → 1 → 2	zweiter Arbeitsartikel unter demselben Pflanzenbild	YES
HAND_D_EXPANDED	H2-S003	H2	f10r	7	oykchor chor chor chey kaiiin chey chodaiin	Gefäßansatz → Ansatz → Ansatz → Diesposten → Bindestufe → Diesposten → Zutatsollmaß	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS	1 → 1 → 1 → 1 → 1 → 2 → 2	zweiter Arbeitsartikel unter demselben Pflanzenbild	YES
HAND_D_EXPANDED	H3-S001	H3	f11r	7	tshol schoal cfhy shfydaiin cphy cheey tchody	Blütenkraut → Zieleingabe → Auswringen → Standzeit → Nachseihen → Klarauszug → Rücknahmeschluss	S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2 → 2 → 2 → 2	Blütenkraut der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H3-S002	H3	f11r	1	shoyty	Zutatfolgeteil	S1_BEZUG_FOLGE	1	Blütenkraut der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H3-S003	H3	f11r	5	schol chey kchy chey chaiin	Vorfortsetzung → Diesposten → Bindeposten → Diesposten → Sollmaß	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS	1 → 1 → 1 → 2 → 2	Blütenkraut der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H3-S004	H3	f11r	4	qotchy okchol checthy chey	Folgeposten → Fortsetzungseinsatz → Bereit → Diesposten	S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S6_BEREIT_ABSCHLUSS → S1_BEZUG_FOLGE	1 → 1 → 1 → 2	Blütenkraut der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H4-S001	H4	f55v	5	qokaiin chaiin ykain ykan ody	Sollstellung → Sollmaß → Postenportion → Postenzweitportion → Rücknahmeschluss	S2_MATERIAL_MASS → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER	1 → 1 → 1 → 1 → 1	Blattmaterial der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H4-S002	H4	f55v	3	chaiin chedy talam	Sollmaß → Umsetzen → Verwahren	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S6_BEREIT_ABSCHLUSS	1 → 1 → 1	Blattmaterial der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H4-S003	H4	f55v	4	ykaiin cheoar cheeky oldy	Postensollmaß → Auszugnahme → Langwärme → Fortschluss	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE	1 → 1 → 1 → 2	Blattmaterial der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H4-S004	H4	f55v	6	chaiin qokal oltchy chor chey orain	Sollmaß → Zieleinsatz → Fortsetzungszubereitung → Ansatz → Diesposten → Ansatzportion	S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS	1 → 1 → 2 → 2 → 2 → 2	Blattmaterial der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H5-S001	H5	f56r	9	chochor cho chodaly chaiin cho kchol qotchor choky cheal	Zutatenansatz → Zutat → Zutatstelle → Sollmaß → Zutat → Bindefortsetzung → Folgeansatz → Einsetzen → Stelle	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S5_ZIEL_ANWENDUNG	1 → 1 → 1 → 2 → 3 → 3 → 3 → 3 → 3	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H5-S002	H5	f56r	4	schol choy choky cheeckhody	Vorfortsetzung → Zutatposten → Einsetzen → Auftragsschluss	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S6_BEREIT_ABSCHLUSS	1 → 1 → 1 → 1	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H5-S003	H5	f56r	4	sh cho kchey qokokchy	Pflanzenteil → Zutat → Kurzbindeposten → Wiedereinsatz	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S6_BEREIT_ABSCHLUSS → S5_ZIEL_ANWENDUNG	1 → 1 → 1 → 2	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H5-S004	H5	f56r	3	chokchy chokcheo kchal	Einsetzen → Auszugzugabe → Zielbindung	S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG	1 → 2 → 2	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H5-S005	H5	f56r	4	cho chokchy kchoar sotodan	Zutat → Einsetzen → Quellenzutatbindung → Gebrauchen	S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG	1 → 1 → 2 → 2	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_D_EXPANDED	H5-S006	H5	f56r	3	otchey keol chaiin	Folgeposten → Kurzbindefortsetzung → Sollmaß	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS	1 → 1 → 1	Stängel-/Pflanzenteil der abgebildeten Pflanze	YES
HAND_D_EXPANDED	B1-S001	B1	f81v	1	qokedy	Kurzkontakt	S4_DAUER_ZUSTAND	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S002	B1	f81v	19	qokaiin kair qokal char cheol chkain qolkain cheal cheol rol dl cholor cheol sheckhal chaiin qokeedal chaiin chckhy tchedy	Sollstellung → Beckenlauf → Zieleinsatz → Quelle → Fortsetzung → Portion → Folgeportion → Stelle → Fortsetzung → Anschluss → Zusatz → Fortsetzungsansatz → Fortsetzung → Zielkurzpassage → Sollmaß → Ziellanghalt → Sollmaß → durchleiten → überführen	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 1 → 2 → 2 → 2 → 2 → 2 → 3 → 3 → 3 → 4 → 4 → 4 → 5 → 5 → 6 → 6 → 6	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S003	B1	f81v	2	cheol sshkchdy	Fortsetzung → Umsetzschluss	S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S004	B1	f81v	3	chedy cheol cheedy	Umsetzen → Fortsetzung → Kurzabsetzung	S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S005	B1	f81v	1	qolchedy	weiterführen	S1_BEZUG_FOLGE	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S006	B1	f81v	4	qokain chckhy dl ral	Zugabe → durchleiten → Zusatz → Zielmarke	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG	1 → 1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S007	B1	f81v	1	qokchdy	Neueinsatz	S5_ZIEL_ANWENDUNG	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S008	B1	f81v	5	chey cheol cheky cheol cheedy	Diesposten → Fortsetzung → Kurzwärme → Fortsetzung → Kurzabsetzung	S1_BEZUG_FOLGE → S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S009	B1	f81v	1	qokedy	Kurzkontakt	S4_DAUER_ZUSTAND	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S010	B1	f81v	1	qokedy	Kurzkontakt	S4_DAUER_ZUSTAND	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S011	B1	f81v	2	chckhy choky	durchleiten → Einsetzen	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG	1 → 1	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S012	B1	f81v	3	lsho qokey lshedy	Waschgang → Kurzkontakt → Waschgang	S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 1 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S013	B1	f81v	1	lshedy	Waschgang	S3_PROZESS_TRANSFER	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S014	B1	f81v	5	chedy qolky lchedal cheol otar	Umsetzen → Weiterweg → Zielabführung → Fortsetzung → Folgequelle	S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE → S1_BEZUG_FOLGE	1 → 2 → 2 → 3 → 3	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S015	B1	f81v	2	ytey qokchedy	Kurzteil → Rücktransfer	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER	1 → 1	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S016	B1	f81v	4	qokal qokeey cheol cheedy	Zieleinsatz → Langkontakt → Fortsetzung → Kurzabsetzung	S5_ZIEL_ANWENDUNG → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 3 → 3	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S017	B1	f81v	3	cheal teol dchdy	Stelle → Kurzfortgang → Transfer	S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S018	B1	f81v	4	ly dsheol soiiin solkeedy	Auffanggefäß → Kurzhalt → Arbeitsstufe → Langsammlung	S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S019	B1	f81v	1	cheedy	Kurzabsetzung	S3_PROZESS_TRANSFER	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S020	B1	f81v	2	cheky shckhedy	Kurzwärme → durchlassen	S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 2	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B1-S021	B1	f81v	1	cheal	Stelle	S5_ZIEL_ANWENDUNG	1	B1_SHARED_TWO_ROW_POOL	YES
HAND_D_EXPANDED	B2-S001	B2	f82r	1	tchedy	überführen	S3_PROZESS_TRANSFER	1	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_D_EXPANDED	B2-S002	B2	f82r	1	qolchedy	weiterführen	S1_BEZUG_FOLGE	1	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_D_EXPANDED	B2-S003	B2	f82r	3	qokain chey qokeedy	Zugabe → Diesposten → Langkontakt	S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND	1 → 2 → 2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_D_EXPANDED	B2-S004	B2	f82r	5	qokal lcheckhy lched qokeey lcheckhedy	Zieleinsatz → Abführpassage → Abführung → Langkontakt → Trennabzug	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 2 → 2 → 2 → 3	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_D_EXPANDED	B2-S005	B2	f82r	8	qokaly solkaiin chckhy qokaiin qokaiin octheol chkeey ldy	Zieleinsatz → Sollsammlung → durchleiten → Sollstellung → Sollstellung → Folgevorbereitung → Langwärmen → abziehen	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 2 → 2 → 3 → 3 → 4 → 4 → 5	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_D_EXPANDED	B2-S006	B2	f82r	4	oteey qokal sheckhy choky	Langfolge → Zieleinsatz → Kurzpassage → Einsetzen	S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG	1 → 1 → 2 → 2	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
HAND_D_EXPANDED	B2-S007	B2	f82r	1	dshedy	Vorabsetzschluss	S3_PROZESS_TRANSFER	1	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
HAND_D_EXPANDED	B2-S008	B2	f82r	3	sotaiin qokar cheedy	Folgemaß → Quelleinsatz → Kurzabsetzung	S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 1 → 2	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
HAND_D_EXPANDED	B2-S009	B2	f82r	1	solshedy	Folgeabsetzen	S3_PROZESS_TRANSFER	1	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
HAND_D_EXPANDED	B2-S010	B2	f82r	4	qokeey choky ls cheey	Langkontakt → Einsetzen → Auslass → Klarauszug	S4_DAUER_ZUSTAND → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
HAND_D_EXPANDED	B2-S011	B2	f82r	4	qokain char qokain qokeedy	Zugabe → Quelle → Zugabe → Langkontakt	S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND	1 → 2 → 2 → 2	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	YES
HAND_D_EXPANDED	B2-S012	B2	f82r	8	lchy cheey shcthey qokeey lcheey chaiin chey qokeeedy	Abführgut → Klarauszug → Kurzvorbereitung → Langkontakt → Klarabzug → Sollmaß → Diesposten → Volleinsatz	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG	1 → 1 → 1 → 1 → 2 → 3 → 4 → 4	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION|B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
HAND_D_EXPANDED	B2-S013	B2	f82r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
HAND_D_EXPANDED	B2-S014	B2	f82r	1	lar	Quellabzug	S3_PROZESS_TRANSFER	1	B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
HAND_D_EXPANDED	B2-S015	B2	f82r	2	tshey qokeedy	Folgeklarlauf → Langkontakt	S1_BEZUG_FOLGE → S4_DAUER_ZUSTAND	1 → 1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_D_EXPANDED	B2-S016	B2	f82r	8	cheal lchedar ches chaiin oteey qokaiin qokey pchedy	Stelle → Quellabführung → teilen → Sollmaß → Langfolge → Sollstellung → Kurzkontakt → Zuführung	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S3_PROZESS_TRANSFER	1 → 2 → 3 → 3 → 4 → 4 → 4 → 5	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_D_EXPANDED	B2-S017	B2	f82r	2	rsheal daldy	Zielkurzhalt → Zielschluss	S4_DAUER_ZUSTAND → S5_ZIEL_ANWENDUNG	1 → 1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_D_EXPANDED	B2-S018	B2	f82r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_D_EXPANDED	B2-S019	B2	f82r	1	rshedy	Absetzschluss	S3_PROZESS_TRANSFER	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_D_EXPANDED	B2-S020	B2	f82r	1	qoteedy	Langfolgestufe	S1_BEZUG_FOLGE	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_D_EXPANDED	B2-S021	B2	f82r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_D_EXPANDED	B2-S022	B2	f82r	1	lochedy	Abführung	S3_PROZESS_TRANSFER	1	B2_LOWER_POOL_EDGE_STATIONS	YES
HAND_D_EXPANDED	B3-S001	B3	f83r	1	solkeedy	Langsammlung	S3_PROZESS_TRANSFER	1	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
HAND_D_EXPANDED	B3-S002	B3	f83r	2	qotal chkeedy	Folgeziel → Langwärmen	S5_ZIEL_ANWENDUNG → S4_DAUER_ZUSTAND	1 → 2	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
HAND_D_EXPANDED	B3-S003	B3	f83r	4	chey chaiin chey lchedy	Diesposten → Sollmaß → Diesposten → abführen	S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1 → 2 → 2	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
HAND_D_EXPANDED	B3-S004	B3	f83r	3	qokaiin qotal char	Sollstellung → Folgeziel → Quelle	S2_MATERIAL_MASS → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE	1 → 1 → 2	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
HAND_D_EXPANDED	B3-S005	B3	f83r	1	tchedy	überführen	S3_PROZESS_TRANSFER	1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_D_EXPANDED	B3-S006	B3	f83r	3	chedchy qokal qolchedy	Postentransfer → Zieleinsatz → weiterführen	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE	1 → 1 → 2	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_D_EXPANDED	B3-S007	B3	f83r	3	qokaiin chedy qokeedy	Sollstellung → Umsetzen → Langkontakt	S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND	1 → 1 → 1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_D_EXPANDED	B3-S008	B3	f83r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_D_EXPANDED	B3-S009	B3	f83r	1	choky	Einsetzen	S5_ZIEL_ANWENDUNG	1	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
HAND_D_EXPANDED	B3-S010	B3	f83r	2	pchedal otedy	Zielzuführung → Kurzfolge	S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE	1 → 2	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_D_EXPANDED	B3-S011	B3	f83r	4	shecthedchy choky chedy chary	Vorbereitungstransfer → Einsetzen → Umsetzen → Quellposten	S3_PROZESS_TRANSFER → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER → S1_BEZUG_FOLGE	1 → 1 → 2 → 3	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_D_EXPANDED	B3-S012	B3	f83r	2	chor cheedy	Ansatz → Kurzabsetzung	S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_D_EXPANDED	B3-S013	B3	f83r	4	qokaiin chkain shcthey qokedy	Sollstellung → Portion → Kurzvorbereitung → Kurzkontakt	S2_MATERIAL_MASS → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1 → 1 → 1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_D_EXPANDED	B3-S014	B3	f83r	2	okair sheedy	Laufeinsatz → Langabsetzen	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 2	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_D_EXPANDED	B3-S015	B3	f83r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
HAND_D_EXPANDED	B3-S016	B3	f83r	2	lo qokchedy	Abzug → Rücktransfer	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER	1 → 1	B3_LOWER_MARGIN_BASKET_VESSEL_STATION|B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_D_EXPANDED	B3-S017	B3	f83r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_D_EXPANDED	B3-S018	B3	f83r	1	cheedy	Kurzabsetzung	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_D_EXPANDED	B3-S019	B3	f83r	1	qokshedy	Einsatzabsetzen	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_D_EXPANDED	B3-S020	B3	f83r	2	cheal lchedy	Stelle → abführen	S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 2	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_D_EXPANDED	B3-S021	B3	f83r	11	qokaiin checthy cheal chey chaiin shedal shecthy chey cheal checthy dalchdy	Sollstellung → Bereit → Stelle → Diesposten → Sollmaß → Zielabsetzung → Kurzvorbereitung → Diesposten → Stelle → Bereit → Zieltransfer	S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS → S5_ZIEL_ANWENDUNG → S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S3_PROZESS_TRANSFER → S4_DAUER_ZUSTAND → S1_BEZUG_FOLGE → S5_ZIEL_ANWENDUNG → S6_BEREIT_ABSCHLUSS → S3_PROZESS_TRANSFER	1 → 1 → 2 → 3 → 3 → 3 → 3 → 4 → 4 → 4 → 5	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_D_EXPANDED	B3-S022	B3	f83r	1	qotchedy	Folgetransfer	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_D_EXPANDED	B3-S023	B3	f83r	1	lchedy	abführen	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_D_EXPANDED	B3-S024	B3	f83r	1	tchedy	überführen	S3_PROZESS_TRANSFER	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_D_EXPANDED	B3-S025	B3	f83r	1	qokchdy	Neueinsatz	S5_ZIEL_ANWENDUNG	1	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
HAND_D_EXPANDED	B3-S026	B3	f83r	7	cheedar chldaiin chedy qokain checthy chealror solkeedy	Quelltransfer → Sollabsetzung → Umsetzen → Zugabe → Bereit → Zielbereitung → Langsammlung	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S6_BEREIT_ABSCHLUSS → S5_ZIEL_ANWENDUNG → S3_PROZESS_TRANSFER	1 → 1 → 1 → 2 → 2 → 3 → 4	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED|B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S027	B3	f83r	1	qoteedy	Langfolgestufe	S1_BEZUG_FOLGE	1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S028	B3	f83r	2	qokeey qokedy	Langkontakt → Kurzkontakt	S4_DAUER_ZUSTAND → S4_DAUER_ZUSTAND	1 → 1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S029	B3	f83r	3	cheol cheeety qokedy	Fortsetzung → Vollteil → Kurzkontakt	S1_BEZUG_FOLGE → S2_MATERIAL_MASS → S4_DAUER_ZUSTAND	1 → 1 → 1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S030	B3	f83r	4	choky chaiin schedair qotchedy	Einsetzen → Sollmaß → Weiterlauf → Folgetransfer	S5_ZIEL_ANWENDUNG → S2_MATERIAL_MASS → S1_BEZUG_FOLGE → S3_PROZESS_TRANSFER	1 → 2 → 3 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S031	B3	f83r	1	qokeedy	Langkontakt	S4_DAUER_ZUSTAND	1	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S032	B3	f83r	5	chedain chedy qotedaiin sotaiin otedy	Anteilstransfer → Umsetzen → Kurzsoll → Folgemaß → Kurzfolge	S3_PROZESS_TRANSFER → S3_PROZESS_TRANSFER → S2_MATERIAL_MASS → S2_MATERIAL_MASS → S1_BEZUG_FOLGE	1 → 1 → 2 → 2 → 3	B3_MAIN_ARCH_LINKED_PAIR	YES
HAND_D_EXPANDED	B3-S033	B3	f83r	1	ldy	abziehen	S3_PROZESS_TRANSFER	1	B3_MAIN_ARCH_LINKED_PAIR	YES
