statement_id	record_unit_id	page	statement_ordinal_in_record	constituent_fields	constituent_loci	event_serials	v71_owner_statuses	v71_visible_owners	v71_silent_argument_defaults	literal_owner_card_exemplar_layer	historical_source_class	concrete_source_class_paraphrase	strongest_rival	repair_cost_0_4	repair_reason	line_crossing	owner_crossing	strongest_contradiction	v69_revision_action	semantic_ceiling
B3-S030	B3	f83r	30	F103|F104	f83r.20|f83r.22	298|299|300|301	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	[OWNER:B3_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E298:[CARD:ANWENDEN?] > E299:[CARD:MASS?] > E300:[EXEMPLAR CONDITION] > E301:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: Die aktive Portion verwenden ; Ein vorgeschriebenes Maß; ziehe die klare Flüssigkeit ab ; mische zu gleichen Teilen und beende den Schritt.	Regenbogen-/Himmelsband ohne technische Kopplung	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	YES__CROSS_FORMAL_LOCUS	CROSS_FIELD_SAME_OWNER_CONTINUATION	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S031	B3	f83r	31	F105	f83r.22	302	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	[OWNER:B3_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E302:[EXEMPLAR TARGET_OR_STATION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.	Regenbogen-/Himmelsband ohne technische Kopplung	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S032	B3	f83r	32	F106	f83r.22	303|304|305|306|307	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	[OWNER:B3_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E303:[EXEMPLAR ACTION] > E304:[EXEMPLAR CONDITION] > E305:[EXEMPLAR SOURCE_ARGUMENT] > E306:[EXEMPLAR CONDITION] > E307:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: beginne die Spülung ; rühre, bis alles gleichmäßig vermischt ist ; das breite Gefäß ; für dieselbe Dauer wie zuvor ; lasse es bis zur Klarheit ziehen und beende den Schritt.	Regenbogen-/Himmelsband ohne technische Kopplung	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S033	B3	f83r	33	F107	f83r.22	308	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	[OWNER:B3_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E308:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: ziehe es ab und beende den Schritt.	Regenbogen-/Himmelsband ohne technische Kopplung	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B3-S034	B3	f83r	34	F108	f83r.24	309|310|311|312|313|314	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	[OWNER:B3_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E309:[EXEMPLAR CONDITION] > E310:[CARD:BEREIT?] > E311:[EXEMPLAR SOURCE_ARGUMENT] > E312:[EXEMPLAR CONDITION] > E313:[EXEMPLAR TARGET_OR_STATION] > E314:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: bis es klar ist ; Sobald die Zubereitung gebrauchsfertig ist ; Gleichmäßig bearbeiten ; für dieselbe Dauer wie zuvor ; das untere Becken ; lasse es bis zur Bereitschaft stehen und beende den Schritt.	Regenbogen-/Himmelsband ohne technische Kopplung	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S001	B4	f83r	1	F109	f83r.25	315	DIRECT_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	[OWNER:B4_MAIN_ARCH_LINKED_PAIR;STATUS:DIRECT_VISIBLE] > E315:[EXEMPLAR SUBSTANCE_OR_OBJECT] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	zwei getrennte Figuren mit dekorativem Bogen	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S002	B4	f83r	2	F110	f83r.25	316|317|318	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	[OWNER:B4_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E316:[EXEMPLAR ACTION] > E317:[CARD:TEMPERIEREN?] > E318:[CARD:SPÜLEN?] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: fülle danach das Gefäß ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt.	zwei getrennte Figuren mit dekorativem Bogen	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S003	B4	f83r	3	F111|F112	f83r.25|f83r.26	319|320|321|322|323|324|325	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	[OWNER:B4_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E319:[EXEMPLAR CONDITION] > E320:[EXEMPLAR TARGET_OR_STATION] > E321:[CARD:ANTEIL?] > E322:[CARD:TEMPERIEREN?] > E323:[CARD:ANWENDEN?] > E324:[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E325:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: rühre, bis alles gleichmäßig vermischt ist ; zum unteren Ablauf hin; Nimm den bezeichneten Anteil ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Die aktive Portion verwenden ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt.	zwei getrennte Figuren mit dekorativem Bogen	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	YES__CROSS_FORMAL_LOCUS	CROSS_FIELD_SAME_OWNER_CONTINUATION	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S004	B4	f83r	4	F113	f83r.26	326	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	[OWNER:B4_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E326:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt.	zwei getrennte Figuren mit dekorativem Bogen	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S005	B4	f83r	5	F114	f83r.27	327|328|329	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	[OWNER:B4_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E327:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E328:[EXEMPLAR CONDITION] > E329:[EXEMPLAR SUBSTANCE_OR_OBJECT] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: durch ein Tuch ; rühre, bis alles gleichmäßig vermischt ist ; tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	zwei getrennte Figuren mit dekorativem Bogen	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S006	B4	f83r	6	F115	f83r.27	330	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	[OWNER:B4_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E330:[EXEMPLAR SUBSTANCE_OR_OBJECT] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: seihe es einmal durch ein Tuch und beende den Schritt.	zwei getrennte Figuren mit dekorativem Bogen	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S007	B4	f83r	7	F116	f83r.27	331	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	[OWNER:B4_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E331:[EXEMPLAR SUBSTANCE_OR_OBJECT] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: seihe es einmal durch ein Tuch und beende den Schritt.	zwei getrennte Figuren mit dekorativem Bogen	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S008	B4	f83r	8	F117	f83r.28	332|333|334|335	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	[OWNER:B4_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E332:[CARD:MASS?] > E333:[EXEMPLAR CONDITION] > E334:[EXEMPLAR TARGET_OR_STATION] > E335:[CARD:SPÜLEN?] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: Ein vorgeschriebenes Maß ; solange es noch warm ist ; die erste Öffnung ; spüle die bezeichnete Stelle einmal und beende den Schritt.	zwei getrennte Figuren mit dekorativem Bogen	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S009	B4	f83r	9	F118	f83r.28	336	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	[OWNER:B4_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E336:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: lasse es bis zur Bereitschaft stehen und beende den Schritt.	zwei getrennte Figuren mit dekorativem Bogen	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S010	B4	f83r	10	F119	f83r.28	337	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	[OWNER:B4_MAIN_ARCH_LINKED_PAIR;STATUS:INHERITED_VISIBLE] > E337:[EXEMPLAR SUBSTANCE_OR_OBJECT] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei dem durch den Hauptbogen verbundenen Figurenpaar: erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.	zwei getrennte Figuren mit dekorativem Bogen	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S011	B4	f83r	11	F120|F121	f83r.35|f83r.37	338|339|340|341|342|343|344	DIRECT_VISIBLE|INHERITED_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit blauem Unterlauf und offenen Fransen	[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION;STATUS:DIRECT_VISIBLE] > E338:[CARD:MASS?] > E339:[EXEMPLAR SOURCE_ARGUMENT] > E340:[EXEMPLAR SOURCE_ARGUMENT] > E341:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E342:[EXEMPLAR CONDITION] > E343:[FORMAL:AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E344:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der linken offenen Fransenstation des Hauptbildes: Ein vorgeschriebenes Maß ; bei sanfter Wärme ; das breite Gefäß ; gib einen abgemessenen Anteil in das Gefäß ; rühre, bis alles gleichmäßig vermischt ist; Mit der vorigen Zubereitung weiter ; wasche zweimal und beende den Schritt.	ornamentaler Schweif statt Auslass	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	YES__CROSS_FORMAL_LOCUS	CROSS_FIELD_SAME_OWNER_CONTINUATION	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S012	B4	f83r	12	F122	f83r.37	345	INHERITED_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit blauem Unterlauf und offenen Fransen	[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION;STATUS:INHERITED_VISIBLE] > E345:[CARD:ABLASSEN?] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der linken offenen Fransenstation des Hauptbildes: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt.	ornamentaler Schweif statt Auslass	0	Sichtbarer lokaler Besitzer und vollständig bekannte Karten-/Formalfolge erlauben die Quellenklasse ohne strukturelle Reparatur.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S013	B4	f83r	13	F123	f83r.37	346|347	INHERITED_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit blauem Unterlauf und offenen Fransen	[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION;STATUS:INHERITED_VISIBLE] > E346:[EXEMPLAR TARGET_OR_STATION] > E347:[EXEMPLAR CONDITION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der linken offenen Fransenstation des Hauptbildes: lasse die Mischung einlaufen ; lasse es bis zur Bereitschaft stehen und beende den Schritt.	ornamentaler Schweif statt Auslass	2	Der lokale Besitzer ist sichtbar, doch die gesamte Handlungskette bleibt eine konkrete historische Exemplarfüllung.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S014	B4	f83r	14	F124	f83r.38	348|349|350|351	INHERITED_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit blauem Unterlauf und offenen Fransen	[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION;STATUS:INHERITED_VISIBLE] > E348:[CARD:ANSATZ?] > E349:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E350:[EXEMPLAR TARGET_OR_STATION] > E351:[EXEMPLAR ACTION] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	Als konkreter lokaler Bade- oder Stationsartikel bei der linken offenen Fransenstation des Hauptbildes: der vorbereitete Bade- oder Waschposten ; Diese aktive Portion ; über der örtlich bezeichneten Stelle ; gebrauche sie sofort und beende den Schritt.	ornamentaler Schweif statt Auslass	1	Der lokale Besitzer und mindestens ein formaler Anker bleiben; übrige Rollen werden nur als Exemplarargumente ergänzt.	NO__SINGLE_FIELD	SINGLE_FIELD_OWNER	Der sichtbare Besitzer lizenziert nur einen lokalen Stationsartikel; Stoff, Bewegungsrichtung, Dauer und therapeutischer Zweck bleiben Quellenexemplar, nicht Bildbefund.	LOCALIZE_TO_V71_OWNER; RETAIN_FORMAL_SEQUENCE_ONLY	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
B4-S015	B4	f83r	15	F125|F126	f83r.39|f83r.41	352|353|354|355|356|357	INHERITED_VISIBLE|DIRECT_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	linke Hauptstation mit blauem Unterlauf und offenen Fransen || rechte Hauptstation mit S-Lauf und blauem Mehrarmknoten	[OWNER:B4_MAIN_LEFT_OPEN_FRINGE_STATION;STATUS:INHERITED_VISIBLE] > E352:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E353:[CARD:KLAR?] > E354:[EXEMPLAR SUBSTANCE_OR_OBJECT] > E355:[EXEMPLAR CONDITION] > [OWNER:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION;STATUS:DIRECT_VISIBLE] > E356:[EXEMPLAR TARGET_OR_STATION] > E357:[CARD:ABLASSEN?] [CLOSE]	LOCAL_BALNEOLOGICAL_OR_THERAPEUTIC_STATION_ARTICLE	An der linken offenen Fransenstation kann ein lokaler Artikel Bemessen, Prüfen und Warten beschreiben; an der rechten S-förmigen Mehrfachanschluss-Station folgt getrennt ein Satz über Öffnen und Ablassen. Der Übergang ist eine Artikelgrenze, kein globaler Rohrlauf.	ornamentaler Schweif statt Auslass || Band-/Rosettenornament ohne technische Funktion	4	Die V69-Aussage überquert verschiedene V71-Bildbesitzer und muss in lokale Artikelteile getrennt werden.	YES__CROSS_FORMAL_LOCUS	CROSS_FIELD_OWNER_CHANGE	Die alte Einzelaussage verbindet voneinander verschiedene V71-Bildbesitzer; sichtbar ist nur die lokale Nachbarschaft, nicht ein gemeinsamer Apparat oder Stoffstrom.	SPLIT_AT_V71_OWNER_BOUNDARY; RETAIN_EVENT_ORDER	HISTORICAL_SOURCE_EXEMPLAR_NOT_TRANSLATION_OR_CARD_VALUE
