statement_id	record_unit_id	page	constituent_fields	event_count	event_serials	owner_ids	owner_statuses	owner_transition	literal_owner_card_exemplar_layer	concrete_source_class_paraphrase	strongest_concrete_rival	repair_cost_0_4	repair_reason	physical_locus_status	loci	chief_contradiction	semantic_ceiling
B4-S006	B4	f83r	F115	1	330	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: seihe es einmal durch ein Tuch und beende den Schritt	Filter, Leitungsöffnung und Beckenrand an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 reinigen, lose Rückstände entfernen und die Anlage wieder einsetzen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	1	owner inherited within record or station	WITHIN_ONE_PHYSICAL_LOCUS	f83r.27	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S007	B4	f83r	F116	1	331	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: seihe es einmal durch ein Tuch und beende den Schritt	Frisches Wasser an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	1	owner inherited within record or station	WITHIN_ONE_PHYSICAL_LOCUS	f83r.27	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S008	B4	f83r	F117	4	332|333|334|335	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=PARAMETER_ASSIGN > TERMINAL_FLUSH ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: Ein vorgeschriebenes Maß ; solange es noch warm ist ; die erste Öffnung ; spüle die bezeichnete Stelle einmal und beende den Schritt	Frisches Wasser an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: Mengen-/Parameterslot setzen; Leitung spülen und committen. Feldbuchung schließen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	WITHIN_ONE_PHYSICAL_LOCUS	f83r.28	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S009	B4	f83r	F118	1	336	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: lasse es bis zur Bereitschaft stehen und beende den Schritt	Die Rücklaufleitung an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 öffnen, den Restbestand zur Vorstation zurückführen und die Übergabe buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	1	owner inherited within record or station	WITHIN_ONE_PHYSICAL_LOCUS	f83r.28	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S010	B4	f83r	F119	1	337	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_ARCH_LINKED_PAIR ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt	Vorratswasser an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 bereitstellen, die vorgesehene Charge zuführen und den Füllstand markieren. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	1	owner inherited within record or station	WITHIN_ONE_PHYSICAL_LOCUS	f83r.28	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S011	B4	f83r	F120|F121	7	338|339|340|341|342|343|344	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE|INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_LEFT_OPEN_FRINGE_STATION ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=PARAMETER_ASSIGN > LINK_ACTIVE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: Ein vorgeschriebenes Maß ; bei sanfter Wärme ; das breite Gefäß ; gib einen abgemessenen Anteil in das Gefäß ; rühre, bis alles gleichmäßig vermischt ist; Mit der vorigen Zubereitung weiter ; wasche zweimal und beende den Schritt	Die Rücklaufleitung an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 öffnen, den Restbestand zur Vorstation zurückführen und die Übergabe buchen. Lizenzierte Slotfolge: Mengen-/Parameterslot setzen. Arbeitsstand offen weitertragen. || Den unteren Ablauf an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: aktiven Arbeitsstand verknüpfen. Feldbuchung schließen.	1	owner inherited within record or station	CROSSES_PHYSICAL_LOCI	f83r.35|f83r.37	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S012	B4	f83r	F122	1	345	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_LEFT_OPEN_FRINGE_STATION ; TEMPLATE=TERMINAL_DRAIN ; LICENSED=TERMINAL_DRAIN ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Den unteren Ablauf an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: Charge ablassen und committen. Feldbuchung schließen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	WITHIN_ONE_PHYSICAL_LOCUS	f83r.37	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S013	B4	f83r	F123	2	346|347	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_LEFT_OPEN_FRINGE_STATION ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: lasse die Mischung einlaufen ; lasse es bis zur Bereitschaft stehen und beende den Schritt	Die Charge an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 stehen lassen, Klarlauf und Bodensatz trennen und den erreichten Stand buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	1	owner inherited within record or station	WITHIN_ONE_PHYSICAL_LOCUS	f83r.37	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S014	B4	f83r	F124	4	348|349|350|351	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_LEFT_OPEN_FRINGE_STATION ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=LINK_ACTIVE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: der vorbereitete Bade- oder Waschposten ; Diese aktive Portion ; über der örtlich bezeichneten Stelle ; gebrauche sie sofort und beende den Schritt	Den unteren Ablauf an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: aktiven Arbeitsstand verknüpfen. Feldbuchung schließen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	WITHIN_ONE_PHYSICAL_LOCUS	f83r.38	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S015	B4	f83r	F125|F126	6	352|353|354|355|356|357	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE|DIRECT_VISIBLE	LOCAL_OWNER_CHANGE	OWNER=B4_MAIN_LEFT_OPEN_FRINGE_STATION + B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=STATE_GATE > TERMINAL_DRAIN ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: gib einen abgemessenen Anteil in das Gefäß ; Bis die Flüssigkeit klar abläuft ; ein abgemessener Anteil ; für die angegebene Dauer; öffne danach den oberen Lauf ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Die Charge an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 stehen lassen, Klarlauf und Bodensatz trennen und den erreichten Stand buchen. Lizenzierte Slotfolge: Bereit-/Klarstand prüfen. Arbeitsstand offen weitertragen. || Den unteren Ablauf an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: Charge ablassen und committen. Feldbuchung schließen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content; statement crosses an owner transition	CROSSES_PHYSICAL_LOCI	f83r.39|f83r.41	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B4-S016	B4	f83r	F127|F128	4	358|359|360|361	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	INHERITED_VISIBLE|INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=TARGET_ASSIGN ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: das untere Becken ; An die bezeichnete Zielstelle führen; gieße das erwärmte Wasser ein ; lasse es bis zur Bereitschaft stehen und beende den Schritt	Die Rücklaufleitung an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 öffnen, den Restbestand zur Vorstation zurückführen und die Übergabe buchen. Lizenzierte Slotfolge: Ziel-/Relationsslot setzen. Arbeitsstand offen weitertragen. || Die fertige Charge an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4 markieren, der nächsten Station übergeben und den offenen Arbeitsstand fortschreiben. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	CROSSES_PHYSICAL_LOCI	f83r.41|f83r.44	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B5-S001	B5	f83r	F129	1	362	B5_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	SINGLE_OWNER	OWNER=B5_LEFT_OPEN_FRINGE_STATION ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: ziehe es ab und beende den Schritt	Den unteren Ablauf an Übergabebecken E mit Wärmeschale W5 und Leitung L5 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	1	direct local owner and no extra repair	WITHIN_ONE_PHYSICAL_LOCUS	f83r.47	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B5-S002	B5	f83r	F130	1	363	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B5_LEFT_OPEN_FRINGE_STATION ; TEMPLATE=EXEMPLAR_ONLY ; LICENSED=NONE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: erwärme es einmal und beende den Schritt	Die aktive Beckencharge an Übergabebecken E mit Wärmeschale W5 und Leitung L5 gelinde erwärmen, mit der Handprobe kontrollieren und warm halten. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	1	owner inherited within record or station	WITHIN_ONE_PHYSICAL_LOCUS	f83r.47	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B5-S003	B5	f83r	F131|F132|F133	9	364|365|366|367|368|369|370|371|372	B5_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE|INHERITED_VISIBLE|INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B5_LEFT_OPEN_FRINGE_STATION ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=TARGET_ASSIGN > LINK_ACTIVE > PARAMETER_ASSIGN > LINK_ACTIVE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: für einen Zeitabschnitt; An die bezeichnete Zielstelle führen ; Mit der vorigen Zubereitung weiter ; bis es warm ist ; mit der vorigen Mischung ; Ein vorgeschriebenes Maß; Mit der vorigen Zubereitung weiter ; die zweite Öffnung ; rühre, bis alles gleichmäßig vermischt ist	Die Charge an Übergabebecken E mit Wärmeschale W5 und Leitung L5 stehen lassen, Klarlauf und Bodensatz trennen und den erreichten Stand buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Arbeitsstand offen weitertragen. || Den Leitungszweig an Übergabebecken E mit Wärmeschale W5 und Leitung L5 wählen, den Schieber öffnen und die Charge zur gebuchten Zielstation führen. Lizenzierte Slotfolge: Ziel-/Relationsslot setzen; aktiven Arbeitsstand verknüpfen; Mengen-/Parameterslot setzen. Arbeitsstand offen weitertragen. || Die fertige Charge an Übergabebecken E mit Wärmeschale W5 und Leitung L5 markieren, der nächsten Station übergeben und den offenen Arbeitsstand fortschreiben. Lizenzierte Slotfolge: aktiven Arbeitsstand verknüpfen. Arbeitsstand offen weitertragen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	CROSSES_PHYSICAL_LOCI	f83r.47|f83r.48|f83r.49	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
B6-S001	B6	f83r	F134|F135	9	373|374|375|376|377|378|379|380|381	B6_RIGHT_S_RUN_MULTIPORT_STATION	DIRECT_VISIBLE|INHERITED_VISIBLE	SINGLE_OWNER	OWNER=B6_RIGHT_S_RUN_MULTIPORT_STATION ; TEMPLATE=COMPOSITE_SEQUENCE ; LICENSED=LINK_ACTIVE > PARAMETER_ASSIGN > LINK_ACTIVE ; all remaining nouns/actions are exact exemplar content	Nur an der lokalen Bildstation: richte die bezeichnete Beckenstation ein ; ohne Kochen ; die erste Öffnung ; Mit der vorigen Zubereitung weiter; Ein vorgeschriebenes Maß ; Mit der vorigen Zubereitung weiter ; durch ein Tuch ; Diese aktive Portion ; an der bezeichneten Stelle	An Kaltbecken F mit einfacher Filteröffnung F6 und Zielstation Z6 Beckenrand, Zulauf und Filteraufnahme prüfen; den Ausgangsstand als lokalen Anlagenposten eröffnen. Lizenzierte Slotfolge: aktiven Arbeitsstand verknüpfen. Arbeitsstand offen weitertragen. || Das Filtertuch an Kaltbecken F mit einfacher Filteröffnung F6 und Zielstation Z6 spannen, die Charge hindurchführen, Rückstand abnehmen und Filtrat auffangen. Lizenzierte Slotfolge: Mengen-/Parameterslot setzen; aktiven Arbeitsstand verknüpfen. Arbeitsstand offen weitertragen.	3	owner inherited within record or station; substance, condition, or use is unpictured exemplar content	CROSSES_PHYSICAL_LOCI	f83r.52|f83r.54	Local apparatus nouns and phase operations are not card meanings; visible human figures remain unexplained by a purely impersonal plant.	CONCRETE_CREATIVE_SOURCE_PARAPHRASE_NOT_PLAINTEXT
