statement_id	selected_from_role	record_unit_id	page	constituent_fields	event_count	event_serials	owner_bindings	owner_transition	literal_owner_card_exemplar_layer	source_class	selected_concrete_paraphrase	strongest_rival	repair_cost_0_4	repair_reason	line_crossing	hardest_contradiction	semantic_ceiling
B3-S018	R3_TECHNICAL	B3	f83r	F089	1	266	F089=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F089:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F089=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E266[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S018` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S018` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T008`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T008`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.14	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S019	R3_TECHNICAL	B3	f83r	F090	1	267	F090=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F090:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F090=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E267[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S019` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S019` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T008`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T008`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.14	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S020	R3_TECHNICAL	B3	f83r	F091	2	268|269	F091=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F091:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F091=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E268[CARD=ZIEL?] > E269[CARD=ABLASSEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B3-S020` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: setze den lokalen Zielslot `B3:T009` aus `B3-S020:TARGET_ASSIGN_01`; schließe den lokalen End-/Ablassposten `B3-S020:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T009`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	1	formaler Kanal eindeutig; mindestens ein Besitzer ungelöst	NO:f83r.14	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S021	R3_TECHNICAL	B3	f83r	F092|F093	11	270|271|272|273|274|275|276|277|278|279|280	F092=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > F093=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F092:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] -> KEEP_UNRESOLVED_OWNER[F093:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F092=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > F093=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E270[FORMAL=STANDARDSLOT_SETZEN] > E271[CARD=BEREIT?] > E272[CARD=ZIEL?] > E273[EXEMPLAR_VALUE_UNKNOWN] > E274[CARD=MASS?] > E275[EXEMPLAR_VALUE_UNKNOWN] > E276[EXEMPLAR_VALUE_UNKNOWN] > E277[EXEMPLAR_VALUE_UNKNOWN] > E278[CARD=ZIEL?] > E279[CARD=BEREIT?] > E280[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_STATE_RELEASE_ENTRY	Fortschreibe Buchung `B3-S021` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: trage den Masterwert `B3-S021:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein; prüfe den im Master bezeichneten Freigabezustand `B3-S021:STATE_GATE_01` und markiere erst danach den Posten bereit; setze den lokalen Zielslot `B3:T010` aus `B3-S021:TARGET_ASSIGN_01`; trage den Masterwert `B3-S021:PARAMETER_ASSIGN_02` als örtliches Stationsmaß oder Dauer ein; setze den lokalen Zielslot `B3:T010` aus `B3-S021:TARGET_ASSIGN_02`; prüfe den im Master bezeichneten Freigabezustand `B3-S021:STATE_GATE_02` und markiere erst danach den Posten bereit. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T010`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	3	mehrere formale Expansionen; Aussage überschreitet physische Linie; mindestens ein Besitzer ungelöst	YES:f83r.14→f83r.15; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S022	R3_TECHNICAL	B3	f83r	F094	1	281	F094=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F094:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F094=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E281[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S022` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S022` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I001` und gegebenenfalls Ziel `B3:T010`. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T010`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.15	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S023	R3_TECHNICAL	B3	f83r	F095	1	282	F095=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F095:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F095=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E282[CARD=ABLASSEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B3-S023` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: schließe den lokalen End-/Ablassposten `B3-S023:TERMINAL_DRAIN_01` ab; vererbe keinen Weiterfluss. Endstand nur in B3: ACTIVE `B3:I001`, TARGET `B3:T010`, PREVIOUS `B3:I002`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	1	formaler Kanal eindeutig; mindestens ein Besitzer ungelöst	NO:f83r.15	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S024	R3_TECHNICAL	B3	f83r	F096	1	283	F096=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F096:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F096=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E283[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S024` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S024` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T011`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T011`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.16	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S025	R3_TECHNICAL	B3	f83r	F097	1	284	F097=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	KEEP_UNRESOLVED_OWNER[F097:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED]	OWNER[F097=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] || E284[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S025` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S025` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T011`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T011`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	3	vollständiger Quellenwert exemplar-only; mindestens ein Besitzer ungelöst	NO:f83r.16	Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S026	R3_TECHNICAL	B3	f83r	F098|F099	7	285|286|287|288|289|290|291	F098=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > F099=DIRECT_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	KEEP_UNRESOLVED_OWNER[F098:UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] -> BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F099:DIRECT_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F098=UNRESOLVED:B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > F099=DIRECT_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E285[EXEMPLAR_VALUE_UNKNOWN] > E286[EXEMPLAR_VALUE_UNKNOWN] > E287[EXEMPLAR_VALUE_UNKNOWN] > E288[EXEMPLAR_VALUE_UNKNOWN] > E289[CARD=BEREIT?] > E290[EXEMPLAR_VALUE_UNKNOWN] > E291[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_STATE_RELEASE_ENTRY	Fortschreibe Buchung `B3-S026` beim Besitzerposten „ungelösten f83r-Zwischenposten zwischen Randstapel und Hauptpaar“ sowie nach lokalem Reset beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: prüfe den im Master bezeichneten Freigabezustand `B3-S026:STATE_GATE_01` und markiere erst danach den Posten bereit. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T012`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	4	mehrere formale Expansionen; Aussage überschreitet physische Linie; mindestens ein Besitzer ungelöst; sichtbare Lücke erzwingt Ownerwechsel innerhalb der Aussage	YES:f83r.16→f83r.20; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Zwischen Randstapel und Hauptpaar fehlt eine Kante; jede Fortsetzung braucht einen neuen Exemplaranker. Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S027	R3_TECHNICAL	B3	f83r	F100	1	292	F100=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F100:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F100=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E292[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S027` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S027` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T012`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T012`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.20	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S028	R3_TECHNICAL	B3	f83r	F101	2	293|294	F101=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F101:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F101=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E293[CARD=TEMPERIEREN?] > E294[CARD=SPÜLEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B3-S028` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B3-S028:ACTION_TEMPER_01` ein; schließe den lokalen Spül-/Endposten `B3-S028:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T013`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	0	formaler Kanal eindeutig; kein Layout- oder Ownerrepair	NO:f83r.20	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S029	R3_TECHNICAL	B3	f83r	F102	3	295|296|297	F102=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F102:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F102=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E295[FORMAL=AKTIVEN_ARBEITSSTAND_VERKNÜPFEN] > E296[EXEMPLAR_VALUE_UNKNOWN] > E297[CARD=SPÜLEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B3-S029` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: verknüpfe den laufenden Recordposten `B3:I003` mit dem örtlichen Arbeitsstand; keine Bildkante wird ergänzt; schließe den lokalen Spül-/Endposten `B3-S029:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T014`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f83r.20	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S030	R3_TECHNICAL	B3	f83r	F103|F104	4	298|299|300|301	F103=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR > F104=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F103:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] -> INHERIT_OWNER[F104:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F103=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR > F104=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E298[CARD=ANWENDEN?] > E299[CARD=MASS?] > E300[EXEMPLAR_VALUE_UNKNOWN] > E301[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_ACTION_OR_CONDITION_ENTRY	Fortschreibe Buchung `B3-S030` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: führe die exemplarisch bestimmte örtliche Stationshandlung `B3-S030:ACTION_APPLY_01` am aktuellen Besitzer aus; trage den Masterwert `B3-S030:PARAMETER_ASSIGN_01` als örtliches Stationsmaß oder Dauer ein. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T014`, PREVIOUS `B3:I001`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	2	mehrere formale Expansionen; Aussage überschreitet physische Linie	YES:f83r.20→f83r.22; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S031	R3_TECHNICAL	B3	f83r	F105	1	302	F105=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F105:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F105=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E302[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S031` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S031` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T014`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T014`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.22	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S032	R3_TECHNICAL	B3	f83r	F106	5	303|304|305|306|307	F106=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F106:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F106=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E303[EXEMPLAR_VALUE_UNKNOWN] > E304[EXEMPLAR_VALUE_UNKNOWN] > E305[EXEMPLAR_VALUE_UNKNOWN] > E306[EXEMPLAR_VALUE_UNKNOWN] > E307[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S032` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S032` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T015`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T015`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.22	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S033	R3_TECHNICAL	B3	f83r	F107	1	308	F107=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F107:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	OWNER[F107=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E308[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Fortschreibe Buchung `B3-S033` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B3-S033` aus dem Master; buche ihn recordlokal als ACTIVE `B3:I003` und gegebenenfalls Ziel `B3:T015`. Endstand nur in B3: ACTIVE `B3:I003`, TARGET `B3:T015`, PREVIOUS `B3:I001`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.22	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B3-S034	R3_TECHNICAL	B3	f83r	F108	6	309|310|311|312|313|314	F108=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F108:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] -> RESET_AT_RECORD_END	OWNER[F108=INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] || E309[EXEMPLAR_VALUE_UNKNOWN] > E310[CARD=BEREIT?] > E311[EXEMPLAR_VALUE_UNKNOWN] > E312[EXEMPLAR_VALUE_UNKNOWN] > E313[EXEMPLAR_VALUE_UNKNOWN] > E314[EXEMPLAR_VALUE_UNKNOWN]	LOCAL_STATE_RELEASE_ENTRY	Fortschreibe Buchung `B3-S034` beim Besitzerposten „unteren f83r-Paarstation am ungerichteten Bogen“: prüfe den im Master bezeichneten Freigabezustand `B3-S034:STATE_GATE_01` und markiere erst danach den Posten bereit. Endstand nur in B3: ACTIVE `B3:I004`, TARGET `B3:T016`, PREVIOUS `B3:I003`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f83r.24	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S001	R3_TECHNICAL	B4	f83r	F109	1	315	F109=DIRECT_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	RESET_RECORD -> SET_DIRECT_OWNER[F109:DIRECT_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	OWNER[F109=DIRECT_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E315[EXEMPLAR_VALUE_UNKNOWN]	TYPED_EXEMPLAR_ENTRY	Eröffne Buchung `B4-S001` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: kopiere den vollständigen typisierten Wert `EXEMPLAR_ENTRY_B4-S001` aus dem Master; buche ihn recordlokal als ACTIVE `B4:I001` und gegebenenfalls Ziel `B4-S001:TARGET_UNSET`. Endstand nur in B4: ACTIVE `B4:I001`, TARGET `UNSET`, PREVIOUS `UNSET`.	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	2	vollständiger Quellenwert exemplar-only	NO:f83r.25	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
B4-S002	R3_TECHNICAL	B4	f83r	F110	3	316|317|318	F110=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR	INHERIT_OWNER[F110:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	OWNER[F110=INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] || E316[EXEMPLAR_VALUE_UNKNOWN] > E317[CARD=TEMPERIEREN?] > E318[CARD=SPÜLEN?]	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	Fortschreibe Buchung `B4-S002` beim Besitzerposten „unteren f83r-Paarstation im Record B4“: stelle den exemplarisch angegebenen örtlichen Zustands-/Temperaturwert `B4-S002:ACTION_TEMPER_01` ein; schließe den lokalen Spül-/Endposten `B4-S002:TERMINAL_FLUSH_01` ab; erzeuge kein Folgeziel. Endstand nur in B4: ACTIVE `B4:I001`, TARGET `B4:T001`, PREVIOUS `UNSET`.	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	1	mehrere formale Expansionen	NO:f83r.25	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	CREATIVE_SOURCE_CLASS_NOT_WORD_CARD_STEM_SOUND_OR_TRANSLATION
