world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
ASCENT	f100v.18	IT2a	"[""IT2a|f100v.18|G001"", ""IT2a|f100v.18|G002"", ""IT2a|f100v.18|G003"", ""IT2a|f100v.18|G004"", ""IT2a|f100v.18|G005"", ""IT2a|f100v.18|G006"", ""IT2a|f100v.18|G007"", ""IT2a|f100v.18|G008"", ""IT2a|f100v.18|G009"", ""IT2a|f100v.18|G010""]"	"[""tocheo"", ""sol"", ""cheo"", ""cheeor"", ""odaidy"", ""ckhod"", ""sh"", ""chod"", ""qokeol"", ""sal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[tocheo]"", ""[sol]"", ""[cheo]"", ""[cheeor]"", ""[odaidy]"", ""[ckhod]"", ""[sh]"", ""[chod]"", ""[qokeol]"", ""[sal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.18	IT2a	"[""IT2a|f100v.18|G001"", ""IT2a|f100v.18|G002"", ""IT2a|f100v.18|G003"", ""IT2a|f100v.18|G004"", ""IT2a|f100v.18|G005"", ""IT2a|f100v.18|G006"", ""IT2a|f100v.18|G007"", ""IT2a|f100v.18|G008"", ""IT2a|f100v.18|G009"", ""IT2a|f100v.18|G010""]"	"[""tocheo"", ""sol"", ""cheo"", ""cheeor"", ""odaidy"", ""ckhod"", ""sh"", ""chod"", ""qokeol"", ""sal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[tocheo]"", ""[sol]"", ""[cheo]"", ""[cheeor]"", ""[odaidy]"", ""[ckhod]"", ""[sh]"", ""[chod]"", ""[qokeol]"", ""[sal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f100v.18	RF1b	"[""RF1b|f100v.18|G001"", ""RF1b|f100v.18|G002"", ""RF1b|f100v.18|G003"", ""RF1b|f100v.18|G004"", ""RF1b|f100v.18|G005"", ""RF1b|f100v.18|G006"", ""RF1b|f100v.18|G007"", ""RF1b|f100v.18|G008"", ""RF1b|f100v.18|G009"", ""RF1b|f100v.18|G010"", ""RF1b|f100v.18|G011""]"	"[""tochso"", ""s"", ""ol"", ""cheo"", ""cheeor"", ""odaidy"", ""ckho@152;"", ""sh"", ""chod"", ""qokeol"", ""sal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[tochso]"", ""[s]"", ""[ol]"", ""[cheo]"", ""[cheeor]"", ""[odaidy]"", ""[ckho@152;]"", ""[sh]"", ""[chod]"", ""[qokeol]"", ""[sal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.18	RF1b	"[""RF1b|f100v.18|G001"", ""RF1b|f100v.18|G002"", ""RF1b|f100v.18|G003"", ""RF1b|f100v.18|G004"", ""RF1b|f100v.18|G005"", ""RF1b|f100v.18|G006"", ""RF1b|f100v.18|G007"", ""RF1b|f100v.18|G008"", ""RF1b|f100v.18|G009"", ""RF1b|f100v.18|G010"", ""RF1b|f100v.18|G011""]"	"[""tochso"", ""s"", ""ol"", ""cheo"", ""cheeor"", ""odaidy"", ""ckho@152;"", ""sh"", ""chod"", ""qokeol"", ""sal""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[tochso]"", ""[s]"", ""[ol]"", ""[cheo]"", ""[cheeor]"", ""[odaidy]"", ""[ckho@152;]"", ""[sh]"", ""[chod]"", ""[qokeol]"", ""[sal]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f100v.19	ZL3b	"[""ZL3b|f100v.19|G001"", ""ZL3b|f100v.19|G002"", ""ZL3b|f100v.19|G003"", ""ZL3b|f100v.19|G004"", ""ZL3b|f100v.19|G005"", ""ZL3b|f100v.19|G006"", ""ZL3b|f100v.19|G007"", ""ZL3b|f100v.19|G008""]"	"[""sain"", ""cheokeos"", ""chockhy"", ""chocthey"", ""keody"", ""cho{ckhh}or"", ""chckhey"", ""du""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sain]"", ""[cheokeos]"", ""[chockhy]"", ""[chocthey]"", ""[keody]"", ""[cho{ckhh}or]"", ""[chckhey]"", ""[du]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.19	ZL3b	"[""ZL3b|f100v.19|G001"", ""ZL3b|f100v.19|G002"", ""ZL3b|f100v.19|G003"", ""ZL3b|f100v.19|G004"", ""ZL3b|f100v.19|G005"", ""ZL3b|f100v.19|G006"", ""ZL3b|f100v.19|G007"", ""ZL3b|f100v.19|G008""]"	"[""sain"", ""cheokeos"", ""chockhy"", ""chocthey"", ""keody"", ""cho{ckhh}or"", ""chckhey"", ""du""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sain]"", ""[cheokeos]"", ""[chockhy]"", ""[chocthey]"", ""[keody]"", ""[cho{ckhh}or]"", ""[chckhey]"", ""[du]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f100v.19	IT2a	"[""IT2a|f100v.19|G001"", ""IT2a|f100v.19|G002"", ""IT2a|f100v.19|G003"", ""IT2a|f100v.19|G004"", ""IT2a|f100v.19|G005"", ""IT2a|f100v.19|G006"", ""IT2a|f100v.19|G007"", ""IT2a|f100v.19|G008""]"	"[""sain"", ""cheokeos"", ""chockhy"", ""chocthey"", ""kchody"", ""chockhhor"", ""chckhey"", ""dan""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sain]"", ""[cheokeos]"", ""[chockhy]"", ""[chocthey]"", ""[kchody]"", ""[chockhhor]"", ""[chckhey]"", ""[dan]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.19	IT2a	"[""IT2a|f100v.19|G001"", ""IT2a|f100v.19|G002"", ""IT2a|f100v.19|G003"", ""IT2a|f100v.19|G004"", ""IT2a|f100v.19|G005"", ""IT2a|f100v.19|G006"", ""IT2a|f100v.19|G007"", ""IT2a|f100v.19|G008""]"	"[""sain"", ""cheokeos"", ""chockhy"", ""chocthey"", ""kchody"", ""chockhhor"", ""chckhey"", ""dan""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sain]"", ""[cheokeos]"", ""[chockhy]"", ""[chocthey]"", ""[kchody]"", ""[chockhhor]"", ""[chckhey]"", ""[dan]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f100v.19	RF1b	"[""RF1b|f100v.19|G001"", ""RF1b|f100v.19|G002"", ""RF1b|f100v.19|G003"", ""RF1b|f100v.19|G004"", ""RF1b|f100v.19|G005"", ""RF1b|f100v.19|G006"", ""RF1b|f100v.19|G007"", ""RF1b|f100v.19|G008""]"	"[""sain"", ""cheokeos"", ""chockhy"", ""chocthey"", ""keody"", ""cho{ckhh}or"", ""chckhey"", ""du""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sain]"", ""[cheokeos]"", ""[chockhy]"", ""[chocthey]"", ""[keody]"", ""[cho{ckhh}or]"", ""[chckhey]"", ""[du]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.19	RF1b	"[""RF1b|f100v.19|G001"", ""RF1b|f100v.19|G002"", ""RF1b|f100v.19|G003"", ""RF1b|f100v.19|G004"", ""RF1b|f100v.19|G005"", ""RF1b|f100v.19|G006"", ""RF1b|f100v.19|G007"", ""RF1b|f100v.19|G008""]"	"[""sain"", ""cheokeos"", ""chockhy"", ""chocthey"", ""keody"", ""cho{ckhh}or"", ""chckhey"", ""du""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[sain]"", ""[cheokeos]"", ""[chockhy]"", ""[chocthey]"", ""[keody]"", ""[cho{ckhh}or]"", ""[chckhey]"", ""[du]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f100v.20	ZL3b	"[""ZL3b|f100v.20|G001"", ""ZL3b|f100v.20|G002"", ""ZL3b|f100v.20|G003"", ""ZL3b|f100v.20|G004"", ""ZL3b|f100v.20|G005"", ""ZL3b|f100v.20|G006"", ""ZL3b|f100v.20|G007"", ""ZL3b|f100v.20|G008""]"	"[""ycheoky"", ""shokeesy"", ""qokeey"", ""chokeol"", ""saraloaly"", ""cheor"", ""ol"", ""chockhar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[ycheoky]"", ""[shokeesy]"", ""Feuer?"", ""[chokeol]"", ""[saraloaly]"", ""[cheor]"", ""[ol]"", ""[chockhar]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.20	ZL3b	"[""ZL3b|f100v.20|G001"", ""ZL3b|f100v.20|G002"", ""ZL3b|f100v.20|G003"", ""ZL3b|f100v.20|G004"", ""ZL3b|f100v.20|G005"", ""ZL3b|f100v.20|G006"", ""ZL3b|f100v.20|G007"", ""ZL3b|f100v.20|G008""]"	"[""ycheoky"", ""shokeesy"", ""qokeey"", ""chokeol"", ""saraloaly"", ""cheor"", ""ol"", ""chockhar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[ycheoky]"", ""[shokeesy]"", ""Feuer?"", ""[chokeol]"", ""[saraloaly]"", ""[cheor]"", ""[ol]"", ""[chockhar]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f100v.20	IT2a	"[""IT2a|f100v.20|G001"", ""IT2a|f100v.20|G002"", ""IT2a|f100v.20|G003"", ""IT2a|f100v.20|G004"", ""IT2a|f100v.20|G005"", ""IT2a|f100v.20|G006"", ""IT2a|f100v.20|G007"", ""IT2a|f100v.20|G008""]"	"[""ycheoky"", ""shokeesy"", ""qokeey"", ""chokeol"", ""soraloaly"", ""cheor"", ""ol"", ""chockhar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[ycheoky]"", ""[shokeesy]"", ""Feuer?"", ""[chokeol]"", ""[soraloaly]"", ""[cheor]"", ""[ol]"", ""[chockhar]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.20	IT2a	"[""IT2a|f100v.20|G001"", ""IT2a|f100v.20|G002"", ""IT2a|f100v.20|G003"", ""IT2a|f100v.20|G004"", ""IT2a|f100v.20|G005"", ""IT2a|f100v.20|G006"", ""IT2a|f100v.20|G007"", ""IT2a|f100v.20|G008""]"	"[""ycheoky"", ""shokeesy"", ""qokeey"", ""chokeol"", ""soraloaly"", ""cheor"", ""ol"", ""chockhar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[ycheoky]"", ""[shokeesy]"", ""Feuer?"", ""[chokeol]"", ""[soraloaly]"", ""[cheor]"", ""[ol]"", ""[chockhar]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f100v.20	RF1b	"[""RF1b|f100v.20|G001"", ""RF1b|f100v.20|G002"", ""RF1b|f100v.20|G003"", ""RF1b|f100v.20|G004"", ""RF1b|f100v.20|G005"", ""RF1b|f100v.20|G006"", ""RF1b|f100v.20|G007"", ""RF1b|f100v.20|G008""]"	"[""ycheoky"", ""shokeesy"", ""qokeey"", ""chokeol"", ""s@221;raloaly"", ""cheor"", ""ol"", ""chockhar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[ycheoky]"", ""[shokeesy]"", ""Feuer?"", ""[chokeol]"", ""[s@221;raloaly]"", ""[cheor]"", ""[ol]"", ""[chockhar]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.20	RF1b	"[""RF1b|f100v.20|G001"", ""RF1b|f100v.20|G002"", ""RF1b|f100v.20|G003"", ""RF1b|f100v.20|G004"", ""RF1b|f100v.20|G005"", ""RF1b|f100v.20|G006"", ""RF1b|f100v.20|G007"", ""RF1b|f100v.20|G008""]"	"[""ycheoky"", ""shokeesy"", ""qokeey"", ""chokeol"", ""s@221;raloaly"", ""cheor"", ""ol"", ""chockhar""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[ycheoky]"", ""[shokeesy]"", ""Feuer?"", ""[chokeol]"", ""[s@221;raloaly]"", ""[cheor]"", ""[ol]"", ""[chockhar]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f100v.21	ZL3b	"[""ZL3b|f100v.21|G001"", ""ZL3b|f100v.21|G002"", ""ZL3b|f100v.21|G003"", ""ZL3b|f100v.21|G004"", ""ZL3b|f100v.21|G005"", ""ZL3b|f100v.21|G006"", ""ZL3b|f100v.21|G007"", ""ZL3b|f100v.21|G008"", ""ZL3b|f100v.21|G009"", ""ZL3b|f100v.21|G010""]"	"[""soral"", ""okor"", ""ol"", ""choy"", ""ly"", ""araroy"", ""okar"", ""cheeeal"", ""cheokeol"", ""orey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[soral]"", ""[okor]"", ""[ol]"", ""[choy]"", ""[ly]"", ""[araroy]"", ""[okar]"", ""[cheeeal]"", ""[cheokeol]"", ""[orey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.21	ZL3b	"[""ZL3b|f100v.21|G001"", ""ZL3b|f100v.21|G002"", ""ZL3b|f100v.21|G003"", ""ZL3b|f100v.21|G004"", ""ZL3b|f100v.21|G005"", ""ZL3b|f100v.21|G006"", ""ZL3b|f100v.21|G007"", ""ZL3b|f100v.21|G008"", ""ZL3b|f100v.21|G009"", ""ZL3b|f100v.21|G010""]"	"[""soral"", ""okor"", ""ol"", ""choy"", ""ly"", ""araroy"", ""okar"", ""cheeeal"", ""cheokeol"", ""orey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[soral]"", ""[okor]"", ""[ol]"", ""[choy]"", ""[ly]"", ""[araroy]"", ""[okar]"", ""[cheeeal]"", ""[cheokeol]"", ""[orey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f100v.21	IT2a	"[""IT2a|f100v.21|G001"", ""IT2a|f100v.21|G002"", ""IT2a|f100v.21|G003"", ""IT2a|f100v.21|G004"", ""IT2a|f100v.21|G005"", ""IT2a|f100v.21|G006"", ""IT2a|f100v.21|G007"", ""IT2a|f100v.21|G008"", ""IT2a|f100v.21|G009"", ""IT2a|f100v.21|G010""]"	"[""soral"", ""okor"", ""ol"", ""choy"", ""ly"", ""araroy"", ""okar"", ""cheeeal"", ""cheokeol"", ""orey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[soral]"", ""[okor]"", ""[ol]"", ""[choy]"", ""[ly]"", ""[araroy]"", ""[okar]"", ""[cheeeal]"", ""[cheokeol]"", ""[orey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.21	IT2a	"[""IT2a|f100v.21|G001"", ""IT2a|f100v.21|G002"", ""IT2a|f100v.21|G003"", ""IT2a|f100v.21|G004"", ""IT2a|f100v.21|G005"", ""IT2a|f100v.21|G006"", ""IT2a|f100v.21|G007"", ""IT2a|f100v.21|G008"", ""IT2a|f100v.21|G009"", ""IT2a|f100v.21|G010""]"	"[""soral"", ""okor"", ""ol"", ""choy"", ""ly"", ""araroy"", ""okar"", ""cheeeal"", ""cheokeol"", ""orey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[soral]"", ""[okor]"", ""[ol]"", ""[choy]"", ""[ly]"", ""[araroy]"", ""[okar]"", ""[cheeeal]"", ""[cheokeol]"", ""[orey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f100v.21	RF1b	"[""RF1b|f100v.21|G001"", ""RF1b|f100v.21|G002"", ""RF1b|f100v.21|G003"", ""RF1b|f100v.21|G004"", ""RF1b|f100v.21|G005"", ""RF1b|f100v.21|G006"", ""RF1b|f100v.21|G007"", ""RF1b|f100v.21|G008"", ""RF1b|f100v.21|G009"", ""RF1b|f100v.21|G010""]"	"[""soral"", ""okor"", ""ol"", ""choy"", ""ly"", ""araroy"", ""okar"", ""cheeeal"", ""cheokeol"", ""orey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[soral]"", ""[okor]"", ""[ol]"", ""[choy]"", ""[ly]"", ""[araroy]"", ""[okar]"", ""[cheeeal]"", ""[cheokeol]"", ""[orey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.21	RF1b	"[""RF1b|f100v.21|G001"", ""RF1b|f100v.21|G002"", ""RF1b|f100v.21|G003"", ""RF1b|f100v.21|G004"", ""RF1b|f100v.21|G005"", ""RF1b|f100v.21|G006"", ""RF1b|f100v.21|G007"", ""RF1b|f100v.21|G008"", ""RF1b|f100v.21|G009"", ""RF1b|f100v.21|G010""]"	"[""soral"", ""okor"", ""ol"", ""choy"", ""ly"", ""araroy"", ""okar"", ""cheeeal"", ""cheokeol"", ""orey""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[soral]"", ""[okor]"", ""[ol]"", ""[choy]"", ""[ly]"", ""[araroy]"", ""[okar]"", ""[cheeeal]"", ""[cheokeol]"", ""[orey]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f100v.22	ZL3b	"[""ZL3b|f100v.22|G001"", ""ZL3b|f100v.22|G002"", ""ZL3b|f100v.22|G003""]"	"[""daiin"", ""cheky"", ""chory""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheky]"", ""[chory]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.22	ZL3b	"[""ZL3b|f100v.22|G001"", ""ZL3b|f100v.22|G002"", ""ZL3b|f100v.22|G003""]"	"[""daiin"", ""cheky"", ""chory""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheky]"", ""[chory]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f100v.22	IT2a	"[""IT2a|f100v.22|G001"", ""IT2a|f100v.22|G002"", ""IT2a|f100v.22|G003""]"	"[""daiin"", ""cheky"", ""chory""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheky]"", ""[chory]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.22	IT2a	"[""IT2a|f100v.22|G001"", ""IT2a|f100v.22|G002"", ""IT2a|f100v.22|G003""]"	"[""daiin"", ""cheky"", ""chory""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheky]"", ""[chory]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f100v.22	RF1b	"[""RF1b|f100v.22|G001"", ""RF1b|f100v.22|G002"", ""RF1b|f100v.22|G003""]"	"[""daiin"", ""cheky"", ""chory""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheky]"", ""[chory]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f100v.22	RF1b	"[""RF1b|f100v.22|G001"", ""RF1b|f100v.22|G002"", ""RF1b|f100v.22|G003""]"	"[""daiin"", ""cheky"", ""chory""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheky]"", ""[chory]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f31r.1	ZL3b	"[""ZL3b|f31r.1|G001"", ""ZL3b|f31r.1|G002"", ""ZL3b|f31r.1|G003"", ""ZL3b|f31r.1|G004"", ""ZL3b|f31r.1|G005"", ""ZL3b|f31r.1|G006"", ""ZL3b|f31r.1|G007""]"	"[""keedey"", ""qofchedy"", ""shee"", ""s"", ""aiin"", ""qokee@149;"", ""chepakeo""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[keedey]"", ""[qofchedy]"", ""[shee]"", ""[s]"", ""[aiin]"", ""[qokee@149;]"", ""[chepakeo]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f31r.1	ZL3b	"[""ZL3b|f31r.1|G001"", ""ZL3b|f31r.1|G002"", ""ZL3b|f31r.1|G003"", ""ZL3b|f31r.1|G004"", ""ZL3b|f31r.1|G005"", ""ZL3b|f31r.1|G006"", ""ZL3b|f31r.1|G007""]"	"[""keedey"", ""qofchedy"", ""shee"", ""s"", ""aiin"", ""qokee@149;"", ""chepakeo""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[keedey]"", ""[qofchedy]"", ""[shee]"", ""[s]"", ""[aiin]"", ""[qokee@149;]"", ""[chepakeo]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
ASCENT	f31r.1	IT2a	"[""IT2a|f31r.1|G001"", ""IT2a|f31r.1|G002"", ""IT2a|f31r.1|G003"", ""IT2a|f31r.1|G004"", ""IT2a|f31r.1|G005"", ""IT2a|f31r.1|G006""]"	"[""keedey"", ""qofchedy"", ""shees"", ""aiin"", ""qokeefcy"", ""chepakeo""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[keedey]"", ""[qofchedy]"", ""[shees]"", ""[aiin]"", ""[qokeefcy]"", ""[chepakeo]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
LIGHTNESS	f31r.1	IT2a	"[""IT2a|f31r.1|G001"", ""IT2a|f31r.1|G002"", ""IT2a|f31r.1|G003"", ""IT2a|f31r.1|G004"", ""IT2a|f31r.1|G005"", ""IT2a|f31r.1|G006""]"	"[""keedey"", ""qofchedy"", ""shees"", ""aiin"", ""qokeefcy"", ""chepakeo""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[keedey]"", ""[qofchedy]"", ""[shees]"", ""[aiin]"", ""[qokeefcy]"", ""[chepakeo]""]"	C0_CONCRETE_COMPLETION_TRIAL_NOT_WORD_IDENTIFICATION
