shell_id	shell_shape	prefix_channel_id	prefix_stem	prefix_recipe	internal_channel_id	internal_stem	internal_recipe	suffix_channel_id	suffix_stem	suffix_recipe	surface_template	flattened_recipe_trace	literal_working_reading_de	exact_channel_signature	recipe_id	support_rank	support_tier	running_surface_type_count	running_event_count	running_page_count	address_full_formula_count	address_hybrid_shell_count	old_carrier_surface_count
G467-S0075	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	yky{NAME_CORE}cfhy	Y+K+Y+CH+LOCAL_CHAR_F+Y	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · NEHMEN · HIER · POSTEN	G466-C04+G466-C18	G468-R2172	2193	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0076	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C19	cphy	CH+P+Y	yky{NAME_CORE}cphy	Y+K+Y+CH+P+Y	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSETZEN · POSTEN	G466-C04+G466-C19	G468-R2173	2194	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0077	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C20	cthy	CH+T+Y	yky{NAME_CORE}cthy	Y+K+Y+CH+T+Y	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSTELLEN · POSTEN	G466-C04+G466-C20	G468-R2192	472	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0078	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C21	oiin	O+IIN	yky{NAME_CORE}oiin	Y+K+Y+O+IIN	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C04+G466-C21	G468-R2215	476	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0079	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C22	ain	AIN	yky{NAME_CORE}ain	Y+K+Y+AIN	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · ANTEIL	G466-C04+G466-C22	G468-R2107	2140	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0080	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C23	aly	AL+Y	yky{NAME_CORE}aly	Y+K+Y+AL+Y	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · ZIELORT · POSTEN	G466-C04+G466-C23	G468-R2148	465	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0081	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C24	dal	AL	yky{NAME_CORE}dal	Y+K+Y+AL	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C04+G466-C24	G468-R2129	460	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0082	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C25	eey	EE+Y	yky{NAME_CORE}eey	Y+K+Y+EE+Y	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · GRAD II · POSTEN	G466-C04+G466-C25	G468-R2214	2228	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0083	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C26	oin	O+IIN	yky{NAME_CORE}oin	Y+K+Y+O+IIN	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C04+G466-C26	G468-R2215	476	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0084	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C27	oly	OL+Y	yky{NAME_CORE}oly	Y+K+Y+OL+Y	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · FORTSETZEN · POSTEN	G466-C04+G466-C27	G468-R2255	482	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0085	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C28	ory	OR+Y	yky{NAME_CORE}ory	Y+K+Y+OR+Y	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · EINHEIT · POSTEN	G466-C04+G466-C28	G468-R2258	2264	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0086	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C29	shy	Y	yky{NAME_CORE}shy	Y+K+Y+Y	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · POSTEN	G466-C04+G466-C29	G468-R2299	2299	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0087	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C30	ydy	Y+DY	yky{NAME_CORE}ydy	Y+K+Y+Y+DY	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · POSTEN · SCHLUSS	G466-C04+G466-C30	G468-R2300	2300	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0088	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C31	al	AL	yky{NAME_CORE}al	Y+K+Y+AL	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C04+G466-C31	G468-R2129	460	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0089	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C32	am	AM_ADDR	yky{NAME_CORE}am	Y+K+Y+AM_ADDR	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · HIER	G466-C04+G466-C32	G468-R2150	2174	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0090	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C33	ar	AR	yky{NAME_CORE}ar	Y+K+Y+AR	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · AUSGANG	G466-C04+G466-C33	G468-R2151	2175	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0091	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C34	ol	OL	yky{NAME_CORE}ol	Y+K+Y+OL	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · FORTSETZEN	G466-C04+G466-C34	G468-R2236	2246	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0092	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C35	or	OR	yky{NAME_CORE}or	Y+K+Y+OR	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · EINHEIT	G466-C04+G466-C35	G468-R2257	2263	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0093	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C13	olaiin	OL+AIIN	al{NAME_CORE}olaiin	AL+OL+AIIN	ZIELORT · [OWNER_NAME:NAME_CORE] · FORTSETZEN · WERT	G466-C05+G466-C13	G468-R0132	110	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0094	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C14	daiin	AIIN	al{NAME_CORE}daiin	AL+AIIN	ZIELORT · [OWNER_NAME:NAME_CORE] · WERT	G466-C05+G466-C14	G468-R0001	25	RUNNING_EXACT_RECIPE	4	6	4	0	0	4
G467-S0095	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C15	aiin	AIIN	al{NAME_CORE}aiin	AL+AIIN	ZIELORT · [OWNER_NAME:NAME_CORE] · WERT	G466-C05+G466-C15	G468-R0001	25	RUNNING_EXACT_RECIPE	4	6	4	0	0	4
G467-S0096	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C16	ainy	AIN+Y	al{NAME_CORE}ainy	AL+AIN+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · ANTEIL · POSTEN	G466-C05+G466-C16	G468-R0003	490	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0097	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C17	alor	AL+OR	al{NAME_CORE}alor	AL+AL+OR	ZIELORT · [OWNER_NAME:NAME_CORE] · ZIELORT · EINHEIT	G466-C05+G466-C17	G468-R0041	135	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0098	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	al{NAME_CORE}cfhy	AL+CH+LOCAL_CHAR_F+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · NEHMEN · HIER · POSTEN	G466-C05+G466-C18	G468-R0067	540	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0099	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C19	cphy	CH+P+Y	al{NAME_CORE}cphy	AL+CH+P+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSETZEN · POSTEN	G466-C05+G466-C19	G468-R0068	82	ADDRESS_FULL_FORMULA_ONLY	0	0	0	1	0	1
G467-S0100	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C20	cthy	CH+T+Y	al{NAME_CORE}cthy	AL+CH+T+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSTELLEN · POSTEN	G466-C05+G466-C20	G468-R0087	142	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0101	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C21	oiin	O+IIN	al{NAME_CORE}oiin	AL+O+IIN	ZIELORT · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C05+G466-C21	G468-R0110	146	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0102	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C22	ain	AIN	al{NAME_CORE}ain	AL+AIN	ZIELORT · [OWNER_NAME:NAME_CORE] · ANTEIL	G466-C05+G466-C22	G468-R0002	489	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0103	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C23	aly	AL+Y	al{NAME_CORE}aly	AL+AL+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · ZIELORT · POSTEN	G466-C05+G466-C23	G468-R0043	79	ADDRESS_FULL_FORMULA_ONLY	0	0	0	1	0	1
G467-S0104	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C24	dal	AL	al{NAME_CORE}dal	AL+AL	ZIELORT · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C05+G466-C24	G468-R0024	39	RUNNING_EXACT_RECIPE	2	2	2	0	2	4
G467-S0105	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C25	eey	EE+Y	al{NAME_CORE}eey	AL+EE+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · GRAD II · POSTEN	G466-C05+G466-C25	G468-R0109	574	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0106	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C26	oin	O+IIN	al{NAME_CORE}oin	AL+O+IIN	ZIELORT · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C05+G466-C26	G468-R0110	146	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0107	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C27	oly	OL+Y	al{NAME_CORE}oly	AL+OL+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · FORTSETZEN · POSTEN	G466-C05+G466-C27	G468-R0150	152	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0108	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C28	ory	OR+Y	al{NAME_CORE}ory	AL+OR+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · EINHEIT · POSTEN	G466-C05+G466-C28	G468-R0153	608	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0109	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C29	shy	Y	al{NAME_CORE}shy	AL+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · POSTEN	G466-C05+G466-C29	G468-R0194	19	RUNNING_EXACT_RECIPE	5	9	7	0	3	8
G467-S0110	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C30	ydy	Y+DY	al{NAME_CORE}ydy	AL+Y+DY	ZIELORT · [OWNER_NAME:NAME_CORE] · POSTEN · SCHLUSS	G466-C05+G466-C30	G468-R0195	641	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0111	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C31	al	AL	al{NAME_CORE}al	AL+AL	ZIELORT · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C05+G466-C31	G468-R0024	39	RUNNING_EXACT_RECIPE	2	2	2	0	2	4
G467-S0112	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C32	am	AM_ADDR	al{NAME_CORE}am	AL+AM_ADDR	ZIELORT · [OWNER_NAME:NAME_CORE] · HIER	G466-C05+G466-C32	G468-R0045	96	ADDRESS_HYBRID_SHELL_ONLY	0	0	0	0	1	1
G467-S0113	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C33	ar	AR	al{NAME_CORE}ar	AL+AR	ZIELORT · [OWNER_NAME:NAME_CORE] · AUSGANG	G466-C05+G466-C33	G468-R0046	97	ADDRESS_HYBRID_SHELL_ONLY	0	0	0	0	1	1
G467-S0114	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C34	ol	OL	al{NAME_CORE}ol	AL+OL	ZIELORT · [OWNER_NAME:NAME_CORE] · FORTSETZEN	G466-C05+G466-C34	G468-R0131	60	RUNNING_EXACT_RECIPE	1	1	1	0	0	1
G467-S0115	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C35	or	OR	al{NAME_CORE}or	AL+OR	ZIELORT · [OWNER_NAME:NAME_CORE] · EINHEIT	G466-C05+G466-C35	G468-R0152	31	RUNNING_EXACT_RECIPE	2	3	3	0	1	3
G467-S0116	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C13	olaiin	OL+AIIN	ar{NAME_CORE}olaiin	AR+OL+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE] · FORTSETZEN · WERT	G466-C06+G466-C13	G468-R0327	111	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0117	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C14	daiin	AIIN	ar{NAME_CORE}daiin	AR+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE] · WERT	G466-C06+G466-C14	G468-R0196	44	RUNNING_EXACT_RECIPE	1	1	1	0	1	2
G467-S0118	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C15	aiin	AIIN	ar{NAME_CORE}aiin	AR+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE] · WERT	G466-C06+G466-C15	G468-R0196	44	RUNNING_EXACT_RECIPE	1	1	1	0	1	2
G467-S0119	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C16	ainy	AIN+Y	ar{NAME_CORE}ainy	AR+AIN+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · ANTEIL · POSTEN	G466-C06+G466-C16	G468-R0198	643	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0120	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C17	alor	AL+OR	ar{NAME_CORE}alor	AR+AL+OR	AUSGANG · [OWNER_NAME:NAME_CORE] · ZIELORT · EINHEIT	G466-C06+G466-C17	G468-R0236	165	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0121	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ar{NAME_CORE}cfhy	AR+CH+LOCAL_CHAR_F+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · NEHMEN · HIER · POSTEN	G466-C06+G466-C18	G468-R0262	694	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0122	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C19	cphy	CH+P+Y	ar{NAME_CORE}cphy	AR+CH+P+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSETZEN · POSTEN	G466-C06+G466-C19	G468-R0263	695	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0123	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C20	cthy	CH+T+Y	ar{NAME_CORE}cthy	AR+CH+T+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSTELLEN · POSTEN	G466-C06+G466-C20	G468-R0282	172	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0124	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C21	oiin	O+IIN	ar{NAME_CORE}oiin	AR+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C06+G466-C21	G468-R0305	176	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0125	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C22	ain	AIN	ar{NAME_CORE}ain	AR+AIN	AUSGANG · [OWNER_NAME:NAME_CORE] · ANTEIL	G466-C06+G466-C22	G468-R0197	642	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0126	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C23	aly	AL+Y	ar{NAME_CORE}aly	AR+AL+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · ZIELORT · POSTEN	G466-C06+G466-C23	G468-R0238	166	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0127	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C24	dal	AL	ar{NAME_CORE}dal	AR+AL	AUSGANG · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C06+G466-C24	G468-R0219	92	ADDRESS_HYBRID_SHELL_ONLY	0	0	0	0	1	1
G467-S0128	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C25	eey	EE+Y	ar{NAME_CORE}eey	AR+EE+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · GRAD II · POSTEN	G466-C06+G466-C25	G468-R0304	729	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0129	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C26	oin	O+IIN	ar{NAME_CORE}oin	AR+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C06+G466-C26	G468-R0305	176	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0130	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C27	oly	OL+Y	ar{NAME_CORE}oly	AR+OL+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · FORTSETZEN · POSTEN	G466-C06+G466-C27	G468-R0345	49	RUNNING_EXACT_RECIPE	1	1	1	0	0	1
G467-S0131	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C28	ory	OR+Y	ar{NAME_CORE}ory	AR+OR+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · EINHEIT · POSTEN	G466-C06+G466-C28	G468-R0348	764	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0132	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C29	shy	Y	ar{NAME_CORE}shy	AR+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · POSTEN	G466-C06+G466-C29	G468-R0389	62	RUNNING_EXACT_RECIPE	1	1	1	0	0	1
G467-S0133	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C30	ydy	Y+DY	ar{NAME_CORE}ydy	AR+Y+DY	AUSGANG · [OWNER_NAME:NAME_CORE] · POSTEN · SCHLUSS	G466-C06+G466-C30	G468-R0390	799	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0134	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C31	al	AL	ar{NAME_CORE}al	AR+AL	AUSGANG · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C06+G466-C31	G468-R0219	92	ADDRESS_HYBRID_SHELL_ONLY	0	0	0	0	1	1
G467-S0135	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C32	am	AM_ADDR	ar{NAME_CORE}am	AR+AM_ADDR	AUSGANG · [OWNER_NAME:NAME_CORE] · HIER	G466-C06+G466-C32	G468-R0240	676	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0136	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C33	ar	AR	ar{NAME_CORE}ar	AR+AR	AUSGANG · [OWNER_NAME:NAME_CORE] · AUSGANG	G466-C06+G466-C33	G468-R0241	90	ADDRESS_HYBRID_SHELL_ONLY	0	0	0	0	2	2
G467-S0137	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C34	ol	OL	ar{NAME_CORE}ol	AR+OL	AUSGANG · [OWNER_NAME:NAME_CORE] · FORTSETZEN	G466-C06+G466-C34	G468-R0326	27	RUNNING_EXACT_RECIPE	2	4	4	0	0	2
G467-S0138	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C35	or	OR	ar{NAME_CORE}or	AR+OR	AUSGANG · [OWNER_NAME:NAME_CORE] · EINHEIT	G466-C06+G466-C35	G468-R0347	763	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0139	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C13	olaiin	OL+AIIN	of{NAME_CORE}olaiin	O+LOCAL_CHAR_F+OL+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · FORTSETZEN · WERT	G466-C07+G466-C13	G468-R0717	113	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0140	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C14	daiin	AIIN	of{NAME_CORE}daiin	O+LOCAL_CHAR_F+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · WERT	G466-C07+G466-C14	G468-R0586	221	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0141	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C15	aiin	AIIN	of{NAME_CORE}aiin	O+LOCAL_CHAR_F+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · WERT	G466-C07+G466-C15	G468-R0586	221	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0142	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C16	ainy	AIN+Y	of{NAME_CORE}ainy	O+LOCAL_CHAR_F+AIN+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · ANTEIL · POSTEN	G466-C07+G466-C16	G468-R0588	960	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0143	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C17	alor	AL+OR	of{NAME_CORE}alor	O+LOCAL_CHAR_F+AL+OR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · ZIELORT · EINHEIT	G466-C07+G466-C17	G468-R0626	228	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0144	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	of{NAME_CORE}cfhy	O+LOCAL_CHAR_F+CH+LOCAL_CHAR_F+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · NEHMEN · HIER · POSTEN	G466-C07+G466-C18	G468-R0652	1011	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0145	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C19	cphy	CH+P+Y	of{NAME_CORE}cphy	O+LOCAL_CHAR_F+CH+P+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSETZEN · POSTEN	G466-C07+G466-C19	G468-R0653	1012	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0146	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C20	cthy	CH+T+Y	of{NAME_CORE}cthy	O+LOCAL_CHAR_F+CH+T+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSTELLEN · POSTEN	G466-C07+G466-C20	G468-R0672	236	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0147	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C21	oiin	O+IIN	of{NAME_CORE}oiin	O+LOCAL_CHAR_F+O+IIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C07+G466-C21	G468-R0695	240	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0148	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C22	ain	AIN	of{NAME_CORE}ain	O+LOCAL_CHAR_F+AIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · ANTEIL	G466-C07+G466-C22	G468-R0587	959	COMPOSITION_ONLY	0	0	0	0	0	0
G467-S0149	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C23	aly	AL+Y	of{NAME_CORE}aly	O+LOCAL_CHAR_F+AL+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · ZIELORT · POSTEN	G466-C07+G466-C23	G468-R0628	229	COMPOSITION_ONLY	0	0	0	0	0	0
