gdt750_dispatch_id	gdt749_occurrence_id	target_surface	page	physical_folio	locus	token_ordinal	reader_exact	gdt748_discovery_position	outside_discovery_primary	gdt749_prior_axes	distance1_multi_reference_prior_axes	active_selected_ring	active_contributing_hosts	active_emitted_axes	active_conflicts	active_outside_card	radius2_discovery_selected_ring	radius2_discovery_axes	radius2_discovery_hosts	distance2_sensitivity_axes	distance2_sensitivity_hosts	written_line_eva	literal_identity	confirmed_lexeme	component_export_credit
G750-D0101	G749-O0101	sheey	f104r	f104	f104r.26	2	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	shar sheey kar sheody	OPEN	0	0
G750-D0102	G749-O0102	qokaiin	f104r	f104	f104r.27	2	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin	OPEN	0	0
G750-D0103	G749-O0103	sheey	f104r	f104	f104r.28	5	0	0	0	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	olcheear chedar or aror sheey olkeechy or char cheeo l s or or aiin atam	OPEN	0	0
G750-D0104	G749-O0104	okal	f104r	f104	f104r.3	12	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	daiir o cthedy otech ykar otedy otody qoteeor yteeody oteedy aky okal daram	OPEN	0	0
G750-D0105	G749-O0105	okeey	f104r	f104	f104r.31	3	0	0	0	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokeeo aiin okeey okolchey lcheeey oteey lkechedy qokaiin chedar cholcham	OPEN	0	0
G750-D0106	G749-O0106	qokaiin	f104r	f104	f104r.31	8	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	qokeeo aiin okeey okolchey lcheeey oteey lkechedy qokaiin chedar cholcham	OPEN	0	0
G750-D0107	G749-O0107	cheol	f104r	f104	f104r.32	5	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ysheeody qocth okshey otechshy cheol kaiin shoda lkaiin cheodain qokar alchd	OPEN	0	0
G750-D0108	G749-O0108	qokaiin	f104r	f104	f104r.34	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pchol ksheody qokeshedy qokal chedy qokaiin otaiin cheody qokal taiin cholxy	OPEN	0	0
G750-D0109	G749-O0109	cheol	f104r	f104	f104r.35	7	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	yshoiin qocheol chedaiin qodal chey chol cheol olaly	OPEN	0	0
G750-D0110	G749-O0110	qokaiin	f104r	f104	f104r.37	8	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir	OPEN	0	0
G750-D0111	G749-O0111	okal	f104r	f104	f104r.37	9	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okaiin cheodal qoaiin okar oraiin okar oteody qokaiin okal qotir	OPEN	0	0
G750-D0112	G749-O0112	olkaiin	f104r	f104	f104r.40	2	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	olkeeos olkaiin oair qcthy oiinol al ly oeear chcthy olched qotaiiin	OPEN	0	0
G750-D0113	G749-O0113	qokaiin	f104r	f104	f104r.43	2	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tsheodl qokaiin qokchedy ykchdy pchedy qokeedy oteey qokain oteo l dal	OPEN	0	0
G750-D0114	G749-O0114	cheey	f104r	f104	f104r.44	2	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam	OPEN	0	0
G750-D0115	G749-O0115	cheol	f104r	f104	f104r.44	6	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam	OPEN	0	0
G750-D0116	G749-O0116	qokaiin	f104r	f104	f104r.44	8	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okcheochy cheey qoeedaiin qokeey ar cheol olkair qokaiin otaiin okam	OPEN	0	0
G750-D0117	G749-O0117	qokaiin	f104r	f104	f104r.45	9	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	daiin olcheeo l s aiin otain ar chedy qokaiin otaiin otaiin	OPEN	0	0
G750-D0118	G749-O0118	qokaiin	f104r	f104	f104r.8	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	o lsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okar otar odr	OPEN	0	0
G750-D0119	G749-O0119	qokaiin	f104v	f104	f104v.10	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	shol cheedy qokaiin qoteedy otaiin oteedy qotedor okain cheos cheeo lchey	OPEN	0	0
G750-D0120	G749-O0120	cheol	f104v	f104	f104v.12	10	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	polchechy oteoy chotchs cheeta oteeey oteedy qoty ched l cheol par oltedy chedam	OPEN	0	0
G750-D0121	G749-O0121	cheky	f104v	f104	f104v.14	6	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ytedy qokeeo lcheolshedy s aiin cheky daindl	OPEN	0	0
G750-D0122	G749-O0122	chdy	f104v	f104	f104v.16	8	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dcheedy qockheey chdor as aiin chy dchdar chdy qokchedy olkchy qokain dadam	OPEN	0	0
G750-D0123	G749-O0123	cheey	f104v	f104	f104v.17	2	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	DRY	1:cheos:DRY:d2	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol	OPEN	0	0
G750-D0124	G749-O0124	cheol	f104v	f104	f104v.17	12	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ycheechy cheey cheos s otkchedy cholkchy qotchdy qotol sheedy or ain cheol	OPEN	0	0
G750-D0125	G749-O0125	qokaiin	f104v	f104	f104v.18	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dcheeoy qokaiiin qokaiin lkar ytaiin otcheochy sarain	OPEN	0	0
G750-D0126	G749-O0126	qochey	f104v	f104	f104v.20	5	1	1	0	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	or sheeo lcheedy qokeey qochey qotcheedy qotchedy qokol chor chorol chdar otam	OPEN	0	0
G750-D0127	G749-O0127	qokaiin	f104v	f104	f104v.21	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	yshor sheedy qokaiin shokchey qokeey chodain	OPEN	0	0
G750-D0128	G749-O0128	qochey	f104v	f104	f104v.23	3	1	1	0	DRY|MIDDLE_STAGE	DRY|MIDDLE_STAGE	1	-1:qokchey:HOT|DRY|MIDDLE_STAGE:d1	DRY|MIDDLE_STAGE	NONE	0	1	DRY|MIDDLE_STAGE	-1:qokchey:HOT|DRY|MIDDLE_STAGE:d1	DRY|MIDDLE_STAGE	-1:qokchey:HOT|DRY|MIDDLE_STAGE:d1	tchey qokchey qochey qodeey qodaiin chodaiin chckhdy dairar otar qotai l	OPEN	0	0
G750-D0129	G749-O0129	cheey	f104v	f104	f104v.25	8	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dsheey qoykeey lchedy qokedaiin ar chcthy daiin cheey sair ol aiin chedy	OPEN	0	0
G750-D0130	G749-O0130	sheey	f104v	f104	f104v.26	2	0	0	0	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ysheor sheey qodaiin chodar chochs	OPEN	0	0
G750-D0131	G749-O0131	cheey	f104v	f104	f104v.31	8	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy	OPEN	0	0
G750-D0132	G749-O0132	qokaiin	f104v	f104	f104v.33	5	1	1	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	OPEN	0	0
G750-D0133	G749-O0133	cheey	f104v	f104	f104v.33	6	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	OPEN	0	0
G750-D0134	G749-O0134	cheol	f104v	f104	f104v.34	7	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ycheo lkeed qotain okaiin chokain okain cheol olcho	OPEN	0	0
G750-D0135	G749-O0135	qokedy	f104v	f104	f104v.35	8	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	psheodar sheedy qotchedar oteedy qotaiin okay sheody qokedy topaiin am	OPEN	0	0
G750-D0136	G749-O0136	lkeey	f104v	f104	f104v.39	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	OPEN	0	0
G750-D0137	G749-O0137	cheey	f104v	f104	f104v.39	9	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	OPEN	0	0
G750-D0138	G749-O0138	sheey	f104v	f104	f104v.42	6	0	1	0	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	oteedchey qoeeda lchal cheedy qoteey sheey teeeo dar cheed qotain chedy	OPEN	0	0
G750-D0139	G749-O0139	lkeey	f104v	f104	f104v.43	4	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	chey keeey qockheey lkeey o keeedy qokeey okchey qotodaiin okain orom	OPEN	0	0
G750-D0140	G749-O0140	okeey	f104v	f104	f104v.44	7	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	daiin y cheeo chey okeeey qokeeey okeey okeey	OPEN	0	0
G750-D0141	G749-O0141	okeey	f104v	f104	f104v.44	8	0	0	0	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	daiin y cheeo chey okeeey qokeeey okeey okeey	OPEN	0	0
G750-D0142	G749-O0142	cheey	f104v	f104	f104v.7	4	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	o scheo lchody cheey qoy cheo ain o chedy cheedy chedy sol cheodalol	OPEN	0	0
G750-D0143	G749-O0143	qokaiin	f104v	f104	f104v.9	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal	OPEN	0	0
G750-D0144	G749-O0144	lkeey	f105r	f105	f105r.14	12	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	kesoar qoeeedy keeody dlls air shckhy oekeody cheody oeey qokeeody sheo lkeey	OPEN	0	0
G750-D0145	G749-O0145	qokedy	f105r	f105	f105r.17	4	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lteedy okeeddl sheokedy qokedy shol kol aiirol qokchedy daiin okedy q ky	OPEN	0	0
G750-D0146	G749-O0146	okedy	f105r	f105	f105r.17	10	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lteedy okeeddl sheokedy qokedy shol kol aiirol qokchedy daiin okedy q ky	OPEN	0	0
G750-D0147	G749-O0147	chdy	f105r	f105	f105r.18	12	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sheoy oleedy daiin al chedy okeeey chdaiin otedy cheoty oteedy oteey chdy	OPEN	0	0
G750-D0148	G749-O0148	cheey	f105r	f105	f105r.2	3	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dshees yey cheey raiin otchdy qodor ches or cheey okees odar cheody qody	OPEN	0	0
G750-D0149	G749-O0149	cheey	f105r	f105	f105r.2	9	0	0	0	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dshees yey cheey raiin otchdy qodor ches or cheey okees odar cheody qody	OPEN	0	0
G750-D0150	G749-O0150	olkaiin	f105r	f105	f105r.20	7	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	OPEN	0	0
G750-D0151	G749-O0151	qokedy	f105r	f105	f105r.21	4	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim	OPEN	0	0
G750-D0152	G749-O0152	sheey	f105r	f105	f105r.26	2	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	OPEN	0	0
G750-D0153	G749-O0153	sheey	f105r	f105	f105r.26	5	0	0	0	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	OPEN	0	0
G750-D0154	G749-O0154	qokedy	f105r	f105	f105r.26	12	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	OPEN	0	0
G750-D0155	G749-O0155	okal	f105r	f105	f105r.31	7	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky	OPEN	0	0
G750-D0156	G749-O0156	qokaiin	f105r	f105	f105r.31	11	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	kodeey lchl shx ar aiijy cpheesy okal lkedy lkar chedy qokaiin or fchoky	OPEN	0	0
G750-D0157	G749-O0157	lkeey	f105r	f105	f105r.33	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	END_STAGE	-1:oteey:COLD|END_STAGE:d2	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod	OPEN	0	0
G750-D0158	G749-O0158	okal	f105r	f105	f105r.33	6	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod	OPEN	0	0
G750-D0159	G749-O0159	qokaiin	f105r	f105	f105r.33	9	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okeeodair oteey lkeey teeolteedy ot okal or aiiin qokaiin ar airod	OPEN	0	0
G750-D0160	G749-O0160	cheky	f105r	f105	f105r.34	3	1	0	1	MIDDLE_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dor ail cheky kar odaiin ykl al oees al ar alkam	OPEN	0	0
G750-D0161	G749-O0161	sheey	f105r	f105	f105r.8	1	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sheey oleeey or air qokaiin chey qokeedy qokedy oteedy lchedy oesal	OPEN	0	0
G750-D0162	G749-O0162	qokaiin	f105r	f105	f105r.8	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sheey oleeey or air qokaiin chey qokeedy qokedy oteedy lchedy oesal	OPEN	0	0
G750-D0163	G749-O0163	qokedy	f105r	f105	f105r.8	8	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sheey oleeey or air qokaiin chey qokeedy qokedy oteedy lchedy oesal	OPEN	0	0
G750-D0164	G749-O0164	okeey	f105r	f105	f105r.9	3	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	HOT	1:okchey:HOT|DRY|MIDDLE_STAGE:d2	oeeolchy okeeydy okeey okchey	OPEN	0	0
G750-D0165	G749-O0165	cheey	f105v	f105	f105v.16	2	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim	OPEN	0	0
G750-D0166	G749-O0166	okal	f105v	f105	f105v.16	9	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	daiin cheey dal chl okair aiin cpheor aiin okal chodaiin otaiin opaiim	OPEN	0	0
G750-D0167	G749-O0167	olkaiin	f105v	f105	f105v.17	10	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	olr aiin chey l raiin lkl dl lklor diiin olkaiin	OPEN	0	0
G750-D0168	G749-O0168	sheey	f105v	f105	f105v.21	3	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykeeo daiim sheey qokaiin cheot daiin qoek eeykeody qopaiin or aiikam	OPEN	0	0
G750-D0169	G749-O0169	qokaiin	f105v	f105	f105v.21	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ykeeo daiim sheey qokaiin cheot daiin qoek eeykeody qopaiin or aiikam	OPEN	0	0
G750-D0170	G749-O0170	cheey	f105v	f105	f105v.22	6	0	0	0	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	daiin cheodaiin chedal air okaiin cheey	OPEN	0	0
G750-D0171	G749-O0171	qokedy	f105v	f105	f105v.3	8	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dshedy qoedaiin ytoiin okair qotol dol okoldy qokedy opched oteedy qotaiin	OPEN	0	0
G750-D0172	G749-O0172	cheey	f105v	f105	f105v.30	2	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dchedy cheey qokor otaiin otair otair okeedy kaiin aiin s aiin sy	OPEN	0	0
G750-D0173	G749-O0173	qokaiin	f105v	f105	f105v.32	7	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	poar keeodaiin qoair ar aey qoeedeody qokaiin qotedair apo rairapy	OPEN	0	0
G750-D0174	G749-O0174	okeey	f105v	f105	f105v.33	8	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	OPEN	0	0
G750-D0175	G749-O0175	qokaiin	f105v	f105	f105v.33	9	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	OPEN	0	0
G750-D0176	G749-O0176	olkaiin	f105v	f105	f105v.7	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ycheeo lkaiin otair ol olkaiin okairody lchedr	OPEN	0	0
G750-D0177	G749-O0177	qokedy	f106r	f106	f106r.10	5	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pshoair lkeeshedy qokain cheoly qokedy lchedy qokedy otedy qotoky	OPEN	0	0
G750-D0178	G749-O0178	qokedy	f106r	f106	f106r.10	7	0	0	0	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	pshoair lkeeshedy qokain cheoly qokedy lchedy qokedy otedy qotoky	OPEN	0	0
G750-D0179	G749-O0179	cheol	f106r	f106	f106r.11	3	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sar aiin cheol aiin cheokey raiin chokar cholky okeees aiin okeey lchg	OPEN	0	0
G750-D0180	G749-O0180	okeey	f106r	f106	f106r.11	11	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	sar aiin cheol aiin cheokey raiin chokar cholky okeees aiin okeey lchg	OPEN	0	0
G750-D0181	G749-O0181	okeey	f106r	f106	f106r.12	1	1	0	1	HOT	HOT|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okeey lcheedy olkeey qokeeo dchedy	OPEN	0	0
G750-D0182	G749-O0182	chdy	f106r	f106	f106r.18	11	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	kshed dsheol qokeedy otol okeedy lkeedar sheopchy qopchy qotolchy qoty chdy	OPEN	0	0
G750-D0183	G749-O0183	qokaiin	f106r	f106	f106r.19	4	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	otchedy qokeey shosaiin qokaiin okain cholkeeey ltal olcheey qotchoraiin y	OPEN	0	0
G750-D0184	G749-O0184	chdy	f106r	f106	f106r.2	6	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	shedchy ytchedy chees otshes okcho chdy qokeedy ched chedy chedy qotar rod	OPEN	0	0
G750-D0185	G749-O0185	cheey	f106r	f106	f106r.20	2	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ytaiin cheey qokaiin shaiin qokeedy sail chedy cheodal qochedy qokaiin	OPEN	0	0
G750-D0186	G749-O0186	qokaiin	f106r	f106	f106r.20	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ytaiin cheey qokaiin shaiin qokeedy sail chedy cheodal qochedy qokaiin	OPEN	0	0
G750-D0187	G749-O0187	qokaiin	f106r	f106	f106r.20	10	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ytaiin cheey qokaiin shaiin qokeedy sail chedy cheodal qochedy qokaiin	OPEN	0	0
G750-D0188	G749-O0188	qokedy	f106r	f106	f106r.23	5	1	0	1	END_STAGE	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	OPEN	0	0
G750-D0189	G749-O0189	qokaiin	f106r	f106	f106r.25	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	soraiin cheeo lo lchey qokaiin shedy okain shear qokain chees ykarain	OPEN	0	0
G750-D0190	G749-O0190	lkeey	f106r	f106	f106r.26	2	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ycheeo lkeey	OPEN	0	0
G750-D0191	G749-O0191	qokaiin	f106r	f106	f106r.27	3	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	tcheoky lkshedy qokaiin lky raiin chy rody chlar cheeorfor cheoly	OPEN	0	0
G750-D0192	G749-O0192	qokaiin	f106r	f106	f106r.28	6	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl	OPEN	0	0
G750-D0193	G749-O0193	okal	f106r	f106	f106r.29	4	0	0	0	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	saiin chal chlal okal ykalaiin okain qokain ar okaiin char aiiny	OPEN	0	0
G750-D0194	G749-O0194	cheol	f106r	f106	f106r.31	5	1	0	1	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	yshar chkar aiiiky ral cheol oraiin	OPEN	0	0
G750-D0195	G749-O0195	qokaiin	f106r	f106	f106r.33	5	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ycheol chokaiin sheody chody qokaiin ar akair aiir okaly	OPEN	0	0
G750-D0196	G749-O0196	chdy	f106r	f106	f106r.35	4	1	0	1	DRY	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	okaiin choky lkar chdy lchedy	OPEN	0	0
G750-D0197	G749-O0197	cheey	f106r	f106	f106r.39	8	1	0	1	DRY	DRY|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	ycheool cheeey ol aiin cheody laiiin chekol cheey okchar aiin aloal	OPEN	0	0
G750-D0198	G749-O0198	sheey	f106r	f106	f106r.40	4	1	0	1	END_STAGE	MOIST|END_STAGE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	shaiin ar aiin sheey lkaiin sheedy shedy qokal chey okaiin chdaldy	OPEN	0	0
G750-D0199	G749-O0199	cheol	f106r	f106	f106r.41	5	0	0	0	DRY	DRY	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dair alsheod shedy cholchedy cheol shory	OPEN	0	0
G750-D0200	G749-O0200	oty	f106r	f106	f106r.44	8	1	0	1	COLD	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	dshedy qoteey otaiin chy chealol chlchd aiin oty otair otaiikam	OPEN	0	0
G750-D0201	G749-O0201	okal	f106r	f106	f106r.45	11	1	0	1	HOT	NONE	NONE	NONE	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	y sheedal okain okain otar kaiin chdalkair olkai al keedy okal	OPEN	0	0
