visible_unit_serial	register	page	locus	record_or_diagram	position	surface	exact_identity	FORMAL_VALUE	ATOMIC_OR_WHOLE_CARD_MNEMONIC	LOCAL_IATROMEDICAL_EXPANSION	NONMEDICAL_RIVAL	UNKNOWN_EXEMPLAR_STATUS	source_lineage
61	PROSE_HERBAL	f55v	f55v.5	H4	F011:E6	daiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_CARD	MASS?	Ein vorgeschriebenes Maß	weichen Rest abteilen [lokaler H4-Musterbogenschritt 6/18; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
62	PROSE_HERBAL	f55v	f55v.5	H4	F011:E7	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_CARD	UNKNOWN	rühre, bis alles gleichmäßig vermischt ist	weichen Rest abteilen [lokaler H4-Musterbogenschritt 7/18; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
63	PROSE_HERBAL	f55v	f55v.5	H4	F011:E8	talam	e026af581c99322fbd46	OPAQUE_EXACT_CARD+TERMINAL_B3	UNKNOWN	wasche die wunde Stelle einmal	weichen Rest abteilen [lokaler H4-Musterbogenschritt 8/18; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
64	PROSE_HERBAL	f55v	f55v.11	H4	F012:E9	ykaiin	f7dc90b2c31fd341f0a4	OPAQUE_EXACT_CARD	UNKNOWN	für den zweiten Arzneigebrauch	weichen Rest abteilen [lokaler H4-Musterbogenschritt 9/18; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
65	PROSE_HERBAL	f55v	f55v.11	H4	F012:E10	cheoar	807591efc3d3f7ddbfab	OPAQUE_EXACT_CARD	UNKNOWN	gib Weißwein hinzu	zwei Arbeitsfraktionen vergleichen [lokaler H4-Musterbogenschritt 10/18; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
66	PROSE_HERBAL	f55v	f55v.11	H4	F012:E11	cheeky	2c1a5fd92b9e3c762242	OPAQUE_EXACT_CARD	UNKNOWN	solange es noch warm ist	zwei Arbeitsfraktionen vergleichen [lokaler H4-Musterbogenschritt 11/18; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
67	PROSE_HERBAL	f55v	f55v.11	H4	F012:E12	oldy	1b1ffdd869fb1429ad03	LINK_ACTIVE_STATE+FRAME_O+TERMINAL	UNKNOWN	koche sanft und beende diesen Arbeitsschritt	zwei Arbeitsfraktionen vergleichen [lokaler H4-Musterbogenschritt 12/18; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
68	PROSE_HERBAL	f55v	f55v.11	H4	F013:E13	aiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_CARD	MASS?	Ein vorgeschriebenes Maß	zwei Arbeitsfraktionen vergleichen [lokaler H4-Musterbogenschritt 13/18; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
69	PROSE_HERBAL	f55v	f55v.11	H4	F013:E14	okal	308e8ea2d5d190c498e8	SET_LOCAL_RELATION_SLOT	UNKNOWN	mische beide Anteile zusammen	zwei Arbeitsfraktionen vergleichen [lokaler H4-Musterbogenschritt 14/18; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
70	PROSE_HERBAL	f55v	f55v.11	H4	F013:E15	oltchy	204b04837409088c48f9	OPAQUE_EXACT_CARD	UNKNOWN	bewahre es in einem bedeckten Gefäß	Fraktionen buchen [lokaler H4-Musterbogenschritt 15/18; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
71	PROSE_HERBAL	f55v	f55v.11	H4	F013:E16	or	7a4bb8136330ee4e6e56	OPAQUE_EXACT_CARD	BEREITUNG?	Die bereitete Arbeitsflüssigkeit	Fraktionen buchen [lokaler H4-Musterbogenschritt 16/18; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
72	PROSE_HERBAL	f55v	f55v.11	H4	F013:E17	y	b921a237be883a820352	OPAQUE_EXACT_CARD	UNKNOWN	Diese aktive Portion	Fraktionen buchen [lokaler H4-Musterbogenschritt 17/18; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
73	PROSE_HERBAL	f55v	f55v.11	H4	F013:E18	orain	6afeb5c9ab9f6cbdea0d	OPAQUE_EXACT_CARD	UNKNOWN	gebrauche die fertige Flüssigkeit frisch	Fraktionen buchen [lokaler H4-Musterbogenschritt 18/18; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
74	PROSE_HERBAL	f56r	f56r.5	H5	F014:E1	chochor	b9d7b6d68209a9019e7a	FRAME_O	UNKNOWN	sammle die Pflanze im Frühjahr	klebriges Feuchtlandmaterial übernehmen [lokaler H5-Musterbogenschritt 1/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
75	PROSE_HERBAL	f56r	f56r.5	H5	F014:E2	cho	2cc054357a929df85f64	OPAQUE_EXACT_CARD	UNKNOWN	nimm danach den folgenden Zusatz oder Pflanzenteil	klebriges Feuchtlandmaterial übernehmen [lokaler H5-Musterbogenschritt 2/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
76	PROSE_HERBAL	f56r	f56r.5	H5	F014:E3	chodaly	0ec6a45e2950e8e7061d	OPAQUE_EXACT_CARD	UNKNOWN	die dünne untere Wurzel	klebriges Feuchtlandmaterial übernehmen [lokaler H5-Musterbogenschritt 3/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
77	PROSE_HERBAL	f56r	f56r.5	H5	F014:E4	daiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_CARD	MASS?	Ein vorgeschriebenes Maß	klebriges Feuchtlandmaterial übernehmen [lokaler H5-Musterbogenschritt 4/27; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
78	PROSE_HERBAL	f56r	f56r.7	H5	F015:E5	sho	2cc054357a929df85f64	OPAQUE_EXACT_CARD	UNKNOWN	nimm danach den folgenden Zusatz oder Pflanzenteil	klebriges Feuchtlandmaterial übernehmen [lokaler H5-Musterbogenschritt 5/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
79	PROSE_HERBAL	f56r	f56r.7	H5	F015:E6	kchol	893c570f3fa3fce99711	OPAQUE_EXACT_CARD	UNKNOWN	lasse es in Weißwein ziehen	klebriges Feuchtlandmaterial übernehmen [lokaler H5-Musterbogenschritt 6/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
80	PROSE_HERBAL	f56r	f56r.7	H5	F015:E7	otchor	10488b911aae52b3b334	FRAME_OT	UNKNOWN	vor der Blüte gesammelt	klebriges Feuchtlandmaterial übernehmen [lokaler H5-Musterbogenschritt 7/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
81	PROSE_HERBAL	f56r	f56r.7	H5	F015:E8	choky	276a7c2d74d1143446f4	OPAQUE_EXACT_CARD	VERWENDEN?	Die aktive Portion verwenden	klein dosieren [lokaler H5-Musterbogenschritt 8/27; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
82	PROSE_HERBAL	f56r	f56r.7	H5	F015:E9	dal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_CARD	AN?	An die bezeichnete Zielstelle führen	klein dosieren [lokaler H5-Musterbogenschritt 9/27; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
83	PROSE_HERBAL	f56r	f56r.8	H5	F016:E10	schol	d665560c8ff80799a82c	OPAQUE_EXACT_CARD	UNKNOWN	von diesem abgebildeten Simplex	klein dosieren [lokaler H5-Musterbogenschritt 10/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
84	PROSE_HERBAL	f56r	f56r.8	H5	F016:E11	choy	c10aec6d4dd877ec8bd8	FRAME_O	UNKNOWN	die auf feuchter schattiger Heide wächst	klein dosieren [lokaler H5-Musterbogenschritt 11/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
85	PROSE_HERBAL	f56r	f56r.8	H5	F016:E12	choky	276a7c2d74d1143446f4	OPAQUE_EXACT_CARD	VERWENDEN?	Die aktive Portion verwenden	klein dosieren [lokaler H5-Musterbogenschritt 12/27; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
86	PROSE_HERBAL	f56r	f56r.8	H5	F016:E13	cheeckhody	95987d6f198d6d247511	OPAQUE_EXACT_CARD+TERMINAL	UNKNOWN	lasse das Pflaster unbedeckt trocknen	klein dosieren [lokaler H5-Musterbogenschritt 13/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
87	PROSE_HERBAL	f56r	f56r.12	H5	F017:E14	sh	ad3581d3144f69a5912d	OPAQUE_EXACT_CARD	UNKNOWN	ihren kleinen Samen- oder Knospenkopf	klein dosieren [lokaler H5-Musterbogenschritt 14/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
88	PROSE_HERBAL	f56r	f56r.12	H5	F017:E15	cho	2cc054357a929df85f64	OPAQUE_EXACT_CARD	UNKNOWN	nimm danach den folgenden Zusatz oder Pflanzenteil	Materialprobe trennen [lokaler H5-Musterbogenschritt 15/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
89	PROSE_HERBAL	f56r	f56r.12	H5	F017:E16	kchey	b74e9e65637b7c8538dd	OPAQUE_EXACT_CARD	UNKNOWN	das getrocknete schmale Blatt	Materialprobe trennen [lokaler H5-Musterbogenschritt 16/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
90	PROSE_HERBAL	f56r	f56r.12	H5	F017:E17	qokokchy	1322bc176443fc2a8a86	OPAQUE_EXACT_CARD	UNKNOWN	trockne es im Schatten	Materialprobe trennen [lokaler H5-Musterbogenschritt 17/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
91	PROSE_HERBAL	f56r	f56r.13	H5	F018:E18	okchy	9ad66e67803a12e745de	OPAQUE_EXACT_CARD	UNKNOWN	gebrauche die frisch bereitete Arznei	Materialprobe trennen [lokaler H5-Musterbogenschritt 18/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
92	PROSE_HERBAL	f56r	f56r.13	H5	F018:E19	chokcheo	087a47b5423438cd6b6a	OPAQUE_EXACT_CARD	UNKNOWN	trinke es bei Magenschmerz	Materialprobe trennen [lokaler H5-Musterbogenschritt 19/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
93	PROSE_HERBAL	f56r	f56r.13	H5	F018:E20	kchal	75a523fcf039b006f97b	OPAQUE_EXACT_CARD	UNKNOWN	bewahre den Rest trocken im Schatten	Materialprobe trennen [lokaler H5-Musterbogenschritt 20/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
94	PROSE_HERBAL	f56r	f56r.18	H5	F019:E21	sho	2cc054357a929df85f64	OPAQUE_EXACT_CARD	UNKNOWN	nimm danach den folgenden Zusatz oder Pflanzenteil	Materialprobe trennen [lokaler H5-Musterbogenschritt 21/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
95	PROSE_HERBAL	f56r	f56r.18	H5	F019:E22	chokchy	9ad66e67803a12e745de	OPAQUE_EXACT_CARD	UNKNOWN	gebrauche die frisch bereitete Arznei	trocknen und lagern [lokaler H5-Musterbogenschritt 22/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
96	PROSE_HERBAL	f56r	f56r.18	H5	F019:E23	kchoar	c71c72da4e09e0833392	OPAQUE_EXACT_CARD	UNKNOWN	mische es mit Honig	trocknen und lagern [lokaler H5-Musterbogenschritt 23/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
97	PROSE_HERBAL	f56r	f56r.18	H5	F019:E24	sotodan	61a075bc54793c1c781f	OPAQUE_EXACT_CARD	UNKNOWN	gebrauche es frisch vermischt	trocknen und lagern [lokaler H5-Musterbogenschritt 24/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
98	PROSE_HERBAL	f56r	f56r.19	H5	F020:E25	otchey	faf321940aed922846a9	FRAME_OT	TEIL?	Nimm den bezeichneten Anteil	trocknen und lagern [lokaler H5-Musterbogenschritt 25/27; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
99	PROSE_HERBAL	f56r	f56r.19	H5	F020:E26	keol	9bb7122b386ebbc6138f	OPAQUE_EXACT_CARD	UNKNOWN	die helle geöffnete Blüte	trocknen und lagern [lokaler H5-Musterbogenschritt 26/27; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
100	PROSE_HERBAL	f56r	f56r.19	H5	F020:E27	daiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_CARD	MASS?	Ein vorgeschriebenes Maß	trocknen und lagern [lokaler H5-Musterbogenschritt 27/27; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
101	PROSE_BIOLOGICAL	f81v	f81v.2	B1	F021:E1	qokedy	7db18b2f0fb7ed0fcfd3	OPAQUE_EXACT_CARD+TERMINAL	SPÜLEN?	spüle die bezeichnete Stelle einmal und beende den Schritt	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 1/66; keine Kartenbedeutung]	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
102	PROSE_BIOLOGICAL	f81v	f81v.2	B1	F022:E2	okaiin	b5fcea1eaed06b2f2291	SET_STANDARD_SLOT	UNKNOWN	beginne den nächsten abgemessenen Posten	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 2/66; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
103	PROSE_BIOLOGICAL	f81v	f81v.2	B1	F022:E3	kair	22fb87a5a83e5c3fb510	OPAQUE_EXACT_CARD	UNKNOWN	der zurücklaufende Strom	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 3/66; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
104	PROSE_BIOLOGICAL	f81v	f81v.2	B1	F022:E4	okal	308e8ea2d5d190c498e8	SET_LOCAL_RELATION_SLOT	UNKNOWN	mische beide Anteile zusammen	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 4/66; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
105	PROSE_BIOLOGICAL	f81v	f81v.2	B1	F022:E5	sar	4d4559019a961b834aa1	OPAQUE_EXACT_CARD	UNKNOWN	Daraus, aus demselben Ansatz	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 5/66; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
106	PROSE_BIOLOGICAL	f81v	f81v.2	B1	F022:E6	ol	dcda95c81a5460feb191	LINK_ACTIVE_STATE+FRAME_O	UNKNOWN	Mit der vorigen Zubereitung weiter	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 6/66; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
107	PROSE_BIOLOGICAL	f81v	f81v.2	B1	F022:E7	kain	9da1b6ac2c929daea697	OPAQUE_EXACT_CARD	UNKNOWN	ein abgemessener Anteil	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 7/66; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
108	PROSE_BIOLOGICAL	f81v	f81v.2	B1	F022:E8	olkain	94df4847b7b16c98394a	OPAQUE_EXACT_CARD	UNKNOWN	das untere Becken	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 8/66; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
109	PROSE_BIOLOGICAL	f81v	f81v.2	B1	F022:E9	al	dd0ecaf5e27d81befffc	OPAQUE_EXACT_CARD	AN?	An die bezeichnete Zielstelle führen	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 9/66; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
110	PROSE_BIOLOGICAL	f81v	f81v.2	B1	F022:E10	ol	dcda95c81a5460feb191	LINK_ACTIVE_STATE+FRAME_O	UNKNOWN	Mit der vorigen Zubereitung weiter	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 10/66; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
111	PROSE_BIOLOGICAL	f81v	f81v.2	B1	F022:E11	rol	1496a731803a9f48d2e1	OPAQUE_EXACT_CARD	UNKNOWN	bevor es abkühlt	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 11/66; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
112	PROSE_BIOLOGICAL	f81v	f81v.2	B1	F022:E12	dl	0f18de177ed7c878bf95	LINK_ACTIVE_STATE	UNKNOWN	das bereitete Öl	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 12/66; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
113	PROSE_BIOLOGICAL	f81v	f81v.7	B1	F023:E13	olor	dec401773c1f0347793d	OPAQUE_EXACT_CARD	ZUVOR?	Aus dem vorigen Ansatz entnehmen	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 13/66; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
114	PROSE_BIOLOGICAL	f81v	f81v.7	B1	F023:E14	ol	dcda95c81a5460feb191	LINK_ACTIVE_STATE+FRAME_O	UNKNOWN	Mit der vorigen Zubereitung weiter	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 14/66; keine Kartenbedeutung]	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
115	PROSE_BIOLOGICAL	f81v	f81v.7	B1	F023:E15	sheckhal	4eab1841ed655c20a348	OPAQUE_EXACT_CARD	UNKNOWN	eine mäßige Menge	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 15/66; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
116	PROSE_BIOLOGICAL	f81v	f81v.7	B1	F023:E16	daiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_CARD	MASS?	Ein vorgeschriebenes Maß	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 16/66; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
117	PROSE_BIOLOGICAL	f81v	f81v.7	B1	F023:E17	qokeedal	93f69c38fdedee1598e9	OPAQUE_EXACT_CARD	UNKNOWN	der eingetauchte Teil	Hauptkreislauf beschicken [lokaler B1-Musterbogenschritt 17/66; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
118	PROSE_BIOLOGICAL	f81v	f81v.7	B1	F023:E18	daiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_CARD	MASS?	Ein vorgeschriebenes Maß	temperieren [lokaler B1-Musterbogenschritt 18/66; keine Kartenbedeutung]	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
119	PROSE_BIOLOGICAL	f81v	f81v.7	B1	F023:E19	chckhy	2cc8bb3c2af19607888f	OPAQUE_EXACT_CARD	UNKNOWN	durch die verbundenen Läufe	temperieren [lokaler B1-Musterbogenschritt 19/66; keine Kartenbedeutung]	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	V43_DEFAULT>V49_EVENT>V50/V51/V56_STRICT_EXACT_BINDING>V59_R1
