ledger_row_id	domain	page	unit_id	physical_line_or_locus	field_or_slot_id	event_index	surface	exact_opaque_id	opaque_id_status	formal_coordinates_or_diagram_role	formal_operation_German	selected_atomic_value_German	selected_atomic_status	global_default_mnemonic_German	mnemonic_license	licensed_context_prompt_German	local_event_or_slot_expansion	unit_reading_ref	closure_status	line_is_sentence	direct_f68_f69_join	semantic_contract	source_artifact
L0048	PROSE	f11r	H3	f11r.4	F0008	2	chy	b921a237be883a820352	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[Y]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	Diese aktive Portion	H3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0049	PROSE	f11r	H3	f11r.4	F0008	3	kchy	b2812c8283c3a62438bd	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[KCHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	binde es auf die geschwollene Stelle	H3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0050	PROSE	f11r	H3	f11r.4	F0008	4	dy	b921a237be883a820352	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[Y]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	Diese aktive Portion	H3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0051	PROSE	f11r	H3	f11r.4	F0008	5	daiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	VORGABEPARAMETER?	Ein vorgeschriebenes Maß	H3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0052	PROSE	f11r	H3	f11r.7	F0009	1	qotchy	a48efd6c4491a046ba78	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	FRAME_OT(UNKNOWN_HOST[CHY])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	bereite aus den Blättern einen warmen Umschlag	H3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0053	PROSE	f11r	H3	f11r.7	F0009	2	okchol	322281bd391aa621f568	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OKCHOL]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	lege ihn warm auf	H3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0054	PROSE	f11r	H3	f11r.7	F0009	3	cthy	e0b630cb1b5df5e7105b	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[CTHY]	NONE_SELECTED	BEREIT?	WEAK_MNEMONIC	BEREIT?	V51_CARD_CTHY;V56_P07	NONE	Sobald die Zubereitung gebrauchsfertig ist	H3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0055	PROSE	f11r	H3	f11r.7	F0009	4	dy	b921a237be883a820352	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[Y]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	Diese aktive Portion	H3	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0056	PROSE	f55v	H4	f55v.5	F0010	1	qokaiin	b5fcea1eaed06b2f2291	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	SET(<ARG_AIIN>)	STANDARDSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	STANDARDSLOT SETZEN	beginne den nächsten abgemessenen Posten	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0057	PROSE	f55v	H4	f55v.5	F0010	2	chaiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	NONE	Ein vorgeschriebenes Maß	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0058	PROSE	f55v	H4	f55v.5	F0010	3	ykain	403c1592f918c8f23b88	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[YK] + <ARG_AIN>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	koche das breite Blatt sanft	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0059	PROSE	f55v	H4	f55v.5	F0010	4	ykan	d929a14ec45749b2e805	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[YKAN]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	in Weißwein	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0060	PROSE	f55v	H4	f55v.5	F0010	5	ody	97cc9ac109148723c472	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[O])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	lasse es ziehen, bis die Flüssigkeit klar ist	H4	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0061	PROSE	f55v	H4	f55v.5	F0011	6	daiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	VORGABEPARAMETER?	Ein vorgeschriebenes Maß	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0062	PROSE	f55v	H4	f55v.5	F0011	7	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	VARIANT_D(UNKNOWN_HOST[Y])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	rühre, bis alles gleichmäßig vermischt ist	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0063	PROSE	f55v	H4	f55v.5	F0011	8	talam	e026af581c99322fbd46	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE_B3(UNKNOWN_HOST[ALA])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	wasche die wunde Stelle einmal	H4	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0064	PROSE	f55v	H4	f55v.11	F0012	1	ykaiin	f7dc90b2c31fd341f0a4	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[YK] + <ARG_AIIN>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	für den zweiten Arzneigebrauch	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0065	PROSE	f55v	H4	f55v.11	F0012	2	cheoar	807591efc3d3f7ddbfab	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[O] + <ARG_AR>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	gib Weißwein hinzu	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0066	PROSE	f55v	H4	f55v.11	F0012	3	cheeky	2c1a5fd92b9e3c762242	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[EKY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	solange es noch warm ist	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0067	PROSE	f55v	H4	f55v.11	F0012	4	oldy	1b1ffdd869fb1429ad03	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(FRAME_O(LINK))	VERKNÜPFEN + FELDABSCHLUSS	VERKNÜPFEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	NONE	koche sanft und beende diesen Arbeitsschritt	H4	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0068	PROSE	f55v	H4	f55v.11	F0013	5	aiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	NONE	Ein vorgeschriebenes Maß	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0069	PROSE	f55v	H4	f55v.11	F0013	6	okal	308e8ea2d5d190c498e8	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	SET(<ARG_AL>)	LOKALEN RELATIONSSLOT SETZEN	SETZEN	FORMAL_OPERATION	UNKNOWN_EXEMPLAR	NONE	LOKALEN RELATIONSSLOT SETZEN	mische beide Anteile zusammen	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0070	PROSE	f55v	H4	f55v.11	F0013	7	oltchy	204b04837409088c48f9	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OLTCHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	bewahre es in einem bedeckten Gefäß	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0071	PROSE	f55v	H4	f55v.11	F0013	8	or	7a4bb8136330ee4e6e56	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OR]	NONE_SELECTED	BEREITUNG?	WEAK_MNEMONIC	BEREITUNG?	V50_HOST_OR;V56_P08	NONE	Die bereitete Arbeitsflüssigkeit	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0072	PROSE	f55v	H4	f55v.11	F0013	9	y	b921a237be883a820352	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[Y]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	Diese aktive Portion	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0073	PROSE	f55v	H4	f55v.11	F0013	10	orain	6afeb5c9ab9f6cbdea0d	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OR] + <ARG_AIN>	NONE_SELECTED	BEREITUNG?	WEAK_MNEMONIC	BEREITUNG?	V50_HOST_OR	NONE	gebrauche die fertige Flüssigkeit frisch	H4	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0074	PROSE	f56r	H5	f56r.5	F0014	1	chochor	b9d7b6d68209a9019e7a	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	FRAME_O(UNKNOWN_HOST[CHOR])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	sammle die Pflanze im Frühjahr	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0075	PROSE	f56r	H5	f56r.5	F0014	2	cho	2cc054357a929df85f64	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[O]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	nimm danach den folgenden Zusatz oder Pflanzenteil	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0076	PROSE	f56r	H5	f56r.5	F0014	3	chodaly	0ec6a45e2950e8e7061d	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[ODALY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	die dünne untere Wurzel	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0077	PROSE	f56r	H5	f56r.5	F0014	4	daiin	2f1c5e56e8f0ff459065	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AIIN]	NONE_SELECTED	MASS?	WEAK_MNEMONIC	MASS?	V51_CARD_AIIN;V56_P05	VORGABEPARAMETER?	Ein vorgeschriebenes Maß	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0078	PROSE	f56r	H5	f56r.7	F0015	1	sho	2cc054357a929df85f64	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[O]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	nimm danach den folgenden Zusatz oder Pflanzenteil	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0079	PROSE	f56r	H5	f56r.7	F0015	2	kchol	893c570f3fa3fce99711	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[KCHOL]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	lasse es in Weißwein ziehen	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0080	PROSE	f56r	H5	f56r.7	F0015	3	otchor	10488b911aae52b3b334	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	FRAME_OT(UNKNOWN_HOST[CHOR])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	vor der Blüte gesammelt	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0081	PROSE	f56r	H5	f56r.7	F0015	4	choky	276a7c2d74d1143446f4	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OKY]	NONE_SELECTED	VERWENDEN?	WEAK_MNEMONIC	VERWENDEN?	V51_CARD_OKY;V56_P06	NONE	Die aktive Portion verwenden	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0082	PROSE	f56r	H5	f56r.7	F0015	5	dal	dd0ecaf5e27d81befffc	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[AL]	NONE_SELECTED	AN?	WEAK_MNEMONIC	AN?	V50_HOST_AL;V56_P09	NONE	An die bezeichnete Zielstelle führen	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0083	PROSE	f56r	H5	f56r.8	F0016	1	schol	d665560c8ff80799a82c	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[CHOL]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	von diesem abgebildeten Simplex	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0084	PROSE	f56r	H5	f56r.8	F0016	2	choy	c10aec6d4dd877ec8bd8	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	FRAME_O(UNKNOWN_HOST[Y])	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	die auf feuchter schattiger Heide wächst	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0085	PROSE	f56r	H5	f56r.8	F0016	3	choky	276a7c2d74d1143446f4	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OKY]	NONE_SELECTED	VERWENDEN?	WEAK_MNEMONIC	VERWENDEN?	V51_CARD_OKY;V56_P06	NONE	Die aktive Portion verwenden	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0086	PROSE	f56r	H5	f56r.8	F0016	4	cheeckhody	95987d6f198d6d247511	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	CLOSE(UNKNOWN_HOST[ECKHO])	FELDABSCHLUSS	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	lasse das Pflaster unbedeckt trocknen	H5	ATTACHED_FIELD_FINAL_CLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0087	PROSE	f56r	H5	f56r.12	F0017	1	sh	ad3581d3144f69a5912d	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[H]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	ihren kleinen Samen- oder Knospenkopf	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0088	PROSE	f56r	H5	f56r.12	F0017	2	cho	2cc054357a929df85f64	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[O]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	nimm danach den folgenden Zusatz oder Pflanzenteil	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0089	PROSE	f56r	H5	f56r.12	F0017	3	kchey	b74e9e65637b7c8538dd	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[KCHEY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	das getrocknete schmale Blatt	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0090	PROSE	f56r	H5	f56r.12	F0017	4	qokokchy	1322bc176443fc2a8a86	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OKOKCHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	trockne es im Schatten	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0091	PROSE	f56r	H5	f56r.13	F0018	1	okchy	9ad66e67803a12e745de	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OKCHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	gebrauche die frisch bereitete Arznei	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0092	PROSE	f56r	H5	f56r.13	F0018	2	chokcheo	087a47b5423438cd6b6a	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OKCHEO]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	trinke es bei Magenschmerz	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0093	PROSE	f56r	H5	f56r.13	F0018	3	kchal	75a523fcf039b006f97b	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[KCH] + <ARG_AL>	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	bewahre den Rest trocken im Schatten	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0094	PROSE	f56r	H5	f56r.18	F0019	1	sho	2cc054357a929df85f64	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[O]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	nimm danach den folgenden Zusatz oder Pflanzenteil	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
L0095	PROSE	f56r	H5	f56r.18	F0019	2	chokchy	9ad66e67803a12e745de	OPAQUE_EXACT_JOINT_TUPLE_NOT_WORD	UNKNOWN_HOST[OKCHY]	NONE_SELECTED	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	UNKNOWN_EXEMPLAR	NONE	NONE	gebrauche die frisch bereitete Arznei	H5	NONCLOSE	NO	NONE	PROSE_EXACT_FORMAL_MNEMONIC_OR_UNKNOWN_PLUS_LOCAL_UNIT_EXPANSION	V49_SELECTED_381_EVENT_INTERLINEAR.tsv
