unified_serial	unified_id	section	unit_id	page	locus	local_container	opaque_identity	local_owner	local_namespace	autonomous_operational_class	autonomous_readback_token	visible_group_count	source_token_count	read_once_status	owner_reset_status	optional_master_gloss	occurrence_bound_exemplar	occurrence_content_confidence	purpose_lead_unit_role	purpose_rival_unit_role	strongest_local_rival	strongest_local_contradiction	order_join_policy	semantic_ceiling
28	P:E028	HERBAL	H2	f10r	f10r.8	F004	dec401773c1f0347793d	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Nimm den vorherigen Posten hinzu]	0.46	Illustrated simple-drug article: two harvest-state fractions composed as an external salve.	Seasonal specimen/material protocol: two harvest fractions combined and conserved.	Technischer Pflanzenmaterial-Rivale: vorige Charge dem lokalen Posten wieder aufnehmen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind vorheriger Posten.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
29	P:E029	HERBAL	H2	f10r	f10r.8	F004	dcda95c81a5460feb191	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PROSE_EXACT_CARD_REGISTER	FORMAL_LINK_OR_SLOT	[FORMAL_LINK]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:keine eigene Sachangabe; der Master verbindet die benachbarten Quellenglieder an dieser formalen Linkstelle]	0.46	Illustrated simple-drug article: two harvest-state fractions composed as an external salve.	Seasonal specimen/material protocol: two harvest fractions combined and conserved.	Technischer Pflanzenmaterial-Rivale: diese vorige Charge an Vergleich dem lokalen Posten verknüpfen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Arbeitsansatz.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
30	P:E030	HERBAL	H2	f10r	f10r.8	F004	2f1c5e56e8f0ff459065	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PROSE_EXACT_CARD_REGISTER	FORMAL_PARAMETER_CHANNEL	[FORMAL:VORGABEPARAMETER; KEIN_WORT]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Gib von beiden das gleiche örtliche Maß]	0.46	Illustrated simple-drug article: two harvest-state fractions composed as an external salve.	Seasonal specimen/material protocol: two harvest fractions combined and conserved.	Technischer Pflanzenmaterial-Rivale: Sollmenge für dem lokalen Posten buchen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Dosis.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
31	P:E031	HERBAL	H2	f10r	f10r.8	F004	4d4559019a961b834aa1	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Vereinige die beiden Fraktionen]	0.32	Illustrated simple-drug article: two harvest-state fractions composed as an external salve.	Seasonal specimen/material protocol: two harvest fractions combined and conserved.	Technischer Pflanzenmaterial-Rivale: frühe Fraktion vollständig mazerieren.	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Fraktionen.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
32	P:E032	HERBAL	H2	f10r	f10r.9	F005	27d97af8c96eb056c2e6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Gib sie in ein glasiertes Gefäß]	0.25	Illustrated simple-drug article: two harvest-state fractions composed as an external salve.	Seasonal specimen/material protocol: two harvest fractions combined and conserved.	Technischer Pflanzenmaterial-Rivale: späte Erntefraktion dem lokalen Posten eröffnen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind glasiertes Gefäß.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
33	P:E033	HERBAL	H2	f10r	f10r.9	F005	7a4bb8136330ee4e6e56	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Führe die Mischung als Salbenansatz]	0.46	Illustrated simple-drug article: two harvest-state fractions composed as an external salve.	Seasonal specimen/material protocol: two harvest fractions combined and conserved.	Technischer Pflanzenmaterial-Rivale: dem lokalen Posten als ersten aktiven Ansatz führen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Salbenansatz.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
34	P:E034	HERBAL	H2	f10r	f10r.9	F005	7a4bb8136330ee4e6e56	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Der wiederholte Ansatzvermerk bestätigt hier denselben Salbenposten]	0.46	Illustrated simple-drug article: two harvest-state fractions composed as an external salve.	Seasonal specimen/material protocol: two harvest fractions combined and conserved.	Technischer Pflanzenmaterial-Rivale: späte Teilcharge dem lokalen Posten als zweiten aktiven Ansatz führen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Salbenansatz.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
35	P:E035	HERBAL	H2	f10r	f10r.9	F005	b921a237be883a820352	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Rühre bei kleinem Feuer]	0.30	Illustrated simple-drug article: two harvest-state fractions composed as an external salve.	Seasonal specimen/material protocol: two harvest fractions combined and conserved.	Technischer Pflanzenmaterial-Rivale: beide Ernteauszüge in getrennten Gefäßen umrühren.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Feuer.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
36	P:E036	HERBAL	H2	f10r	f10r.9	F005	409de02322e7b2ca0c62	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Bis eine weiche Salbe entsteht]	0.31	Illustrated simple-drug article: two harvest-state fractions composed as an external salve.	Seasonal specimen/material protocol: two harvest fractions combined and conserved.	Technischer Pflanzenmaterial-Rivale: beide durch dasselbe Tuch seihen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Salbe.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
37	P:E037	HERBAL	H2	f10r	f10r.9	F005	b921a237be883a820352	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Bewahre sie bedeckt]	0.28	Illustrated simple-drug article: two harvest-state fractions composed as an external salve.	Seasonal specimen/material protocol: two harvest fractions combined and conserved.	Technischer Pflanzenmaterial-Rivale: Farbe und Bodensatz als Vergleichsmerkmale notieren.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Vorratsgefäß.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
38	P:E038	HERBAL	H2	f10r	f10r.9	F005	834825c61d048a6b5628	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung]	0.18	Illustrated simple-drug article: two harvest-state fractions composed as an external salve.	Seasonal specimen/material protocol: two harvest fractions combined and conserved.	Technischer Pflanzenmaterial-Rivale: Vergleichspaar dem lokalen Posten/dem lokalen Posten verschlossen lagern.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Geschwür, Schwellung.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
39	P:E039	HERBAL	H3	f11r	f11r.1	F006	953ad19b79517fc8a211	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Nimm im ersten Frühjahr Blüten und junge Blätter der unbenannten Pflanze]	0.32	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: Bildbesitzer H3 als Blüten-Kraut-Los dem lokalen Posten eröffnen.	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Blüten, junge Blätter; Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Frühjahr.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
40	P:E040	HERBAL	H3	f11r	f11r.1	F006	428a5e3662aa57b4b256	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Koche sie in reinem Wein]	0.25	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: junge oberirdische Teile sammeln.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Wein.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
41	P:E041	HERBAL	H3	f11r	f11r.1	F006	bdad9f9ea8b80f141496	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Wring den Ansatz durch ein feines Tuch]	0.28	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: Blütenköpfe und Blätter in zwei Schalen sortieren.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Tuch.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
42	P:E042	HERBAL	H3	f11r	f11r.1	F006	a8af08e69edab8e54f15	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Lass den Auszug stehen]	0.29	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: Krautfraktion quetschen und in Wasser mazerieren.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Auszug.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
43	P:E043	HERBAL	H3	f11r	f11r.1	F006	deb377381ceaf55ea310	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Seihe ihn nochmals durch ein Tuch]	0.28	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: Auszug zuerst grob, dann durch Tuch seihen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Tuch.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
44	P:E044	HERBAL	H3	f11r	f11r.1	F006	b5df9126607030b95175	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Warte, bis der örtlich verlangte klare Zustand erreicht ist]	0.46	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: Klarheitszustand des Filtrats dem lokalen Posten prüfen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Klarzustand.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
45	P:E045	HERBAL	H3	f11r	f11r.1	F006	2e2027b1951d79911e24	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Lass ihn abkühlen; damit endet der erste Posten]	0.40	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: klares Filtrat absetzen lassen und Feld schließen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Abkühlung.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
46	P:E046	HERBAL	H3	f11r	f11r.1	F007	577c03a928d674d420d7	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Behalte einen Teil der frischen Blüten für eine zweite Arznei zurück]	0.31	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: einen Blütenkopf als Referenzfraktion dem lokalen Posten zurücklegen.	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Blüten; Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind zweite Arznei.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
47	P:E047	HERBAL	H3	f11r	f11r.4	F008	d665560c8ff80799a82c	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Nimm den ersten Auszug wieder auf]	0.34	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: Filtrat dem lokalen Posten wieder aufnehmen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind erster Auszug.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
48	P:E048	HERBAL	H3	f11r	f11r.4	F008	b921a237be883a820352	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Nimm davon einen Anteil]	0.31	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: drei gleiche Probengläser bereitstellen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Anteil.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
49	P:E049	HERBAL	H3	f11r	f11r.4	F008	b2812c8283c3a62438bd	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Gib ihn als Trank]	0.25	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: Filtrat auf die Probengläser verteilen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Trank.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
50	P:E050	HERBAL	H3	f11r	f11r.4	F008	b921a237be883a820352	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Gebrauche ihn bei bedrücktem Gemüt und beschwerter Brust]	0.18	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: Farbton und Niederschlag je Glas vermerken.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Gemütsbeschwerde, Brustbeschwerde.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
51	P:E051	HERBAL	H3	f11r	f11r.4	F008	2f1c5e56e8f0ff459065	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	FORMAL_PARAMETER_CHANNEL	[FORMAL:VORGABEPARAMETER; KEIN_WORT]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Gib ein kleines örtliches Maß]	0.46	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: Sollmenge je Probenglas buchen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Dosis.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
52	P:E052	HERBAL	H3	f11r	f11r.7	F009	a48efd6c4491a046ba78	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Nimm die zurückbehaltenen Blüten]	0.36	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: Blattfraktion dem lokalen Posten als neue Charge eröffnen.	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Blüten.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
53	P:E053	HERBAL	H3	f11r	f11r.7	F009	322281bd391aa621f568	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Erwärme sie in Olivenöl]	0.25	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: Blätter warm in Wasser ausziehen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Olivenöl.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
54	P:E054	HERBAL	H3	f11r	f11r.7	F009	e0b630cb1b5df5e7105b	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_EXACT_CARD_REGISTER	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR_VALUE_UNKNOWN]	1	1	ORDINARY_VISIBLE_SOURCE_TOKEN	NO	NONE	[EXEMPLAR:Warte, bis der örtliche Bereitschaftszustand erreicht ist]	0.46	Illustrated simple-drug article: wine extraction/internal administration plus a flower-oil preparation.	Natural-material sheet: two plant fractions preserved in different media.	Technischer Pflanzenmaterial-Rivale: Arbeitsstand dem lokalen Posten als bereit markieren.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Gebrauchsreife.	PROSE_PHYSICAL_ORDER__STATEMENT_MAY_CROSS_LINE__OWNER_RESET_OVERRIDES_CONTINUITY	OCCURRENCE_BOUND_EXEMPLAR_NOT_CARD_WORD_STEM_SOUND_LANGUAGE_PLAINTEXT_OR_TRANSLATION
