statement_id	record_unit_id	section	page	statement_ordinal_in_record	constituent_fields	physical_lines	event_count	event_serials	exact_card_order	autonomous_primary_order	occurrence_bound_exemplar_sequence	selected_source_sentence	owner_transition	visible_owner_resets	cross_field_transitions	cross_physical_line_transitions	line_crossing	source_class	process_or_content_rival	notation_rival	repair_cost_0_4	hardest_contradiction	semantic_ceiling
B3-S029	B3	BIOLOGICAL	f83r	29	F102	f83r.20	3	295|296|297	dcda95c81a5460feb191 > 9247e38d29c79a0d2fa5 > 7db18b2f0fb7ed0fcfd3	[FORMAL_LINK_OR_SLOT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder] [EXEMPLAR:Nach der ersten Spülung] [EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Nach der ersten Spülung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	INHERIT_OWNER[F102:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	0	0	0	NO:f83r.20	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B3-S030	B3	BIOLOGICAL	f83r	30	F103|F104	f83r.20|f83r.22	4	298|299|300|301	276a7c2d74d1143446f4 > 2f1c5e56e8f0ff459065 > b154ff779abe5f196c80 > 4de12cf322dfb76ded1e	[EXEMPLARWERT UNBEKANNT] [FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen] [EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen] [EXEMPLAR:Ziehe die klare Flüssigkeit ab] [EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Ziehe die klare Flüssigkeit ab. Mische zu gleichen Teilen und beende den Schritt.]	INHERIT_OWNER[F103:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] -> INHERIT_OWNER[F104:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	0	1	1	YES:f83r.20→f83r.22; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	LOCAL_ACTION_OR_CONDITION_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B3-S031	B3	BIOLOGICAL	f83r	31	F105	f83r.22	1	302	7d25241b0e56c836372a	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.]	INHERIT_OWNER[F105:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	0	0	0	NO:f83r.22	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B3-S032	B3	BIOLOGICAL	f83r	32	F106	f83r.22	5	303|304|305|306|307	d784b2abcaf1a3703de2 > 6f7ff8287eddf4da9fdb > 1779decef17481ec2853 > 54d0e228ca346110af05 > c45ebac60774620561e2	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Beginne die Spülung] [EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist] [EXEMPLAR:Das breite Gefäß] [EXEMPLAR:Für dieselbe Dauer wie zuvor] [EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	[EXEMPLAR:Beginne die Spülung. Rühre, bis alles gleichmäßig vermischt ist. Das breite Gefäß. Für dieselbe Dauer wie zuvor. Lasse es bis zur Klarheit ziehen und beende den Schritt.]	INHERIT_OWNER[F106:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	0	0	0	NO:f83r.22	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B3-S033	B3	BIOLOGICAL	f83r	33	F107	f83r.22	1	308	04a3877f0fc81b7597c9	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Ziehe es ab und beende den Schritt]	[EXEMPLAR:Ziehe es ab und beende den Schritt.]	INHERIT_OWNER[F107:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR]	0	0	0	NO:f83r.22	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B3-S034	B3	BIOLOGICAL	f83r	34	F108	f83r.24	6	309|310|311|312|313|314	2c82523794dcb7d2b343 > e0b630cb1b5df5e7105b > 80ebbbbf238eee9f0aef > 54d0e228ca346110af05 > 7811a7daff25d476e28d > bc4f1f5c006c74a4d26d	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Bis es klar ist] [EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen] [EXEMPLAR:Gleichmäßig bearbeiten] [EXEMPLAR:Für dieselbe Dauer wie zuvor] [EXEMPLAR:Das untere Becken] [EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Bis es klar ist. Den örtlichen Prüfzustand der Charge feststellen. Gleichmäßig bearbeiten. Für dieselbe Dauer wie zuvor. Das untere Becken. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	INHERIT_OWNER[F108:INHERITED_VISIBLE:B3_MAIN_ARCH_LINKED_PAIR] -> RESET_AT_RECORD_END	0	0	0	NO:f83r.24	LOCAL_STATE_RELEASE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S001	B4	BIOLOGICAL	f83r	1	F109	f83r.25	1	315	7d25241b0e56c836372a	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.]	RESET_RECORD -> SET_DIRECT_OWNER[F109:DIRECT_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NO:f83r.25	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S002	B4	BIOLOGICAL	f83r	2	F110	f83r.25	3	316|317|318	e2eb77ca9d9e1a8ba29a > 0275fbf14e07935b0a45 > 7db18b2f0fb7ed0fcfd3	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Fülle danach das Gefäß] [EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren] [EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:Fülle danach das Gefäß. Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	INHERIT_OWNER[F110:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NO:f83r.25	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S003	B4	BIOLOGICAL	f83r	3	F111|F112	f83r.25|f83r.26	7	319|320|321|322|323|324|325	6f7ff8287eddf4da9fdb > 90bcf0a9ec0ef56399e6 > faf321940aed922846a9 > 0275fbf14e07935b0a45 > 276a7c2d74d1143446f4 > dcda95c81a5460feb191 > bc4f1f5c006c74a4d26d	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [FORMAL_LINK_OR_SLOT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist] [EXEMPLAR:Zum unteren Ablauf hin] [EXEMPLAR:Einen recordlokalen Anteil auswählen] [EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren] [EXEMPLAR:Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen] [EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder] [EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist. Zum unteren Ablauf hin. Einen recordlokalen Anteil auswählen. Die Charge für den vorgesehenen Gebrauch temperieren. Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	INHERIT_OWNER[F111:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR] -> INHERIT_OWNER[F112:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	1	1	YES:f83r.25→f83r.26; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	LOCAL_ACTION_OR_CONDITION_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S004	B4	BIOLOGICAL	f83r	4	F113	f83r.26	1	326	eb2e4bc143f623ee03ac	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt]	[EXEMPLAR:Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt.]	INHERIT_OWNER[F113:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NO:f83r.26	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S005	B4	BIOLOGICAL	f83r	5	F114	f83r.27	3	327|328|329	53cd0637c6820ba5e91f > 6f7ff8287eddf4da9fdb > 7d25241b0e56c836372a	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Durch ein Tuch] [EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist] [EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	[EXEMPLAR:Durch ein Tuch. Rühre, bis alles gleichmäßig vermischt ist. Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.]	INHERIT_OWNER[F114:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NO:f83r.27	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S006	B4	BIOLOGICAL	f83r	6	F115	f83r.27	1	330	d68bc8de3bcee09db23c	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt.]	INHERIT_OWNER[F115:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NO:f83r.27	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S007	B4	BIOLOGICAL	f83r	7	F116	f83r.27	1	331	d68bc8de3bcee09db23c	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt.]	INHERIT_OWNER[F116:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NO:f83r.27	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S008	B4	BIOLOGICAL	f83r	8	F117	f83r.28	4	332|333|334|335	2f1c5e56e8f0ff459065 > 2c1a5fd92b9e3c762242 > 92e43836d82f98bf02d3 > 7db18b2f0fb7ed0fcfd3	[FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen] [EXEMPLAR:Solange es noch warm ist] [EXEMPLAR:Die erste Öffnung] [EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen. Solange es noch warm ist. Die erste Öffnung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	INHERIT_OWNER[F117:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NO:f83r.28	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S009	B4	BIOLOGICAL	f83r	9	F118	f83r.28	1	336	bc4f1f5c006c74a4d26d	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	INHERIT_OWNER[F118:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NO:f83r.28	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S010	B4	BIOLOGICAL	f83r	10	F119	f83r.28	1	337	1b1ffdd869fb1429ad03	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt]	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.]	INHERIT_OWNER[F119:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NO:f83r.28	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S011	B4	BIOLOGICAL	f83r	11	F120|F121	f83r.35|f83r.37	7	338|339|340|341|342|343|344	2f1c5e56e8f0ff459065 > d904bf7b044dd3922781 > daf32e6db9e04413ce7f > 1645e612504fcef59ced > 6f7ff8287eddf4da9fdb > dcda95c81a5460feb191 > b958a512ca6a3559e86e	[FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [FORMAL_LINK_OR_SLOT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen] [EXEMPLAR:Bei sanfter Wärme] [EXEMPLAR:Das breite Gefäß] [EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß] [EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist] [EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder] [EXEMPLAR:Wasche zweimal und beende den Schritt]	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen. Bei sanfter Wärme. Das breite Gefäß. Gib einen abgemessenen Anteil in das Gefäß. Rühre, bis alles gleichmäßig vermischt ist. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Wasche zweimal und beende den Schritt.]	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F120:DIRECT_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] -> INHERIT_OWNER[F121:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	1	1	1	YES:f83r.35→f83r.37; CLAUSE_CONTINUES_ACROSS_PHYSICAL_LINES	LOCAL_PARAMETER_BOOKING_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S012	B4	BIOLOGICAL	f83r	12	F122	f83r.37	1	345	de7321bface5628e35d6	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	INHERIT_OWNER[F122:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	0	0	0	NO:f83r.37	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	0	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S013	B4	BIOLOGICAL	f83r	13	F123	f83r.37	2	346|347	232195d6ff2f326322f7 > bc4f1f5c006c74a4d26d	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Lasse die Mischung einlaufen] [EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:Lasse die Mischung einlaufen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	INHERIT_OWNER[F123:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	0	0	0	NO:f83r.37	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
B4-S014	B4	BIOLOGICAL	f83r	14	F124	f83r.38	4	348|349|350|351	7a4bb8136330ee4e6e56 > b921a237be883a820352 > ecce30bc8dcc400bf2c8 > 8aedd154964a78e555d6	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen] [EXEMPLAR:Diese aktive Portion] [EXEMPLAR:Über der örtlich bezeichneten Stelle] [EXEMPLAR:Gebrauche sie sofort und beende den Schritt]	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Diese aktive Portion. Über der örtlich bezeichneten Stelle. Gebrauche sie sofort und beende den Schritt.]	INHERIT_OWNER[F124:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	0	0	0	NO:f83r.38	RECORD_LOCAL_LINK_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	STATEMENT_SEGMENTATION_AND_SOURCE_CLASS_EXEMPLAR__NOT_SENTENCE_TRANSLATION
