field_id	section	record_unit_id	page	locus	statement_id	event_serials	image_owner_id	operational_sequence	master_exemplar_field_text	strongest_content_rival	parse_status	unsupported_nouns	content_status	semantic_ceiling
F111	BIOLOGICAL	B4	f83r	f83r.25	B4-S003	319|320	B4_MAIN_ARCH_LINKED_PAIR	E319:OPAQUE_EXEMPLAR_CARD > E320:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Rühre, bis alles gleichmäßig vermischt ist. Zum unteren Ablauf hin.	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsöffnung ausstreichen; keine Vererbung über einen Stationswechsel.	UNPARSED	Ablassen/Ablauf|Strom/Flussrichtung	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F112	BIOLOGICAL	B4	f83r	f83r.26	B4-S003	321|322|323|324|325	B4_MAIN_ARCH_LINKED_PAIR	E321:OPAQUE_EXEMPLAR_CARD > E322:OPAQUE_EXEMPLAR_CARD > E323:OPAQUE_EXEMPLAR_CARD > E324:FORMAL_LINK_OR_SLOT > E325:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Einen recordlokalen Anteil auswählen. Die Charge für den vorgesehenen Gebrauch temperieren. Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Teilcharge aus lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F112; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F112; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Anteil|Charge|Wärme/Temperatur|Station|Haut-/Wundstelle|Posten|Bereitschaft	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F113	BIOLOGICAL	B4	f83r	f83r.26	B4-S004	326	B4_MAIN_ARCH_LINKED_PAIR	E326:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	UNPARSED	Tuch|Station|Haut-/Wundstelle|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F114	BIOLOGICAL	B4	f83r	f83r.27	B4-S005	327|328|329	B4_MAIN_ARCH_LINKED_PAIR	E327:OPAQUE_EXEMPLAR_CARD > E328:OPAQUE_EXEMPLAR_CARD > E329:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Durch ein Tuch. Rühre, bis alles gleichmäßig vermischt ist. Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	UNPARSED	Tuch|Flüssigkeit|Auflage|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F115	BIOLOGICAL	B4	f83r	f83r.27	B4-S006	330	B4_MAIN_ARCH_LINKED_PAIR	E330:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	UNPARSED	Tuch	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F116	BIOLOGICAL	B4	f83r	f83r.27	B4-S007	331	B4_MAIN_ARCH_LINKED_PAIR	E331:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	UNPARSED	Tuch	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F117	BIOLOGICAL	B4	f83r	f83r.28	B4-S008	332|333|334|335	B4_MAIN_ARCH_LINKED_PAIR	E332:FORMAL_NONWORD_CHANNEL > E333:OPAQUE_EXEMPLAR_CARD > E334:OPAQUE_EXEMPLAR_CARD > E335:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Solange es noch warm ist. Die erste Öffnung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Wärme/Temperatur|Öffnung|erste/zweite Richtung|Waschflotte|Lauf|Station|Spülen	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F118	BIOLOGICAL	B4	f83r	f83r.28	B4-S009	336	B4_MAIN_ARCH_LINKED_PAIR	E336:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	UNPARSED	Bereitschaft	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F119	BIOLOGICAL	B4	f83r	f83r.28	B4-S010	337	B4_MAIN_ARCH_LINKED_PAIR	E337:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	UNPARSED	Bade-/Waschzusatz|Waschung/Bad|Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F120	BIOLOGICAL	B4	f83r	f83r.35	B4-S011	338|339|340|341|342	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E338:FORMAL_NONWORD_CHANNEL > E339:OPAQUE_EXEMPLAR_CARD > E340:OPAQUE_EXEMPLAR_CARD > E341:OPAQUE_EXEMPLAR_CARD > E342:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Bei sanfter Wärme. Das breite Gefäß. Gib einen abgemessenen Anteil in das Gefäß. Rühre, bis alles gleichmäßig vermischt ist.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: vorigen Arbeitsstand aufnehmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückgabe an die Vorstation buchen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Wärme/Temperatur|Gefäß|Anteil|Maß/Menge	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F121	BIOLOGICAL	B4	f83r	f83r.37	B4-S011	343|344	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E343:FORMAL_LINK_OR_SLOT > E344:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Wasche zweimal und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F121; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge in den Sammellauf ablassen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Waschung/Bad	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F122	BIOLOGICAL	B4	f83r	f83r.37	B4-S012	345	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E345:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	UNIQUE	Flüssigkeit|Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F123	BIOLOGICAL	B4	f83r	f83r.37	B4-S013	346|347	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E346:OPAQUE_EXEMPLAR_CARD > E347:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Lasse die Mischung einlaufen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	UNPARSED	Mischung|Strom/Flussrichtung|Bereitschaft	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F124	BIOLOGICAL	B4	f83r	f83r.38	B4-S014	348|349|350|351	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E348:OPAQUE_EXEMPLAR_CARD > E349:OPAQUE_EXEMPLAR_CARD > E350:OPAQUE_EXEMPLAR_CARD > E351:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Diese aktive Portion. Über der örtlich bezeichneten Stelle. Gebrauche sie sofort und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F124; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge in den Sammellauf ablassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restlauf am Auslass beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Ablauf wieder schließen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Portion|Station	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F125	BIOLOGICAL	B4	f83r	f83r.39	B4-S015	352|353|354|355	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E352:OPAQUE_EXEMPLAR_CARD > E353:OPAQUE_EXEMPLAR_CARD > E354:OPAQUE_EXEMPLAR_CARD > E355:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Ein abgemessener Anteil. Für die angegebene Dauer.	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Bodensatz zurückhalten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Klarstand im Register buchen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Anteil|Gefäß|Maß/Menge|Charge|Station|Dauer	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F126	BIOLOGICAL	B4	f83r	f83r.41	B4-S015	356|357	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	E356:OPAQUE_EXEMPLAR_CARD > E357:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: rechte S-Lauf-/Mehrarmknotenstation]] Öffne danach den oberen Lauf. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Lauf|erste/zweite Richtung|Flüssigkeit|Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F127	BIOLOGICAL	B4	f83r	f83r.41	B4-S016	358|359	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	E358:OPAQUE_EXEMPLAR_CARD > E359:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: rechte S-Lauf-/Mehrarmknotenstation]] Das untere Becken. Den aktiven Posten an der örtlich bezeichneten Station führen.	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Becken|Posten|Station	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F128	BIOLOGICAL	B4	f83r	f83r.44	B4-S016	360|361	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	E360:OPAQUE_EXEMPLAR_CARD > E361:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: rechte S-Lauf-/Mehrarmknotenstation]] Gieße das erwärmte Wasser ein. Lasse es bis zur Bereitschaft stehen und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	UNPARSED	Wasser|Wärme/Temperatur|Strom/Flussrichtung|Bereitschaft	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F129	BIOLOGICAL	B5	f83r	f83r.47	B5-S001	362	B5_LEFT_OPEN_FRINGE_STATION	E362:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: linker offener Fransen-Endposten]] Ziehe es ab und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	UNPARSED	Ablassen/Ablauf	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F130	BIOLOGICAL	B5	f83r	f83r.47	B5-S002	363	B5_LEFT_OPEN_FRINGE_STATION	E363:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: linker offener Fransen-Endposten]] Erwärme es einmal und beende den Schritt.	Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	UNPARSED	Wärme/Temperatur	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F131	BIOLOGICAL	B5	f83r	f83r.47	B5-S003	364	B5_LEFT_OPEN_FRINGE_STATION	E364:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: linker offener Fransen-Endposten]] Für einen Zeitabschnitt.	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	UNPARSED	Dauer	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F132	BIOLOGICAL	B5	f83r	f83r.48	B5-S003	365|366|367|368|369	B5_LEFT_OPEN_FRINGE_STATION	E365:OPAQUE_EXEMPLAR_CARD > E366:FORMAL_LINK_OR_SLOT > E367:OPAQUE_EXEMPLAR_CARD > E368:OPAQUE_EXEMPLAR_CARD > E369:FORMAL_NONWORD_CHANNEL	[[LOKALER BESITZER: linker offener Fransen-Endposten]] Den aktiven Posten an der örtlich bezeichneten Station führen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Bis es warm ist. Mit der vorigen Mischung. Den aktiven Posten nach der örtlichen Vorschrift bemessen.	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Übergabebecken E mit Wärmeschale W5 und Leitung L5; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F132; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsadresse im Register notieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Station|Wärme/Temperatur|Mischung	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F133	BIOLOGICAL	B5	f83r	f83r.49	B5-S003	370|371|372	B5_LEFT_OPEN_FRINGE_STATION	E370:FORMAL_LINK_OR_SLOT > E371:OPAQUE_EXEMPLAR_CARD > E372:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: linker offener Fransen-Endposten]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Die zweite Öffnung. Rühre, bis alles gleichmäßig vermischt ist.	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F133; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge an den nächsten Lauf übergeben; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Öffnung|erste/zweite Richtung	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F134	BIOLOGICAL	B6	f83r	f83r.52	B6-S001	373|374|375|376	B6_RIGHT_S_RUN_MULTIPORT_STATION	E373:OPAQUE_EXEMPLAR_CARD > E374:OPAQUE_EXEMPLAR_CARD > E375:OPAQUE_EXEMPLAR_CARD > E376:FORMAL_LINK_OR_SLOT	[[LOKALER BESITZER: rechter S-Lauf-/Mehrarm-Endposten]] Richte die bezeichnete Beckenstation ein. Ohne Kochen. Die erste Öffnung. Den recordlokalen aktiven Posten im Arbeitsgang fortführen.	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zulauf vorerst schließen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filteraufnahme leeren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F134; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Becken|Wärme/Temperatur|Öffnung|erste/zweite Richtung|Posten	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
F135	BIOLOGICAL	B6	f83r	f83r.54	B6-S001	377|378|379|380|381	B6_RIGHT_S_RUN_MULTIPORT_STATION	E377:FORMAL_NONWORD_CHANNEL > E378:FORMAL_LINK_OR_SLOT > E379:OPAQUE_EXEMPLAR_CARD > E380:OPAQUE_EXEMPLAR_CARD > E381:OPAQUE_EXEMPLAR_CARD	[[LOKALER BESITZER: rechter S-Lauf-/Mehrarm-Endposten]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Durch ein Tuch. Diese aktive Portion. An der bezeichneten Stelle.	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F135; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filtrat im Zielbecken auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	AMBIGUOUS	Posten|Tuch|Portion|Station	OCCURRENCE_BOUND_BATH_OR_STATION_EXEMPLAR	LOCAL_STATION_FORM_VISIBLE__CONTENT_NOT_DECODED
