unified_serial	section	page	unit_id	local_id	visible_identity	owner_or_namespace	operational_formal_value	optional_master_word_gloss	source_token_count	master_exemplar_content	strongest_local_rival	leading_book_model	rival_book_model	content_status	source_artifact
40	HERBAL	f11r	H3	E040	428a5e3662aa57b4b256	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Koche sie in reinem Wein]	Technischer Pflanzenmaterial-Rivale: junge oberirdische Teile sammeln.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
41	HERBAL	f11r	H3	E041	bdad9f9ea8b80f141496	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Wring den Ansatz durch ein feines Tuch]	Technischer Pflanzenmaterial-Rivale: Blütenköpfe und Blätter in zwei Schalen sortieren.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
42	HERBAL	f11r	H3	E042	a8af08e69edab8e54f15	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Lass den Auszug stehen]	Technischer Pflanzenmaterial-Rivale: Krautfraktion quetschen und in Wasser mazerieren.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
43	HERBAL	f11r	H3	E043	deb377381ceaf55ea310	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Seihe ihn nochmals durch ein Tuch]	Technischer Pflanzenmaterial-Rivale: Auszug zuerst grob, dann durch Tuch seihen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
44	HERBAL	f11r	H3	E044	b5df9126607030b95175	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Warte, bis der örtlich verlangte klare Zustand erreicht ist]	Technischer Pflanzenmaterial-Rivale: Klarheitszustand des Filtrats dem lokalen Posten prüfen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
45	HERBAL	f11r	H3	E045	2e2027b1951d79911e24	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Lass ihn abkühlen; damit endet der erste Posten]	Technischer Pflanzenmaterial-Rivale: klares Filtrat absetzen lassen und Feld schließen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
46	HERBAL	f11r	H3	E046	577c03a928d674d420d7	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Behalte einen Teil der frischen Blüten für eine zweite Arznei zurück]	Technischer Pflanzenmaterial-Rivale: einen Blütenkopf als Referenzfraktion dem lokalen Posten zurücklegen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
47	HERBAL	f11r	H3	E047	d665560c8ff80799a82c	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Nimm den ersten Auszug wieder auf]	Technischer Pflanzenmaterial-Rivale: Filtrat dem lokalen Posten wieder aufnehmen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
48	HERBAL	f11r	H3	E048	b921a237be883a820352	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Nimm davon einen Anteil]	Technischer Pflanzenmaterial-Rivale: drei gleiche Probengläser bereitstellen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
49	HERBAL	f11r	H3	E049	b2812c8283c3a62438bd	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Gib ihn als Trank]	Technischer Pflanzenmaterial-Rivale: Filtrat auf die Probengläser verteilen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
50	HERBAL	f11r	H3	E050	b921a237be883a820352	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Gebrauche ihn bei bedrücktem Gemüt und beschwerter Brust]	Technischer Pflanzenmaterial-Rivale: Farbton und Niederschlag je Glas vermerken.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
51	HERBAL	f11r	H3	E051	2f1c5e56e8f0ff459065	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	FORMAL_NONWORD_CHANNEL	NONE	1	[EXEMPLAR:Gib ein kleines örtliches Maß]	Technischer Pflanzenmaterial-Rivale: Sollmenge je Probenglas buchen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
52	HERBAL	f11r	H3	E052	a48efd6c4491a046ba78	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Nimm die zurückbehaltenen Blüten]	Technischer Pflanzenmaterial-Rivale: Blattfraktion dem lokalen Posten als neue Charge eröffnen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
53	HERBAL	f11r	H3	E053	322281bd391aa621f568	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Erwärme sie in Olivenöl]	Technischer Pflanzenmaterial-Rivale: Blätter warm in Wasser ausziehen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
54	HERBAL	f11r	H3	E054	e0b630cb1b5df5e7105b	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Warte, bis der örtliche Bereitschaftszustand erreicht ist]	Technischer Pflanzenmaterial-Rivale: Arbeitsstand dem lokalen Posten als bereit markieren.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
55	HERBAL	f11r	H3	E055	b921a237be883a820352	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Streiche das Öl äußerlich um die Lider, ohne das Auge zu berühren]	Technischer Pflanzenmaterial-Rivale: Blattauszug und Referenzblüte getrennt verwahren.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
56	HERBAL	f55v	H4	E056	b5fcea1eaed06b2f2291	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS	PER?__DURCH_ODER_GEMAESS?	1	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	Technischer Pflanzenmaterial-Rivale: formalen Standardslot für Blattposten dem lokalen Posten setzen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
57	HERBAL	f55v	H4	E057	2f1c5e56e8f0ff459065	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	FORMAL_NONWORD_CHANNEL	NONE	1	[EXEMPLAR:das örtlich vorgeschriebene Maß]	Technischer Pflanzenmaterial-Rivale: Sollmenge frischer breiter Blätter buchen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
58	HERBAL	f55v	H4	E058	403c1592f918c8f23b88	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Zerstoße breite Blätter der unbenannten Pflanze]	Technischer Pflanzenmaterial-Rivale: Blätter waschen und grob schneiden.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
59	HERBAL	f55v	H4	E059	d929a14ec45749b2e805	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Gib Weißwein hinzu]	Technischer Pflanzenmaterial-Rivale: Schnittgut in Wasser mazerieren.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
60	HERBAL	f55v	H4	E060	97cc9ac109148723c472	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Verschließe das Gefäß und lass es kühl stehen; damit endet der Posten]	Technischer Pflanzenmaterial-Rivale: erste Blattflotte absetzen lassen und Feld schließen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
61	HERBAL	f55v	H4	E061	2f1c5e56e8f0ff459065	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	FORMAL_NONWORD_CHANNEL	NONE	1	[EXEMPLAR:Miss eine Portion des Ansatzes ab]	Technischer Pflanzenmaterial-Rivale: Sollmenge aus dem lokalen Posten abteilen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
62	HERBAL	f55v	H4	E062	6f7ff8287eddf4da9fdb	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Wring sie durch Leinwand und lass sie klar absetzen]	Technischer Pflanzenmaterial-Rivale: weichen Blattrest aus der Flotte heben.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
63	HERBAL	f55v	H4	E063	e026af581c99322fbd46	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Verwahre den klaren Auszug; damit endet der Posten]	Technischer Pflanzenmaterial-Rivale: Rest pressen, Flüssigkeit seihen und beide Fraktionen schließen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
64	HERBAL	f55v	H4	E064	f7dc90b2c31fd341f0a4	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Wasche damit eine unreine äußere Wunde]	Technischer Pflanzenmaterial-Rivale: zweite Blattfraktion dem lokalen Posten eröffnen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
65	HERBAL	f55v	H4	E065	807591efc3d3f7ddbfab	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Verwende dazu den klaren Auszug]	Technischer Pflanzenmaterial-Rivale: zweite Fraktion mit frischem Wasser waschen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
66	HERBAL	f55v	H4	E066	2c1a5fd92b9e3c762242	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Einmal oder nach örtlicher Vorschrift]	Technischer Pflanzenmaterial-Rivale: Fraktion warm mazerieren.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
67	HERBAL	f55v	H4	E067	1b1ffdd869fb1429ad03	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Beende diesen Gebrauch]	Technischer Pflanzenmaterial-Rivale: zweite Blattflotte dem lokalen Posten seihen und schließen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
68	HERBAL	f55v	H4	E068	2f1c5e56e8f0ff459065	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	FORMAL_NONWORD_CHANNEL	NONE	1	[EXEMPLAR:Nimm ein örtliches Maß der zurückbehaltenen Blätter]	Technischer Pflanzenmaterial-Rivale: Sollmenge der zweiten Flotte buchen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
69	HERBAL	f55v	H4	E069	308e8ea2d5d190c498e8	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	FORMAL_NONWORD_CHANNEL	NONE	1	[EXEMPLAR:Lege sie an die bezeichnete äußere Stelle]	Technischer Pflanzenmaterial-Rivale: opaken Relationsslot für Fraktionspaar und Lagergefäß setzen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
70	HERBAL	f55v	H4	E070	204b04837409088c48f9	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Erwärme sie gelinde]	Technischer Pflanzenmaterial-Rivale: erste und zweite Flotte nebeneinander prüfen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
71	HERBAL	f55v	H4	E071	7a4bb8136330ee4e6e56	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Führe sie als zweiten Ansatz]	Technischer Pflanzenmaterial-Rivale: zweite Flotte als aktiven Ansatz dem lokalen Posten führen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
72	HERBAL	f55v	H4	E072	b921a237be883a820352	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Mische sie mit Honig]	Technischer Pflanzenmaterial-Rivale: Presskuchen und Flotten als Paarposten etikettieren.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
73	HERBAL	f55v	H4	E073	6afeb5c9ab9f6cbdea0d	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Lege den warmen Umschlag frisch auf]	Technischer Pflanzenmaterial-Rivale: Paarposten dem lokalen Posten bedeckt lagern.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
74	HERBAL	f56r	H5	E074	b9d7b6d68209a9019e7a	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Von der abgebildeten, unbenannten Pflanze]	Technischer Pflanzenmaterial-Rivale: Bildbesitzer H5 als drüsiges Feuchtland-Rohlos dem lokalen Posten eröffnen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
75	HERBAL	f56r	H5	E075	2cc054357a929df85f64	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Sammle das ganze oberirdische Kraut an einem feuchten Standort]	Technischer Pflanzenmaterial-Rivale: kleine Gesamtpflanzenprobe sammeln.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
76	HERBAL	f56r	H5	E076	0ec6a45e2950e8e7061d	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Nimm es zu Beginn der Blüte]	Technischer Pflanzenmaterial-Rivale: feine Wurzel- und Krautfraktion trennen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
77	HERBAL	f56r	H5	E077	2f1c5e56e8f0ff459065	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	FORMAL_NONWORD_CHANNEL	NONE	1	[EXEMPLAR:Nimm nur ein kleines örtliches Maß]	Technischer Pflanzenmaterial-Rivale: Sollmenge der Krautfraktion buchen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
78	HERBAL	f56r	H5	E078	2cc054357a929df85f64	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Zerstoße die frischen klebrigen Blätter]	Technischer Pflanzenmaterial-Rivale: Krautfraktion in wenig Wasser einweichen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
79	HERBAL	f56r	H5	E079	893c570f3fa3fce99711	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	OPAQUE_EXEMPLAR_CARD	NONE	1	[EXEMPLAR:Lege sie als Auflage auf]	Technischer Pflanzenmaterial-Rivale: weiches Material quetschen.	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	V80_R4_CANONICAL_381_PROSE_EVENT_INTERLINEAR.tsv
