unified_serial	item_kind	section	page	unit_id	locus	local_id	opaque_identity	surface_display_only	owner	namespace	autonomous_primary_reading	optional_master_gloss	occurrence_bound_exemplar	visible_count	source_token_count	strongest_contradiction	semantic_ceiling
53	PROSE_EVENT	HERBAL	f11r	H3	f11r.7	E053	322281bd391aa621f568	okchol	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Erwärme sie in Olivenöl]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Olivenöl.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
54	PROSE_EVENT	HERBAL	f11r	H3	f11r.7	E054	e0b630cb1b5df5e7105b	cthy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Warte, bis der örtliche Bereitschaftszustand erreicht ist]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Gebrauchsreife.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
55	PROSE_EVENT	HERBAL	f11r	H3	f11r.7	E055	b921a237be883a820352	dy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Streiche das Öl äußerlich um die Lider, ohne das Auge zu berühren]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Lider, Auge, äußerliches Öl.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
56	PROSE_EVENT	HERBAL	f55v	H4	f55v.5	E056	b5fcea1eaed06b2f2291	qokaiin	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[FORMAL_RELATION_OR_ENTRY]	PER?=DURCH/GEMÄSS?__OPTIONAL_QUESTIONED_MASTER_GLOSS_ONLY	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Posten.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
57	PROSE_EVENT	HERBAL	f55v	H4	f55v.5	E057	2f1c5e56e8f0ff459065	chaiin	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT]	NONE	[EXEMPLAR:das örtlich vorgeschriebene Maß]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Dosis.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
58	PROSE_EVENT	HERBAL	f55v	H4	f55v.5	E058	403c1592f918c8f23b88	ykain	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Zerstoße breite Blätter der unbenannten Pflanze]	1	1	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Blätter.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
59	PROSE_EVENT	HERBAL	f55v	H4	f55v.5	E059	d929a14ec45749b2e805	ykan	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Gib Weißwein hinzu]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Weißwein.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
60	PROSE_EVENT	HERBAL	f55v	H4	f55v.5	E060	97cc9ac109148723c472	ody	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Verschließe das Gefäß und lass es kühl stehen; damit endet der Posten]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Gefäß, kühler Lagerort.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
61	PROSE_EVENT	HERBAL	f55v	H4	f55v.5	E061	2f1c5e56e8f0ff459065	daiin	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT]	NONE	[EXEMPLAR:Miss eine Portion des Ansatzes ab]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Dosis.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
62	PROSE_EVENT	HERBAL	f55v	H4	f55v.5	E062	6f7ff8287eddf4da9fdb	chedy	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Wring sie durch Leinwand und lass sie klar absetzen]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Leinwand, Klarstand.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
63	PROSE_EVENT	HERBAL	f55v	H4	f55v.5	E063	e026af581c99322fbd46	talam	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Verwahre den klaren Auszug; damit endet der Posten]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Vorratsgefäß.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
64	PROSE_EVENT	HERBAL	f55v	H4	f55v.11	E064	f7dc90b2c31fd341f0a4	ykaiin	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Wasche damit eine unreine äußere Wunde]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Wunde.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
65	PROSE_EVENT	HERBAL	f55v	H4	f55v.11	E065	807591efc3d3f7ddbfab	cheoar	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Verwende dazu den klaren Auszug]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Auszug.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
66	PROSE_EVENT	HERBAL	f55v	H4	f55v.11	E066	2c1a5fd92b9e3c762242	cheeky	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Einmal oder nach örtlicher Vorschrift]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Anwendungshäufigkeit.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
67	PROSE_EVENT	HERBAL	f55v	H4	f55v.11	E067	1b1ffdd869fb1429ad03	oldy	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Beende diesen Gebrauch]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Gebrauchsabschluss.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
68	PROSE_EVENT	HERBAL	f55v	H4	f55v.11	E068	2f1c5e56e8f0ff459065	aiin	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT]	NONE	[EXEMPLAR:Nimm ein örtliches Maß der zurückbehaltenen Blätter]	1	1	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Blätter; Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Dosis.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
69	PROSE_EVENT	HERBAL	f55v	H4	f55v.11	E069	308e8ea2d5d190c498e8	okal	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[FORMAL:FORMAL_RELATION_SLOT_CHANNEL; KEIN WORT]	NONE	[EXEMPLAR:Lege sie an die bezeichnete äußere Stelle]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind äußere Zielstelle.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
70	PROSE_EVENT	HERBAL	f55v	H4	f55v.11	E070	204b04837409088c48f9	oltchy	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Erwärme sie gelinde]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Wärme.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
71	PROSE_EVENT	HERBAL	f55v	H4	f55v.11	E071	7a4bb8136330ee4e6e56	or	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Führe sie als zweiten Ansatz]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Arbeitsansatz.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
72	PROSE_EVENT	HERBAL	f55v	H4	f55v.11	E072	b921a237be883a820352	y	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Mische sie mit Honig]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Honig.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
73	PROSE_EVENT	HERBAL	f55v	H4	f55v.11	E073	6afeb5c9ab9f6cbdea0d	orain	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Lege den warmen Umschlag frisch auf]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Umschlag.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
74	PROSE_EVENT	HERBAL	f56r	H5	f56r.5	E074	b9d7b6d68209a9019e7a	chochor	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Von der abgebildeten, unbenannten Pflanze]	1	1	Die ganze Pflanze ist sichtbar, aber weder ihr Artname noch der konkrete Wert der opaken Karte ist daraus ableitbar.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
75	PROSE_EVENT	HERBAL	f56r	H5	f56r.5	E075	2cc054357a929df85f64	cho	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Sammle das ganze oberirdische Kraut an einem feuchten Standort]	1	1	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an oberirdisches Kraut; Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind feuchter Standort.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
76	PROSE_EVENT	HERBAL	f56r	H5	f56r.5	E076	0ec6a45e2950e8e7061d	chodaly	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Nimm es zu Beginn der Blüte]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Blütezeit.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
77	PROSE_EVENT	HERBAL	f56r	H5	f56r.5	E077	2f1c5e56e8f0ff459065	daiin	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT]	NONE	[EXEMPLAR:Nimm nur ein kleines örtliches Maß]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Dosis.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
78	PROSE_EVENT	HERBAL	f56r	H5	f56r.7	E078	2cc054357a929df85f64	sho	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Zerstoße die frischen klebrigen Blätter]	1	1	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an klebrige Blätter.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
79	PROSE_EVENT	HERBAL	f56r	H5	f56r.7	E079	893c570f3fa3fce99711	kchol	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Lege sie als Auflage auf]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Auflage.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
80	PROSE_EVENT	HERBAL	f56r	H5	f56r.7	E080	10488b911aae52b3b334	otchor	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Auf eine einzelne Warze oder ein Hühnerauge]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Warze, Hühnerauge.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
81	PROSE_EVENT	HERBAL	f56r	H5	f56r.7	E081	276a7c2d74d1143446f4	choky	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Lass die Auflage nur kurz einwirken]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Einwirkdauer.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
82	PROSE_EVENT	HERBAL	f56r	H5	f56r.7	E082	dd0ecaf5e27d81befffc	dal	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:An der örtlich bezeichneten Hautstelle]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Hautstelle.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
83	PROSE_EVENT	HERBAL	f56r	H5	f56r.8	E083	d665560c8ff80799a82c	schol	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Nimm die Auflage wieder ab]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Auflage.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
84	PROSE_EVENT	HERBAL	f56r	H5	f56r.8	E084	c10aec6d4dd877ec8bd8	choy	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Wasche die Stelle mit Wasser]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Wasser.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
85	PROSE_EVENT	HERBAL	f56r	H5	f56r.8	E085	276a7c2d74d1143446f4	choky	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Wiederhole den Gebrauch nur, wenn er vertragen wird]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Verträglichkeit, Wiederholung.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
86	PROSE_EVENT	HERBAL	f56r	H5	f56r.8	E086	95987d6f198d6d247511	cheeckhody	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Beende die äußere Anwendung]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind äußere Anwendung.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
87	PROSE_EVENT	HERBAL	f56r	H5	f56r.12	E087	ad3581d3144f69a5912d	sh	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Nimm vom übrigen Kraut die blühenden Stiele]	1	1	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an blühende Stiele.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
88	PROSE_EVENT	HERBAL	f56r	H5	f56r.12	E088	2cc054357a929df85f64	cho	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Trockne sie im Schatten]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Schatten.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
89	PROSE_EVENT	HERBAL	f56r	H5	f56r.12	E089	b74e9e65637b7c8538dd	kchey	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Zerreibe sie grob]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Zerreibung.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
90	PROSE_EVENT	HERBAL	f56r	H5	f56r.12	E090	1322bc176443fc2a8a86	qokokchy	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Verwahre sie trocken]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Vorrat.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
91	PROSE_EVENT	HERBAL	f56r	H5	f56r.13	E091	9ad66e67803a12e745de	okchy	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Setze daraus einen schwachen Auszug an]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Auszug.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
92	PROSE_EVENT	HERBAL	f56r	H5	f56r.13	E092	087a47b5423438cd6b6a	chokcheo	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Nimm milden Wein als Medium]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Wein.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
93	PROSE_EVENT	HERBAL	f56r	H5	f56r.13	E093	75a523fcf039b006f97b	kchal	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Seihe ihn durch ein Tuch]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Tuch.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
94	PROSE_EVENT	HERBAL	f56r	H5	f56r.18	E094	2cc054357a929df85f64	sho	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Gib Honig hinzu]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Honig.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
95	PROSE_EVENT	HERBAL	f56r	H5	f56r.18	E095	9ad66e67803a12e745de	chokchy	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Erwärme gelinde]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Wärme.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
96	PROSE_EVENT	HERBAL	f56r	H5	f56r.18	E096	c71c72da4e09e0833392	kchoar	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Gib den Auszug als Brusttrank]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Brusttrank.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
97	PROSE_EVENT	HERBAL	f56r	H5	f56r.18	E097	61a075bc54793c1c781f	sotodan	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Gebrauche ihn bei trockenem Husten]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Husten.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
98	PROSE_EVENT	HERBAL	f56r	H5	f56r.19	E098	faf321940aed922846a9	otchey	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Führe den ausgewählten Trankanteil als Gabe]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Trankanteil, Gabe.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
99	PROSE_EVENT	HERBAL	f56r	H5	f56r.19	E099	9bb7122b386ebbc6138f	keol	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Je Gabe]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Gabe.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
100	PROSE_EVENT	HERBAL	f56r	H5	f56r.19	E100	2f1c5e56e8f0ff459065	daiin	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PROSE_RECORD_LOCAL	[FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT]	NONE	[EXEMPLAR:Nimm ein kleines örtliches Maß]	1	1	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Dosis.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
101	PROSE_EVENT	BIOLOGICAL	f81v	B1	f81v.2	E101	7db18b2f0fb7ed0fcfd3	qokedy	B1_SHARED_TWO_ROW_POOL	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt; keine Kontur trägt einen Pfeil oder eine Flussrichtung; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
102	PROSE_EVENT	BIOLOGICAL	f81v	B1	f81v.2	E102	b5fcea1eaed06b2f2291	okaiin	B1_SHARED_TWO_ROW_POOL	PROSE_RECORD_LOCAL	[FORMAL_RELATION_OR_ENTRY]	PER?=DURCH/GEMÄSS?__OPTIONAL_QUESTIONED_MASTER_GLOSS_ONLY	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
103	PROSE_EVENT	BIOLOGICAL	f81v	B1	f81v.2	E103	22fb87a5a83e5c3fb510	kair	B1_SHARED_TWO_ROW_POOL	PROSE_RECORD_LOCAL	[EXEMPLARWERT UNBEKANNT]	NONE	[EXEMPLAR:den zurücklaufenden Strom]	1	1	keine Kontur trägt einen Pfeil oder eine Flussrichtung.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
104	PROSE_EVENT	BIOLOGICAL	f81v	B1	f81v.2	E104	308e8ea2d5d190c498e8	okal	B1_SHARED_TWO_ROW_POOL	PROSE_RECORD_LOCAL	[FORMAL:FORMAL_RELATION_SLOT_CHANNEL; KEIN WORT]	NONE	[EXEMPLAR:Den aktiven Posten an der örtlich bezeichneten Station führen]	1	1	Stoff oder Zubereitung ist nicht sichtbar bestimmt; die sichtbare Form beweist ihre Gefäß-, Becken- oder Leitungsfunktion nicht.	EXACT_FORM_PLUS_OCCURRENCE_EXEMPLAR__NO_PORTABLE_CONTENT_GLOSS
