field_id	record_unit_id	section	page	physical_locus	statement_id	visible_event_count	source_token_count	visible_event_ids	image_owner_id	visible_owner_reset_events	autonomous_formal_sequence	optional_master_gloss_occurrences	read_once_status	occurrence_bound_readable_field	parse_status	mean_occurrence_content_confidence	strongest_field_rival	unsupported_exemplar_nouns	strongest_field_contradiction	semantic_ceiling
F109	B4	BIOLOGICAL	f83r	f83r.25	B4-S001	1	1	E315	B4_MAIN_ARCH_LINKED_PAIR	NONE	E315=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Tuch|Auflage|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F110	B4	BIOLOGICAL	f83r	f83r.25	B4-S002	3	3	E316|E317|E318	B4_MAIN_ARCH_LINKED_PAIR	NONE	E316=[EXEMPLAR_VALUE_UNKNOWN] E317=[EXEMPLAR_VALUE_UNKNOWN] E318=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Fülle danach das Gefäß. Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	AMBIGUOUS	0.420	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Gefäß|Charge|Wärme/Temperatur|Waschflotte|Lauf|Station|Spülen	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F111	B4	BIOLOGICAL	f83r	f83r.25	B4-S003	2	2	E319|E320	B4_MAIN_ARCH_LINKED_PAIR	NONE	E319=[EXEMPLAR_VALUE_UNKNOWN] E320=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Rühre, bis alles gleichmäßig vermischt ist. Zum unteren Ablauf hin.]	UNPARSED	0.340	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsöffnung ausstreichen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf|Strom/Flussrichtung	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F112	B4	BIOLOGICAL	f83r	f83r.26	B4-S003	5	5	E321|E322|E323|E324|E325	B4_MAIN_ARCH_LINKED_PAIR	NONE	E321=[EXEMPLAR_VALUE_UNKNOWN] E322=[EXEMPLAR_VALUE_UNKNOWN] E323=[EXEMPLAR_VALUE_UNKNOWN] E324=[FORMAL_LINK] E325=[EXEMPLAR_VALUE_UNKNOWN]	E324:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Einen recordlokalen Anteil auswählen. Die Charge für den vorgesehenen Gebrauch temperieren. Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	AMBIGUOUS	0.448	Badehaus-technischer Rivale am selben Besitzer: Teilcharge aus lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F112; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F112; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	Anteil|Charge|Wärme/Temperatur|Station|Haut-/Wundstelle|Posten|Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F113	B4	BIOLOGICAL	f83r	f83r.26	B4-S004	1	1	E326	B4_MAIN_ARCH_LINKED_PAIR	NONE	E326=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Tuch|Station|Haut-/Wundstelle|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F114	B4	BIOLOGICAL	f83r	f83r.27	B4-S005	3	3	E327|E328|E329	B4_MAIN_ARCH_LINKED_PAIR	NONE	E327=[EXEMPLAR_VALUE_UNKNOWN] E328=[EXEMPLAR_VALUE_UNKNOWN] E329=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Durch ein Tuch. Rühre, bis alles gleichmäßig vermischt ist. Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.]	UNPARSED	0.360	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	Tuch|Flüssigkeit|Auflage|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F115	B4	BIOLOGICAL	f83r	f83r.27	B4-S006	1	1	E330	B4_MAIN_ARCH_LINKED_PAIR	NONE	E330=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Tuch	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F116	B4	BIOLOGICAL	f83r	f83r.27	B4-S007	1	1	E331	B4_MAIN_ARCH_LINKED_PAIR	NONE	E331=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	Tuch	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F117	B4	BIOLOGICAL	f83r	f83r.28	B4-S008	4	4	E332|E333|E334|E335	B4_MAIN_ARCH_LINKED_PAIR	NONE	E332=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E333=[EXEMPLAR_VALUE_UNKNOWN] E334=[EXEMPLAR_VALUE_UNKNOWN] E335=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Solange es noch warm ist. Die erste Öffnung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	AMBIGUOUS	0.400	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Posten|Wärme/Temperatur|Öffnung|erste/zweite Richtung|Waschflotte|Lauf|Station|Spülen	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F118	B4	BIOLOGICAL	f83r	f83r.28	B4-S009	1	1	E336	B4_MAIN_ARCH_LINKED_PAIR	NONE	E336=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F119	B4	BIOLOGICAL	f83r	f83r.28	B4-S010	1	1	E337	B4_MAIN_ARCH_LINKED_PAIR	NONE	E337=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	Bade-/Waschzusatz|Waschung/Bad|Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F120	B4	BIOLOGICAL	f83r	f83r.35	B4-S011	5	5	E338|E339|E340|E341|E342	B4_MAIN_LEFT_OPEN_FRINGE_STATION	E338	E338=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E339=[EXEMPLAR_VALUE_UNKNOWN] E340=[EXEMPLAR_VALUE_UNKNOWN] E341=[EXEMPLAR_VALUE_UNKNOWN] E342=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Bei sanfter Wärme. Das breite Gefäß. Gib einen abgemessenen Anteil in das Gefäß. Rühre, bis alles gleichmäßig vermischt ist.]	AMBIGUOUS	0.412	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: vorigen Arbeitsstand aufnehmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückgabe an die Vorstation buchen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Posten|Wärme/Temperatur|Gefäß|Anteil|Maß/Menge	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F121	B4	BIOLOGICAL	f83r	f83r.37	B4-S011	2	2	E343|E344	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NONE	E343=[FORMAL_LINK] E344=[EXEMPLAR_VALUE_UNKNOWN]	E343:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	NONE	[EXEMPLAR:[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Wasche zweimal und beende den Schritt.]	AMBIGUOUS	0.430	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F121; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge in den Sammellauf ablassen; keine Vererbung über einen Stationswechsel.	Posten|Waschung/Bad	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F122	B4	BIOLOGICAL	f83r	f83r.37	B4-S012	1	1	E345	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NONE	E345=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	UNIQUE	0.460	Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F123	B4	BIOLOGICAL	f83r	f83r.37	B4-S013	2	2	E346|E347	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NONE	E346=[EXEMPLAR_VALUE_UNKNOWN] E347=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Lasse die Mischung einlaufen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	UNPARSED	0.370	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	Mischung|Strom/Flussrichtung|Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F124	B4	BIOLOGICAL	f83r	f83r.38	B4-S014	4	4	E348|E349|E350|E351	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NONE	E348=[EXEMPLAR_VALUE_UNKNOWN] E349=[EXEMPLAR_VALUE_UNKNOWN] E350=[EXEMPLAR_VALUE_UNKNOWN] E351=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Diese aktive Portion. Über der örtlich bezeichneten Stelle. Gebrauche sie sofort und beende den Schritt.]	AMBIGUOUS	0.385	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F124; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge in den Sammellauf ablassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restlauf am Auslass beobachten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Ablauf wieder schließen; keine Vererbung über einen Stationswechsel.	Posten|Portion|Station	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F125	B4	BIOLOGICAL	f83r	f83r.39	B4-S015	4	4	E352|E353|E354|E355	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NONE	E352=[EXEMPLAR_VALUE_UNKNOWN] E353=[EXEMPLAR_VALUE_UNKNOWN] E354=[EXEMPLAR_VALUE_UNKNOWN] E355=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Ein abgemessener Anteil. Für die angegebene Dauer.]	AMBIGUOUS	0.370	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Bodensatz zurückhalten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Klarstand im Register buchen; keine Vererbung über einen Stationswechsel.	Anteil|Gefäß|Maß/Menge|Charge|Station|Dauer	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F126	B4	BIOLOGICAL	f83r	f83r.41	B4-S015	2	2	E356|E357	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	E356	E356=[EXEMPLAR_VALUE_UNKNOWN] E357=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: rechte S-Lauf-/Mehrarmknotenstation]] Öffne danach den oberen Lauf. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	AMBIGUOUS	0.430	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Unterlauf von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Lauf|erste/zweite Richtung|Flüssigkeit|Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F127	B4	BIOLOGICAL	f83r	f83r.41	B4-S016	2	2	E358|E359	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	NONE	E358=[EXEMPLAR_VALUE_UNKNOWN] E359=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: rechte S-Lauf-/Mehrarmknotenstation]] Das untere Becken. Den aktiven Posten an der örtlich bezeichneten Station führen.]	AMBIGUOUS	0.400	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Becken|Posten|Station	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F128	B4	BIOLOGICAL	f83r	f83r.44	B4-S016	2	2	E360|E361	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	NONE	E360=[EXEMPLAR_VALUE_UNKNOWN] E361=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: rechte S-Lauf-/Mehrarmknotenstation]] Gieße das erwärmte Wasser ein. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	UNPARSED	0.370	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	Wasser|Wärme/Temperatur|Strom/Flussrichtung|Bereitschaft	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F129	B5	BIOLOGICAL	f83r	f83r.47	B5-S001	1	1	E362	B5_LEFT_OPEN_FRINGE_STATION	NONE	E362=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: linker offener Fransen-Endposten]] Ziehe es ab und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: unteren Ablauf öffnen; keine Vererbung über einen Stationswechsel.	Ablassen/Ablauf	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F130	B5	BIOLOGICAL	f83r	f83r.47	B5-S002	1	1	E363	B5_LEFT_OPEN_FRINGE_STATION	NONE	E363=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: linker offener Fransen-Endposten]] Erwärme es einmal und beende den Schritt.]	UNPARSED	0.400	Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	Wärme/Temperatur	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F131	B5	BIOLOGICAL	f83r	f83r.47	B5-S003	1	1	E364	B5_LEFT_OPEN_FRINGE_STATION	NONE	E364=[EXEMPLAR_VALUE_UNKNOWN]	NONE	NONE	[EXEMPLAR:[[LOKALER BESITZER: linker offener Fransen-Endposten]] Für einen Zeitabschnitt.]	UNPARSED	0.340	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel.	Dauer	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F132	B5	BIOLOGICAL	f83r	f83r.48	B5-S003	5	5	E365|E366|E367|E368|E369	B5_LEFT_OPEN_FRINGE_STATION	NONE	E365=[EXEMPLAR_VALUE_UNKNOWN] E366=[FORMAL_LINK] E367=[EXEMPLAR_VALUE_UNKNOWN] E368=[EXEMPLAR_VALUE_UNKNOWN] E369=[FORMAL:VORGABEPARAMETER; KEIN_WORT]	E366:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	NONE	[EXEMPLAR:[[LOKALER BESITZER: linker offener Fransen-Endposten]] Den aktiven Posten an der örtlich bezeichneten Station führen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Bis es warm ist. Mit der vorigen Mischung. Den aktiven Posten nach der örtlichen Vorschrift bemessen.]	AMBIGUOUS	0.412	Badehaus-technischer Rivale am selben Besitzer: Zieladresse=Übergabebecken E mit Wärmeschale W5 und Leitung L5; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F132; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Fluss zur Zielstation führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsadresse im Register notieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Posten|Station|Wärme/Temperatur|Mischung	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
F133	B5	BIOLOGICAL	f83r	f83r.49	B5-S003	3	3	E370|E371|E372	B5_LEFT_OPEN_FRINGE_STATION	NONE	E370=[FORMAL_LINK] E371=[EXEMPLAR_VALUE_UNKNOWN] E372=[EXEMPLAR_VALUE_UNKNOWN]	E370:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	NONE	[EXEMPLAR:[[LOKALER BESITZER: linker offener Fransen-Endposten]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Die zweite Öffnung. Rühre, bis alles gleichmäßig vermischt ist.]	AMBIGUOUS	0.380	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F133; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge an den nächsten Lauf übergeben; keine Vererbung über einen Stationswechsel.	Posten|Öffnung|erste/zweite Richtung	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_FORMAL_SEQUENCE_PLUS_OCCURRENCE_EXEMPLAR_NOT_TRANSLATION
