statement_id	record_unit_id	section	page	sentence_index_in_record	constituent_fields	physical_lines	visible_event_count	source_token_count	visible_event_ids	exact_card_order	autonomous_formal_sequence	optional_master_gloss_occurrences	occurrence_bound_readable_statement	owner_transition	visible_owner_resets	cross_field_transitions	cross_physical_line_transitions	read_once_status	source_class	strongest_process_or_content_rival	strongest_notation_rival	repair_cost_0_4	strongest_statement_contradiction	semantic_ceiling
B4-S004	B4	BIOLOGICAL	f83r	4	F113	f83r.26	1	1	E326	eb2e4bc143f623ee03ac	E326=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt.]	INHERIT_OWNER[F113:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S005	B4	BIOLOGICAL	f83r	5	F114	f83r.27	3	3	E327|E328|E329	53cd0637c6820ba5e91f > 6f7ff8287eddf4da9fdb > 7d25241b0e56c836372a	E327=[EXEMPLAR_VALUE_UNKNOWN] E328=[EXEMPLAR_VALUE_UNKNOWN] E329=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Durch ein Tuch. Rühre, bis alles gleichmäßig vermischt ist. Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.]	INHERIT_OWNER[F114:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S006	B4	BIOLOGICAL	f83r	6	F115	f83r.27	1	1	E330	d68bc8de3bcee09db23c	E330=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt.]	INHERIT_OWNER[F115:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S007	B4	BIOLOGICAL	f83r	7	F116	f83r.27	1	1	E331	d68bc8de3bcee09db23c	E331=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt.]	INHERIT_OWNER[F116:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S008	B4	BIOLOGICAL	f83r	8	F117	f83r.28	4	4	E332|E333|E334|E335	2f1c5e56e8f0ff459065 > 2c1a5fd92b9e3c762242 > 92e43836d82f98bf02d3 > 7db18b2f0fb7ed0fcfd3	E332=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E333=[EXEMPLAR_VALUE_UNKNOWN] E334=[EXEMPLAR_VALUE_UNKNOWN] E335=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen. Solange es noch warm ist. Die erste Öffnung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	INHERIT_OWNER[F117:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S009	B4	BIOLOGICAL	f83r	9	F118	f83r.28	1	1	E336	bc4f1f5c006c74a4d26d	E336=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	INHERIT_OWNER[F118:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S010	B4	BIOLOGICAL	f83r	10	F119	f83r.28	1	1	E337	1b1ffdd869fb1429ad03	E337=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.]	INHERIT_OWNER[F119:INHERITED_VISIBLE:B4_MAIN_ARCH_LINKED_PAIR]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Bogen koppelt die Figuren sichtbar, zeigt aber weder Medium noch Richtung oder zyklische Rückführung.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S011	B4	BIOLOGICAL	f83r	11	F120|F121	f83r.35|f83r.37	7	7	E338|E339|E340|E341|E342|E343|E344	2f1c5e56e8f0ff459065 > d904bf7b044dd3922781 > daf32e6db9e04413ce7f > 1645e612504fcef59ced > 6f7ff8287eddf4da9fdb > dcda95c81a5460feb191 > b958a512ca6a3559e86e	E338=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E339=[EXEMPLAR_VALUE_UNKNOWN] E340=[EXEMPLAR_VALUE_UNKNOWN] E341=[EXEMPLAR_VALUE_UNKNOWN] E342=[EXEMPLAR_VALUE_UNKNOWN] E343=[FORMAL_LINK] E344=[EXEMPLAR_VALUE_UNKNOWN]	E343:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen. Bei sanfter Wärme. Das breite Gefäß. Gib einen abgemessenen Anteil in das Gefäß. Rühre, bis alles gleichmäßig vermischt ist. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Wasche zweimal und beende den Schritt.]	BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F120:DIRECT_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] -> INHERIT_OWNER[F121:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	1	1	1	NONE	LOCAL_PARAMETER_BOOKING_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S012	B4	BIOLOGICAL	f83r	12	F122	f83r.37	1	1	E345	de7321bface5628e35d6	E345=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	INHERIT_OWNER[F122:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	0	0	0	NONE	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	0	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S013	B4	BIOLOGICAL	f83r	13	F123	f83r.37	2	2	E346|E347	232195d6ff2f326322f7 > bc4f1f5c006c74a4d26d	E346=[EXEMPLAR_VALUE_UNKNOWN] E347=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Lasse die Mischung einlaufen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	INHERIT_OWNER[F123:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S014	B4	BIOLOGICAL	f83r	14	F124	f83r.38	4	4	E348|E349|E350|E351	7a4bb8136330ee4e6e56 > b921a237be883a820352 > ecce30bc8dcc400bf2c8 > 8aedd154964a78e555d6	E348=[EXEMPLAR_VALUE_UNKNOWN] E349=[EXEMPLAR_VALUE_UNKNOWN] E350=[EXEMPLAR_VALUE_UNKNOWN] E351=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Diese aktive Portion. Über der örtlich bezeichneten Stelle. Gebrauche sie sofort und beende den Schritt.]	INHERIT_OWNER[F124:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION]	0	0	0	NONE	RECORD_LOCAL_LINK_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	1	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S015	B4	BIOLOGICAL	f83r	15	F125|F126	f83r.39|f83r.41	6	6	E352|E353|E354|E355|E356|E357	1645e612504fcef59ced > b5df9126607030b95175 > 9da1b6ac2c929daea697 > 21ed2873b71e57269c08 > 42cdc187d5b9ffc60063 > de7321bface5628e35d6	E352=[EXEMPLAR_VALUE_UNKNOWN] E353=[EXEMPLAR_VALUE_UNKNOWN] E354=[EXEMPLAR_VALUE_UNKNOWN] E355=[EXEMPLAR_VALUE_UNKNOWN] E356=[EXEMPLAR_VALUE_UNKNOWN] E357=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß. Den örtlichen Prüfzustand der Charge feststellen. Ein abgemessener Anteil. Für die angegebene Dauer. Öffne danach den oberen Lauf. Die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen.]	INHERIT_OWNER[F125:INHERITED_VISIBLE:B4_MAIN_LEFT_OPEN_FRINGE_STATION] -> BREAK_VISIBLE_GAP -> SET_DIRECT_OWNER[F126:DIRECT_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION]	1	1	1	NONE	LOCAL_TERMINAL_OR_CLOSURE_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	3	Die Aussage kreuzt zwei sichtbare Besitzer; sie ist nur als zweigliedrige Klausel mit explizitem Reset ausführbar. Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet. Der Mehrarmknoten hat offene Arme; Ziel, Medium und Bewegungsrichtung fehlen.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B4-S016	B4	BIOLOGICAL	f83r	16	F127|F128	f83r.41|f83r.44	4	4	E358|E359|E360|E361	94df4847b7b16c98394a > dd0ecaf5e27d81befffc > 883a6708116c342cb10b > bc4f1f5c006c74a4d26d	E358=[EXEMPLAR_VALUE_UNKNOWN] E359=[EXEMPLAR_VALUE_UNKNOWN] E360=[EXEMPLAR_VALUE_UNKNOWN] E361=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Das untere Becken. Den aktiven Posten an der örtlich bezeichneten Station führen. Gieße das erwärmte Wasser ein. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	INHERIT_OWNER[F127:INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] -> INHERIT_OWNER[F128:INHERITED_VISIBLE:B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION] -> RESET_AT_RECORD_END	0	1	1	NONE	LOCAL_TARGET_ASSIGNMENT_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Mehrarmknoten hat offene Arme; Ziel, Medium und Bewegungsrichtung fehlen.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B5-S001	B5	BIOLOGICAL	f83r	1	F129	f83r.47	1	1	E362	601b77449028deed39de	E362=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Ziehe es ab und beende den Schritt.]	RESET_RECORD -> SET_DIRECT_OWNER[F129:DIRECT_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B5-S002	B5	BIOLOGICAL	f83r	2	F130	f83r.47	1	1	E363	87411f84689b4f93a303	E363=[EXEMPLAR_VALUE_UNKNOWN]	NONE	[EXEMPLAR:Erwärme es einmal und beende den Schritt.]	INHERIT_OWNER[F130:INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION]	0	0	0	NONE	TYPED_EXEMPLAR_ENTRY	FORMAL_RIVAL: bloßer Exemplar-/Zellwert oder Bildlegende ohne rekonstruierbare Handlung.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B5-S003	B5	BIOLOGICAL	f83r	3	F131|F132|F133	f83r.47|f83r.48|f83r.49	9	9	E364|E365|E366|E367|E368|E369|E370|E371|E372	abb23e5e6936b4147f76 > dd0ecaf5e27d81befffc > dcda95c81a5460feb191 > 8c97dfde96fbc78e3355 > 00d8ebe3c68294eeac39 > 2f1c5e56e8f0ff459065 > dcda95c81a5460feb191 > fcc1deda9e24ec268eb0 > 6f7ff8287eddf4da9fdb	E364=[EXEMPLAR_VALUE_UNKNOWN] E365=[EXEMPLAR_VALUE_UNKNOWN] E366=[FORMAL_LINK] E367=[EXEMPLAR_VALUE_UNKNOWN] E368=[EXEMPLAR_VALUE_UNKNOWN] E369=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E370=[FORMAL_LINK] E371=[EXEMPLAR_VALUE_UNKNOWN] E372=[EXEMPLAR_VALUE_UNKNOWN]	E366:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY|E370:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:Für einen Zeitabschnitt. Den aktiven Posten an der örtlich bezeichneten Station führen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Bis es warm ist. Mit der vorigen Mischung. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Die zweite Öffnung. Rühre, bis alles gleichmäßig vermischt ist.]	INHERIT_OWNER[F131:INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] -> INHERIT_OWNER[F132:INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] -> INHERIT_OWNER[F133:INHERITED_VISIBLE:B5_LEFT_OPEN_FRINGE_STATION] -> RESET_AT_RECORD_END	0	2	2	NONE	LOCAL_TARGET_ASSIGNMENT_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der linke Lauf endet offen; ein Übergang zum rechten Lauf ist nicht gezeichnet.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
B6-S001	B6	BIOLOGICAL	f83r	1	F134|F135	f83r.52|f83r.54	9	9	E373|E374|E375|E376|E377|E378|E379|E380|E381	1bfd786e6b8b63734a59 > 43eb9aa12959b4d5cdc9 > 3e9c7f217843b588489d > dcda95c81a5460feb191 > 2f1c5e56e8f0ff459065 > dcda95c81a5460feb191 > 53cd0637c6820ba5e91f > b921a237be883a820352 > 97ddca78c9ebcc956d04	E373=[EXEMPLAR_VALUE_UNKNOWN] E374=[EXEMPLAR_VALUE_UNKNOWN] E375=[EXEMPLAR_VALUE_UNKNOWN] E376=[FORMAL_LINK] E377=[FORMAL:VORGABEPARAMETER; KEIN_WORT] E378=[FORMAL_LINK] E379=[EXEMPLAR_VALUE_UNKNOWN] E380=[EXEMPLAR_VALUE_UNKNOWN] E381=[EXEMPLAR_VALUE_UNKNOWN]	E376:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY|E378:ET? = UND/AUCH?__OPTIONAL_MASTER_GLOSS_ONLY	[EXEMPLAR:Richte die bezeichnete Beckenstation ein. Ohne Kochen. Die erste Öffnung. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Den aktiven Posten nach der örtlichen Vorschrift bemessen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Durch ein Tuch. Diese aktive Portion. An der bezeichneten Stelle.]	RESET_RECORD -> SET_DIRECT_OWNER[F134:DIRECT_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION] -> INHERIT_OWNER[F135:INHERITED_VISIBLE:B6_RIGHT_S_RUN_MULTIPORT_STATION] -> RESET_AT_RECORD_END	0	1	1	NONE	LOCAL_PARAMETER_BOOKING_ENTRY	MEDICAL_RIVAL: lokale therapeutische Bade-, Wasch- oder Anwendungsanweisung an derselben sichtbaren Station.	Formaler Satz-/Eintragsrahmen: genaue Kartenfolge und sichtbare Grenzen bleiben erhalten; die ausgeschriebene Sachhandlung stammt ausschließlich aus dem Masterexemplar.	2	Der Mehrarmknoten hat offene Arme; Ziel, Medium und Bewegungsrichtung fehlen.	STATEMENT_MEMBERSHIP_AND_FORMAL_ORDER_NOT_PLAINTEXT_OR_TRANSLATION
