group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	local_image_owner	owner_status	local_namespace	local_content_class	autonomous_primary_reading	occurrence_bound_exemplar	source_status	meaning_confidence	strongest_historical_rival	strongest_contradiction	orientation_status	f68_f69_mapping	prose_card_import	semantic_ceiling	source_lineage
129	A1	f67r2	f67r2.53	1	A1:G129	dchdar	A1_LEFT_OUTER_STAR_STATION_02	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L02: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
130	A1	f67r2	f67r2.54	1	A1:G130	y	A1_LEFT_OUTER_STAR_STATION_03	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L03: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
131	A1	f67r2	f67r2.54	2	A1:G131	saldal	A1_LEFT_OUTER_STAR_STATION_03	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L03: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
132	A1	f67r2	f67r2.55	1	A1:G132	ytodal	A1_LEFT_OUTER_STAR_STATION_04	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L04: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
133	A1	f67r2	f67r2.56	1	A1:G133	tol	A1_LEFT_OUTER_STAR_STATION_05	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L05: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
134	A1	f67r2	f67r2.56	2	A1:G134	daiin	A1_LEFT_OUTER_STAR_STATION_05	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L05: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
135	A1	f67r2	f67r2.57	1	A1:G135	otar	A1_LEFT_OUTER_STAR_STATION_06	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L06: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
136	A1	f67r2	f67r2.57	2	A1:G136	dy	A1_LEFT_OUTER_STAR_STATION_06	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L06: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
137	A1	f67r2	f67r2.58	1	A1:G137	cho	A1_LEFT_OUTER_STAR_STATION_07	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L07: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
138	A1	f67r2	f67r2.58	2	A1:G138	dal	A1_LEFT_OUTER_STAR_STATION_07	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L07: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
139	A1	f67r2	f67r2.58	3	A1:G139	g	A1_LEFT_OUTER_STAR_STATION_07	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, äußerer Sternplatz L07: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
140	A1	f67r2	f67r2.59	1	A1:G140	ytchodly	A1_LEFT_OUTER_STAR_STATION_08	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L08: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
141	A1	f67r2	f67r2.60	1	A1:G141	octhys	A1_LEFT_OUTER_STAR_STATION_09	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L09: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
142	A1	f67r2	f67r2.61	1	A1:G142	ytokar	A1_LEFT_OUTER_STAR_STATION_10	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L10: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
143	A1	f67r2	f67r2.62	1	A1:G143	otolor	A1_LEFT_OUTER_STAR_STATION_11	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L11: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
144	A1	f67r2	f67r2.63	1	A1:G144	okodar	A1_LEFT_OUTER_STAR_STATION_12	DIRECT_VISIBLE	A1_LEFT_WHEEL_ONLY	LEFT_WHEEL_OUTER_STAR_POSITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: Linkes f67r2-Rad, äußerer Sternplatz L12: Lokales Stern- oder Himmelspositionsetikett mit eigenem Begleitvermerk; der sichtbare Stern macht weder seine astronomische Identität noch eine Reihenfolge kenntlich.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante; Adresse und Zählrichtung sind editorisch.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
145	A1	f67r2	f67r2.64	1	A1:G145	s	A1_RIGHT_PHASE_STATION_01	DIRECT_VISIBLE	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R01: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
146	A1	f67r2	f67r2.64	2	A1:G146	air	A1_RIGHT_PHASE_STATION_01	DIRECT_VISIBLE	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R01: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
147	A1	f67r2	f67r2.65	1	A1:G147	soear	A1_RIGHT_PHASE_STATION_02	DIRECT_VISIBLE	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R02: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
148	A1	f67r2	f67r2.66	1	A1:G148	cpheey	A1_RIGHT_PHASE_STATION_03	DIRECT_VISIBLE	A1_RIGHT_WHEEL_ONLY	RIGHT_WHEEL_PHASE_LIGHT_OR_CALENDAR_CONDITION	COPY_OPAQUE_GROUP_IN_LOCAL_NAMESPACE	[EXEMPLAR:Vollständiges lokales Etikett: Rechtes f67r2-Rad, Scheiben- oder Bedingungsplatz R03: Lokale Phasen-, Licht- oder Kalenderbedingung für dieses Rad; die genaue Bedingung wird nur als Exemplarwert kopiert und nicht aus ihrer Lage berechnet.]	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	0.32	Kalenderischer Rivale: selbständige Phasen-, Monats- oder Lehrscheibe ohne Bezug zum linken Rad.	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	LOCAL_NAMESPACE_AND_EXEMPLAR_LABEL__NO_NAME_ORDER_OR_CROSSPAGE_KEY	V69_R4_SURFACE__V75_SELECTED_GROUP_AND_NAMESPACE
