group_serial	diagram_id	page	locus	event_index	opaque_local_id	surface_display_only	canonical_namespace_id	local_image_owner	owner_status	operational_formal_value	operational_value_provenance	local_content_class	master_memorized_copied_label_segment	content_provenance	leading_content_model	rival_content_model	rival_local_reading	orientation_status	f68_f69_mapping	prose_card_import	strongest_contradiction	semantic_recovery_without_master	new_word_contribution	canonical_ceiling
64	A1	f67r2	f67r2.26	2	A1:G064	yto	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_26	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L26: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
65	A1	f67r2	f67r2.26	3	A1:G065	ykor	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_26	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 03/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L26: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
66	A1	f67r2	f67r2.27	1	A1:G066	okeo	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_27	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 01/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L27: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
67	A1	f67r2	f67r2.27	2	A1:G067	r	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_27	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 02/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L27: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
68	A1	f67r2	f67r2.27	3	A1:G068	aiin	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_27	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 03/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L27: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
69	A1	f67r2	f67r2.27	4	A1:G069	am	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_27	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 04/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L27: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
70	A1	f67r2	f67r2.28	1	A1:G070	okain	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_28	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L28: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
71	A1	f67r2	f67r2.28	2	A1:G071	am	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_28	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L28: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
72	A1	f67r2	f67r2.29	1	A1:G072	ytody	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_29	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L29: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
73	A1	f67r2	f67r2.29	2	A1:G073	saiin	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_29	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L29: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
74	A1	f67r2	f67r2.30	1	A1:G074	ochol	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_30	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 01/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L30: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
75	A1	f67r2	f67r2.30	2	A1:G075	olol	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_30	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 02/02 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L30: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
76	A1	f67r2	f67r2.31	1	A1:G076	opcholdy	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_31	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Vollständiges lokales Etikett: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L31: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
77	A1	f67r2	f67r2.32	1	A1:G077	dosar	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_32	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 01/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L32: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
78	A1	f67r2	f67r2.32	2	A1:G078	odas	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_32	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 02/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L32: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
79	A1	f67r2	f67r2.32	3	A1:G079	air	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_32	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 03/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L32: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
80	A1	f67r2	f67r2.32	4	A1:G080	alaiin	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_32	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 04/04 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L32: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
81	A1	f67r2	f67r2.33	1	A1:G081	dokan	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_33	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 01/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L33: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
82	A1	f67r2	f67r2.33	2	A1:G082	oear	F67_LEFT_WHEEL_NS	A1_LEFT_LOCAL_FIELD_33	INHERITED_VISIBLE	LOCAL_NAMESPACE_ADDRESS_AND_SEGMENT_MEMBERSHIP	DERIVED_FORMAL	LEFT_WHEEL_STAR_RAY_OR_ASPECT_FIELD	Kopiersegment 02/03 derselben lokalen Etikette; Einzelwortwert unbekannt. Vollständige Etikette: Linkes f67r2-Rad, lokales Radial- oder Ringfeld L33: Ein Stern-, Strahlen- oder Aspektvermerk wird an dieser Stelle aus dem Exemplar kopiert und nur im linken Rad nachgeschlagen; genauer Himmelsname und Gebrauchswert bleiben unbekannt.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Astronomischer Rivale: dekorative Stern-/Strahlenposition oder kopierte Lehrliste ohne Aspekt- oder Gebrauchsfunktion.	LOCAL_EDITORIAL_ADDRESS_ONLY__NO_AUTHORIAL_START_ROTATION_OR_DIRECTION	NONE__NO_VISIBLE_KEY	NONE	Kein sichtbarer Textanker identifiziert den konkreten externen Himmels- oder Kalenderwert; zwischen linkem und rechtem Rad fehlt jede gezeichnete Kante.	NO	0	LOCAL_ASTRO_FORM_DERIVED__LABEL_MASTER_MEMORIZED__NO_ORIENTATION_OR_MEANING
