field_id	section	record_unit_id	page	locus	statement_id	event_count	event_serials	image_owner_id	owner_status	exact_card_order	autonomous_primary_order	occurrence_bound_exemplar_sequence	selected_source_field_expansion	strongest_rival	strongest_contradiction	semantic_ceiling
F100	BIOLOGICAL	B3	f83r	f83r.20	B3-S027	1	292	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	ff178343c18e287ce3b7	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege ein warmes Tuch auf die bezeichnete äußere Stelle und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F101	BIOLOGICAL	B3	f83r	f83r.20	B3-S028	2	293|294	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	0275fbf14e07935b0a45 > 7db18b2f0fb7ed0fcfd3	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren] [EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F102	BIOLOGICAL	B3	f83r	f83r.20	B3-S029	3	295|296|297	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	dcda95c81a5460feb191 > 9247e38d29c79a0d2fa5 > 7db18b2f0fb7ed0fcfd3	[FORMAL_LINK_OR_SLOT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder] [EXEMPLAR:Nach der ersten Spülung] [EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Nach der ersten Spülung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F102; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F103	BIOLOGICAL	B3	f83r	f83r.20	B3-S030	2	298|299	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	276a7c2d74d1143446f4 > 2f1c5e56e8f0ff459065	[EXEMPLARWERT UNBEKANNT] [FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT]	[EXEMPLAR:Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen] [EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Die Waschflotte am bezeichneten Körper- oder Beckenbereich gebrauchen. Den aktiven Posten nach der örtlichen Vorschrift bemessen.]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F103; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F104	BIOLOGICAL	B3	f83r	f83r.22	B3-S030	2	300|301	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	b154ff779abe5f196c80 > 4de12cf322dfb76ded1e	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Ziehe die klare Flüssigkeit ab] [EXEMPLAR:Mische zu gleichen Teilen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Ziehe die klare Flüssigkeit ab. Mische zu gleichen Teilen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Charge ruhig stehen lassen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: klaren Oberlauf abnehmen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F105	BIOLOGICAL	B3	f83r	f83r.22	B3-S031	1	302	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	7d25241b0e56c836372a	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Wasche oder bade den bezeichneten Körper- oder Beckenbereich und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F106	BIOLOGICAL	B3	f83r	f83r.22	B3-S032	5	303|304|305|306|307	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	d784b2abcaf1a3703de2 > 6f7ff8287eddf4da9fdb > 1779decef17481ec2853 > 54d0e228ca346110af05 > c45ebac60774620561e2	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Beginne die Spülung] [EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist] [EXEMPLAR:Das breite Gefäß] [EXEMPLAR:Für dieselbe Dauer wie zuvor] [EXEMPLAR:Lasse es bis zur Klarheit ziehen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Beginne die Spülung. Rühre, bis alles gleichmäßig vermischt ist. Das breite Gefäß. Für dieselbe Dauer wie zuvor. Lasse es bis zur Klarheit ziehen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filtrat im Zielbecken auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F107	BIOLOGICAL	B3	f83r	f83r.22	B3-S033	1	308	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	04a3877f0fc81b7597c9	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Ziehe es ab und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Ziehe es ab und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F108	BIOLOGICAL	B3	f83r	f83r.24	B3-S034	6	309|310|311|312|313|314	B3_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	2c82523794dcb7d2b343 > e0b630cb1b5df5e7105b > 80ebbbbf238eee9f0aef > 54d0e228ca346110af05 > 7811a7daff25d476e28d > bc4f1f5c006c74a4d26d	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Bis es klar ist] [EXEMPLAR:Den örtlichen Prüfzustand der Charge feststellen] [EXEMPLAR:Gleichmäßig bearbeiten] [EXEMPLAR:Für dieselbe Dauer wie zuvor] [EXEMPLAR:Das untere Becken] [EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Bis es klar ist. Den örtlichen Prüfzustand der Charge feststellen. Gleichmäßig bearbeiten. Für dieselbe Dauer wie zuvor. Das untere Becken. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Arbeitsstand der Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge an den nächsten Lauf übergeben; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: offenen Arbeitsstand fortschreiben; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: fertige Charge markieren; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Zielstation bestätigen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F109	BIOLOGICAL	B4	f83r	f83r.25	B4-S001	1	315	B4_MAIN_ARCH_LINKED_PAIR	DIRECT_VISIBLE	7d25241b0e56c836372a	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Beckenrand und Fugen sichten; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F110	BIOLOGICAL	B4	f83r	f83r.25	B4-S002	3	316|317|318	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	e2eb77ca9d9e1a8ba29a > 0275fbf14e07935b0a45 > 7db18b2f0fb7ed0fcfd3	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Fülle danach das Gefäß] [EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren] [EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Fülle danach das Gefäß. Die Charge für den vorgesehenen Gebrauch temperieren. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F111	BIOLOGICAL	B4	f83r	f83r.25	B4-S003	2	319|320	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	6f7ff8287eddf4da9fdb > 90bcf0a9ec0ef56399e6	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist] [EXEMPLAR:Zum unteren Ablauf hin]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Rühre, bis alles gleichmäßig vermischt ist. Zum unteren Ablauf hin.]	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsöffnung ausstreichen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F112	BIOLOGICAL	B4	f83r	f83r.26	B4-S003	5	321|322|323|324|325	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	faf321940aed922846a9 > 0275fbf14e07935b0a45 > 276a7c2d74d1143446f4 > dcda95c81a5460feb191 > bc4f1f5c006c74a4d26d	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [FORMAL_LINK_OR_SLOT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Einen recordlokalen Anteil auswählen] [EXEMPLAR:Die Charge für den vorgesehenen Gebrauch temperieren] [EXEMPLAR:Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen] [EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder] [EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Einen recordlokalen Anteil auswählen. Die Charge für den vorgesehenen Gebrauch temperieren. Den gefilterten Waschposten an der äußeren Haut- oder Wundstelle gebrauchen. Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Teilcharge aus lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an der Wärmestelle von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge an technischem Stationsziel F112; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F112; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Wärmequelle am Becken anlegen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F113	BIOLOGICAL	B4	f83r	f83r.26	B4-S004	1	326	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	eb2e4bc143f623ee03ac	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lege das warme Tuch auf die äußere Haut- oder Wundstelle und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F114	BIOLOGICAL	B4	f83r	f83r.27	B4-S005	3	327|328|329	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	53cd0637c6820ba5e91f > 6f7ff8287eddf4da9fdb > 7d25241b0e56c836372a	[EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Durch ein Tuch] [EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist] [EXEMPLAR:Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Durch ein Tuch. Rühre, bis alles gleichmäßig vermischt ist. Tauche das Tuch oder die Auflage in die temperierte Flüssigkeit und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Filtertuch oder Sieb einsetzen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge durch den Filter führen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückstand vom Filter abnehmen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F115	BIOLOGICAL	B4	f83r	f83r.27	B4-S006	1	330	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	d68bc8de3bcee09db23c	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Filter lösen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F116	BIOLOGICAL	B4	f83r	f83r.27	B4-S007	1	331	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	d68bc8de3bcee09db23c	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Seihe es einmal durch ein Tuch und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Seihe es einmal durch ein Tuch und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Spülwasser zuführen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F117	BIOLOGICAL	B4	f83r	f83r.28	B4-S008	4	332|333|334|335	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	2f1c5e56e8f0ff459065 > 2c1a5fd92b9e3c762242 > 92e43836d82f98bf02d3 > 7db18b2f0fb7ed0fcfd3	[FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen] [EXEMPLAR:Solange es noch warm ist] [EXEMPLAR:Die erste Öffnung] [EXEMPLAR:Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Solange es noch warm ist. Die erste Öffnung. Die bezeichnete Stelle oder den Lauf mit der aktiven Waschflotte spülen.]	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitung bis zum klaren Lauf spülen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Spülrest getrennt auffangen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Leitungsweg von Nachklärbecken D mit Warmzulauf W4, Filtertuch F4, Unterlauf U4 und Rückleitung R4; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F118	BIOLOGICAL	B4	f83r	f83r.28	B4-S009	1	336	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	bc4f1f5c006c74a4d26d	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Lasse es bis zur Bereitschaft stehen und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Lasse es bis zur Bereitschaft stehen und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F119	BIOLOGICAL	B4	f83r	f83r.28	B4-S010	1	337	B4_MAIN_ARCH_LINKED_PAIR	INHERITED_VISIBLE	1b1ffdd869fb1429ad03	[EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt]	[EXEMPLAR:[[LOKALER BESITZER: Hauptpaar am sichtbaren ungerichteten Bogen]] Erwärme den Bade- oder Waschzusatz sanft und beende den Arbeitsschritt.]	Badehaus-technischer Rivale am selben Besitzer: Vorratscharge bereitstellen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F120	BIOLOGICAL	B4	f83r	f83r.35	B4-S011	5	338|339|340|341|342	B4_MAIN_LEFT_OPEN_FRINGE_STATION	DIRECT_VISIBLE	2f1c5e56e8f0ff459065 > d904bf7b044dd3922781 > daf32e6db9e04413ce7f > 1645e612504fcef59ced > 6f7ff8287eddf4da9fdb	[FORMAL:FORMAL_PARAMETER_CHANNEL; KEIN WORT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:Den aktiven Posten nach der örtlichen Vorschrift bemessen] [EXEMPLAR:Bei sanfter Wärme] [EXEMPLAR:Das breite Gefäß] [EXEMPLAR:Gib einen abgemessenen Anteil in das Gefäß] [EXEMPLAR:Rühre, bis alles gleichmäßig vermischt ist]	[EXEMPLAR:[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den aktiven Posten nach der örtlichen Vorschrift bemessen. Bei sanfter Wärme. Das breite Gefäß. Gib einen abgemessenen Anteil in das Gefäß. Rühre, bis alles gleichmäßig vermischt ist.]	Badehaus-technischer Rivale am selben Besitzer: Mengenbuch=lokaler Posten; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Restcharge zurückführen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: vorigen Arbeitsstand aufnehmen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rückgabe an die Vorstation buchen; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Rücklaufleitung öffnen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
F121	BIOLOGICAL	B4	f83r	f83r.37	B4-S011	2	343|344	B4_MAIN_LEFT_OPEN_FRINGE_STATION	INHERITED_VISIBLE	dcda95c81a5460feb191 > b958a512ca6a3559e86e	[FORMAL_LINK_OR_SLOT] [EXEMPLARWERT UNBEKANNT]	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder] [EXEMPLAR:Wasche zweimal und beende den Schritt]	[EXEMPLAR:[[LOKALER BESITZER: linke offene Fransen-/Unterlaufstation]] Den recordlokalen aktiven Posten im Arbeitsgang fortführen. Wasche zweimal und beende den Schritt.]	Badehaus-technischer Rivale am selben Besitzer: aktive Charge/Rücklauf des Feldes F121; keine Vererbung über einen Stationswechsel. Badehaus-technischer Rivale am selben Besitzer: Charge in den Sammellauf ablassen; keine Vererbung über einen Stationswechsel.	Der Besitzer ist lokal; Medium, Richtung, Patientstatus und Handlung dürfen nicht über die Feldgrenze hinaus verallgemeinert werden.	FIELD_STRUCTURE_PLUS_OCCURRENCE_EXEMPLAR__NOT_TRANSLATION
