event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	surface_display_only	image_owner_id	owner_break_before	visible_read_action	source_position_id	source_position_contribution	autonomous_operational_readback	operational_value_provenance	optional_questioned_master_gloss	optional_gloss_provenance	formal_nonword_channel	master_memorized_selected_token	master_memorized_source_expansion_de	content_provenance	leading_content_model	rival_content_model	rival_occurrence_reading	source_class	terminal_status	line_crossing	central_repair	strongest_contradiction	semantic_recovery_without_master	new_word_contribution	canonical_ceiling
26	E026	H2	f10r	f10r.8	F004	H2-S002	497cbd9c7401810ff56b	otol	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S026	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Nimm eine Handvoll]	[EXEMPLAR:Nimm eine Handvoll]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: eine Teilmenge dem lokalen Posten in ein Vergleichsgefäß geben.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Handvoll.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
27	E027	H2	f10r	f10r.8	F004	H2-S002	dcda95c81a5460feb191	chol	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S027	1	FORMAL_LINK_OR_SLOT	DERIVED_FORMAL	ET?	MASTER_MEMORIZED_OPTIONAL_HISTORICAL_QUESTION_GLOSS	NO	ET? (UND/AUCH?)	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: formalen aktiven Link zwischen Vergleichsgefäß und laufender Charge setzen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Arbeitsansatz.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
28	E028	H2	f10r	f10r.8	F004	H2-S002	dec401773c1f0347793d	cholor	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S028	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Nimm den vorherigen Posten hinzu]	[EXEMPLAR:Nimm den vorherigen Posten hinzu]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: vorige Charge dem lokalen Posten wieder aufnehmen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind vorheriger Posten.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
29	E029	H2	f10r	f10r.8	F004	H2-S002	dcda95c81a5460feb191	chol	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S029	1	FORMAL_LINK_OR_SLOT	DERIVED_FORMAL	ET?	MASTER_MEMORIZED_OPTIONAL_HISTORICAL_QUESTION_GLOSS	NO	ET? (UND/AUCH?)	[EXEMPLAR:kein eigener Inhaltswert; nur additive oder koordinierende Verknüpfung der benachbarten Quellenglieder]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: diese vorige Charge an Vergleich dem lokalen Posten verknüpfen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Arbeitsansatz.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
30	E030	H2	f10r	f10r.8	F004	H2-S002	2f1c5e56e8f0ff459065	daiin	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S030	1	FORMAL_PARAMETER_CHANNEL__NOT_A_WORD	DERIVED_FORMAL	NONE	NONE__FORMAL_NONWORD	YES	[EXEMPLAR:Gib von beiden das gleiche örtliche Maß]	[EXEMPLAR:Gib von beiden das gleiche örtliche Maß]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: Sollmenge für dem lokalen Posten buchen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Dosis.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
31	E031	H2	f10r	f10r.8	F004	H2-S002	4d4559019a961b834aa1	dar	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S031	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Vereinige die beiden Fraktionen]	[EXEMPLAR:Vereinige die beiden Fraktionen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: frühe Fraktion vollständig mazerieren.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Fraktionen.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
32	E032	H2	f10r	f10r.9	F005	H2-S003	27d97af8c96eb056c2e6	oykchor	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S032	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Gib sie in ein glasiertes Gefäß]	[EXEMPLAR:Gib sie in ein glasiertes Gefäß]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: späte Erntefraktion dem lokalen Posten eröffnen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind glasiertes Gefäß.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
33	E033	H2	f10r	f10r.9	F005	H2-S003	7a4bb8136330ee4e6e56	shor	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S033	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Führe die Mischung als Salbenansatz]	[EXEMPLAR:Führe die Mischung als Salbenansatz]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: dem lokalen Posten als ersten aktiven Ansatz führen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Salbenansatz.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
34	E034	H2	f10r	f10r.9	F005	H2-S003	7a4bb8136330ee4e6e56	chor	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S034	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Der wiederholte Ansatzvermerk bestätigt hier denselben Salbenposten]	[EXEMPLAR:Der wiederholte Ansatzvermerk bestätigt hier denselben Salbenposten]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: späte Teilcharge dem lokalen Posten als zweiten aktiven Ansatz führen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Salbenansatz.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
35	E035	H2	f10r	f10r.9	F005	H2-S003	b921a237be883a820352	chy	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S035	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Rühre bei kleinem Feuer]	[EXEMPLAR:Rühre bei kleinem Feuer]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: beide Ernteauszüge in getrennten Gefäßen umrühren.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Feuer.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
36	E036	H2	f10r	f10r.9	F005	H2-S003	409de02322e7b2ca0c62	kaiiin	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S036	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Bis eine weiche Salbe entsteht]	[EXEMPLAR:Bis eine weiche Salbe entsteht]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: beide durch dasselbe Tuch seihen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Salbe.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
37	E037	H2	f10r	f10r.9	F005	H2-S003	b921a237be883a820352	dy	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S037	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Bewahre sie bedeckt]	[EXEMPLAR:Bewahre sie bedeckt]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: Farbe und Bodensatz als Vergleichsmerkmale notieren.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Vorratsgefäß.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
38	E038	H2	f10r	f10r.9	F005	H2-S003	834825c61d048a6b5628	chodaiin	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S038	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung]	[EXEMPLAR:Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: Vergleichspaar dem lokalen Posten/dem lokalen Posten verschlossen lagern.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Geschwür, Schwellung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
39	E039	H3	f11r	f11r.1	F006	H3-S001	953ad19b79517fc8a211	tshol	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	RECORD_START	READ_VISIBLE_EVENT_ONCE	S039	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Nimm im ersten Frühjahr Blüten und junge Blätter der unbenannten Pflanze]	[EXEMPLAR:Nimm im ersten Frühjahr Blüten und junge Blätter der unbenannten Pflanze]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: Bildbesitzer H3 als Blüten-Kraut-Los dem lokalen Posten eröffnen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Blüten, junge Blätter; Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Frühjahr.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
40	E040	H3	f11r	f11r.1	F006	H3-S001	428a5e3662aa57b4b256	schoal	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S040	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Koche sie in reinem Wein]	[EXEMPLAR:Koche sie in reinem Wein]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: junge oberirdische Teile sammeln.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Wein.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
41	E041	H3	f11r	f11r.1	F006	H3-S001	bdad9f9ea8b80f141496	cfhy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S041	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Wring den Ansatz durch ein feines Tuch]	[EXEMPLAR:Wring den Ansatz durch ein feines Tuch]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: Blütenköpfe und Blätter in zwei Schalen sortieren.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Tuch.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
42	E042	H3	f11r	f11r.1	F006	H3-S001	a8af08e69edab8e54f15	shfydaiin	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S042	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Lass den Auszug stehen]	[EXEMPLAR:Lass den Auszug stehen]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: Krautfraktion quetschen und in Wasser mazerieren.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Auszug.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
43	E043	H3	f11r	f11r.1	F006	H3-S001	deb377381ceaf55ea310	cphy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S043	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Seihe ihn nochmals durch ein Tuch]	[EXEMPLAR:Seihe ihn nochmals durch ein Tuch]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: Auszug zuerst grob, dann durch Tuch seihen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Tuch.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
44	E044	H3	f11r	f11r.1	F006	H3-S001	b5df9126607030b95175	shey	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S044	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Warte, bis der örtlich verlangte klare Zustand erreicht ist]	[EXEMPLAR:Warte, bis der örtlich verlangte klare Zustand erreicht ist]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: Klarheitszustand des Filtrats dem lokalen Posten prüfen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Klarzustand.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
45	E045	H3	f11r	f11r.1	F006	H3-S001	2e2027b1951d79911e24	tchody	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S045	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Lass ihn abkühlen; damit endet der erste Posten]	[EXEMPLAR:Lass ihn abkühlen; damit endet der erste Posten]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: klares Filtrat absetzen lassen und Feld schließen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	TERMINAL	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Abkühlung.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
46	E046	H3	f11r	f11r.1	F007	H3-S002	577c03a928d674d420d7	shoyty	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S046	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Behalte einen Teil der frischen Blüten für eine zweite Arznei zurück]	[EXEMPLAR:Behalte einen Teil der frischen Blüten für eine zweite Arznei zurück]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: einen Blütenkopf als Referenzfraktion dem lokalen Posten zurücklegen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Blüten; Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind zweite Arznei.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
47	E047	H3	f11r	f11r.4	F008	H3-S003	d665560c8ff80799a82c	dchol	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S047	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Nimm den ersten Auszug wieder auf]	[EXEMPLAR:Nimm den ersten Auszug wieder auf]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: Filtrat dem lokalen Posten wieder aufnehmen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind erster Auszug.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
48	E048	H3	f11r	f11r.4	F008	H3-S003	b921a237be883a820352	chy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S048	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Nimm davon einen Anteil]	[EXEMPLAR:Nimm davon einen Anteil]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: drei gleiche Probengläser bereitstellen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Anteil.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
49	E049	H3	f11r	f11r.4	F008	H3-S003	b2812c8283c3a62438bd	kchy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S049	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Gib ihn als Trank]	[EXEMPLAR:Gib ihn als Trank]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: Filtrat auf die Probengläser verteilen.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Trank.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
50	E050	H3	f11r	f11r.4	F008	H3-S003	b921a237be883a820352	dy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	READ_VISIBLE_EVENT_ONCE	S050	1	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	NONE	NONE	NO	[EXEMPLAR:Gebrauche ihn bei bedrücktem Gemüt und beschwerter Brust]	[EXEMPLAR:Gebrauche ihn bei bedrücktem Gemüt und beschwerter Brust]	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	Technischer Pflanzenmaterial-Rivale: Farbton und Niederschlag je Glas vermerken.	HERBAL_ARTICLE_OR_RECEPTARIUM_ENTRY	NONCLOSE	NO__SINGLE_FIELD	NONE	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Gemütsbeschwerde, Brustbeschwerde.	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
