event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	image_owner_id	owner_break_before	terminal_status	operational_class	operational_value_de	optional_historical_master_word	source_token_count	edge_copy_status	master_exemplar_content_de	selected_readable_event	strongest_content_rival	unsupported_nouns	content_status	leading_book_model	rival_book_model	semantic_ceiling
30	E030	H2	f10r	f10r.8	F004	H2-S002	2f1c5e56e8f0ff459065	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	NONCLOSE	FORMAL_NONWORD_CHANNEL	VORGABEPARAMETER_CHANNEL	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Gib von beiden das gleiche örtliche Maß]	[EXEMPLAR:Gib von beiden das gleiche örtliche Maß]	Technischer Pflanzenmaterial-Rivale: Sollmenge für dem lokalen Posten buchen.	Dosis	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
31	E031	H2	f10r	f10r.8	F004	H2-S002	4d4559019a961b834aa1	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Vereinige die beiden Fraktionen]	[EXEMPLAR:Vereinige die beiden Fraktionen]	Technischer Pflanzenmaterial-Rivale: frühe Fraktion vollständig mazerieren.	Fraktionen	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
32	E032	H2	f10r	f10r.9	F005	H2-S003	27d97af8c96eb056c2e6	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Gib sie in ein glasiertes Gefäß]	[EXEMPLAR:Gib sie in ein glasiertes Gefäß]	Technischer Pflanzenmaterial-Rivale: späte Erntefraktion dem lokalen Posten eröffnen.	glasiertes Gefäß	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
33	E033	H2	f10r	f10r.9	F005	H2-S003	7a4bb8136330ee4e6e56	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Führe die Mischung als Salbenansatz]	[EXEMPLAR:Führe die Mischung als Salbenansatz]	Technischer Pflanzenmaterial-Rivale: dem lokalen Posten als ersten aktiven Ansatz führen.	Salbenansatz	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
34	E034	H2	f10r	f10r.9	F005	H2-S003	7a4bb8136330ee4e6e56	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Der wiederholte Ansatzvermerk bestätigt hier denselben Salbenposten]	[EXEMPLAR:Der wiederholte Ansatzvermerk bestätigt hier denselben Salbenposten]	Technischer Pflanzenmaterial-Rivale: späte Teilcharge dem lokalen Posten als zweiten aktiven Ansatz führen.	Salbenansatz	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
35	E035	H2	f10r	f10r.9	F005	H2-S003	b921a237be883a820352	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Rühre bei kleinem Feuer]	[EXEMPLAR:Rühre bei kleinem Feuer]	Technischer Pflanzenmaterial-Rivale: beide Ernteauszüge in getrennten Gefäßen umrühren.	Feuer	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
36	E036	H2	f10r	f10r.9	F005	H2-S003	409de02322e7b2ca0c62	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Bis eine weiche Salbe entsteht]	[EXEMPLAR:Bis eine weiche Salbe entsteht]	Technischer Pflanzenmaterial-Rivale: beide durch dasselbe Tuch seihen.	Salbe	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
37	E037	H2	f10r	f10r.9	F005	H2-S003	b921a237be883a820352	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Bewahre sie bedeckt]	[EXEMPLAR:Bewahre sie bedeckt]	Technischer Pflanzenmaterial-Rivale: Farbe und Bodensatz als Vergleichsmerkmale notieren.	Vorratsgefäß	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
38	E038	H2	f10r	f10r.9	F005	H2-S003	834825c61d048a6b5628	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung]	[EXEMPLAR:Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung]	Technischer Pflanzenmaterial-Rivale: Vergleichspaar dem lokalen Posten/dem lokalen Posten verschlossen lagern.	Geschwür|Schwellung	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
39	E039	H3	f11r	f11r.1	F006	H3-S001	953ad19b79517fc8a211	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	RECORD_START	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Nimm im ersten Frühjahr Blüten und junge Blätter der unbenannten Pflanze]	[EXEMPLAR:Nimm im ersten Frühjahr Blüten und junge Blätter der unbenannten Pflanze]	Technischer Pflanzenmaterial-Rivale: Bildbesitzer H3 als Blüten-Kraut-Los dem lokalen Posten eröffnen.	Frühjahr|Blüten|junge Blätter	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
40	E040	H3	f11r	f11r.1	F006	H3-S001	428a5e3662aa57b4b256	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Koche sie in reinem Wein]	[EXEMPLAR:Koche sie in reinem Wein]	Technischer Pflanzenmaterial-Rivale: junge oberirdische Teile sammeln.	Wein	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
41	E041	H3	f11r	f11r.1	F006	H3-S001	bdad9f9ea8b80f141496	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Wring den Ansatz durch ein feines Tuch]	[EXEMPLAR:Wring den Ansatz durch ein feines Tuch]	Technischer Pflanzenmaterial-Rivale: Blütenköpfe und Blätter in zwei Schalen sortieren.	Tuch	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
42	E042	H3	f11r	f11r.1	F006	H3-S001	a8af08e69edab8e54f15	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Lass den Auszug stehen]	[EXEMPLAR:Lass den Auszug stehen]	Technischer Pflanzenmaterial-Rivale: Krautfraktion quetschen und in Wasser mazerieren.	Auszug	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
43	E043	H3	f11r	f11r.1	F006	H3-S001	deb377381ceaf55ea310	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Seihe ihn nochmals durch ein Tuch]	[EXEMPLAR:Seihe ihn nochmals durch ein Tuch]	Technischer Pflanzenmaterial-Rivale: Auszug zuerst grob, dann durch Tuch seihen.	Tuch	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
44	E044	H3	f11r	f11r.1	F006	H3-S001	b5df9126607030b95175	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Warte, bis der örtlich verlangte klare Zustand erreicht ist]	[EXEMPLAR:Warte, bis der örtlich verlangte klare Zustand erreicht ist]	Technischer Pflanzenmaterial-Rivale: Klarheitszustand des Filtrats dem lokalen Posten prüfen.	Klarzustand	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
45	E045	H3	f11r	f11r.1	F006	H3-S001	2e2027b1951d79911e24	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	TERMINAL	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Lass ihn abkühlen; damit endet der erste Posten]	[EXEMPLAR:Lass ihn abkühlen; damit endet der erste Posten]	Technischer Pflanzenmaterial-Rivale: klares Filtrat absetzen lassen und Feld schließen.	Abkühlung	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
46	E046	H3	f11r	f11r.1	F007	H3-S002	577c03a928d674d420d7	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Behalte einen Teil der frischen Blüten für eine zweite Arznei zurück]	[EXEMPLAR:Behalte einen Teil der frischen Blüten für eine zweite Arznei zurück]	Technischer Pflanzenmaterial-Rivale: einen Blütenkopf als Referenzfraktion dem lokalen Posten zurücklegen.	Blüten|zweite Arznei	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
47	E047	H3	f11r	f11r.4	F008	H3-S003	d665560c8ff80799a82c	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Nimm den ersten Auszug wieder auf]	[EXEMPLAR:Nimm den ersten Auszug wieder auf]	Technischer Pflanzenmaterial-Rivale: Filtrat dem lokalen Posten wieder aufnehmen.	erster Auszug	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
48	E048	H3	f11r	f11r.4	F008	H3-S003	b921a237be883a820352	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Nimm davon einen Anteil]	[EXEMPLAR:Nimm davon einen Anteil]	Technischer Pflanzenmaterial-Rivale: drei gleiche Probengläser bereitstellen.	Anteil	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
49	E049	H3	f11r	f11r.4	F008	H3-S003	b2812c8283c3a62438bd	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Gib ihn als Trank]	[EXEMPLAR:Gib ihn als Trank]	Technischer Pflanzenmaterial-Rivale: Filtrat auf die Probengläser verteilen.	Trank	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
50	E050	H3	f11r	f11r.4	F008	H3-S003	b921a237be883a820352	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Gebrauche ihn bei bedrücktem Gemüt und beschwerter Brust]	[EXEMPLAR:Gebrauche ihn bei bedrücktem Gemüt und beschwerter Brust]	Technischer Pflanzenmaterial-Rivale: Farbton und Niederschlag je Glas vermerken.	Gemütsbeschwerde|Brustbeschwerde	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
51	E051	H3	f11r	f11r.4	F008	H3-S003	2f1c5e56e8f0ff459065	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	FORMAL_NONWORD_CHANNEL	VORGABEPARAMETER_CHANNEL	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Gib ein kleines örtliches Maß]	[EXEMPLAR:Gib ein kleines örtliches Maß]	Technischer Pflanzenmaterial-Rivale: Sollmenge je Probenglas buchen.	Dosis	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
52	E052	H3	f11r	f11r.7	F009	H3-S004	a48efd6c4491a046ba78	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Nimm die zurückbehaltenen Blüten]	[EXEMPLAR:Nimm die zurückbehaltenen Blüten]	Technischer Pflanzenmaterial-Rivale: Blattfraktion dem lokalen Posten als neue Charge eröffnen.	Blüten	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
53	E053	H3	f11r	f11r.7	F009	H3-S004	322281bd391aa621f568	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Erwärme sie in Olivenöl]	[EXEMPLAR:Erwärme sie in Olivenöl]	Technischer Pflanzenmaterial-Rivale: Blätter warm in Wasser ausziehen.	Olivenöl	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
54	E054	H3	f11r	f11r.7	F009	H3-S004	e0b630cb1b5df5e7105b	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Warte, bis der örtliche Bereitschaftszustand erreicht ist]	[EXEMPLAR:Warte, bis der örtliche Bereitschaftszustand erreicht ist]	Technischer Pflanzenmaterial-Rivale: Arbeitsstand dem lokalen Posten als bereit markieren.	Gebrauchsreife	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
55	E055	H3	f11r	f11r.7	F009	H3-S004	b921a237be883a820352	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Streiche das Öl äußerlich um die Lider, ohne das Auge zu berühren]	[EXEMPLAR:Streiche das Öl äußerlich um die Lider, ohne das Auge zu berühren]	Technischer Pflanzenmaterial-Rivale: Blattauszug und Referenzblüte getrennt verwahren.	Lider|Auge|äußerliches Öl	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
56	E056	H4	f55v	f55v.5	F010	H4-S001	b5fcea1eaed06b2f2291	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	RECORD_START	NONCLOSE	FORMAL_RELATION_OR_ENTRY_MARK_WITH_ENTRY_BIAS	formale Relation oder Eintragsöffnung; kein selbständiger Sachwert	PER?__DURCH_ODER_GEMAESS?	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	PER? (DURCH/GEMÄSS?)	Technischer Pflanzenmaterial-Rivale: formalen Standardslot für Blattposten dem lokalen Posten setzen.	Posten	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
57	E057	H4	f55v	f55v.5	F010	H4-S001	2f1c5e56e8f0ff459065	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	SAME_OWNER	NONCLOSE	FORMAL_NONWORD_CHANNEL	VORGABEPARAMETER_CHANNEL	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:das örtlich vorgeschriebene Maß]	[EXEMPLAR:das örtlich vorgeschriebene Maß]	Technischer Pflanzenmaterial-Rivale: Sollmenge frischer breiter Blätter buchen.	Dosis	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
58	E058	H4	f55v	f55v.5	F010	H4-S001	403c1592f918c8f23b88	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	SAME_OWNER	NONCLOSE	OPAQUE_EXEMPLAR_CARD	EXEMPLAR_VALUE_UNKNOWN	NONE	1	ORDINARY_VISIBLE_EVENT	[EXEMPLAR:Zerstoße breite Blätter der unbenannten Pflanze]	[EXEMPLAR:Zerstoße breite Blätter der unbenannten Pflanze]	Technischer Pflanzenmaterial-Rivale: Blätter waschen und grob schneiden.	Blätter	OCCURRENCE_BOUND_MASTER_EXEMPLAR__NOT_CARD_MEANING	ILLUSTRATED_PRACTITIONER_BATH_AND_CELESTIAL_LOOKUP_COMPENDIUM	NATURALIA_COSMOGRAPHIA_WORKSHOP_MODEL_AND_MEMORY_BOOK	VISIBLE_FORM_PLUS_CREATIVE_EXEMPLAR_LAYER__NOT_PLAINTEXT
