global_index	section	page	unit_id	locus	opaque_identity	surface_display_only	formal_owner_or_namespace	operational_formal_value	formal_provenance	visible_read_action	source_position_id	source_position_contribution	optional_questioned_master_gloss	leading_master_memorized_content	rival_master_memorized_content	content_provenance	leading_content_model	rival_content_model	semantic_recovery_without_master	new_word_contribution	canonical_ceiling
36	PROSE	f10r	H2	f10r.9	409de02322e7b2ca0c62	kaiiin	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S036	1	NONE	[EXEMPLAR:Bis eine weiche Salbe entsteht]	Technischer Pflanzenmaterial-Rivale: beide durch dasselbe Tuch seihen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
37	PROSE	f10r	H2	f10r.9	b921a237be883a820352	dy	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S037	1	NONE	[EXEMPLAR:Bewahre sie bedeckt]	Technischer Pflanzenmaterial-Rivale: Farbe und Bodensatz als Vergleichsmerkmale notieren.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
38	PROSE	f10r	H2	f10r.9	834825c61d048a6b5628	chodaiin	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S038	1	NONE	[EXEMPLAR:Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung]	Technischer Pflanzenmaterial-Rivale: Vergleichspaar dem lokalen Posten/dem lokalen Posten verschlossen lagern.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
39	PROSE	f11r	H3	f11r.1	953ad19b79517fc8a211	tshol	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S039	1	NONE	[EXEMPLAR:Nimm im ersten Frühjahr Blüten und junge Blätter der unbenannten Pflanze]	Technischer Pflanzenmaterial-Rivale: Bildbesitzer H3 als Blüten-Kraut-Los dem lokalen Posten eröffnen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
40	PROSE	f11r	H3	f11r.1	428a5e3662aa57b4b256	schoal	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S040	1	NONE	[EXEMPLAR:Koche sie in reinem Wein]	Technischer Pflanzenmaterial-Rivale: junge oberirdische Teile sammeln.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
41	PROSE	f11r	H3	f11r.1	bdad9f9ea8b80f141496	cfhy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S041	1	NONE	[EXEMPLAR:Wring den Ansatz durch ein feines Tuch]	Technischer Pflanzenmaterial-Rivale: Blütenköpfe und Blätter in zwei Schalen sortieren.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
42	PROSE	f11r	H3	f11r.1	a8af08e69edab8e54f15	shfydaiin	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S042	1	NONE	[EXEMPLAR:Lass den Auszug stehen]	Technischer Pflanzenmaterial-Rivale: Krautfraktion quetschen und in Wasser mazerieren.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
43	PROSE	f11r	H3	f11r.1	deb377381ceaf55ea310	cphy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S043	1	NONE	[EXEMPLAR:Seihe ihn nochmals durch ein Tuch]	Technischer Pflanzenmaterial-Rivale: Auszug zuerst grob, dann durch Tuch seihen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
44	PROSE	f11r	H3	f11r.1	b5df9126607030b95175	shey	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S044	1	NONE	[EXEMPLAR:Warte, bis der örtlich verlangte klare Zustand erreicht ist]	Technischer Pflanzenmaterial-Rivale: Klarheitszustand des Filtrats dem lokalen Posten prüfen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
45	PROSE	f11r	H3	f11r.1	2e2027b1951d79911e24	tchody	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S045	1	NONE	[EXEMPLAR:Lass ihn abkühlen; damit endet der erste Posten]	Technischer Pflanzenmaterial-Rivale: klares Filtrat absetzen lassen und Feld schließen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
46	PROSE	f11r	H3	f11r.1	577c03a928d674d420d7	shoyty	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S046	1	NONE	[EXEMPLAR:Behalte einen Teil der frischen Blüten für eine zweite Arznei zurück]	Technischer Pflanzenmaterial-Rivale: einen Blütenkopf als Referenzfraktion dem lokalen Posten zurücklegen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
47	PROSE	f11r	H3	f11r.4	d665560c8ff80799a82c	dchol	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S047	1	NONE	[EXEMPLAR:Nimm den ersten Auszug wieder auf]	Technischer Pflanzenmaterial-Rivale: Filtrat dem lokalen Posten wieder aufnehmen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
48	PROSE	f11r	H3	f11r.4	b921a237be883a820352	chy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S048	1	NONE	[EXEMPLAR:Nimm davon einen Anteil]	Technischer Pflanzenmaterial-Rivale: drei gleiche Probengläser bereitstellen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
49	PROSE	f11r	H3	f11r.4	b2812c8283c3a62438bd	kchy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S049	1	NONE	[EXEMPLAR:Gib ihn als Trank]	Technischer Pflanzenmaterial-Rivale: Filtrat auf die Probengläser verteilen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
50	PROSE	f11r	H3	f11r.4	b921a237be883a820352	dy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S050	1	NONE	[EXEMPLAR:Gebrauche ihn bei bedrücktem Gemüt und beschwerter Brust]	Technischer Pflanzenmaterial-Rivale: Farbton und Niederschlag je Glas vermerken.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
51	PROSE	f11r	H3	f11r.4	2f1c5e56e8f0ff459065	daiin	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	FORMAL_PARAMETER_CHANNEL__NOT_A_WORD	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S051	1	NONE	[EXEMPLAR:Gib ein kleines örtliches Maß]	Technischer Pflanzenmaterial-Rivale: Sollmenge je Probenglas buchen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
52	PROSE	f11r	H3	f11r.7	a48efd6c4491a046ba78	qotchy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S052	1	NONE	[EXEMPLAR:Nimm die zurückbehaltenen Blüten]	Technischer Pflanzenmaterial-Rivale: Blattfraktion dem lokalen Posten als neue Charge eröffnen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
53	PROSE	f11r	H3	f11r.7	322281bd391aa621f568	okchol	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S053	1	NONE	[EXEMPLAR:Erwärme sie in Olivenöl]	Technischer Pflanzenmaterial-Rivale: Blätter warm in Wasser ausziehen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
54	PROSE	f11r	H3	f11r.7	e0b630cb1b5df5e7105b	cthy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S054	1	NONE	[EXEMPLAR:Warte, bis der örtliche Bereitschaftszustand erreicht ist]	Technischer Pflanzenmaterial-Rivale: Arbeitsstand dem lokalen Posten als bereit markieren.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
55	PROSE	f11r	H3	f11r.7	b921a237be883a820352	dy	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S055	1	NONE	[EXEMPLAR:Streiche das Öl äußerlich um die Lider, ohne das Auge zu berühren]	Technischer Pflanzenmaterial-Rivale: Blattauszug und Referenzblüte getrennt verwahren.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
56	PROSE	f55v	H4	f55v.5	b5fcea1eaed06b2f2291	qokaiin	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	FORMAL_RELATION_OR_ENTRY	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S056	1	PER?	[EXEMPLAR:kein eigener Inhaltswert; nur präpositionale Beziehung zum unmittelbar folgenden Quellenglied]	Technischer Pflanzenmaterial-Rivale: formalen Standardslot für Blattposten dem lokalen Posten setzen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
57	PROSE	f55v	H4	f55v.5	2f1c5e56e8f0ff459065	chaiin	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	FORMAL_PARAMETER_CHANNEL__NOT_A_WORD	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S057	1	NONE	[EXEMPLAR:das örtlich vorgeschriebene Maß]	Technischer Pflanzenmaterial-Rivale: Sollmenge frischer breiter Blätter buchen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
58	PROSE	f55v	H4	f55v.5	403c1592f918c8f23b88	ykain	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S058	1	NONE	[EXEMPLAR:Zerstoße breite Blätter der unbenannten Pflanze]	Technischer Pflanzenmaterial-Rivale: Blätter waschen und grob schneiden.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
59	PROSE	f55v	H4	f55v.5	d929a14ec45749b2e805	ykan	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S059	1	NONE	[EXEMPLAR:Gib Weißwein hinzu]	Technischer Pflanzenmaterial-Rivale: Schnittgut in Wasser mazerieren.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
60	PROSE	f55v	H4	f55v.5	97cc9ac109148723c472	ody	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S060	1	NONE	[EXEMPLAR:Verschließe das Gefäß und lass es kühl stehen; damit endet der Posten]	Technischer Pflanzenmaterial-Rivale: erste Blattflotte absetzen lassen und Feld schließen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
61	PROSE	f55v	H4	f55v.5	2f1c5e56e8f0ff459065	daiin	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	FORMAL_PARAMETER_CHANNEL__NOT_A_WORD	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S061	1	NONE	[EXEMPLAR:Miss eine Portion des Ansatzes ab]	Technischer Pflanzenmaterial-Rivale: Sollmenge aus dem lokalen Posten abteilen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
62	PROSE	f55v	H4	f55v.5	6f7ff8287eddf4da9fdb	chedy	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S062	1	NONE	[EXEMPLAR:Wring sie durch Leinwand und lass sie klar absetzen]	Technischer Pflanzenmaterial-Rivale: weichen Blattrest aus der Flotte heben.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
63	PROSE	f55v	H4	f55v.5	e026af581c99322fbd46	talam	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S063	1	NONE	[EXEMPLAR:Verwahre den klaren Auszug; damit endet der Posten]	Technischer Pflanzenmaterial-Rivale: Rest pressen, Flüssigkeit seihen und beide Fraktionen schließen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
64	PROSE	f55v	H4	f55v.11	f7dc90b2c31fd341f0a4	ykaiin	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S064	1	NONE	[EXEMPLAR:Wasche damit eine unreine äußere Wunde]	Technischer Pflanzenmaterial-Rivale: zweite Blattfraktion dem lokalen Posten eröffnen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
65	PROSE	f55v	H4	f55v.11	807591efc3d3f7ddbfab	cheoar	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S065	1	NONE	[EXEMPLAR:Verwende dazu den klaren Auszug]	Technischer Pflanzenmaterial-Rivale: zweite Fraktion mit frischem Wasser waschen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
66	PROSE	f55v	H4	f55v.11	2c1a5fd92b9e3c762242	cheeky	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S066	1	NONE	[EXEMPLAR:Einmal oder nach örtlicher Vorschrift]	Technischer Pflanzenmaterial-Rivale: Fraktion warm mazerieren.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
67	PROSE	f55v	H4	f55v.11	1b1ffdd869fb1429ad03	oldy	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S067	1	NONE	[EXEMPLAR:Beende diesen Gebrauch]	Technischer Pflanzenmaterial-Rivale: zweite Blattflotte dem lokalen Posten seihen und schließen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
68	PROSE	f55v	H4	f55v.11	2f1c5e56e8f0ff459065	aiin	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	FORMAL_PARAMETER_CHANNEL__NOT_A_WORD	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S068	1	NONE	[EXEMPLAR:Nimm ein örtliches Maß der zurückbehaltenen Blätter]	Technischer Pflanzenmaterial-Rivale: Sollmenge der zweiten Flotte buchen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
69	PROSE	f55v	H4	f55v.11	308e8ea2d5d190c498e8	okal	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	FORMAL_RELATION_SLOT_CHANNEL__NOT_A_WORD	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S069	1	NONE	[EXEMPLAR:Lege sie an die bezeichnete äußere Stelle]	Technischer Pflanzenmaterial-Rivale: opaken Relationsslot für Fraktionspaar und Lagergefäß setzen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
70	PROSE	f55v	H4	f55v.11	204b04837409088c48f9	oltchy	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S070	1	NONE	[EXEMPLAR:Erwärme sie gelinde]	Technischer Pflanzenmaterial-Rivale: erste und zweite Flotte nebeneinander prüfen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
71	PROSE	f55v	H4	f55v.11	7a4bb8136330ee4e6e56	or	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	OPAQUE_EXACT_CARD__EXEMPLAR_VALUE_UNKNOWN	DERIVED_FORMAL	READ_VISIBLE_EVENT_ONCE	S071	1	NONE	[EXEMPLAR:Führe sie als zweiten Ansatz]	Technischer Pflanzenmaterial-Rivale: zweite Flotte als aktiven Ansatz dem lokalen Posten führen.	MASTER_MEMORIZED	A_PRACTITIONER_THERAPEUTIC_IATROMATHEMATICAL_COMPENDIUM	B_NATURAL_ARTIFICIAL_CELESTIAL_IMAGE_ATLAS_MODELBOOK	NO	0	FORMAL_OPERATION_AND_MASTER_CONTENT_SEPARATE__NOT_PLAINTEXT
