paragraph	locus	index	raw	role	D	H	status	row_status
f102v2|f102v2.30-f102v2.39	f102v2.34	5	okchol	OPEN	[ungelesen: okchol]	[ungelesen: okchol]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	6	ctheor	OPEN	[ungelesen: ctheor]	[ungelesen: ctheor]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	7	okey	STATE	erwärmt	erwärmt	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	8	sal	MATERIAL	Arzneimaterial [Hypothese; Präparat/Salz offen]	Arzneimaterial [Hypothese; Präparat/Salz offen]	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	1	ychor	LINK	nimm	nimm	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	2	sheol	MATERIAL	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	3	por	AMOUNT	Zubereitungsmenge	Zubereitungsmenge	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	4	sheeor	MATERIAL	wässriger Auszug	wässriger Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	5	shekeey	ACTION	weiche ein	weiche ein	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	6	qoky	ACTION	erwärme mäßig	erwärme mäßig	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	7	cheo	MATERIAL	Zubereitung	Zubereitung	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	8	teody	STATE	abgekühlt	abgekühlt	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	9	qokeol	MATERIAL	erhitzte Flüssigkeit	erhitzte Flüssigkeit	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	10	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	1	okeeor	OPEN	[ungelesen: okeeor]	[ungelesen: okeeor]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	2	cheey	ACTION	zerreibe fein	zerreibe fein	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	3	okeey	ACTION	erwärme vorsichtig	erwärme vorsichtig	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	4	sor	LINK	weiterer Bestandteil	weiterer Bestandteil	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	5	eeey	OPEN	[ungelesen: eeey]	[ungelesen: eeey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	6	okey	STATE	erwärmt	erwärmt	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	7	okey	STATE	erwärmt	erwärmt	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	8	okeey	ACTION	erwärme vorsichtig	erwärme vorsichtig	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	9	qokeor	ACTION_TYPED	erhitze den Auszug	erhitze den Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	1	tchor	MATERIAL	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	2	ar	AMOUNT	Teil	Teil	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	3	chey	ACTION	prüfe	prüfe	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	4	kor	OPEN	[ungelesen: kor]	[ungelesen: kor]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	5	or	AMOUNT	Anteil	Anteil	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	6	cthey	OPEN	[ungelesen: cthey]	[ungelesen: cthey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	7	qoeeey	OPEN	[ungelesen: qoeeey]	[ungelesen: qoeeey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	8	qokeey	ACTION	erhitze anhaltend	erhitze anhaltend	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	9	okeoroly	OPEN	[ungelesen: okeoroly]	[ungelesen: okeoroly]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	10	sar	DISTRIBUTIVE	je Teil	je Teil	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	1	dar	AMOUNT	Teilmenge	Teilmenge	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	2	cheey	ACTION	zerreibe fein	zerreibe fein	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	3	ckheey	OPEN	[ungelesen: ckheey]	[ungelesen: ckheey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	4	qokeor	ACTION_TYPED	erhitze den Auszug	erhitze den Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	5	okey	STATE	erwärmt	erwärmt	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	6	chos	OPEN	[ungelesen: chos]	[ungelesen: chos]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	7	sho	MATERIAL	Flüssigkeit	Flüssigkeit	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	8	ykeey	REPEAT_ACTION	erwärme erneut	erwärme erneut	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	9	okeeo	OPEN	[ungelesen: okeeo]	[ungelesen: okeeo]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	10	ra[in:i?]	OPEN	[ungelesen: ra[in:i?]]	[ungelesen: ra[in:i?]]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	1	yotaiin	OPEN	[ungelesen: yotaiin]	[ungelesen: yotaiin]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	2	cheor	MATERIAL	Auszug	Auszug	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	3	cheekey	OPEN	[ungelesen: cheekey]	[ungelesen: cheekey]	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	4	orain	OPEN	[ungelesen: orain]	[ungelesen: orain]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	1	porarchy	OPEN	[ungelesen: porarchy]	[ungelesen: porarchy]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	2	orar	OPEN	[ungelesen: orar]	[ungelesen: orar]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	3	ol	RELATION	mit	mit	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	4	kaiin	QUALITY_VALUE	Wärmestufe Q	Wärmestufe Q	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	5	shedy	OPEN	[ungelesen: shedy]	[ungelesen: shedy]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	6	oteedy	ACTION	kühle vollständig	kühle vollständig	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	7	qotor	ACTION	kühle ab	kühle ab	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	8	qoteedo	OPEN	[ungelesen: qoteedo]	[ungelesen: qoteedo]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	9	qoteedy	STATE	vollständig abgekühlt	vollständig abgekühlt	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	10	dair	AMOUNT	Teilmenge R	Teilmenge R	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	11	ok[ch:ee]daim	OPEN	[ungelesen: ok[ch:ee]daim]	[ungelesen: ok[ch:ee]daim]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	1	ychor	LINK	nimm	nimm	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.9	2	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.9	3	qokain	MATERIAL_DOSE	erwärmte Dosis P	erwärmte Dosis P	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.9	4	chocphol	OPEN	[ungelesen: chocphol]	[ungelesen: chocphol]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	5	lchedy	OPEN	[ungelesen: lchedy]	[ungelesen: lchedy]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	6	qocheo	OPEN	[ungelesen: qocheo]	[ungelesen: qocheo]	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	7	qokar	MATERIAL	erwärmter Anteil	erwärmter Anteil	ASSUMED	recorded
f17r.4-f17r.6	f17r.4	1	tcho	OPEN	[ungelesen: tcho]	[ungelesen: tcho]	UNREAD	recorded
f17r.4-f17r.6	f17r.4	2	shol	ACTION	befeuchte	befeuchte	ASSUMED	recorded
f17r.4-f17r.6	f17r.4	3	qokol	MATERIAL	erwärmter Grundansatz	erwärmter Grundansatz	ASSUMED	recorded
f17r.4-f17r.6	f17r.4	4	qor	OPEN	[ungelesen: qor]	[ungelesen: qor]	UNREAD	recorded
f17r.4-f17r.6	f17r.4	5	olaiin	OPEN	[ungelesen: olaiin]	[ungelesen: olaiin]	UNREAD	recorded
f17r.4-f17r.6	f17r.4	6	opydg	OPEN	[ungelesen: opydg]	[ungelesen: opydg]	UNREAD	recorded
f17r.4-f17r.6	f17r.4	7	som	OPEN	[ungelesen: som]	[ungelesen: som]	UNREAD	recorded
f17r.4-f17r.6	f17r.4	8	ypchy	OPEN	[ungelesen: ypchy]	[ungelesen: ypchy]	UNREAD	recorded
f17r.4-f17r.6	f17r.4	9	ypaim	OPEN	[ungelesen: ypaim]	[ungelesen: ypaim]	UNREAD	recorded
f17r.4-f17r.6	f17r.5	1	ychekchy	OPEN	[ungelesen: ychekchy]	[ungelesen: ychekchy]	UNREAD	recorded
f17r.4-f17r.6	f17r.5	2	cthy	MATERIAL	Kraut	Kraut	ASSUMED	recorded
f17r.4-f17r.6	f17r.5	3	chor	MATERIAL	Blüten	Blüten	ASSUMED	recorded
f17r.4-f17r.6	f17r.5	4	shor	MATERIAL	Samen	Samen	ASSUMED	recorded
f17r.4-f17r.6	f17r.5	5	cphor	OPEN	[ungelesen: cphor]	[ungelesen: cphor]	UNREAD	recorded
f17r.4-f17r.6	f17r.5	6	cphaldy	OPEN	[ungelesen: cphaldy]	[ungelesen: cphaldy]	UNREAD	recorded
f17r.4-f17r.6	f17r.5	7	dair	AMOUNT	Teilmenge R	Teilmenge R	ASSUMED	recorded
f17r.4-f17r.6	f17r.5	8	cthey	OPEN	[ungelesen: cthey]	[ungelesen: cthey]	UNREAD	recorded
f17r.4-f17r.6	f17r.5	9	qody	OPEN	[ungelesen: qody]	[ungelesen: qody]	UNREAD	recorded
f17r.4-f17r.6	f17r.6	1	tsho	OPEN	[ungelesen: tsho]	[ungelesen: tsho]	UNREAD	recorded
f17r.4-f17r.6	f17r.6	2	qof	OPEN	[ungelesen: qof]	[ungelesen: qof]	UNREAD	recorded
f17r.4-f17r.6	f17r.6	3	cho	REGION	Inneres	Inneres	ASSUMED	recorded
f17r.4-f17r.6	f17r.6	4	qokcheor	OPEN	[ungelesen: qokcheor]	[ungelesen: qokcheor]	UNREAD	recorded
f17r.4-f17r.6	f17r.6	5	cheteg	OPEN	[ungelesen: cheteg]	[ungelesen: cheteg]	UNREAD	recorded
f21r.8-f21r.12	f21r.8	1	fcho	OPEN	[ungelesen: fcho]	[ungelesen: fcho]	UNREAD	recorded
f21r.8-f21r.12	f21r.8	2	kshy	OPEN	[ungelesen: kshy]	[ungelesen: kshy]	UNREAD	recorded
f21r.8-f21r.12	f21r.8	3	otor	MATERIAL	kühler Anteil [nominale Qualität: Stoffkonstitution]	kühler Anteil [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f21r.8-f21r.12	f21r.8	4	sheol	MATERIAL	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	feuchtes Gemenge [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f21r.8-f21r.12	f21r.8	5	ocphal	OPEN	[ungelesen: ocphal]	[ungelesen: ocphal]	UNREAD	recorded
f21r.8-f21r.12	f21r.8	6	opsheas	OPEN	[ungelesen: opsheas]	[ungelesen: opsheas]	UNREAD	recorded
f21r.8-f21r.12	f21r.8	7	cthodaiin	OPEN	[ungelesen: cthodaiin]	[ungelesen: cthodaiin]	UNREAD	recorded
f21r.8-f21r.12	f21r.8	8	oty	STATE	kühl	kühl	ASSUMED	recorded
f21r.8-f21r.12	f21r.9	1	okaiin	MATERIAL_DOSE	Dosis des Grundansatzes	Dosis des Grundansatzes	ASSUMED	recorded
f21r.8-f21r.12	f21r.9	2	sho	MATERIAL	Flüssigkeit	Flüssigkeit	ASSUMED	recorded
f21r.8-f21r.12	f21r.9	3	tshaiin	OPEN	[ungelesen: tshaiin]	[ungelesen: tshaiin]	UNREAD	recorded
f21r.8-f21r.12	f21r.9	4	chkaiin	OPEN	[ungelesen: chkaiin]	[ungelesen: chkaiin]	UNREAD	recorded
f21r.8-f21r.12	f21r.9	5	sh	OPEN	[ungelesen: sh]	[ungelesen: sh]	UNREAD	recorded
f21r.8-f21r.12	f21r.9	6	cthey	OPEN	[ungelesen: cthey]	[ungelesen: cthey]	UNREAD	recorded
f21r.8-f21r.12	f21r.9	7	cthody	OPEN	[ungelesen: cthody]	[ungelesen: cthody]	UNREAD	recorded
f21r.8-f21r.12	f21r.9	8	cthy	MATERIAL	Kraut	Kraut	ASSUMED	recorded
f21r.8-f21r.12	f21r.9	9	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f21r.8-f21r.12	f21r.10	1	totchy	OPEN	[ungelesen: totchy]	[ungelesen: totchy]	UNREAD	recorded
f21r.8-f21r.12	f21r.10	2	keor	OPEN	[ungelesen: keor]	[ungelesen: keor]	UNREAD	recorded
f21r.8-f21r.12	f21r.10	3	chy	STATE	heiß	heiß	ASSUMED	recorded
f21r.8-f21r.12	f21r.10	4	ky	OPEN	[ungelesen: ky]	[ungelesen: ky]	UNREAD	recorded
f21r.8-f21r.12	f21r.10	5	qotaiin	OPEN	[ungelesen: qotaiin]	[ungelesen: qotaiin]	UNREAD	recorded
f21r.8-f21r.12	f21r.10	6	qotchol	OPEN	[ungelesen: qotchol]	[ungelesen: qotchol]	UNREAD	recorded
f21r.8-f21r.12	f21r.10	7	ty	OPEN	[ungelesen: ty]	[ungelesen: ty]	UNREAD	recorded
f21r.8-f21r.12	f21r.10	8	ctheey	MATERIAL	Krautzubereitung	Krautzubereitung	ASSUMED	recorded
f21r.8-f21r.12	f21r.10	9	otaiin	MATERIAL_DOSE	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	Dosis des kühlen Ansatzes [nominale Qualität: Stoffkonstitution]	ASSUMED	recorded
f21r.8-f21r.12	f21r.11	1	shol	ACTION	befeuchte	befeuchte	ASSUMED	recorded
f21r.8-f21r.12	f21r.11	2	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f21r.8-f21r.12	f21r.11	3	shol	ACTION	befeuchte	befeuchte	ASSUMED	recorded
f21r.8-f21r.12	f21r.11	4	tchol	MATERIAL	getrockneter Anteil	getrockneter Anteil	ASSUMED	recorded
f21r.8-f21r.12	f21r.11	5	chcthy	OPEN	[ungelesen: chcthy]	[ungelesen: chcthy]	UNREAD	recorded
f21r.8-f21r.12	f21r.11	6	otyky	OPEN	[ungelesen: otyky]	[ungelesen: otyky]	UNREAD	recorded
f21r.8-f21r.12	f21r.11	7	shey	OPEN	[ungelesen: shey]	[ungelesen: shey]	UNREAD	recorded
f21r.8-f21r.12	f21r.11	8	yteol	OPEN	[ungelesen: yteol]	[ungelesen: yteol]	UNREAD	recorded
f21r.8-f21r.12	f21r.11	9	shody	MATERIAL	benetztes Material	benetztes Material	ASSUMED	recorded
f21r.8-f21r.12	f21r.12	1	ykeey	REPEAT_ACTION	erwärme erneut	erwärme erneut	ASSUMED	recorded
f21r.8-f21r.12	f21r.12	2	chor	MATERIAL	Blüten	Blüten	ASSUMED	recorded
f21r.8-f21r.12	f21r.12	3	sheey	ACTION	benetze	benetze	ASSUMED	recorded
f21r.8-f21r.12	f21r.12	4	ysheol	OPEN	[ungelesen: ysheol]	[ungelesen: ysheol]	UNREAD	recorded
f21r.8-f21r.12	f21r.12	5	chor	MATERIAL	Blüten	Blüten	ASSUMED	recorded
f21r.8-f21r.12	f21r.12	6	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f21r.8-f21r.12	f21r.12	7	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f21r.8-f21r.12	f21r.12	8	chkaiin	OPEN	[ungelesen: chkaiin]	[ungelesen: chkaiin]	UNREAD	recorded
f32v.7-f32v.11	f32v.7	1	ksho	OPEN	[ungelesen: ksho]	[ungelesen: ksho]	UNREAD	recorded
f32v.7-f32v.11	f32v.7	2	cphos	OPEN	[ungelesen: cphos]	[ungelesen: cphos]	UNREAD	recorded
f32v.7-f32v.11	f32v.7	3	she	ACTION	lasse stehen	lasse stehen	ASSUMED	recorded
f32v.7-f32v.11	f32v.7	4	sheaiin	OPEN	[ungelesen: sheaiin]	[ungelesen: sheaiin]	UNREAD	recorded
f32v.7-f32v.11	f32v.7	5	otshcho	OPEN	[ungelesen: otshcho]	[ungelesen: otshcho]	UNREAD	recorded
f32v.7-f32v.11	f32v.7	6	r	LINK	darauf	darauf	ASSUMED	recorded
f32v.7-f32v.11	f32v.7	7	dain	AMOUNT	Dosis P	Dosis P	ASSUMED	recorded
f32v.7-f32v.11	f32v.7	8	shckhy	OPEN	[ungelesen: shckhy]	[ungelesen: shckhy]	UNREAD	recorded
f32v.7-f32v.11	f32v.7	9	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f32v.7-f32v.11	f32v.7	10	odan	OPEN	[ungelesen: odan]	[ungelesen: odan]	UNREAD	recorded
f32v.7-f32v.11	f32v.8	1	otchol	OPEN	[ungelesen: otchol]	[ungelesen: otchol]	UNREAD	recorded
f32v.7-f32v.11	f32v.8	2	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f32v.7-f32v.11	f32v.8	3	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f32v.7-f32v.11	f32v.8	4	ctho	MATERIAL	Krautmehl	Krautmehl	ASSUMED	recorded
f32v.7-f32v.11	f32v.8	5	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f32v.7-f32v.11	f32v.8	6	qotaiin	OPEN	[ungelesen: qotaiin]	[ungelesen: qotaiin]	UNREAD	recorded
f32v.7-f32v.11	f32v.8	7	otchy	OPEN	[ungelesen: otchy]	[ungelesen: otchy]	UNREAD	recorded
f32v.7-f32v.11	f32v.8	8	d	OPEN	[ungelesen: d]	[ungelesen: d]	UNREAD	recorded
f32v.7-f32v.11	f32v.8	9	shan	OPEN	[ungelesen: shan]	[ungelesen: shan]	UNREAD	recorded
f32v.7-f32v.11	f32v.9	1	qotchy	ACTION	trenne … von … [verbinde … mit … bleibt Rivale]	trenne … von … [verbinde … mit … bleibt Rivale]	ASSUMED	recorded
f32v.7-f32v.11	f32v.9	2	cfhy	OPEN	[ungelesen: cfhy]	[ungelesen: cfhy]	UNREAD	recorded
f32v.7-f32v.11	f32v.9	3	skey	OPEN	[ungelesen: skey]	[ungelesen: skey]	UNREAD	recorded
f32v.7-f32v.11	f32v.9	4	chocthy	MATERIAL	trockene Krautzubereitung [Hypothese]	trockene Krautzubereitung [Hypothese]	ASSUMED	recorded
f32v.7-f32v.11	f32v.9	5	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f32v.7-f32v.11	f32v.9	6	cthaiin	MATERIAL	Krautposten [Wertachse offen; Hypothese]	Krautposten [Wertachse offen; Hypothese]	ASSUMED	recorded
f32v.7-f32v.11	f32v.9	7	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f32v.7-f32v.11	f32v.10	1	sho	MATERIAL	Flüssigkeit	Flüssigkeit	ASSUMED	recorded
f32v.7-f32v.11	f32v.10	2	keol	OPEN	[ungelesen: keol]	[ungelesen: keol]	UNREAD	recorded
f32v.7-f32v.11	f32v.10	3	chor	MATERIAL	Blüten	Blüten	ASSUMED	recorded
f32v.7-f32v.11	f32v.10	4	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f32v.7-f32v.11	f32v.10	5	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f32v.7-f32v.11	f32v.10	6	cpho	OPEN	[ungelesen: cpho]	[ungelesen: cpho]	UNREAD	recorded
f32v.7-f32v.11	f32v.10	7	l	OPEN	[ungelesen: l]	[ungelesen: l]	UNREAD	recorded
f32v.7-f32v.11	f32v.10	8	cthol	MATERIAL	Krautpulver	Krautpulver	ASSUMED	recorded
f32v.7-f32v.11	f32v.10	9	da	OPEN	[ungelesen: da]	[ungelesen: da]	UNREAD	recorded
f32v.7-f32v.11	f32v.10	10	ar	AMOUNT	Teil	Teil	ASSUMED	recorded
f32v.7-f32v.11	f32v.11	1	ol	RELATION	mit	mit	ASSUMED	recorded
f32v.7-f32v.11	f32v.11	2	sho	MATERIAL	Flüssigkeit	Flüssigkeit	ASSUMED	recorded
f32v.7-f32v.11	f32v.11	3	chy	STATE	heiß	heiß	ASSUMED	recorded
f29v.1-f29v.4	f29v.1	1	kooiin	OPEN	[ungelesen: kooiin]	[ungelesen: kooiin]	UNREAD	recorded
f29v.1-f29v.4	f29v.1	2	shor	MATERIAL	Samen	Samen	ASSUMED	recorded
f29v.1-f29v.4	f29v.1	3	chetchy	OPEN	[ungelesen: chetchy]	[ungelesen: chetchy]	UNREAD	recorded
f29v.1-f29v.4	f29v.1	4	ol	RELATION	mit	mit	ASSUMED	recorded
f29v.1-f29v.4	f29v.1	5	ls	OPEN	[ungelesen: ls]	[ungelesen: ls]	UNREAD	recorded
f29v.1-f29v.4	f29v.1	6	shytchy	OPEN	[ungelesen: shytchy]	[ungelesen: shytchy]	UNREAD	recorded
f29v.1-f29v.4	f29v.1	7	cthy	MATERIAL	Kraut	Kraut	ASSUMED	recorded
f29v.1-f29v.4	f29v.1	8	shy	STATE	feucht	feucht	ASSUMED	recorded
f29v.1-f29v.4	f29v.1	9	cho	REGION	Inneres	Inneres	ASSUMED	recorded
f29v.1-f29v.4	f29v.1	10	shy	STATE	feucht	feucht	ASSUMED	recorded
f29v.1-f29v.4	f29v.1	11	daiin	AMOUNT	Dosis Q	Dosis Q	ASSUMED	recorded
f29v.1-f29v.4	f29v.2	1	qotcheaiin	OPEN	[ungelesen: qotcheaiin]	[ungelesen: qotcheaiin]	UNREAD	recorded
f29v.1-f29v.4	f29v.2	2	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f29v.1-f29v.4	f29v.2	3	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f29v.1-f29v.4	f29v.2	4	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f29v.1-f29v.4	f29v.2	5	cthy	MATERIAL	Kraut	Kraut	ASSUMED	recorded
f29v.1-f29v.4	f29v.2	6	chey	ACTION	prüfe	prüfe	ASSUMED	recorded
f29v.1-f29v.4	f29v.2	7	cthold	OPEN	[ungelesen: cthold]	[ungelesen: cthold]	UNREAD	recorded
f29v.1-f29v.4	f29v.2	8	ytchor	OPEN	[ungelesen: ytchor]	[ungelesen: ytchor]	UNREAD	recorded
f29v.1-f29v.4	f29v.2	9	dary	OPEN	[ungelesen: dary]	[ungelesen: dary]	UNREAD	recorded
f29v.1-f29v.4	f29v.3	1	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f29v.1-f29v.4	f29v.3	2	chol	ACTION	trockne	erhitze	ASSUMED	recorded
f29v.1-f29v.4	f29v.3	3	kor	OPEN	[ungelesen: kor]	[ungelesen: kor]	UNREAD	recorded
f29v.1-f29v.4	f29v.3	4	shey	OPEN	[ungelesen: shey]	[ungelesen: shey]	UNREAD	recorded
f29v.1-f29v.4	f29v.3	5	odaiin	AMOUNT	zusätzliche Dosis Q	zusätzliche Dosis Q	ASSUMED	recorded
f29v.1-f29v.4	f29v.3	6	qotchy	ACTION	trenne … von … [verbinde … mit … bleibt Rivale]	trenne … von … [verbinde … mit … bleibt Rivale]	ASSUMED	recorded
f29v.1-f29v.4	f29v.3	7	taiin	OPEN	[ungelesen: taiin]	[ungelesen: taiin]	UNREAD	recorded
f29v.1-f29v.4	f29v.3	8	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f29v.1-f29v.4	f29v.3	9	she	ACTION	lasse stehen	lasse stehen	ASSUMED	recorded
f29v.1-f29v.4	f29v.3	10	otey	OPEN	[ungelesen: otey]	[ungelesen: otey]	UNREAD	recorded
f29v.1-f29v.4	f29v.3	11	sy	STATE	abgesetzt	abgesetzt	ASSUMED	recorded
f29v.1-f29v.4	f29v.4	1	ysho	OPEN	[ungelesen: ysho]	[ungelesen: ysho]	UNREAD	recorded
f29v.1-f29v.4	f29v.4	2	otshy	OPEN	[ungelesen: otshy]	[ungelesen: otshy]	UNREAD	recorded
f29v.1-f29v.4	f29v.4	3	okaiin	MATERIAL_DOSE	Dosis des Grundansatzes	Dosis des Grundansatzes	ASSUMED	recorded
f29v.1-f29v.4	f29v.4	4	cthy	MATERIAL	Kraut	Kraut	ASSUMED	recorded
f29v.1-f29v.4	f29v.4	5	oltchy	OPEN	[ungelesen: oltchy]	[ungelesen: oltchy]	UNREAD	recorded
f29v.1-f29v.4	f29v.4	6	s	DISTRIBUTIVE	jeweils	jeweils	ASSUMED	recorded
f29v.1-f29v.4	f29v.4	7	shot	OPEN	[ungelesen: shot]	[ungelesen: shot]	UNREAD	recorded
f29v.1-f29v.4	f29v.4	8	sho	MATERIAL	Flüssigkeit	Flüssigkeit	ASSUMED	recorded
f29v.1-f29v.4	f29v.4	9	okaiin	MATERIAL_DOSE	Dosis des Grundansatzes	Dosis des Grundansatzes	ASSUMED	recorded
