retained_rank	source_draw	aggregate_match_distance	control_surfaces	aggregate_events	aggregate_pages	field_hit_cells	field_exposure_cells	field_specificity_rate	positioned_amount_neighbour_cells	open_positioned_amount_neighbour_cells	gdt760_clean_content_contact_cells	field_or_positioned_neighbour_union_cells	field_or_open_positioned_neighbour_union_cells	field_form_breadth	positioned_amount_neighbour_form_breadth	open_positioned_amount_neighbour_form_breadth	gdt760_clean_content_contact_form_breadth	field_and_positioned_neighbour_form_breadth	field_and_open_positioned_neighbour_form_breadth	field_and_clean_content_form_breadth	field_or_positioned_neighbour_union_pages	field_or_open_positioned_neighbour_union_pages	global_l_occurrences
141	121686	0.302659234368	airal|al|cheal|chl|chol|dal|lchedal|okeol|qokal|qotol|sol	1119	160	14	42	0.333333333333	15	14	1	28	27	6	4	3	1	4	3	1	21	20	1119
142	167840	0.302682992636	airal|al|chl|cthol|dal|lolol|qokal|qotol|sheol|shol|sol	1010	156	11	35	0.314285714286	12	12	0	20	20	5	3	3	0	3	3	0	15	15	1010
143	140377	0.302752777986	al|chol|dal|kal|keel|lol|oldal|qokal|qotol|shal|sol	1096	161	12	37	0.324324324324	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1096
144	35135	0.302864701321	al|chl|chol|dal|kal|lchedal|okeol|oldal|qokal|sol|tol	1109	162	13	39	0.333333333333	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1109
145	73924	0.303067870186	al|chl|chol|daiil|dal|kal|okeol|oteol|pal|qokal|sol	1101	163	13	39	0.333333333333	15	14	1	27	26	5	4	3	1	3	3	0	21	20	1101
146	133936	0.303085114201	al|dal|dol|kal|lolol|oal|okeol|qokal|rol|sheol|shol	996	155	10	33	0.30303030303	12	12	0	19	19	4	3	3	0	3	3	0	14	14	996
147	6794	0.30309598069	al|chl|chlal|chol|dal|kal|lkeal|qokal|ral|sal|sol	1084	161	13	39	0.333333333333	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1084
148	86062	0.30327332316	al|chlal|daiil|dal|dl|dol|okeol|qokal|sal|sheol|shol	1006	156	10	32	0.3125	13	13	0	20	20	4	4	4	0	3	3	0	15	15	1006
149	189498	0.30327332316	al|dal|dl|dol|lcheal|okeol|olchal|qokal|sal|sheol|shol	1006	156	10	33	0.30303030303	14	14	0	21	21	4	5	5	0	3	3	0	15	15	1006
150	89933	0.303332251522	al|chdal|dal|okeedal|oteol|qetal|qokal|sal|sheol|shol|sol	972	155	11	33	0.333333333333	14	13	1	22	21	5	5	4	1	3	3	0	17	16	972
151	135689	0.30352944759	al|chdal|cheal|chol|dal|lchedal|oal|okeol|qokal|sol|tol	1101	163	13	40	0.325	15	14	1	27	26	5	4	3	1	4	3	1	20	19	1101
152	99542	0.30354570788	al|chl|chol|dal|kal|okol|qokal|qokalol|ral|sol|tchal	1100	161	14	40	0.35	14	14	0	27	27	6	3	3	0	3	3	0	21	21	1100
153	131591	0.30354570788	al|chl|chol|dal|kal|okol|qokal|ral|sol|taral|tedal	1100	161	14	40	0.35	14	14	0	27	27	6	3	3	0	3	3	0	21	21	1100
154	2185	0.303662056477	al|chdal|chlal|dal|lol|okeol|qokal|qokalol|sheol|shol|tol	963	153	10	32	0.3125	13	13	0	20	20	4	4	4	0	3	3	0	15	15	963
155	161935	0.303785357235	al|chcthal|chdal|daiil|dal|kal|qokal|qotol|sheol|shol|sol	975	156	10	33	0.30303030303	12	12	0	19	19	4	3	3	0	3	3	0	14	14	975
156	199090	0.303801142605	al|chcthal|cheal|daiil|dal|okeol|otchol|qokal|sheol|shol|sol	985	156	11	36	0.305555555556	13	12	1	21	20	5	4	3	1	4	3	1	15	14	985
157	7331	0.303802560103	al|dal|dol|okeol|okol|qokal|qopal|ral|sheol|shol|tail	1020	156	11	33	0.333333333333	12	12	0	20	20	5	3	3	0	3	3	0	15	15	1020
158	21347	0.303823716869	al|cheal|chl|chol|dal|kal|okeedal|okeol|olchal|qokal|qotol	1089	160	15	45	0.333333333333	16	15	1	30	29	7	5	4	1	4	3	1	21	20	1089
159	176600	0.303829395772	al|chl|chol|daiil|dal|qokal|qopal|qotol|shal|sol|tol	1098	162	13	38	0.342105263158	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1098
160	181150	0.303948977644	airal|al|cheal|daiil|dal|dol|okeol|qokal|sal|shol|sol	981	153	11	35	0.314285714286	14	13	1	22	21	5	5	4	1	4	3	1	16	15	981
161	96536	0.304280072146	al|chdal|chl|chol|dal|okeol|olchal|qokal|qopal|sol|tol	1103	163	13	39	0.333333333333	15	15	0	27	27	5	4	4	0	3	3	0	20	20	1103
162	87227	0.304294724616	al|chcthal|chol|dal|lkeal|lol|qokal|qotol|sal|shal|sol	1108	160	12	36	0.333333333333	16	16	0	27	27	4	5	5	0	3	3	0	21	21	1108
163	33791	0.304303864893	al|chcthal|dal|kal|lol|okeol|qokail|qokal|shal|sheol|shol	950	152	10	33	0.30303030303	13	13	0	20	20	4	4	4	0	3	3	0	15	15	950
164	199036	0.304424630236	al|chl|dal|lolol|odal|okeol|qokal|qokeeal|sal|sheol|shol	954	152	11	34	0.323529411765	13	13	0	21	21	5	4	4	0	3	3	0	16	16	954
165	134185	0.304573167463	al|daiil|dal|lol|okeol|pal|qokal|sheal|sheol|shol|tol	958	153	11	33	0.333333333333	13	13	0	21	21	5	4	4	0	3	3	0	15	15	958
166	169344	0.304663190655	al|chl|cthol|dal|olchal|qokal|qopal|qotol|sheol|shol|sol	1010	156	11	36	0.305555555556	13	13	0	21	21	5	4	4	0	3	3	0	15	15	1010
167	196473	0.304719612579	al|dal|dl|okol|qetal|qokal|sal|sheol|shol|sol|tchal	996	157	11	33	0.333333333333	13	13	0	21	21	5	4	4	0	3	3	0	16	16	996
168	138053	0.304770140568	al|chol|dal|kal|lkeal|odal|qokal|qotol|sal|sol|tchal	1097	161	12	37	0.324324324324	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1097
169	33746	0.305064215441	airal|al|cheal|dal|kal|okeol|qokal|rol|sheol|shol|tedal	946	151	11	37	0.297297297297	13	12	1	21	20	5	4	3	1	4	3	1	15	14	946
170	191837	0.305212008911	al|dal|dl|lol|qokal|qokeeal|qotol|sheol|shol|sol|tail	984	156	10	32	0.3125	13	13	0	20	20	4	4	4	0	3	3	0	15	15	984
171	139806	0.305284150482	al|dal|kal|olchal|qokal|qokeeal|qotol|sheal|sheol|shol|sol	970	156	11	35	0.314285714286	13	13	0	21	21	5	4	4	0	3	3	0	14	14	970
172	20704	0.305350373604	al|cheal|cthol|dal|qokal|qokeeal|qotol|sheol|shol|sol|tail	1008	156	11	37	0.297297297297	13	12	1	21	20	5	4	3	1	4	3	1	15	14	1008
173	155198	0.305472627119	al|chl|chol|dal|lkeal|lol|qokal|qokeeal|rol|sal|sheol	1131	160	13	39	0.333333333333	16	16	0	28	28	5	5	5	0	3	3	0	22	22	1131
174	112675	0.305510541792	al|chlal|dal|lol|lolol|okeol|qokal|qotol|sheal|sheol|shol	967	154	11	33	0.333333333333	13	13	0	21	21	5	4	4	0	3	3	0	15	15	967
175	44764	0.30551374922	al|chl|chlal|chol|dal|lol|okol|qokal|shal|sol|tedal	1109	160	14	39	0.358974358974	15	15	0	28	28	6	4	4	0	3	3	0	22	22	1109
176	86030	0.305530772203	al|chl|chlal|dal|dl|lkeal|qokal|qotol|sheol|shol|sol	977	156	11	34	0.323529411765	12	12	0	20	20	5	3	3	0	3	3	0	15	15	977
177	120184	0.305536172402	al|dal|kal|lcheal|lolol|okol|qokal|sheol|shol|sol|tal	986	157	11	34	0.323529411765	12	12	0	20	20	5	3	3	0	3	3	0	15	15	986
178	94694	0.305696949116	al|chlal|chol|dal|kal|lchedal|qokal|sal|sheal|sheol|tol	1121	162	13	39	0.333333333333	15	15	0	27	27	5	4	4	0	3	3	0	20	20	1121
179	180122	0.305696949116	al|chol|dal|kal|lcheal|lolol|qokal|sal|sheal|sheol|tol	1121	162	13	39	0.333333333333	15	15	0	27	27	5	4	4	0	3	3	0	20	20	1121
180	39951	0.305738487981	al|chl|chol|dal|keol|okeol|qokal|sol|tchal|tedal|tol	1102	162	13	38	0.342105263158	15	14	1	27	26	5	4	3	1	3	3	0	21	20	1102
181	5976	0.305749198993	al|dal|kal|okeol|okol|qokal|sal|sheol|shol|taral|tedal	990	156	11	34	0.323529411765	13	13	0	21	21	5	4	4	0	3	3	0	16	16	990
182	103940	0.305772428238	al|chol|daiil|dal|kal|oal|qokal|rol|sal|sol|tol	1094	162	12	37	0.324324324324	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1094
183	87188	0.305873992878	al|chlal|chol|dal|lol|lolol|okeol|qokal|qotol|shal|sol	1115	160	12	36	0.333333333333	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1115
184	84169	0.305916534443	al|chl|chol|dal|lcheal|lol|olchal|qokal|shal|sol|tol	1090	162	13	39	0.333333333333	16	16	0	28	28	5	5	5	0	3	3	0	21	21	1090
185	87740	0.306033976033	al|chl|chol|dal|lol|opalal|qokal|sheal|sheol|tchal|tol	1122	162	14	40	0.35	15	15	0	28	28	6	4	4	0	3	3	0	21	21	1122
186	188390	0.306090277136	al|chcthal|cheal|cthol|dal|olchal|qokal|sal|sheol|shol|sol	1002	156	11	38	0.289473684211	15	14	1	23	22	5	6	5	1	4	3	1	16	15	1002
187	115742	0.306162040254	al|chol|dal|lchedal|okeol|pal|qokal|sal|shal|sol|tol	1108	162	12	36	0.333333333333	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1108
188	139936	0.306228269074	al|dal|keol|lol|lolol|qokal|qokeeal|qotol|sheol|shol|sol	984	156	10	32	0.3125	14	13	1	21	20	4	5	4	1	3	3	0	16	15	984
189	160264	0.306284739013	al|dal|dol|kal|okol|olchal|oteol|qokal|qokeeal|sheol|sol	905	148	8	29	0.275862068966	12	11	1	19	18	4	4	3	1	2	2	0	15	14	905
190	106878	0.306432822592	al|chl|dal|dol|lcheal|lchedal|lol|odal|qokal|sheol|shol	984	153	11	34	0.323529411765	13	13	0	21	21	5	4	4	0	3	3	0	16	16	984
191	19114	0.306550371185	al|chdal|cheal|dal|lkeal|okol|pal|qokal|sheol|shol|sol	986	157	12	37	0.324324324324	13	12	1	22	21	6	4	3	1	4	3	1	16	15	986
192	143384	0.306621772208	al|chcthal|dal|okol|opalal|qokal|qotol|sheol|shol|sol|tal	1004	158	11	33	0.333333333333	12	12	0	20	20	5	3	3	0	3	3	0	15	15	1004
193	61022	0.306623178878	al|dal|keel|lol|okeol|qokal|qokeeal|ral|sheol|shol|tol	960	153	10	32	0.3125	13	13	0	20	20	4	4	4	0	3	3	0	15	15	960
194	73705	0.306678825775	al|cheal|chol|lol|okeol|qokail|qokal|qotol|sheol|sol|taral	1025	157	10	35	0.285714285714	16	15	1	25	24	4	5	4	1	4	3	1	19	18	1025
195	24054	0.306845034985	airal|al|cheal|chol|dal|lolol|okeol|qokal|ral|sal|sheol	1134	160	13	41	0.317073170732	16	15	1	28	27	5	5	4	1	4	3	1	21	20	1134
196	95982	0.306904982094	al|cheal|dal|keol|qokal|sheol|shol|sol|tail|tchal|tol	966	154	11	36	0.305555555556	14	12	2	22	20	5	5	3	2	4	3	1	16	14	966
197	57309	0.307020326247	al|chl|dal|odal|okol|qokal|sheol|shol|sol|tail|tchal	983	156	12	35	0.342857142857	12	12	0	21	21	6	3	3	0	3	3	0	16	16	983
198	56031	0.307081532628	al|chl|chol|dal|lol|olchal|qokal|qopal|qotol|sheal|sheol	1131	160	14	41	0.341463414634	16	16	0	29	29	6	5	5	0	3	3	0	21	21	1131
199	109634	0.307115836205	al|chl|chol|dal|lol|okol|qokal|sal|sheal|tail|taral	1088	159	15	40	0.375	16	16	0	30	30	7	5	5	0	3	3	0	23	23	1088
200	98269	0.307123591538	al|chl|chol|dal|kal|okeol|opalal|qokal|qokeeal|qotol|tol	1095	161	13	39	0.333333333333	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1095
201	65587	0.307204008343	al|chl|dal|dol|lchedal|lol|qokal|qopal|qotol|sheol|shol	1013	157	11	34	0.323529411765	13	13	0	21	21	5	4	4	0	3	3	0	16	16	1013
202	74400	0.307293180241	al|chl|chol|dal|lol|oal|okeol|qokal|ral|sheol|tedal	1134	160	13	39	0.333333333333	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1134
203	178040	0.307318271343	al|chl|chol|dal|kal|lcheal|lolol|oteol|qokal|sal|sol	1094	163	13	39	0.333333333333	16	15	1	28	27	5	5	4	1	3	3	0	22	21	1094
204	105165	0.307479788679	al|cheal|chl|chlal|dal|lkeal|okeol|qokal|sal|shol|sol	933	150	12	37	0.324324324324	14	13	1	23	22	6	5	4	1	4	3	1	17	16	933
205	20628	0.307654435531	al|cheal|chol|lkeal|lol|okeol|oldal|qokal|qotol|sheol|sol	1025	157	10	35	0.285714285714	16	15	1	25	24	4	5	4	1	4	3	1	19	18	1025
206	67040	0.307678341692	al|chcthal|dal|kal|okeol|qokal|sal|shal|sheol|shol|tedal	952	153	10	33	0.30303030303	13	13	0	20	20	4	4	4	0	3	3	0	15	15	952
207	63331	0.307716303832	al|chlal|chol|daiil|dal|kal|qokal|ral|sal|sol|tol	1090	162	12	37	0.324324324324	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1090
208	36310	0.307724597591	al|cheal|dal|dol|okeedal|okol|qokail|qokal|qotol|sheol|sol	925	146	10	32	0.3125	11	10	1	20	19	6	3	2	1	3	2	1	16	15	925
209	77279	0.307813493637	al|chl|chol|dal|oal|okeol|oteol|qokal|qotol|sal|tedal	1099	161	13	38	0.342105263158	16	15	1	28	27	5	5	4	1	3	3	0	22	21	1099
210	68671	0.307824393576	al|chlal|chol|dal|kal|lol|qokail|qokal|sheal|sol|tol	1086	162	13	38	0.342105263158	15	15	0	27	27	5	4	4	0	3	3	0	20	20	1086
211	119660	0.307836367829	al|chl|chol|dal|keel|oal|oteol|qokal|ral|sal|sheol	1118	162	13	39	0.333333333333	16	15	1	28	27	5	5	4	1	3	3	0	22	21	1118
212	2100	0.308004045356	al|cheal|chl|daiil|dal|okeol|qokal|qotol|sheol|shol|tchal	972	155	12	38	0.315789473684	13	12	1	22	21	6	4	3	1	4	3	1	16	15	972
213	26541	0.308019974936	al|chl|dal|dol|okol|olchal|qokal|qotol|sheol|sol|taral	925	146	9	30	0.3	11	11	0	19	19	5	3	3	0	2	2	0	15	15	925
214	161886	0.308019974936	al|chl|dal|dol|okol|qokal|qopal|qotol|sheol|sol|tedal	925	146	9	29	0.310344827586	10	10	0	18	18	5	2	2	0	2	2	0	15	15	925
215	194774	0.308019974936	al|chcthal|chl|dal|dol|lolol|okol|qokal|qotol|sheol|sol	925	146	9	29	0.310344827586	10	10	0	18	18	5	2	2	0	2	2	0	15	15	925
216	170457	0.308020437862	al|chl|chol|dal|kal|lchedal|lol|pal|qokal|shal|sol	1081	161	13	39	0.333333333333	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1081
217	167773	0.308120946915	al|cheal|chlal|dal|lolol|oteol|qokal|qotol|sheol|shol|sol	983	157	11	36	0.305555555556	14	12	2	22	20	5	5	3	2	4	3	1	16	14	983
218	192857	0.308232348125	al|chcthal|chl|chol|dal|kal|oteol|qokal|sal|sol|tedal	1094	163	13	39	0.333333333333	16	15	1	28	27	5	5	4	1	3	3	0	22	21	1094
219	190114	0.308246581601	al|dal|dol|kal|keel|okeol|okol|qokal|qokeeal|sheol|sol	923	145	8	28	0.285714285714	10	10	0	17	17	4	2	2	0	2	2	0	14	14	923
220	135422	0.308276222428	al|chl|chol|dal|oal|okeol|oteol|qokal|sheal|sheol|tedal	1123	162	14	40	0.35	15	14	1	28	27	6	4	3	1	3	3	0	21	20	1123
221	125313	0.308305277954	al|cheal|chol|dal|kal|lolol|pal|qokal|shal|sheol|sol	1134	162	13	42	0.309523809524	15	14	1	27	26	5	4	3	1	4	3	1	20	19	1134
222	141893	0.308328032673	al|cheal|dal|dol|okeedal|okol|qokal|qokalol|sheal|sheol|shol	1002	155	14	39	0.358974358974	13	12	1	24	23	8	4	3	1	4	3	1	17	16	1002
223	118043	0.308418322572	al|chl|chol|dal|lcheal|lkeal|odal|okol|qokal|sal|sol	1110	160	14	39	0.358974358974	15	15	0	28	28	6	4	4	0	3	3	0	22	22	1110
224	20073	0.308418322572	al|chl|chol|dal|lol|okol|qokal|ral|sol|taral|tedal	1110	160	14	39	0.358974358974	15	15	0	28	28	6	4	4	0	3	3	0	22	22	1110
225	139815	0.308419429204	al|cheal|chl|chol|dal|keel|okeol|qokal|qopal|qotol|ral	1078	159	14	42	0.333333333333	15	14	1	28	27	6	4	3	1	4	3	1	21	20	1078
226	26469	0.308609629166	al|cheal|chol|lcheal|lkeal|okeol|qokal|qotol|sal|sheol|sol	1027	157	10	35	0.285714285714	16	15	1	25	24	4	5	4	1	4	3	1	19	18	1027
227	8675	0.308661285576	al|chdal|chlal|dal|dol|okol|olchal|qokal|qotol|sheol|sol	916	147	8	28	0.285714285714	11	11	0	18	18	4	3	3	0	2	2	0	14	14	916
228	65139	0.308749866459	al|cheal|chl|dal|lkeal|otchol|qokal|qokeeal|sheol|shol|sol	969	154	12	38	0.315789473684	13	12	1	22	21	6	4	3	1	4	3	1	16	15	969
229	188968	0.308770174194	al|chl|chol|dal|lol|odal|okeol|qokail|qokal|qokeeal|sheol	1132	160	13	39	0.333333333333	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1132
230	74503	0.308806989594	al|chl|chol|dal|opalal|qokal|qokeeal|sal|shal|sheol|tol	1125	162	13	39	0.333333333333	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1125
231	5548	0.308838137318	al|chl|chlal|chol|dal|kal|okeol|qokal|qokalol|qotol|sol	1118	161	13	39	0.333333333333	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1118
232	3549	0.308839004276	al|cheal|chl|daiil|dal|kal|qokal|qopal|sheol|shol|tol	944	151	12	39	0.307692307692	13	12	1	22	21	6	4	3	1	4	3	1	16	15	944
233	63385	0.308883961906	al|chl|daiil|dal|lol|odal|okeol|qokal|sheol|shol|taral	952	152	11	34	0.323529411765	13	13	0	21	21	5	4	4	0	3	3	0	16	16	952
234	52607	0.308907119007	al|chdal|chl|chlal|chol|dal|keel|okeol|oteol|qokal|sol	1095	164	13	38	0.342105263158	15	14	1	27	26	5	4	3	1	3	3	0	21	20	1095
235	19938	0.308951760841	al|daiil|dal|lol|okeol|oteol|qokal|qokeeal|sheol|shol|tal	956	152	10	32	0.3125	14	13	1	21	20	4	5	4	1	3	3	0	16	15	956
236	123510	0.309027017799	al|chol|dal|oal|qokail|qokal|qotol|sal|sheal|sol|tol	1106	162	13	37	0.351351351351	15	15	0	27	27	5	4	4	0	3	3	0	20	20	1106
237	93581	0.309052378622	al|cheal|chol|dal|lol|okeol|oteol|pal|qetal|qokal|qotol	1095	161	13	40	0.325	17	15	2	29	27	5	6	4	2	4	3	1	22	20	1095
238	29652	0.30918434786	al|dal|lkeal|oteol|pal|qokal|ral|sheol|shol|sol|tol	964	155	10	32	0.3125	13	12	1	20	19	4	4	3	1	3	3	0	15	14	964
239	39531	0.309206337294	al|dal|oldal|qokal|qotol|sheol|shol|sol|tail|tal|tol	985	157	10	32	0.3125	12	12	0	19	19	4	3	3	0	3	3	0	14	14	985
240	54890	0.309246759379	al|chcthal|chl|dal|kal|okeol|okol|qokal|qokalol|sheol|shol	981	156	12	36	0.333333333333	12	12	0	21	21	6	3	3	0	3	3	0	16	16	981
241	74547	0.309376713872	airal|al|cheal|chol|okeol|qetal|qokal|qotol|sal|sheol|sol	1027	157	10	35	0.285714285714	16	15	1	25	24	4	5	4	1	4	3	1	19	18	1027
242	15266	0.3094710426	al|dal|lol|okeol|okol|qetal|qokal|qopal|ral|sheol|shol	979	154	11	33	0.333333333333	13	13	0	21	21	5	4	4	0	3	3	0	16	16	979
243	33319	0.309604663735	al|chol|dal|okeol|pal|qokail|qokal|qotol|ral|sal|sol	1118	160	12	36	0.333333333333	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1118
244	164158	0.309637325727	al|dal|okeol|pal|qokail|qokal|qotol|sal|sheal|sheol|shol	969	155	11	33	0.333333333333	13	13	0	21	21	5	4	4	0	3	3	0	15	15	969
245	178411	0.309672524641	al|cheal|chol|dal|kal|lchedal|okeedal|qokal|rol|sheol|tol	1118	162	14	43	0.325581395349	15	14	1	28	27	6	4	3	1	4	3	1	20	19	1118
246	129422	0.309832693994	al|chdal|dal|kal|okeedal|okeol|qokail|qokal|sheol|shol|tol	955	153	11	34	0.323529411765	12	12	0	20	20	5	3	3	0	3	3	0	15	15	955
247	171920	0.309840269008	al|chl|chol|dal|odal|okeol|okol|pal|qokal|sal|tedal	1097	159	14	39	0.358974358974	15	15	0	28	28	6	4	4	0	3	3	0	22	22	1097
248	52115	0.309943920183	al|dal|lol|okeol|qokail|qokal|sal|shol|sol|tal|tchal	934	149	10	31	0.322580645161	14	14	0	21	21	4	5	5	0	3	3	0	16	16	934
249	128605	0.309995167589	al|cheal|chol|dal|oteol|qokal|qotol|sheal|sheol|tchal|tedal	1120	162	14	42	0.333333333333	16	14	2	29	27	6	5	3	2	4	3	1	21	19	1120
250	5167	0.310007441535	al|chcthal|chl|chol|dal|lol|odal|okol|qokal|qokalol|sol	1108	160	14	39	0.358974358974	15	15	0	28	28	6	4	4	0	3	3	0	22	22	1108
251	73678	0.310012969311	al|cheal|dal|kal|okeedal|okeol|qokal|sheal|sheol|shol|tail	942	151	13	39	0.333333333333	13	12	1	23	22	7	4	3	1	4	3	1	16	15	942
252	91567	0.310094118505	al|dal|dol|kal|okeol|olchal|qokal|qokeeal|qotol|sheol|sol	913	144	7	28	0.25	11	11	0	17	17	3	3	3	0	2	2	0	13	13	913
253	125797	0.310210088155	al|chcthal|cheal|dal|dol|lolol|qokal|ral|sal|sheol|shol	986	154	11	36	0.305555555556	14	13	1	22	21	5	5	4	1	4	3	1	16	15	986
254	141059	0.310226277871	al|dal|okeol|okol|pal|qokal|sal|sheal|sheol|shol|tedal	979	155	12	34	0.352941176471	13	13	0	22	22	6	4	4	0	3	3	0	16	16	979
255	105413	0.310266127371	al|chl|dal|kal|okeol|okol|qokal|qopal|sheol|shol|tedal	981	156	12	36	0.333333333333	12	12	0	21	21	6	3	3	0	3	3	0	16	16	981
256	107064	0.310266127371	al|chcthal|chl|dal|kal|okeol|okol|qokal|sheol|shol|tail	981	156	12	36	0.333333333333	12	12	0	21	21	6	3	3	0	3	3	0	16	16	981
257	185856	0.310413428838	al|dal|dol|kal|lolol|okeol|okol|oldal|qokal|sheol|sol	923	145	8	28	0.285714285714	10	10	0	17	17	4	2	2	0	2	2	0	14	14	923
258	186345	0.310499118118	al|chol|dal|lchedal|okeol|qokal|qotol|ral|sal|sol|tchal	1118	160	12	36	0.333333333333	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1118
259	68320	0.310543247959	airal|al|chol|dal|keel|okeol|qokal|qotol|rol|sal|tol	1099	161	12	36	0.333333333333	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1099
260	133603	0.310557048835	al|chl|chol|lkeal|lol|okeol|qokal|qokeeal|qotol|sheol|sol	1027	157	10	33	0.30303030303	15	15	0	24	24	4	4	4	0	3	3	0	19	19	1027
261	125582	0.310585481718	airal|al|chol|daiil|dal|kal|qokal|qotol|rol|sol|tol	1100	162	12	37	0.324324324324	14	14	0	25	25	4	3	3	0	3	3	0	19	19	1100
262	137087	0.310585481718	airal|al|chol|dal|lolol|oteol|qokal|qotol|ral|sal|sol	1100	162	12	36	0.333333333333	16	15	1	27	26	4	5	4	1	3	3	0	21	20	1100
263	3478	0.310690383955	al|cheal|chl|chol|dal|lkeal|okeol|oteol|qokal|qopal|qotol	1088	161	14	42	0.333333333333	16	14	2	29	27	6	5	3	2	4	3	1	22	20	1088
264	99425	0.310802153796	al|chl|dal|okeedal|okeol|qetal|qokal|sheol|shol|tal|tol	959	153	12	35	0.342857142857	12	12	0	21	21	6	3	3	0	3	3	0	16	16	959
265	95100	0.310821978656	al|chl|chlal|chol|dal|lol|okeol|olchal|qokal|qotol|tol	1105	161	13	39	0.333333333333	16	16	0	28	28	5	5	5	0	3	3	0	21	21	1105
266	66868	0.310950204696	al|cthol|dal|kal|olchal|qokal|qotol|sheol|shol|sol|tchal	1007	157	10	35	0.285714285714	13	13	0	20	20	4	4	4	0	3	3	0	14	14	1007
267	60706	0.310990878953	al|cthol|dal|lol|qokal|qokeeal|sheol|shol|sol|tail|tal	994	155	10	33	0.30303030303	13	13	0	20	20	4	4	4	0	3	3	0	15	15	994
268	96628	0.311002559791	al|cthol|dal|kal|lchedal|pal|qokal|sal|sheol|shol|sol	1001	157	10	34	0.294117647059	13	13	0	20	20	4	4	4	0	3	3	0	15	15	1001
269	120066	0.311135595687	al|chcthal|cheal|chol|lkeal|okeol|okol|qokal|sal|sheol|sol	1037	157	11	36	0.305555555556	16	15	1	26	25	5	5	4	1	4	3	1	20	19	1037
270	27266	0.311189408757	al|dal|dol|kal|okeol|pal|qetal|qokal|qotol|sheol|sol	913	144	7	27	0.259259259259	10	10	0	16	16	3	2	2	0	2	2	0	13	13	913
271	16602	0.311218427251	al|chol|dal|okeedal|okeol|qokal|qokalol|qotol|ral|sal|tol	1097	161	13	37	0.351351351351	15	15	0	27	27	5	4	4	0	3	3	0	20	20	1097
272	134436	0.31123269423	al|dal|dol|lol|qokal|qokalol|ral|sheol|shol|tchal|tol	992	155	10	32	0.3125	13	13	0	20	20	4	4	4	0	3	3	0	15	15	992
273	87517	0.311247728331	al|dal|lcheal|okeol|okol|qetal|qokal|sal|sheal|sheol|shol	979	155	12	34	0.352941176471	13	13	0	22	22	6	4	4	0	3	3	0	16	16	979
274	94012	0.31131560298	al|chcthal|cheal|chol|dal|okeol|okol|qokal|qokalol|sheal|sol	1115	160	15	42	0.357142857143	15	14	1	29	28	7	4	3	1	4	3	1	21	20	1115
275	151957	0.311338519787	al|cheal|chl|chol|dal|lol|okol|olchal|oldal|qokal|qotol	1106	159	15	44	0.340909090909	17	16	1	31	30	7	6	5	1	4	3	1	23	22	1106
276	132910	0.311381569616	al|cheal|chol|dal|lcheal|lkeal|lol|qokal|ral|sheol|tol	1122	162	13	41	0.317073170732	16	15	1	28	27	5	5	4	1	4	3	1	21	20	1122
277	151027	0.311388870206	al|chl|dal|kal|lolol|okeol|pal|qokal|sal|shol|sol	932	151	11	34	0.323529411765	13	13	0	21	21	5	4	4	0	3	3	0	16	16	932
278	173853	0.311419189161	al|chol|dal|lkeal|okeol|pal|qokal|qotol|sal|tal|tol	1099	161	12	36	0.333333333333	15	15	0	26	26	4	4	4	0	3	3	0	20	20	1099
279	101398	0.311441828466	al|cheal|chol|dal|kal|lchedal|odal|qokal|qokeeal|sheol|sol	1133	162	13	42	0.309523809524	15	14	1	27	26	5	4	3	1	4	3	1	20	19	1133
280	94959	0.311457401361	al|dal|kal|lkeal|lol|oldal|qokal|ral|sal|sheol|shol	944	151	10	33	0.30303030303	14	14	0	21	21	4	5	5	0	3	3	0	16	16	944
281	52684	0.311490086894	al|chl|dal|kal|lol|okeedal|qokal|ral|sheol|shol|tail	937	150	12	36	0.333333333333	13	13	0	22	22	6	4	4	0	3	3	0	17	17	937
282	126262	0.311593851387	airal|al|chl|chol|dal|lolol|qokal|qotol|sol|tal|tol	1103	162	13	38	0.342105263158	14	14	0	26	26	5	3	3	0	3	3	0	20	20	1103
283	128076	0.311716807616	al|chl|chol|dal|oldal|qokal|qotol|sal|shal|sheol|tedal	1134	160	13	39	0.333333333333	15	15	0	27	27	5	4	4	0	3	3	0	21	21	1134
