calibration_id	page	locus	target_ordinal	target_surface	target_reader_exact	window_length	target_position_in_window	target_window_slot	known_surfaces	known_card_values_de	predicted_axes	actual_target_axes	known_union_axes	contrast_dimensions	all_reader_exact	frame_tier	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	eva_window	overlapping_calibration_frames	any_axis_hit	full_prediction_subset_of_actual	opposition_contradiction	literal_identity_credit	component_export_credit
G748-C0252	f43r	f43r.4	5	kar	0	3	3	LAST	tedy|ytey	ytey=kühle hiervon bis zur Mittelstufe ab und schließe ab || tedy=kalt in der Mitte des Grades, abgeschlossen	MIDDLE_STAGE	HOT	COLD|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	ytey tedy kar	1	0	0	0	0	0
G748-C0253	f43r	f43r.4	7	she	0	3	1	FIRST	cholky|kalchdy	kalchdy=Rohdroge I erhitzen, trocknen und abschließen || cholky=getrockneten Drogenstoff leicht erhitzen	HOT|DRY	MOIST	HOT|DRY|MATERIAL|PROCESS	NONE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	she kalchdy cholky	1	0	0	1	0	0
G748-C0254	f45r	f45r.2	2	cthy	0	3	1	FIRST	qokol|qoky	qoky=heiß am Anfang des Grades || qokol=erhitzen	HOT	NONE	HOT|PROCESS|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	cthy qoky qokol	1	0	0	0	0	0
G748-C0255	f46r	f46r.3	8	qokol	1	3	3	LAST	dalshedy|she	she=feucht, attributiv gebunden || dalshedy=abgemessenen Rohstoff I bis zur Mittelstufe einweichen und abschließen	MOIST	HOT	MOIST|MATERIAL|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	she dalshedy qokol	1	0	0	0	0	0
G748-C0256	f46r	f46r.5	10	cheor	0	3	3	LAST	ytedy|ytey	ytedy=hiervon bis zur Mittelstufe abkühlen und abschließen || ytey=kühle hiervon bis zur Mittelstufe ab und schließe ab	MIDDLE_STAGE	DRY	COLD|PROCESS|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	ytedy ytey cheor	1	0	0	0	0	0
G748-C0257	f46v	f46v.9	5	daim	0	3	3	LAST	cheedy|chtedy	cheedy=trocken am Ende des Grades, abgeschlossen || chtedy=abkühlen, bis zur Mittelstufe trocknen und fertigstellen	DRY|END_STAGE	NONE	COLD|DRY|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheedy chtedy daim	1	0	0	0	0	0
G748-C0258	f47v	f47v.11	5	key	1	3	1	FIRST	chyky|dchy	chyky=trocken-heiß, Grundstufe || dchy=eine Portion Trockendroge in Grundform	DRY|BEGIN_STAGE	HOT|MIDDLE_STAGE	HOT|DRY|AMOUNT|MATERIAL|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	key chyky dchy	1	0	0	1	0	0
G748-C0259	f47v	f47v.11	7	dchy	1	3	3	LAST	chyky|key	key=heiß in der Mitte des Grades || chyky=trocken-heiß, Grundstufe	HOT	DRY|BEGIN_STAGE	HOT|DRY|BEGIN_STAGE|MIDDLE_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	key chyky dchy	1	0	0	0	0	0
G748-C0260	f47v	f47v.3	4	dor	1	3	2	INNER	otchol|oteol	oteol=Drogenstoff im Ansatz bis zur Mittelstufe abkühlen || otchol=kalt-trockener Zubereitungsstoff	COLD	NONE	COLD|DRY|MATERIAL|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	oteol dor otchol	2	0	0	0	0	0
G748-C0261	f48r	f48r.4	6	ytedy	1	4	1	FIRST	qokdy|tedy|tshdy	tedy=kalt in der Mitte des Grades, abgeschlossen || qokdy=heiß am Anfang des Grades, abgeschlossen || tshdy=kalt und feucht am Anfang des Grades, abgeschlossen	END_STAGE	COLD|MIDDLE_STAGE	HOT|COLD|MOIST|CLOSE|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE|STAGE|STAGE	0	F1_READER_VARIABLE_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	ytedy tedy qokdy tshdy	2	0	0	1	0	0
G748-C0262	f48r	f48r.4	7	tedy	0	3	1	FIRST	qokdy|tshdy	qokdy=heiß am Anfang des Grades, abgeschlossen || tshdy=kalt und feucht am Anfang des Grades, abgeschlossen	BEGIN_STAGE|END_STAGE	COLD|MIDDLE_STAGE|END_STAGE	HOT|COLD|MOIST|CLOSE|BEGIN_STAGE|END_STAGE	THERMAL|STAGE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	tedy qokdy tshdy	1	1	0	1	0	0
G748-C0263	f48r	f48r.4	8	qokdy	0	4	3	INNER	tedy|tshdy|ytedy	ytedy=hiervon bis zur Mittelstufe abkühlen und abschließen || tedy=kalt in der Mitte des Grades, abgeschlossen || tshdy=kalt und feucht am Anfang des Grades, abgeschlossen	COLD	HOT|BEGIN_STAGE|END_STAGE	COLD|MOIST|PROCESS|CLOSE|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	STAGE|STAGE|STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	ytedy tedy qokdy tshdy	3	0	0	1	0	0
G748-C0264	f48r	f48r.4	9	tshdy	1	3	3	LAST	qokdy|tedy	tedy=kalt in der Mitte des Grades, abgeschlossen || qokdy=heiß am Anfang des Grades, abgeschlossen	END_STAGE	COLD|MOIST|BEGIN_STAGE|END_STAGE	HOT|COLD|CLOSE|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE|STAGE|STAGE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	tedy qokdy tshdy	1	1	1	1	0	0
G748-C0265	f48r	f48r.6	10	key	0	3	1	FIRST	daldy|ykeey	ykeey=erhitze hiervon bis zur Endstufe und schließe ab || daldy=abgewogener Rohstoffposten I, abgeschlossen	END_STAGE	HOT|MIDDLE_STAGE	HOT|AMOUNT|MATERIAL|PROCESS|CLOSE|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	key ykeey daldy	1	0	0	1	0	0
G748-C0266	f48r	f48r.6	12	daldy	0	3	3	LAST	key|ykeey	key=heiß in der Mitte des Grades || ykeey=erhitze hiervon bis zur Endstufe und schließe ab	HOT	END_STAGE	HOT|PROCESS|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	key ykeey daldy	1	0	0	0	0	0
G748-C0267	f48v	f48v.8	5	ykedy	0	3	2	INNER	chckhedy|oldy	chckhedy=Arzneikompositum: trocken, Gradmitte, abgeschlossen || oldy=fertiger, abgeseihter Auszug	END_STAGE	HOT|MIDDLE_STAGE	DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	chckhedy ykedy oldy	1	0	0	1	0	0
G748-C0268	f48v	f48v.8	6	oldy	0	3	3	LAST	chckhedy|ykedy	chckhedy=Arzneikompositum: trocken, Gradmitte, abgeschlossen || ykedy=erhitze hiervon bis zur Mittelstufe und schließe ab	MIDDLE_STAGE	END_STAGE	HOT|DRY|PREPARATION|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	chckhedy ykedy oldy	1	0	0	1	0	0
G748-C0269	f49r	f49r.16	2	cheey	1	3	1	FIRST	dchey|qotchody	dchey=fertige abgemessene Mittelstufen-Trockenportion || qotchody=abkühlen, bis zur Mittelstufe trocknen und neu ansetzen	DRY|MIDDLE_STAGE	DRY|END_STAGE	COLD|DRY|AMOUNT|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	cheey dchey qotchody	1	1	0	1	0	0
G748-C0270	f49r	f49r.16	3	dchey	1	3	2	INNER	cheey|qotchody	cheey=trocken am Ende des Grades || qotchody=abkühlen, bis zur Mittelstufe trocknen und neu ansetzen	DRY	DRY|MIDDLE_STAGE|END_STAGE	COLD|DRY|PROCESS|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	cheey dchey qotchody	1	1	1	0	0	0
G748-C0271	f49r	f49r.16	4	qotchody	1	3	3	LAST	cheey|dchey	cheey=trocken am Ende des Grades || dchey=fertige abgemessene Mittelstufen-Trockenportion	DRY|END_STAGE	COLD|DRY|MIDDLE_STAGE	DRY|AMOUNT|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheey dchey qotchody	1	1	0	1	0	0
G748-C0272	f49r	f49r.2	2	sho	1	3	2	INNER	chotchy|qotor	qotor=kalte Drogenportion || chotchy=Trockenansatz aus kalt getrockneter Droge in Grundform	COLD	MOIST	COLD|DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotor sho chotchy	1	0	0	0	0	0
G748-C0273	f49v	f49v.12	1	qotchy	1	3	1	FIRST	chokchy|choky	chokchy=Trockenansatz: heiß-trockene Grundform || choky=heiß-trockene Zubereitung, Grundform	HOT|DRY|BEGIN_STAGE	COLD|DRY|BEGIN_STAGE	HOT|DRY|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qotchy chokchy choky	1	1	0	1	0	0
G748-C0274	f49v	f49v.12	2	chokchy	1	3	2	INNER	choky|qotchy	qotchy=kalt und trocken am Anfang des Grades || choky=heiß-trockene Zubereitung, Grundform	DRY|BEGIN_STAGE	HOT|DRY|BEGIN_STAGE	HOT|COLD|DRY|PREPARATION|BEGIN_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qotchy chokchy choky	1	1	1	0	0	0
G748-C0275	f49v	f49v.12	3	choky	1	3	3	LAST	chokchy|qotchy	qotchy=kalt und trocken am Anfang des Grades || chokchy=Trockenansatz: heiß-trockene Grundform	DRY|BEGIN_STAGE	HOT|DRY|BEGIN_STAGE	HOT|COLD|DRY|PREPARATION|BEGIN_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qotchy chokchy choky	1	1	1	0	0	0
G748-C0276	f4v	f4v.12	2	sho	1	3	2	INNER	okeol|qokey	qokey=heiß in der Mitte des Grades || okeol=Grundansatz bis zur mittleren Heizstufe erwärmt	HOT|MIDDLE_STAGE	MOIST	HOT|PREPARATION|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey sho okeol	1	0	0	0	0	0
G748-C0277	f50r	f50r.9	2	kchedy	0	3	1	FIRST	kaiin|ykeey	ykeey=erhitze hiervon bis zur Endstufe und schließe ab || kaiin=heiß, Grad III	HOT	HOT|DRY|MIDDLE_STAGE|END_STAGE	HOT|PROCESS|END_STAGE|LEVEL_III	NONE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	kchedy ykeey kaiin	1	1	1	0	0	0
G748-C0278	f50r	f50r.9	3	ykeey	1	3	2	INNER	kaiin|kchedy	kchedy=heiß und trocken in der Mitte des Grades, abgeschlossen || kaiin=heiß, Grad III	HOT	HOT|END_STAGE	HOT|DRY|CLOSE|MIDDLE_STAGE|END_STAGE|LEVEL_III	STAGE	0	F1_READER_VARIABLE_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	kchedy ykeey kaiin	1	1	1	0	0	0
G748-C0279	f50r	f50r.9	4	kaiin	1	3	3	LAST	kchedy|ykeey	kchedy=heiß und trocken in der Mitte des Grades, abgeschlossen || ykeey=erhitze hiervon bis zur Endstufe und schließe ab	HOT|END_STAGE	HOT|LEVEL_III	HOT|DRY|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	kchedy ykeey kaiin	1	1	0	0	0	0
G748-C0280	f50v	f50v.8	3	otor	0	3	3	LAST	okair|ykar	ykar=nimm hiervon die erste erhitzte Drogenfraktion || okair=heiße Drogenfraktion II im Ansatz	HOT	COLD	HOT|PART|MATERIAL|PREPARATION	NONE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	ykar okair otor	1	0	0	1	0	0
G748-C0281	f51r	f51r.12	4	cheeal	1	3	1	FIRST	okeor|qockhey	okeor=eine Portion Ansatz bis zur Mittelstufe erhitzen || qockhey=Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	MIDDLE_STAGE	DRY|END_STAGE	HOT|AMOUNT|PREPARATION|PROCESS|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheeal okeor qockhey	1	0	0	1	0	0
G748-C0282	f51r	f51r.8	4	ckheody	1	3	2	INNER	ckhey|qokey	ckhey=Arzneikompositum in der Gradmitte || qokey=heiß in der Mitte des Grades	MIDDLE_STAGE	END_STAGE	HOT|PREPARATION|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	ckhey ckheody qokey	1	0	0	1	0	0
G748-C0283	f51r	f51r.8	5	qokey	1	3	2	INNER	ckheody|otydy	ckheody=fertiger Ansatz eines Arzneikompositums || otydy=kalter Ansatz in Grundform, fertig	END_STAGE	HOT|MIDDLE_STAGE	COLD|PREPARATION|CLOSE|BEGIN_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	ckheody qokey otydy	1	0	0	1	0	0
G748-C0284	f52v	f52v.8	2	cthy	1	3	2	INNER	kodaiin|qokeey	kodaiin=drei Portionen erhitzter Zubereitung || qokeey=heiß am Ende des Grades	HOT	NONE	HOT|AMOUNT|PREPARATION|END_STAGE	NONE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	kodaiin cthy qokeey	1	0	0	0	0	0
G748-C0285	f55v	f55v.2	4	qoaiin	1	3	3	LAST	okeedy|yteey	yteey=kühle hiervon bis zur Endstufe ab || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	END_STAGE	NONE	HOT|PREPARATION|CLOSE|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	yteey okeedy qoaiin	1	0	0	0	0	0
G748-C0286	f56r	f56r.6	5	daiin	1	3	3	LAST	dchey|keey	dchey=fertige abgemessene Mittelstufen-Trockenportion || keey=heiß am Ende des Grades	END_STAGE	LEVEL_III	HOT|DRY|AMOUNT|CLOSE|MIDDLE_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	dchey keey daiin	1	0	0	0	0	0
G748-C0287	f56r	f56r.7	1	sho	1	4	1	FIRST	choky|kchol|otchor	kchol=erhitztes Trockengut || otchor=kalt-trockene Drogenportion im Ansatz || choky=heiß-trockene Zubereitung, Grundform	DRY	MOIST	HOT|COLD|DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	THERMAL	1	F4_THREE_DISTINCT_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	sho kchol otchor choky	2	0	0	1	0	0
G748-C0288	f56r	f56r.7	2	kchol	1	3	1	FIRST	choky|otchor	otchor=kalt-trockene Drogenportion im Ansatz || choky=heiß-trockene Zubereitung, Grundform	DRY	HOT|DRY	HOT|COLD|DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	THERMAL	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	kchol otchor choky	1	1	1	0	0	0
G748-C0289	f56r	f56r.7	3	otchor	1	3	2	INNER	choky|kchol	kchol=erhitztes Trockengut || choky=heiß-trockene Zubereitung, Grundform	HOT|DRY	COLD|DRY	HOT|DRY|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	kchol otchor choky	1	1	0	1	0	0
G748-C0290	f56r	f56r.7	4	choky	1	3	3	LAST	kchol|otchor	kchol=erhitztes Trockengut || otchor=kalt-trockene Drogenportion im Ansatz	DRY	HOT|DRY|BEGIN_STAGE	HOT|COLD|DRY|AMOUNT|MATERIAL|PREPARATION	THERMAL	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	kchol otchor choky	1	1	1	0	0	0
G748-C0291	f58v	f58v.12	3	cheal	1	3	1	FIRST	chedal|qokey	qokey=heiß in der Mitte des Grades || chedal=trockener abgewogener Rohstoffposten I in der Gradmitte	MIDDLE_STAGE	DRY|MIDDLE_STAGE	HOT|DRY|AMOUNT|MATERIAL|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	cheal qokey chedal	1	1	1	0	0	0
G748-C0292	f58v	f58v.12	4	qokey	1	3	2	INNER	cheal|chedal	cheal=Rohstoffklasse I, trocken in der Gradmitte || chedal=trockener abgewogener Rohstoffposten I in der Gradmitte	DRY|MIDDLE_STAGE	HOT|MIDDLE_STAGE	DRY|AMOUNT|MATERIAL|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheal qokey chedal	1	1	0	0	0	0
G748-C0293	f58v	f58v.12	5	chedal	0	3	3	LAST	cheal|qokey	cheal=Rohstoffklasse I, trocken in der Gradmitte || qokey=heiß in der Mitte des Grades	MIDDLE_STAGE	DRY|MIDDLE_STAGE	HOT|DRY|MATERIAL|MIDDLE_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	cheal qokey chedal	1	1	1	0	0	0
G748-C0294	f58v	f58v.19	3	sheoldy	0	4	2	INNER	chokal|olkam|qokor	chokal=Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang || qokor=heiße Drogenportion || olkam=heißes Material [terminal-M]	HOT	MOIST|MIDDLE_STAGE|END_STAGE	HOT|DRY|AMOUNT|MATERIAL|PREPARATION|BEGIN_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	chokal sheoldy qokor olkam	3	0	0	0	0	0
G748-C0295	f58v	f58v.32	4	qokey	1	3	1	FIRST	ky|ykar	ky=heiß am Anfang des Grades || ykar=nimm hiervon die erste erhitzte Drogenfraktion	HOT	HOT|MIDDLE_STAGE	HOT|PART|MATERIAL|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey ky ykar	1	1	1	0	0	0
G748-C0296	f58v	f58v.32	5	ky	1	3	2	INNER	qokey|ykar	qokey=heiß in der Mitte des Grades || ykar=nimm hiervon die erste erhitzte Drogenfraktion	HOT	HOT|BEGIN_STAGE	HOT|PART|MATERIAL|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey ky ykar	1	1	1	0	0	0
G748-C0297	f58v	f58v.32	6	ykar	1	3	3	LAST	ky|qokey	qokey=heiß in der Mitte des Grades || ky=heiß am Anfang des Grades	HOT	HOT	HOT|BEGIN_STAGE|MIDDLE_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey ky ykar	1	1	1	0	0	0
G748-C0298	f58v	f58v.32	7	cheal	1	4	4	LAST	ky|qokey|ykar	qokey=heiß in der Mitte des Grades || ky=heiß am Anfang des Grades || ykar=nimm hiervon die erste erhitzte Drogenfraktion	HOT	DRY|MIDDLE_STAGE	HOT|PART|MATERIAL|BEGIN_STAGE|MIDDLE_STAGE	STAGE	1	F4_THREE_DISTINCT_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokey ky ykar cheal	2	0	0	0	0	0
G748-C0299	f58v	f58v.36	8	dalar	0	3	3	LAST	qokeey|shokey	shokey=heiß-feuchter Ansatz in der Gradmitte || qokeey=heiß am Ende des Grades	HOT	NONE	HOT|MOIST|PREPARATION|MIDDLE_STAGE|END_STAGE	STAGE	0	F1_READER_VARIABLE_CARDS	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	shokey qokeey dalar	1	0	0	0	0	0
G748-C0300	f58v	f58v.37	6	otol	1	3	1	FIRST	cheeky|chokey	chokey=heiß-trockener Ansatz in der Gradmitte || cheeky=trocken am Gradende, dann heiß am Gradanfang	HOT|DRY	COLD	HOT|DRY|PREPARATION|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	STAGE|STAGE|STAGE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	otol chokey cheeky	1	0	0	1	0	0
G748-C0301	f58v	f58v.37	9	dalar	1	3	3	LAST	cheeky|chokey	chokey=heiß-trockener Ansatz in der Gradmitte || cheeky=trocken am Gradende, dann heiß am Gradanfang	HOT|DRY	NONE	HOT|DRY|PREPARATION|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	STAGE|STAGE|STAGE	1	F2_TWO_EXACT_CARDS	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	chokey cheeky dalar	1	0	0	0	0	0
G748-C0302	f5r	f5r.7	5	shody	1	3	3	LAST	cheo|kchy	cheo=trocken angesetzte Zubereitung || kchy=heiß und trocken am Anfang des Grades	DRY	END_STAGE	HOT|DRY|PREPARATION|BEGIN_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheo kchy shody	1	0	0	0	0	0
G748-C0303	f66r	f66r.62	3	daiir	1	3	2	INNER	cheeky|chky	cheeky=trocken am Gradende, dann heiß am Gradanfang || chky=getrocknete Droge leicht erhitzen	HOT|DRY	NONE	HOT|DRY|MATERIAL|PROCESS|BEGIN_STAGE|END_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	cheeky daiir chky	1	0	0	0	0	0
G748-C0304	f75r	f75r.3	1	qokain	1	3	1	FIRST	chal|orchey	chal=trockenes Material I, Anfangsstufe || orchey=eine trockene Portion auf Mittelstufe	DRY	HOT|LEVEL_II	DRY|AMOUNT|MATERIAL|BEGIN_STAGE|MIDDLE_STAGE	STAGE	1	F2_TWO_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokain chal orchey	1	0	0	0	0	0
G748-C0305	f75r	f75r.42	6	dor	0	3	3	LAST	qoteedy|qoteey	qoteey=kalt am Ende des Grades || qoteedy=kalt am Ende des Grades, abgeschlossen	COLD|END_STAGE	NONE	COLD|CLOSE|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	qoteey qoteedy dor	1	0	0	0	0	0
G748-C0306	f75r	f75r.43	3	oldy	1	3	3	LAST	chekar|yshedy	yshedy=weiche hiervon bis zur mittleren Stufe ein und schließe ab || chekar=erste bis zur Mittelstufe getrocknete und erhitzte Fraktion	MIDDLE_STAGE	END_STAGE	HOT|DRY|PART|MIDDLE_STAGE	NONE	1	F2_TWO_EXACT_CARDS	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	yshedy chekar oldy	1	0	0	1	0	0
G748-C0307	f75v	f75v.43	6	qokeey	0	3	1	FIRST	olkedy|qotedy	qotedy=kalt in der Mitte des Grades, abgeschlossen || olkedy=erhitzte Drogenbasis, fertig	END_STAGE	HOT|END_STAGE	HOT|COLD|MATERIAL|CLOSE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qokeey qotedy olkedy	1	1	1	0	0	0
G748-C0308	f75v	f75v.43	7	qotedy	1	3	2	INNER	olkedy|qokeey	qokeey=heiß am Ende des Grades || olkedy=erhitzte Drogenbasis, fertig	HOT|END_STAGE	COLD|MIDDLE_STAGE|END_STAGE	HOT|MATERIAL|CLOSE|END_STAGE	NONE	0	F1_READER_VARIABLE_CARDS	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	qokeey qotedy olkedy	1	1	0	1	0	0
G748-C0309	f75v	f75v.43	8	olkedy	1	3	3	LAST	qokeey|qotedy	qokeey=heiß am Ende des Grades || qotedy=kalt in der Mitte des Grades, abgeschlossen	END_STAGE	HOT|END_STAGE	HOT|COLD|CLOSE|MIDDLE_STAGE|END_STAGE	THERMAL|STAGE	0	F1_READER_VARIABLE_CARDS	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	qokeey qotedy olkedy	1	1	1	0	0	0
G748-C0310	f75v	f75v.45	5	oiin	1	4	1	FIRST	okeedy|qokeed|qokeey	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qokeed=erhitze bis zur Endstufe und schließe ab || qokeey=heiß am Ende des Grades	HOT|END_STAGE	NONE	HOT|PREPARATION|PROCESS|CLOSE|END_STAGE	NONE	1	F4_THREE_DISTINCT_EXACT_CARDS	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	oiin okeedy qokeed qokeey	2	0	0	0	0	0
G748-C0311	f75v	f75v.45	6	okeedy	1	4	1	FIRST	qokeed|qokeey	qokeed=erhitze bis zur Endstufe und schließe ab || qokeey=heiß am Ende des Grades || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|PROCESS|END_STAGE	NONE	1	F3_THREE_EXACT_CARDS	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	okeedy qokeed qokeey qokeey	2	1	1	0	0	0
G748-C0312	f75v	f75v.45	7	qokeed	1	4	2	INNER	okeedy|qokeey	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qokeey=heiß am Ende des Grades || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|PREPARATION|CLOSE|END_STAGE	NONE	1	F3_THREE_EXACT_CARDS	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	okeedy qokeed qokeey qokeey	2	1	1	0	0	0
