evidence_id	page	physical_folio	locus	target_ordinal	target_position_in_window	target_window_slot	target_surface	target_reader_exact	target_source_before	target_render_before_de	target_axes_before	retired_literal_withheld	overlapping_predictive_frames	frame_ids	best_frame_id	best_frame_tier	best_window_length	best_known_card_count	best_known_surfaces	best_known_signed_offsets	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	whole_form_bridge_weight	best_known_card_axes	best_known_card_values_de	predicted_axes_intersection_across_frames	predicted_axes_union_across_frames	best_predicted_axes	best_contrast_dimensions	gdt747_prior_axes	gdt747_prior_value_de	gdt747_prior_comparison	eva_window	working_prediction_de	literal_identity	confirmed_lexeme	component_export_credit
G748-E0698	f51v	f51	f51v.11	2	2	INNER	sheey	1	GDT734_WEAK_AXIS_TARGET	[feucht am Ende des Grades; schwach]	MOIST|END_STAGE	0	1	G748-F02471	G748-F02471	F2_TWO_EXACT_CARDS	3	2	ycheoky|ykeey	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	ycheoky=HOT|DRY|PREPARATION|MIDDLE_STAGE || ykeey=HOT|PROCESS|END_STAGE	ycheoky=trockne hiervon den Ansatz bis zur Mittelstufe und erwärme ihn leicht || ykeey=erhitze hiervon bis zur Endstufe und schließe ab	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	ycheoky sheey ykeey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0704	f52r	f52	f52r.4	5	3	LAST	oty	1	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz am Anfang des Grades; schwach]	COLD|PREPARATION|BEGIN_STAGE	0	1	G748-F02494	G748-F02494	F1_READER_VARIABLE_CARDS	3	2	qoky|qotchy	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qoky=HOT|BEGIN_STAGE || qotchy=COLD|DRY|BEGIN_STAGE	qoky=heiß am Anfang des Grades || qotchy=kalt und trocken am Anfang des Grades	BEGIN_STAGE	BEGIN_STAGE	BEGIN_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	qoky qotchy oty	Anfangs-/Grundstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0705	f52v	f52	f52v.4	5	2	INNER	cheol	1	GDT734_WEAK_AXIS_TARGET	[trockener Drogenstoff; schwach]	DRY|MATERIAL	0	1	G748-F02499	G748-F02499	F2_TWO_EXACT_CARDS	3	2	chckheey|cheeor	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	cheeor=DRY|AMOUNT|MATERIAL|END_STAGE || chckheey=DRY|PREPARATION|END_STAGE	cheeor=eine Portion vollständig getrocknete Droge || chckheey=Arzneikompositum: trocken, Gradende	DRY|END_STAGE	DRY|END_STAGE	DRY|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	cheeor cheol chckheey	trocken; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0712	f55r	f55	f55r.7	7	3	LAST	qokchdy	0	GDT734_WEAK_AXIS_TARGET	[heiß und trocken am Anfang des Grades, abgeschlossen; schwach]	HOT|DRY|CLOSE|BEGIN_STAGE|END_STAGE	0	1	G748-F02544	G748-F02544	F1_READER_VARIABLE_CARDS	3	2	kshdy|qotchdy	-1|-2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	kshdy=HOT|MOIST|CLOSE|BEGIN_STAGE|END_STAGE || qotchdy=COLD|DRY|CLOSE|BEGIN_STAGE|END_STAGE	kshdy=heiß und feucht am Anfang des Grades, abgeschlossen || qotchdy=kalt und trocken am Anfang des Grades, abgeschlossen	BEGIN_STAGE|END_STAGE	BEGIN_STAGE|END_STAGE	BEGIN_STAGE|END_STAGE	THERMAL|MOISTURE|STAGE	NONE	NONE	NO_GDT747_PRIOR	kshdy qotchdy qokchdy	Anfangs-/Grundstufe; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0715	f55v	f55	f55v.2	1	1	FIRST	oeeed	1	OPEN_TARGET	[oeeed:?]	NONE	0	1	G748-F02548	G748-F02548	F1_READER_VARIABLE_CARDS	3	2	okeedy|yteey	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	yteey=END_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE	yteey=kühle hiervon bis zur Endstufe ab || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	oeeed yteey okeedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0717	f55v	f55	f55v.7	9	1	FIRST	ar	1	GDT734_WEAK_AXIS_TARGET	[Drogenfraktion I; schwach]	PART|MATERIAL	0	1	G748-F02554	G748-F02554	F1_READER_VARIABLE_CARDS	3	2	aldy|dary	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	aldy=MATERIAL|CLOSE|END_STAGE || dary=PART|CLOSE|END_STAGE	aldy=Rohstoffklasse I, abgeschlossen || dary=abgemessene Fraktion I, abgeschlossen	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	ar aldy dary	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0719	f56r	f56	f56r.14	2	1	FIRST	chol	0	GDT734_WEAK_AXIS_TARGET	[trocken; nominal trockenes Gut/Material; schwach]	DRY|MATERIAL	0	1	G748-F02556	G748-F02556	F1_READER_VARIABLE_CARDS	3	2	chotol|qotchy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	chotol=COLD|DRY|MATERIAL|PREPARATION || qotchy=COLD|DRY|BEGIN_STAGE	chotol=Trockenansatz aus kaltem Material || qotchy=kalt und trocken am Anfang des Grades	COLD|DRY	COLD|DRY	COLD|DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chol chotol qotchy	kalt/gekühlt; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0720	f56r	f56	f56r.15	3	3	LAST	chol	1	GDT734_WEAK_AXIS_TARGET	[trocken; nominal trockenes Gut/Material; schwach]	DRY|MATERIAL	0	1	G748-F02557	G748-F02557	F1_READER_VARIABLE_CARDS	3	2	tcho|tchol	-1|-2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	tcho=COLD|DRY|PREPARATION || tchol=COLD|DRY|MATERIAL	tcho=Kalt-Trockenansatz || tchol=kalt-trockenes Drogenmaterial	COLD|DRY	COLD|DRY	COLD|DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	tcho tchol chol	kalt/gekühlt; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0722	f56r	f56	f56r.3	4	1	FIRST	keey	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades; schwach]	HOT|END_STAGE	0	1	G748-F02563	G748-F02563	F1_READER_VARIABLE_CARDS	3	2	chokeey|qokeey	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokeey=HOT|END_STAGE || chokeey=HOT|DRY|PREPARATION|END_STAGE	qokeey=heiß am Ende des Grades || chokeey=heiß-trockener Ansatz am Gradende	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	keey qokeey chokeey	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0723	f56r	f56	f56r.3	7	3	LAST	choksy	1	OPEN_TARGET	[choksy:?]	NONE	0	1	G748-F02564	G748-F02564	F1_READER_VARIABLE_CARDS	3	2	chokeey|qokeey	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokeey=HOT|END_STAGE || chokeey=HOT|DRY|PREPARATION|END_STAGE	qokeey=heiß am Ende des Grades || chokeey=heiß-trockener Ansatz am Gradende	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	qokeey chokeey choksy	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0724	f56r	f56	f56r.4	3	1	FIRST	chor	0	WITHHELD_RETIRED_LITERAL_TARGET	[chor: zurückgehaltene Altidentität]	NONE	1	1	G748-F02565	G748-F02565	F1_READER_VARIABLE_CARDS	3	2	chkor|chokor	1|2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	chokor=HOT|DRY|AMOUNT|PREPARATION || chkor=HOT|DRY|AMOUNT|MATERIAL	chokor=eine Portion erhitzten Trockenansatzes || chkor=eine Portion heiß getrocknete Droge	HOT|DRY	HOT|DRY	HOT|DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chor chokor chkor	heiß/warm; trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0728	f56r	f56	f56r.8	1	1	FIRST	schol	1	WITHHELD_RETIRED_LITERAL_TARGET	[schol: zurückgehaltene Altidentität]	NONE	1	1	G748-F02573	G748-F02573	F2_TWO_EXACT_CARDS	3	2	choky|choy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	choy=DRY|PREPARATION || choky=HOT|DRY|PREPARATION|BEGIN_STAGE	choy=Trockenansatz leicht abschließen || choky=heiß-trockene Zubereitung, Grundform	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	schol choy choky	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0730	f56r	f56	f56r.9	3	2	INNER	shol	1	GDT734_WEAK_AXIS_TARGET	[feucht; nominal feuchtes Gut/Material; schwach]	MOIST|MATERIAL	0	5	G748-F02575|G748-F02576|G748-F02577|G748-F02578|G748-F02579	G748-F02579	F1_READER_VARIABLE_CARDS	4	3	chotchey|kchol|tchol	-1|1|2	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	kchol=HOT|DRY || chotchey=COLD|DRY|PREPARATION|PROCESS|MIDDLE_STAGE || tchol=COLD|DRY|MATERIAL	kchol=erhitztes Trockengut || chotchey=Trockenansatz kalt bis zur Mittelstufe nachtrocknen || tchol=kalt-trockenes Drogenmaterial	DRY	HOT|COLD|DRY	DRY	THERMAL	NONE	NONE	NO_GDT747_PRIOR	kchol shol chotchey tchol	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0732	f56v	f56	f56v.10	4	3	LAST	shy	1	GDT734_WEAK_AXIS_TARGET	[feucht am Anfang des Grades; schwach]	MOIST|BEGIN_STAGE	0	1	G748-F02581	G748-F02581	F1_READER_VARIABLE_CARDS	3	2	kchy|ksho	-1|-2	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	kchy=HOT|DRY|BEGIN_STAGE || ksho=HOT|PROCESS	kchy=heiß und trocken am Anfang des Grades || ksho=erhitze, weiche ein und setze an	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	kchy ksho shy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0734	f56v	f56	f56v.14	1	1	FIRST	chol	1	GDT734_WEAK_AXIS_TARGET	[trocken; nominal trockenes Gut/Material; schwach]	DRY|MATERIAL	0	1	G748-F02586	G748-F02586	F2_TWO_EXACT_CARDS	3	2	cheo|kchol	1|2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	cheo=DRY|PREPARATION || kchol=HOT|DRY	cheo=trocken angesetzte Zubereitung || kchol=erhitztes Trockengut	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	chol cheo kchol	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0735	f56v	f56	f56v.14	4	3	INNER	chol	1	GDT734_WEAK_AXIS_TARGET	[trocken; nominal trockenes Gut/Material; schwach]	DRY|MATERIAL	0	5	G748-F02587|G748-F02588|G748-F02589|G748-F02590|G748-F02591	G748-F02590	F4_THREE_DISTINCT_EXACT_CARDS	4	3	cheo|choky|kchol	-1|-2|1	1	1	3	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	cheo=DRY|PREPARATION || kchol=HOT|DRY || choky=HOT|DRY|PREPARATION|BEGIN_STAGE	cheo=trocken angesetzte Zubereitung || kchol=erhitztes Trockengut || choky=heiß-trockene Zubereitung, Grundform	DRY	HOT|DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	cheo kchol chol choky	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0743	f58v	f58	f58v.10	2	2	INNER	shey	1	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades; schwach]	MOIST|MIDDLE_STAGE	0	1	G748-F02635	G748-F02635	F2_TWO_EXACT_CARDS	3	2	key|ykair	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	ykair=HOT|PART|MATERIAL || key=HOT|MIDDLE_STAGE	ykair=nimm hiervon die zweite erhitzte Drogenfraktion || key=heiß in der Mitte des Grades	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	ykair shey key	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0744	f58v	f58	f58v.11	2	2	INNER	shol	0	GDT734_WEAK_AXIS_TARGET	[feucht; nominal feuchtes Gut/Material; schwach]	MOIST|MATERIAL	0	1	G748-F02636	G748-F02636	F1_READER_VARIABLE_CARDS	3	2	tchol|tor	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	tchol=COLD|DRY|MATERIAL || tor=COLD|AMOUNT|MATERIAL	tchol=kalt-trockenes Drogenmaterial || tor=kalte Drogenportion	COLD	COLD	COLD	NONE	NONE	NONE	NO_GDT747_PRIOR	tchol shol tor	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0748	f58v	f58	f58v.16	4	3	LAST	qokal	1	GDT734_WEAK_AXIS_TARGET	[Rohstoffklasse I, heiß am Gradanfang; schwach]	HOT|MATERIAL|BEGIN_STAGE	0	1	G748-F02653	G748-F02653	F1_READER_VARIABLE_CARDS	3	2	okaly|qokair	-1|-2	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokair=HOT|PART|PROCESS || okaly=HOT|MATERIAL|PREPARATION|PROCESS	qokair=erhitze die zweite Fraktion || okaly=Rohstoff-I-Ansatz leicht erhitzen und abschließen	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokair okaly qokal	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0752	f58v	f58	f58v.25	5	2	INNER	okeoly	1	OPEN_TARGET	[okeoly:?]	NONE	0	3	G748-F02670|G748-F02671|G748-F02673	G748-F02670	F2_TWO_EXACT_CARDS	3	2	qokaly|qokeol	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qokeol=HOT|MATERIAL|PROCESS|MIDDLE_STAGE || qokaly=HOT|MATERIAL|PROCESS	qokeol=erhitze den Drogenstoff bis zur Mittelstufe || qokaly=erhitze Rohdroge I leicht und schließe ab	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokeol okeoly qokaly	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0756	f58v	f58	f58v.31	4	2	INNER	okal	1	GDT734_WEAK_AXIS_TARGET	[Rohstoffklasse I im Ansatz, heiß am Gradanfang; schwach]	HOT|MATERIAL|PREPARATION|BEGIN_STAGE	0	1	G748-F02685	G748-F02685	F2_TWO_EXACT_CARDS	3	2	kar|qokeey	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	kar=HOT|PART|MATERIAL || qokeey=HOT|END_STAGE	kar=heiße Drogenfraktion I || qokeey=heiß am Ende des Grades	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	kar okal qokeey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0757	f58v	f58	f58v.32	3	1	FIRST	qokar	1	GDT734_WEAK_AXIS_TARGET	[heiße Drogenfraktion I; schwach]	HOT|PART|MATERIAL	0	2	G748-F02686|G748-F02688	G748-F02688	F4_THREE_DISTINCT_EXACT_CARDS	4	3	ky|qokey|ykar	1|2|3	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokey=HOT|MIDDLE_STAGE || ky=HOT|BEGIN_STAGE || ykar=HOT|PART|MATERIAL	qokey=heiß in der Mitte des Grades || ky=heiß am Anfang des Grades || ykar=nimm hiervon die erste erhitzte Drogenfraktion	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokar qokey ky ykar	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0760	f58v	f58	f58v.38	6	2	INNER	okal	0	GDT734_WEAK_AXIS_TARGET	[Rohstoffklasse I im Ansatz, heiß am Gradanfang; schwach]	HOT|MATERIAL|PREPARATION|BEGIN_STAGE	0	1	G748-F02702	G748-F02702	F1_READER_VARIABLE_CARDS	3	2	okor|qokol	-1|1	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokol=HOT|PROCESS || okor=HOT|AMOUNT|MATERIAL|PREPARATION	qokol=erhitzen || okor=heiße Drogenportion im Ansatz	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokol okal okor	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0761	f58v	f58	f58v.5	8	1	FIRST	okal	1	GDT734_WEAK_AXIS_TARGET	[Rohstoffklasse I im Ansatz, heiß am Gradanfang; schwach]	HOT|MATERIAL|PREPARATION|BEGIN_STAGE	0	1	G748-F02705	G748-F02705	F2_TWO_EXACT_CARDS	3	2	okaly|qokaly	1|2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokaly=HOT|MATERIAL|PROCESS || okaly=HOT|MATERIAL|PREPARATION|PROCESS	qokaly=erhitze Rohdroge I leicht und schließe ab || okaly=Rohstoff-I-Ansatz leicht erhitzen und abschließen	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	okal qokaly okaly	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0762	f5r	f5	f5r.7	2	1	FIRST	keey	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades; schwach]	HOT|END_STAGE	0	1	G748-F02720	G748-F02720	F2_TWO_EXACT_CARDS	3	2	cheo|kchy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	cheo=DRY|PREPARATION || kchy=HOT|DRY|BEGIN_STAGE	cheo=trocken angesetzte Zubereitung || kchy=heiß und trocken am Anfang des Grades	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	keey cheo kchy	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0764	f66r	f66	f66r.58	3	2	INNER	shky	0	OPEN_TARGET	[shky:?]	NONE	0	1	G748-F02727	G748-F02727	F1_READER_VARIABLE_CARDS	3	2	dalky|qoky	-1|1	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	dalky=HOT|AMOUNT|MATERIAL|PROCESS || qoky=HOT|BEGIN_STAGE	dalky=Rohdroge I abmessen und leicht erhitzen || qoky=heiß am Anfang des Grades	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	dalky shky qoky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0770	f66v	f66	f66v.7	8	3	LAST	ytchdy	0	OPEN_TARGET	[ytchdy:?]	NONE	0	1	G748-F02763	G748-F02763	F1_READER_VARIABLE_CARDS	3	2	chckhd|qotchdy	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	qotchdy=COLD|DRY|CLOSE|BEGIN_STAGE|END_STAGE || chckhd=DRY|PREPARATION|CLOSE|END_STAGE	qotchdy=kalt und trocken am Anfang des Grades, abgeschlossen || chckhd=trockenes Arzneikompositum, abgeschlossen	DRY|END_STAGE	DRY|END_STAGE	DRY|END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	qotchdy chckhd ytchdy	trocken; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0774	f75r	f75	f75r.10	7	1	FIRST	dy	1	GDT734_WEAK_AXIS_TARGET	[Qualitäts-/Wertfeld geschlossen; schwach]	CLOSE	0	1	G748-F02786	G748-F02786	F2_TWO_EXACT_CARDS	3	2	otey|tedy	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	otey=COLD|PREPARATION|MIDDLE_STAGE || tedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE	otey=kalter Ansatz in der Mitte des Grades || tedy=kalt in der Mitte des Grades, abgeschlossen	COLD|MIDDLE_STAGE	COLD|MIDDLE_STAGE	COLD|MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	dy otey tedy	kalt/gekühlt; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0777	f75r	f75	f75r.23	1	1	FIRST	pchey	0	WITHHELD_RETIRED_LITERAL_TARGET	[pchey: zurückgehaltene Altidentität]	NONE	1	1	G748-F02791	G748-F02791	F1_READER_VARIABLE_CARDS	3	2	kshey|qokeey	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	kshey=HOT|MOIST|MIDDLE_STAGE || qokeey=HOT|END_STAGE	kshey=heiß und feucht in der Mitte des Grades || qokeey=heiß am Ende des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	pchey kshey qokeey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0780	f75r	f75	f75r.3	7	3	LAST	ltain	1	WITHHELD_RETIRED_LITERAL_TARGET	[ltain: zurückgehaltene Altidentität]	NONE	1	1	G748-F02798	G748-F02798	F2_TWO_EXACT_CARDS	3	2	kain|sheeky	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	kain=HOT|LEVEL_II || sheeky=HOT|MOIST|PROCESS|END_STAGE	kain=heiß, Grad II || sheeky=vollständig einweichen, erhitzen und abschließen	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	kain sheeky ltain	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0783	f75r	f75	f75r.36	3	2	INNER	qokeedy	0	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F02807	G748-F02807	F1_READER_VARIABLE_CARDS	3	2	keedy|qokey	-1|1	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	keedy=HOT|CLOSE|END_STAGE || qokey=HOT|MIDDLE_STAGE	keedy=heiß am Ende des Grades, abgeschlossen || qokey=heiß in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	keedy qokeedy qokey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0785	f75r	f75	f75r.42	3	1	FIRST	qokeedy	0	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F02810	G748-F02810	F1_READER_VARIABLE_CARDS	3	2	qoteedy|qoteey	1|2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qoteey=COLD|END_STAGE || qoteedy=COLD|CLOSE|END_STAGE	qoteey=kalt am Ende des Grades || qoteedy=kalt am Ende des Grades, abgeschlossen	COLD|END_STAGE	COLD|END_STAGE	COLD|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	qokeedy qoteey qoteedy	kalt/gekühlt; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0789	f75v	f75	f75v.12	10	2	INNER	dy	0	GDT734_WEAK_AXIS_TARGET	[Qualitäts-/Wertfeld geschlossen; schwach]	CLOSE	0	1	G748-F02822	G748-F02822	F1_READER_VARIABLE_CARDS	3	2	kedy|key	-1|1	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	key=HOT|MIDDLE_STAGE || kedy=HOT|CLOSE|MIDDLE_STAGE|END_STAGE	key=heiß in der Mitte des Grades || kedy=heiß in der Mitte des Grades, abgeschlossen	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	HOT|MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	key dy kedy	heiß/warm; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0790	f75v	f75	f75v.13	9	1	FIRST	otedy	0	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz in der Mitte des Grades, abgeschlossen; schwach]	COLD|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	0	2	G748-F02824|G748-F02825	G748-F02824	F1_READER_VARIABLE_CARDS	3	2	taral|tedy	1|2	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	tedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE || taral=COLD|PART|MATERIAL	tedy=kalt in der Mitte des Grades, abgeschlossen || taral=kalte Rohdrogenfraktion I	COLD	COLD	COLD	STAGE	NONE	NONE	NO_GDT747_PRIOR	otedy tedy taral	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0797	f75v	f75	f75v.7	9	2	INNER	otedy	1	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz in der Mitte des Grades, abgeschlossen; schwach]	COLD|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F02844	G748-F02844	F2_TWO_EXACT_CARDS	3	2	ched|qotedy	-1|1	1	1	1	B2_DIRECT_EDIT1_WHOLE_BRIDGE	2	ched=DRY|CLOSE|END_STAGE || qotedy=COLD|CLOSE|MIDDLE_STAGE|END_STAGE	ched=Trockenstufe Mitte, abgeschlossen || qotedy=kalt in der Mitte des Grades, abgeschlossen	END_STAGE	END_STAGE	END_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	ched otedy qotedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0802	f76r	f76	f76r.3	5	4	LAST	okedy	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz in der Mitte des Grades, abgeschlossen; schwach]	HOT|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	0	2	G748-F02868|G748-F02869	G748-F02869	F4_THREE_DISTINCT_EXACT_CARDS	4	3	qokeed|qokeey|qokey	-1|-2|-3	2	0	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokeey=HOT|END_STAGE || qokey=HOT|MIDDLE_STAGE || qokeed=HOT|PROCESS|END_STAGE	qokeey=heiß am Ende des Grades || qokey=heiß in der Mitte des Grades || qokeed=erhitze bis zur Endstufe und schließe ab	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey qokey qokeed okedy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
