evidence_id	page	physical_folio	locus	target_ordinal	target_position_in_window	target_window_slot	target_surface	target_reader_exact	target_source_before	target_render_before_de	target_axes_before	retired_literal_withheld	overlapping_predictive_frames	frame_ids	best_frame_id	best_frame_tier	best_window_length	best_known_card_count	best_known_surfaces	best_known_signed_offsets	minimum_whole_edit_distance	known_wholes_within_edit1	known_wholes_within_edit2	whole_form_bridge_tier	whole_form_bridge_weight	best_known_card_axes	best_known_card_values_de	predicted_axes_intersection_across_frames	predicted_axes_union_across_frames	best_predicted_axes	best_contrast_dimensions	gdt747_prior_axes	gdt747_prior_value_de	gdt747_prior_comparison	eva_window	working_prediction_de	literal_identity	confirmed_lexeme	component_export_credit
G748-E0037	f103r	f103	f103r.39	5	2	INNER	shedy	0	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades, abgeschlossen; schwach]	MOIST|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F00130	G748-F00130	F1_READER_VARIABLE_CARDS	3	2	oteey|qotal	-1|1	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qotal=COLD|MATERIAL|BEGIN_STAGE || oteey=COLD|PREPARATION|END_STAGE	qotal=Rohstoffklasse I, kalt am Gradanfang || oteey=kalter Ansatz am Ende des Grades	COLD	COLD	COLD	STAGE	NONE	NONE	NO_GDT747_PRIOR	qotal shedy oteey	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0038	f103r	f103	f103r.4	3	1	FIRST	okedy	1	GDT734_WEAK_AXIS_TARGET	[heißer Ansatz in der Mitte des Grades, abgeschlossen; schwach]	HOT|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F00132	G748-F00132	F2_TWO_EXACT_CARDS	3	2	okey|qokeey	1|2	1	1	2	B3_MULTIPLE_EDIT2_WHOLE_BRIDGES	3	qokeey=HOT|END_STAGE || okey=HOT|PREPARATION|MIDDLE_STAGE	qokeey=heiß am Ende des Grades || okey=heißer Ansatz in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	okedy qokeey okey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0039	f103r	f103	f103r.4	6	3	LAST	chdar	0	GDT734_WEAK_AXIS_TARGET	[abgemessene Trockenfraktion I, Anfangsstufe; schwach]	DRY|PART|BEGIN_STAGE	0	1	G748-F00133	G748-F00133	F1_READER_VARIABLE_CARDS	3	2	okey|qokeey	-1|-2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeey=HOT|END_STAGE || okey=HOT|PREPARATION|MIDDLE_STAGE	qokeey=heiß am Ende des Grades || okey=heißer Ansatz in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeey okey chdar	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0040	f103r	f103	f103r.44	3	1	FIRST	shey	1	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades; schwach]	MOIST|MIDDLE_STAGE	0	1	G748-F00137	G748-F00137	F2_TWO_EXACT_CARDS	3	2	otshedy|sheal	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	sheal=MOIST|MATERIAL|MIDDLE_STAGE || otshedy=COLD|MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	sheal=Rohstoffklasse I, feucht in der Gradmitte || otshedy=kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	MOIST|MIDDLE_STAGE	MOIST|MIDDLE_STAGE	MOIST|MIDDLE_STAGE	STAGE	NONE	NONE	NO_GDT747_PRIOR	shey sheal otshedy	feucht; Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0041	f103r	f103	f103r.49	5	1	FIRST	ol	0	GDT734_WEAK_AXIS_TARGET	[Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; schwach]	MATERIAL|PREPARATION	0	1	G748-F00141	G748-F00141	F1_READER_VARIABLE_CARDS	3	2	qokeey|sheed	1|2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	sheed=MOIST|CLOSE|END_STAGE || qokeey=HOT|END_STAGE	sheed=Einweichung vollständig abgeschlossen || qokeey=heiß am Ende des Grades	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	ol sheed qokeey	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0042	f103r	f103	f103r.5	7	3	LAST	sheeky	1	GDT734_WEAK_AXIS_TARGET	[vollständig einweichen, erhitzen und abschließen; schwach]	HOT|MOIST|PROCESS|END_STAGE	0	1	G748-F00146	G748-F00146	F2_TWO_EXACT_CARDS	3	2	lkar|qokey	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokey=HOT|MIDDLE_STAGE || lkar=HOT	qokey=heiß in der Mitte des Grades || lkar=Heißgrad I	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	qokey lkar sheeky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0043	f103r	f103	f103r.52	3	2	INNER	qol	0	GDT734_WEAK_AXIS_TARGET	[Drogenstoff zugeben; schwach]	MATERIAL	0	3	G748-F00149|G748-F00150|G748-F00152	G748-F00152	F1_READER_VARIABLE_CARDS	4	3	keedy|oteey|qokeey	-1|1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	oteey=COLD|PREPARATION|END_STAGE || keedy=HOT|CLOSE|END_STAGE || qokeey=HOT|END_STAGE	oteey=kalter Ansatz am Ende des Grades || keedy=heiß am Ende des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	END_STAGE	HOT|END_STAGE	END_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	oteey qol keedy qokeey	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0044	f103r	f103	f103r.52	6	3	LAST	qoty	1	GDT734_WEAK_AXIS_TARGET	[kalt am Anfang des Grades; schwach]	COLD|BEGIN_STAGE	0	1	G748-F00151	G748-F00151	F1_READER_VARIABLE_CARDS	3	2	keedy|qokeey	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	keedy=HOT|CLOSE|END_STAGE || qokeey=HOT|END_STAGE	keedy=heiß am Ende des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	keedy qokeey qoty	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0045	f103r	f103	f103r.6	2	1	FIRST	dain	1	GDT734_WEAK_AXIS_TARGET	[Grad-/Maßwert II; schwach]	AMOUNT|LEVEL_II	0	2	G748-F00153|G748-F00155	G748-F00155	F4_THREE_DISTINCT_EXACT_CARDS	4	3	okeedy|okey|shek	1|2|3	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	shek=HOT|MOIST|PROCESS|MIDDLE_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE || okey=HOT|PREPARATION|MIDDLE_STAGE	shek=bis zur Mittelstufe einweichen und erhitzen || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || okey=heißer Ansatz in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	dain shek okeedy okey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0046	f103r	f103	f103r.6	6	4	LAST	shedy	1	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades, abgeschlossen; schwach]	MOIST|CLOSE|MIDDLE_STAGE|END_STAGE	0	2	G748-F00154|G748-F00156	G748-F00156	F4_THREE_DISTINCT_EXACT_CARDS	4	3	okeedy|okey|shek	-1|-2|-3	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	shek=HOT|MOIST|PROCESS|MIDDLE_STAGE || okeedy=HOT|PREPARATION|CLOSE|END_STAGE || okey=HOT|PREPARATION|MIDDLE_STAGE	shek=bis zur Mittelstufe einweichen und erhitzen || okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || okey=heißer Ansatz in der Mitte des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	shek okeedy okey shedy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0047	f103r	f103	f103r.8	3	1	FIRST	chedy	0	GDT734_WEAK_AXIS_TARGET	[trocken in der Mitte des Grades, abgeschlossen; schwach]	DRY|CLOSE|MIDDLE_STAGE|END_STAGE	0	2	G748-F00157|G748-F00159	G748-F00157	F1_READER_VARIABLE_CARDS	3	2	okey|rain	1|2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	okey=HOT|PREPARATION|MIDDLE_STAGE || rain=HOT|PREPARATION|LEVEL_II	okey=heißer Ansatz in der Mitte des Grades || rain=Heißgrad II der Zubereitung; interner Rückbezug	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	chedy okey rain	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0048	f103r	f103	f103r.8	6	3	LAST	okechy	0	OPEN_TARGET	[okechy:?]	NONE	0	1	G748-F00158	G748-F00158	F1_READER_VARIABLE_CARDS	3	2	okey|rain	-1|-2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	okey=HOT|PREPARATION|MIDDLE_STAGE || rain=HOT|PREPARATION|LEVEL_II	okey=heißer Ansatz in der Mitte des Grades || rain=Heißgrad II der Zubereitung; interner Rückbezug	HOT	HOT	HOT	NONE	NONE	NONE	NO_GDT747_PRIOR	okey rain okechy	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0049	f103v	f103	f103v.1	5	2	INNER	dy	1	GDT734_WEAK_AXIS_TARGET	[Qualitäts-/Wertfeld geschlossen; schwach]	CLOSE	0	2	G748-F00160|G748-F00161	G748-F00161	F3_THREE_EXACT_CARDS	4	3	qokeey|qoky	-1|1|2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qoky=HOT|BEGIN_STAGE || qokeey=HOT|END_STAGE || qokeey=HOT|END_STAGE	qoky=heiß am Anfang des Grades || qokeey=heiß am Ende des Grades || qokeey=heiß am Ende des Grades	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qoky dy qokeey qokeey	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0050	f103v	f103	f103v.12	3	1	FIRST	shedy	1	GDT734_WEAK_AXIS_TARGET	[feucht in der Mitte des Grades, abgeschlossen; schwach]	MOIST|CLOSE|MIDDLE_STAGE|END_STAGE	0	1	G748-F00164	G748-F00164	F2_TWO_EXACT_CARDS	3	2	okeedy|qokeey	1|2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || qokeey=HOT|END_STAGE	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	shedy okeedy qokeey	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0051	f103v	f103	f103v.12	6	3	LAST	l	0	WITHHELD_RETIRED_LITERAL_TARGET	[l: zurückgehaltene Altidentität]	NONE	1	1	G748-F00165	G748-F00165	F1_READER_VARIABLE_CARDS	3	2	okeedy|qokeey	-1|-2	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || qokeey=HOT|END_STAGE	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	okeedy qokeey l	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0052	f103v	f103	f103v.13	5	2	INNER	olshedy	0	WITHHELD_RETIRED_LITERAL_TARGET	[olshedy: zurückgehaltene Altidentität]	NONE	1	1	G748-F00169	G748-F00169	F1_READER_VARIABLE_CARDS	3	2	otey|qotshdy	-1|1	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	otey=COLD|PREPARATION|MIDDLE_STAGE || qotshdy=COLD|MOIST|CLOSE|BEGIN_STAGE|END_STAGE	otey=kalter Ansatz in der Mitte des Grades || qotshdy=kalt und feucht am Anfang des Grades, abgeschlossen	COLD	COLD	COLD	STAGE|STAGE|STAGE	NONE	NONE	NO_GDT747_PRIOR	otey olshedy qotshdy	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0053	f103v	f103	f103v.14	1	1	FIRST	teeol	1	OPEN_TARGET	[teeol:?]	NONE	0	1	G748-F00171	G748-F00171	F2_TWO_EXACT_CARDS	3	2	sheol|sho	1|2	2	0	1	B1_DIRECT_EDIT2_WHOLE_BRIDGE	1	sheol=MOIST|MATERIAL || sho=MOIST|PREPARATION	sheol=feuchtes Material || sho=feuchter Ansatz	MOIST	MOIST	MOIST	NONE	NONE	NONE	NO_GDT747_PRIOR	teeol sheol sho	feucht; genaue Funktion und Identität offen	OPEN	0	0
G748-E0054	f103v	f103	f103v.14	4	3	LAST	qokeedy	1	GDT734_WEAK_AXIS_TARGET	[heiß am Ende des Grades, abgeschlossen; schwach]	HOT|CLOSE|END_STAGE	0	1	G748-F00172	G748-F00172	F2_TWO_EXACT_CARDS	3	2	sheol|sho	-1|-2	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	sheol=MOIST|MATERIAL || sho=MOIST|PREPARATION	sheol=feuchtes Material || sho=feuchter Ansatz	MOIST	MOIST	MOIST	NONE	NONE	NONE	NO_GDT747_PRIOR	sheol sho qokeedy	feucht; genaue Funktion und Identität offen	OPEN	0	0
G748-E0055	f103v	f103	f103v.16	1	1	FIRST	daiin	0	GDT734_WEAK_AXIS_TARGET	[Grad-/Maßwert III; schwach]	AMOUNT|LEVEL_III	0	1	G748-F00173	G748-F00173	F1_READER_VARIABLE_CARDS	3	2	okeeshy|sheekchy	1|2	7	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	sheekchy=HOT|DRY|MOIST|END_STAGE || okeeshy=HOT|MOIST|PREPARATION|END_STAGE	sheekchy=vollständig anfeuchten, dann heiß-trocken ansetzen || okeeshy=heißer, vollständig angefeuchteter Ansatz	HOT|MOIST|END_STAGE	HOT|MOIST|END_STAGE	HOT|MOIST|END_STAGE	MOISTURE	NONE	NONE	NO_GDT747_PRIOR	daiin sheekchy okeeshy	heiß/warm; feucht; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0056	f103v	f103	f103v.16	4	3	LAST	qol	1	GDT734_WEAK_AXIS_TARGET	[Drogenstoff zugeben; schwach]	MATERIAL	0	1	G748-F00174	G748-F00174	F2_TWO_EXACT_CARDS	3	2	okeeshy|sheekchy	-1|-2	7	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	sheekchy=HOT|DRY|MOIST|END_STAGE || okeeshy=HOT|MOIST|PREPARATION|END_STAGE	sheekchy=vollständig anfeuchten, dann heiß-trocken ansetzen || okeeshy=heißer, vollständig angefeuchteter Ansatz	HOT|MOIST|END_STAGE	HOT|MOIST|END_STAGE	HOT|MOIST|END_STAGE	MOISTURE	NONE	NONE	NO_GDT747_PRIOR	sheekchy okeeshy qol	heiß/warm; feucht; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0057	f103v	f103	f103v.20	7	2	INNER	okain	1	GDT734_WEAK_AXIS_TARGET	[heiß im Zubereitungsrahmen, Grad II; schwach]	HOT|PREPARATION|LEVEL_II	0	1	G748-F00175	G748-F00175	F2_TWO_EXACT_CARDS	3	2	oteal|qotal	-1|1	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	oteal=COLD|MATERIAL|PREPARATION|MIDDLE_STAGE || qotal=COLD|MATERIAL|BEGIN_STAGE	oteal=Rohstoffklasse I im Ansatz, kalt in der Gradmitte || qotal=Rohstoffklasse I, kalt am Gradanfang	COLD	COLD	COLD	STAGE	NONE	NONE	NO_GDT747_PRIOR	oteal okain qotal	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0058	f103v	f103	f103v.21	4	2	INNER	oteedy	0	GDT734_WEAK_AXIS_TARGET	[kalter Ansatz am Ende des Grades, abgeschlossen; schwach]	COLD|PREPARATION|CLOSE|END_STAGE	0	1	G748-F00177	G748-F00177	F1_READER_VARIABLE_CARDS	3	2	qokeed|sheoky	-1|1	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeed=HOT|PROCESS|END_STAGE || sheoky=HOT|MOIST|PREPARATION|BEGIN_STAGE	qokeed=erhitze bis zur Endstufe und schließe ab || sheoky=feucht angesetzte heiße Zubereitung am Gradanfang	HOT	HOT	HOT	STAGE	NONE	NONE	NO_GDT747_PRIOR	qokeed oteedy sheoky	heiß/warm; genaue Funktion und Identität offen	OPEN	0	0
G748-E0059	f103v	f103	f103v.24	2	2	INNER	lchey	1	WITHHELD_RETIRED_LITERAL_TARGET	[lchey: zurückgehaltene Altidentität]	NONE	1	1	G748-F00179	G748-F00179	F2_TWO_EXACT_CARDS	3	2	qokeey|ykeey	-1|1	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	ykeey=HOT|PROCESS|END_STAGE || qokeey=HOT|END_STAGE	ykeey=erhitze hiervon bis zur Endstufe und schließe ab || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	ykeey lchey qokeey	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0060	f103v	f103	f103v.26	5	4	LAST	lshedy	1	WITHHELD_RETIRED_LITERAL_TARGET	[lshedy: zurückgehaltene Altidentität]	NONE	1	3	G748-F00180|G748-F00181|G748-F00182	G748-F00182	F4_THREE_DISTINCT_EXACT_CARDS	4	3	oteey|qokeey|sheety	-1|-2|-3	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokeey=HOT|END_STAGE || sheety=MOIST|END_STAGE || oteey=COLD|PREPARATION|END_STAGE	qokeey=heiß am Ende des Grades || sheety=vollständig angefeuchtet und gekühlt || oteey=kalter Ansatz am Ende des Grades	NONE	COLD|END_STAGE	END_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	qokeey sheety oteey lshedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0061	f103v	f103	f103v.3	9	1	FIRST	shdy	0	GDT734_WEAK_AXIS_TARGET	[feucht am Anfang des Grades, abgeschlossen; schwach]	MOIST|CLOSE|BEGIN_STAGE|END_STAGE	0	1	G748-F00184	G748-F00184	F1_READER_VARIABLE_CARDS	3	2	okeedy|qokeey	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || qokeey=HOT|END_STAGE	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	shdy okeedy qokeey	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0062	f103v	f103	f103v.3	12	3	LAST	qokain	1	GDT734_WEAK_AXIS_TARGET	[heiß, Grad II; schwach]	HOT|LEVEL_II	0	1	G748-F00185	G748-F00185	F2_TWO_EXACT_CARDS	3	2	okeedy|qokeey	-1|-2	3	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	okeedy=HOT|PREPARATION|CLOSE|END_STAGE || qokeey=HOT|END_STAGE	okeedy=heißer Ansatz am Ende des Grades, abgeschlossen || qokeey=heiß am Ende des Grades	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	okeedy qokeey qokain	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0063	f103v	f103	f103v.38	2	2	INNER	l	0	WITHHELD_RETIRED_LITERAL_TARGET	[l: zurückgehaltene Altidentität]	NONE	1	1	G748-F00190	G748-F00190	F1_READER_VARIABLE_CARDS	3	2	chees|oteey	-1|1	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	oteey=COLD|PREPARATION|END_STAGE || chees=DRY|PREPARATION|END_STAGE	oteey=kalter Ansatz am Ende des Grades || chees=vollständig getrocknete Kräutermischung	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	oteey l chees	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0064	f103v	f103	f103v.4	6	1	FIRST	ol	1	GDT734_WEAK_AXIS_TARGET	[Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; schwach]	MATERIAL|PREPARATION	0	1	G748-F00191	G748-F00191	F1_READER_VARIABLE_CARDS	3	2	qoteedy|ykeedy	1|2	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qoteedy=COLD|CLOSE|END_STAGE || ykeedy=HOT|CLOSE|END_STAGE	qoteedy=kalt am Ende des Grades, abgeschlossen || ykeedy=Eintrag: heiß am Gradende, abgeschlossen	END_STAGE	END_STAGE	END_STAGE	THERMAL	NONE	NONE	NO_GDT747_PRIOR	ol qoteedy ykeedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0065	f104r	f104	f104r.12	10	2	INNER	opchey	1	WITHHELD_RETIRED_LITERAL_TARGET	[opchey: zurückgehaltene Altidentität]	NONE	1	1	G748-F00198	G748-F00198	F1_READER_VARIABLE_CARDS	3	2	qotam|qotor	-1|1	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qotor=COLD|AMOUNT|MATERIAL || qotam=COLD|AMOUNT|PREPARATION	qotor=kalte Drogenportion || qotam=nimm ein Maß kalten Ansatzes	COLD	COLD	COLD	NONE	NONE	NONE	NO_GDT747_PRIOR	qotor opchey qotam	kalt/gekühlt; genaue Funktion und Identität offen	OPEN	0	0
G748-E0066	f104r	f104	f104r.19	6	1	FIRST	olkchedy	1	OPEN_TARGET	[olkchedy:?]	NONE	0	1	G748-F00205	G748-F00205	F2_TWO_EXACT_CARDS	3	2	cheokeey|kary	1|2	6	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	cheokeey=HOT|DRY|PREPARATION|END_STAGE || kary=HOT|PART|CLOSE|END_STAGE	cheokeey=trocken angesetzte heiße Zubereitung am Gradende || kary=erste erhitzte Fraktion, abgeschlossen	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	olkchedy cheokeey kary	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0067	f104r	f104	f104r.19	9	3	LAST	opair	1	OPEN_TARGET	[opair:?]	NONE	0	1	G748-F00206	G748-F00206	F2_TWO_EXACT_CARDS	3	2	cheokeey|kary	-1|-2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	cheokeey=HOT|DRY|PREPARATION|END_STAGE || kary=HOT|PART|CLOSE|END_STAGE	cheokeey=trocken angesetzte heiße Zubereitung am Gradende || kary=erste erhitzte Fraktion, abgeschlossen	HOT|END_STAGE	HOT|END_STAGE	HOT|END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	cheokeey kary opair	heiß/warm; End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0068	f104r	f104	f104r.22	3	1	FIRST	rl	1	OPEN_TARGET	[rl:?]	NONE	0	1	G748-F00209	G748-F00209	F1_READER_VARIABLE_CARDS	3	2	kchedy|shed	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	shed=MOIST|PROCESS|MIDDLE_STAGE || kchedy=HOT|DRY|CLOSE|MIDDLE_STAGE|END_STAGE	shed=Einweichen bis zur mittleren Stufe abschließen || kchedy=heiß und trocken in der Mitte des Grades, abgeschlossen	MIDDLE_STAGE	MIDDLE_STAGE	MIDDLE_STAGE	MOISTURE|STAGE	NONE	NONE	NO_GDT747_PRIOR	rl shed kchedy	Mittelstufe; genaue Funktion und Identität offen	OPEN	0	0
G748-E0069	f104r	f104	f104r.22	8	1	FIRST	opchar	1	WITHHELD_RETIRED_LITERAL_TARGET	[opchar: zurückgehaltene Altidentität]	NONE	1	6	G748-F00210|G748-F00211|G748-F00212|G748-F00215|G748-F00216|G748-F00217	G748-F00212	F2_TWO_EXACT_CARDS	3	2	chckhey|cheor	1|2	4	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	cheor=DRY|PART|MATERIAL || chckhey=DRY|PREPARATION|MIDDLE_STAGE	cheor=trockener Drogenteil || chckhey=Arzneikompositum: trocken, Gradmitte	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	opchar cheor chckhey	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0070	f104r	f104	f104r.22	11	3	LAST	taiin	1	GDT734_WEAK_AXIS_TARGET	[kalt, Grad III; schwach]	COLD|LEVEL_III	0	1	G748-F00213	G748-F00213	F2_TWO_EXACT_CARDS	3	2	chckhey|cheor	-1|-2	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	cheor=DRY|PART|MATERIAL || chckhey=DRY|PREPARATION|MIDDLE_STAGE	cheor=trockener Drogenteil || chckhey=Arzneikompositum: trocken, Gradmitte	DRY	DRY	DRY	NONE	NONE	NONE	NO_GDT747_PRIOR	cheor chckhey taiin	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0071	f104r	f104	f104r.32	7	2	INNER	shoda	1	OPEN_TARGET	[shoda:?]	NONE	0	1	G748-F00230	G748-F00230	F1_READER_VARIABLE_CARDS	3	2	kaiin|lkaiin	-1|1	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	kaiin=HOT|LEVEL_III || lkaiin=LEVEL_III	kaiin=heiß, Grad III || lkaiin=Skalarstufe III; Dimension offen	LEVEL_III	LEVEL_III	LEVEL_III	NONE	NONE	NONE	NO_GDT747_PRIOR	kaiin shoda lkaiin	Stufe III; genaue Funktion und Identität offen	OPEN	0	0
G748-E0072	f104r	f104	f104r.38	4	2	INNER	kcheody	1	OPEN_TARGET	[kcheody:?]	NONE	0	1	G748-F00235	G748-F00235	F2_TWO_EXACT_CARDS	3	2	qokchol|qotchdy	-1|1	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	qokchol=HOT|DRY|MATERIAL || qotchdy=COLD|DRY|CLOSE|BEGIN_STAGE|END_STAGE	qokchol=heiß-trockenes Drogenmaterial || qotchdy=kalt und trocken am Anfang des Grades, abgeschlossen	DRY	DRY	DRY	THERMAL|STAGE	NONE	NONE	NO_GDT747_PRIOR	qokchol kcheody qotchdy	trocken; genaue Funktion und Identität offen	OPEN	0	0
G748-E0073	f104v	f104	f104v.10	3	2	INNER	qokaiin	1	GDT734_WEAK_AXIS_TARGET	[heiß, Grad III; schwach]	HOT|LEVEL_III	0	1	G748-F00244	G748-F00244	F2_TWO_EXACT_CARDS	3	2	cheedy|qoteedy	-1|1	5	0	0	B0_NO_WHOLE_FORM_BRIDGE	0	cheedy=DRY|CLOSE|END_STAGE || qoteedy=COLD|CLOSE|END_STAGE	cheedy=trocken am Ende des Grades, abgeschlossen || qoteedy=kalt am Ende des Grades, abgeschlossen	END_STAGE	END_STAGE	END_STAGE	NONE	NONE	NONE	NO_GDT747_PRIOR	cheedy qokaiin qoteedy	End-/Vollstufe; genaue Funktion und Identität offen	OPEN	0	0
