reading_unit_id	reading_unit_type	register	page	local_record_or_namespace	visible_owner_or_role	visible_group_count	visible_sequence	grammar_or_template	status_or_address_mode	complete_reading_de	section_purpose	source_pass
f69v.1	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	Ringtext des linken Wahlrades	40	dair | cheyky | otaza | sar | ar | chykar | okoirsh | ar | chetody | okeeos | o | tey | otokeeey | okeeody | okeey | doiir | teeo | y | chey | ot | y | okedy | chsdy | okeod | y | dy | choaiin | okar | okar | chol | chees | yto | odair | oty | oteeo | dar | o | eykeody | dchor | char	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Im Ringtext des linken Wahlrades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: voriger Lauf; Ablesung dieses Hauses.; lokaler AZA-Folgeposten; davon; Quelladresse des ROOT-Postens; Quelladresse des CHYK-Postens; örtlicher Name okoirsh fuer A3_LEFT_WHEEL_RING_TEXT; Quelladresse des ROOT-Postens; gelerntes Zeichen chetody: abgeleiteter Platzwert.; örtlicher Name okeeos fuer A3_LEFT_WHEEL_RING_TEXT; örtlicher Name o fuer A3_LEFT_WHEEL_RING_TEXT; aktueller Phasenwert.; Folgeposten laenger einsetzen; gelerntes Zeichen okeeody: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; Namensendung ody.; LANGSTUFE_SETZEN; örtlicher Name doiir fuer A3_LEFT_WHEEL_RING_TEXT; örtlicher Name teeo fuer A3_LEFT_WHEEL_RING_TEXT; dies; dies; Folgeposten; dies; gelerntes Zeichen okedy: Diagrammposten setzen oder aktivieren; Namensendung edy.; gelerntes Zeichen chsdy: sekundärer Zustand fest.; örtlicher Name okeod fuer A3_LEFT_WHEEL_RING_TEXT; dies; dies; Eingabe-Sollwert; Quelladresse des OK-Postens; Quelladresse des OK-Postens; weiter; örtlicher Name chees fuer A3_LEFT_WHEEL_RING_TEXT; örtlicher Name yto fuer A3_LEFT_WHEEL_RING_TEXT; vom vorigen Lauf zurücknehmen; gelerntes Zeichen oty: Teilsektor oder Untereintrag; Namensendung o.; lokalen Folgeposten laenger halten; davon; örtlicher Name o fuer A3_LEFT_WHEEL_RING_TEXT; gelerntes Zeichen eykeody: ausgewählter Klassenplatz.; Bedingungsansatz des lokalen DCH-Postens; davon.	celestial lookup station or work-condition value	R284
f69v.2	DIAGRAM_LOCUS	ASTRO	f69v	F69_MIDDLE_WHEEL_NS	Ringtext des mittleren Wahlrades	38	yka | chol | ykar | dal | ykady | iokeeor | cheey | choly | ykeeal | cheo | oaram | ockhy | sheey | aiin | y | daiial | cheody | cheal | yetey | chear | y | dy | ykey | ch | y | dy | chol | ykar | ol | y | ykeeody | chey | dal | ody | airchy | choky | ychey | chey	SOURCE_TO_TARGET	SELECT_BY_VISIBLE_OWNER	Im Ringtext des mittleren Wahlrades: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: örtlicher Name yka fuer A3_MIDDLE_WHEEL_RING_TEXT; weiter; Quelladresse des YK-Postens; dorthin; gelerntes Zeichen ykady: aktuelle Qualität fest.; lokalen Bedingungsansatz laenger aktiv halten; Freigabewert; im selben Ring, Band oder Satz fortsetzen; Namensendung ch/y.; Zieladresse des YKEE-Postens; örtlicher Name cheo fuer A3_MIDDLE_WHEEL_RING_TEXT; örtlicher Name oaram fuer A3_MIDDLE_WHEEL_RING_TEXT; durch Sektor, Ring oder Pruefweg fuehren; Namensendung o/y.; POSITION_LAENGER_HALTEN; Sollwert; dies; Zieladresse des DAII-Postens; gelerntes Zeichen cheody: Ablesewert fest.; dorthin; ausgewählter Phasenwert.; Quelladresse des CHE-Postens; dies; dies; aktuelle Klasse.; örtlicher Name ch fuer A3_MIDDLE_WHEEL_RING_TEXT; dies; dies; weiter; Quelladresse des YK-Postens; weiter; dies; gelerntes Zeichen ykeeody: lange oder volle Diagrammstufe; Namensendung yk/ody.; dies; dorthin; POSTEN_ZURUECKNEHMEN__SCHLUSS; Himmels-, Ring- oder Zeigerlauf; Namensendung chy.; einsetzen; aktueller Ablesewert.; dies.	celestial lookup station or work-condition value	R284
f69v.3	DIAGRAM_LOCUS	ASTRO	f69v	F69_RIGHT_WHEEL_NS	Ringtext des rechten Wahlrades	29	doair | otaldal | dair | chdy | otoar | ar | chy | qoteor | cho | qotair | chda | oteeal | cheor | ar | air | oteody | ytyd | a | dchy | otoly | okeodal | oteoarar | cheteeser | dair | chey | okody | dal | oteey | oteey	SOURCE_TO_TARGET	SELECT_BY_VISIBLE_OWNER	Im Ringtext des rechten Wahlrades: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: vorigen Rücklauf wählen; Folgeposten an die bezeichnete Ziel-Unteradresse; voriger Lauf; überführen; Quelladresse des Folgepostens; Quelladresse des ROOT-Postens; dies; kurzer Bedingungsansatz des Folgepostens; EINGANGSBEDINGUNG; Laufbahn des Folgepostens; örtlicher Name chda fuer A3_RIGHT_WHEEL_RING_TEXT; Folgeposten laenger an der Zieladresse halten; Bedingungsansatz des lokalen CHE-Postens; Quelladresse des ROOT-Postens; Lauf oder Bahn; gelerntes Zeichen oteody: naechster Platz oder folgende Bedingung; Namensendung eody.; örtlicher Name ytyd fuer A3_RIGHT_WHEEL_RING_TEXT; örtlicher Name a fuer A3_RIGHT_WHEEL_RING_TEXT; fester Zustand.; diesen Folgeposten im selben Lauf weiterfuehren; Zieladresse des OKEOD-Postens; Folgeposten mit doppelter Quelladresse; örtlicher Name cheteeser fuer A3_RIGHT_WHEEL_RING_TEXT; voriger Lauf; dies; gelerntes Zeichen okody: Diagrammposten setzen oder aktivieren; Namensendung ody.; dorthin; NAECHSTER_LANGSTUFENPOSTEN; NAECHSTER_LANGSTUFENPOSTEN.	celestial lookup station or work-condition value	R284
f69v.4	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 1 des linken Wahlrades	2	okeey | sar	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 1 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: LANGSTUFE_SETZEN; davon.	celestial lookup station or work-condition value	R284
f69v.5	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 2 des linken Wahlrades	2	okeo | dy	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 2 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: örtlicher Name okeo fuer A3_LEFT_RADIAL_SLOT_02; dies.	celestial lookup station or work-condition value	R284
f69v.6	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 3 des linken Wahlrades	1	ochoyk	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 3 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name ochoyk fuer A3_LEFT_RADIAL_SLOT_03.	celestial lookup station or work-condition value	R284
f69v.7	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 4 des linken Wahlrades	1	ykeey	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 4 des linken Wahlrades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: lange oder volle Diagrammstufe; Namensendung yk/y.	celestial lookup station or work-condition value	R284
f69v.8	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 5 des linken Wahlrades	1	ytory	CONDITION_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 5 des linken Wahlrades: Setze oder lies die besondere Bedingung dieses Platzes. Kartenlesung: Bedingungs-, Tabellen- oder Wahlansatz; Namensendung yt/y.	celestial lookup station or work-condition value	R284
f69v.9	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 6 des linken Wahlrades	1	oeesy	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 6 des linken Wahlrades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: gelerntes Zeichen oeesy: lange oder volle Diagrammstufe; Namensendung o/sy.	celestial lookup station or work-condition value	R284
f69v.10	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 7 des linken Wahlrades	1	ytody	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 7 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen ytody: Platz fest eingetragen.	celestial lookup station or work-condition value	R284
f69v.11	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 8 des linken Wahlrades	1	okody	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 8 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: gelerntes Zeichen okody: Diagrammposten setzen oder aktivieren; Namensendung ody.	celestial lookup station or work-condition value	R284
f69v.12	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 9 des linken Wahlrades	1	otody	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 9 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen otody: naechster Platz oder folgende Bedingung; Namensendung ody.	celestial lookup station or work-condition value	R284
f69v.13	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 10 des linken Wahlrades	1	okeal	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 10 des linken Wahlrades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Zieladresse des OKE-Postens.	celestial lookup station or work-condition value	R284
f69v.14	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 11 des linken Wahlrades	1	okeod	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 11 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: örtlicher Name okeod fuer A3_LEFT_RADIAL_SLOT_11.	celestial lookup station or work-condition value	R284
f69v.15	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 12 des linken Wahlrades	1	oteeys	GRADED_OR_QUANTIFIED_VALUE	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 12 des linken Wahlrades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: lokalen Folgeposten laenger halten.	celestial lookup station or work-condition value	R284
f69v.16	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 13 des linken Wahlrades	1	oteol	FOLLOWING_RELATION	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 13 des linken Wahlrades: Gehe zum Folgeposten und setze dort dieselbe Reihe oder die nächste Bedingung fort. Kartenlesung: Folgeposten kurz im selben Lauf weiterfuehren.	celestial lookup station or work-condition value	R284
f69v.17	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 14 des linken Wahlrades	1	ykeydy	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 14 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen ykeydy: aktuelle Klasse fest.	celestial lookup station or work-condition value	R284
f69v.18	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 15 des linken Wahlrades	1	okeod	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 15 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: örtlicher Name okeod fuer A3_LEFT_RADIAL_SLOT_15.	celestial lookup station or work-condition value	R284
f69v.19	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 16 des linken Wahlrades	1	saral	SOURCE_TO_TARGET	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 16 des linken Wahlrades: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: von der Quelladresse zur Zieladresse.	celestial lookup station or work-condition value	R284
f69v.20	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 17 des linken Wahlrades	1	saiir	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 17 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name saiir fuer A3_LEFT_RADIAL_SLOT_17.	celestial lookup station or work-condition value	R284
f69v.21	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 18 des linken Wahlrades	1	okolar	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 18 des linken Wahlrades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: den Lauf von der Quelladresse aktivieren.	celestial lookup station or work-condition value	R284
f69v.22	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 19 des linken Wahlrades	1	ykeody	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 19 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen ykeody: Klassenplatz fest eingetragen.	celestial lookup station or work-condition value	R284
f69v.23	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 20 des linken Wahlrades	1	sarydy	ADDRESSED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 20 des linken Wahlrades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: gelerntes Zeichen sarydy: Ausgangssektor, Ursprung oder Bezugswert; Namensendung s/ydy.	celestial lookup station or work-condition value	R284
f69v.24	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 21 des linken Wahlrades	1	otchy	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 21 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: diesen Folgeposten bearbeiten.	celestial lookup station or work-condition value	R284
f69v.25	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 22 des linken Wahlrades	2	okeey | dy	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 22 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: LANGSTUFE_SETZEN; dies.	celestial lookup station or work-condition value	R284
f69v.26	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 23 des linken Wahlrades	2	okey | d	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 23 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: KURZSTUFE_SETZEN; örtlicher Name d fuer A3_LEFT_RADIAL_SLOT_23.	celestial lookup station or work-condition value	R284
f69v.27	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 24 des linken Wahlrades	1	okeod	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 24 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: örtlicher Name okeod fuer A3_LEFT_RADIAL_SLOT_24.	celestial lookup station or work-condition value	R284
f69v.28	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 25 des linken Wahlrades	1	okodchy	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 25 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: Diagrammposten setzen oder aktivieren; Namensendung odchy.	celestial lookup station or work-condition value	R284
f69v.29	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 26 des linken Wahlrades	1	okeody	ACTION_OR_PATH	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 26 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: gelerntes Zeichen okeody: Diagrammposten setzen oder aktivieren; Namensendung eody.	celestial lookup station or work-condition value	R284
f69v.30	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 27 des linken Wahlrades	1	okcheys	LOCAL_NAMED_ENTRY	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 27 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name okcheys fuer A3_LEFT_RADIAL_SLOT_27.	celestial lookup station or work-condition value	R284
f69v.31	DIAGRAM_LOCUS	ASTRO	f69v	F69_LEFT_WHEEL_NS	örtlicher Platz 28 des linken Wahlrades	2	oar | alys	SOURCE_TO_TARGET	SELECT_BY_VISIBLE_OWNER	Am örtlichen Platz 28 des linken Wahlrades: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: Quelladresse des O-Postens; örtlicher Name alys fuer A3_LEFT_RADIAL_SLOT_28.	celestial lookup station or work-condition value	R284
