joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note	previous_semantic_segmentation	previous_stable_concrete_nucleus_de	previous_concrete_word_reading_de	paradigm_revision	revision_strength	revision_note	component_completion_previous_segmentation	component_completion_previous_nucleus_de	component_completion_previous_gloss_de	component_completion_source	component_completion_strength	component_completion_note	direction_previous_segmentation	direction_previous_nucleus_de	direction_previous_gloss_de	direction_revision_source	direction_revision_strength	direction_revision_note	quantity_previous_segmentation	quantity_previous_nucleus_de	quantity_previous_gloss_de	quantity_revision_source	quantity_revision_strength	quantity_revision_note	state_endpoint_previous_segmentation	state_endpoint_previous_nucleus_de	state_endpoint_previous_gloss_de	state_endpoint_revision_family	state_endpoint_revision_strength	state_endpoint_revision_note	filtration_previous_segmentation	filtration_previous_nucleus_de	filtration_previous_gloss_de	filtration_revision_family	filtration_revision_strength	filtration_revision_note	application_previous_segmentation	application_previous_nucleus_de	application_previous_gloss_de	application_revision_family	application_revision_strength	application_revision_note	r3_previous_segmentation	r3_previous_nucleus_de	r3_previous_gloss_de	r3_revision_family	r3_revision_strength	r3_revision_note	selected_previous_segmentation	selected_previous_nucleus_de	selected_previous_gloss_de	selected_medium_family	selected_medium_rationale	r3_thermal_previous_segmentation	r3_thermal_previous_nucleus_de	r3_thermal_previous_gloss_de	r3_thermal_family	r3_thermal_status	r3_thermal_note	selected_thermal_previous_segmentation	selected_thermal_previous_nucleus_de	selected_thermal_previous_gloss_de	selected_thermal_source	selected_thermal_family	selected_thermal_reason
54e32e9c1414b20640e9	sshkchdy	sshkchdy	1	B1	f81v	SSHK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; SSHK unbestimmt; umhüllte DY-Abschlusskonstruktion	unter besonderer Bedingung umsetzen; Schluss	PARADIGM_CHD_CHED	Stammkonsistente Werkstattlektüre: unter besonderer Bedingung umsetzen; Schluss	NONE; Revision: Einzelbeleg; warm halten ist nicht kompositionell aus SSHK ableitbar.	sshkch=warm halten + dy=Ende	warm halten + Ende	warm halten; Ende	CHED_PARADIGM	LOW	Einzelbeleg; warm halten ist nicht kompositionell aus SSHK ableitbar.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SSHK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; SSHK unbestimmt; umhüllte DY-Abschlusskonstruktion	unter besonderer Bedingung umsetzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	SSHK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; SSHK unbestimmt; umhüllte DY-Abschlusskonstruktion	unter besonderer Bedingung umsetzen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	SSHK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; SSHK unbestimmt; umhüllte DY-Abschlusskonstruktion	unter besonderer Bedingung umsetzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	SSHK+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; SSHK unbestimmt; umhüllte DY-Abschlusskonstruktion	unter besonderer Bedingung umsetzen; Schluss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
577c03a928d674d420d7	shoyty	shoyty	1	H3	f11r	shoyty=Blütenanteil zurückhalten	Blütenanteil zurückhalten	Blütenanteil zurückhalten	CONCRETE_MEMORIZED_WHOLE_WORD	Behalte einen Teil der frischen Blüten für eine zweite Arznei zurück	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	shoyty=Blütenanteil zurückhalten	Blütenanteil zurückhalten	Blütenanteil zurückhalten	UNCHANGED	UNCHANGED	NOT_APPLICABLE	shoyty=Blütenanteil zurückhalten	Blütenanteil zurückhalten	Blütenanteil zurückhalten	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	shoyty=Blütenanteil zurückhalten	Blütenanteil zurückhalten	Blütenanteil zurückhalten	UNCHANGED	UNCHANGED	NOT_APPLICABLE	shoyty=Blütenanteil zurückhalten	Blütenanteil zurückhalten	Blütenanteil zurückhalten	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
5d5e0b288cf36864ed9d	oteey	oteey	2	B2	f82r	OT_FOLLOW+GRADE_2+Y_OPEN	OT=Folge; EE=Stufe II; Y=offen	längerer Folgeposten	R3_THERMAL_TEMPORAL__OT_GRADE_GRID	R3-Wärme-/Zeitfassung: längerer Folgeposten	NONE; Revision: EE-Y-Gegenstück; konkretes Medium nicht in EE; completion: A two-event OT+EE+Y extension of the contact grid.; state/endpoint: Two sustained open members on f82r.; R3 thermal: Open second-grade successor.	oteey=Badezusatz	Badezusatz	Badezusatz	E_GRADE_PARADIGM	SELECTED_PROVISIONAL_COMPOSITION	EE-Y-Gegenstück; konkretes Medium nicht in EE	OT+EE+Y	E-Grad=SUSTAINED_HOLD; Zustand=OPEN_ACTIVE	danach anhaltend einwirken lassen; Arbeitszustand offen	Y_CHY	SELECTED_CONTEXT_BOUND	A two-event OT+EE+Y extension of the contact grid.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+E_GRADE_2+Y_REFERENT	OT=danach; EE=anhaltender Kontakt; Y=laufender Posten	den laufenden Posten danach anhaltend einwirken lassen	OT_STATE_GRID	SELECTED_RECURRENT	Two sustained open members on f82r.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT_NEXT+GRADE_2+Y_CURRENT_ITEM	OT=danach; EE=anhaltend; Y=aktueller Posten	den nächsten Posten länger einwirken lassen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT_NEXT+GRADE_2+Y_CURRENT_ITEM	OT=danach; EE=anhaltend; Y=aktueller Posten	den nächsten Posten länger einwirken lassen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OT_NEXT+GRADE_2+Y_CURRENT_ITEM	OT=danach; EE=anhaltend; Y=aktueller Posten	den nächsten Posten länger einwirken lassen	OT_GRADE_GRID	REVISED_R3	Open second-grade successor.	OT_FOLLOW+GRADE_2+Y_OPEN	OT=Folge; EE=Stufe II; Y=offen	längerer Folgeposten	R3_STRUCTURAL_BASE	OT_GRADE_GRID	R3 retained after four-role comparison.
5e8441397e7c0faf042b	chedchy	chedchy	1	B3	f83r	CHED+CHY[wrapped Y_REFERENT]	CHED=umsetzen oder zuführen; CHY=laufender Posten	den laufenden Posten zuführen oder umsetzen	SELECTED_COMPONENT_COMPLETION__Y_CHY	Komponentenfassung: den laufenden Posten zuführen oder umsetzen	NONE; Revision: Einzelbeleg; warmes Wasser ist im sichtbaren Wort nicht eigens markiert.; completion: Singleton but compositionally licensed by the CHED and Y families.	chedchy=warmes Wasser eingießen	warmes Wasser eingießen	warmes Wasser eingießen	CHED_PARADIGM	MEDIUM_STRUCTURE__LOW_MEANING	Einzelbeleg; warmes Wasser ist im sichtbaren Wort nicht eigens markiert.	CHED+CHY	CHD~CHED=umsetzen/in einen Arbeitsgang führen; NONE; CHY=Y-Hülle beziehungsweise laufender Ansatz	Ansatz zuführen oder umsetzen	Y_CHY	SELECTED_CONTEXT_BOUND	Singleton but compositionally licensed by the CHED and Y families.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHED+CHY[wrapped Y_REFERENT]	CHED=umsetzen oder zuführen; CHY=laufender Posten	den laufenden Posten zuführen oder umsetzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHED+CHY[wrapped Y_REFERENT]	CHED=umsetzen oder zuführen; CHY=laufender Posten	den laufenden Posten zuführen oder umsetzen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CHED+CHY[wrapped Y_REFERENT]	CHED=umsetzen oder zuführen; CHY=laufender Posten	den laufenden Posten zuführen oder umsetzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHED+CHY[wrapped Y_REFERENT]	CHED=umsetzen oder zuführen; CHY=laufender Posten	den laufenden Posten zuführen oder umsetzen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
5eff216ba51fbfb21f22	ls	ls	1	B2	f82r	ls=erste Öffnung	erste Öffnung	erste Öffnung	CONCRETE_MEMORIZED_WHOLE_WORD	Die erste Öffnung	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ls=erste Öffnung	erste Öffnung	erste Öffnung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	ls=erste Öffnung	erste Öffnung	erste Öffnung	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	ls=erste Öffnung	erste Öffnung	erste Öffnung	UNCHANGED	UNCHANGED	NOT_APPLICABLE	ls=erste Öffnung	erste Öffnung	erste Öffnung	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
5fca8fc3dee57e1d8c1f	lcheey	lcheey	1	B2	f82r	LCHEEY_WET_SITE_WHOLE_CARD	LCHEEY=benetzte Stelle	benetzte Stelle	SELECTED_APPLICATION__APPLICATION_SITE_DECK	Anwendungsfassung: benetzte Stelle	NONE; application: The lower f82r figure/pool owner supports contact but not an anatomical name.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	lcheey=benetzte Körperstelle	benetzte Körperstelle	benetzte Körperstelle	APPLICATION_SITE_DECK	SELECTED_SINGLETON_WHOLE_CARD	The lower f82r figure/pool owner supports contact but not an anatomical name.	LCHEEY_WET_SITE_WHOLE_CARD	LCHEEY=benetzte Stelle	benetzte Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE	LCHEEY_WET_SITE_WHOLE_CARD	LCHEEY=benetzte Stelle	benetzte Stelle	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	LCHEEY_WET_SITE_WHOLE_CARD	LCHEEY=benetzte Stelle	benetzte Stelle	UNCHANGED	UNCHANGED	NOT_APPLICABLE	LCHEEY_WET_SITE_WHOLE_CARD	LCHEEY=benetzte Stelle	benetzte Stelle	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
601b77449028deed39de	otchdy	otchdy	1	B5	f83r	OT_FOLLOW+CHD_TRANSFER+TERMINAL_CLOSE	OT=Folge; CHD=umsetzen; Endkarte=Schluss	Folgeumsetzung; Schluss	SELECTED_THERMAL_TEMPORAL__ORDER_OT	Selected process edition: Folgeumsetzung; Schluss	NONE; Revision: Einzelbeleg; abziehen ist als spezifische Richtung unbegründet und kann eine lokale Konkretisierung bleiben.; R3 thermal: Short CHD layout of the same followed transfer close.	otch=abziehen + dy=Ende	abziehen + Ende	abziehen; Ende	CHED_PARADIGM	MEDIUM	Einzelbeleg; abziehen ist als spezifische Richtung unbegründet und kann eine lokale Konkretisierung bleiben.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; OT=danach oder nächster; umhüllte DY-Abschlusskonstruktion	danach umsetzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OT+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; OT=danach oder nächster; umhüllte DY-Abschlusskonstruktion	danach umsetzen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OT+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; OT=danach oder nächster; umhüllte DY-Abschlusskonstruktion	danach umsetzen; Schluss	ORDER_GRID	REVISED_R3	Short CHD layout of the same followed transfer close.	OT_FOLLOW+CHD_TRANSFER+DY_CLOSE	OT=Folge; CHD=umsetzen; DY=Schluss	danach umsetzen; Schluss	FOUR_ROLE_LEXICAL_REPAIR	ORDER_OT	Short allomorph of the same selected compound.
61a075bc54793c1c781f	sotodan	sotodan	1	H5	f56r	sotodan=gebrauchen	gebrauchen	gebrauchen	CONCRETE_MEMORIZED_WHOLE_WORD	Gebrauche ihn bei trockenem Husten	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	sotodan=gebrauchen	gebrauchen	gebrauchen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	sotodan=gebrauchen	gebrauchen	gebrauchen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	sotodan=gebrauchen	gebrauchen	gebrauchen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	sotodan=gebrauchen	gebrauchen	gebrauchen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
62ff059766b21c7de083	otytchol	otytchol	1	H1	f10r	OTYTCHOL_COLLECT_WHOLE_CARD	OTYTCHOL=auffangen	auffangen	SELECTED_FILTRATION__COLLECT_STORE_NOMENCLATOR	Filtrationsfassung: auffangen	NONE; filtration: First extract is the local H1 expansion; the card default is the shorter operation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	otytchol=ersten Auszug auffangen	ersten Auszug auffangen	ersten Auszug auffangen	COLLECT_STORE_NOMENCLATOR	SELECTED_SINGLETON_WHOLE_CARD	First extract is the local H1 expansion; the card default is the shorter operation.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OTYTCHOL_COLLECT_WHOLE_CARD	OTYTCHOL=auffangen	auffangen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OTYTCHOL_COLLECT_WHOLE_CARD	OTYTCHOL=auffangen	auffangen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OTYTCHOL_COLLECT_WHOLE_CARD	OTYTCHOL=auffangen	auffangen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OTYTCHOL_COLLECT_WHOLE_CARD	OTYTCHOL=auffangen	auffangen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
65df3cd9e59060042d47	pchedy	pchedy	1	B2	f82r	P+CHED+DY_TERMINAL	P=hinein; CHED=führen; DY=Schluss	hineinführen; Schluss	SELECTED_DIRECTIONAL_COMPLETION__DIRECTION_WORKSHOP	Richtungsfassung: hineinführen; Schluss	NONE; Revision: Einzelbeleg; die alte Lesung abziehen widerspricht der alten PCHEDAL-Lesung Gefäß füllen und entscheidet P nicht.; completion: One terminal event at the lower-pool edge; no arrow direction is claimed.; direction: The one event forms the exact opposite of L+CHED+DY.	pche=abziehen + dy=Ende	abziehen + Ende	abziehen; Ende	CHED_PARADIGM	LOW	Einzelbeleg; die alte Lesung abziehen widerspricht der alten PCHEDAL-Lesung Gefäß füllen und entscheidet P nicht.	P+CHED+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; P=ein oder zum Empfänger; provisorisch; umhüllte DY-Abschlusskonstruktion	in den Empfänger überführen; Schluss	TRANSFER_ORDER	SELECTED_CONTEXT_BOUND	One terminal event at the lower-pool edge; no arrow direction is claimed.	P+CHED+DY_TERMINAL	P+CHED=in oder zum Empfänger führen; DY=Schlusskonstruktion	in den Empfänger einführen; Schluss	DIRECTION_WORKSHOP	SELECTED_THIN_CONTRAST	The one event forms the exact opposite of L+CHED+DY.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	P+CHED+DY_TERMINAL	P=hinein; CHED=führen; DY=Schluss	hineinführen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	P+CHED+DY_TERMINAL	P=hinein; CHED=führen; DY=Schluss	hineinführen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	P+CHED+DY_TERMINAL	P=hinein; CHED=führen; DY=Schluss	hineinführen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	P+CHED+DY_TERMINAL	P=hinein; CHED=führen; DY=Schluss	hineinführen; Schluss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
65f320e75510b2f38182	dchey	dchey	1	H1	f10r	dchey=Wurzelteil	Wurzelteil	Wurzelteil	CONCRETE_MEMORIZED_WHOLE_WORD	Von der abgebildeten, unbenannten Pflanze nimm einen Teil der Wurzel	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	dchey=Wurzelteil	Wurzelteil	Wurzelteil	UNCHANGED	UNCHANGED	NOT_APPLICABLE	dchey=Wurzelteil	Wurzelteil	Wurzelteil	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	dchey=Wurzelteil	Wurzelteil	Wurzelteil	UNCHANGED	UNCHANGED	NOT_APPLICABLE	dchey=Wurzelteil	Wurzelteil	Wurzelteil	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
6afeb5c9ab9f6cbdea0d	orain	orain	1	H4	f55v	OR_BATCH+AIN_PORTION	OR=Ansatz; AIN=Portion	Ansatzportion	SELECTED_MEDIUM_SUBSTANCE__OR_BATCH	Stoffrunde: Ansatzportion	NONE; quantity/preparation: Both selected atoms replace the unsupported warm-application whole gloss.; R3: The amount is separate from the prepared batch.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	orain=warm auflegen	warm auflegen	warm auflegen	PREPARATION_COMPOSITION	SELECTED_SINGLETON_PREDICTION	Both selected atoms replace the unsupported warm-application whole gloss.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OR_PREPARATION+AIN_PORTION	OR=Zubereitung; AIN=Portion	eine Portion der Zubereitung	OR_BATCH	SELECTED_SINGLETON_COMPOSITION	The amount is separate from the prepared batch.	OR_BATCH+AIN_PORTION	OR=Ansatz; AIN=Portion	eine Portion des Ansatzes	OR_BATCH	AIN supplies portion.	OR_BATCH+AIN_PORTION	OR=Ansatz; AIN=Portion	Ansatzportion	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OR_BATCH+AIN_PORTION	OR=Ansatz; AIN=Portion	Ansatzportion	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
6b89d6dd70635bc60fe0	qcthey|shcthey	cthey	2	B2|B3	f82r|f83r	CTH_READY+GRADE_1+Y_CURRENT	CTH=bereit; E=Stufe I; Y=Posten	kurz bereithalten	SELECTED_THERMAL_TEMPORAL__READY_GRADE	Selected process edition: kurz bereithalten	NONE; direction: Both contexts lie between quantity setup and application.; state/endpoint: A two-page ready-hold extension.; R3 thermal: First ranked open readiness state.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	cthey=bei gleicher Einstellung	bei gleicher Einstellung	bei gleicher Einstellung	RECURRENT_COMPOSITION	SELECTED_PROVISIONAL_COMPOSITION	Both contexts lie between quantity setup and application.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_S_RENDERER+CTH_READY+E_HOLD+Y_REFERENT	CTH=bereit; E=halten; Y=laufender Posten	den laufenden Posten bereit halten	CTH_READY_GRID	SELECTED_RECURRENT	A two-page ready-hold extension.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CTH_READY+GRADE_1+Y_CURRENT_ITEM	CTH=gebrauchsfertig; E=kurz halten; Y=aktueller Posten	den laufenden Posten gebrauchsfertig halten	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CTH_READY+GRADE_1+Y_CURRENT_ITEM	CTH=gebrauchsfertig; E=kurz halten; Y=aktueller Posten	den laufenden Posten gebrauchsfertig halten	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CTH_READY+GRADE_1+Y_CURRENT_ITEM	CTH=gebrauchsfertig; E=kurz halten; Y=aktueller Posten	den laufenden Posten gebrauchsfertig halten	CTH_GRID	REVISED_R3	First ranked open readiness state.	CTH_READY+GRADE_1+Y_OPEN	CTH=bereit; E=Stufe I; Y=Posten	Posten kurz bereithalten	FOUR_ROLE_LEXICAL_REPAIR	READY_GRADE	The current item is supplied by Y and need not be repeated inside the default.
6f7ff8287eddf4da9fdb	chdy|chedy	ch	11	B1|B3|B4|B5|H4	f55v|f81v|f83r	CHD~CHED+Y_REFERENT	CHD~CHED=umsetzen; Y=laufender Posten	den laufenden Posten umsetzen oder durcharbeiten	SELECTED_COMPONENT_COMPLETION__Y_CHY	Komponentenfassung: den laufenden Posten umsetzen oder durcharbeiten	eine Bedeutung, mehrere lokale Anwendungen; Revision: Dieselbe exakte Karte erscheint zehnmal als chedy; deshalb trägt E hier keinen eigenen Wert. / Zehn von zehn Belegen sind formal NONCLOSE; deshalb darf die Endfolge DY hier nicht als Abschluss abgespalten werden. Rühren bleibt eine mögliche konkrete Unterart, aber nicht der Stammwert.; completion: All eleven events are nonterminal; visible final y is a referent, not a close.	ch(e)d=rühren	rühren	rühren	CHED_PARADIGM	HIGH_STRUCTURE__MEDIUM_MEANING	Dieselbe exakte Karte erscheint zehnmal als chedy; deshalb trägt E hier keinen eigenen Wert. / Zehn von zehn Belegen sind formal NONCLOSE; deshalb darf die Endfolge DY hier nicht als Abschluss abgespalten werden. Rühren bleibt eine mögliche konkrete Unterart, aber nicht der Stammwert.	CHD+Y / CHED+Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; NONE; Y=laufender Ansatz	Ansatz umsetzen oder durcharbeiten	Y_CHY	SELECTED_PRODUCTIVE	All eleven events are nonterminal; visible final y is a referent, not a close.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHD~CHED+Y_REFERENT	CHD~CHED=umsetzen; Y=laufender Posten	den laufenden Posten umsetzen oder durcharbeiten	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHD~CHED+Y_REFERENT	CHD~CHED=umsetzen; Y=laufender Posten	den laufenden Posten umsetzen oder durcharbeiten	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CHD~CHED+Y_REFERENT	CHD~CHED=umsetzen; Y=laufender Posten	den laufenden Posten umsetzen oder durcharbeiten	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHD~CHED+Y_REFERENT	CHD~CHED=umsetzen; Y=laufender Posten	den laufenden Posten umsetzen oder durcharbeiten	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
7249edc4df3419c26999	ycheor	ycheor	1	H2	f10r	ycheor=Pflanzenspitzen	Pflanzenspitzen	Pflanzenspitzen	CONCRETE_MEMORIZED_WHOLE_WORD	Nimm die jungen Spitzen mit Blütenständen und Blättern derselben unbenannten Pflanze	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ycheor=Pflanzenspitzen	Pflanzenspitzen	Pflanzenspitzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	ycheor=Pflanzenspitzen	Pflanzenspitzen	Pflanzenspitzen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	ycheor=Pflanzenspitzen	Pflanzenspitzen	Pflanzenspitzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	ycheor=Pflanzenspitzen	Pflanzenspitzen	Pflanzenspitzen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
74c76d589d44120f647b	dsheol	dsheol	1	B1	f81v	DSHEOL_RUB_WHOLE_CARD	DSHEOL=einreiben	einreiben	SELECTED_APPLICATION__APPLICATION_ACTION_DECK	Anwendungsfassung: einreiben	NONE; application: A concrete rubbing action; coating a technical surface remains the strongest rival.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	dsheol=Stelle bestreichen	Stelle bestreichen	Stelle bestreichen	APPLICATION_ACTION_DECK	SELECTED_SINGLETON_WHOLE_CARD	A concrete rubbing action; coating a technical surface remains the strongest rival.	DSHEOL_RUB_WHOLE_CARD	DSHEOL=einreiben	einreiben	UNCHANGED	UNCHANGED	NOT_APPLICABLE	DSHEOL_RUB_WHOLE_CARD	DSHEOL=einreiben	einreiben	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	DSHEOL_RUB_WHOLE_CARD	DSHEOL=einreiben	einreiben	UNCHANGED	UNCHANGED	NOT_APPLICABLE	DSHEOL_RUB_WHOLE_CARD	DSHEOL=einreiben	einreiben	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.
