factorized_id	attachment_id	physical_page	register	statement_id	event_id	surface	focus_core	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_atom_ordinal	action_core	head_kind	r_topology	duplicate_mode	duplicate_role	lookahead_cards	owner_boundary_crossed	selector_outside_page_level	selector_outside_register_level	head_outside_page	head_outside_register	r_topology_support	duplicate_support	factorized_result
G402-A00057	G399-A00057	f10r	HERBAL	P1009-S002	P912-E0064	chor	OR	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0064	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00058	G399-A00058	f10r	HERBAL	P1009-S002	P912-E0067	cholor	OR	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P912-E0064	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00059	G399-A00059	f10r	HERBAL	P1009-S002	P912-E0069	daiin	AIIN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P912-E0064	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00060	G399-A00060	f10r	HERBAL	P1009-S002	P912-E0070	dar	AR	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	P912-E0064	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00061	G399-A00061	f10r	HERBAL	P1009-S002	P912-E0071	oykchor	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	P912-E0071	3	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00062	G399-A00062	f10r	HERBAL	P1009-S002	P912-E0071	oykchor	OR	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0071	4	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00063	G399-A00063	f10r	HERBAL	P1009-S002	P912-E0072	shor	OR	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0072	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00064	G399-A00064	f10r	HERBAL	P1009-S002	P912-E0073	chor	OR	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0073	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00065	G399-A00065	f10r	HERBAL	P1009-S002	P912-E0074	chy	Y	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E0073	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00066	G399-A00066	f10r	HERBAL	P1009-S002	P912-E0076	dy	Y	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E0075	1	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00067	G399-A00067	f10r	HERBAL	P1009-S002	P912-E0077	chodaiin	AIIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0077	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00068	G399-A00068	f10r	HERBAL	P1009-S002	P912-E0078	oqotor	OR	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E0077	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00069	G399-A00069	f10r	HERBAL	P1009-S002	P912-E0079	otor	OR	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P912-E0077	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00070	G399-A00070	f10r	HERBAL	P1009-S002	P912-E0080	cfhy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0080	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00071	G399-A00071	f10r	HERBAL	P1009-S002	P912-E0081	cthor	OR	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0081	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00072	G399-A00072	f10r	HERBAL	P1009-S002	P912-E0082	osain	AIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0082	2	S	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00073	G399-A00073	f10r	HERBAL	P1009-S002	P912-E0083	ytoiin	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	P912-E0083	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00074	G399-A00074	f10r	HERBAL	P1009-S002	P912-E0084	otchoshor	OR	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0084	4	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00075	G399-A00075	f10r	HERBAL	P1009-S002	P912-E0085	qoty	Y	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E0084	4	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00076	G399-A00076	f10r	HERBAL	P1009-S002	P912-E0086	qotor	OR	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P912-E0084	4	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00077	G399-A00077	f10r	HERBAL	P1009-S002	P912-E0087	cthyd	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0087	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00078	G399-A00078	f10r	HERBAL	P1009-S002	P912-E0088	otar	AR	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	P912-E0087	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00079	G399-A00079	f10r	HERBAL	P1009-S002	P912-E0089	odaiin	AIIN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P912-E0087	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00080	G399-A00080	f10r	HERBAL	P1009-S002	P912-E0090	daiin	AIIN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P912-E0087	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00081	G399-A00081	f10r	HERBAL	P1009-S002	P912-E0091	qotchy	Y	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P912-E0087	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00082	G399-A00082	f10r	HERBAL	P1009-S002	P912-E0092	qotor	OR	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P912-E0087	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00083	G399-A00083	f11r	HERBAL	P1009-S003	P912-E0094	schoal	AL	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	P912-E0094	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00084	G399-A00084	f11r	HERBAL	P1009-S003	P912-E0095	cfhy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0095	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00085	G399-A00085	f11r	HERBAL	P1009-S003	P912-E0096	shfydaiin	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0096	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00086	G399-A00086	f11r	HERBAL	P1009-S003	P912-E0096	shfydaiin	AIIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0096	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00087	G399-A00087	f11r	HERBAL	P1009-S003	P912-E0097	cphy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0097	2	P	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00088	G399-A00088	f11r	HERBAL	P1009-S003	P912-E0098	shey	E	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0098	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00089	G399-A00089	f11r	HERBAL	P1009-S003	P912-E0098	shey	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0098	1	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00090	G399-A00090	f11r	HERBAL	P1009-S004	P912-E0100	shoyty	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	P912-E0100	4	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00091	G399-A00091	f11r	HERBAL	P1009-S004	P912-E0100	shoyty	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0100	4	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00092	G399-A00092	f11r	HERBAL	P1009-S004	P912-E0101	socthody	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0101	4	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00093	G399-A00093	f11r	HERBAL	P1009-S004	P912-E0102	qodor	OR	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E0101	4	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00094	G399-A00094	f11r	HERBAL	P1009-S004	P912-E0103	y	Y	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P912-E0101	4	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00095	G399-A00095	f11r	HERBAL	P1009-S004	P912-E0104	kshy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0104	2	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00096	G399-A00096	f11r	HERBAL	P1009-S004	P912-E0105	daiin	AIIN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E0104	2	SH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00097	G399-A00097	f11r	HERBAL	P1009-S004	P912-E0106	ytchy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	P912-E0106	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00098	G399-A00098	f11r	HERBAL	P1009-S004	P912-E0106	ytchy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0106	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00099	G399-A00099	f11r	HERBAL	P1009-S004	P912-E0107	ytchoky	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	P912-E0107	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00100	G399-A00100	f11r	HERBAL	P1009-S004	P912-E0107	ytchoky	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0107	3	OK	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00101	G399-A00101	f11r	HERBAL	P1009-S004	P912-E0109	daiin	AIIN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E0108	1	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00102	G399-A00102	f11r	HERBAL	P1009-S004	P912-E0110	qoty	Y	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P912-E0108	1	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00103	G399-A00103	f11r	HERBAL	P1009-S004	P912-E0112	cthy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0112	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00104	G399-A00104	f11r	HERBAL	P1009-S004	P912-E0113	dor	OR	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E0112	2	T	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00105	G399-A00105	f11r	HERBAL	P1009-S004	P912-E0114	ykychy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	P912-E0114	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00106	G399-A00106	f11r	HERBAL	P1009-S004	P912-E0114	ykychy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0114	2	K	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00107	G399-A00107	f11r	HERBAL	P1009-S004	P912-E0114	ykychy	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0114	4	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00108	G399-A00108	f11r	HERBAL	P1009-S004	P912-E0115	choty	Y	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0115	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00109	G399-A00109	f11r	HERBAL	P1009-S004	P912-E0116	dain	AIN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E0115	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00110	G399-A00110	f11r	HERBAL	P1009-S004	P912-E0117	chaiin	AIIN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	P912-E0117	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00111	G399-A00111	f11r	HERBAL	P1009-S004	P912-E0118	daiin	AIIN	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	P912-E0117	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
G402-A00112	G399-A00112	f11r	HERBAL	P1009-S004	P912-E0121	chy	Y	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	P912-E0117	1	CH	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	0	NO	EXACT_PAYLOAD_SELECTOR	EXACT_PAYLOAD_SELECTOR	YES	YES	NOT_APPLICABLE	DIRECT_OUTSIDE_REGISTER	PASS_FACTORIZED_SELECTOR_AND_HEAD
