visible_order	domain	item_id	page	locus	owner_or_namespace	visible_form_or_opaque_id	compiler_track	operation_or_loop	semantic_mode
467	ASTRO	A086	f67r2	f67r2.35	F67_LEFT_WHEEL_NS	A1:G086	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
468	ASTRO	A087	f67r2	f67r2.35	F67_LEFT_WHEEL_NS	A1:G087	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
469	ASTRO	A088	f67r2	f67r2.35	F67_LEFT_WHEEL_NS	A1:G088	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
470	ASTRO	A089	f67r2	f67r2.36	F67_LEFT_WHEEL_NS	A1:G089	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
471	ASTRO	A090	f67r2	f67r2.36	F67_LEFT_WHEEL_NS	A1:G090	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
472	ASTRO	A091	f67r2	f67r2.36	F67_LEFT_WHEEL_NS	A1:G091	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
473	ASTRO	A092	f67r2	f67r2.37	F67_LEFT_WHEEL_NS	A1:G092	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
474	ASTRO	A093	f67r2	f67r2.38	F67_LEFT_WHEEL_NS	A1:G093	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
475	ASTRO	A094	f67r2	f67r2.38	F67_LEFT_WHEEL_NS	A1:G094	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
476	ASTRO	A095	f67r2	f67r2.39	F67_LEFT_WHEEL_NS	A1:G095	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
477	ASTRO	A096	f67r2	f67r2.39	F67_LEFT_WHEEL_NS	A1:G096	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
478	ASTRO	A097	f67r2	f67r2.39	F67_LEFT_WHEEL_NS	A1:G097	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
479	ASTRO	A098	f67r2	f67r2.40	F67_LEFT_WHEEL_NS	A1:G098	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
480	ASTRO	A099	f67r2	f67r2.40	F67_LEFT_WHEEL_NS	A1:G099	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
481	ASTRO	A100	f67r2	f67r2.40	F67_LEFT_WHEEL_NS	A1:G100	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
482	ASTRO	A101	f67r2	f67r2.41	F67_LEFT_WHEEL_NS	A1:G101	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
483	ASTRO	A102	f67r2	f67r2.41	F67_LEFT_WHEEL_NS	A1:G102	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
484	ASTRO	A103	f67r2	f67r2.42	F67_LEFT_WHEEL_NS	A1:G103	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
485	ASTRO	A104	f67r2	f67r2.42	F67_LEFT_WHEEL_NS	A1:G104	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
486	ASTRO	A105	f67r2	f67r2.42	F67_LEFT_WHEEL_NS	A1:G105	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
487	ASTRO	A106	f67r2	f67r2.43	F67_LEFT_WHEEL_NS	A1:G106	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
488	ASTRO	A107	f67r2	f67r2.43	F67_LEFT_WHEEL_NS	A1:G107	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
489	ASTRO	A108	f67r2	f67r2.43	F67_LEFT_WHEEL_NS	A1:G108	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
490	ASTRO	A109	f67r2	f67r2.43	F67_LEFT_WHEEL_NS	A1:G109	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
491	ASTRO	A110	f67r2	f67r2.44	F67_LEFT_WHEEL_NS	A1:G110	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
492	ASTRO	A111	f67r2	f67r2.44	F67_LEFT_WHEEL_NS	A1:G111	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
493	ASTRO	A112	f67r2	f67r2.44	F67_LEFT_WHEEL_NS	A1:G112	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
494	ASTRO	A113	f67r2	f67r2.45	F67_LEFT_WHEEL_NS	A1:G113	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
495	ASTRO	A114	f67r2	f67r2.45	F67_LEFT_WHEEL_NS	A1:G114	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
496	ASTRO	A115	f67r2	f67r2.45	F67_LEFT_WHEEL_NS	A1:G115	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
497	ASTRO	A116	f67r2	f67r2.46	F67_LEFT_WHEEL_NS	A1:G116	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
498	ASTRO	A117	f67r2	f67r2.46	F67_LEFT_WHEEL_NS	A1:G117	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
499	ASTRO	A118	f67r2	f67r2.47	F67_LEFT_WHEEL_NS	A1:G118	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
500	ASTRO	A119	f67r2	f67r2.48	F67_LEFT_WHEEL_NS	A1:G119	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
501	ASTRO	A120	f67r2	f67r2.48	F67_LEFT_WHEEL_NS	A1:G120	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
502	ASTRO	A121	f67r2	f67r2.48	F67_LEFT_WHEEL_NS	A1:G121	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
503	ASTRO	A122	f67r2	f67r2.49	F67_LEFT_WHEEL_NS	A1:G122	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
504	ASTRO	A123	f67r2	f67r2.49	F67_LEFT_WHEEL_NS	A1:G123	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
505	ASTRO	A124	f67r2	f67r2.49	F67_LEFT_WHEEL_NS	A1:G124	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
506	ASTRO	A125	f67r2	f67r2.50	F67_LEFT_WHEEL_NS	A1:G125	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
507	ASTRO	A126	f67r2	f67r2.50	F67_LEFT_WHEEL_NS	A1:G126	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
508	ASTRO	A127	f67r2	f67r2.51	F67_LEFT_WHEEL_NS	A1:G127	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
509	ASTRO	A128	f67r2	f67r2.52	F67_LEFT_WHEEL_NS	A1:G128	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
510	ASTRO	A129	f67r2	f67r2.53	F67_LEFT_WHEEL_NS	A1:G129	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
511	ASTRO	A130	f67r2	f67r2.54	F67_LEFT_WHEEL_NS	A1:G130	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
512	ASTRO	A131	f67r2	f67r2.54	F67_LEFT_WHEEL_NS	A1:G131	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
513	ASTRO	A132	f67r2	f67r2.55	F67_LEFT_WHEEL_NS	A1:G132	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
514	ASTRO	A133	f67r2	f67r2.56	F67_LEFT_WHEEL_NS	A1:G133	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
515	ASTRO	A134	f67r2	f67r2.56	F67_LEFT_WHEEL_NS	A1:G134	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
516	ASTRO	A135	f67r2	f67r2.57	F67_LEFT_WHEEL_NS	A1:G135	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
517	ASTRO	A136	f67r2	f67r2.57	F67_LEFT_WHEEL_NS	A1:G136	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
518	ASTRO	A137	f67r2	f67r2.58	F67_LEFT_WHEEL_NS	A1:G137	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
519	ASTRO	A138	f67r2	f67r2.58	F67_LEFT_WHEEL_NS	A1:G138	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
520	ASTRO	A139	f67r2	f67r2.58	F67_LEFT_WHEEL_NS	A1:G139	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
521	ASTRO	A140	f67r2	f67r2.59	F67_LEFT_WHEEL_NS	A1:G140	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
522	ASTRO	A141	f67r2	f67r2.60	F67_LEFT_WHEEL_NS	A1:G141	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
523	ASTRO	A142	f67r2	f67r2.61	F67_LEFT_WHEEL_NS	A1:G142	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
524	ASTRO	A143	f67r2	f67r2.62	F67_LEFT_WHEEL_NS	A1:G143	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
525	ASTRO	A144	f67r2	f67r2.63	F67_LEFT_WHEEL_NS	A1:G144	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
526	ASTRO	A145	f67r2	f67r2.64	F67_RIGHT_WHEEL_NS	A1:G145	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
527	ASTRO	A146	f67r2	f67r2.64	F67_RIGHT_WHEEL_NS	A1:G146	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
528	ASTRO	A147	f67r2	f67r2.65	F67_RIGHT_WHEEL_NS	A1:G147	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
529	ASTRO	A148	f67r2	f67r2.66	F67_RIGHT_WHEEL_NS	A1:G148	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
530	ASTRO	A149	f67r2	f67r2.67	F67_RIGHT_WHEEL_NS	A1:G149	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
531	ASTRO	A150	f67r2	f67r2.68	F67_RIGHT_WHEEL_NS	A1:G150	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
532	ASTRO	A151	f67r2	f67r2.69	F67_RIGHT_WHEEL_NS	A1:G151	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
533	ASTRO	A152	f67r2	f67r2.69	F67_RIGHT_WHEEL_NS	A1:G152	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
534	ASTRO	A153	f67r2	f67r2.70	F67_RIGHT_WHEEL_NS	A1:G153	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
535	ASTRO	A154	f67r2	f67r2.71	F67_RIGHT_WHEEL_NS	A1:G154	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
536	ASTRO	A155	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G155	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
537	ASTRO	A156	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G156	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
538	ASTRO	A157	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G157	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
539	ASTRO	A158	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G158	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
540	ASTRO	A159	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G159	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
541	ASTRO	A160	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G160	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
542	ASTRO	A161	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G161	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
543	ASTRO	A162	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G162	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
544	ASTRO	A163	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G163	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
545	ASTRO	A164	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G164	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
546	ASTRO	A165	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G165	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
547	ASTRO	A166	f67r2	f67r2.72	F67_LEFT_WHEEL_NS	A1:G166	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
548	ASTRO	A167	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G167	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
549	ASTRO	A168	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G168	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
550	ASTRO	A169	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G169	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
551	ASTRO	A170	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G170	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
552	ASTRO	A171	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G171	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
553	ASTRO	A172	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G172	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
554	ASTRO	A173	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G173	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
555	ASTRO	A174	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G174	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
556	ASTRO	A175	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G175	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
557	ASTRO	A176	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G176	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
558	ASTRO	A177	f67r2	f67r2.73	F67_RIGHT_WHEEL_NS	A1:G177	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
559	ASTRO	A178	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G178	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
560	ASTRO	A179	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G179	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
561	ASTRO	A180	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G180	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
562	ASTRO	A181	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G181	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
563	ASTRO	A182	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G182	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
564	ASTRO	A183	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G183	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
565	ASTRO	A184	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G184	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
566	ASTRO	A185	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G185	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
567	ASTRO	A186	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G186	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
568	ASTRO	A187	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G187	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
569	ASTRO	A188	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G188	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
570	ASTRO	A189	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G189	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
571	ASTRO	A190	f67r2	f67r2.74	F67_PAIRED_LEGEND_QUARANTINE_NS	A1:G190	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
572	ASTRO	A191	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G001	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
573	ASTRO	A192	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G002	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
574	ASTRO	A193	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G003	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
575	ASTRO	A194	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G004	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
576	ASTRO	A195	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G005	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
577	ASTRO	A196	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G006	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
578	ASTRO	A197	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G007	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
579	ASTRO	A198	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G008	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
580	ASTRO	A199	f68r1	f68r1.1	F68_LEFT_PANEL_HEADER_NS	A2:G009	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
581	ASTRO	A200	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G010	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
582	ASTRO	A201	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G011	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
583	ASTRO	A202	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G012	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
584	ASTRO	A203	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G013	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
585	ASTRO	A204	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G014	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
586	ASTRO	A205	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G015	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
587	ASTRO	A206	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G016	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
588	ASTRO	A207	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G017	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
589	ASTRO	A208	f68r1	f68r1.2	F68_MIDDLE_PANEL_HEADER_NS	A2:G018	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
590	ASTRO	A209	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G019	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
591	ASTRO	A210	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G020	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
592	ASTRO	A211	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G021	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
593	ASTRO	A212	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G022	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
594	ASTRO	A213	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G023	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
595	ASTRO	A214	f68r1	f68r1.3	F68_RIGHT_PANEL_HEADER_NS	A2:G024	LOCATE>READ>RECORD>RESET	COPY_LOCAL_LABEL_SEGMENT	CELESTIAL_LOOKUP_LABEL
