statement_id	page	register	event_count	component_atom_count	category_count	categories_used	unknown_atoms	sheet_result
P1009-S508	f83r	BIOLOGICAL	8	24	13	CHANNEL_01|CHANNEL_02|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_06|CORE_01|CORE_04|CORE_06|CORE_07|CORE_09|CORE_10|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S509	f83r	BIOLOGICAL	3	9	7	CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_04|CORE_12|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S510	f83r	BIOLOGICAL	2	4	4	CONTROL_04|CONTROL_05|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S511	f83r	BIOLOGICAL	3	7	6	CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_05|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S512	f83r	BIOLOGICAL	3	7	6	CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_10|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S513	f83r	BIOLOGICAL	1	3	3	CONTROL_04|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S514	f83r	BIOLOGICAL	9	27	14	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_03|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_07|CORE_11|CORE_14|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S515	f83r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_04	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S516	f83r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_04	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S517	f83r	BIOLOGICAL	2	6	6	CONTROL_01|CONTROL_04|CORE_04|CORE_05|CORE_12|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S518	f83r	BIOLOGICAL	6	21	11	CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_06|CORE_07|CORE_08|CORE_12|CORE_13|CORE_15|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S519	f83r	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S520	f83r	BIOLOGICAL	2	8	8	CHANNEL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_07|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S521	f83r	BIOLOGICAL	19	51	21	CHANNEL_01|CHANNEL_02|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_03|CORE_05|CORE_06|CORE_07|CORE_09|CORE_10|CORE_11|CORE_13|CORE_14|CORE_15|CORE_16|CORE_17|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S522	f83r	BIOLOGICAL	4	13	10	CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_06|CORE_07|CORE_09|CORE_10|CORE_15|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S523	f83r	BIOLOGICAL	2	5	5	CONTROL_02|CONTROL_04|CORE_02|CORE_07|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S524	f83r	BIOLOGICAL	1	3	3	CONTROL_04|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S525	f83r	BIOLOGICAL	8	27	14	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_04|CORE_05|CORE_06|CORE_07|CORE_09|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S526	f83r	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S527	f83r	BIOLOGICAL	4	13	11	CONTROL_01|CONTROL_04|CONTROL_05|CORE_02|CORE_05|CORE_06|CORE_07|CORE_08|CORE_11|CORE_14|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S528	f83r	BIOLOGICAL	4	11	9	CHANNEL_01|CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_05|CORE_11|CORE_15|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S529	f83r	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CONTROL_06	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S530	f83r	BIOLOGICAL	1	6	5	CONTROL_01|CONTROL_04|CORE_06|CORE_14|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S531	f83r	BIOLOGICAL	3	9	8	CONTROL_02|CONTROL_04|CONTROL_08|CORE_01|CORE_02|CORE_12|CORE_14|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S532	f83r	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_07	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S533	f83r	BIOLOGICAL	1	4	4	CONTROL_01|CONTROL_04|CORE_02|CORE_07	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S534	f83r	BIOLOGICAL	2	4	4	CONTROL_04|CORE_05|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S535	f83r	BIOLOGICAL	11	28	11	CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_05|CORE_06|CORE_07|CORE_10|CORE_11|CORE_12|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S536	f83r	BIOLOGICAL	1	3	3	CONTROL_04|CORE_04|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S537	f83r	BIOLOGICAL	1	3	3	CONTROL_04|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S538	f83r	BIOLOGICAL	2	6	5	CONTROL_04|CORE_01|CORE_02|CORE_12|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S539	f83r	BIOLOGICAL	14	55	22	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_08|CORE_01|CORE_02|CORE_05|CORE_06|CORE_07|CORE_08|CORE_09|CORE_10|CORE_11|CORE_12|CORE_13|CORE_14|CORE_15|CORE_16|CORE_17|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S540	f83r	BIOLOGICAL	2	5	5	CONTROL_01|CONTROL_04|CORE_04|CORE_07|CORE_13	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S541	f83r	BIOLOGICAL	11	36	17	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_03|CORE_04|CORE_06|CORE_07|CORE_08|CORE_09|CORE_10|CORE_11|CORE_12|CORE_16|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S542	f83r	BIOLOGICAL	3	8	6	CONTROL_01|CONTROL_04|CONTROL_06|CORE_05|CORE_07|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S543	f83r	BIOLOGICAL	2	6	6	CONTROL_01|CONTROL_04|CORE_01|CORE_07|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S544	f83r	BIOLOGICAL	2	8	7	CHANNEL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_03|CORE_04|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S545	f83r	BIOLOGICAL	2	6	5	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S546	f83r	BIOLOGICAL	3	7	7	CONTROL_01|CONTROL_03|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S547	f83r	BIOLOGICAL	4	12	10	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_09|CORE_10|CORE_11	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S548	f83r	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_04	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S549	f83r	BIOLOGICAL	3	7	7	CONTROL_01|CONTROL_04|CORE_01|CORE_03|CORE_09|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S550	f83r	BIOLOGICAL	2	6	5	CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S551	f83r	BIOLOGICAL	4	12	10	CHANNEL_01|CONTROL_04|CORE_01|CORE_04|CORE_06|CORE_08|CORE_09|CORE_11|CORE_12|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S552	f83r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S553	f83r	BIOLOGICAL	5	12	7	CONTROL_01|CONTROL_04|CORE_01|CORE_04|CORE_10|CORE_12|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S554	f83r	BIOLOGICAL	1	2	2	CONTROL_04|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S555	f83r	BIOLOGICAL	2	6	6	CONTROL_01|CONTROL_04|CORE_01|CORE_04|CORE_12|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S556	f83r	BIOLOGICAL	2	5	5	CONTROL_01|CONTROL_04|CORE_02|CORE_05|CORE_07	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S557	f83r	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S558	f83r	BIOLOGICAL	10	33	17	CHANNEL_01|CHANNEL_02|CONTROL_01|CONTROL_04|CONTROL_05|CONTROL_07|CORE_01|CORE_03|CORE_04|CORE_05|CORE_06|CORE_07|CORE_10|CORE_11|CORE_12|CORE_13|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S559	f83r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S560	f83r	BIOLOGICAL	3	8	6	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_03	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S561	f83r	BIOLOGICAL	7	16	11	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_04|CORE_05|CORE_07|CORE_12|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S562	f83r	BIOLOGICAL	1	5	5	CHANNEL_01|CONTROL_04|CORE_01|CORE_02|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S563	f83r	BIOLOGICAL	3	6	6	CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_12|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S564	f83r	BIOLOGICAL	1	5	5	CONTROL_01|CONTROL_04|CORE_06|CORE_07|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S565	f83r	BIOLOGICAL	1	5	5	CONTROL_01|CONTROL_04|CORE_06|CORE_07|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S566	f83r	BIOLOGICAL	4	12	10	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_06|CORE_07|CORE_09|CORE_10|CORE_11	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S567	f83r	BIOLOGICAL	1	3	3	CONTROL_01|CONTROL_04|CORE_07	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S568	f83r	BIOLOGICAL	1	2	2	CONTROL_04|CORE_03	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S569	f83r	BIOLOGICAL	3	10	9	CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_05|CORE_07|CORE_11|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S570	f83r	BIOLOGICAL	2	6	5	CHANNEL_01|CONTROL_01|CONTROL_04|CORE_03|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S571	f83r	BIOLOGICAL	2	4	4	CONTROL_02|CONTROL_04|CORE_02|CORE_11	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S572	f83r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S573	f83r	BIOLOGICAL	4	11	9	CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_04|CORE_10|CORE_11|CORE_12|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S574	f83r	BIOLOGICAL	1	3	3	CONTROL_02|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S575	f83r	BIOLOGICAL	1	2	2	CONTROL_04|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S576	f83r	BIOLOGICAL	3	10	8	CONTROL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_06|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S577	f83r	BIOLOGICAL	9	22	13	CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_06|CORE_07|CORE_09|CORE_10|CORE_11|CORE_12|CORE_14|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S578	f83r	BIOLOGICAL	12	30	16	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_06|CORE_07|CORE_09|CORE_10|CORE_11|CORE_12|CORE_13|CORE_14|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S579	f83r	BIOLOGICAL	3	7	7	CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_09|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S580	f83r	BIOLOGICAL	1	3	3	CONTROL_04|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S581	f83r	BIOLOGICAL	2	5	5	CONTROL_01|CONTROL_04|CORE_02|CORE_03|CORE_07	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S582	f83r	BIOLOGICAL	4	10	8	CONTROL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_06|CORE_09|CORE_13|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S583	f83r	BIOLOGICAL	6	18	12	CONTROL_01|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_07|CORE_09|CORE_11|CORE_12|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S584	f83r	BIOLOGICAL	3	9	8	CONTROL_01|CONTROL_04|CORE_01|CORE_03|CORE_09|CORE_10|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S585	f83r	BIOLOGICAL	15	32	17	CHANNEL_01|CONTROL_01|CONTROL_04|CORE_01|CORE_03|CORE_04|CORE_05|CORE_06|CORE_07|CORE_08|CORE_09|CORE_10|CORE_11|CORE_12|CORE_14|CORE_15|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S586	f83r	BIOLOGICAL	1	3	3	CONTROL_04|CORE_04|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S587	f83r	BIOLOGICAL	1	3	3	CONTROL_04|CORE_02|CORE_12	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S588	f83r	BIOLOGICAL	9	18	12	CONTROL_01|CONTROL_05|CONTROL_07|CONTROL_08|CORE_01|CORE_03|CORE_05|CORE_06|CORE_07|CORE_10|CORE_12|CORE_14	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S589	f83r	BIOLOGICAL	16	38	17	CONTROL_01|CONTROL_02|CONTROL_05|CORE_01|CORE_03|CORE_04|CORE_05|CORE_06|CORE_08|CORE_09|CORE_10|CORE_11|CORE_13|CORE_14|CORE_15|CORE_16|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S590	f88r	PHARMA	47	141	23	CHANNEL_01|CHANNEL_02|CONTROL_01|CONTROL_02|CONTROL_03|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_04|CORE_05|CORE_06|CORE_07|CORE_08|CORE_09|CORE_10|CORE_11|CORE_13|CORE_14|CORE_15|CORE_16|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S591	f88r	PHARMA	6	21	12	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_03|CORE_04|CORE_06|CORE_09|CORE_13|CORE_14|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S592	f88r	PHARMA	33	94	19	CHANNEL_01|CHANNEL_02|CONTROL_01|CONTROL_02|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_04|CORE_05|CORE_06|CORE_07|CORE_09|CORE_10|CORE_11|CORE_13|CORE_14|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S593	f88r	PHARMA	7	23	15	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_03|CORE_06|CORE_07|CORE_08|CORE_09|CORE_11|CORE_15|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S594	f88r	PHARMA	41	105	21	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_03|CONTROL_05|CONTROL_06|CONTROL_08|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_07|CORE_08|CORE_09|CORE_10|CORE_11|CORE_13|CORE_14|CORE_15|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S595	f88v	PHARMA	20	72	19	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_07|CORE_09|CORE_10|CORE_11|CORE_13|CORE_14|CORE_15|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S596	f88v	PHARMA	19	62	17	CHANNEL_01|CHANNEL_03|CONTROL_01|CONTROL_02|CONTROL_05|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_08|CORE_09|CORE_10|CORE_11|CORE_14|CORE_17|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S597	f88v	PHARMA	1	5	5	CONTROL_04|CONTROL_05|CORE_03|CORE_07|CORE_09	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S598	f88v	PHARMA	1	3	3	CONTROL_04|CONTROL_05|CORE_04	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S599	f88v	PHARMA	3	13	10	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_03|CORE_04|CORE_09|CORE_10|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S600	f88v	PHARMA	19	67	16	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_04|CORE_05|CORE_06|CORE_07|CORE_09|CORE_10|CORE_13	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S601	f88v	PHARMA	6	20	12	CHANNEL_03|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CORE_01|CORE_03|CORE_04|CORE_06|CORE_07|CORE_09|CORE_13	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S602	f88v	PHARMA	18	65	16	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_03|CORE_04|CORE_06|CORE_07|CORE_09|CORE_10|CORE_11|CORE_15|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S603	f88v	PHARMA	1	5	5	CONTROL_01|CONTROL_04|CONTROL_05|CORE_06|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S604	f88v	PHARMA	9	32	14	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_05|CONTROL_08|CORE_01|CORE_05|CORE_06|CORE_07|CORE_09|CORE_13|CORE_16|CORE_17|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S605	f88v	PHARMA	17	41	21	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_07|CONTROL_08|CORE_01|CORE_02|CORE_03|CORE_04|CORE_07|CORE_08|CORE_09|CORE_10|CORE_12|CORE_13|CORE_14|CORE_15|CORE_16|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S606	f88v	PHARMA	13	43	17	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_05|CORE_06|CORE_07|CORE_09|CORE_10|CORE_11|CORE_13|CORE_15|CORE_16|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S607	f88v	PHARMA	4	9	8	CONTROL_01|CONTROL_05|CORE_01|CORE_02|CORE_06|CORE_10|CORE_11|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S608	f89r	PHARMA	4	15	12	CHANNEL_01|CONTROL_01|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_06|CORE_07|CORE_08|CORE_15	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S609	f89r	PHARMA	7	17	12	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_07|CORE_08|CORE_10|CORE_11|CORE_13	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S610	f89r	PHARMA	36	81	22	CHANNEL_01|CHANNEL_03|CONTROL_01|CONTROL_02|CONTROL_05|CONTROL_06|CONTROL_07|CONTROL_08|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_07|CORE_08|CORE_09|CORE_10|CORE_11|CORE_12|CORE_13|CORE_15|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S611	f89r	PHARMA	14	39	20	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_07|CORE_08|CORE_10|CORE_11|CORE_12|CORE_14|CORE_15|CORE_18|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S612	f89r	PHARMA	19	37	17	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_06|CONTROL_08|CORE_01|CORE_02|CORE_03|CORE_04|CORE_05|CORE_06|CORE_07|CORE_10|CORE_11|CORE_16	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S613	f89r	PHARMA	2	3	1	CORE_05	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S614	f89r	PHARMA	44	105	22	CHANNEL_01|CHANNEL_03|CONTROL_01|CONTROL_02|CONTROL_05|CONTROL_08|CORE_01|CORE_02|CORE_03|CORE_04|CORE_05|CORE_06|CORE_07|CORE_08|CORE_09|CORE_10|CORE_11|CORE_12|CORE_15|CORE_16|CORE_17|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S615	f89r	PHARMA	4	16	12	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CORE_02|CORE_03|CORE_05|CORE_06|CORE_09|CORE_17|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S616	f89r	PHARMA	1	3	3	CONTROL_01|CONTROL_04|CORE_02	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S617	f89r	PHARMA	33	93	22	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_03|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_07|CORE_09|CORE_10|CORE_11|CORE_12|CORE_13|CORE_14|CORE_15|CORE_16|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S618	f89r	PHARMA	6	18	10	CONTROL_01|CONTROL_05|CORE_01|CORE_02|CORE_06|CORE_09|CORE_10|CORE_11|CORE_16|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S619	f89r	PHARMA	2	10	9	CHANNEL_01|CONTROL_04|CONTROL_05|CORE_01|CORE_03|CORE_06|CORE_15|CORE_17|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S620	f89r	PHARMA	28	75	19	CHANNEL_01|CHANNEL_03|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CONTROL_06|CORE_01|CORE_02|CORE_03|CORE_04|CORE_06|CORE_07|CORE_08|CORE_09|CORE_10|CORE_13|CORE_14|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S621	f89r	PHARMA	1	5	5	CONTROL_01|CONTROL_04|CONTROL_05|CORE_03|CORE_06	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S622	f89r	PHARMA	31	83	17	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_05|CONTROL_07|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_09|CORE_10|CORE_11|CORE_13|CORE_14|CORE_15|CORE_17	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S623	f89r	PHARMA	7	25	12	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_03|CORE_06|CORE_07|CORE_13|CORE_18	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S624	f89r	PHARMA	4	9	7	CHANNEL_01|CONTROL_04|CORE_01|CORE_02|CORE_03|CORE_05|CORE_11	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S625	f89r	PHARMA	2	5	5	CONTROL_01|CONTROL_04|CORE_03|CORE_05|CORE_07	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S626	f89r	PHARMA	11	24	14	CHANNEL_01|CONTROL_01|CONTROL_02|CONTROL_04|CONTROL_05|CORE_01|CORE_02|CORE_03|CORE_05|CORE_06|CORE_09|CORE_10|CORE_14|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
P1009-S627	f89r	PHARMA	82	204	25	CHANNEL_01|CHANNEL_02|CONTROL_01|CONTROL_02|CONTROL_05|CONTROL_06|CONTROL_07|CONTROL_08|CORE_01|CORE_02|CORE_03|CORE_04|CORE_05|CORE_06|CORE_07|CORE_08|CORE_09|CORE_10|CORE_11|CORE_13|CORE_14|CORE_15|CORE_16|CORE_17|CORE_19	NONE	FULLY_READABLE_FROM_ONE_SHEET
