shell_id	shell_shape	prefix_channel_id	prefix_stem	prefix_recipe	internal_channel_id	internal_stem	internal_recipe	suffix_channel_id	suffix_stem	suffix_recipe	surface_template	flattened_recipe_trace	literal_working_reading_de	exact_channel_signature
G467-S0092	PREFIX_CORE_SUFFIX	G466-C04	yky	Y+K+Y	NONE	NONE	NONE	G466-C35	or	OR	yky{NAME_CORE}or	Y+K+Y+OR	POSTEN · GEBEN · POSTEN · [OWNER_NAME:NAME_CORE] · EINHEIT	G466-C04+G466-C35
G467-S0093	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C13	olaiin	OL+AIIN	al{NAME_CORE}olaiin	AL+OL+AIIN	ZIELORT · [OWNER_NAME:NAME_CORE] · FORTSETZEN · WERT	G466-C05+G466-C13
G467-S0094	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C14	daiin	AIIN	al{NAME_CORE}daiin	AL+AIIN	ZIELORT · [OWNER_NAME:NAME_CORE] · WERT	G466-C05+G466-C14
G467-S0095	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C15	aiin	AIIN	al{NAME_CORE}aiin	AL+AIIN	ZIELORT · [OWNER_NAME:NAME_CORE] · WERT	G466-C05+G466-C15
G467-S0096	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C16	ainy	AIN+Y	al{NAME_CORE}ainy	AL+AIN+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · ANTEIL · POSTEN	G466-C05+G466-C16
G467-S0097	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C17	alor	AL+OR	al{NAME_CORE}alor	AL+AL+OR	ZIELORT · [OWNER_NAME:NAME_CORE] · ZIELORT · EINHEIT	G466-C05+G466-C17
G467-S0098	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	al{NAME_CORE}cfhy	AL+CH+LOCAL_CHAR_F+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · NEHMEN · HIER · POSTEN	G466-C05+G466-C18
G467-S0099	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C19	cphy	CH+P+Y	al{NAME_CORE}cphy	AL+CH+P+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSETZEN · POSTEN	G466-C05+G466-C19
G467-S0100	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C20	cthy	CH+T+Y	al{NAME_CORE}cthy	AL+CH+T+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSTELLEN · POSTEN	G466-C05+G466-C20
G467-S0101	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C21	oiin	O+IIN	al{NAME_CORE}oiin	AL+O+IIN	ZIELORT · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C05+G466-C21
G467-S0102	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C22	ain	AIN	al{NAME_CORE}ain	AL+AIN	ZIELORT · [OWNER_NAME:NAME_CORE] · ANTEIL	G466-C05+G466-C22
G467-S0103	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C23	aly	AL+Y	al{NAME_CORE}aly	AL+AL+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · ZIELORT · POSTEN	G466-C05+G466-C23
G467-S0104	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C24	dal	AL	al{NAME_CORE}dal	AL+AL	ZIELORT · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C05+G466-C24
G467-S0105	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C25	eey	EE+Y	al{NAME_CORE}eey	AL+EE+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · GRAD II · POSTEN	G466-C05+G466-C25
G467-S0106	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C26	oin	O+IIN	al{NAME_CORE}oin	AL+O+IIN	ZIELORT · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C05+G466-C26
G467-S0107	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C27	oly	OL+Y	al{NAME_CORE}oly	AL+OL+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · FORTSETZEN · POSTEN	G466-C05+G466-C27
G467-S0108	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C28	ory	OR+Y	al{NAME_CORE}ory	AL+OR+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · EINHEIT · POSTEN	G466-C05+G466-C28
G467-S0109	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C29	shy	Y	al{NAME_CORE}shy	AL+Y	ZIELORT · [OWNER_NAME:NAME_CORE] · POSTEN	G466-C05+G466-C29
G467-S0110	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C30	ydy	Y+DY	al{NAME_CORE}ydy	AL+Y+DY	ZIELORT · [OWNER_NAME:NAME_CORE] · POSTEN · SCHLUSS	G466-C05+G466-C30
G467-S0111	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C31	al	AL	al{NAME_CORE}al	AL+AL	ZIELORT · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C05+G466-C31
G467-S0112	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C32	am	AM_ADDR	al{NAME_CORE}am	AL+AM_ADDR	ZIELORT · [OWNER_NAME:NAME_CORE] · HIER	G466-C05+G466-C32
G467-S0113	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C33	ar	AR	al{NAME_CORE}ar	AL+AR	ZIELORT · [OWNER_NAME:NAME_CORE] · AUSGANG	G466-C05+G466-C33
G467-S0114	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C34	ol	OL	al{NAME_CORE}ol	AL+OL	ZIELORT · [OWNER_NAME:NAME_CORE] · FORTSETZEN	G466-C05+G466-C34
G467-S0115	PREFIX_CORE_SUFFIX	G466-C05	al	AL	NONE	NONE	NONE	G466-C35	or	OR	al{NAME_CORE}or	AL+OR	ZIELORT · [OWNER_NAME:NAME_CORE] · EINHEIT	G466-C05+G466-C35
G467-S0116	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C13	olaiin	OL+AIIN	ar{NAME_CORE}olaiin	AR+OL+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE] · FORTSETZEN · WERT	G466-C06+G466-C13
G467-S0117	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C14	daiin	AIIN	ar{NAME_CORE}daiin	AR+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE] · WERT	G466-C06+G466-C14
G467-S0118	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C15	aiin	AIIN	ar{NAME_CORE}aiin	AR+AIIN	AUSGANG · [OWNER_NAME:NAME_CORE] · WERT	G466-C06+G466-C15
G467-S0119	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C16	ainy	AIN+Y	ar{NAME_CORE}ainy	AR+AIN+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · ANTEIL · POSTEN	G466-C06+G466-C16
G467-S0120	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C17	alor	AL+OR	ar{NAME_CORE}alor	AR+AL+OR	AUSGANG · [OWNER_NAME:NAME_CORE] · ZIELORT · EINHEIT	G466-C06+G466-C17
G467-S0121	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ar{NAME_CORE}cfhy	AR+CH+LOCAL_CHAR_F+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · NEHMEN · HIER · POSTEN	G466-C06+G466-C18
G467-S0122	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C19	cphy	CH+P+Y	ar{NAME_CORE}cphy	AR+CH+P+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSETZEN · POSTEN	G466-C06+G466-C19
G467-S0123	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C20	cthy	CH+T+Y	ar{NAME_CORE}cthy	AR+CH+T+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSTELLEN · POSTEN	G466-C06+G466-C20
G467-S0124	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C21	oiin	O+IIN	ar{NAME_CORE}oiin	AR+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C06+G466-C21
G467-S0125	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C22	ain	AIN	ar{NAME_CORE}ain	AR+AIN	AUSGANG · [OWNER_NAME:NAME_CORE] · ANTEIL	G466-C06+G466-C22
G467-S0126	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C23	aly	AL+Y	ar{NAME_CORE}aly	AR+AL+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · ZIELORT · POSTEN	G466-C06+G466-C23
G467-S0127	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C24	dal	AL	ar{NAME_CORE}dal	AR+AL	AUSGANG · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C06+G466-C24
G467-S0128	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C25	eey	EE+Y	ar{NAME_CORE}eey	AR+EE+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · GRAD II · POSTEN	G466-C06+G466-C25
G467-S0129	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C26	oin	O+IIN	ar{NAME_CORE}oin	AR+O+IIN	AUSGANG · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C06+G466-C26
G467-S0130	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C27	oly	OL+Y	ar{NAME_CORE}oly	AR+OL+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · FORTSETZEN · POSTEN	G466-C06+G466-C27
G467-S0131	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C28	ory	OR+Y	ar{NAME_CORE}ory	AR+OR+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · EINHEIT · POSTEN	G466-C06+G466-C28
G467-S0132	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C29	shy	Y	ar{NAME_CORE}shy	AR+Y	AUSGANG · [OWNER_NAME:NAME_CORE] · POSTEN	G466-C06+G466-C29
G467-S0133	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C30	ydy	Y+DY	ar{NAME_CORE}ydy	AR+Y+DY	AUSGANG · [OWNER_NAME:NAME_CORE] · POSTEN · SCHLUSS	G466-C06+G466-C30
G467-S0134	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C31	al	AL	ar{NAME_CORE}al	AR+AL	AUSGANG · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C06+G466-C31
G467-S0135	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C32	am	AM_ADDR	ar{NAME_CORE}am	AR+AM_ADDR	AUSGANG · [OWNER_NAME:NAME_CORE] · HIER	G466-C06+G466-C32
G467-S0136	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C33	ar	AR	ar{NAME_CORE}ar	AR+AR	AUSGANG · [OWNER_NAME:NAME_CORE] · AUSGANG	G466-C06+G466-C33
G467-S0137	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C34	ol	OL	ar{NAME_CORE}ol	AR+OL	AUSGANG · [OWNER_NAME:NAME_CORE] · FORTSETZEN	G466-C06+G466-C34
G467-S0138	PREFIX_CORE_SUFFIX	G466-C06	ar	AR	NONE	NONE	NONE	G466-C35	or	OR	ar{NAME_CORE}or	AR+OR	AUSGANG · [OWNER_NAME:NAME_CORE] · EINHEIT	G466-C06+G466-C35
G467-S0139	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C13	olaiin	OL+AIIN	of{NAME_CORE}olaiin	O+LOCAL_CHAR_F+OL+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · FORTSETZEN · WERT	G466-C07+G466-C13
G467-S0140	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C14	daiin	AIIN	of{NAME_CORE}daiin	O+LOCAL_CHAR_F+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · WERT	G466-C07+G466-C14
G467-S0141	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C15	aiin	AIIN	of{NAME_CORE}aiin	O+LOCAL_CHAR_F+AIIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · WERT	G466-C07+G466-C15
G467-S0142	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C16	ainy	AIN+Y	of{NAME_CORE}ainy	O+LOCAL_CHAR_F+AIN+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · ANTEIL · POSTEN	G466-C07+G466-C16
G467-S0143	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C17	alor	AL+OR	of{NAME_CORE}alor	O+LOCAL_CHAR_F+AL+OR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · ZIELORT · EINHEIT	G466-C07+G466-C17
G467-S0144	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	of{NAME_CORE}cfhy	O+LOCAL_CHAR_F+CH+LOCAL_CHAR_F+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · NEHMEN · HIER · POSTEN	G466-C07+G466-C18
G467-S0145	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C19	cphy	CH+P+Y	of{NAME_CORE}cphy	O+LOCAL_CHAR_F+CH+P+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSETZEN · POSTEN	G466-C07+G466-C19
G467-S0146	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C20	cthy	CH+T+Y	of{NAME_CORE}cthy	O+LOCAL_CHAR_F+CH+T+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSTELLEN · POSTEN	G466-C07+G466-C20
G467-S0147	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C21	oiin	O+IIN	of{NAME_CORE}oiin	O+LOCAL_CHAR_F+O+IIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C07+G466-C21
G467-S0148	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C22	ain	AIN	of{NAME_CORE}ain	O+LOCAL_CHAR_F+AIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · ANTEIL	G466-C07+G466-C22
G467-S0149	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C23	aly	AL+Y	of{NAME_CORE}aly	O+LOCAL_CHAR_F+AL+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · ZIELORT · POSTEN	G466-C07+G466-C23
G467-S0150	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C24	dal	AL	of{NAME_CORE}dal	O+LOCAL_CHAR_F+AL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C07+G466-C24
G467-S0151	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C25	eey	EE+Y	of{NAME_CORE}eey	O+LOCAL_CHAR_F+EE+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · GRAD II · POSTEN	G466-C07+G466-C25
G467-S0152	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C26	oin	O+IIN	of{NAME_CORE}oin	O+LOCAL_CHAR_F+O+IIN	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C07+G466-C26
G467-S0153	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C27	oly	OL+Y	of{NAME_CORE}oly	O+LOCAL_CHAR_F+OL+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · FORTSETZEN · POSTEN	G466-C07+G466-C27
G467-S0154	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C28	ory	OR+Y	of{NAME_CORE}ory	O+LOCAL_CHAR_F+OR+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · EINHEIT · POSTEN	G466-C07+G466-C28
G467-S0155	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C29	shy	Y	of{NAME_CORE}shy	O+LOCAL_CHAR_F+Y	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · POSTEN	G466-C07+G466-C29
G467-S0156	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C30	ydy	Y+DY	of{NAME_CORE}ydy	O+LOCAL_CHAR_F+Y+DY	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · POSTEN · SCHLUSS	G466-C07+G466-C30
G467-S0157	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C31	al	AL	of{NAME_CORE}al	O+LOCAL_CHAR_F+AL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C07+G466-C31
G467-S0158	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C32	am	AM_ADDR	of{NAME_CORE}am	O+LOCAL_CHAR_F+AM_ADDR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · HIER	G466-C07+G466-C32
G467-S0159	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C33	ar	AR	of{NAME_CORE}ar	O+LOCAL_CHAR_F+AR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · AUSGANG	G466-C07+G466-C33
G467-S0160	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C34	ol	OL	of{NAME_CORE}ol	O+LOCAL_CHAR_F+OL	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · FORTSETZEN	G466-C07+G466-C34
G467-S0161	PREFIX_CORE_SUFFIX	G466-C07	of	O+LOCAL_CHAR_F	NONE	NONE	NONE	G466-C35	or	OR	of{NAME_CORE}or	O+LOCAL_CHAR_F+OR	AUSFÜHRUNG · HIER · [OWNER_NAME:NAME_CORE] · EINHEIT	G466-C07+G466-C35
G467-S0162	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C13	olaiin	OL+AIIN	ok{NAME_CORE}olaiin	OK+OL+AIIN	SETZEN · [OWNER_NAME:NAME_CORE] · FORTSETZEN · WERT	G466-C08+G466-C13
G467-S0163	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C14	daiin	AIIN	ok{NAME_CORE}daiin	OK+AIIN	SETZEN · [OWNER_NAME:NAME_CORE] · WERT	G466-C08+G466-C14
G467-S0164	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C15	aiin	AIIN	ok{NAME_CORE}aiin	OK+AIIN	SETZEN · [OWNER_NAME:NAME_CORE] · WERT	G466-C08+G466-C15
G467-S0165	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C16	ainy	AIN+Y	ok{NAME_CORE}ainy	OK+AIN+Y	SETZEN · [OWNER_NAME:NAME_CORE] · ANTEIL · POSTEN	G466-C08+G466-C16
G467-S0166	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C17	alor	AL+OR	ok{NAME_CORE}alor	OK+AL+OR	SETZEN · [OWNER_NAME:NAME_CORE] · ZIELORT · EINHEIT	G466-C08+G466-C17
G467-S0167	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C18	cfhy	CH+LOCAL_CHAR_F+Y	ok{NAME_CORE}cfhy	OK+CH+LOCAL_CHAR_F+Y	SETZEN · [OWNER_NAME:NAME_CORE] · NEHMEN · HIER · POSTEN	G466-C08+G466-C18
G467-S0168	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C19	cphy	CH+P+Y	ok{NAME_CORE}cphy	OK+CH+P+Y	SETZEN · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSETZEN · POSTEN	G466-C08+G466-C19
G467-S0169	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C20	cthy	CH+T+Y	ok{NAME_CORE}cthy	OK+CH+T+Y	SETZEN · [OWNER_NAME:NAME_CORE] · NEHMEN · EINSTELLEN · POSTEN	G466-C08+G466-C20
G467-S0170	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C21	oiin	O+IIN	ok{NAME_CORE}oiin	OK+O+IIN	SETZEN · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C08+G466-C21
G467-S0171	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C22	ain	AIN	ok{NAME_CORE}ain	OK+AIN	SETZEN · [OWNER_NAME:NAME_CORE] · ANTEIL	G466-C08+G466-C22
G467-S0172	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C23	aly	AL+Y	ok{NAME_CORE}aly	OK+AL+Y	SETZEN · [OWNER_NAME:NAME_CORE] · ZIELORT · POSTEN	G466-C08+G466-C23
G467-S0173	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C24	dal	AL	ok{NAME_CORE}dal	OK+AL	SETZEN · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C08+G466-C24
G467-S0174	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C25	eey	EE+Y	ok{NAME_CORE}eey	OK+EE+Y	SETZEN · [OWNER_NAME:NAME_CORE] · GRAD II · POSTEN	G466-C08+G466-C25
G467-S0175	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C26	oin	O+IIN	ok{NAME_CORE}oin	OK+O+IIN	SETZEN · [OWNER_NAME:NAME_CORE] · AUSFÜHRUNG · STUFE	G466-C08+G466-C26
G467-S0176	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C27	oly	OL+Y	ok{NAME_CORE}oly	OK+OL+Y	SETZEN · [OWNER_NAME:NAME_CORE] · FORTSETZEN · POSTEN	G466-C08+G466-C27
G467-S0177	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C28	ory	OR+Y	ok{NAME_CORE}ory	OK+OR+Y	SETZEN · [OWNER_NAME:NAME_CORE] · EINHEIT · POSTEN	G466-C08+G466-C28
G467-S0178	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C29	shy	Y	ok{NAME_CORE}shy	OK+Y	SETZEN · [OWNER_NAME:NAME_CORE] · POSTEN	G466-C08+G466-C29
G467-S0179	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C30	ydy	Y+DY	ok{NAME_CORE}ydy	OK+Y+DY	SETZEN · [OWNER_NAME:NAME_CORE] · POSTEN · SCHLUSS	G466-C08+G466-C30
G467-S0180	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C31	al	AL	ok{NAME_CORE}al	OK+AL	SETZEN · [OWNER_NAME:NAME_CORE] · ZIELORT	G466-C08+G466-C31
G467-S0181	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C32	am	AM_ADDR	ok{NAME_CORE}am	OK+AM_ADDR	SETZEN · [OWNER_NAME:NAME_CORE] · HIER	G466-C08+G466-C32
G467-S0182	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C33	ar	AR	ok{NAME_CORE}ar	OK+AR	SETZEN · [OWNER_NAME:NAME_CORE] · AUSGANG	G466-C08+G466-C33
G467-S0183	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C34	ol	OL	ok{NAME_CORE}ol	OK+OL	SETZEN · [OWNER_NAME:NAME_CORE] · FORTSETZEN	G466-C08+G466-C34
G467-S0184	PREFIX_CORE_SUFFIX	G466-C08	ok	OK	NONE	NONE	NONE	G466-C35	or	OR	ok{NAME_CORE}or	OK+OR	SETZEN · [OWNER_NAME:NAME_CORE] · EINHEIT	G466-C08+G466-C35
G467-S0185	PREFIX_CORE_SUFFIX	G466-C09	ol	OL	NONE	NONE	NONE	G466-C13	olaiin	OL+AIIN	ol{NAME_CORE}olaiin	OL+OL+AIIN	FORTSETZEN · [OWNER_NAME:NAME_CORE] · FORTSETZEN · WERT	G466-C09+G466-C13
G467-S0186	PREFIX_CORE_SUFFIX	G466-C09	ol	OL	NONE	NONE	NONE	G466-C14	daiin	AIIN	ol{NAME_CORE}daiin	OL+AIIN	FORTSETZEN · [OWNER_NAME:NAME_CORE] · WERT	G466-C09+G466-C14
G467-S0187	PREFIX_CORE_SUFFIX	G466-C09	ol	OL	NONE	NONE	NONE	G466-C15	aiin	AIIN	ol{NAME_CORE}aiin	OL+AIIN	FORTSETZEN · [OWNER_NAME:NAME_CORE] · WERT	G466-C09+G466-C15
G467-S0188	PREFIX_CORE_SUFFIX	G466-C09	ol	OL	NONE	NONE	NONE	G466-C16	ainy	AIN+Y	ol{NAME_CORE}ainy	OL+AIN+Y	FORTSETZEN · [OWNER_NAME:NAME_CORE] · ANTEIL · POSTEN	G466-C09+G466-C16
