collision_id	collision_kind	signature	member_count	distinct_recipe_count	shell_ids	surface_templates	exact_channel_signatures	disposition
G467-K0266	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+CH+T+Y	3	1	G467-S0008|G467-S0316|G467-S2423	otal{NAME_CORE}cthy|otal{NAME_CORE_1}cth{NAME_CORE_2}shy|ot{NAME_CORE_1}al{NAME_CORE_2}cthy	G466-C01+G466-C20|G466-C01+G466-C37+G466-C29|G466-C11+G466-C39+G466-C20	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0267	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+D_ADDR+AR+AIIN	2	1	G467-S0324|G467-S0325	otal{NAME_CORE_1}dar{NAME_CORE_2}daiin|otal{NAME_CORE_1}dar{NAME_CORE_2}aiin	G466-C01+G466-C38+G466-C14|G466-C01+G466-C38+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0268	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+D_ADDR+AR+AL	2	1	G467-S0334|G467-S0341	otal{NAME_CORE_1}dar{NAME_CORE_2}dal|otal{NAME_CORE_1}dar{NAME_CORE_2}al	G466-C01+G466-C38+G466-C24|G466-C01+G466-C38+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0269	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+D_ADDR+AR+O+IIN	2	1	G467-S0331|G467-S0336	otal{NAME_CORE_1}dar{NAME_CORE_2}oiin|otal{NAME_CORE_1}dar{NAME_CORE_2}oin	G466-C01+G466-C38+G466-C21|G466-C01+G466-C38+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0270	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+EE+Y	2	1	G467-S0013|G467-S2428	otal{NAME_CORE}eey|ot{NAME_CORE_1}al{NAME_CORE_2}eey	G466-C01+G466-C25|G466-C11+G466-C39+G466-C25	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0271	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+O+IIN	4	1	G467-S0009|G467-S0014|G467-S2424|G467-S2429	otal{NAME_CORE}oiin|otal{NAME_CORE}oin|ot{NAME_CORE_1}al{NAME_CORE_2}oiin|ot{NAME_CORE_1}al{NAME_CORE_2}oin	G466-C01+G466-C21|G466-C01+G466-C26|G466-C11+G466-C39+G466-C21|G466-C11+G466-C39+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0272	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+OK+AIIN	2	1	G467-S0393|G467-S0394	otal{NAME_CORE_1}ok{NAME_CORE_2}daiin|otal{NAME_CORE_1}ok{NAME_CORE_2}aiin	G466-C01+G466-C41+G466-C14|G466-C01+G466-C41+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0273	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+OK+AL	2	1	G467-S0403|G467-S0410	otal{NAME_CORE_1}ok{NAME_CORE_2}dal|otal{NAME_CORE_1}ok{NAME_CORE_2}al	G466-C01+G466-C41+G466-C24|G466-C01+G466-C41+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0274	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+OK+O+IIN	2	1	G467-S0400|G467-S0405	otal{NAME_CORE_1}ok{NAME_CORE_2}oiin|otal{NAME_CORE_1}ok{NAME_CORE_2}oin	G466-C01+G466-C41+G466-C21|G466-C01+G466-C41+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0275	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+OL	2	1	G467-S0022|G467-S2437	otal{NAME_CORE}ol|ot{NAME_CORE_1}al{NAME_CORE_2}ol	G466-C01+G466-C34|G466-C11+G466-C39+G466-C34	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0276	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+OL+AIIN	4	1	G467-S0001|G467-S0416|G467-S0417|G467-S2416	otal{NAME_CORE}olaiin|otal{NAME_CORE_1}ol{NAME_CORE_2}daiin|otal{NAME_CORE_1}ol{NAME_CORE_2}aiin|ot{NAME_CORE_1}al{NAME_CORE_2}olaiin	G466-C01+G466-C13|G466-C01+G466-C42+G466-C14|G466-C01+G466-C42+G466-C15|G466-C11+G466-C39+G466-C13	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0277	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+OL+AL	2	1	G467-S0426|G467-S0433	otal{NAME_CORE_1}ol{NAME_CORE_2}dal|otal{NAME_CORE_1}ol{NAME_CORE_2}al	G466-C01+G466-C42+G466-C24|G466-C01+G466-C42+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0278	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+OL+O+IIN	2	1	G467-S0423|G467-S0428	otal{NAME_CORE_1}ol{NAME_CORE_2}oiin|otal{NAME_CORE_1}ol{NAME_CORE_2}oin	G466-C01+G466-C42+G466-C21|G466-C01+G466-C42+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0279	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+OL+Y	3	1	G467-S0015|G467-S0431|G467-S2430	otal{NAME_CORE}oly|otal{NAME_CORE_1}ol{NAME_CORE_2}shy|ot{NAME_CORE_1}al{NAME_CORE_2}oly	G466-C01+G466-C27|G466-C01+G466-C42+G466-C29|G466-C11+G466-C39+G466-C27	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0280	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+OR	3	1	G467-S0023|G467-S0235|G467-S2438	otal{NAME_CORE}or|ot{NAME_CORE}alor|ot{NAME_CORE_1}al{NAME_CORE_2}or	G466-C01+G466-C35|G466-C11+G466-C17|G466-C11+G466-C39+G466-C35	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0281	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+OR+Y	2	1	G467-S0016|G467-S2431	otal{NAME_CORE}ory|ot{NAME_CORE_1}al{NAME_CORE_2}ory	G466-C01+G466-C28|G466-C11+G466-C39+G466-C28	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0282	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+OT+AIIN	2	1	G467-S0439|G467-S0440	otal{NAME_CORE_1}ot{NAME_CORE_2}daiin|otal{NAME_CORE_1}ot{NAME_CORE_2}aiin	G466-C01+G466-C43+G466-C14|G466-C01+G466-C43+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0283	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+OT+AL	2	1	G467-S0449|G467-S0456	otal{NAME_CORE_1}ot{NAME_CORE_2}dal|otal{NAME_CORE_1}ot{NAME_CORE_2}al	G466-C01+G466-C43+G466-C24|G466-C01+G466-C43+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0284	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+OT+O+IIN	2	1	G467-S0446|G467-S0451	otal{NAME_CORE_1}ot{NAME_CORE_2}oiin|otal{NAME_CORE_1}ot{NAME_CORE_2}oin	G466-C01+G466-C43+G466-C21|G466-C01+G466-C43+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0285	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+SH+AIIN	2	1	G467-S0462|G467-S0463	otal{NAME_CORE_1}sh{NAME_CORE_2}daiin|otal{NAME_CORE_1}sh{NAME_CORE_2}aiin	G466-C01+G466-C44+G466-C14|G466-C01+G466-C44+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0286	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+SH+AL	2	1	G467-S0472|G467-S0479	otal{NAME_CORE_1}sh{NAME_CORE_2}dal|otal{NAME_CORE_1}sh{NAME_CORE_2}al	G466-C01+G466-C44+G466-C24|G466-C01+G466-C44+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0287	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+SH+O+IIN	2	1	G467-S0469|G467-S0474	otal{NAME_CORE_1}sh{NAME_CORE_2}oiin|otal{NAME_CORE_1}sh{NAME_CORE_2}oin	G466-C01+G466-C44+G466-C21|G466-C01+G466-C44+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0288	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+Y	3	1	G467-S0017|G467-S0241|G467-S2432	otal{NAME_CORE}shy|ot{NAME_CORE}aly|ot{NAME_CORE_1}al{NAME_CORE_2}shy	G466-C01+G466-C29|G466-C11+G466-C23|G466-C11+G466-C39+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0289	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AL+Y+DY	2	1	G467-S0018|G467-S2433	otal{NAME_CORE}ydy|ot{NAME_CORE_1}al{NAME_CORE_2}ydy	G466-C01+G466-C30|G466-C11+G466-C39+G466-C30	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0290	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AR+AIIN	2	1	G467-S2440|G467-S2441	ot{NAME_CORE_1}ar{NAME_CORE_2}daiin|ot{NAME_CORE_1}ar{NAME_CORE_2}aiin	G466-C11+G466-C40+G466-C14|G466-C11+G466-C40+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0291	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AR+AL	2	1	G467-S2450|G467-S2457	ot{NAME_CORE_1}ar{NAME_CORE_2}dal|ot{NAME_CORE_1}ar{NAME_CORE_2}al	G466-C11+G466-C40+G466-C24|G466-C11+G466-C40+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0292	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+AR+O+IIN	2	1	G467-S2447|G467-S2452	ot{NAME_CORE_1}ar{NAME_CORE_2}oiin|ot{NAME_CORE_1}ar{NAME_CORE_2}oin	G466-C11+G466-C40+G466-C21|G466-C11+G466-C40+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0293	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+CH+T+AIIN	2	1	G467-S2371|G467-S2372	ot{NAME_CORE_1}cth{NAME_CORE_2}daiin|ot{NAME_CORE_1}cth{NAME_CORE_2}aiin	G466-C11+G466-C37+G466-C14|G466-C11+G466-C37+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0294	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+CH+T+AL	2	1	G467-S2381|G467-S2388	ot{NAME_CORE_1}cth{NAME_CORE_2}dal|ot{NAME_CORE_1}cth{NAME_CORE_2}al	G466-C11+G466-C37+G466-C24|G466-C11+G466-C37+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0295	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+CH+T+O+IIN	2	1	G467-S2378|G467-S2383	ot{NAME_CORE_1}cth{NAME_CORE_2}oiin|ot{NAME_CORE_1}cth{NAME_CORE_2}oin	G466-C11+G466-C37+G466-C21|G466-C11+G466-C37+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0296	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+CH+T+Y	2	1	G467-S0238|G467-S2386	ot{NAME_CORE}cthy|ot{NAME_CORE_1}cth{NAME_CORE_2}shy	G466-C11+G466-C20|G466-C11+G466-C37+G466-C29	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0297	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+D_ADDR+AR+AIIN	2	1	G467-S2394|G467-S2395	ot{NAME_CORE_1}dar{NAME_CORE_2}daiin|ot{NAME_CORE_1}dar{NAME_CORE_2}aiin	G466-C11+G466-C38+G466-C14|G466-C11+G466-C38+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0298	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+D_ADDR+AR+AL	2	1	G467-S2404|G467-S2411	ot{NAME_CORE_1}dar{NAME_CORE_2}dal|ot{NAME_CORE_1}dar{NAME_CORE_2}al	G466-C11+G466-C38+G466-C24|G466-C11+G466-C38+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0299	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+D_ADDR+AR+O+IIN	2	1	G467-S2401|G467-S2406	ot{NAME_CORE_1}dar{NAME_CORE_2}oiin|ot{NAME_CORE_1}dar{NAME_CORE_2}oin	G466-C11+G466-C38+G466-C21|G466-C11+G466-C38+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0300	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+O+IIN	2	1	G467-S0239|G467-S0244	ot{NAME_CORE}oiin|ot{NAME_CORE}oin	G466-C11+G466-C21|G466-C11+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0301	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OK+AIIN	2	1	G467-S2463|G467-S2464	ot{NAME_CORE_1}ok{NAME_CORE_2}daiin|ot{NAME_CORE_1}ok{NAME_CORE_2}aiin	G466-C11+G466-C41+G466-C14|G466-C11+G466-C41+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0302	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OK+AL	2	1	G467-S2473|G467-S2480	ot{NAME_CORE_1}ok{NAME_CORE_2}dal|ot{NAME_CORE_1}ok{NAME_CORE_2}al	G466-C11+G466-C41+G466-C24|G466-C11+G466-C41+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0303	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OK+O+IIN	2	1	G467-S2470|G467-S2475	ot{NAME_CORE_1}ok{NAME_CORE_2}oiin|ot{NAME_CORE_1}ok{NAME_CORE_2}oin	G466-C11+G466-C41+G466-C21|G466-C11+G466-C41+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0304	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AIIN	5	1	G467-S0025|G467-S0026|G467-S0231|G467-S2486|G467-S2487	otol{NAME_CORE}daiin|otol{NAME_CORE}aiin|ot{NAME_CORE}olaiin|ot{NAME_CORE_1}ol{NAME_CORE_2}daiin|ot{NAME_CORE_1}ol{NAME_CORE_2}aiin	G466-C02+G466-C14|G466-C02+G466-C15|G466-C11+G466-C13|G466-C11+G466-C42+G466-C14|G466-C11+G466-C42+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0305	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AIN	2	1	G467-S0033|G467-S2494	otol{NAME_CORE}ain|ot{NAME_CORE_1}ol{NAME_CORE_2}ain	G466-C02+G466-C22|G466-C11+G466-C42+G466-C22	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0306	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AIN+Y	2	1	G467-S0027|G467-S2488	otol{NAME_CORE}ainy|ot{NAME_CORE_1}ol{NAME_CORE_2}ainy	G466-C02+G466-C16|G466-C11+G466-C42+G466-C16	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0307	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AIR+AIIN	2	1	G467-S0485|G467-S0486	otol{NAME_CORE_1}air{NAME_CORE_2}daiin|otol{NAME_CORE_1}air{NAME_CORE_2}aiin	G466-C02+G466-C36+G466-C14|G466-C02+G466-C36+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0308	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AIR+AL	2	1	G467-S0495|G467-S0502	otol{NAME_CORE_1}air{NAME_CORE_2}dal|otol{NAME_CORE_1}air{NAME_CORE_2}al	G466-C02+G466-C36+G466-C24|G466-C02+G466-C36+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0309	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AIR+O+IIN	2	1	G467-S0492|G467-S0497	otol{NAME_CORE_1}air{NAME_CORE_2}oiin|otol{NAME_CORE_1}air{NAME_CORE_2}oin	G466-C02+G466-C36+G466-C21|G466-C02+G466-C36+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0310	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AL	4	1	G467-S0035|G467-S0042|G467-S2496|G467-S2503	otol{NAME_CORE}dal|otol{NAME_CORE}al|ot{NAME_CORE_1}ol{NAME_CORE_2}dal|ot{NAME_CORE_1}ol{NAME_CORE_2}al	G466-C02+G466-C24|G466-C02+G466-C31|G466-C11+G466-C42+G466-C24|G466-C11+G466-C42+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0311	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AL+AIIN	2	1	G467-S0554|G467-S0555	otol{NAME_CORE_1}al{NAME_CORE_2}daiin|otol{NAME_CORE_1}al{NAME_CORE_2}aiin	G466-C02+G466-C39+G466-C14|G466-C02+G466-C39+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0312	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AL+AL	2	1	G467-S0564|G467-S0571	otol{NAME_CORE_1}al{NAME_CORE_2}dal|otol{NAME_CORE_1}al{NAME_CORE_2}al	G466-C02+G466-C39+G466-C24|G466-C02+G466-C39+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0313	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AL+O+IIN	2	1	G467-S0561|G467-S0566	otol{NAME_CORE_1}al{NAME_CORE_2}oiin|otol{NAME_CORE_1}al{NAME_CORE_2}oin	G466-C02+G466-C39+G466-C21|G466-C02+G466-C39+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0314	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AL+OR	3	1	G467-S0028|G467-S0575|G467-S2489	otol{NAME_CORE}alor|otol{NAME_CORE_1}al{NAME_CORE_2}or|ot{NAME_CORE_1}ol{NAME_CORE_2}alor	G466-C02+G466-C17|G466-C02+G466-C39+G466-C35|G466-C11+G466-C42+G466-C17	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0315	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AL+Y	3	1	G467-S0034|G467-S0569|G467-S2495	otol{NAME_CORE}aly|otol{NAME_CORE_1}al{NAME_CORE_2}shy|ot{NAME_CORE_1}ol{NAME_CORE_2}aly	G466-C02+G466-C23|G466-C02+G466-C39+G466-C29|G466-C11+G466-C42+G466-C23	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0316	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AM_ADDR	2	1	G467-S0043|G467-S2504	otol{NAME_CORE}am|ot{NAME_CORE_1}ol{NAME_CORE_2}am	G466-C02+G466-C32|G466-C11+G466-C42+G466-C32	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0317	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AR	2	1	G467-S0044|G467-S2505	otol{NAME_CORE}ar|ot{NAME_CORE_1}ol{NAME_CORE_2}ar	G466-C02+G466-C33|G466-C11+G466-C42+G466-C33	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0318	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AR+AIIN	2	1	G467-S0577|G467-S0578	otol{NAME_CORE_1}ar{NAME_CORE_2}daiin|otol{NAME_CORE_1}ar{NAME_CORE_2}aiin	G466-C02+G466-C40+G466-C14|G466-C02+G466-C40+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0319	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AR+AL	2	1	G467-S0587|G467-S0594	otol{NAME_CORE_1}ar{NAME_CORE_2}dal|otol{NAME_CORE_1}ar{NAME_CORE_2}al	G466-C02+G466-C40+G466-C24|G466-C02+G466-C40+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0320	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+AR+O+IIN	2	1	G467-S0584|G467-S0589	otol{NAME_CORE_1}ar{NAME_CORE_2}oiin|otol{NAME_CORE_1}ar{NAME_CORE_2}oin	G466-C02+G466-C40+G466-C21|G466-C02+G466-C40+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0321	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+CH+LOCAL_CHAR_F+Y	2	1	G467-S0029|G467-S2490	otol{NAME_CORE}cfhy|ot{NAME_CORE_1}ol{NAME_CORE_2}cfhy	G466-C02+G466-C18|G466-C11+G466-C42+G466-C18	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0322	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+CH+P+Y	2	1	G467-S0030|G467-S2491	otol{NAME_CORE}cphy|ot{NAME_CORE_1}ol{NAME_CORE_2}cphy	G466-C02+G466-C19|G466-C11+G466-C42+G466-C19	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0323	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+CH+T+AIIN	2	1	G467-S0508|G467-S0509	otol{NAME_CORE_1}cth{NAME_CORE_2}daiin|otol{NAME_CORE_1}cth{NAME_CORE_2}aiin	G466-C02+G466-C37+G466-C14|G466-C02+G466-C37+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0324	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+CH+T+AL	2	1	G467-S0518|G467-S0525	otol{NAME_CORE_1}cth{NAME_CORE_2}dal|otol{NAME_CORE_1}cth{NAME_CORE_2}al	G466-C02+G466-C37+G466-C24|G466-C02+G466-C37+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0325	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+CH+T+O+IIN	2	1	G467-S0515|G467-S0520	otol{NAME_CORE_1}cth{NAME_CORE_2}oiin|otol{NAME_CORE_1}cth{NAME_CORE_2}oin	G466-C02+G466-C37+G466-C21|G466-C02+G466-C37+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0326	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+CH+T+Y	3	1	G467-S0031|G467-S0523|G467-S2492	otol{NAME_CORE}cthy|otol{NAME_CORE_1}cth{NAME_CORE_2}shy|ot{NAME_CORE_1}ol{NAME_CORE_2}cthy	G466-C02+G466-C20|G466-C02+G466-C37+G466-C29|G466-C11+G466-C42+G466-C20	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0327	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+D_ADDR+AR+AIIN	2	1	G467-S0531|G467-S0532	otol{NAME_CORE_1}dar{NAME_CORE_2}daiin|otol{NAME_CORE_1}dar{NAME_CORE_2}aiin	G466-C02+G466-C38+G466-C14|G466-C02+G466-C38+G466-C15	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0328	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+D_ADDR+AR+AL	2	1	G467-S0541|G467-S0548	otol{NAME_CORE_1}dar{NAME_CORE_2}dal|otol{NAME_CORE_1}dar{NAME_CORE_2}al	G466-C02+G466-C38+G466-C24|G466-C02+G466-C38+G466-C31	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
G467-K0329	SAME_FLATTENED_RECIPE__MULTIPLE_CHANNEL_FACTORIZATIONS	OT+OL+D_ADDR+AR+O+IIN	2	1	G467-S0538|G467-S0543	otol{NAME_CORE_1}dar{NAME_CORE_2}oiin|otol{NAME_CORE_1}dar{NAME_CORE_2}oin	G466-C02+G466-C38+G466-C21|G466-C02+G466-C38+G466-C26	KEEP_EXACT_CHANNEL_TRACE__READING_VALUE_UNCHANGED
