probe_id	shell_id	shell_shape	core_marker	synthetic_surface	expected_channel_ids	observed_channel_ids	expected_known_character_count	observed_known_character_count	expected_learned_character_count	observed_learned_character_count	observed_route	observed_reading_de	precedence_collision	probe_pass
G467-P00090	G467-S0030	PREFIX_CORE_SUFFIX	xvz	otolxvzcphy	G466-C02+G466-C19	G466-C02+G466-C19	8	8	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P00091	G467-S0031	PREFIX_CORE_SUFFIX	x	otolxcthy	G466-C02+G466-C20	G466-C02+G466-C20	8	8	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P00092	G467-S0031	PREFIX_CORE_SUFFIX	zx	otolzxcthy	G466-C02+G466-C20	G466-C02+G466-C20	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P00093	G467-S0031	PREFIX_CORE_SUFFIX	xvz	otolxvzcthy	G466-C02+G466-C20	G466-C02+G466-C20	8	8	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P00094	G467-S0032	PREFIX_CORE_SUFFIX	x	otolxoiin	G466-C02+G466-C21	G466-C02+G466-C21	8	8	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00095	G467-S0032	PREFIX_CORE_SUFFIX	zx	otolzxoiin	G466-C02+G466-C21	G466-C02+G466-C21	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00096	G467-S0032	PREFIX_CORE_SUFFIX	xvz	otolxvzoiin	G466-C02+G466-C21	G466-C02+G466-C21	8	8	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00097	G467-S0033	PREFIX_CORE_SUFFIX	x	otolxain	G466-C02+G466-C22	G466-C02+G466-C22	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · ANTEIL	NO	YES
G467-P00098	G467-S0033	PREFIX_CORE_SUFFIX	zx	otolzxain	G466-C02+G466-C22	G466-C02+G466-C22	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · ANTEIL	NO	YES
G467-P00099	G467-S0033	PREFIX_CORE_SUFFIX	xvz	otolxvzain	G466-C02+G466-C22	G466-C02+G466-C22	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · ANTEIL	NO	YES
G467-P00100	G467-S0034	PREFIX_CORE_SUFFIX	x	otolxaly	G466-C02+G466-C23	G466-C02+G466-C23	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · ZIELORT · POSTEN	NO	YES
G467-P00101	G467-S0034	PREFIX_CORE_SUFFIX	zx	otolzxaly	G466-C02+G466-C23	G466-C02+G466-C23	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · ZIELORT · POSTEN	NO	YES
G467-P00102	G467-S0034	PREFIX_CORE_SUFFIX	xvz	otolxvzaly	G466-C02+G466-C23	G466-C02+G466-C23	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · ZIELORT · POSTEN	NO	YES
G467-P00103	G467-S0035	PREFIX_CORE_SUFFIX	x	otolxdal	G466-C02+G466-C24	G466-C02+G466-C24	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · ZIELORT	NO	YES
G467-P00104	G467-S0035	PREFIX_CORE_SUFFIX	zx	otolzxdal	G466-C02+G466-C24	G466-C02+G466-C24	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · ZIELORT	NO	YES
G467-P00105	G467-S0035	PREFIX_CORE_SUFFIX	xvz	otolxvzdal	G466-C02+G466-C24	G466-C02+G466-C24	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · ZIELORT	NO	YES
G467-P00106	G467-S0036	PREFIX_CORE_SUFFIX	x	otolxeey	G466-C02+G466-C25	G466-C02+G466-C25	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · GRAD II · POSTEN	NO	YES
G467-P00107	G467-S0036	PREFIX_CORE_SUFFIX	zx	otolzxeey	G466-C02+G466-C25	G466-C02+G466-C25	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · GRAD II · POSTEN	NO	YES
G467-P00108	G467-S0036	PREFIX_CORE_SUFFIX	xvz	otolxvzeey	G466-C02+G466-C25	G466-C02+G466-C25	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · GRAD II · POSTEN	NO	YES
G467-P00109	G467-S0037	PREFIX_CORE_SUFFIX	x	otolxoin	G466-C02+G466-C26	G466-C02+G466-C26	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00110	G467-S0037	PREFIX_CORE_SUFFIX	zx	otolzxoin	G466-C02+G466-C26	G466-C02+G466-C26	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00111	G467-S0037	PREFIX_CORE_SUFFIX	xvz	otolxvzoin	G466-C02+G466-C26	G466-C02+G466-C26	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00112	G467-S0038	PREFIX_CORE_SUFFIX	x	otolxoly	G466-C02+G466-C27	G466-C02+G466-C27	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · FORTSETZEN · POSTEN	NO	YES
G467-P00113	G467-S0038	PREFIX_CORE_SUFFIX	zx	otolzxoly	G466-C02+G466-C27	G466-C02+G466-C27	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · FORTSETZEN · POSTEN	NO	YES
G467-P00114	G467-S0038	PREFIX_CORE_SUFFIX	xvz	otolxvzoly	G466-C02+G466-C27	G466-C02+G466-C27	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · FORTSETZEN · POSTEN	NO	YES
G467-P00115	G467-S0039	PREFIX_CORE_SUFFIX	x	otolxory	G466-C02+G466-C28	G466-C02+G466-C28	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · EINHEIT · POSTEN	NO	YES
G467-P00116	G467-S0039	PREFIX_CORE_SUFFIX	zx	otolzxory	G466-C02+G466-C28	G466-C02+G466-C28	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · EINHEIT · POSTEN	NO	YES
G467-P00117	G467-S0039	PREFIX_CORE_SUFFIX	xvz	otolxvzory	G466-C02+G466-C28	G466-C02+G466-C28	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · EINHEIT · POSTEN	NO	YES
G467-P00118	G467-S0040	PREFIX_CORE_SUFFIX	x	otolxshy	G466-C02+G466-C29	G466-C02+G466-C29	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · POSTEN	NO	YES
G467-P00119	G467-S0040	PREFIX_CORE_SUFFIX	zx	otolzxshy	G466-C02+G466-C29	G466-C02+G466-C29	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · POSTEN	NO	YES
G467-P00120	G467-S0040	PREFIX_CORE_SUFFIX	xvz	otolxvzshy	G466-C02+G466-C29	G466-C02+G466-C29	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · POSTEN	NO	YES
G467-P00121	G467-S0041	PREFIX_CORE_SUFFIX	x	otolxydy	G466-C02+G466-C30	G466-C02+G466-C30	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · POSTEN · SCHLUSS	NO	YES
G467-P00122	G467-S0041	PREFIX_CORE_SUFFIX	zx	otolzxydy	G466-C02+G466-C30	G466-C02+G466-C30	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · POSTEN · SCHLUSS	NO	YES
G467-P00123	G467-S0041	PREFIX_CORE_SUFFIX	xvz	otolxvzydy	G466-C02+G466-C30	G466-C02+G466-C30	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · POSTEN · SCHLUSS	NO	YES
G467-P00124	G467-S0042	PREFIX_CORE_SUFFIX	x	otolxal	G466-C02+G466-C31	G466-C02+G466-C31	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · ZIELORT	NO	YES
G467-P00125	G467-S0042	PREFIX_CORE_SUFFIX	zx	otolzxal	G466-C02+G466-C31	G466-C02+G466-C31	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · ZIELORT	NO	YES
G467-P00126	G467-S0042	PREFIX_CORE_SUFFIX	xvz	otolxvzal	G466-C02+G466-C31	G466-C02+G466-C31	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · ZIELORT	NO	YES
G467-P00127	G467-S0043	PREFIX_CORE_SUFFIX	x	otolxam	G466-C02+G466-C32	G466-C02+G466-C32	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · HIER	NO	YES
G467-P00128	G467-S0043	PREFIX_CORE_SUFFIX	zx	otolzxam	G466-C02+G466-C32	G466-C02+G466-C32	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · HIER	NO	YES
G467-P00129	G467-S0043	PREFIX_CORE_SUFFIX	xvz	otolxvzam	G466-C02+G466-C32	G466-C02+G466-C32	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · HIER	NO	YES
G467-P00130	G467-S0044	PREFIX_CORE_SUFFIX	x	otolxar	G466-C02+G466-C33	G466-C02+G466-C33	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · AUSGANG	NO	YES
G467-P00131	G467-S0044	PREFIX_CORE_SUFFIX	zx	otolzxar	G466-C02+G466-C33	G466-C02+G466-C33	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · AUSGANG	NO	YES
G467-P00132	G467-S0044	PREFIX_CORE_SUFFIX	xvz	otolxvzar	G466-C02+G466-C33	G466-C02+G466-C33	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · AUSGANG	NO	YES
G467-P00133	G467-S0045	PREFIX_CORE_SUFFIX	x	otolxol	G466-C02+G466-C34	G466-C02+G466-C34	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · FORTSETZEN	NO	YES
G467-P00134	G467-S0045	PREFIX_CORE_SUFFIX	zx	otolzxol	G466-C02+G466-C34	G466-C02+G466-C34	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · FORTSETZEN	NO	YES
G467-P00135	G467-S0045	PREFIX_CORE_SUFFIX	xvz	otolxvzol	G466-C02+G466-C34	G466-C02+G466-C34	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · FORTSETZEN	NO	YES
G467-P00136	G467-S0046	PREFIX_CORE_SUFFIX	x	otolxor	G466-C02+G466-C35	G466-C02+G466-C35	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:x] · EINHEIT	NO	YES
G467-P00137	G467-S0046	PREFIX_CORE_SUFFIX	zx	otolzxor	G466-C02+G466-C35	G466-C02+G466-C35	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:zx] · EINHEIT	NO	YES
G467-P00138	G467-S0046	PREFIX_CORE_SUFFIX	xvz	otolxvzor	G466-C02+G466-C35	G466-C02+G466-C35	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	DANACH · FORTSETZEN · [PFLANZENNAME:xvz] · EINHEIT	NO	YES
G467-P00139	G467-S0047	PREFIX_CORE_SUFFIX	x	korxolaiin	G466-C03+G466-C13	G466-C03+G466-C13	9	9	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · FORTSETZEN · WERT	NO	YES
G467-P00140	G467-S0047	PREFIX_CORE_SUFFIX	zx	korzxolaiin	G466-C03+G466-C13	G466-C03+G466-C13	9	9	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · FORTSETZEN · WERT	NO	YES
G467-P00141	G467-S0047	PREFIX_CORE_SUFFIX	xvz	korxvzolaiin	G466-C03+G466-C13	G466-C03+G466-C13	9	9	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · FORTSETZEN · WERT	NO	YES
G467-P00142	G467-S0048	PREFIX_CORE_SUFFIX	x	korxdaiin	G466-C03+G466-C14	G466-C03+G466-C14	8	8	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · WERT	NO	YES
G467-P00143	G467-S0048	PREFIX_CORE_SUFFIX	zx	korzxdaiin	G466-C03+G466-C14	G466-C03+G466-C14	8	8	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · WERT	NO	YES
G467-P00144	G467-S0048	PREFIX_CORE_SUFFIX	xvz	korxvzdaiin	G466-C03+G466-C14	G466-C03+G466-C14	8	8	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · WERT	NO	YES
G467-P00145	G467-S0049	PREFIX_CORE_SUFFIX	x	korxaiin	G466-C03+G466-C15	G466-C03+G466-C15	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · WERT	NO	YES
G467-P00146	G467-S0049	PREFIX_CORE_SUFFIX	zx	korzxaiin	G466-C03+G466-C15	G466-C03+G466-C15	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · WERT	NO	YES
G467-P00147	G467-S0049	PREFIX_CORE_SUFFIX	xvz	korxvzaiin	G466-C03+G466-C15	G466-C03+G466-C15	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · WERT	NO	YES
G467-P00148	G467-S0050	PREFIX_CORE_SUFFIX	x	korxainy	G466-C03+G466-C16	G466-C03+G466-C16	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · ANTEIL · POSTEN	NO	YES
G467-P00149	G467-S0050	PREFIX_CORE_SUFFIX	zx	korzxainy	G466-C03+G466-C16	G466-C03+G466-C16	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · ANTEIL · POSTEN	NO	YES
G467-P00150	G467-S0050	PREFIX_CORE_SUFFIX	xvz	korxvzainy	G466-C03+G466-C16	G466-C03+G466-C16	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · ANTEIL · POSTEN	NO	YES
G467-P00151	G467-S0051	PREFIX_CORE_SUFFIX	x	korxalor	G466-C03+G466-C17	G466-C03+G466-C17	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · ZIELORT · EINHEIT	NO	YES
G467-P00152	G467-S0051	PREFIX_CORE_SUFFIX	zx	korzxalor	G466-C03+G466-C17	G466-C03+G466-C17	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · ZIELORT · EINHEIT	NO	YES
G467-P00153	G467-S0051	PREFIX_CORE_SUFFIX	xvz	korxvzalor	G466-C03+G466-C17	G466-C03+G466-C17	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · ZIELORT · EINHEIT	NO	YES
G467-P00154	G467-S0052	PREFIX_CORE_SUFFIX	x	korxcfhy	G466-C03+G466-C18	G466-C03+G466-C18	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · NEHMEN · HIER · POSTEN	NO	YES
G467-P00155	G467-S0052	PREFIX_CORE_SUFFIX	zx	korzxcfhy	G466-C03+G466-C18	G466-C03+G466-C18	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · NEHMEN · HIER · POSTEN	NO	YES
G467-P00156	G467-S0052	PREFIX_CORE_SUFFIX	xvz	korxvzcfhy	G466-C03+G466-C18	G466-C03+G466-C18	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · NEHMEN · HIER · POSTEN	NO	YES
G467-P00157	G467-S0053	PREFIX_CORE_SUFFIX	x	korxcphy	G466-C03+G466-C19	G466-C03+G466-C19	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P00158	G467-S0053	PREFIX_CORE_SUFFIX	zx	korzxcphy	G466-C03+G466-C19	G466-C03+G466-C19	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P00159	G467-S0053	PREFIX_CORE_SUFFIX	xvz	korxvzcphy	G466-C03+G466-C19	G466-C03+G466-C19	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · NEHMEN · EINSETZEN · POSTEN	NO	YES
G467-P00160	G467-S0054	PREFIX_CORE_SUFFIX	x	korxcthy	G466-C03+G466-C20	G466-C03+G466-C20	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P00161	G467-S0054	PREFIX_CORE_SUFFIX	zx	korzxcthy	G466-C03+G466-C20	G466-C03+G466-C20	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P00162	G467-S0054	PREFIX_CORE_SUFFIX	xvz	korxvzcthy	G466-C03+G466-C20	G466-C03+G466-C20	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · NEHMEN · EINSTELLEN · POSTEN	NO	YES
G467-P00163	G467-S0055	PREFIX_CORE_SUFFIX	x	korxoiin	G466-C03+G466-C21	G466-C03+G466-C21	7	7	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00164	G467-S0055	PREFIX_CORE_SUFFIX	zx	korzxoiin	G466-C03+G466-C21	G466-C03+G466-C21	7	7	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00165	G467-S0055	PREFIX_CORE_SUFFIX	xvz	korxvzoiin	G466-C03+G466-C21	G466-C03+G466-C21	7	7	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00166	G467-S0056	PREFIX_CORE_SUFFIX	x	korxain	G466-C03+G466-C22	G466-C03+G466-C22	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · ANTEIL	NO	YES
G467-P00167	G467-S0056	PREFIX_CORE_SUFFIX	zx	korzxain	G466-C03+G466-C22	G466-C03+G466-C22	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · ANTEIL	NO	YES
G467-P00168	G467-S0056	PREFIX_CORE_SUFFIX	xvz	korxvzain	G466-C03+G466-C22	G466-C03+G466-C22	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · ANTEIL	NO	YES
G467-P00169	G467-S0057	PREFIX_CORE_SUFFIX	x	korxaly	G466-C03+G466-C23	G466-C03+G466-C23	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · ZIELORT · POSTEN	NO	YES
G467-P00170	G467-S0057	PREFIX_CORE_SUFFIX	zx	korzxaly	G466-C03+G466-C23	G466-C03+G466-C23	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · ZIELORT · POSTEN	NO	YES
G467-P00171	G467-S0057	PREFIX_CORE_SUFFIX	xvz	korxvzaly	G466-C03+G466-C23	G466-C03+G466-C23	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · ZIELORT · POSTEN	NO	YES
G467-P00172	G467-S0058	PREFIX_CORE_SUFFIX	x	korxdal	G466-C03+G466-C24	G466-C03+G466-C24	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · ZIELORT	NO	YES
G467-P00173	G467-S0058	PREFIX_CORE_SUFFIX	zx	korzxdal	G466-C03+G466-C24	G466-C03+G466-C24	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · ZIELORT	NO	YES
G467-P00174	G467-S0058	PREFIX_CORE_SUFFIX	xvz	korxvzdal	G466-C03+G466-C24	G466-C03+G466-C24	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · ZIELORT	NO	YES
G467-P00175	G467-S0059	PREFIX_CORE_SUFFIX	x	korxeey	G466-C03+G466-C25	G466-C03+G466-C25	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · GRAD II · POSTEN	NO	YES
G467-P00176	G467-S0059	PREFIX_CORE_SUFFIX	zx	korzxeey	G466-C03+G466-C25	G466-C03+G466-C25	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · GRAD II · POSTEN	NO	YES
G467-P00177	G467-S0059	PREFIX_CORE_SUFFIX	xvz	korxvzeey	G466-C03+G466-C25	G466-C03+G466-C25	6	6	3	3	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:xvz] · GRAD II · POSTEN	NO	YES
G467-P00178	G467-S0060	PREFIX_CORE_SUFFIX	x	korxoin	G466-C03+G466-C26	G466-C03+G466-C26	6	6	1	1	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:x] · AUSFÜHRUNG · STUFE	NO	YES
G467-P00179	G467-S0060	PREFIX_CORE_SUFFIX	zx	korzxoin	G466-C03+G466-C26	G466-C03+G466-C26	6	6	2	2	CALIBRATED_FUNCTION_SHELL_PLUS_LEARNED_CORE	GEBEN · EINHEIT · [PFLANZENNAME:zx] · AUSFÜHRUNG · STUFE	NO	YES
