copy_id	unit_id	page	scribe_profile	group_count	source_surface_sequence	rendered_surface_sequence	atom_sequence	fixed_generated_prose_de	surface_changes	profile_matches	semantic_readback_changed	status
B2-S014::S2_Q_CELL_SCRIBE	B2-S014	f82r	S2_Q_CELL_SCRIBE	1	lar	lar	L+AR	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: von dort abfuehren. Die Werkstatt ergänzt dabei: der lokale sichtbare Auslauf.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S014::S3_S_LINE_SCRIBE	B2-S014	f82r	S3_S_LINE_SCRIBE	1	lar	lar	L+AR	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: von dort abfuehren. Die Werkstatt ergänzt dabei: der lokale sichtbare Auslauf.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S014::S4_MIXED_COMPACT	B2-S014	f82r	S4_MIXED_COMPACT	1	lar	lar	L+AR	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: von dort abfuehren. Die Werkstatt ergänzt dabei: der lokale sichtbare Auslauf.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S015::S1_BARE_MASTER	B2-S015	f82r	S1_BARE_MASTER	2	tshey qokeedy	tshey qokeedy	CHEEY | OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Klarlauf zugeben; länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S015::S2_Q_CELL_SCRIBE	B2-S015	f82r	S2_Q_CELL_SCRIBE	2	tshey qokeedy	tshey qokeedy	CHEEY | OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Klarlauf zugeben; länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S015::S3_S_LINE_SCRIBE	B2-S015	f82r	S3_S_LINE_SCRIBE	2	tshey qokeedy	shey qokeedy	CHEEY | OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Klarlauf zugeben; länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S015::S4_MIXED_COMPACT	B2-S015	f82r	S4_MIXED_COMPACT	2	tshey qokeedy	cheey qokeedy	CHEEY | OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Klarlauf zugeben; länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S016::S1_BARE_MASTER	B2-S016	f82r	S1_BARE_MASTER	8	cheal lchedar ches aiin oteey qokaiin okey pchedy	dal lchedar ches aiin oteey okaiin okey pchedy	AL | L+CHD+AR | PARTITION | AIIN | OT+EE+Y | OK+AIIN | OK+E+Y | P+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dorthin; von dort abführen; teilen; Sollmaß; langer Folgeposten; auf Sollmaß einstellen; kurz ansetzen; einführen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; der abgeteilte Teil.	2	8	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S016::S2_Q_CELL_SCRIBE	B2-S016	f82r	S2_Q_CELL_SCRIBE	8	cheal lchedar ches aiin oteey qokaiin okey pchedy	ral lchedar ches aiin oteey qokaiin qokey pchedy	AL | L+CHD+AR | PARTITION | AIIN | OT+EE+Y | OK+AIIN | OK+E+Y | P+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dorthin; von dort abführen; teilen; Sollmaß; langer Folgeposten; auf Sollmaß einstellen; kurz ansetzen; einführen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; der abgeteilte Teil.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S016::S3_S_LINE_SCRIBE	B2-S016	f82r	S3_S_LINE_SCRIBE	8	cheal lchedar ches aiin oteey qokaiin okey pchedy	sal lchedar ches saiin oteey okaiin qokey pchedy	AL | L+CHD+AR | PARTITION | AIIN | OT+EE+Y | OK+AIIN | OK+E+Y | P+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dorthin; von dort abführen; teilen; Sollmaß; langer Folgeposten; auf Sollmaß einstellen; kurz ansetzen; einführen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; der abgeteilte Teil.	4	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S016::S4_MIXED_COMPACT	B2-S016	f82r	S4_MIXED_COMPACT	8	cheal lchedar ches aiin oteey qokaiin okey pchedy	al lchedar ches daiin oteey okaiin okey pchedy	AL | L+CHD+AR | PARTITION | AIIN | OT+EE+Y | OK+AIIN | OK+E+Y | P+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: dorthin; von dort abführen; teilen; Sollmaß; langer Folgeposten; auf Sollmaß einstellen; kurz ansetzen; einführen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; der abgeteilte Teil.	3	5	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S017::S1_BARE_MASTER	B2-S017	f82r	S1_BARE_MASTER	2	rsheal daldy	rsheal daldy	SH+E+AL | AL+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz am Ziel ruhen; Nebenoeffnung; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; die sichtbar bezeichnete Öffnung.	0	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S017::S2_Q_CELL_SCRIBE	B2-S017	f82r	S2_Q_CELL_SCRIBE	2	rsheal daldy	rsheal daldy	SH+E+AL | AL+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz am Ziel ruhen; Nebenoeffnung; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; die sichtbar bezeichnete Öffnung.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S017::S3_S_LINE_SCRIBE	B2-S017	f82r	S3_S_LINE_SCRIBE	2	rsheal daldy	rsheal daldy	SH+E+AL | AL+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz am Ziel ruhen; Nebenoeffnung; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; die sichtbar bezeichnete Öffnung.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S017::S4_MIXED_COMPACT	B2-S017	f82r	S4_MIXED_COMPACT	2	rsheal daldy	rsheal daldy	SH+E+AL | AL+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: kurz am Ziel ruhen; Nebenoeffnung; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; die sichtbar bezeichnete Öffnung.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S018::S1_BARE_MASTER	B2-S018	f82r	S1_BARE_MASTER	1	qokeedy	qokeedy	OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S018::S2_Q_CELL_SCRIBE	B2-S018	f82r	S2_Q_CELL_SCRIBE	1	qokeedy	qokeedy	OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S018::S3_S_LINE_SCRIBE	B2-S018	f82r	S3_S_LINE_SCRIBE	1	qokeedy	qokeedy	OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S018::S4_MIXED_COMPACT	B2-S018	f82r	S4_MIXED_COMPACT	1	qokeedy	qokeedy	OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S019::S1_BARE_MASTER	B2-S019	f82r	S1_BARE_MASTER	1	rshedy	rshedy	WASH+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Waschgang abschließen. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S019::S2_Q_CELL_SCRIBE	B2-S019	f82r	S2_Q_CELL_SCRIBE	1	rshedy	lshedy	WASH+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Waschgang abschließen. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S019::S3_S_LINE_SCRIBE	B2-S019	f82r	S3_S_LINE_SCRIBE	1	rshedy	rshedy	WASH+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Waschgang abschließen. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S019::S4_MIXED_COMPACT	B2-S019	f82r	S4_MIXED_COMPACT	1	rshedy	lshedy	WASH+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Waschgang abschließen. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S020::S1_BARE_MASTER	B2-S020	f82r	S1_BARE_MASTER	1	qoteedy	qoteedy	OT+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: lange Folge; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Durchgang vorgesehene Tuch; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S020::S2_Q_CELL_SCRIBE	B2-S020	f82r	S2_Q_CELL_SCRIBE	1	qoteedy	qoteedy	OT+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: lange Folge; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Durchgang vorgesehene Tuch; die bezeichnete örtliche Stelle.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S020::S3_S_LINE_SCRIBE	B2-S020	f82r	S3_S_LINE_SCRIBE	1	qoteedy	qoteedy	OT+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: lange Folge; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Durchgang vorgesehene Tuch; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S020::S4_MIXED_COMPACT	B2-S020	f82r	S4_MIXED_COMPACT	1	qoteedy	qoteedy	OT+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: lange Folge; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Durchgang vorgesehene Tuch; die bezeichnete örtliche Stelle.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S021::S1_BARE_MASTER	B2-S021	f82r	S1_BARE_MASTER	1	qokeedy	qokeedy	OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S021::S2_Q_CELL_SCRIBE	B2-S021	f82r	S2_Q_CELL_SCRIBE	1	qokeedy	qokeedy	OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S021::S3_S_LINE_SCRIBE	B2-S021	f82r	S3_S_LINE_SCRIBE	1	qokeedy	qokeedy	OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S021::S4_MIXED_COMPACT	B2-S021	f82r	S4_MIXED_COMPACT	1	qokeedy	qokeedy	OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S022::S1_BARE_MASTER	B2-S022	f82r	S1_BARE_MASTER	1	lochedy	lochedy	L+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Rest abfuehren; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S022::S2_Q_CELL_SCRIBE	B2-S022	f82r	S2_Q_CELL_SCRIBE	1	lochedy	lchedy	L+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Rest abfuehren; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S022::S3_S_LINE_SCRIBE	B2-S022	f82r	S3_S_LINE_SCRIBE	1	lochedy	lochedy	L+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Rest abfuehren; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B2-S022::S4_MIXED_COMPACT	B2-S022	f82r	S4_MIXED_COMPACT	1	lochedy	lchedy	L+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Rest abfuehren; Schluss. Die gezeichnete Station setzt dabei voraus: der abgeteilte Teil.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S001::S1_BARE_MASTER	B3-S001	f83r	S1_BARE_MASTER	1	olkeedy	olkeedy	SOLK+EE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: länger sammeln; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S001::S2_Q_CELL_SCRIBE	B3-S001	f83r	S2_Q_CELL_SCRIBE	1	olkeedy	olkeedy	SOLK+EE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: länger sammeln; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S001::S3_S_LINE_SCRIBE	B3-S001	f83r	S3_S_LINE_SCRIBE	1	olkeedy	solkeedy	SOLK+EE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: länger sammeln; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S001::S4_MIXED_COMPACT	B3-S001	f83r	S4_MIXED_COMPACT	1	olkeedy	olkeedy	SOLK+EE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: länger sammeln; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S002::S1_BARE_MASTER	B3-S002	f83r	S1_BARE_MASTER	2	qotal chkeedy	otal chkeedy	OT+AL | CHK+EE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: danach dorthin; länger wärmen; Schluss. Die Werkstatt ergänzt dabei: der lokale sichtbare Auslauf.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S002::S2_Q_CELL_SCRIBE	B3-S002	f83r	S2_Q_CELL_SCRIBE	2	qotal chkeedy	qotal chkeedy	OT+AL | CHK+EE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: danach dorthin; länger wärmen; Schluss. Die Werkstatt ergänzt dabei: der lokale sichtbare Auslauf.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S002::S3_S_LINE_SCRIBE	B3-S002	f83r	S3_S_LINE_SCRIBE	2	qotal chkeedy	qotal chkeedy	OT+AL | CHK+EE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: danach dorthin; länger wärmen; Schluss. Die Werkstatt ergänzt dabei: der lokale sichtbare Auslauf.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S002::S4_MIXED_COMPACT	B3-S002	f83r	S4_MIXED_COMPACT	2	qotal chkeedy	otal chkeedy	OT+AL | CHK+EE+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: danach dorthin; länger wärmen; Schluss. Die Werkstatt ergänzt dabei: der lokale sichtbare Auslauf.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S003::S1_BARE_MASTER	B3-S003	f83r	S1_BARE_MASTER	4	chey daiin chey lchedy	dy taiin chey lchedy	Y | AIIN | Y | L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dieser Posten; Sollmaß; dieser Posten; abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; eine abgeteilte Portion.	2	4	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S003::S2_Q_CELL_SCRIBE	B3-S003	f83r	S2_Q_CELL_SCRIBE	4	chey daiin chey lchedy	sy taiin shy lochedy	Y | AIIN | Y | L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dieser Posten; Sollmaß; dieser Posten; abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; eine abgeteilte Portion.	4	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S003::S3_S_LINE_SCRIBE	B3-S003	f83r	S3_S_LINE_SCRIBE	4	chey daiin chey lchedy	shy saiin shy lchedy	Y | AIIN | Y | L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dieser Posten; Sollmaß; dieser Posten; abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; eine abgeteilte Portion.	3	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S003::S4_MIXED_COMPACT	B3-S003	f83r	S4_MIXED_COMPACT	4	chey daiin chey lchedy	dy daiin dy lochedy	Y | AIIN | Y | L+CHD+CLOSE	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: dieser Posten; Sollmaß; dieser Posten; abführen; Schluss. Die Werkstatt ergänzt dabei: die aktuelle Becken- oder Arbeitsflüssigkeit; eine abgeteilte Portion.	3	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S004::S1_BARE_MASTER	B3-S004	f83r	S1_BARE_MASTER	3	qokaiin qotal dar	okaiin otal char	OK+AIIN | OT+AL | AR	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: auf Sollmaß einstellen; danach dorthin; aus dem Ansatz. Die Werkstatt ergänzt dabei: der laufende Arbeitsansatz; der lokale sichtbare Auslauf.	3	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S004::S2_Q_CELL_SCRIBE	B3-S004	f83r	S2_Q_CELL_SCRIBE	3	qokaiin qotal dar	qokaiin qotal sar	OK+AIIN | OT+AL | AR	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: auf Sollmaß einstellen; danach dorthin; aus dem Ansatz. Die Werkstatt ergänzt dabei: der laufende Arbeitsansatz; der lokale sichtbare Auslauf.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S004::S3_S_LINE_SCRIBE	B3-S004	f83r	S3_S_LINE_SCRIBE	3	qokaiin qotal dar	qokaiin otal sar	OK+AIIN | OT+AL | AR	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: auf Sollmaß einstellen; danach dorthin; aus dem Ansatz. Die Werkstatt ergänzt dabei: der laufende Arbeitsansatz; der lokale sichtbare Auslauf.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S004::S4_MIXED_COMPACT	B3-S004	f83r	S4_MIXED_COMPACT	3	qokaiin qotal dar	okaiin otal dar	OK+AIIN | OT+AL | AR	Arbeitsbesitzer: dieses Werkstück. Kartenfolge: auf Sollmaß einstellen; danach dorthin; aus dem Ansatz. Die Werkstatt ergänzt dabei: der laufende Arbeitsansatz; der lokale sichtbare Auslauf.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S005::S1_BARE_MASTER	B3-S005	f83r	S1_BARE_MASTER	1	schedy	dchedy	CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Posten überführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S005::S2_Q_CELL_SCRIBE	B3-S005	f83r	S2_Q_CELL_SCRIBE	1	schedy	schedy	CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Posten überführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S005::S3_S_LINE_SCRIBE	B3-S005	f83r	S3_S_LINE_SCRIBE	1	schedy	schedy	CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Posten überführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	0	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S005::S4_MIXED_COMPACT	B3-S005	f83r	S4_MIXED_COMPACT	1	schedy	dchdy	CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: Posten überführen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbare oder gelernte Arbeitsgefäß.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S006::S1_BARE_MASTER	B3-S006	f83r	S1_BARE_MASTER	3	chedchy qokal olchedy	chedy okal olchedy	CHD+Y | OK+AL | OL+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: diesen Posten überführen; dort ansetzen; weiterüberführen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	2	3	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S006::S2_Q_CELL_SCRIBE	B3-S006	f83r	S2_Q_CELL_SCRIBE	3	chedchy qokal olchedy	chedchy qokal qolchedy	CHD+Y | OK+AL | OL+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: diesen Posten überführen; dort ansetzen; weiterüberführen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S006::S3_S_LINE_SCRIBE	B3-S006	f83r	S3_S_LINE_SCRIBE	3	chedchy qokal olchedy	chdy okal qolchedy	CHD+Y | OK+AL | OL+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: diesen Posten überführen; dort ansetzen; weiterüberführen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	3	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S006::S4_MIXED_COMPACT	B3-S006	f83r	S4_MIXED_COMPACT	3	chedchy qokal olchedy	chedy okal olchedy	CHD+Y | OK+AL | OL+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: diesen Posten überführen; dort ansetzen; weiterüberführen; Schluss. Die gezeichnete Station setzt dabei voraus: das für den Gang vorgesehene Wasser; das sichtbare oder gelernte Arbeitsgefäß; die bezeichnete örtliche Stelle.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S007::S1_BARE_MASTER	B3-S007	f83r	S1_BARE_MASTER	3	qokaiin chedy qokeedy	okaiin chedchy qokeedy	OK+AIIN | CHD+Y | OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: auf Sollmaß einstellen; laufenden Posten umsetzen; länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	2	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S007::S2_Q_CELL_SCRIBE	B3-S007	f83r	S2_Q_CELL_SCRIBE	3	qokaiin chedy qokeedy	qokaiin chdy qokeedy	OK+AIIN | CHD+Y | OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: auf Sollmaß einstellen; laufenden Posten umsetzen; länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	1	2	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S007::S3_S_LINE_SCRIBE	B3-S007	f83r	S3_S_LINE_SCRIBE	3	qokaiin chedy qokeedy	qokaiin chedy qokeedy	OK+AIIN | CHD+Y | OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: auf Sollmaß einstellen; laufenden Posten umsetzen; länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S007::S4_MIXED_COMPACT	B3-S007	f83r	S4_MIXED_COMPACT	3	qokaiin chedy qokeedy	okaiin chedchy qokeedy	OK+AIIN | CHD+Y | OK+EE+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: auf Sollmaß einstellen; laufenden Posten umsetzen; länger ansetzen; Schluss. Die gezeichnete Station setzt dabei voraus: das sichtbar adressierte Becken; das sichtbare oder gelernte Arbeitsgefäß.	2	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S008::S1_BARE_MASTER	B3-S008	f83r	S1_BARE_MASTER	1	lchedy	lochedy	L+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: abführen; Schluss. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbare oder gelernte Arbeitsgefäß.	1	1	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S008::S2_Q_CELL_SCRIBE	B3-S008	f83r	S2_Q_CELL_SCRIBE	1	lchedy	lchedy	L+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: abführen; Schluss. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbare oder gelernte Arbeitsgefäß.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S008::S3_S_LINE_SCRIBE	B3-S008	f83r	S3_S_LINE_SCRIBE	1	lchedy	lochedy	L+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: abführen; Schluss. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbare oder gelernte Arbeitsgefäß.	1	0	NO	SAFE_ALLOGRAPHIC_RENDERING
B3-S008::S4_MIXED_COMPACT	B3-S008	f83r	S4_MIXED_COMPACT	1	lchedy	lchedy	L+CHD+CLOSE	Stationsbesitzer: diese Station. Kartenfolge: abführen; Schluss. Die gezeichnete Station setzt dabei voraus: die aktuelle Becken- oder Arbeitsflüssigkeit; das sichtbare oder gelernte Arbeitsgefäß.	0	0	NO	SAFE_ALLOGRAPHIC_RENDERING
