copy_id	unit_id	page	scribe_profile	group_position	source_group_id	atom_sequence	source_surface	selected_surface	selection_mode	surface_changed	atom_identity_preserved
B2-S001::S3_S_LINE_SCRIBE	B2-S001	f82r	S3_S_LINE_SCRIBE	1	E167	CHD+CLOSE	dchedy	schedy	PROFILE_MATCH	YES	YES
B2-S001::S4_MIXED_COMPACT	B2-S001	f82r	S4_MIXED_COMPACT	1	E167	CHD+CLOSE	dchedy	dchdy	PROFILE_MATCH	YES	YES
B2-S002::S1_BARE_MASTER	B2-S002	f82r	S1_BARE_MASTER	1	E168	OL+CHD+CLOSE	qolchedy	olchedy	PROFILE_MATCH	YES	YES
B2-S002::S2_Q_CELL_SCRIBE	B2-S002	f82r	S2_Q_CELL_SCRIBE	1	E168	OL+CHD+CLOSE	qolchedy	qolchedy	PROFILE_MATCH	NO	YES
B2-S002::S3_S_LINE_SCRIBE	B2-S002	f82r	S3_S_LINE_SCRIBE	1	E168	OL+CHD+CLOSE	qolchedy	qolchedy	REGISTERED_FALLBACK	NO	YES
B2-S002::S4_MIXED_COMPACT	B2-S002	f82r	S4_MIXED_COMPACT	1	E168	OL+CHD+CLOSE	qolchedy	olchedy	PROFILE_MATCH	YES	YES
B2-S003::S1_BARE_MASTER	B2-S003	f82r	S1_BARE_MASTER	1	E169	OK+AIN	qokain	okain	PROFILE_MATCH	YES	YES
B2-S003::S1_BARE_MASTER	B2-S003	f82r	S1_BARE_MASTER	2	E170	Y	dy	chy	PROFILE_MATCH	YES	YES
B2-S003::S1_BARE_MASTER	B2-S003	f82r	S1_BARE_MASTER	3	E171	OK+EE+CLOSE	qokeedy	qokeedy	REGISTERED_FALLBACK	NO	YES
B2-S003::S2_Q_CELL_SCRIBE	B2-S003	f82r	S2_Q_CELL_SCRIBE	1	E169	OK+AIN	qokain	qokain	PROFILE_MATCH	NO	YES
B2-S003::S2_Q_CELL_SCRIBE	B2-S003	f82r	S2_Q_CELL_SCRIBE	2	E170	Y	dy	chy	REGISTERED_FALLBACK	YES	YES
B2-S003::S2_Q_CELL_SCRIBE	B2-S003	f82r	S2_Q_CELL_SCRIBE	3	E171	OK+EE+CLOSE	qokeedy	qokeedy	PROFILE_MATCH	NO	YES
B2-S003::S3_S_LINE_SCRIBE	B2-S003	f82r	S3_S_LINE_SCRIBE	1	E169	OK+AIN	qokain	qokain	REGISTERED_FALLBACK	NO	YES
B2-S003::S3_S_LINE_SCRIBE	B2-S003	f82r	S3_S_LINE_SCRIBE	2	E170	Y	dy	sy	PROFILE_MATCH	YES	YES
B2-S003::S3_S_LINE_SCRIBE	B2-S003	f82r	S3_S_LINE_SCRIBE	3	E171	OK+EE+CLOSE	qokeedy	qokeedy	REGISTERED_FALLBACK	NO	YES
B2-S003::S4_MIXED_COMPACT	B2-S003	f82r	S4_MIXED_COMPACT	1	E169	OK+AIN	qokain	okain	PROFILE_MATCH	YES	YES
B2-S003::S4_MIXED_COMPACT	B2-S003	f82r	S4_MIXED_COMPACT	2	E170	Y	dy	dy	PROFILE_MATCH	NO	YES
B2-S003::S4_MIXED_COMPACT	B2-S003	f82r	S4_MIXED_COMPACT	3	E171	OK+EE+CLOSE	qokeedy	qokeedy	REGISTERED_FALLBACK	NO	YES
B2-S004::S1_BARE_MASTER	B2-S004	f82r	S1_BARE_MASTER	1	E172	OK+AL	qokal	okal	PROFILE_MATCH	YES	YES
B2-S004::S1_BARE_MASTER	B2-S004	f82r	S1_BARE_MASTER	2	E173	L+CKH+Y	lcheckhy	lcheckhy	PROFILE_MATCH	NO	YES
B2-S004::S1_BARE_MASTER	B2-S004	f82r	S1_BARE_MASTER	3	E174	L+CHD	lched	lched	PROFILE_MATCH	NO	YES
B2-S004::S1_BARE_MASTER	B2-S004	f82r	S1_BARE_MASTER	4	E175	OK+EE+Y	qokeey	okeey	PROFILE_MATCH	YES	YES
B2-S004::S1_BARE_MASTER	B2-S004	f82r	S1_BARE_MASTER	5	E176	L+CKHE+CLOSE	lcheckhedy	lcheckhedy	PROFILE_MATCH	NO	YES
B2-S004::S2_Q_CELL_SCRIBE	B2-S004	f82r	S2_Q_CELL_SCRIBE	1	E172	OK+AL	qokal	qokal	PROFILE_MATCH	NO	YES
B2-S004::S2_Q_CELL_SCRIBE	B2-S004	f82r	S2_Q_CELL_SCRIBE	2	E173	L+CKH+Y	lcheckhy	lcheckhy	REGISTERED_FALLBACK	NO	YES
B2-S004::S2_Q_CELL_SCRIBE	B2-S004	f82r	S2_Q_CELL_SCRIBE	3	E174	L+CHD	lched	lched	REGISTERED_FALLBACK	NO	YES
B2-S004::S2_Q_CELL_SCRIBE	B2-S004	f82r	S2_Q_CELL_SCRIBE	4	E175	OK+EE+Y	qokeey	qokeey	PROFILE_MATCH	NO	YES
B2-S004::S2_Q_CELL_SCRIBE	B2-S004	f82r	S2_Q_CELL_SCRIBE	5	E176	L+CKHE+CLOSE	lcheckhedy	lcheckhedy	REGISTERED_FALLBACK	NO	YES
B2-S004::S3_S_LINE_SCRIBE	B2-S004	f82r	S3_S_LINE_SCRIBE	1	E172	OK+AL	qokal	qokal	REGISTERED_FALLBACK	NO	YES
B2-S004::S3_S_LINE_SCRIBE	B2-S004	f82r	S3_S_LINE_SCRIBE	2	E173	L+CKH+Y	lcheckhy	lcheckhy	REGISTERED_FALLBACK	NO	YES
B2-S004::S3_S_LINE_SCRIBE	B2-S004	f82r	S3_S_LINE_SCRIBE	3	E174	L+CHD	lched	lched	REGISTERED_FALLBACK	NO	YES
B2-S004::S3_S_LINE_SCRIBE	B2-S004	f82r	S3_S_LINE_SCRIBE	4	E175	OK+EE+Y	qokeey	okeey	REGISTERED_FALLBACK	YES	YES
B2-S004::S3_S_LINE_SCRIBE	B2-S004	f82r	S3_S_LINE_SCRIBE	5	E176	L+CKHE+CLOSE	lcheckhedy	lcheckhedy	REGISTERED_FALLBACK	NO	YES
B2-S004::S4_MIXED_COMPACT	B2-S004	f82r	S4_MIXED_COMPACT	1	E172	OK+AL	qokal	okal	PROFILE_MATCH	YES	YES
B2-S004::S4_MIXED_COMPACT	B2-S004	f82r	S4_MIXED_COMPACT	2	E173	L+CKH+Y	lcheckhy	lcheckhy	REGISTERED_FALLBACK	NO	YES
B2-S004::S4_MIXED_COMPACT	B2-S004	f82r	S4_MIXED_COMPACT	3	E174	L+CHD	lched	lched	REGISTERED_FALLBACK	NO	YES
B2-S004::S4_MIXED_COMPACT	B2-S004	f82r	S4_MIXED_COMPACT	4	E175	OK+EE+Y	qokeey	okeey	PROFILE_MATCH	YES	YES
B2-S004::S4_MIXED_COMPACT	B2-S004	f82r	S4_MIXED_COMPACT	5	E176	L+CKHE+CLOSE	lcheckhedy	lcheckhedy	REGISTERED_FALLBACK	NO	YES
B2-S005::S1_BARE_MASTER	B2-S005	f82r	S1_BARE_MASTER	1	E177	OK+AL+Y	qokaly	qokaly	REGISTERED_FALLBACK	NO	YES
B2-S005::S1_BARE_MASTER	B2-S005	f82r	S1_BARE_MASTER	2	E178	SOLK+AIIN	solkaiin	solkaiin	REGISTERED_FALLBACK	NO	YES
B2-S005::S1_BARE_MASTER	B2-S005	f82r	S1_BARE_MASTER	3	E179	CKH+Y	chckhy	chckhy	PROFILE_MATCH	NO	YES
B2-S005::S1_BARE_MASTER	B2-S005	f82r	S1_BARE_MASTER	4	E180	OK+AIIN	qokaiin	okaiin	PROFILE_MATCH	YES	YES
B2-S005::S1_BARE_MASTER	B2-S005	f82r	S1_BARE_MASTER	5	E181	OK+AIIN	qokaiin	okaiin	PROFILE_MATCH	YES	YES
B2-S005::S1_BARE_MASTER	B2-S005	f82r	S1_BARE_MASTER	6	E182	CTH+OL	octheol	octheol	PROFILE_MATCH	NO	YES
B2-S005::S1_BARE_MASTER	B2-S005	f82r	S1_BARE_MASTER	7	E183	CHK+EE+Y	chkeey	chkeey	PROFILE_MATCH	NO	YES
B2-S005::S1_BARE_MASTER	B2-S005	f82r	S1_BARE_MASTER	8	E184	L+CLOSE	ldy	ldy	PROFILE_MATCH	NO	YES
B2-S005::S2_Q_CELL_SCRIBE	B2-S005	f82r	S2_Q_CELL_SCRIBE	1	E177	OK+AL+Y	qokaly	qokaly	PROFILE_MATCH	NO	YES
B2-S005::S2_Q_CELL_SCRIBE	B2-S005	f82r	S2_Q_CELL_SCRIBE	2	E178	SOLK+AIIN	solkaiin	solkaiin	REGISTERED_FALLBACK	NO	YES
B2-S005::S2_Q_CELL_SCRIBE	B2-S005	f82r	S2_Q_CELL_SCRIBE	3	E179	CKH+Y	chckhy	chckhy	REGISTERED_FALLBACK	NO	YES
B2-S005::S2_Q_CELL_SCRIBE	B2-S005	f82r	S2_Q_CELL_SCRIBE	4	E180	OK+AIIN	qokaiin	qokaiin	PROFILE_MATCH	NO	YES
B2-S005::S2_Q_CELL_SCRIBE	B2-S005	f82r	S2_Q_CELL_SCRIBE	5	E181	OK+AIIN	qokaiin	qokaiin	PROFILE_MATCH	NO	YES
B2-S005::S2_Q_CELL_SCRIBE	B2-S005	f82r	S2_Q_CELL_SCRIBE	6	E182	CTH+OL	octheol	octheol	REGISTERED_FALLBACK	NO	YES
B2-S005::S2_Q_CELL_SCRIBE	B2-S005	f82r	S2_Q_CELL_SCRIBE	7	E183	CHK+EE+Y	chkeey	cheeky	REGISTERED_FALLBACK	YES	YES
B2-S005::S2_Q_CELL_SCRIBE	B2-S005	f82r	S2_Q_CELL_SCRIBE	8	E184	L+CLOSE	ldy	ldy	REGISTERED_FALLBACK	NO	YES
B2-S005::S3_S_LINE_SCRIBE	B2-S005	f82r	S3_S_LINE_SCRIBE	1	E177	OK+AL+Y	qokaly	qokaly	REGISTERED_FALLBACK	NO	YES
B2-S005::S3_S_LINE_SCRIBE	B2-S005	f82r	S3_S_LINE_SCRIBE	2	E178	SOLK+AIIN	solkaiin	solkaiin	PROFILE_MATCH	NO	YES
B2-S005::S3_S_LINE_SCRIBE	B2-S005	f82r	S3_S_LINE_SCRIBE	3	E179	CKH+Y	chckhy	shckhy	PROFILE_MATCH	YES	YES
B2-S005::S3_S_LINE_SCRIBE	B2-S005	f82r	S3_S_LINE_SCRIBE	4	E180	OK+AIIN	qokaiin	okaiin	REGISTERED_FALLBACK	YES	YES
B2-S005::S3_S_LINE_SCRIBE	B2-S005	f82r	S3_S_LINE_SCRIBE	5	E181	OK+AIIN	qokaiin	qokaiin	REGISTERED_FALLBACK	NO	YES
B2-S005::S3_S_LINE_SCRIBE	B2-S005	f82r	S3_S_LINE_SCRIBE	6	E182	CTH+OL	octheol	octheol	REGISTERED_FALLBACK	NO	YES
B2-S005::S3_S_LINE_SCRIBE	B2-S005	f82r	S3_S_LINE_SCRIBE	7	E183	CHK+EE+Y	chkeey	chkeey	REGISTERED_FALLBACK	NO	YES
B2-S005::S3_S_LINE_SCRIBE	B2-S005	f82r	S3_S_LINE_SCRIBE	8	E184	L+CLOSE	ldy	ldy	REGISTERED_FALLBACK	NO	YES
B2-S005::S4_MIXED_COMPACT	B2-S005	f82r	S4_MIXED_COMPACT	1	E177	OK+AL+Y	qokaly	qokaly	REGISTERED_FALLBACK	NO	YES
B2-S005::S4_MIXED_COMPACT	B2-S005	f82r	S4_MIXED_COMPACT	2	E178	SOLK+AIIN	solkaiin	solkaiin	REGISTERED_FALLBACK	NO	YES
B2-S005::S4_MIXED_COMPACT	B2-S005	f82r	S4_MIXED_COMPACT	3	E179	CKH+Y	chckhy	chckhy	REGISTERED_FALLBACK	NO	YES
B2-S005::S4_MIXED_COMPACT	B2-S005	f82r	S4_MIXED_COMPACT	4	E180	OK+AIIN	qokaiin	okaiin	PROFILE_MATCH	YES	YES
B2-S005::S4_MIXED_COMPACT	B2-S005	f82r	S4_MIXED_COMPACT	5	E181	OK+AIIN	qokaiin	okaiin	PROFILE_MATCH	YES	YES
B2-S005::S4_MIXED_COMPACT	B2-S005	f82r	S4_MIXED_COMPACT	6	E182	CTH+OL	octheol	octheol	PROFILE_MATCH	NO	YES
B2-S005::S4_MIXED_COMPACT	B2-S005	f82r	S4_MIXED_COMPACT	7	E183	CHK+EE+Y	chkeey	cheeky	REGISTERED_FALLBACK	YES	YES
B2-S005::S4_MIXED_COMPACT	B2-S005	f82r	S4_MIXED_COMPACT	8	E184	L+CLOSE	ldy	ldy	REGISTERED_FALLBACK	NO	YES
B2-S006::S1_BARE_MASTER	B2-S006	f82r	S1_BARE_MASTER	1	E185	OT+EE+Y	oteey	oteey	PROFILE_MATCH	NO	YES
B2-S006::S1_BARE_MASTER	B2-S006	f82r	S1_BARE_MASTER	2	E186	OK+AL	qokal	okal	PROFILE_MATCH	YES	YES
B2-S006::S1_BARE_MASTER	B2-S006	f82r	S1_BARE_MASTER	3	E187	CKH+E+Y	sheckhy	sheckhy	REGISTERED_FALLBACK	NO	YES
B2-S006::S1_BARE_MASTER	B2-S006	f82r	S1_BARE_MASTER	4	E188	OK+Y	qoky	oky	PROFILE_MATCH	YES	YES
B2-S006::S2_Q_CELL_SCRIBE	B2-S006	f82r	S2_Q_CELL_SCRIBE	1	E185	OT+EE+Y	oteey	oteey	REGISTERED_FALLBACK	NO	YES
B2-S006::S2_Q_CELL_SCRIBE	B2-S006	f82r	S2_Q_CELL_SCRIBE	2	E186	OK+AL	qokal	qokal	PROFILE_MATCH	NO	YES
B2-S006::S2_Q_CELL_SCRIBE	B2-S006	f82r	S2_Q_CELL_SCRIBE	3	E187	CKH+E+Y	sheckhy	sheckhy	REGISTERED_FALLBACK	NO	YES
B2-S006::S2_Q_CELL_SCRIBE	B2-S006	f82r	S2_Q_CELL_SCRIBE	4	E188	OK+Y	qoky	qokchy	PROFILE_MATCH	YES	YES
B2-S006::S3_S_LINE_SCRIBE	B2-S006	f82r	S3_S_LINE_SCRIBE	1	E185	OT+EE+Y	oteey	oteey	REGISTERED_FALLBACK	NO	YES
B2-S006::S3_S_LINE_SCRIBE	B2-S006	f82r	S3_S_LINE_SCRIBE	2	E186	OK+AL	qokal	okal	REGISTERED_FALLBACK	YES	YES
B2-S006::S3_S_LINE_SCRIBE	B2-S006	f82r	S3_S_LINE_SCRIBE	3	E187	CKH+E+Y	sheckhy	sheckhy	PROFILE_MATCH	NO	YES
B2-S006::S3_S_LINE_SCRIBE	B2-S006	f82r	S3_S_LINE_SCRIBE	4	E188	OK+Y	qoky	oky	REGISTERED_FALLBACK	YES	YES
B2-S006::S4_MIXED_COMPACT	B2-S006	f82r	S4_MIXED_COMPACT	1	E185	OT+EE+Y	oteey	oteey	PROFILE_MATCH	NO	YES
B2-S006::S4_MIXED_COMPACT	B2-S006	f82r	S4_MIXED_COMPACT	2	E186	OK+AL	qokal	okal	PROFILE_MATCH	YES	YES
B2-S006::S4_MIXED_COMPACT	B2-S006	f82r	S4_MIXED_COMPACT	3	E187	CKH+E+Y	sheckhy	sheckhy	REGISTERED_FALLBACK	NO	YES
B2-S006::S4_MIXED_COMPACT	B2-S006	f82r	S4_MIXED_COMPACT	4	E188	OK+Y	qoky	okchy	PROFILE_MATCH	YES	YES
B2-S007::S1_BARE_MASTER	B2-S007	f82r	S1_BARE_MASTER	1	E189	SHED+E+CLOSE	dshedy	cheedy	PROFILE_MATCH	YES	YES
B2-S007::S2_Q_CELL_SCRIBE	B2-S007	f82r	S2_Q_CELL_SCRIBE	1	E189	SHED+E+CLOSE	dshedy	cheedy	REGISTERED_FALLBACK	YES	YES
B2-S007::S3_S_LINE_SCRIBE	B2-S007	f82r	S3_S_LINE_SCRIBE	1	E189	SHED+E+CLOSE	dshedy	shedy	PROFILE_MATCH	YES	YES
B2-S007::S4_MIXED_COMPACT	B2-S007	f82r	S4_MIXED_COMPACT	1	E189	SHED+E+CLOSE	dshedy	dshedy	PROFILE_MATCH	NO	YES
B2-S008::S1_BARE_MASTER	B2-S008	f82r	S1_BARE_MASTER	1	E190	OT+AIIN	sotaiin	otaiin	PROFILE_MATCH	YES	YES
B2-S008::S1_BARE_MASTER	B2-S008	f82r	S1_BARE_MASTER	2	E191	OK+AR	qokar	qokar	REGISTERED_FALLBACK	NO	YES
B2-S008::S1_BARE_MASTER	B2-S008	f82r	S1_BARE_MASTER	3	E192	SHED+E+CLOSE	shedy	tedy	PROFILE_MATCH	YES	YES
B2-S008::S2_Q_CELL_SCRIBE	B2-S008	f82r	S2_Q_CELL_SCRIBE	1	E190	OT+AIIN	sotaiin	otaiin	REGISTERED_FALLBACK	YES	YES
B2-S008::S2_Q_CELL_SCRIBE	B2-S008	f82r	S2_Q_CELL_SCRIBE	2	E191	OK+AR	qokar	qokar	PROFILE_MATCH	NO	YES
B2-S008::S2_Q_CELL_SCRIBE	B2-S008	f82r	S2_Q_CELL_SCRIBE	3	E192	SHED+E+CLOSE	shedy	tedy	REGISTERED_FALLBACK	YES	YES
B2-S008::S3_S_LINE_SCRIBE	B2-S008	f82r	S3_S_LINE_SCRIBE	1	E190	OT+AIIN	sotaiin	sotaiin	PROFILE_MATCH	NO	YES
B2-S008::S3_S_LINE_SCRIBE	B2-S008	f82r	S3_S_LINE_SCRIBE	2	E191	OK+AR	qokar	qokar	REGISTERED_FALLBACK	NO	YES
B2-S008::S3_S_LINE_SCRIBE	B2-S008	f82r	S3_S_LINE_SCRIBE	3	E192	SHED+E+CLOSE	shedy	shedy	PROFILE_MATCH	NO	YES
B2-S008::S4_MIXED_COMPACT	B2-S008	f82r	S4_MIXED_COMPACT	1	E190	OT+AIIN	sotaiin	otaiin	PROFILE_MATCH	YES	YES
B2-S008::S4_MIXED_COMPACT	B2-S008	f82r	S4_MIXED_COMPACT	2	E191	OK+AR	qokar	qokar	REGISTERED_FALLBACK	NO	YES
B2-S008::S4_MIXED_COMPACT	B2-S008	f82r	S4_MIXED_COMPACT	3	E192	SHED+E+CLOSE	shedy	dshedy	PROFILE_MATCH	YES	YES
B2-S009::S1_BARE_MASTER	B2-S009	f82r	S1_BARE_MASTER	1	E193	OL+SHED+CLOSE	solshedy	solshedy	REGISTERED_FALLBACK	NO	YES
B2-S009::S2_Q_CELL_SCRIBE	B2-S009	f82r	S2_Q_CELL_SCRIBE	1	E193	OL+SHED+CLOSE	solshedy	solshedy	REGISTERED_FALLBACK	NO	YES
B2-S009::S3_S_LINE_SCRIBE	B2-S009	f82r	S3_S_LINE_SCRIBE	1	E193	OL+SHED+CLOSE	solshedy	solshedy	PROFILE_MATCH	NO	YES
B2-S009::S4_MIXED_COMPACT	B2-S009	f82r	S4_MIXED_COMPACT	1	E193	OL+SHED+CLOSE	solshedy	solshedy	REGISTERED_FALLBACK	NO	YES
B2-S010::S1_BARE_MASTER	B2-S010	f82r	S1_BARE_MASTER	1	E194	OK+EE+Y	qokeey	okeey	PROFILE_MATCH	YES	YES
B2-S010::S1_BARE_MASTER	B2-S010	f82r	S1_BARE_MASTER	2	E195	OK+Y	qoky	okchy	PROFILE_MATCH	YES	YES
B2-S010::S1_BARE_MASTER	B2-S010	f82r	S1_BARE_MASTER	3	E196	L	ls	ls	PROFILE_MATCH	NO	YES
B2-S010::S1_BARE_MASTER	B2-S010	f82r	S1_BARE_MASTER	4	E197	CHEEY	cheey	cheey	PROFILE_MATCH	NO	YES
B2-S010::S2_Q_CELL_SCRIBE	B2-S010	f82r	S2_Q_CELL_SCRIBE	1	E194	OK+EE+Y	qokeey	qokeey	PROFILE_MATCH	NO	YES
B2-S010::S2_Q_CELL_SCRIBE	B2-S010	f82r	S2_Q_CELL_SCRIBE	2	E195	OK+Y	qoky	qokchy	PROFILE_MATCH	YES	YES
B2-S010::S2_Q_CELL_SCRIBE	B2-S010	f82r	S2_Q_CELL_SCRIBE	3	E196	L	ls	lo	REGISTERED_FALLBACK	YES	YES
B2-S010::S2_Q_CELL_SCRIBE	B2-S010	f82r	S2_Q_CELL_SCRIBE	4	E197	CHEEY	cheey	tshey	REGISTERED_FALLBACK	YES	YES
B2-S010::S3_S_LINE_SCRIBE	B2-S010	f82r	S3_S_LINE_SCRIBE	1	E194	OK+EE+Y	qokeey	qokeey	REGISTERED_FALLBACK	NO	YES
B2-S010::S3_S_LINE_SCRIBE	B2-S010	f82r	S3_S_LINE_SCRIBE	2	E195	OK+Y	qoky	qokchy	REGISTERED_FALLBACK	YES	YES
B2-S010::S3_S_LINE_SCRIBE	B2-S010	f82r	S3_S_LINE_SCRIBE	3	E196	L	ls	ls	REGISTERED_FALLBACK	NO	YES
B2-S010::S3_S_LINE_SCRIBE	B2-S010	f82r	S3_S_LINE_SCRIBE	4	E197	CHEEY	cheey	shey	PROFILE_MATCH	YES	YES
B2-S010::S4_MIXED_COMPACT	B2-S010	f82r	S4_MIXED_COMPACT	1	E194	OK+EE+Y	qokeey	okeey	PROFILE_MATCH	YES	YES
B2-S010::S4_MIXED_COMPACT	B2-S010	f82r	S4_MIXED_COMPACT	2	E195	OK+Y	qoky	okchy	PROFILE_MATCH	YES	YES
B2-S010::S4_MIXED_COMPACT	B2-S010	f82r	S4_MIXED_COMPACT	3	E196	L	ls	lo	REGISTERED_FALLBACK	YES	YES
B2-S010::S4_MIXED_COMPACT	B2-S010	f82r	S4_MIXED_COMPACT	4	E197	CHEEY	cheey	cheey	REGISTERED_FALLBACK	NO	YES
B2-S011::S1_BARE_MASTER	B2-S011	f82r	S1_BARE_MASTER	1	E198	OK+AIN	okain	okain	PROFILE_MATCH	NO	YES
B2-S011::S1_BARE_MASTER	B2-S011	f82r	S1_BARE_MASTER	2	E199	AR	char	dar	PROFILE_MATCH	YES	YES
B2-S011::S1_BARE_MASTER	B2-S011	f82r	S1_BARE_MASTER	3	E200	OK+AIN	okain	okain	PROFILE_MATCH	NO	YES
B2-S011::S1_BARE_MASTER	B2-S011	f82r	S1_BARE_MASTER	4	E201	OK+EE+CLOSE	qokeedy	qokeedy	REGISTERED_FALLBACK	NO	YES
B2-S011::S2_Q_CELL_SCRIBE	B2-S011	f82r	S2_Q_CELL_SCRIBE	1	E198	OK+AIN	okain	qokain	PROFILE_MATCH	YES	YES
B2-S011::S2_Q_CELL_SCRIBE	B2-S011	f82r	S2_Q_CELL_SCRIBE	2	E199	AR	char	dar	REGISTERED_FALLBACK	YES	YES
B2-S011::S2_Q_CELL_SCRIBE	B2-S011	f82r	S2_Q_CELL_SCRIBE	3	E200	OK+AIN	okain	qokain	PROFILE_MATCH	YES	YES
B2-S011::S2_Q_CELL_SCRIBE	B2-S011	f82r	S2_Q_CELL_SCRIBE	4	E201	OK+EE+CLOSE	qokeedy	qokeedy	PROFILE_MATCH	NO	YES
B2-S011::S3_S_LINE_SCRIBE	B2-S011	f82r	S3_S_LINE_SCRIBE	1	E198	OK+AIN	okain	qokain	REGISTERED_FALLBACK	YES	YES
B2-S011::S3_S_LINE_SCRIBE	B2-S011	f82r	S3_S_LINE_SCRIBE	2	E199	AR	char	sar	PROFILE_MATCH	YES	YES
B2-S011::S3_S_LINE_SCRIBE	B2-S011	f82r	S3_S_LINE_SCRIBE	3	E200	OK+AIN	okain	qokain	REGISTERED_FALLBACK	YES	YES
B2-S011::S3_S_LINE_SCRIBE	B2-S011	f82r	S3_S_LINE_SCRIBE	4	E201	OK+EE+CLOSE	qokeedy	qokeedy	REGISTERED_FALLBACK	NO	YES
B2-S011::S4_MIXED_COMPACT	B2-S011	f82r	S4_MIXED_COMPACT	1	E198	OK+AIN	okain	okain	PROFILE_MATCH	NO	YES
B2-S011::S4_MIXED_COMPACT	B2-S011	f82r	S4_MIXED_COMPACT	2	E199	AR	char	dar	PROFILE_MATCH	YES	YES
B2-S011::S4_MIXED_COMPACT	B2-S011	f82r	S4_MIXED_COMPACT	3	E200	OK+AIN	okain	okain	PROFILE_MATCH	NO	YES
B2-S011::S4_MIXED_COMPACT	B2-S011	f82r	S4_MIXED_COMPACT	4	E201	OK+EE+CLOSE	qokeedy	qokeedy	REGISTERED_FALLBACK	NO	YES
B2-S012::S1_BARE_MASTER	B2-S012	f82r	S1_BARE_MASTER	1	E202	L+Y	lchy	lchy	PROFILE_MATCH	NO	YES
B2-S012::S1_BARE_MASTER	B2-S012	f82r	S1_BARE_MASTER	2	E203	CHEEY	cheey	cheey	PROFILE_MATCH	NO	YES
B2-S012::S1_BARE_MASTER	B2-S012	f82r	S1_BARE_MASTER	3	E204	CTH+E+Y	qcthey	qcthey	REGISTERED_FALLBACK	NO	YES
B2-S012::S1_BARE_MASTER	B2-S012	f82r	S1_BARE_MASTER	4	E205	OK+EE+Y	qokeey	okeey	PROFILE_MATCH	YES	YES
B2-S012::S1_BARE_MASTER	B2-S012	f82r	S1_BARE_MASTER	5	E206	L+CHEEY	lcheey	lcheey	PROFILE_MATCH	NO	YES
B2-S012::S1_BARE_MASTER	B2-S012	f82r	S1_BARE_MASTER	6	E207	AIIN	daiin	taiin	PROFILE_MATCH	YES	YES
B2-S012::S1_BARE_MASTER	B2-S012	f82r	S1_BARE_MASTER	7	E208	Y	chey	chey	PROFILE_MATCH	NO	YES
B2-S012::S1_BARE_MASTER	B2-S012	f82r	S1_BARE_MASTER	8	E209	OK+EEE+CLOSE	qokeeedy	qokeeedy	REGISTERED_FALLBACK	NO	YES
B2-S012::S2_Q_CELL_SCRIBE	B2-S012	f82r	S2_Q_CELL_SCRIBE	1	E202	L+Y	lchy	ly	REGISTERED_FALLBACK	YES	YES
B2-S012::S2_Q_CELL_SCRIBE	B2-S012	f82r	S2_Q_CELL_SCRIBE	2	E203	CHEEY	cheey	shey	REGISTERED_FALLBACK	YES	YES
B2-S012::S2_Q_CELL_SCRIBE	B2-S012	f82r	S2_Q_CELL_SCRIBE	3	E204	CTH+E+Y	qcthey	qcthey	PROFILE_MATCH	NO	YES
B2-S012::S2_Q_CELL_SCRIBE	B2-S012	f82r	S2_Q_CELL_SCRIBE	4	E205	OK+EE+Y	qokeey	qokeey	PROFILE_MATCH	NO	YES
B2-S012::S2_Q_CELL_SCRIBE	B2-S012	f82r	S2_Q_CELL_SCRIBE	5	E206	L+CHEEY	lcheey	lcheey	REGISTERED_FALLBACK	NO	YES
B2-S012::S2_Q_CELL_SCRIBE	B2-S012	f82r	S2_Q_CELL_SCRIBE	6	E207	AIIN	daiin	saiin	REGISTERED_FALLBACK	YES	YES
B2-S012::S2_Q_CELL_SCRIBE	B2-S012	f82r	S2_Q_CELL_SCRIBE	7	E208	Y	chey	sy	REGISTERED_FALLBACK	YES	YES
B2-S012::S2_Q_CELL_SCRIBE	B2-S012	f82r	S2_Q_CELL_SCRIBE	8	E209	OK+EEE+CLOSE	qokeeedy	qokeeedy	PROFILE_MATCH	NO	YES
B2-S012::S3_S_LINE_SCRIBE	B2-S012	f82r	S3_S_LINE_SCRIBE	1	E202	L+Y	lchy	lchy	REGISTERED_FALLBACK	NO	YES
B2-S012::S3_S_LINE_SCRIBE	B2-S012	f82r	S3_S_LINE_SCRIBE	2	E203	CHEEY	cheey	shey	PROFILE_MATCH	YES	YES
B2-S012::S3_S_LINE_SCRIBE	B2-S012	f82r	S3_S_LINE_SCRIBE	3	E204	CTH+E+Y	qcthey	shecthy	PROFILE_MATCH	YES	YES
B2-S012::S3_S_LINE_SCRIBE	B2-S012	f82r	S3_S_LINE_SCRIBE	4	E205	OK+EE+Y	qokeey	okeey	REGISTERED_FALLBACK	YES	YES
B2-S012::S3_S_LINE_SCRIBE	B2-S012	f82r	S3_S_LINE_SCRIBE	5	E206	L+CHEEY	lcheey	lcheey	REGISTERED_FALLBACK	NO	YES
B2-S012::S3_S_LINE_SCRIBE	B2-S012	f82r	S3_S_LINE_SCRIBE	6	E207	AIIN	daiin	saiin	PROFILE_MATCH	YES	YES
B2-S012::S3_S_LINE_SCRIBE	B2-S012	f82r	S3_S_LINE_SCRIBE	7	E208	Y	chey	shy	PROFILE_MATCH	YES	YES
