page	locus	target_surfaces	zl3b_line	v25_tokenwise_de	v26_tokenwise_de	v26_working_reading_de	complete_v26
f105v	f105v.14	chckhdy	pchedaiin chckhdy qokaiir olpchedy olord aiiin tail odar kard chtchy	[pchedaiin:?] | [chckhdy:?] | [qokaiir:?] | [olpchedy:?] | [olord:?] | Menge-/Klassenwert IV | [tail:?] | [odar:?] | [kard:?] | [chtchy:?]	[pchedaiin:?] | trockene Arzneimischung am Gradanfang, abgeschlossen | [qokaiir:?] | [olpchedy:?] | [olord:?] | Menge-/Klassenwert IV | [tail:?] | [odar:?] | [kard:?] | [chtchy:?]	[pchedaiin:?]; trockene Arzneimischung am Gradanfang, abgeschlossen; [qokaiir:?]; [olpchedy:?]; [olord:?]; Menge-/Klassenwert IV; [tail:?]; [odar:?]; [kard:?]; [chtchy:?]	False
f105v	f105v.15	dar	ycheey kar ykeey otaiin ot al dar chdor kalchedy opchdy daiin oraiin r	[ycheey:?] | [kar:?] | [ykeey:?] | kalt im Zubereitungsrahmen, Grad III | [ot:?] | [al:?] | [dar:?] | [chdor:?] | [kalchedy:?] | [opchdy:?] | Grad-/Maßwert III | Portion III | [r:?]	[ycheey:?] | [kar:?] | [ykeey:?] | kalt im Zubereitungsrahmen, Grad III | [ot:?] | [al:?] | abgemessene Fraktion I | [chdor:?] | [kalchedy:?] | [opchdy:?] | Grad-/Maßwert III | Portion III | [r:?]	[ycheey:?]; [kar:?]; [ykeey:?]; kalt im Zubereitungsrahmen, Grad III; [ot:?]; [al:?]; abgemessene Fraktion I; [chdor:?]; [kalchedy:?]; [opchdy:?]; Grad-/Maßwert III; Portion III; [r:?]	False
f105v	f105v.33	dar	lsheody tair oteey oteeo o l otaiin okeey qokaiin or aiir al dar	[lsheody:?] | [tair:?] | kalter Ansatz am Ende des Grades | [oteeo:?] | [o:?] | [l:?] | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz am Ende des Grades | heiß, Grad III | Teil-/Nominalträger; genaue Basisbedeutung offen | [aiir:?] | [al:?] | [dar:?]	[lsheody:?] | [tair:?] | kalter Ansatz am Ende des Grades | [oteeo:?] | [o:?] | [l:?] | kalt im Zubereitungsrahmen, Grad III | heißer Ansatz am Ende des Grades | heiß, Grad III | Teil-/Nominalträger; genaue Basisbedeutung offen | [aiir:?] | [al:?] | abgemessene Fraktion I	[lsheody:?]; [tair:?]; kalter Ansatz am Ende des Grades; [oteeo:?]; [o:?]; [l:?]; kalt im Zubereitungsrahmen, Grad III; heißer Ansatz am Ende des Grades; heiß, Grad III; Teil-/Nominalträger; genaue Basisbedeutung offen; [aiir:?]; [al:?]; abgemessene Fraktion I	False
f105v	f105v.34	dair	sheeo daiin chsd qokeeey dair okaiin otaiin chedaiin olkal lkldain	[sheeo:?] | Grad-/Maßwert III | [chsd:?] | [qokeeey:?] | [dair:?] | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | [chedaiin:?] | [olkal:?] | [lkldain:?]	[sheeo:?] | Grad-/Maßwert III | [chsd:?] | [qokeeey:?] | abgemessene Fraktion II | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | [chedaiin:?] | [olkal:?] | [lkldain:?]	[sheeo:?]; Grad-/Maßwert III; [chsd:?]; [qokeeey:?]; abgemessene Fraktion II; heiß, Grad III, im Ansatzrahmen; kalt im Zubereitungsrahmen, Grad III; [chedaiin:?]; [olkal:?]; [lkldain:?]	False
f105v	f105v.6	dar	dcheo fcheeody ckheey dar aiin al dar ar daiiidy otedy oteody ykaiin g	[dcheo:?] | [fcheeody:?] | [ckheey:?] | [dar:?] | Menge III | [al:?] | [dar:?] | [ar:?] | [daiiidy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [oteody:?] | [ykaiin:?] | [g:?]	[dcheo:?] | [fcheeody:?] | [ckheey:?] | abgemessene Fraktion I | Menge III | [al:?] | abgemessene Fraktion I | [ar:?] | [daiiidy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [oteody:?] | [ykaiin:?] | [g:?]	[dcheo:?]; [fcheeody:?]; [ckheey:?]; abgemessene Fraktion I; Menge III; [al:?]; abgemessene Fraktion I; [ar:?]; [daiiidy:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [oteody:?]; [ykaiin:?]; [g:?]	False
f106r	f106r.22	daiir	tshodair olkeees odain qokeedy opchor aror pcheeody daiir opchedy opchody	[tshodair:?] | [olkeees:?] | [odain:?] | heiß am Ende des Grades, abgeschlossen | [opchor:?] | [aror:?] | [pcheeody:?] | [daiir:?] | [opchedy:?] | [opchody:?]	[tshodair:?] | [olkeees:?] | [odain:?] | heiß am Ende des Grades, abgeschlossen | [opchor:?] | [aror:?] | [pcheeody:?] | abgemessene Fraktion III | [opchedy:?] | [opchody:?]	[tshodair:?]; [olkeees:?]; [odain:?]; heiß am Ende des Grades, abgeschlossen; [opchor:?]; [aror:?]; [pcheeody:?]; abgemessene Fraktion III; [opchedy:?]; [opchody:?]	False
f106r	f106r.23	dair|dar	ychedy qckhedy dair al qokedy shecphy qokchy otedy dar aror	[ychedy:?] | [qckhedy:?] | [dair:?] | [al:?] | heiß in der Mitte des Grades, abgeschlossen | [shecphy:?] | heiß und trocken am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | [dar:?] | [aror:?]	[ychedy:?] | [qckhedy:?] | abgemessene Fraktion II | [al:?] | heiß in der Mitte des Grades, abgeschlossen | [shecphy:?] | heiß und trocken am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | abgemessene Fraktion I | [aror:?]	[ychedy:?]; [qckhedy:?]; abgemessene Fraktion II; [al:?]; heiß in der Mitte des Grades, abgeschlossen; [shecphy:?]; heiß und trocken am Anfang des Grades; kalter Ansatz in der Mitte des Grades, abgeschlossen; abgemessene Fraktion I; [aror:?]	False
f106r	f106r.32	chckhy	poral sho keeody qokain chckhy olteeedy qopcher al karchy qotedary	Pulver-Rohstoffportion | feuchter Ansatz | [keeody:?] | heiß, Grad II | [chckhy:?] | [olteeedy:?] | [qopcher:?] | [al:?] | [karchy:?] | [qotedary:?]	Pulver-Rohstoffportion | feuchter Ansatz | [keeody:?] | heiß, Grad II | trockene Arzneimischung am Gradanfang | [olteeedy:?] | [qopcher:?] | [al:?] | [karchy:?] | [qotedary:?]	Pulver-Rohstoffportion; feuchter Ansatz; [keeody:?]; heiß, Grad II; trockene Arzneimischung am Gradanfang; [olteeedy:?]; [qopcher:?]; [al:?]; [karchy:?]; [qotedary:?]	False
f106r	f106r.36	dar	psheodalo dar sheodal qotedy qotes aiin okalal shdy otaiin shedy	[psheodalo:?] | [dar:?] | [sheodal:?] | kalt in der Mitte des Grades, abgeschlossen | [qotes:?] | Menge III | [okalal:?] | feucht am Anfang des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen	[psheodalo:?] | abgemessene Fraktion I | [sheodal:?] | kalt in der Mitte des Grades, abgeschlossen | [qotes:?] | Menge III | [okalal:?] | feucht am Anfang des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | feucht in der Mitte des Grades, abgeschlossen	[psheodalo:?]; abgemessene Fraktion I; [sheodal:?]; kalt in der Mitte des Grades, abgeschlossen; [qotes:?]; Menge III; [okalal:?]; feucht am Anfang des Grades, abgeschlossen; kalt im Zubereitungsrahmen, Grad III; feucht in der Mitte des Grades, abgeschlossen	False
f106r	f106r.41	dair	dair alsheod shedy cholchedy cheol shory	[dair:?] | [alsheod:?] | feucht in der Mitte des Grades, abgeschlossen | [cholchedy:?] | trockener Drogenstoff | [shory:?]	abgemessene Fraktion II | [alsheod:?] | feucht in der Mitte des Grades, abgeschlossen | [cholchedy:?] | trockener Drogenstoff | [shory:?]	abgemessene Fraktion II; [alsheod:?]; feucht in der Mitte des Grades, abgeschlossen; [cholchedy:?]; trockener Drogenstoff; [shory:?]	False
f106r	f106r.8	dair	porarchy orar ol kaiin shedy oteedy qotor qoteedo qoteedy dair okchdaim	[porarchy:?] | [orar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | kalte Drogenportion | [qoteedo:?] | kalt am Ende des Grades, abgeschlossen | [dair:?] | [okchdaim:?]	[porarchy:?] | [orar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | kalte Drogenportion | [qoteedo:?] | kalt am Ende des Grades, abgeschlossen | abgemessene Fraktion II | [okchdaim:?]	[porarchy:?]; [orar:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad III; feucht in der Mitte des Grades, abgeschlossen; kalter Ansatz am Ende des Grades, abgeschlossen; kalte Drogenportion; [qoteedo:?]; kalt am Ende des Grades, abgeschlossen; abgemessene Fraktion II; [okchdaim:?]	False
f106v	f106v.40	dair	ko sheody qody ches aiin dair air opchedy pchdy kolchedy tcheodar podkor	[ko:?] | [sheody:?] | [qody:?] | [ches:?] | Menge III | [dair:?] | [air:?] | [opchedy:?] | Pulver, getrocknete Kurz-/Kompaktform | [kolchedy:?] | [tcheodar:?] | [podkor:?]	[ko:?] | [sheody:?] | [qody:?] | [ches:?] | Menge III | abgemessene Fraktion II | [air:?] | [opchedy:?] | Pulver, getrocknete Kurz-/Kompaktform | [kolchedy:?] | [tcheodar:?] | [podkor:?]	[ko:?]; [sheody:?]; [qody:?]; [ches:?]; Menge III; abgemessene Fraktion II; [air:?]; [opchedy:?]; Pulver, getrocknete Kurz-/Kompaktform; [kolchedy:?]; [tcheodar:?]; [podkor:?]	False
f106v	f106v.5	dair	tshoar oeey qokain shypchedy opched qopchedy otaiin chepar aiin octhy dair ry	[tshoar:?] | [oeey:?] | heiß, Grad II | [shypchedy:?] | [opched:?] | [qopchedy:?] | kalt im Zubereitungsrahmen, Grad III | [chepar:?] | Menge III | CTH-Zubereitung/Ansatz, Grundform | [dair:?] | rohe Wurzel	[tshoar:?] | [oeey:?] | heiß, Grad II | [shypchedy:?] | [opched:?] | [qopchedy:?] | kalt im Zubereitungsrahmen, Grad III | [chepar:?] | Menge III | CTH-Zubereitung/Ansatz, Grundform | abgemessene Fraktion II | rohe Wurzel	[tshoar:?]; [oeey:?]; heiß, Grad II; [shypchedy:?]; [opched:?]; [qopchedy:?]; kalt im Zubereitungsrahmen, Grad III; [chepar:?]; Menge III; CTH-Zubereitung/Ansatz, Grundform; abgemessene Fraktion II; rohe Wurzel	False
f106v	f106v.7	dar	soy shealsho dy chain shol kain shokaiin qotaiin chodar ail dal dar loror	[soy:?] | [shealsho:?] | [dy:?] | trocken, Grad II | feucht; nominal feuchtes Gut/Material | heiß, Grad II | feucht-heißer Ansatz, Grad III | kalt, Grad III | [chodar:?] | [ail:?] | [dal:?] | [dar:?] | [loror:?]	[soy:?] | [shealsho:?] | [dy:?] | trocken, Grad II | feucht; nominal feuchtes Gut/Material | heiß, Grad II | feucht-heißer Ansatz, Grad III | kalt, Grad III | [chodar:?] | [ail:?] | [dal:?] | abgemessene Fraktion I | [loror:?]	[soy:?]; [shealsho:?]; [dy:?]; trocken, Grad II; feucht; nominal feuchtes Gut/Material; heiß, Grad II; feucht-heißer Ansatz, Grad III; kalt, Grad III; [chodar:?]; [ail:?]; [dal:?]; abgemessene Fraktion I; [loror:?]	False
f107r	f107r.24	dar	pal alchky okil cheol kair lkain qokeeo kair dar aiinpchod lkaiiin olfy	Pulverrohstoff I | [alchky:?] | [okil:?] | trockener Drogenstoff | [kair:?] | [lkain:?] | heißer Ansatz, Bindungsstufe II | [kair:?] | [dar:?] | [aiinpchod:?] | [lkaiiin:?] | [olfy:?]	Pulverrohstoff I | [alchky:?] | [okil:?] | trockener Drogenstoff | [kair:?] | [lkain:?] | heißer Ansatz, Bindungsstufe II | [kair:?] | abgemessene Fraktion I | [aiinpchod:?] | [lkaiiin:?] | [olfy:?]	Pulverrohstoff I; [alchky:?]; [okil:?]; trockener Drogenstoff; [kair:?]; [lkain:?]; heißer Ansatz, Bindungsstufe II; [kair:?]; abgemessene Fraktion I; [aiinpchod:?]; [lkaiiin:?]; [olfy:?]	False
f107r	f107r.34	dar	pairar al oro lkeey qotal cheotain dar okaiin otaiin otar opaim	[pairar:?] | [al:?] | [oro:?] | [lkeey:?] | [qotal:?] | [cheotain:?] | [dar:?] | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | [otar:?] | [opaim:?]	[pairar:?] | [al:?] | [oro:?] | [lkeey:?] | [qotal:?] | [cheotain:?] | abgemessene Fraktion I | heiß, Grad III, im Ansatzrahmen | kalt im Zubereitungsrahmen, Grad III | [otar:?] | [opaim:?]	[pairar:?]; [al:?]; [oro:?]; [lkeey:?]; [qotal:?]; [cheotain:?]; abgemessene Fraktion I; heiß, Grad III, im Ansatzrahmen; kalt im Zubereitungsrahmen, Grad III; [otar:?]; [opaim:?]	False
f107r	f107r.36	dar	dar alchor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar	[dar:?] | [alchor:?] | [kcheo:?] | [rkeey:?] | trocken, Grad III | [al:?] | [dal:?] | heiß und trocken in der Mitte des Grades | [qokl:?] | trocken in der Mitte des Grades | [lkaiin:?] | heiße Holzfraktion I	abgemessene Fraktion I | [alchor:?] | [kcheo:?] | [rkeey:?] | trocken, Grad III | [al:?] | [dal:?] | heiß und trocken in der Mitte des Grades | [qokl:?] | trocken in der Mitte des Grades | [lkaiin:?] | heiße Holzfraktion I	abgemessene Fraktion I; [alchor:?]; [kcheo:?]; [rkeey:?]; trocken, Grad III; [al:?]; [dal:?]; heiß und trocken in der Mitte des Grades; [qokl:?]; trocken in der Mitte des Grades; [lkaiin:?]; heiße Holzfraktion I	False
f107r	f107r.37	chckhy	ychklkaiin chckhy cho l olkain	[ychklkaiin:?] | [chckhy:?] | [cho:?] | [l:?] | [olkain:?]	[ychklkaiin:?] | trockene Arzneimischung am Gradanfang | [cho:?] | [l:?] | [olkain:?]	[ychklkaiin:?]; trockene Arzneimischung am Gradanfang; [cho:?]; [l:?]; [olkain:?]	False
f107r	f107r.7	chckhy	ytaiin cheotchey okaiin chckhy okeedy otcheey	[ytaiin:?] | [cheotchey:?] | heiß, Grad III, im Ansatzrahmen | [chckhy:?] | heißer Ansatz am Ende des Grades, abgeschlossen | kalt-trockener Ansatz am Ende des Grades	[ytaiin:?] | [cheotchey:?] | heiß, Grad III, im Ansatzrahmen | trockene Arzneimischung am Gradanfang | heißer Ansatz am Ende des Grades, abgeschlossen | kalt-trockener Ansatz am Ende des Grades	[ytaiin:?]; [cheotchey:?]; heiß, Grad III, im Ansatzrahmen; trockene Arzneimischung am Gradanfang; heißer Ansatz am Ende des Grades, abgeschlossen; kalt-trockener Ansatz am Ende des Grades	False
f107v	f107v.17	chckhy	saiin or ykeear chckhy okaiin okal qoklaiin cheol qokar chey lkam	Samen/Saatgut, Typ/Charge III | Teil-/Nominalträger; genaue Basisbedeutung offen | [ykeear:?] | [chckhy:?] | heiß, Grad III, im Ansatzrahmen | Ansatz aus heißem Rohstoff, Form I | [qoklaiin:?] | trockener Drogenstoff | heiße Portion | trocken in der Mitte des Grades | [lkam:?]	Samen/Saatgut, Typ/Charge III | Teil-/Nominalträger; genaue Basisbedeutung offen | [ykeear:?] | trockene Arzneimischung am Gradanfang | heiß, Grad III, im Ansatzrahmen | Ansatz aus heißem Rohstoff, Form I | [qoklaiin:?] | trockener Drogenstoff | heiße Portion | trocken in der Mitte des Grades | [lkam:?]	Samen/Saatgut, Typ/Charge III; Teil-/Nominalträger; genaue Basisbedeutung offen; [ykeear:?]; trockene Arzneimischung am Gradanfang; heiß, Grad III, im Ansatzrahmen; Ansatz aus heißem Rohstoff, Form I; [qoklaiin:?]; trockener Drogenstoff; heiße Portion; trocken in der Mitte des Grades; [lkam:?]	False
f107v	f107v.22	dar	dar alol olaiin olkal chol chdar	[dar:?] | [alol:?] | [olaiin:?] | [olkal:?] | trocken; nominal trockenes Gut/Material | [chdar:?]	abgemessene Fraktion I | [alol:?] | [olaiin:?] | [olkal:?] | trocken; nominal trockenes Gut/Material | [chdar:?]	abgemessene Fraktion I; [alol:?]; [olaiin:?]; [olkal:?]; trocken; nominal trockenes Gut/Material; [chdar:?]	False
f107v	f107v.43	chckhy	pol keeeo kaiisr qokeey chckhy lkchaly lkeey opchey rar aiin cheokaly	Pulverstoff | [keeeo:?] | [kaiisr:?] | heiß am Ende des Grades | [chckhy:?] | [lkchaly:?] | [lkeey:?] | [opchey:?] | Wurzelfraktion I | Menge III | [cheokaly:?]	Pulverstoff | [keeeo:?] | [kaiisr:?] | heiß am Ende des Grades | trockene Arzneimischung am Gradanfang | [lkchaly:?] | [lkeey:?] | [opchey:?] | Wurzelfraktion I | Menge III | [cheokaly:?]	Pulverstoff; [keeeo:?]; [kaiisr:?]; heiß am Ende des Grades; trockene Arzneimischung am Gradanfang; [lkchaly:?]; [lkeey:?]; [opchey:?]; Wurzelfraktion I; Menge III; [cheokaly:?]	False
f108r	f108r.16	chckhy	say olkaiin chckhy daiin dal daiin	[say:?] | [olkaiin:?] | [chckhy:?] | Grad-/Maßwert III | [dal:?] | Grad-/Maßwert III	[say:?] | [olkaiin:?] | trockene Arzneimischung am Gradanfang | Grad-/Maßwert III | [dal:?] | Grad-/Maßwert III	[say:?]; [olkaiin:?]; trockene Arzneimischung am Gradanfang; Grad-/Maßwert III; [dal:?]; Grad-/Maßwert III	False
f108r	f108r.26	dair	dair okal chedy qokeedy oteor al qokedy qokedy otaiin otedar chalkeedy	[dair:?] | Ansatz aus heißem Rohstoff, Form I | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [oteor:?] | [al:?] | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | [otedar:?] | [chalkeedy:?]	abgemessene Fraktion II | Ansatz aus heißem Rohstoff, Form I | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [oteor:?] | [al:?] | heiß in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | [otedar:?] | [chalkeedy:?]	abgemessene Fraktion II; Ansatz aus heißem Rohstoff, Form I; trocken in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; [oteor:?]; [al:?]; heiß in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; kalt im Zubereitungsrahmen, Grad III; [otedar:?]; [chalkeedy:?]	False
f108r	f108r.3	chckhedy	cheodchy qoter okedy oteal lkedal okedy otedy okedal chckhedy chokedal	[cheodchy:?] | [qoter:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [oteal:?] | [lkedal:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | [okedal:?] | [chckhedy:?] | [chokedal:?]	[cheodchy:?] | [qoter:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [oteal:?] | [lkedal:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | [okedal:?] | trockene Arzneimischung in der Gradmitte, abgeschlossen | [chokedal:?]	[cheodchy:?]; [qoter:?]; heißer Ansatz in der Mitte des Grades, abgeschlossen; [oteal:?]; [lkedal:?]; heißer Ansatz in der Mitte des Grades, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; [okedal:?]; trockene Arzneimischung in der Gradmitte, abgeschlossen; [chokedal:?]	False
f108r	f108r.34	chckhy	ycheol chckhy qokedy okain	[ycheol:?] | [chckhy:?] | heiß in der Mitte des Grades, abgeschlossen | heiß im Zubereitungsrahmen, Grad II	[ycheol:?] | trockene Arzneimischung am Gradanfang | heiß in der Mitte des Grades, abgeschlossen | heiß im Zubereitungsrahmen, Grad II	[ycheol:?]; trockene Arzneimischung am Gradanfang; heiß in der Mitte des Grades, abgeschlossen; heiß im Zubereitungsrahmen, Grad II	False
f108v	f108v.13	chckhy	daiin cheol qokeey qokeedy qokeey raiin chckhy okeey qokeedy okedain aldor	Grad-/Maßwert III | trockener Drogenstoff | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | Wurzel, Typ/Charge III | [chckhy:?] | heißer Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [okedain:?] | [aldor:?]	Grad-/Maßwert III | trockener Drogenstoff | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades | Wurzel, Typ/Charge III | trockene Arzneimischung am Gradanfang | heißer Ansatz am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [okedain:?] | [aldor:?]	Grad-/Maßwert III; trockener Drogenstoff; heiß am Ende des Grades; heiß am Ende des Grades, abgeschlossen; heiß am Ende des Grades; Wurzel, Typ/Charge III; trockene Arzneimischung am Gradanfang; heißer Ansatz am Ende des Grades; heiß am Ende des Grades, abgeschlossen; [okedain:?]; [aldor:?]	False
f108v	f108v.23	chckhy	qokeeor okeey qoeey chodaal daiin checthal cheeky otar aiin chckhy lteedy	[qokeeor:?] | heißer Ansatz am Ende des Grades | [qoeey:?] | [chodaal:?] | Grad-/Maßwert III | [checthal:?] | [cheeky:?] | [otar:?] | Menge III | [chckhy:?] | [lteedy:?]	[qokeeor:?] | heißer Ansatz am Ende des Grades | [qoeey:?] | [chodaal:?] | Grad-/Maßwert III | [checthal:?] | [cheeky:?] | [otar:?] | Menge III | trockene Arzneimischung am Gradanfang | [lteedy:?]	[qokeeor:?]; heißer Ansatz am Ende des Grades; [qoeey:?]; [chodaal:?]; Grad-/Maßwert III; [checthal:?]; [cheeky:?]; [otar:?]; Menge III; trockene Arzneimischung am Gradanfang; [lteedy:?]	False
f108v	f108v.29	dar	dar chey o cheol chedeey qokeedy chea	[dar:?] | trocken in der Mitte des Grades | [o:?] | trockener Drogenstoff | [chedeey:?] | heiß am Ende des Grades, abgeschlossen | [chea:?]	abgemessene Fraktion I | trocken in der Mitte des Grades | [o:?] | trockener Drogenstoff | [chedeey:?] | heiß am Ende des Grades, abgeschlossen | [chea:?]	abgemessene Fraktion I; trocken in der Mitte des Grades; [o:?]; trockener Drogenstoff; [chedeey:?]; heiß am Ende des Grades, abgeschlossen; [chea:?]	False
