event_id	record_unit_id	page	statement_id	field_id	visible_owner	owner_reset_or_break	owner_reset_rule	source_short_value_de	terminal_scope	source_key	predicted_master_card_id	expected_master_card_id	forward_identity_match	minimal_dictionary_recipe	grade_instruction	form_selector	exact_identity_recipe	canonical_forward_surface	observed_visible_surface	surface_relation	reverse_decoded_master_card_id	reverse_identity_match	dictionary_reading_de
E368	B5	f83r	B5-S003	F132	linker offener Fransen-Endposten	NO	WITHIN_FIELD_SAME_OWNER	Zieltransfer	NONCLOSE	Zieltransfer|NONCLOSE	MC001	MC001	YES	F_AL+F_CHED_TRANSFER	NO_GRADE	UNIQUE_RECIPE	AL+CHED_TRANSFER	chdal	chdal	CANONICAL	MC001	YES	Führe ihn zum Ziel über
E369	B5	f83r	B5-S003	F132	linker offener Fransen-Endposten	NO	WITHIN_FIELD_SAME_OWNER	Sollmaß	NONCLOSE	Sollmaß|NONCLOSE	MC039	MC039	YES	F_AIIN	NO_GRADE	DEFAULT_FOR_RECIPE	AIIN[SUBTYPE=GENERAL_MEASURE]	aiin	aiin	CANONICAL	MC039	YES	Arbeite nach dem vorgeschriebenen Maß
E370	B5	f83r	B5-S003	F133	linker offener Fransen-Endposten	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	weiter	NONCLOSE	weiter|NONCLOSE	MC153	MC153	YES	F_OL	NO_GRADE	DEFAULT_FOR_RECIPE	OL[SUBTYPE=PLAIN_CONTINUATION]	cheol	sol	REGISTERED_ALLOGRAPH	MC153	YES	Arbeite weiter
E371	B5	f83r	B5-S003	F133	linker offener Fransen-Endposten	NO	WITHIN_FIELD_SAME_OWNER	Endstufe	NONCLOSE	Endstufe|NONCLOSE	MC172	MC172	YES	F_IIN	NO_GRADE	SELECT_MC172	IIN[SUBTYPE=END_STAGE]	daiiin	daiiin	CANONICAL	MC172	YES	Stelle die Endstufe ein
E372	B5	f83r	B5-S003	F133	linker offener Fransen-Endposten	NO	WITHIN_FIELD_SAME_OWNER	überführen	NONCLOSE	überführen|NONCLOSE	MC074	MC074	YES	F_CHED_TRANSFER+F_Y	NO_GRADE	DEFAULT_FOR_RECIPE	Y+CHED_TRANSFER[SUBTYPE=SHORT_TRANSFER_FORM]	chdy	chedy	REGISTERED_ALLOGRAPH	MC074	YES	Führe den Posten über
E373	B6	f83r	B6-S001	F134	rechter S-Lauf-/Mehrarm-Endposten	YES	HARD_RECORD_RESET_B5_TO_B6;CLEAR_OWNER_ACTIVE_TARGET_PREVIOUS	Langsammlung	NONCLOSE	Langsammlung|NONCLOSE	MC020	MC020	YES	F_E_GRADE+F_SOLK+F_Y	EE_LONG	UNIQUE_RECIPE	E_GRADE+Y+SOLK	solkeey	solkeey	CANONICAL	MC020	YES	Sammle ihn lange
E374	B6	f83r	B6-S001	F134	rechter S-Lauf-/Mehrarm-Endposten	NO	WITHIN_FIELD_SAME_OWNER	kurz bearbeiten	NONCLOSE	kurz bearbeiten|NONCLOSE	MC052	MC052	YES	W_MC052	NO_GRADE	UNIQUE_RECIPE	W_MC052	qekey	qekey	CANONICAL	MC052	YES	Bearbeite ihn kurz
E375	B6	f83r	B6-S001	F134	rechter S-Lauf-/Mehrarm-Endposten	NO	WITHIN_FIELD_SAME_OWNER	Endposten	NONCLOSE	Endposten|NONCLOSE	MC046	MC046	YES	F_AL+F_Y	NO_GRADE	DEFAULT_FOR_RECIPE	AL+Y[SUBTYPE=END_TARGET]	raly	raly	CANONICAL	MC046	YES	Nimm den Endposten
E376	B6	f83r	B6-S001	F134	rechter S-Lauf-/Mehrarm-Endposten	NO	WITHIN_FIELD_SAME_OWNER	weiter	NONCLOSE	weiter|NONCLOSE	MC153	MC153	YES	F_OL	NO_GRADE	DEFAULT_FOR_RECIPE	OL[SUBTYPE=PLAIN_CONTINUATION]	cheol	ol	REGISTERED_ALLOGRAPH	MC153	YES	Arbeite weiter
E377	B6	f83r	B6-S001	F135	rechter S-Lauf-/Mehrarm-Endposten	NO	SAME_LOCAL_OWNER_LEDGER_CONTINUATION	Sollmaß	NONCLOSE	Sollmaß|NONCLOSE	MC039	MC039	YES	F_AIIN	NO_GRADE	DEFAULT_FOR_RECIPE	AIIN[SUBTYPE=GENERAL_MEASURE]	aiin	daiin	REGISTERED_ALLOGRAPH	MC039	YES	Arbeite nach dem vorgeschriebenen Maß
E378	B6	f83r	B6-S001	F135	rechter S-Lauf-/Mehrarm-Endposten	NO	WITHIN_FIELD_SAME_OWNER	weiter	NONCLOSE	weiter|NONCLOSE	MC153	MC153	YES	F_OL	NO_GRADE	DEFAULT_FOR_RECIPE	OL[SUBTYPE=PLAIN_CONTINUATION]	cheol	ol	REGISTERED_ALLOGRAPH	MC153	YES	Arbeite weiter
E379	B6	f83r	B6-S001	F135	rechter S-Lauf-/Mehrarm-Endposten	NO	WITHIN_FIELD_SAME_OWNER	Einlage	NONCLOSE	Einlage|NONCLOSE	MC059	MC059	YES	W_MC059	NO_GRADE	UNIQUE_RECIPE	W_MC059	dain	dain	CANONICAL	MC059	YES	Lege die Einlage ein
E380	B6	f83r	B6-S001	F135	rechter S-Lauf-/Mehrarm-Endposten	NO	WITHIN_FIELD_SAME_OWNER	dies	NONCLOSE	dies|NONCLOSE	MC123	MC123	YES	F_Y	NO_GRADE	UNIQUE_RECIPE	Y	chey	chey	CANONICAL	MC123	YES	Halte diesen Posten aktiv
E381	B6	f83r	B6-S001	F135	rechter S-Lauf-/Mehrarm-Endposten	NO	WITHIN_FIELD_SAME_OWNER	Endziel	NONCLOSE	Endziel|NONCLOSE	MC101	MC101	YES	F_AL+F_L	NO_GRADE	UNIQUE_RECIPE	AL+L	ldalor	ldalor	CANONICAL	MC101	YES	Führe bis zum Endziel
